case,component,r_kpc,sigma_hi_msun_pc2,newton_gbar,log_extra_gbar,newton_plus_log_gbar,newton_radial_rms_deviation,log_radial_rms_deviation,newton_tangential_rms,log_tangential_rms
f4-stars-h0p1,atomic_helium,1.1500000000000001,9.759242803979584,103.9645195112826,27.153730640433707,131.11825015171632,72.06252318927663,5.479940072438831,75.1269924800464,7.6961752905011025
f4-stars-h0p1,atomic_helium,1.175,9.410152328842146,105.8377393472495,27.92048145960492,133.7582208068544,73.89007026961066,5.289897009165178,75.80059745365355,8.064951011950464
f4-stars-h0p1,atomic_helium,1.2000000000000002,9.123188463830225,102.8257436830076,28.527412049857297,131.3531557328649,74.03216107669368,5.073361617241245,76.20261247132964,8.360851398084336
f4-stars-h0p1,atomic_helium,1.225,9.224011927829423,95.76394324438847,28.77455474785211,124.53849799224058,75.86380169926413,5.020424987980554,76.79896157721659,8.506402041413372
f4-stars-h0p1,atomic_helium,1.25,9.541200031586914,94.72934543772489,29.095203621510162,123.82454905923505,74.88498784285817,4.844449918090712,78.26196735501159,8.493832409712175
f4-stars-h0p1,atomic_helium,1.2750000000000001,9.96886355181308,98.5125451574704,29.58796847871221,128.1005136361826,72.48930919040974,4.583260718861088,80.0416953499825,8.404648934687575
f4-stars-h0p1,atomic_helium,1.3,10.280620751465381,104.83786092083241,30.228061010471958,135.06592193130436,68.18783666821628,4.262656745813271,81.99631734439441,8.27514860252901
f4-stars-h0p1,atomic_helium,1.3250000000000002,10.383167193044553,112.80449845381129,30.95274669817403,143.75724515198533,63.23226416485787,3.9134976624075675,83.9525996139333,8.094675284024902
f4-stars-h0p1,atomic_helium,1.35,10.224674115599186,121.76958558265754,31.720154777818117,153.48974036047565,60.37302670415674,3.599448968517837,85.89193812787583,7.911497616804311
f4-stars-h0p1,atomic_helium,1.375,9.806610226474474,131.3492978824305,32.503930117658996,163.8532280000895,58.75367875289369,3.3239906491414004,87.92462624455045,7.791033386962155
f4-stars-h0p1,atomic_helium,1.4000000000000001,9.188461852243154,140.83534342025126,33.32360274571537,174.15894616596663,56.834949189326615,3.057398609264614,90.39758915847881,7.800169578195876
f4-stars-h0p1,atomic_helium,1.425,8.579853582921256,149.55693318482716,34.19410661512387,183.75103979995103,53.93244861555349,2.829160928865279,92.65698089600222,7.913577964244345
f4-stars-h0p1,atomic_helium,1.4500000000000002,8.161746014571438,158.24434937166055,35.09415458743177,193.33850395909232,50.95977263709313,2.667101560230329,94.07048634017521,8.073107191446157
f4-stars-h0p1,atomic_helium,1.475,7.860427384028077,168.30462094085667,36.00338099046603,204.30800193132268,49.28765832694747,2.5869980844543696,94.03440729049038,8.18649953703742
f4-stars-h0p1,atomic_helium,1.5,7.47362481840771,179.35630316570862,36.872768407502214,216.22907157321083,49.89225255897239,2.5838546071337527,92.22367301947304,8.181933803359788
f4-stars-h0p1,atomic_helium,1.5250000000000001,6.950297841438125,189.12325951183684,37.62567375254007,226.7489332643769,53.254292233469,2.671656061736568,88.93996632153628,8.052412818040526
f4-stars-h0p1,atomic_helium,1.55,6.38006703550111,194.92540937874617,38.21049863885844,233.1359080176046,58.680266269987854,2.864041139930866,84.14623767285379,7.757895177655366
f4-stars-h0p1,atomic_helium,1.5750000000000002,5.822296579871866,195.54639711483006,38.61416988336618,234.16056699819623,63.52122391158501,3.1490887148641318,78.37023256753866,7.328294298584502
f4-stars-h0p1,atomic_helium,1.6,5.427685413123321,192.02864449208133,38.83771650312409,230.8663609952054,65.64679494040234,3.501743655037633,72.53845806408684,6.8381247986400835
f4-stars-h0p1,atomic_helium,1.625,5.185310775089372,188.3644712726578,38.95956760824553,227.32403888090332,67.01660850172826,3.8914395834139106,67.81455850510818,6.386408178283755
f4-stars-h0p1,atomic_helium,1.6500000000000001,4.9931889565632925,186.61658691824974,39.083828912705194,225.70041583095494,69.19523355817503,4.272673517755636,64.68543912808863,6.044798352813396
f4-stars-h0p1,atomic_helium,1.675,4.856632449868544,185.16628055887367,39.194808806584554,224.3610893654582,69.88116149445985,4.510681324061894,62.01259091125701,5.838021886708414
f4-stars-h0p1,atomic_helium,1.7000000000000002,4.722618553798091,183.412834740509,39.3137541649681,222.72658890547712,67.58518222627234,4.557713705262826,59.900350928800414,5.769556293343973
f4-stars-h0p1,atomic_helium,1.725,4.509524683824969,181.62258044883498,39.46472193364751,221.0873023824825,62.34317092129468,4.47823773452936,58.551083606134306,5.800292091264618
f4-stars-h0p1,atomic_helium,1.75,4.227897792626177,182.47485645913403,39.72711099224729,222.20196745138134,57.16633929135037,4.41850815511105,57.56418485906377,5.8254903483840765
f4-stars-h0p1,atomic_helium,1.7750000000000001,3.8596018785096335,185.06246069588457,40.00933408773455,225.0717947836191,54.875439795235785,4.431960734963811,55.26794684060171,5.7059993488146
f4-stars-h0p1,atomic_helium,1.8,3.4397668481770856,184.44381492342467,40.14295395738592,224.58676888081058,54.69339791795623,4.467719334193416,51.22768464656194,5.421844716790776
f4-stars-h0p1,atomic_helium,1.8250000000000002,3.061083764016714,176.76583414621538,40.00281453905994,216.7686486852753,54.495995858909595,4.445176589344646,45.81626532979545,5.034200068580826
f4-stars-h0p1,atomic_helium,1.85,2.9144471067938857,165.66939938925256,39.71224421333122,205.38164360258378,52.32121223119847,4.3860446028905615,41.902662735914475,4.651963500667707
f4-stars-h0p1,atomic_helium,1.875,3.004521602335219,157.24342759558033,39.4530329227503,196.69646051833064,48.76628942476412,4.340386744489575,40.553268706043085,4.473599339085561
f4-stars-h0p1,atomic_helium,1.9000000000000001,3.2114987811802957,153.38022892031776,39.23575695860951,192.61598587892726,45.72218238697117,4.298306614042311,39.96010608925579,4.418407146041732
f4-stars-h0p1,atomic_helium,1.925,3.3708800030167416,152.84889740795782,39.06106286049726,191.90996026845508,43.86862313144895,4.300609798016369,39.08427459099607,4.354811361405028
f4-stars-h0p1,atomic_helium,1.9500000000000002,3.3859334480961296,154.41451718465436,38.992982810443976,193.40749999509833,43.05514636265816,4.366712630496308,38.25081448941327,4.252438064523719
f4-stars-h0p1,atomic_helium,1.975,3.280765159559952,156.72340375592057,39.06429598807901,195.78769974399958,43.36537052761711,4.478138291202499,37.58004883421595,4.164184809785226
f4-stars-h0p1,atomic_helium,2.0,3.1384264094406014,158.08522420830266,39.202198244311965,197.28742245261463,44.13381058537553,4.568401287348677,36.94717799686146,4.116814338370387
f4-stars-h0p1,atomic_helium,2.025,2.9849162544082697,157.8756359476255,39.26278744364143,197.13842339126694,43.85112827592963,4.555648386499422,36.23428979094477,4.095138676609145
f4-stars-h0p1,atomic_helium,2.0500000000000003,2.815411775454132,156.3145822282647,39.1833126887656,195.4978949170303,41.72933506373827,4.417647785130069,35.720830934421464,4.118234914497993
f4-stars-h0p1,atomic_helium,2.075,2.67247909045017,153.78707739871246,39.00316050213372,192.79023790084617,39.331252132309636,4.249950081602965,35.033632356515746,4.130156184799074
f4-stars-h0p1,atomic_helium,2.1,2.563302878924432,150.44671237576014,38.740375394729824,189.18708777048997,38.59943825370232,4.15864760071464,33.593382847551396,4.047872096951892
f4-stars-h0p1,atomic_helium,2.125,2.4703728677373196,145.52798061111952,38.35647849958505,183.88445911070457,39.828042363583,4.207861860324913,31.408222620725464,3.8486397355965947
f4-stars-h0p1,atomic_helium,2.15,2.3694104217332423,139.901480209911,37.939555921113495,177.8410361310245,39.736230682980974,4.256110715442296,29.563136484001298,3.613416662361093
f4-stars-h0p1,atomic_helium,2.1750000000000003,2.2874190856290877,134.80536084831394,37.543385020148094,172.34874586846203,37.328479803378315,4.1981998466943535,28.785569540543108,3.396784564727242
f4-stars-h0p1,atomic_helium,2.2,2.234319316063811,132.14767014745175,37.26162545612841,169.40929560358015,33.85402619194207,4.060900626956061,28.828277160408156,3.220872396783922
f4-stars-h0p1,atomic_helium,2.225,2.1922358115255203,132.93165276063385,37.19791499784073,170.1295677584746,30.920692549312026,3.9909097287220097,28.761579762615387,3.0853798163726625
f4-stars-h0p1,atomic_helium,2.25,2.128792776333333,135.3029161645669,37.23155627215728,172.53447243672417,30.904495245382023,4.004392569196576,28.39604858384728,3.0055202655995314
f4-stars-h0p1,atomic_helium,2.275,2.003961169975118,137.17655807591623,37.170385925551315,174.34694400146753,33.81135089846955,4.02474412888548,27.189497888728923,2.932714768048485
f4-stars-h0p1,atomic_helium,2.3000000000000003,1.858576428650593,136.18514180803803,36.90959514520945,173.0947369532475,36.55039538105085,4.037477304177502,24.69441318755918,2.8030828331991406
f4-stars-h0p1,atomic_helium,2.325,1.6898342629254381,131.41425780684486,36.49803457501359,167.91229238185844,35.6598157115097,4.001503507685945,21.924688632653044,2.6267875775922387
f4-stars-h0p1,atomic_helium,2.35,1.5721768963322602,126.48567449790436,36.1592467740046,162.64492127190897,31.85575416207886,3.942795939305572,20.275571102586234,2.468126270430062
f4-stars-h0p1,atomic_helium,2.375,1.5416197458259386,125.10088892635825,36.04130805487562,161.14219698123387,30.75532113326473,3.9360353763905427,20.775874451630177,2.47112905966109
f4-stars-h0p1,atomic_helium,2.4000000000000004,1.5390939643445745,123.74353022648363,35.847153467478236,159.59068369396186,32.635147086817824,3.9891379565002234,19.92982347744316,2.4571306007702254
f4-stars-h0p1,atomic_helium,2.4250000000000003,1.5345159920200138,119.30470319702609,35.418307934309276,154.72301113133537,35.128200145963994,4.059473923138499,18.239236612185685,2.3765837984792832
f4-stars-h0p1,atomic_helium,2.45,1.5742849377403583,112.40896333486835,34.83366336390493,147.24262669877328,35.281292415356255,4.04655158942174,16.27817694005148,2.2325343235264143
f4-stars-h0p1,atomic_helium,2.475,1.659593047722323,107.108547267554,34.30725877629885,141.41580604385285,32.45726282746564,3.9269858096663453,15.050133377240726,2.0462370559636405
f4-stars-h0p1,atomic_helium,2.5,1.7359103029592078,105.96878719889781,33.98937645597079,139.9581636548686,28.563571212441406,3.785393584069009,14.520064647555099,1.8648070832029946
f4-stars-h0p1,atomic_helium,2.5250000000000004,1.7259569669884602,107.51539339755479,33.81145077162152,141.3268441691763,25.599223645935986,3.667711529082816,14.430349271651451,1.7502994817260982
f4-stars-h0p1,atomic_helium,2.5500000000000003,1.605732090676882,108.07261399247416,33.527659086164945,141.6002730786391,24.68456503382244,3.5109539109295365,13.908207105778391,1.642243681406307
f4-stars-h0p1,atomic_helium,2.575,1.4536269827021133,105.61314627837152,33.13715911717612,138.75030539554763,25.62752669228,3.35156598744609,13.173362952984277,1.5493764483615597
f4-stars-h0p1,atomic_helium,2.6,1.3513080774690036,100.50819096924154,32.68345605567041,133.19164702491196,26.116711761264842,3.233010877462793,12.418721631823406,1.4438975329893569
f4-stars-h0p1,atomic_helium,2.625,1.3077762055726865,96.72306915877493,32.28440688853587,129.0074760473108,24.59915190358666,3.117697882087445,12.075590838200286,1.3307036528309044
f4-stars-h0p1,atomic_helium,2.6500000000000004,1.2866817210906087,95.76188618887257,32.008714331410175,127.77060052028274,22.862277734616985,2.9726570972047264,12.140542966384693,1.2378408212291676
f4-stars-h0p1,atomic_helium,2.6750000000000003,1.2771571301149338,95.02936651875753,31.776590704866248,126.80595722362378,21.284753859797178,2.7702755531725094,12.358769724407349,1.2027417471474922
f4-stars-h0p1,atomic_helium,2.7,1.2473766562241309,93.0282859895829,31.54545297751346,124.57373896709636,19.540988545302383,2.524051336121062,12.57724082177374,1.1751102474890907
f4-stars-h0p1,atomic_helium,2.725,1.2156951235643318,91.82968860304892,31.495496244323427,123.32518484737236,18.014953814597007,2.411849320415538,12.780102074677826,1.1841923010891962
f4-stars-h0p1,atomic_helium,2.75,1.1907134349097033,91.41414253038798,31.52571674198508,122.93985927237306,16.685018025749553,2.3583542111646763,12.909861098552385,1.2643817660603895
f4-stars-h0p1,atomic_helium,2.7750000000000004,1.1651437203311348,91.30921980001915,31.549277875680602,122.85849767569975,15.691886592674244,2.3083385674098222,12.796270532311278,1.3675672905565404
f4-stars-h0p1,atomic_helium,2.8000000000000003,1.1063113987292412,91.27674100127307,31.502554703702486,122.77929570497555,14.348562236978902,2.2231268173201646,12.728374888016395,1.4336483641025501
f4-stars-h0p1,atomic_helium,2.825,1.0223453378129923,91.47263171284574,31.407588400767555,122.88022011361329,12.59313281868762,2.1186418179183044,12.916264093216682,1.4489439742267634
f4-stars-h0p1,atomic_helium,2.85,0.9549753548787192,91.91819842219606,31.319793917044947,123.237992339241,11.191534454180525,2.022833539571595,13.204606480236535,1.405827049879306
f4-stars-h0p1,atomic_helium,2.875,0.9213816545708569,91.8122564573902,31.22318019980477,123.03543665719498,11.2379639344186,1.9633981225014656,13.597403423936857,1.3123799570423793
f4-stars-h0p1,atomic_helium,2.9000000000000004,0.9214687230179535,90.39319436161414,31.034612391310286,121.42780675292443,14.046113121930897,2.022683861325776,14.006028827775085,1.2084613306402754
f4-stars-h0p1,atomic_helium,2.9250000000000003,0.9477032139410437,87.91832439920513,30.7077978564909,118.62612225569603,17.431576226579764,2.2009871920960893,14.345147719195,1.1273202827896087
f4-stars-h0p1,atomic_helium,2.95,0.9818139689549645,85.40497408009922,30.31114558442336,115.71611966452258,19.115272701258355,2.3728413823602965,14.438847894812357,1.0754330697843884
f4-stars-h0p1,atomic_helium,2.975,1.0331852701083937,84.04078213300306,29.98727925551668,114.02806138851975,19.321102712442404,2.468274122942761,14.03447011230507,1.0739359717239039
f4-stars-h0p1,atomic_helium,3.0,1.0786441320645102,83.51923985080799,29.703097104149126,113.22233695495711,18.612864898048777,2.4378622467759707,13.435086429133307,1.0967292158378517
f4-stars-h0p1,atomic_helium,3.0250000000000004,1.0763069101037825,83.40013987697145,29.468892622206344,112.86903249917779,16.856496450177026,2.3247768640441415,12.963569945282268,1.1546372918420136
f4-stars-h0p1,atomic_helium,3.0500000000000003,1.0127178204216736,83.6015038488115,29.30581210581294,112.90731595462444,14.589881451094998,2.19628005479544,12.648391540430618,1.2241856368410013
f4-stars-h0p1,atomic_helium,3.075,0.9183329947366132,84.1502237146918,29.233360716239925,113.38358443093173,13.470500057146916,2.1177374201602097,12.454039808701589,1.2858246207759807
f4-stars-h0p1,atomic_helium,3.1,0.8224765605736302,84.70289390310948,29.207036086926834,113.90992999003632,14.354157324908966,2.1261708951709606,12.116695126021819,1.3433634946755095
f4-stars-h0p1,atomic_helium,3.125,0.7224761987400453,84.20500339031469,29.099657979471537,113.30466136978623,16.054839714153417,2.2223766530285554,11.824634841824073,1.408509340909946
f4-stars-h0p1,atomic_helium,3.1500000000000004,0.6334875167116292,82.33619560376567,28.9360018580554,111.27219746182107,17.312884661358396,2.373934490341438,11.393513752671723,1.474565790835671
f4-stars-h0p1,atomic_helium,3.1750000000000003,0.5811259020293066,79.74366491038933,28.686602538213787,108.43026744860312,17.770477850108694,2.4691684503796245,11.027892224882148,1.490004713504547
f4-stars-h0p1,atomic_helium,3.2,0.5604276061560974,77.45107933227662,28.318308043797217,105.76938737607384,17.259144805789095,2.425802707861938,10.529930169005013,1.4329786180267505
f4-stars-h0p1,atomic_helium,3.225,0.551334748545271,76.30148993216162,27.957983193200135,104.25947312536175,15.674525985255656,2.281091842962037,9.853699566932907,1.3581593059539472
f4-stars-h0p1,atomic_helium,3.25,0.5190253646672758,75.09975175076916,27.595782544160425,102.69553429492959,12.97952815201407,2.0461945310742897,9.139125342136444,1.2891933620482583
f4-stars-h0p1,atomic_helium,3.2750000000000004,0.4748305481623948,72.8071778515673,27.271362933642845,100.07854078521015,11.195622072839383,1.8067907863192405,8.392412324400146,1.2256163412574892
f4-stars-h0p1,atomic_helium,3.3000000000000003,0.46553583929322023,69.39968406090115,27.030716346660697,96.43040040756185,11.549586170128226,1.6891100402492614,7.701511323776203,1.1359681402606936
f4-stars-h0p1,atomic_helium,3.325,0.5235015892868091,66.24267576705456,26.792029316898518,93.03470508395309,11.822424608997249,1.636131465411736,7.614541620741058,1.0430541208835689
f4-stars-h0p1,atomic_helium,3.35,0.6504065780278496,65.37482873046146,26.61764456113959,91.99247329160104,11.948390603686427,1.6562151622452543,8.465440784441606,1.026229688117989
f4-stars-h0p1,atomic_helium,3.375,0.764031905831669,65.93386883008625,26.466646244441563,92.40051507452782,11.541420258543468,1.6739638086563728,9.578135296514251,1.0641604127112605
f4-stars-h0p1,atomic_helium,3.4000000000000004,0.8070583485545412,66.98175497031191,26.300787726911608,93.28254269722352,10.645109021554251,1.6602579669750035,10.437826065831757,1.108217071430774
f4-stars-h0p1,atomic_helium,3.4250000000000003,0.7750565135059634,67.84290042748505,26.15545043424616,93.99835086173121,9.857714907952426,1.63299200939647,10.799748134167288,1.1425278107360188
f4-stars-h0p1,atomic_helium,3.45,0.7056045203933125,67.44339234158585,25.984425008971062,93.42781735055691,9.780963955131549,1.567855578680125,10.63863871571451,1.151760068744485
f4-stars-h0p1,atomic_helium,3.475,0.6453426659295143,66.44630112850159,25.855453303766296,92.30175443226788,9.852684396276704,1.5111401117817687,10.116636089654323,1.1250143657554668
f4-stars-h0p1,atomic_helium,3.5,0.6066872796946775,66.26148073656283,25.77072583533955,92.03220657190238,9.221877302018905,1.4772833684244908,9.575662645599792,1.0774838522108805
f4-stars-h0p1,atomic_helium,3.5250000000000004,0.5532073490815479,67.00039094725255,25.695090288367975,92.69548123562053,8.767815988652016,1.4705820401169136,9.007297446132927,1.027228880149526
f4-stars-h0p1,atomic_helium,3.5500000000000003,0.47658537845678217,67.51298429464633,25.540563838244324,93.05354813289065,9.272602493337098,1.4741368671022617,8.315608566857588,0.9862903697975834
f4-stars-h0p1,atomic_helium,3.575,0.39142060589942707,66.36517933236563,25.27424718621685,91.63942651858248,9.96148106907032,1.459992693890199,7.54219959704761,0.9657620023346882
f4-stars-h0p1,atomic_helium,3.6,0.3256606234685844,63.33798434430887,24.909540305168065,88.24752464947693,9.472089757823964,1.381137323011924,6.780223622792469,0.9549877391448619
f4-stars-h0p1,atomic_helium,3.625,0.30274598798385016,60.1941654476587,24.534503366468595,84.72866881412729,7.607537781790895,1.2438881272433284,6.357400424392093,0.9571132268882175
f4-stars-h0p1,atomic_helium,3.6500000000000004,0.3068530231489259,58.70957804180133,24.248515848805827,82.95809389060716,6.0516911608808615,1.100280020091828,6.289710308775594,0.9663089707687645
f4-stars-h0p1,atomic_helium,3.6750000000000003,0.3234145413252334,58.58850822830601,24.07417644331651,82.66268467162251,5.434335115186206,1.0238802798262177,6.1076632059088665,0.9737629673230463
f4-stars-h0p1,atomic_helium,3.7,0.33593423871095146,58.53278550504827,23.97911061830968,82.51189612335794,5.213758456157524,1.0244120033349209,5.872596993145389,0.9781008142731494
f4-stars-h0p1,atomic_helium,3.725,0.3420536938288925,57.96983632645707,23.958033314751663,81.92786964120873,5.09873878039321,1.0940475622652828,5.857915896702474,0.9733565513435849
f4-stars-h0p1,atomic_helium,3.75,0.344227761895033,57.07381543823085,23.955913938700792,81.02972937693164,5.233717441984448,1.1889925003367001,6.322305426675286,0.954218862011244
f4-stars-h0p1,atomic_helium,3.7750000000000004,0.34277544268630467,56.786279620082084,23.90465072378176,80.69093034386384,5.872772068007442,1.2462179890852423,7.073939651516938,0.9319812205447316
f4-stars-h0p1,atomic_helium,3.8000000000000003,0.33092314522857097,56.70917755375883,23.776416873769463,80.4855944275283,7.035518053864411,1.264982602577622,7.664456718560213,0.9501946688332611
f4-stars-h0p1,atomic_helium,3.825,0.328327239433138,55.99745039122408,23.556905784862536,79.55435617608661,8.533592167647848,1.2361050620910532,8.152269175563498,1.053353847733296
f4-stars-h0p1,atomic_helium,3.85,0.3373037403402493,54.718621761654894,23.298648128183714,78.01726988983862,9.462211876755172,1.1691823306335023,8.337587792714585,1.1801108169756969
f4-stars-h0p1,atomic_helium,3.875,0.3477856032964347,53.8375801156103,23.066605885657204,76.9041860012675,9.269985731204734,1.0853481390052482,8.212643008685722,1.2637613761987911
f4-stars-h0p1,atomic_helium,3.9000000000000004,0.349045172551721,53.40762372163016,22.8598647400765,76.26748846170666,8.360605850450192,0.9860307665297172,7.766910096766958,1.2879464837646206
f4-stars-h0p1,atomic_helium,3.9250000000000003,0.34283955402395916,52.6627932971149,22.646903887914288,75.3096971850292,7.441327412888415,0.8521803643641113,7.244012793094114,1.2696020201366525
f4-stars-h0p1,atomic_helium,3.95,0.3382630615294347,51.115148449259856,22.418947586940778,73.53409603620064,6.960220606716656,0.6841457639299786,6.935119753854349,1.2264493670626426
f4-stars-h0p1,atomic_helium,3.975,0.34831739889314783,49.58317507743015,22.252395219442672,71.83557029687282,6.658914139836232,0.5779833578908462,6.912157960915164,1.177868958697178
f4-stars-h0p1,atomic_helium,4.0,0.3506912949995933,49.35932888152179,22.15244996032391,71.5117788418457,5.293888942078069,0.5770808493346834,7.219556846485882,1.1488230194619795
f4-stars-h0p1,atomic_helium,4.025,0.33489610288310523,50.287410248877265,22.069066362789524,72.35647661166679,3.9010546770499075,0.5834567141106526,7.462257027563157,1.1538452896174238
f4-stars-h0p1,atomic_helium,4.05,0.3083691966757841,50.727656328588246,21.955899156637717,72.68355548522597,5.048496822370201,0.5747012113167909,7.280645036620053,1.1816940383216281
f4-stars-h0p1,atomic_helium,4.075,0.2809408653048079,49.26400509837299,21.804081753767623,71.06808685214061,6.510946396141758,0.5544744288688079,6.807753320767476,1.2134992542556893
f4-stars-h0p1,atomic_helium,4.1000000000000005,0.26958468012682024,46.55086813031763,21.61591063698252,68.16677876730014,6.074554845580239,0.5326519979491817,6.431531429378031,1.1965268195257384
f4-stars-h0p1,atomic_helium,4.125,0.28754728612079183,44.98912564384862,21.446557485877122,66.43568312972573,4.989379036572205,0.528001159308758,6.452600564524725,1.1470565967902797
f4-stars-h0p1,atomic_helium,4.15,0.30860747851536535,44.925148039643354,21.32740434673671,66.25255238638006,3.753728544035818,0.5483552213279139,6.727194606800068,1.110236916926872
f4-stars-h0p1,atomic_helium,4.175,0.32378570499784265,45.757551892608916,21.239458717439426,66.99701061004833,3.6078074381126792,0.5942742360802312,6.909841180193438,1.1022388744363747
f4-stars-h0p1,atomic_helium,4.2,0.32209823148079136,46.49398251691505,21.143904812614572,67.63788732952962,4.836743023370761,0.6396788728309754,6.825895871844227,1.1130301337354491
f4-stars-h0p1,atomic_helium,4.2250000000000005,0.308687515260911,46.249118362177065,21.000823395649853,67.24994175782692,6.41332360296596,0.6708749904789943,6.591791452481356,1.1153212985183794
f4-stars-h0p1,atomic_helium,4.25,0.3049258867313791,44.72416838611956,20.79067794611236,65.51484633223191,7.492842814552713,0.6816400119024865,6.391365968019276,1.086484071021892
f4-stars-h0p1,atomic_helium,4.275,0.3236906449475214,42.68789070840145,20.556687152883125,63.24457786128457,7.708384767718803,0.6721521866986077,6.51809827965381,1.053256740212482
f4-stars-h0p1,atomic_helium,4.3,0.3671350330941746,41.63852422552353,20.35998482848052,61.99850905400405,7.107636579070616,0.6650781281882683,6.738275887590387,1.0297502468631976
f4-stars-h0p1,atomic_helium,4.325,0.4173282179069903,41.67184928294551,20.20314117618656,61.874990459132064,6.55341382688267,0.6625225348926105,6.8347759245363084,1.02703951359899
f4-stars-h0p1,atomic_helium,4.3500000000000005,0.44977600458078193,42.23576044888887,20.073916682351786,62.309677131240655,6.501910282029054,0.6545595357666075,6.8528430105045945,1.051927684360126
f4-stars-h0p1,atomic_helium,4.375,0.44057229210082927,42.886718019369276,19.960312601723157,62.84703062109243,6.169237480137999,0.6355873343171472,7.040956295508228,1.1088814513991347
f4-stars-h0p1,atomic_helium,4.4,0.4031419637308845,43.450854789837976,19.873397044007504,63.32425183384548,5.3864607071662265,0.6123493995999101,7.571249334726717,1.2002343297592282
f4-stars-h0p1,atomic_helium,4.425,0.36557761686933204,43.90174575185747,19.82573592362719,63.727481675484654,4.891110178968496,0.5942040947395307,8.204690888685674,1.2955840773530425
f4-stars-h0p1,atomic_helium,4.45,0.3329866193410396,44.08105808221494,19.808087061547045,63.88914514376198,4.892948458831103,0.5825619156813486,8.569711173502805,1.3549214207077682
f4-stars-h0p1,atomic_helium,4.4750000000000005,0.3093698275015482,44.25949239780255,19.787281244711004,64.04677364251356,5.641068507070461,0.5611938333794342,8.428617751990762,1.3498525697833075
f4-stars-h0p1,atomic_helium,4.5,0.28504234042849974,44.508692908223296,19.72040206822211,64.22909497644541,6.31599467388008,0.540071149101837,7.880326646631297,1.2864312136690526
f4-stars-h0p1,atomic_helium,4.525,0.2556177352712691,44.400482674542936,19.604250605424557,64.0047332799675,6.565239324689273,0.5359280070384663,7.107974307592396,1.1985920965099062
f4-stars-h0p1,atomic_helium,4.55,0.22729856992278308,43.32426569376545,19.435320321126767,62.759586014892214,6.879933039236893,0.5482054682041024,6.253852891022349,1.103859218877657
f4-stars-h0p1,atomic_helium,4.575,0.21836533702487926,40.984132305703746,19.21566496330149,60.19979726900523,6.968549640737765,0.5415206394060907,5.494406236436348,0.9848265376132351
f4-stars-h0p1,atomic_helium,4.6000000000000005,0.240180229397155,38.364831979090546,18.9949153533546,57.359747332445146,6.377763018896792,0.4865236359301504,5.1815708336225175,0.8611784854176304
f4-stars-h0p1,atomic_helium,4.625,0.2865321957438494,37.286173465675006,18.847833818288624,56.134007283963626,5.742311356328704,0.4306290675701426,5.3557683841417045,0.7903250591135135
f4-stars-h0p1,atomic_helium,4.65,0.338001516281105,37.736679942051964,18.76143708135543,56.498117023407396,5.160760950845687,0.4136385806054806,5.679756587902213,0.7830046587796465
f4-stars-h0p1,atomic_helium,4.675,0.3749407235436927,38.45414943368487,18.687491586546845,57.14164102023172,5.3876353607777,0.4283883770458988,5.815049799070516,0.8010731352304834
f4-stars-h0p1,atomic_helium,4.7,0.3792090032267974,38.92095588043277,18.607557085983952,57.52851296641673,5.940969203201896,0.44746344841265434,5.865739594557634,0.8283920640368263
f4-stars-h0p1,atomic_helium,4.7250000000000005,0.36094623836357836,39.16524159096234,18.519205616227172,57.68444720718951,5.826336747037759,0.45611184424470474,5.907079266265353,0.8622898514235858
f4-stars-h0p1,atomic_helium,4.75,0.3209327301125029,39.06471978753687,18.412788781304766,57.47750856884164,5.168471056718737,0.45596452332261733,5.907561368534164,0.8880193543492704
f4-stars-h0p1,atomic_helium,4.775,0.2808157813673246,38.93234298362739,18.306424335628293,57.238767319255686,5.068008475794231,0.44241302269327754,5.729716339927062,0.899234707023691
f4-stars-h0p1,atomic_helium,4.800000000000001,0.24686337570221473,38.85889462564158,18.21937209498452,57.078266720626104,5.086336007507095,0.419576904285761,5.410036993685589,0.9015275825711994
f4-stars-h0p1,atomic_helium,4.825,0.21429599058707677,38.364692699713835,18.147482906499715,56.512175606213546,4.8956627206471515,0.3927395757483372,5.36598198726416,0.9392981584865798
f4-stars-h0p1,atomic_helium,4.8500000000000005,0.19279104615236137,37.39754989422994,18.0919871720433,55.48953706627324,4.988955251703875,0.3696233656006839,5.781392245269442,1.0288270134110495
f4-stars-h0p1,atomic_helium,4.875,0.18279091891164428,36.636293051496324,18.043586536314162,54.67987958781049,4.825484716911797,0.3596931466046905,6.253369324175793,1.1132918124862679
f4-stars-h0p1,atomic_helium,4.9,0.18574459766586782,36.370847988525064,17.99434928227235,54.36519727079741,4.467009077171692,0.36471871034438236,6.508057483983172,1.1636243922402632
f4-stars-h0p1,atomic_helium,4.925000000000001,0.19397563047350114,36.09068983986829,17.92492231335268,54.01561215322097,4.880440387880111,0.39291129487411813,6.545202139692003,1.1728634650697223
f4-stars-h0p1,atomic_helium,4.95,0.20684330604463153,35.44080268624376,17.829026131352975,53.26982881759673,5.547146756597688,0.43118107871198935,6.6554315629779515,1.151154311570806
f4-stars-h0p1,atomic_helium,4.9750000000000005,0.22616337977367537,34.68797854158712,17.722886344674748,52.41086488626187,5.766654587550583,0.4588089651342887,6.9543854779050704,1.1150891980741673
f4-stars-h0p1,atomic_helium,5.0,0.24915988450653964,34.32223879449183,17.629792289749506,51.95203108424134,5.5410334561249694,0.4744047406574992,7.353457872517467,1.0938505967527385
