Name	Rin	Rout	nelec	neerr	Kitpl	Kflat	Kerr	Pitpl	Pflat	Perr	Mgrav	Merr	Tx	Txerr	Lambda	tcool5/2	t52err	tcool3/2	t32err
MACS_J0717.5+3745	5.1920e-01	5.4974e-01	1.8034e-03	5.1858e-04	8.1935e+02	8.1935e+02	2.4628e+02	3.5466e-11	3.5466e-11	1.3093e-11	3.7804e+14	6.4182e+13	1.1415e+01	2.5085e+00	2.8019e-23	6.5949e+01	2.3867e+01	3.9569e+01	1.4320e+01
MACS_J0717.5+3745	4.8866e-01	5.1920e-01	1.9758e-03	2.1703e-04	7.9691e+02	7.9691e+02	1.9631e+02	4.0165e-11	4.0165e-11	1.0426e-11	3.5360e+14	6.0990e+13	1.1946e+01	2.7237e+00	2.8632e-23	6.1649e+01	1.5602e+01	3.6989e+01	9.3609e+00
MACS_J0717.5+3745	4.5812e-01	4.8866e-01	2.2575e-03	3.0011e-04	7.3458e+02	7.3458e+02	1.7828e+02	4.6231e-11	4.6231e-11	1.2119e-11	3.6504e+14	6.0483e+13	1.2478e+01	2.9389e+00	2.9244e-23	5.5178e+01	1.4923e+01	3.3107e+01	8.9539e+00
MACS_J0717.5+3745	4.2758e-01	4.5812e-01	2.3795e-03	5.3604e-04	7.1448e+02	7.1448e+02	1.8844e+02	4.9087e-11	4.9087e-11	1.5347e-11	3.0724e+14	4.8848e+13	1.2620e+01	2.8701e+00	2.9672e-23	5.2181e+01	1.6704e+01	3.1309e+01	1.0022e+01
MACS_J0717.5+3745	3.9704e-01	4.2758e-01	2.7078e-03	2.5482e-04	6.6027e+02	6.6027e+02	1.4332e+02	5.6270e-11	5.6270e-11	1.2836e-11	2.4360e+14	3.7120e+13	1.2720e+01	2.7704e+00	3.0080e-23	4.5588e+01	1.0816e+01	2.7353e+01	6.4898e+00
MACS_J0717.5+3745	3.6649e-01	3.9704e-01	2.9090e-03	1.8489e-03	6.3404e+02	6.3404e+02	2.9680e+02	6.0888e-11	6.0888e-11	4.0552e-11	1.8228e+14	2.6591e+13	1.2819e+01	2.6706e+00	3.0488e-23	4.2197e+01	2.8224e+01	2.5318e+01	1.6934e+01
MACS_J0717.5+3745	3.3595e-01	3.6649e-01	3.3117e-03	2.2259e-04	5.9816e+02	5.9816e+02	1.2086e+02	7.1298e-11	7.1298e-11	1.4842e-11	1.5340e+14	2.2163e+13	1.2919e+01	2.5709e+00	3.0897e-23	3.6860e+01	7.7423e+00	2.2116e+01	4.6454e+00
MACS_J0717.5+3745	3.0541e-01	3.3595e-01	3.5791e-03	3.4726e-04	5.8924e+02	5.8924e+02	1.2287e+02	7.9940e-11	7.9940e-11	1.7644e-11	1.2544e+14	1.8235e+13	1.3302e+01	2.6190e+00	3.0854e-23	3.5167e+01	7.7187e+00	2.1100e+01	4.6312e+00
MACS_J0717.5+3745	2.7487e-01	3.0541e-01	3.5915e-03	2.2673e-04	6.0910e+02	6.0910e+02	1.2411e+02	8.3112e-11	8.3112e-11	1.7381e-11	1.1268e+14	1.6475e+13	1.3813e+01	2.7334e+00	3.0609e-23	3.6682e+01	7.6191e+00	2.2009e+01	4.5715e+00
MACS_J0717.5+3745	2.4433e-01	2.7487e-01	3.7929e-03	5.1364e-04	6.0685e+02	6.0685e+02	1.3338e+02	9.0690e-11	9.0690e-11	2.1934e-11	9.1364e+13	1.3426e+13	1.4324e+01	2.8478e+00	3.0364e-23	3.6308e+01	8.7341e+00	2.1785e+01	5.2405e+00
MACS_J0717.5+3745	2.1379e-01	2.4433e-01	3.8159e-03	2.3684e-04	5.8663e+02	5.8663e+02	1.1963e+02	8.8555e-11	8.8555e-11	1.8517e-11	7.2456e+13	1.0610e+13	1.4747e+01	2.9429e+00	3.0153e-23	3.7416e+01	7.8195e+00	2.2450e+01	4.6917e+00
MACS_J0717.5+3745	1.8325e-01	2.1379e-01	4.3837e-03	2.5707e-04	5.1860e+02	5.1860e+02	1.0514e+02	9.8648e-11	9.8648e-11	2.0458e-11	7.1726e+13	1.0463e+13	1.4438e+01	2.8763e+00	3.0228e-23	3.1807e+01	6.6054e+00	1.9084e+01	3.9633e+00
MACS_J0717.5+3745	1.5271e-01	1.8325e-01	4.9057e-03	3.0270e-04	4.6608e+02	4.6608e+02	9.4312e+01	1.0694e-10	1.0694e-10	2.2192e-11	5.7794e+13	8.3970e+12	1.4128e+01	2.8096e+00	3.0303e-23	2.7744e+01	5.7770e+00	1.6647e+01	3.4662e+00
MACS_J0717.5+3745	1.2216e-01	1.5271e-01	5.8804e-03	2.0404e-04	3.9971e+02	4.0947e+02	8.1560e+01	1.2405e-10	1.2708e-10	2.5515e-11	4.8194e+13	7.1650e+12	1.3818e+01	2.7430e+00	3.0378e-23	2.2583e+01	4.5507e+00	1.3550e+01	2.7304e+00
MACS_J0717.5+3745	9.1620e-02	1.2216e-01	6.6457e-03	2.8089e-04	3.5612e+02	3.7739e+02	7.5358e+01	1.3552e-10	1.4362e-10	2.8994e-11	3.0469e+13	4.6861e+12	1.3509e+01	2.6763e+00	3.0453e-23	1.9486e+01	3.9474e+00	1.1692e+01	2.3685e+00
MACS_J0717.5+3745	6.1080e-02	9.1620e-02	8.1033e-03	1.5345e-04	3.0125e+02	3.3066e+02	6.5548e+01	1.5954e-10	1.7512e-10	3.4788e-11	1.5767e+13	2.5116e+12	1.3340e+01	2.6400e+00	3.0528e-23	1.5743e+01	3.1297e+00	9.4456e+00	1.8778e+00
MACS_J0717.5+3745	3.0540e-02	6.1080e-02	9.4634e-03	1.8811e-04	2.6194e+02	2.9816e+02	5.9109e+01	1.7967e-10	2.0451e-10	4.0630e-11	5.3558e+12	8.8476e+11	1.3340e+01	2.6400e+00	3.0603e-23	1.3447e+01	2.6746e+00	8.0682e+00	1.6047e+00
MACS_J0717.5+3745	0.0000e+00	3.0540e-02	1.0887e-02	1.5021e-04	2.2973e+02	2.7157e+02	5.3785e+01	1.9904e-10	2.3528e-10	4.6644e-11	2.5786e+12	4.4238e+11	1.3340e+01	2.6400e+00	3.0678e-23	1.1660e+01	2.3131e+00	6.9959e+00	1.3879e+00
