seed,baseline_rmse_dex,adaptive_rmse_dex,mse_gain_percent
9060601,0.07531204609502633,0.07666308960886074,-3.6200367807112923
9060602,0.07714143320759548,0.07887736195797056,-4.5512784748179715
9060603,0.07716154077198233,0.07750839430742873,-0.9010528125309039
