radius_kpc,angle_deg,newton_inward,newton_tangential,mond_inward,mond_tangential,algebraic_inward
2.0,0.0,9007.151015823823,2609.9936414404074,10945.224745723652,3292.322813704319,11736.569913581227
2.0,5.0,8422.060491989949,-1344.101138480772,10110.834058551527,-1493.839788914067,11177.261446041173
2.0,10.0,7475.98428551575,-4093.6783521616626,8917.160066079703,-5015.53671421203,9922.888566641437
2.0,14.999999999999998,6331.957179180051,-4677.476256723861,7715.8906560899195,-5772.703351512793,8540.173629628132
2.0,20.0,5799.462357573369,-3264.263281634002,7194.570767978944,-3949.7712758567095,8107.618324015743
2.0,25.0,5118.739019154798,-2282.41156047533,6354.042439766186,-2787.6039034771975,7444.161420140733
2.0,29.999999999999996,5943.865058401658,-1881.2954972552525,7475.943503789933,-2303.1485597884143,8432.285584000354
2.0,35.0,7851.25585037796,-942.638100038414,9825.191781750009,-1001.3230592183045,10579.573591306942
2.0,40.0,9284.45728769709,-3761.5531487757275,11418.909948081257,-4435.28662801087,11950.660816584525
2.0,45.0,9787.371091250741,-5790.962019538585,11897.799465626173,-6732.323800474559,12319.20469973481
2.0,50.0,8790.800551672242,-4164.901567562608,10747.407167976668,-4785.334323997689,11376.499756470153
2.0,54.99999999999999,8294.441283367109,-4876.866116330287,10197.283139740868,-5709.6899915614285,10755.920574866659
2.0,59.99999999999999,8504.485362043692,-5059.749733736701,10445.177845872953,-5885.593186094794,10971.213207433588
2.0,65.0,7919.076065685158,-3065.2587112688743,9764.54808603347,-3542.259828571011,10518.785311876585
2.0,70.0,7288.438002660061,-1028.8876110007438,9029.363558201656,-1050.9725981373815,9969.01952546423
2.0,74.99999999999999,6239.520612584174,232.03305271304134,7725.026590077786,504.36033364914783,8848.697748880379
2.0,80.0,5681.771927181766,317.8223265036288,7076.988341478529,536.207943179201,8233.133652994755
2.0,85.0,5315.852439329954,-16.185693436668316,6634.198082778547,99.03612436644653,7829.781649467474
2.0,90.0,4966.682363661646,325.94459564430844,6096.25754849927,513.5308404768581,7434.927277479574
