radius_kpc,newton_inward_mean,mond_inward_mean,newton_force_speed_kms,mond_force_speed_kms,newton_radial_azimuth_cv,mond_radial_azimuth_cv,newton_tangential_fraction,mond_tangential_fraction,full_minus_algebraic_fraction
2.0,8404.74864156626,10223.986622688812,129.65144535689728,142.99640990380712,0.20881727276394577,0.19833938893495076,0.369514359502226,0.3623548172672247,-0.07980182336865435
2.5,8242.675900704831,10247.26200104175,143.55030390689558,160.05672432798434,0.21808847140467502,0.20408973880346967,0.37507867947430124,0.3607675099700218,-0.06249838867986987
3.0,7787.797330319149,9872.654681832364,152.8508815511296,172.09870436902509,0.31049889462439334,0.2864190032169356,0.3525780686393308,0.3307305175059571,-0.05497930046439106
3.5,7638.768742771381,9865.382633738061,163.51052137309034,185.81937255863076,0.26230465955585025,0.2406624501273486,0.2099781605111186,0.19939812429238732,-0.04521459271388234
4.0,6819.024914106745,9067.72185759983,165.15477485203684,190.44917282676585,0.21039595863123028,0.19209366216799842,0.13880695515385816,0.1344896453141063,-0.042048866434401026
4.5,6243.779629857387,8511.429755987556,167.62162251439472,195.70752132185416,0.12659902106164023,0.11520765295639589,0.11806996343483693,0.11559536270189577,-0.03805253331203363
5.0,5529.386118553881,7775.410134269954,166.27366175305517,197.17264179228764,0.106523593419797,0.09729624812922064,0.11378691194515583,0.11048433937444695,-0.03548588609425928
5.5,5054.118286639853,7302.439661736768,166.72627440364397,200.4081289258303,0.10380890221435345,0.09487097550243137,0.10361976794905735,0.10097764426161888,-0.030232193741643078
6.0,4522.120040279718,6736.952554291627,164.72012700844516,201.05152405726687,0.12090445264436529,0.10611517829963238,0.10175361277190033,0.09741711509210627,-0.02736858767329174
6.5,4271.987771219129,6506.884931907431,166.63709224816765,205.65687943124658,0.07495524616279348,0.06428349093307097,0.08801209933610984,0.08381794910091579,-0.02068070030201835
7.0,3825.2892430257543,6010.699799521089,163.63686840434303,205.1216677892602,0.09048460756330394,0.07592990326185368,0.08060049712554385,0.0760044213085691,-0.01921234503606482
7.5,3465.4645619522125,5610.180886666883,161.21719577837098,205.1252218767883,0.07370540409318493,0.06151580767198389,0.08394094053633586,0.07895793644023434,-0.016804971086679863
8.0,3084.544458907517,5162.420230272367,157.08709581394692,203.22244423827536,0.08661371650313954,0.07171377868115582,0.07773622632418696,0.07241282300290515,-0.016966538752688116
8.5,2797.9134378662006,4829.491446615324,154.2149935053745,202.60966733162132,0.08258132956784112,0.0676667313515688,0.06668357075038135,0.0613291434856099,-0.015232872087192945
9.0,2524.5866619367293,4501.64482868306,150.73579520946762,201.28289410217536,0.09106773826097626,0.0747208147029102,0.07010151641076215,0.06422503644850465,-0.013835311706907176
9.5,2351.411782478719,4300.494626833945,149.46040256050372,202.125453505793,0.10539528769343975,0.0847103080024269,0.06691737734177444,0.060769654471898756,-0.010511525886474493
10.0,2182.9845702995735,4101.188799333031,147.74926633657353,202.51392049271652,0.10250841153326475,0.08232950537128253,0.055940569781188915,0.05089398153552576,-0.007437668627795304
10.5,2003.1431129902687,3873.9991292895575,145.02759284494044,201.6853759139228,0.11712334468976233,0.09340778380534225,0.05151449912138736,0.046525319237328666,-0.0061137216541607
11.0,1864.036634489457,3704.779686400594,143.19358567821405,201.8726741052551,0.10828795740901771,0.08634909138131693,0.054184781965579715,0.04913504925443151,-0.0025953063457299723
11.5,1720.0611813314401,3517.9018162540215,140.64388925691568,201.1364484297196,0.09858604916227244,0.07849407803942184,0.04733412324817926,0.04321281983070957,-0.001213213931365462
12.0,1595.7324305317356,3353.880063478109,138.37915004212456,200.61545494237802,0.10506106468475625,0.08285898599051227,0.045921264758775025,0.04165940003122886,0.0005402001754489246
12.5,1491.4350302974615,3218.388688830479,136.53914412621117,200.5738233428804,0.09118305113575144,0.07182103985224454,0.03731901619269587,0.0342046620392691,0.0031503949335448134
13.0,1374.5154250040111,3053.9166485436303,133.67385879465044,199.25088815628197,0.08178705884311303,0.06607797663952071,0.03458314455835054,0.0311930252434528,0.0034930663320730236
13.5,1301.4461916882453,2961.238381480686,132.55007954652956,199.9417869030615,0.09136997389914803,0.0712160361777331,0.03635303540053621,0.03268529209449348,0.007938221192810228
14.0,1224.7786900238373,2857.3309065606495,130.94617848694065,200.0065816213284,0.07179668044852337,0.05679486416736801,0.03177082114045626,0.028873479711782092,0.010791916438202714
14.5,1176.3727563155767,2800.8786541659483,130.6040005764596,201.5260292999548,0.07414169298672785,0.057090228502357176,0.03405216366048175,0.03211314016592283,0.01649038840421444
15.0,1118.6144124856767,2723.3033432401917,129.5346138577838,202.1127164445693,0.05850418695183036,0.04551552272233281,0.03555258533215869,0.03308953859590582,0.020099566031896325
