direction,family,galaxy,mse_logspeed,signed_bias_dex
gas_rich_to_stellar_rich,mond_fixed,NGC6503,0.0003650464981992309,0.003172707871626243
gas_rich_to_stellar_rich,mond_fixed,NGC6674,0.0019125759922267143,-0.03045364222427344
gas_rich_to_stellar_rich,mond_fixed,NGC6946,0.002075559366363078,0.04329556555148841
gas_rich_to_stellar_rich,mond_fixed,NGC7331,0.002367480203622221,0.04441638699794664
gas_rich_to_stellar_rich,mond_fixed,UGC02259,0.010083575328800908,-0.08413816997080015
gas_rich_to_stellar_rich,mond_fixed,UGC02487,0.006438189972401675,-0.07879871564938352
gas_rich_to_stellar_rich,mond_fixed,UGC02916,0.004238222976032075,0.03697949951901179
gas_rich_to_stellar_rich,mond_fixed,UGC02953,0.00423733523838347,-0.03224933475392355
gas_rich_to_stellar_rich,mond_fixed,UGC03205,0.001937845351807883,-0.029885815800287416
gas_rich_to_stellar_rich,mond_fixed,UGC03580,0.016346942210467147,0.1021824133473632
gas_rich_to_stellar_rich,mond_fixed,UGC04325,0.012710722294253584,-0.09919795109359136
gas_rich_to_stellar_rich,mond_fixed,UGC05750,0.04316697977346439,0.15660446103399342
gas_rich_to_stellar_rich,mond_fixed,UGC06399,0.0014233549202768902,-0.005463987360461682
gas_rich_to_stellar_rich,mond_fixed,UGC06614,0.004788631467644379,0.062069603592343266
gas_rich_to_stellar_rich,mond_fixed,UGC06786,0.004577558903907053,-0.05899729993492141
gas_rich_to_stellar_rich,mond_fixed,UGC06787,0.0032680397044886826,-0.027218957245557375
gas_rich_to_stellar_rich,mond_fixed,UGC06917,0.0005448907423710506,-0.010568995773194579
gas_rich_to_stellar_rich,mond_fixed,UGC06923,0.004939060283348967,0.05611307139301913
gas_rich_to_stellar_rich,mond_fixed,UGC07089,0.011621024672186538,0.10388268195206202
gas_rich_to_stellar_rich,mond_fixed,UGC07323,0.005327523942642139,0.06874915227151597
gas_rich_to_stellar_rich,mond_fixed,UGC08699,0.0009905166339975447,-0.011810022807899287
gas_rich_to_stellar_rich,mond_fixed,UGC09037,0.014662478108819156,0.11090255545622059
gas_rich_to_stellar_rich,mond_fixed,UGC09133,0.001568892159768758,0.011815823523159286
gas_rich_to_stellar_rich,mond_fixed,UGC11914,0.0023949959670074043,-0.04572157642250257
gas_rich_to_stellar_rich,mond_adjusted,CamB,0.16779502124901202,0.38723593793641886
gas_rich_to_stellar_rich,mond_adjusted,ESO079-G014,0.004248010240639959,-0.04166636143240748
gas_rich_to_stellar_rich,mond_adjusted,ESO116-G012,0.005663280309494722,-0.06744591194641283
gas_rich_to_stellar_rich,mond_adjusted,F583-4,0.0003197527283404626,-0.008708538146780428
gas_rich_to_stellar_rich,mond_adjusted,NGC0024,0.02302479560599596,-0.14337556995514342
gas_rich_to_stellar_rich,mond_adjusted,NGC0055,0.0041488355393749605,0.05599328852408619
gas_rich_to_stellar_rich,mond_adjusted,NGC0247,0.001972728383767822,-0.03534571074625025
gas_rich_to_stellar_rich,mond_adjusted,NGC0300,0.004581239494683009,-0.061300130140858215
gas_rich_to_stellar_rich,mond_adjusted,NGC0801,0.0020176969767171154,0.018050718621884378
gas_rich_to_stellar_rich,mond_adjusted,NGC1090,0.004962601791744401,0.021211451072963267
gas_rich_to_stellar_rich,mond_adjusted,NGC2403,0.0031457977377126025,-0.05114933784719596
gas_rich_to_stellar_rich,mond_adjusted,NGC2683,0.0007498844705401412,-0.013831886344329757
gas_rich_to_stellar_rich,mond_adjusted,NGC2841,0.012728880389878388,-0.11223729676932763
gas_rich_to_stellar_rich,mond_adjusted,NGC2955,0.000675763460617972,0.007080426777348418
gas_rich_to_stellar_rich,mond_adjusted,NGC2976,0.007629140315423176,0.03696062914999293
gas_rich_to_stellar_rich,mond_adjusted,NGC2998,0.017417722283084816,-0.08280589409844588
gas_rich_to_stellar_rich,mond_adjusted,NGC3198,0.004503047093222952,-0.0005452833665418354
gas_rich_to_stellar_rich,mond_adjusted,NGC3521,0.000617203658719755,-0.016686057566909777
gas_rich_to_stellar_rich,mond_adjusted,NGC3769,0.0010754915781391755,0.0140544816670893
gas_rich_to_stellar_rich,mond_adjusted,NGC3877,0.011025625350012154,0.027522681644827705
gas_rich_to_stellar_rich,mond_adjusted,NGC3893,0.0015035964918819653,-0.03029735505275353
gas_rich_to_stellar_rich,mond_adjusted,NGC3917,0.004601249979304064,-0.027242614960235376
gas_rich_to_stellar_rich,mond_adjusted,NGC3949,0.0005102389417802316,0.0016231414923259127
gas_rich_to_stellar_rich,mond_adjusted,NGC3972,0.003852117216793037,-0.04539670159383238
gas_rich_to_stellar_rich,mond_adjusted,NGC3992,0.004025527031968124,-0.0603640307056525
gas_rich_to_stellar_rich,mond_adjusted,NGC4051,0.001688590743655904,0.033554407171042744
gas_rich_to_stellar_rich,mond_adjusted,NGC4088,0.005436065164378477,0.06995762999190376
gas_rich_to_stellar_rich,mond_adjusted,NGC4100,0.002480685134684866,-0.0452024133626183
gas_rich_to_stellar_rich,mond_adjusted,NGC5005,0.0006323115152375337,0.002801618220615593
gas_rich_to_stellar_rich,mond_adjusted,NGC5033,0.002216438322203243,-0.0275174755045793
gas_rich_to_stellar_rich,mond_adjusted,NGC5371,0.0031858927979210153,0.023953070211960498
gas_rich_to_stellar_rich,mond_adjusted,NGC5985,0.02457992335715603,-0.151574650580561
gas_rich_to_stellar_rich,mond_adjusted,NGC6015,0.004427836061938576,-0.05862718383808929
gas_rich_to_stellar_rich,mond_adjusted,NGC6195,0.0014690146029561898,0.03425458919172574
gas_rich_to_stellar_rich,mond_adjusted,NGC6503,0.0018684759655117496,-0.03781420323215296
gas_rich_to_stellar_rich,mond_adjusted,NGC6674,0.005350904082119363,-0.0684510778928591
gas_rich_to_stellar_rich,mond_adjusted,NGC6946,0.0005376504527847875,0.013434830474946964
gas_rich_to_stellar_rich,mond_adjusted,NGC7331,0.0012173644499637935,0.016996680971779865
gas_rich_to_stellar_rich,mond_adjusted,UGC02259,0.019384151752103312,-0.12842463253216754
gas_rich_to_stellar_rich,mond_adjusted,UGC02487,0.012969756267793633,-0.11348484060276615
gas_rich_to_stellar_rich,mond_adjusted,UGC02916,0.002961233007259112,0.015023295622713609
gas_rich_to_stellar_rich,mond_adjusted,UGC02953,0.00634466840712756,-0.052011517847471544
gas_rich_to_stellar_rich,mond_adjusted,UGC03205,0.004205426752073641,-0.05684457356914624
gas_rich_to_stellar_rich,mond_adjusted,UGC03580,0.012513115365712047,0.0731132974393938
gas_rich_to_stellar_rich,mond_adjusted,UGC04325,0.022760741070543156,-0.1411351209359892
gas_rich_to_stellar_rich,mond_adjusted,UGC05750,0.030447635718840182,0.10943999590776804
gas_rich_to_stellar_rich,mond_adjusted,UGC06399,0.0038471622510816376,-0.049547172251851186
gas_rich_to_stellar_rich,mond_adjusted,UGC06614,0.002121003956780491,0.02678365351040709
gas_rich_to_stellar_rich,mond_adjusted,UGC06786,0.008805139272857776,-0.08465546047597756
gas_rich_to_stellar_rich,mond_adjusted,UGC06787,0.006444647050690386,-0.04881565043844203
gas_rich_to_stellar_rich,mond_adjusted,UGC06917,0.0031696651573265493,-0.052113634736103226
gas_rich_to_stellar_rich,mond_adjusted,UGC06923,0.0023011753257596444,0.017178794038164358
gas_rich_to_stellar_rich,mond_adjusted,UGC07089,0.004473788474214513,0.06002602706225472
gas_rich_to_stellar_rich,mond_adjusted,UGC07323,0.0013825427087462317,0.027794589703551687
gas_rich_to_stellar_rich,mond_adjusted,UGC08699,0.0028738115250177055,-0.03692956697298255
gas_rich_to_stellar_rich,mond_adjusted,UGC09037,0.008278113283825515,0.07411472897241433
gas_rich_to_stellar_rich,mond_adjusted,UGC09133,0.0013346945750333109,-0.01473944238839963
gas_rich_to_stellar_rich,mond_adjusted,UGC11914,0.0034981829015188486,-0.055937312886355006
gas_rich_to_stellar_rich,finite_mix,CamB,0.15022340637255316,0.36994403388429137
gas_rich_to_stellar_rich,finite_mix,ESO079-G014,0.0027825319717754747,-0.02336623214145443
gas_rich_to_stellar_rich,finite_mix,ESO116-G012,0.0031232490976975417,-0.04740228933470895
gas_rich_to_stellar_rich,finite_mix,F583-4,0.0024098941270554956,-0.012360383434268374
gas_rich_to_stellar_rich,finite_mix,NGC0024,0.015402444065666357,-0.11505783868589049
gas_rich_to_stellar_rich,finite_mix,NGC0055,0.0009959666032987094,-0.010051848679055096
gas_rich_to_stellar_rich,finite_mix,NGC0247,0.0037564790934986503,-0.04813305118512949
gas_rich_to_stellar_rich,finite_mix,NGC0300,0.002069679924322408,-0.040356965514992085
gas_rich_to_stellar_rich,finite_mix,NGC0801,0.009903144542270526,0.09324926265640025
gas_rich_to_stellar_rich,finite_mix,NGC1090,0.011727179013449836,0.08238863995095176
gas_rich_to_stellar_rich,finite_mix,NGC2403,0.000680760569758957,0.009410301038801874
gas_rich_to_stellar_rich,finite_mix,NGC2683,0.008931915772565966,0.08607751494297577
gas_rich_to_stellar_rich,finite_mix,NGC2841,0.0008781838446059304,-0.02095234045501523
gas_rich_to_stellar_rich,finite_mix,NGC2955,0.009329489602111237,0.08596507010245248
gas_rich_to_stellar_rich,finite_mix,NGC2976,0.0077367915092438014,0.061904838204638504
gas_rich_to_stellar_rich,finite_mix,NGC2998,0.009798469018894364,-0.022883521379720752
gas_rich_to_stellar_rich,finite_mix,NGC3198,0.009149318634566021,0.05891044362433204
gas_rich_to_stellar_rich,finite_mix,NGC3521,0.009014371671084875,0.08939396614750232
gas_rich_to_stellar_rich,finite_mix,NGC3769,0.006175637929180573,0.06242311741719564
gas_rich_to_stellar_rich,finite_mix,NGC3877,0.021513587972799637,0.10018574958280697
gas_rich_to_stellar_rich,finite_mix,NGC3893,0.0035582778568555725,0.04453542314076229
gas_rich_to_stellar_rich,finite_mix,NGC3917,0.0028610335640450717,0.00445498945334127
gas_rich_to_stellar_rich,finite_mix,NGC3949,0.00752528109164901,0.07707875137312126
gas_rich_to_stellar_rich,finite_mix,NGC3972,0.0018425027562473154,-0.0130063248907202
gas_rich_to_stellar_rich,finite_mix,NGC3992,0.00061511780233324,0.010659574472145137
gas_rich_to_stellar_rich,finite_mix,NGC4051,0.010071410169552427,0.09644556237766144
gas_rich_to_stellar_rich,finite_mix,NGC4088,0.02304419712306609,0.14914265355880216
gas_rich_to_stellar_rich,finite_mix,NGC4100,0.0017262616008964376,0.03157580772019367
gas_rich_to_stellar_rich,finite_mix,NGC5005,0.012484005939823892,0.10372951439830996
gas_rich_to_stellar_rich,finite_mix,NGC5033,0.005806946725818385,0.040564691008493664
gas_rich_to_stellar_rich,finite_mix,NGC5371,0.010289563341926327,0.0957413849825502
gas_rich_to_stellar_rich,finite_mix,NGC5985,0.010289050450942238,-0.0956471687318004
gas_rich_to_stellar_rich,finite_mix,NGC6015,0.001083806013742262,0.007572471227655656
gas_rich_to_stellar_rich,finite_mix,NGC6195,0.013472042398727074,0.1111707250499685
gas_rich_to_stellar_rich,finite_mix,NGC6503,0.0014890339438004905,0.023990686828915704
gas_rich_to_stellar_rich,finite_mix,NGC6674,0.0011949844443270344,0.01057736159592899
gas_rich_to_stellar_rich,finite_mix,NGC6946,0.009731941849544679,0.092582866063198
gas_rich_to_stellar_rich,finite_mix,NGC7331,0.012278828029978223,0.09780828345849689
gas_rich_to_stellar_rich,finite_mix,UGC02259,0.021056292065974678,-0.13083552996480993
gas_rich_to_stellar_rich,finite_mix,UGC02487,0.0015243258506857972,-0.035390724264201145
gas_rich_to_stellar_rich,finite_mix,UGC02916,0.013651446302363758,0.09873083387067158
gas_rich_to_stellar_rich,finite_mix,UGC02953,0.008039020374007846,0.061031249616888154
gas_rich_to_stellar_rich,finite_mix,UGC03205,0.0021127604655513596,0.029233211888485638
gas_rich_to_stellar_rich,finite_mix,UGC03580,0.031264247930378804,0.1435590999036821
gas_rich_to_stellar_rich,finite_mix,UGC04325,0.028261644819660328,-0.15723581073619772
gas_rich_to_stellar_rich,finite_mix,UGC05750,0.01846961147644148,0.08651948363367187
gas_rich_to_stellar_rich,finite_mix,UGC06399,0.003921777620221509,-0.057881237685400176
gas_rich_to_stellar_rich,finite_mix,UGC06614,0.011019828242143285,0.0964885859650295
gas_rich_to_stellar_rich,finite_mix,UGC06786,0.0032695600126844823,0.0002511239015622459
gas_rich_to_stellar_rich,finite_mix,UGC06787,0.010639340219054763,0.03964419538382139
gas_rich_to_stellar_rich,finite_mix,UGC06917,0.002350947717284595,-0.0435279866980625
gas_rich_to_stellar_rich,finite_mix,UGC06923,0.003481465058864952,0.03074592492187041
gas_rich_to_stellar_rich,finite_mix,UGC07089,0.003883922015983339,0.059789812731107915
gas_rich_to_stellar_rich,finite_mix,UGC07323,0.0009404128903774624,0.02213961239429707
gas_rich_to_stellar_rich,finite_mix,UGC08699,0.006142733778784198,0.04397185095668222
gas_rich_to_stellar_rich,finite_mix,UGC09037,0.01781932490833452,0.11785569770735381
gas_rich_to_stellar_rich,finite_mix,UGC09133,0.00842184530187452,0.08041680597723332
gas_rich_to_stellar_rich,finite_mix,UGC11914,0.004632403935016293,0.06287294918356862
gas_rich_to_stellar_rich,truncated_point_kernel,CamB,0.15417036027693562,0.36178200970507696
gas_rich_to_stellar_rich,truncated_point_kernel,ESO079-G014,0.0035839720474932822,-0.025936188836269216
gas_rich_to_stellar_rich,truncated_point_kernel,ESO116-G012,0.004962092488398158,-0.056012955436793306
gas_rich_to_stellar_rich,truncated_point_kernel,F583-4,0.0005299325008250943,-0.009307668085298001
gas_rich_to_stellar_rich,truncated_point_kernel,NGC0024,0.016751430638739385,-0.1193065891870561
gas_rich_to_stellar_rich,truncated_point_kernel,NGC0055,0.002397881732315847,-0.025357510346476136
gas_rich_to_stellar_rich,truncated_point_kernel,NGC0247,0.0037914543637343804,-0.058672223576847635
gas_rich_to_stellar_rich,truncated_point_kernel,NGC0300,0.00434364660699733,-0.05882734920786929
gas_rich_to_stellar_rich,truncated_point_kernel,NGC0801,0.005896134811798553,0.06906242645771288
gas_rich_to_stellar_rich,truncated_point_kernel,NGC1090,0.009405629892078294,0.06463713763013866
gas_rich_to_stellar_rich,truncated_point_kernel,NGC2403,0.0007104969503462067,-0.0033885350643835226
gas_rich_to_stellar_rich,truncated_point_kernel,NGC2683,0.005732511316619008,0.06559252707749051
gas_rich_to_stellar_rich,truncated_point_kernel,NGC2841,0.0021366925195064057,-0.04245368525698875
gas_rich_to_stellar_rich,truncated_point_kernel,NGC2955,0.004992563850104875,0.058096729408899095
gas_rich_to_stellar_rich,truncated_point_kernel,NGC2976,0.011170681236704961,0.06699654199545309
gas_rich_to_stellar_rich,truncated_point_kernel,NGC2998,0.010205054363437287,-0.04067887145175613
gas_rich_to_stellar_rich,truncated_point_kernel,NGC3198,0.00765253342311525,0.04689262726620773
gas_rich_to_stellar_rich,truncated_point_kernel,NGC3521,0.004824097628647262,0.06360237176199042
gas_rich_to_stellar_rich,truncated_point_kernel,NGC3769,0.004006896981567203,0.04259301761520018
gas_rich_to_stellar_rich,truncated_point_kernel,NGC3877,0.01839632923499436,0.08582418497680092
gas_rich_to_stellar_rich,truncated_point_kernel,NGC3893,0.001977335963198741,0.02575405556230388
gas_rich_to_stellar_rich,truncated_point_kernel,NGC3917,0.004255641561421966,-0.003910208571978592
gas_rich_to_stellar_rich,truncated_point_kernel,NGC3949,0.004218670650901119,0.05348838488929936
gas_rich_to_stellar_rich,truncated_point_kernel,NGC3972,0.0026314126389144744,-0.022455410055134184
gas_rich_to_stellar_rich,truncated_point_kernel,NGC3992,0.0004441838577901678,-0.00794823069715426
gas_rich_to_stellar_rich,truncated_point_kernel,NGC4051,0.0068779899841195586,0.07932710698356571
gas_rich_to_stellar_rich,truncated_point_kernel,NGC4088,0.01828615372523483,0.13236571269883554
gas_rich_to_stellar_rich,truncated_point_kernel,NGC4100,0.0007906119119116383,0.014001647881182485
gas_rich_to_stellar_rich,truncated_point_kernel,NGC5005,0.007025611623103118,0.07413778252568244
gas_rich_to_stellar_rich,truncated_point_kernel,NGC5033,0.003901626520772575,0.01647042374064508
gas_rich_to_stellar_rich,truncated_point_kernel,NGC5371,0.0067421915582464706,0.07427493333047812
gas_rich_to_stellar_rich,truncated_point_kernel,NGC5985,0.01385194134902228,-0.11341955314138577
gas_rich_to_stellar_rich,truncated_point_kernel,NGC6015,0.0009539647039103713,-0.008263079695668337
gas_rich_to_stellar_rich,truncated_point_kernel,NGC6195,0.00821681485528289,0.08548982890024219
gas_rich_to_stellar_rich,truncated_point_kernel,NGC6503,0.0008348204498529556,0.00027824708219196143
gas_rich_to_stellar_rich,truncated_point_kernel,NGC6674,0.0010274513339588584,-0.010727411613552047
gas_rich_to_stellar_rich,truncated_point_kernel,NGC6946,0.0062744421386953155,0.07312575507179667
gas_rich_to_stellar_rich,truncated_point_kernel,NGC7331,0.008049950237435089,0.07624843836742164
gas_rich_to_stellar_rich,truncated_point_kernel,UGC02259,0.02329799660196757,-0.146524989160105
gas_rich_to_stellar_rich,truncated_point_kernel,UGC02487,0.003583257059977715,-0.058049207110997966
gas_rich_to_stellar_rich,truncated_point_kernel,UGC02916,0.008908235396208072,0.07331032114803805
gas_rich_to_stellar_rich,truncated_point_kernel,UGC02953,0.005238824479539291,0.03569130291804443
gas_rich_to_stellar_rich,truncated_point_kernel,UGC03205,0.0011820669594912406,0.008531571910890953
gas_rich_to_stellar_rich,truncated_point_kernel,UGC03580,0.02481010387423004,0.12088029351983788
gas_rich_to_stellar_rich,truncated_point_kernel,UGC04325,0.028032500262946253,-0.1621570121619345
gas_rich_to_stellar_rich,truncated_point_kernel,UGC05750,0.04160116349124512,0.10239365833479845
gas_rich_to_stellar_rich,truncated_point_kernel,UGC06399,0.006770610746704991,-0.06789843720132843
gas_rich_to_stellar_rich,truncated_point_kernel,UGC06614,0.00746176313528884,0.07552069899038602
gas_rich_to_stellar_rich,truncated_point_kernel,UGC06786,0.0035424070354102923,-0.02418631422851538
gas_rich_to_stellar_rich,truncated_point_kernel,UGC06787,0.008477900623721318,0.011652578710150565
gas_rich_to_stellar_rich,truncated_point_kernel,UGC06917,0.003984289141041037,-0.05819369058697425
gas_rich_to_stellar_rich,truncated_point_kernel,UGC06923,0.0034045423662305563,0.018342910021843184
gas_rich_to_stellar_rich,truncated_point_kernel,UGC07089,0.00411026657126495,0.05138294105464153
gas_rich_to_stellar_rich,truncated_point_kernel,UGC07323,0.0015225557563029676,0.018936223601235192
gas_rich_to_stellar_rich,truncated_point_kernel,UGC08699,0.003976173406469651,0.01982921228398158
gas_rich_to_stellar_rich,truncated_point_kernel,UGC09037,0.014728521427583336,0.10369108211248096
gas_rich_to_stellar_rich,truncated_point_kernel,UGC09133,0.004770063029524666,0.05497165383234971
gas_rich_to_stellar_rich,truncated_point_kernel,UGC11914,0.001731584574619459,0.034382201022067634
gas_rich_to_stellar_rich,finite_flat_bridge,CamB,0.1357099799971222,0.34726405698228086
gas_rich_to_stellar_rich,finite_flat_bridge,ESO079-G014,0.0031599627338993255,-0.03480633066717578
gas_rich_to_stellar_rich,finite_flat_bridge,ESO116-G012,0.0030543855478242445,-0.04512788176673035
gas_rich_to_stellar_rich,finite_flat_bridge,F583-4,0.0035906736977983494,-0.025812547133975617
gas_rich_to_stellar_rich,finite_flat_bridge,NGC0024,0.017040869379654357,-0.12368866357883054
gas_rich_to_stellar_rich,finite_flat_bridge,NGC0055,0.0033656270952692794,-0.05211253736581386
gas_rich_to_stellar_rich,finite_flat_bridge,NGC0247,0.004960897317972717,-0.05964295051168925
gas_rich_to_stellar_rich,finite_flat_bridge,NGC0300,0.002229103513811216,-0.04269001110044586
gas_rich_to_stellar_rich,finite_flat_bridge,NGC0801,0.0062913085152667535,0.06839868458899767
gas_rich_to_stellar_rich,finite_flat_bridge,NGC1090,0.009483071590698828,0.07976640320138038
gas_rich_to_stellar_rich,finite_flat_bridge,NGC2403,0.0008413424126244557,0.007564244632107881
gas_rich_to_stellar_rich,finite_flat_bridge,NGC2683,0.006910604723862235,0.07678962749827893
gas_rich_to_stellar_rich,finite_flat_bridge,NGC2841,0.0015745263839438803,-0.03813530494308715
gas_rich_to_stellar_rich,finite_flat_bridge,NGC2955,0.0023738212360491476,0.03425006929450954
gas_rich_to_stellar_rich,finite_flat_bridge,NGC2976,0.006035116217053437,0.05330994992215143
gas_rich_to_stellar_rich,finite_flat_bridge,NGC2998,0.01571059525587059,-0.04182336479195341
gas_rich_to_stellar_rich,finite_flat_bridge,NGC3198,0.006698368866822994,0.0571965519483496
gas_rich_to_stellar_rich,finite_flat_bridge,NGC3521,0.003503302234483772,0.05687082388761022
gas_rich_to_stellar_rich,finite_flat_bridge,NGC3769,0.0036077957617443117,0.05150440291420577
gas_rich_to_stellar_rich,finite_flat_bridge,NGC3877,0.01819142749296036,0.09655848045135729
gas_rich_to_stellar_rich,finite_flat_bridge,NGC3893,0.0022445479235708387,0.041999587613447395
gas_rich_to_stellar_rich,finite_flat_bridge,NGC3917,0.002667411365082276,0.012242100563721397
gas_rich_to_stellar_rich,finite_flat_bridge,NGC3949,0.0024100224496775642,0.040388524474292274
gas_rich_to_stellar_rich,finite_flat_bridge,NGC3972,0.001271799618291325,-0.01228552012446218
gas_rich_to_stellar_rich,finite_flat_bridge,NGC3992,0.0007195367130275613,0.014788448715652535
gas_rich_to_stellar_rich,finite_flat_bridge,NGC4051,0.006566569902170894,0.07714941465715487
gas_rich_to_stellar_rich,finite_flat_bridge,NGC4088,0.02272509074009933,0.14953026268231465
gas_rich_to_stellar_rich,finite_flat_bridge,NGC4100,0.0017710390009765362,0.035476149018297064
gas_rich_to_stellar_rich,finite_flat_bridge,NGC5005,0.0037892352399693666,0.049751908503248704
gas_rich_to_stellar_rich,finite_flat_bridge,NGC5033,0.002654678084293192,0.026188305478565575
gas_rich_to_stellar_rich,finite_flat_bridge,NGC5371,0.009135570072023987,0.07968288530017187
gas_rich_to_stellar_rich,finite_flat_bridge,NGC5985,0.013126510161576305,-0.10664308858720131
gas_rich_to_stellar_rich,finite_flat_bridge,NGC6015,0.0011729409878164245,0.0038534132399411555
gas_rich_to_stellar_rich,finite_flat_bridge,NGC6195,0.005120693027030203,0.06831689671388623
gas_rich_to_stellar_rich,finite_flat_bridge,NGC6503,0.0006757231176537342,0.012110692274471297
gas_rich_to_stellar_rich,finite_flat_bridge,NGC6674,0.0010602549639130501,0.004411613565552723
gas_rich_to_stellar_rich,finite_flat_bridge,NGC6946,0.00807977424698306,0.0879535455066775
gas_rich_to_stellar_rich,finite_flat_bridge,NGC7331,0.008206592363453304,0.08601531581036972
gas_rich_to_stellar_rich,finite_flat_bridge,UGC02259,0.02207885564619654,-0.13738007433811877
gas_rich_to_stellar_rich,finite_flat_bridge,UGC02487,0.0022118390383121123,-0.044983775964957264
gas_rich_to_stellar_rich,finite_flat_bridge,UGC02916,0.007009698934736541,0.0642844806722943
gas_rich_to_stellar_rich,finite_flat_bridge,UGC02953,0.004231699381739686,0.030985319263597603
gas_rich_to_stellar_rich,finite_flat_bridge,UGC03205,0.0012367492335276782,0.016142419055471965
gas_rich_to_stellar_rich,finite_flat_bridge,UGC03580,0.020889692210277703,0.11770264642575759
gas_rich_to_stellar_rich,finite_flat_bridge,UGC04325,0.03122123339228452,-0.1668221916924507
gas_rich_to_stellar_rich,finite_flat_bridge,UGC05750,0.012185590186823726,0.06323777501371043
gas_rich_to_stellar_rich,finite_flat_bridge,UGC06399,0.0050828697961474885,-0.06699141053591938
gas_rich_to_stellar_rich,finite_flat_bridge,UGC06614,0.008966729320261269,0.08851632178058132
gas_rich_to_stellar_rich,finite_flat_bridge,UGC06786,0.002248421598710717,-0.02534573551680545
gas_rich_to_stellar_rich,finite_flat_bridge,UGC06787,0.005484735779775094,0.002850741095696235
gas_rich_to_stellar_rich,finite_flat_bridge,UGC06917,0.002525455027677333,-0.047668734516806206
gas_rich_to_stellar_rich,finite_flat_bridge,UGC06923,0.0026263751869569983,0.030958006454215686
gas_rich_to_stellar_rich,finite_flat_bridge,UGC07089,0.004067847605885743,0.059758324863636615
gas_rich_to_stellar_rich,finite_flat_bridge,UGC07323,0.0006049035702197768,0.008511725478221942
gas_rich_to_stellar_rich,finite_flat_bridge,UGC08699,0.0023405831717848674,0.020391440849317273
gas_rich_to_stellar_rich,finite_flat_bridge,UGC09037,0.01859637221553882,0.12726157739224164
gas_rich_to_stellar_rich,finite_flat_bridge,UGC09133,0.003876168822135951,0.051287768036194205
gas_rich_to_stellar_rich,finite_flat_bridge,UGC11914,0.0008325755424182563,0.02227674362570784
