seed,family,galaxy,mse_logspeed,signed_bias_dex
9062301,mond_fixed,NGC6015,0.0016826334271934772,-0.02172366540449592
9062301,mond_fixed,NGC6195,0.0036454838906899716,0.057119990761228194
9062301,mond_fixed,NGC6503,0.0003650464981992309,0.003172707871626243
9062301,mond_fixed,NGC6674,0.0019125759922267143,-0.03045364222427344
9062301,mond_fixed,NGC6946,0.002075559366363078,0.04329556555148841
9062301,mond_fixed,NGC7331,0.002367480203622221,0.04441638699794664
9062301,mond_fixed,UGC00128,0.0022923063099847987,0.004833998388522357
9062301,mond_fixed,UGC00191,0.0025356397307140666,-0.014723886063897802
9062301,mond_fixed,UGC00731,0.011474125157994437,-0.03957058915858356
9062301,mond_fixed,UGC00891,0.008321393639273946,0.06964463725255805
9062301,mond_fixed,UGC02259,0.010083575328800908,-0.08413816997080015
9062301,mond_fixed,UGC02487,0.006438189972401675,-0.07879871564938352
9062301,mond_fixed,UGC02916,0.004238222976032075,0.03697949951901179
9062301,mond_fixed,UGC02953,0.00423733523838347,-0.03224933475392355
9062301,mond_fixed,UGC03205,0.001937845351807883,-0.029885815800287416
9062301,mond_fixed,UGC03580,0.016346942210467147,0.1021824133473632
9062301,mond_fixed,UGC04325,0.012710722294253584,-0.09919795109359136
9062301,mond_fixed,UGC04483,0.014890543409951544,0.11632041825572116
9062301,mond_fixed,UGC04499,0.005325463992301263,0.06052624146722417
9062301,mond_fixed,UGC05414,0.007438180748801648,0.08095325877004877
9062301,mond_fixed,UGC05716,0.0014603623435860775,0.0011417969787490916
9062301,mond_fixed,UGC05750,0.04316697977346439,0.15660446103399342
9062301,mond_fixed,UGC05764,0.012090038918081325,-0.08657569213176078
9062301,mond_fixed,UGC05829,0.0034082348329816034,0.0391604738171295
9062301,mond_fixed,UGC06399,0.0014233549202768902,-0.005463987360461682
9062301,mond_fixed,UGC06614,0.004788631467644379,0.062069603592343266
9062301,mond_fixed,UGC06786,0.004577558903907053,-0.05899729993492141
9062301,mond_fixed,UGC06787,0.0032680397044886826,-0.027218957245557375
9062301,mond_fixed,UGC06818,0.020595549550483903,0.10691808980097747
9062301,mond_fixed,UGC06917,0.0005448907423710506,-0.010568995773194579
9062301,mond_fixed,UGC06923,0.004939060283348967,0.05611307139301913
9062301,mond_fixed,UGC06983,0.0019864052882467777,-0.02028950249711447
9062301,mond_fixed,UGC07089,0.011621024672186538,0.10388268195206202
9062301,mond_fixed,UGC07261,0.0016179756486478264,-0.004953499858895848
9062301,mond_fixed,UGC07323,0.005327523942642139,0.06874915227151597
9062301,mond_fixed,UGC07399,0.02421939585269763,-0.15432829958024413
9062301,mond_fixed,UGC07524,0.002382208407478785,0.02913761475267131
9062301,mond_fixed,UGC07577,0.11564892877567183,0.3362730432242888
9062301,mond_fixed,UGC07603,0.0036729039569391164,-0.03133768238171273
9062301,mond_fixed,UGC07866,0.013946104408783319,0.11659630599330494
9062301,mond_fixed,UGC08490,0.0032676901144478806,-0.052122785445850695
9062301,mond_fixed,UGC08699,0.0009905166339975447,-0.011810022807899287
9062301,mond_fixed,UGC08837,0.04961463326558827,0.2037048198920053
9062301,mond_fixed,UGC09037,0.014662478108819156,0.11090255545622059
9062301,mond_fixed,UGC09133,0.001568892159768758,0.011815823523159286
9062301,mond_fixed,UGC09992,0.025479767373247093,0.14765968503211013
9062301,mond_fixed,UGC10310,0.0020291585143246,0.022063927045273792
9062301,mond_fixed,UGC11820,0.0037905193777308136,0.014908589618211177
9062301,mond_fixed,UGC11914,0.0023949959670074043,-0.04572157642250257
9062301,mond_fixed,UGCA442,0.0016798061389136825,0.026867200123004475
9062301,mond_fixed,UGCA444,0.005234330172042352,0.054991621399766134
9062301,mond_adjusted,CamB,0.16822756460963328,0.3877507714102999
9062301,mond_adjusted,D564-8,0.01551562689739691,0.10702627120789067
9062301,mond_adjusted,D631-7,0.019295529721269227,0.05607232861548429
9062301,mond_adjusted,DDO064,0.005121396007941881,-0.01956437110423087
9062301,mond_adjusted,DDO161,0.014440531043867956,0.11163779270921
9062301,mond_adjusted,DDO168,0.00733036703588882,0.04588362838765747
9062301,mond_adjusted,DDO170,0.0028650071917692673,0.04827656984218068
9062301,mond_adjusted,ESO079-G014,0.0033422848487795484,-0.027678901806777536
9062301,mond_adjusted,ESO116-G012,0.004638517453576863,-0.0574402994581383
9062301,mond_adjusted,F565-V2,0.008170836474565709,-0.07226841036638214
9062301,mond_adjusted,F568-3,0.007690376942389585,-0.006376155339967333
9062301,mond_adjusted,F568-V1,0.028817515960630962,-0.157514797679916
9062301,mond_adjusted,F571-V1,0.0012235103293899894,-0.003135778610002265
9062301,mond_adjusted,F583-1,0.016178283013198104,-0.05907836111800705
9062301,mond_adjusted,F583-4,0.00025476773895965837,-0.0032682630583492447
9062301,mond_adjusted,KK98-251,0.026052281548511892,0.14952143997515374
9062301,mond_adjusted,NGC0024,0.020526659186976885,-0.13453737978519345
9062301,mond_adjusted,NGC0055,0.004272059561080203,0.05623623217209463
9062301,mond_adjusted,NGC0247,0.001729619452294256,-0.03318403079376177
9062301,mond_adjusted,NGC0289,0.0008918831327526974,0.009525319237212448
9062301,mond_adjusted,NGC0300,0.003728697901730132,-0.05312508519458084
9062301,mond_adjusted,NGC0801,0.003030584258087097,0.038392836648224904
9062301,mond_adjusted,NGC1003,0.0016041063298239421,-0.015117980732166988
9062301,mond_adjusted,NGC1090,0.005402888448517475,0.028599424613077618
9062301,mond_adjusted,NGC2403,0.002622142006381764,-0.04455700646919409
9062301,mond_adjusted,NGC2683,0.0004881452800102435,-0.004308968671482358
9062301,mond_adjusted,NGC2841,0.010490083787352682,-0.10129188859410462
9062301,mond_adjusted,NGC2915,0.035326046303920736,-0.1181238248492973
9062301,mond_adjusted,NGC2955,0.001161404538158335,0.022898740322594553
9062301,mond_adjusted,NGC2976,0.008915041544035237,0.05155293292056367
9062301,mond_adjusted,NGC2998,0.015217630955491517,-0.07229383325549578
9062301,mond_adjusted,NGC3109,0.006470898138503687,-0.05233770196887945
9062301,mond_adjusted,NGC3198,0.0048064975361978715,0.0076221013681242325
9062301,mond_adjusted,NGC3521,0.0004247204717529771,0.006108096494756864
9062301,mond_adjusted,NGC3741,0.004529926645552948,-0.04478924052203642
9062301,mond_adjusted,NGC3769,0.0017006115564107973,0.02394055334950281
9062301,mond_adjusted,NGC3877,0.012703246722323426,0.0486301483590926
9062301,mond_adjusted,NGC3893,0.0011477168847483885,-0.022122945320525257
9062301,mond_adjusted,NGC3917,0.003959654059631999,-0.008568177354071952
9062301,mond_adjusted,NGC3949,0.0010667590842822028,0.020930876673044656
9062301,mond_adjusted,NGC3972,0.002852069650414839,-0.03151734271172309
9062301,mond_adjusted,NGC3992,0.0029310276437507655,-0.05128061184137151
9062301,mond_adjusted,NGC4051,0.002678322117262742,0.04626337255475965
9062301,mond_adjusted,NGC4068,0.04389461437635176,0.1750649911446542
9062301,mond_adjusted,NGC4088,0.007340550346801151,0.08167243623549902
9062301,mond_adjusted,NGC4100,0.0010716335950235213,-0.02588437869728329
9062301,mond_adjusted,NGC5005,0.0012675850989596062,0.024701244251914903
9062301,mond_adjusted,NGC5033,0.002004816553532823,-0.019855778246622657
9062301,mond_adjusted,NGC5371,0.003510078330329761,0.03613450667370404
9062301,mond_adjusted,NGC5585,0.0043279335175950406,0.02343996968067937
9062301,mond_adjusted,NGC5985,0.021966821013997304,-0.14292329345593902
9062301,mond_adjusted,NGC6015,0.0036333899343201736,-0.051886553126873264
9062301,mond_adjusted,NGC6195,0.0027485497250595184,0.04937445898804141
9062301,mond_adjusted,NGC6503,0.0014920941924327132,-0.03185663188820468
9062301,mond_adjusted,NGC6674,0.00364391594926044,-0.05565640864941832
9062301,mond_adjusted,NGC6946,0.0013990900047413932,0.030174229124232933
9062301,mond_adjusted,NGC7331,0.0020914228286083424,0.029489624307077984
9062301,mond_adjusted,UGC00128,0.0035844252142603252,-0.039429151398432886
9062301,mond_adjusted,UGC00191,0.004895721406061025,-0.05385393331795122
9062301,mond_adjusted,UGC00731,0.015466772999202094,-0.07845629239474024
9062301,mond_adjusted,UGC00891,0.004324016192823821,0.02438438916484138
9062301,mond_adjusted,UGC02259,0.018674946479845307,-0.12676463158487988
9062301,mond_adjusted,UGC02487,0.010812762480334597,-0.1035895189280669
9062301,mond_adjusted,UGC02916,0.00404827628092377,0.036324119937070326
9062301,mond_adjusted,UGC02953,0.005233544494055787,-0.03627676363574807
9062301,mond_adjusted,UGC03205,0.0028935286211995946,-0.04347358444016691
9062301,mond_adjusted,UGC03580,0.01512289063022817,0.0844853838081346
9062301,mond_adjusted,UGC04325,0.021258729762622185,-0.13639701954878727
9062301,mond_adjusted,UGC04483,0.008093794642773464,0.0809288024466717
9062301,mond_adjusted,UGC04499,0.002187907575598393,0.017255567146252523
9062301,mond_adjusted,UGC05414,0.002729988976495023,0.04120971050636139
9062301,mond_adjusted,UGC05716,0.0033036534278456913,-0.04693873301033228
9062301,mond_adjusted,UGC05750,0.034116992112555866,0.12406302990991813
9062301,mond_adjusted,UGC05764,0.021969323166726305,-0.13235132368421573
9062301,mond_adjusted,UGC05829,0.001725171190595882,-0.004379577011784768
9062301,mond_adjusted,UGC06399,0.0025864518609592904,-0.03350903792333483
9062301,mond_adjusted,UGC06614,0.003487300688175877,0.04150670863278627
9062301,mond_adjusted,UGC06786,0.007399747471407454,-0.07502809056534777
9062301,mond_adjusted,UGC06787,0.00561164645750067,-0.02820900983652116
9062301,mond_adjusted,UGC06818,0.016245567383630137,0.07982177009931943
9062301,mond_adjusted,UGC06917,0.002713265938478088,-0.047363719380204804
9062301,mond_adjusted,UGC06923,0.002998286594643577,0.027307006777230747
9062301,mond_adjusted,UGC06983,0.00503899348251299,-0.0605151325159751
9062301,mond_adjusted,UGC07089,0.005116416198746213,0.06448333583549239
9062301,mond_adjusted,UGC07261,0.002815266612748078,-0.038068978762894945
9062301,mond_adjusted,UGC07323,0.002243494015408205,0.039319885706279936
9062301,mond_adjusted,UGC07399,0.0387209101027295,-0.19549025659009864
9062301,mond_adjusted,UGC07524,0.00152976080640598,-0.002172266280584978
9062301,mond_adjusted,UGC07577,0.0958412145566358,0.30564262484860966
9062301,mond_adjusted,UGC07603,0.008566900580964635,-0.07303543912782341
9062301,mond_adjusted,UGC07866,0.005882326305232469,0.0745856910525198
9062301,mond_adjusted,UGC08490,0.008959027502097743,-0.09284760233696211
9062301,mond_adjusted,UGC08699,0.0019093196481207002,-0.01581996074454164
9062301,mond_adjusted,UGC08837,0.03495814457134928,0.16291153795538726
9062301,mond_adjusted,UGC09037,0.011271038995284878,0.0909440669453084
9062301,mond_adjusted,UGC09133,0.0011431600242900741,0.0030420447124781926
9062301,mond_adjusted,UGC09992,0.014192847496313216,0.1045452592217008
9062301,mond_adjusted,UGC10310,0.0016893978467736374,-0.01783948315127331
9062301,mond_adjusted,UGC11820,0.0032367359358771246,-0.017201322077310666
9062301,mond_adjusted,UGC11914,0.002299923467185177,-0.04376682768271034
9062301,mond_adjusted,UGCA442,0.0017966823172117666,-0.026937130868200404
9062301,mond_adjusted,UGCA444,0.0022160760311607376,0.007232451352122653
9062301,finite_mix,CamB,0.13784046723609827,0.3492665622283791
9062301,finite_mix,D564-8,0.013613101321314658,0.09051177184651521
9062301,finite_mix,D631-7,0.017729575858726053,0.06168075927225061
9062301,finite_mix,DDO064,0.00389001220529996,-0.016559510756645628
9062301,finite_mix,DDO161,0.01429109078421132,0.1143013170208559
9062301,finite_mix,DDO168,0.002390532350856595,0.009849026531022131
9062301,finite_mix,DDO170,0.000665922101853415,0.01667980145603104
9062301,finite_mix,ESO079-G014,0.005313979890808811,-0.05970431036741101
9062301,finite_mix,ESO116-G012,0.004782539153595163,-0.06500754389637307
9062301,finite_mix,F565-V2,0.012630741998728628,-0.09845775000604294
9062301,finite_mix,F568-3,0.007360011096229325,-0.059582515011253334
9062301,finite_mix,F568-V1,0.034554020685914066,-0.17881124144961788
9062301,finite_mix,F571-V1,0.0016841039949258927,-0.028307181523204994
9062301,finite_mix,F583-1,0.00978994123423825,-0.05221884715971514
9062301,finite_mix,F583-4,0.004335048245256846,-0.033949243964897784
9062301,finite_mix,KK98-251,0.012226263864080227,0.08249724838033229
9062301,finite_mix,NGC0024,0.027815079148489356,-0.15892493657715467
9062301,finite_mix,NGC0055,0.001828141487815546,-0.03664094945526018
9062301,finite_mix,NGC0247,0.006669629718941689,-0.07064193003390508
9062301,finite_mix,NGC0289,0.002022775251059604,0.025363902402903076
9062301,finite_mix,NGC0300,0.003362747760364045,-0.054963331804707055
9062301,finite_mix,NGC0801,0.004544492322336648,0.054490726235911884
9062301,finite_mix,NGC1003,0.005353477442671544,0.07046825902595881
9062301,finite_mix,NGC1090,0.006518155950594742,0.05180936082061819
9062301,finite_mix,NGC2403,0.0009694955038460535,-0.02273742988101052
9062301,finite_mix,NGC2683,0.005767837066345463,0.05925845254377746
9062301,finite_mix,NGC2841,0.003895542209972809,-0.05839047013069407
9062301,finite_mix,NGC2915,0.016724680707461075,-0.05200282821468035
9062301,finite_mix,NGC2955,0.0019491679173982632,0.024627251180921145
9062301,finite_mix,NGC2976,0.003910045050893877,0.01912507992732729
9062301,finite_mix,NGC2998,0.01844783676511307,-0.06708754854801366
9062301,finite_mix,NGC3109,0.006673556457691766,-0.06129458727226109
9062301,finite_mix,NGC3198,0.005467923717069196,0.02682674232254246
9062301,finite_mix,NGC3521,0.0016170761097741926,0.035068413093411466
9062301,finite_mix,NGC3741,0.015673032400471736,0.09005423043483904
9062301,finite_mix,NGC3769,0.0019698749168226646,0.03334920977421126
9062301,finite_mix,NGC3877,0.013861453201416242,0.05678273726059188
9062301,finite_mix,NGC3893,0.0007769932102093327,0.010479757828592718
9062301,finite_mix,NGC3917,0.0027574296441742123,-0.016953475855382885
9062301,finite_mix,NGC3949,0.0009698872908269068,0.013144469028026937
9062301,finite_mix,NGC3972,0.0029297345074043497,-0.04214905825810746
9062301,finite_mix,NGC3992,0.0016421025070264099,-0.010170877228782812
9062301,finite_mix,NGC4051,0.002466740206092564,0.04054319554898494
9062301,finite_mix,NGC4068,0.04155105698545706,0.1732221918991965
9062301,finite_mix,NGC4088,0.013275383324330632,0.11386016838748725
9062301,finite_mix,NGC4100,0.0013725888215217483,0.007574371591393199
9062301,finite_mix,NGC5005,0.0035379343766298965,0.04506694565681254
9062301,finite_mix,NGC5033,0.002384579069735104,0.004353423687492899
9062301,finite_mix,NGC5371,0.0052200985666769435,0.05250346258729729
9062301,finite_mix,NGC5585,0.0016119669275254551,0.012516000512074965
9062301,finite_mix,NGC5985,0.02234501283054821,-0.1422598180279119
9062301,finite_mix,NGC6015,0.002845620868789339,-0.022833730466576586
9062301,finite_mix,NGC6195,0.0033897799287197754,0.05263894839355826
9062301,finite_mix,NGC6503,0.0007336037912923927,-0.0053588529929114465
9062301,finite_mix,NGC6674,0.002213729790852287,-0.010923811994772355
9062301,finite_mix,NGC6946,0.004356168428974313,0.061446320803602864
9062301,finite_mix,NGC7331,0.004003039721128582,0.056915482744648624
9062301,finite_mix,UGC00128,0.005294811309761825,-0.06166733029141816
9062301,finite_mix,UGC00191,0.00982448461291999,-0.08284103896922297
9062301,finite_mix,UGC00731,0.008337245252604469,-0.06012460785114113
9062301,finite_mix,UGC00891,0.003824358450751978,-0.003945371060526659
9062301,finite_mix,UGC02259,0.027382611375695667,-0.15265912826626152
9062301,finite_mix,UGC02487,0.005180376242603329,-0.06845449556291477
9062301,finite_mix,UGC02916,0.005722095961545553,0.04990745682667749
9062301,finite_mix,UGC02953,0.0034788320682817226,0.008651615561978021
9062301,finite_mix,UGC03205,0.0014711152105156028,-0.01406283082447766
9062301,finite_mix,UGC03580,0.015386764202431503,0.09518559649761074
9062301,finite_mix,UGC04325,0.03763124773634341,-0.18247403114826882
9062301,finite_mix,UGC04483,0.009251781666411905,0.09309361791611126
9062301,finite_mix,UGC04499,0.0009458602612744651,-0.004647178508542928
9062301,finite_mix,UGC05414,0.0001659847363341309,0.00477627031417401
9062301,finite_mix,UGC05716,0.0015065956119024013,-0.011408099291645915
9062301,finite_mix,UGC05750,0.01971524293128284,0.09108728568166836
9062301,finite_mix,UGC05764,0.041804633128783505,-0.19453329354706916
9062301,finite_mix,UGC05829,0.000561090929004035,-0.009124553813140368
9062301,finite_mix,UGC06399,0.0046770234519848755,-0.06492998521455363
9062301,finite_mix,UGC06614,0.004799408807537174,0.06599489114349799
9062301,finite_mix,UGC06786,0.004509686296261776,-0.05348683567139811
9062301,finite_mix,UGC06787,0.0057177652741358725,-0.02077527496187607
9062301,finite_mix,UGC06818,0.01316516105437903,0.0839505072555414
9062301,finite_mix,UGC06917,0.005166732418673748,-0.06934475628447058
9062301,finite_mix,UGC06923,0.0014134359223857403,0.01169384968880586
9062301,finite_mix,UGC06983,0.008352767965756458,-0.08208834287206195
9062301,finite_mix,UGC07089,0.002149136810848791,0.04341708546090491
9062301,finite_mix,UGC07261,0.003431439760680753,-0.015825851984018837
9062301,finite_mix,UGC07323,0.00041998674665198716,-0.0030984338714292957
9062301,finite_mix,UGC07399,0.05162595529551265,-0.22623871524152314
9062301,finite_mix,UGC07524,0.002970684650301996,-0.0442346416302668
9062301,finite_mix,UGC07577,0.07641396615030877,0.27191389942558364
9062301,finite_mix,UGC07603,0.003843405769882705,-0.05377027310391567
9062301,finite_mix,UGC07866,0.005383503673115832,0.07083690427221688
9062301,finite_mix,UGC08490,0.0041131634662676,-0.04888544647076124
9062301,finite_mix,UGC08699,0.002664213339106458,0.0015918290143431418
9062301,finite_mix,UGC08837,0.0195109425520896,0.11012944930844824
9062301,finite_mix,UGC09037,0.012293605973871923,0.09940557622637351
9062301,finite_mix,UGC09133,0.002694212594244165,0.030973311506405032
9062301,finite_mix,UGC09992,0.01374426228633253,0.08801697045496817
9062301,finite_mix,UGC10310,0.0027159077426401326,-0.03230528730308402
9062301,finite_mix,UGC11820,0.013439117256364739,-0.06799055625027875
9062301,finite_mix,UGC11914,0.0005682775414252842,-0.010190622366288898
9062301,finite_mix,UGCA442,0.006135382649718112,-0.07336039429120855
9062301,finite_mix,UGCA444,0.00499310135735028,-0.06143353736626005
9062301,truncated_point_kernel,CamB,0.1399149790877449,0.3410723269832747
9062301,truncated_point_kernel,D564-8,0.01082163653154186,0.07868350251383799
9062301,truncated_point_kernel,D631-7,0.017777974787866045,0.06893708545930642
9062301,truncated_point_kernel,DDO064,0.004219775143258038,0.008553566123680936
9062301,truncated_point_kernel,DDO161,0.01778751866722757,0.12538997621956693
9062301,truncated_point_kernel,DDO168,0.0050135489861542785,0.009259270674378862
9062301,truncated_point_kernel,DDO170,0.0007484512910484511,0.004248725091326455
9062301,truncated_point_kernel,ESO079-G014,0.005046426024098531,-0.04852198689063695
9062301,truncated_point_kernel,ESO116-G012,0.0054175472471472705,-0.06415020017517029
9062301,truncated_point_kernel,F565-V2,0.01826577252770898,-0.11310728472222371
9062301,truncated_point_kernel,F568-3,0.011221603551002905,-0.040480627397667814
9062301,truncated_point_kernel,F568-V1,0.03502919072705443,-0.17504599259119874
9062301,truncated_point_kernel,F571-V1,0.003469080996417976,-0.04045227068892422
9062301,truncated_point_kernel,F583-1,0.013119820252643244,-0.029796088031436893
9062301,truncated_point_kernel,F583-4,0.0011307925068366781,-0.02382649807952632
9062301,truncated_point_kernel,KK98-251,0.018448718198683833,0.08484664273333277
9062301,truncated_point_kernel,NGC0024,0.023545203439244773,-0.14380940362289818
9062301,truncated_point_kernel,NGC0055,0.0036901753106427754,-0.0468958519855265
9062301,truncated_point_kernel,NGC0247,0.006490833772300086,-0.07812471377617045
9062301,truncated_point_kernel,NGC0289,0.0019986001341826213,0.018675131310797295
9062301,truncated_point_kernel,NGC0300,0.004582101406308608,-0.062094780156027395
9062301,truncated_point_kernel,NGC0801,0.0034890069354683037,0.046486321909969666
9062301,truncated_point_kernel,NGC1003,0.006108669153468051,0.07482724159703148
9062301,truncated_point_kernel,NGC1090,0.006701401464064506,0.04423380358947607
9062301,truncated_point_kernel,NGC2403,0.0007045165993301162,-0.019877751391023657
9062301,truncated_point_kernel,NGC2683,0.004963947655804089,0.0520577044849575
9062301,truncated_point_kernel,NGC2841,0.0043575706759901404,-0.06247459836716495
9062301,truncated_point_kernel,NGC2915,0.016219628553343256,-0.03814345050389664
9062301,truncated_point_kernel,NGC2955,0.0017603380729983257,0.019953373909870103
9062301,truncated_point_kernel,NGC2976,0.00933374137179059,0.0432679181760235
9062301,truncated_point_kernel,NGC2998,0.014754572984271946,-0.066927500024096
9062301,truncated_point_kernel,NGC3109,0.014364948827435553,-0.0625914939873653
9062301,truncated_point_kernel,NGC3198,0.006063790589170855,0.03207726513594159
9062301,truncated_point_kernel,NGC3521,0.0013836306960811834,0.03060450497884513
9062301,truncated_point_kernel,NGC3741,0.017552367434163545,0.12615368564823726
9062301,truncated_point_kernel,NGC3769,0.0030037586954695036,0.03330333082517926
9062301,truncated_point_kernel,NGC3877,0.014246898440047543,0.06016647057185505
9062301,truncated_point_kernel,NGC3893,0.0007918348619417291,0.001403521388409823
9062301,truncated_point_kernel,NGC3917,0.004550267058751754,-0.015276678661532242
9062301,truncated_point_kernel,NGC3949,0.001169877880992505,0.01391149644773128
9062301,truncated_point_kernel,NGC3972,0.003732623734376711,-0.042615944072825804
9062301,truncated_point_kernel,NGC3992,0.0014504596656591147,-0.021745190303349253
9062301,truncated_point_kernel,NGC4051,0.0024333540957156186,0.043415652259753176
9062301,truncated_point_kernel,NGC4068,0.05427263901743474,0.18025917361265312
9062301,truncated_point_kernel,NGC4088,0.012668041542666332,0.11055043419212214
9062301,truncated_point_kernel,NGC4100,0.0009359092991295465,-0.00022621947862908978
9062301,truncated_point_kernel,NGC5005,0.0028709071224140895,0.0384608579122044
9062301,truncated_point_kernel,NGC5033,0.002675437518525685,-0.007418578900590439
9062301,truncated_point_kernel,NGC5371,0.0039581350932336255,0.046636221331270544
9062301,truncated_point_kernel,NGC5585,0.0033374149957007986,0.020139766146390653
9062301,truncated_point_kernel,NGC5985,0.022661482344166713,-0.1461096079409705
9062301,truncated_point_kernel,NGC6015,0.002094728406478667,-0.024492981550858942
9062301,truncated_point_kernel,NGC6195,0.0030992753185122585,0.049041369537767984
9062301,truncated_point_kernel,NGC6503,0.0010379484814089423,-0.014359356333274332
9062301,truncated_point_kernel,NGC6674,0.002293330653798731,-0.016882315875060526
9062301,truncated_point_kernel,NGC6946,0.0033593147877030295,0.053001632933714404
9062301,truncated_point_kernel,NGC7331,0.0034338573519413326,0.04863500530670258
9062301,truncated_point_kernel,UGC00128,0.005802825093958886,-0.05871629438576267
9062301,truncated_point_kernel,UGC00191,0.006139624352775077,-0.0646931384664838
9062301,truncated_point_kernel,UGC00731,0.0052687747740624916,-0.05949455000618777
9062301,truncated_point_kernel,UGC00891,0.004562549655423427,-0.017991567952396138
9062301,truncated_point_kernel,UGC02259,0.028827609183060696,-0.16350006880059373
9062301,truncated_point_kernel,UGC02487,0.006479721510439156,-0.07828574560880393
9062301,truncated_point_kernel,UGC02916,0.005095406524316667,0.04405250383310367
9062301,truncated_point_kernel,UGC02953,0.0034446790848545144,0.004602033101943917
9062301,truncated_point_kernel,UGC03205,0.0013824009974502908,-0.017582707762742913
9062301,truncated_point_kernel,UGC03580,0.015689964375890604,0.09174124751398219
9062301,truncated_point_kernel,UGC04325,0.034869124503407005,-0.1814676488707034
9062301,truncated_point_kernel,UGC04483,0.014253626342445046,0.1030524400963171
9062301,truncated_point_kernel,UGC04499,0.0021954341151339267,-0.013326891523416274
9062301,truncated_point_kernel,UGC05414,0.0017448897279010635,0.00728478122881319
9062301,truncated_point_kernel,UGC05716,0.001092900117676666,-0.014506680836029425
9062301,truncated_point_kernel,UGC05750,0.045419220271527366,0.112571149697306
9062301,truncated_point_kernel,UGC05764,0.042446172859437345,-0.2009556696108848
9062301,truncated_point_kernel,UGC05829,0.0011901789348679767,-0.008866491130529276
9062301,truncated_point_kernel,UGC06399,0.0068676045078142145,-0.06845499641622739
9062301,truncated_point_kernel,UGC06614,0.004256505634430184,0.06008255810593504
