radius_kpc,newton_inward_mean,mond_inward_mean,newton_force_speed_kms,mond_force_speed_kms,newton_radial_azimuth_cv,mond_radial_azimuth_cv,newton_tangential_fraction,mond_tangential_fraction,full_minus_algebraic_fraction
2.0,9133.43250976596,10882.237836942213,135.15496668466136,147.52788100519993,0.1558354946122428,0.1496768143488474,0.22485458789886678,0.2194627069828098,-0.09271371893007894
2.5,8494.57844021108,10398.123849851396,145.7273004640095,161.23061007336196,0.14156319761340755,0.13445404551812376,0.26341494481945466,0.25041463568534045,-0.07803529681646125
3.0,8250.592177877123,10282.041273594637,157.32697331872677,175.63064601823882,0.2493666807326,0.23237669838316422,0.24833568939078354,0.23200420086190138,-0.06536794466095976
3.5,8078.337430212075,10266.972152428858,168.1492819067101,189.56371628953943,0.23708835718409302,0.21937765368987008,0.13552235113415492,0.12832671927557648,-0.05221595036760428
4.0,7288.989246683393,9526.686139069994,170.75115515490245,195.2094888991823,0.1715663907970029,0.15965828964927561,0.09252445192521455,0.09004720766667657,-0.046722550550772284
4.5,6529.503036308433,8783.102321308244,171.41401244760578,198.80633904855023,0.09350587413744355,0.08825035074029718,0.09026810953436741,0.08837297751784107,-0.04242593405969296
5.0,5782.374358654538,8024.579586318085,170.03491345389244,200.30700919236557,0.07923239076995361,0.0744572633498109,0.093077245408704,0.09030176782324181,-0.03892821610472826
5.5,5260.942134466303,7507.032720774899,170.10344423192808,203.19616129312567,0.0821140456232277,0.07639026669022621,0.09184491672440699,0.08889656201272876,-0.03348393129893145
6.0,4759.455287014579,6995.533201695438,168.98737148700633,204.87361765286576,0.08697709340374078,0.07846086242117953,0.09305090048200601,0.08915906642119656,-0.0284673236105806
6.5,4406.438474480859,6650.098842436346,169.23903238947446,207.90777396681503,0.061432693737020476,0.05264842209124638,0.08819394297861168,0.0841871627302869,-0.021935436144665997
7.0,3959.5628420594603,6163.147392621854,166.484052973299,207.70660015597235,0.06855125374970737,0.057212043843444256,0.08306970032731574,0.07884539287820178,-0.01942198064049205
7.5,3567.331579662025,5728.75519137658,163.5695168650479,207.28160539547244,0.06551495169517338,0.05364542175639027,0.08278620168503682,0.0781235095331443,-0.016818581580314653
8.0,3192.087134726172,5294.777467054854,159.80205592485152,205.811126366965,0.07912632903417048,0.0646928750315933,0.08008811316107235,0.07488305679232037,-0.01596901703381416
8.5,2878.2242943897622,4928.8105614667,156.41261618652436,204.6824119763761,0.08252113057747161,0.06684761335054282,0.07326708250159975,0.06805878704471892,-0.014564496759898281
9.0,2603.4609395107295,4602.043484519182,153.07236346119623,203.5150887788732,0.08810551903912667,0.0714783900173551,0.07443103417425931,0.06849055875857515,-0.013029181538352756
9.5,2400.0377668673423,4362.739809511936,150.99787675738938,203.58297618013987,0.09873811271118296,0.07919101772923609,0.06907554485165787,0.06324570290080844,-0.010215703604278863
10.0,2226.0379446731063,4159.245860088337,149.1991268296536,203.9422923301672,0.10505623300062562,0.08434774597113384,0.061740243062521086,0.056354379432703945,-0.006518615888138007
10.5,2042.2223708718293,3928.696951089354,146.43542909471807,203.10420474829718,0.1136979496456775,0.09122833793371443,0.056278093280194806,0.05132716014535485,-0.005083916119450836
11.0,1894.580413553629,3747.8498060724764,144.36199135884044,203.04272423999151,0.10886852454898073,0.08719280817110361,0.05151464957604925,0.046837051790980015,-0.0019506531802767802
11.5,1749.2943194115758,3560.9452100821736,141.83400393852358,202.36321285239814,0.103845179542275,0.08277370855681593,0.04586796737092517,0.04176342157678693,-0.00015627497540060634
12.0,1620.4261656759995,3391.993555823002,139.44573850825273,201.75213176042533,0.10454041733424639,0.08320286985367041,0.04315566511946295,0.03912693417916705,0.0017069949382397037
12.5,1511.6834378648366,3250.820141794591,137.4628785283884,201.58187362070132,0.09428761262853783,0.07497621464372198,0.03756018306421848,0.033909183756382306,0.004434683959754828
13.0,1399.4852285488773,3095.701972684272,134.88257104287197,200.60938573480436,0.0856870082189649,0.06870091728305412,0.034616195376430764,0.031048151122943287,0.005490754826940704
13.5,1318.7490366362972,2990.7725031697223,133.42830282436336,200.93637996338853,0.082834871708604,0.06578119048913042,0.031994466636500525,0.02857733823961341,0.009225242135961452
14.0,1241.2376820575337,2886.2547908073557,131.82309186483783,201.0163353344772,0.07260791560210623,0.057622592087304185,0.028979897388963036,0.026045979865707718,0.012297920656708728
14.5,1187.0468536892977,2819.1658038790806,131.19519571422887,202.18284832360698,0.06541768885615741,0.05117224935950266,0.029424596659251765,0.02720464581937641,0.017096302169736902
15.0,1131.0323087760808,2746.653118538315,130.25162045687267,202.97733069994473,0.05610495707673056,0.04427883525481732,0.027740677358209318,0.025618563294297753,0.021509375528520197
