radius_kpc,angle_deg,newton_inward,newton_tangential,mond_inward,mond_tangential,algebraic_inward
2.0,0.0,8167.369897606986,2590.231473550579,9817.572622565393,3106.9478074916697,10829.330143525516
2.0,5.0,7785.314438133057,-597.5560693112506,9355.591690984402,-704.4430003082945,10518.048010321216
2.0,10.0,7076.262820266319,-2755.91371384749,8506.441022995234,-3299.378082566479,9615.476974868414
2.0,14.999999999999998,6485.13669926449,-4040.010410755586,7818.048040280313,-4838.61531252373,8800.991456452768
2.0,20.0,6050.749901038033,-2399.597073231992,7358.8857661321235,-2826.8850354985334,8500.747637608352
2.0,25.0,6341.703490114018,-1832.5993760164229,7729.672944078666,-2131.772173432227,8881.666486373468
2.0,29.999999999999996,6364.71870539173,-1213.3954454051081,7762.663102332309,-1392.9090837145418,8951.053054698355
2.0,35.0,8242.13741384698,-1711.1315627416234,9970.803690714143,-1938.5092528728687,10966.87947378465
2.0,40.0,9400.305084856263,-2765.0603800199992,11320.749455247405,-3162.5406255332146,12148.935250782404
2.0,45.0,9772.773321143924,-3137.4842920960423,11731.808853718325,-3567.3074986917754,12523.890261372258
2.0,50.0,9946.741057868949,-2794.5938582588483,11910.116334255094,-3136.309821758422,12731.750215757951
2.0,54.99999999999999,9733.578269888207,-3138.0001117249512,11659.4490297191,-3544.735191767257,12481.818784016039
2.0,59.99999999999999,9409.703966465215,-3366.2494963156614,11275.140719727147,-3822.1511662992725,12117.133898311093
2.0,65.0,9223.141483908461,-2257.206226757622,11061.714780918173,-2515.4544015935703,11989.861638207622
2.0,70.0,8741.599070326758,-938.2851532603763,10487.703259667316,-956.7561873264558,11532.33108252399
2.0,74.99999999999999,8094.63711634301,240.22257045234846,9731.555069727574,430.5337469061724,10854.706150546337
2.0,80.0,7853.801418270873,295.07385449412095,9468.99206678361,469.7424201389297,10596.32382017134
2.0,85.0,7460.945221216668,164.59370639984922,9003.636715398456,296.1856935083607,10175.330365657903
2.0,90.0,6794.750755532004,66.09014570563117,8174.816478202658,159.513824969646,9455.482465441104
2.0,95.0,7754.329733476406,-194.49724508230156,9324.579390296005,-198.60392547134904,10490.500889837362
2.0,100.0,8308.332842628193,90.10282171944573,9967.100395993237,123.06812658444369,11083.776322108586
2.0,105.00000000000001,8651.11694898878,517.4457212605328,10339.459476600909,631.2475266355077,11445.023198019133
2.0,109.99999999999999,8908.987555148617,781.6212174294819,10619.083821686085,938.8457296225265,11714.28710206932
2.0,115.0,9014.75404427727,851.1663426728678,10719.375959448304,999.9256149951893,11825.067466653565
2.0,119.99999999999999,9256.53745997106,952.9701021890728,10990.218094500084,1102.0522635308917,12079.167381671003
2.0,125.00000000000001,9807.679963911682,929.4977847600712,11613.396034570782,1064.2292110262815,12662.812275127631
2.0,130.0,10415.24171694459,895.7537253980381,12302.447980384008,989.5312329639964,13303.494204836052
2.0,135.0,10727.325916195263,1444.6446751597186,12667.829103293516,1624.3466563502097,13618.043553267054
2.0,140.0,11244.478029821468,2237.561113332409,13268.144210699329,2568.5608946377033,14133.709032320707
2.0,145.0,11151.009087391758,1551.4962068491768,13160.670619476583,1754.8571250343693,14059.74908709429
2.0,149.99999999999997,11434.793190418735,702.5617083164761,13482.299000653888,735.8093962876274,14374.753800374736
2.0,155.0,11085.420534669352,1210.88169745202,13088.439749874015,1349.1624491124567,14000.024699330874
2.0,160.0,10645.190139732622,1474.7721591600734,12572.165732670208,1662.095283606444,13530.777594356998
2.0,165.00000000000003,10281.43348412433,1278.4945596430184,12140.047300379398,1407.608579459592,13153.595598828953
2.0,170.0,9945.95224467012,2048.0265436007203,11767.918435579037,2293.04918750113,12770.520668035657
2.0,175.0,9730.696114497885,3383.236550196707,11543.205786715478,3887.7627888299853,12461.675862077152
2.0,180.0,9821.575667680096,5398.653834629556,11667.811740378238,6341.072647455059,12393.166098288888
2.0,185.0,8224.088076508653,4545.1809668562955,9835.60343217257,5443.683516702001,10712.164624292594
2.0,190.0,6780.958117778689,2141.471004906722,8119.702170347862,2597.0313751122576,9343.49309474327
2.0,194.99999999999997,6175.031874172304,-974.206712594086,7370.287625765567,-1181.346146885214,8754.825135276655
2.0,200.0,6595.050392631657,-2527.0549713075484,7932.628976208003,-3094.170980172875,9100.73002248029
2.0,204.99999999999997,6638.850382983173,-3800.46448613986,8020.819448055568,-4615.278743916317,9007.362786626603
2.0,210.00000000000003,6669.712022429967,-4611.335089547587,8071.987329254742,-5570.254805910472,8941.590315102425
2.0,214.99999999999997,8051.853345071499,-3491.277470806708,9708.050126972263,-4153.5787147361125,10626.070676841473
2.0,219.99999999999997,8793.021682008972,-1815.1389890146047,10580.890005164923,-2088.97006640569,11553.04050255348
2.0,225.0,9747.058833963814,-1465.6247662780424,11678.500340367384,-1646.5313652213472,12583.36756653654
2.0,230.0,10189.399082527761,-2243.4111282138274,12189.388566908148,-2559.774849303836,13019.526933867486
2.0,235.00000000000003,10576.585311741283,-2368.4490157994023,12609.136544956898,-2711.3801797972937,13423.565909756217
2.0,239.99999999999997,10203.804556610008,-2338.7807494009753,12165.327531395227,-2683.294164737298,13030.15450700166
2.0,244.99999999999997,10277.005945600971,-1443.8245290069967,12219.070432710243,-1623.2094333198552,13143.999065175245
2.0,250.00000000000003,10089.141989639093,-451.5302959021983,11976.490876734068,-456.2737502736313,12967.231333126612
2.0,255.00000000000003,10172.175475316084,356.4915684430298,12061.925046456176,479.78740595499403,13055.456832236538
2.0,260.0,10549.899260409775,266.738712072078,12513.168063713794,349.3563644767214,13452.780557866667
