radius_kpc,newton_inward_mean,mond_inward_mean,newton_force_speed_kms,mond_force_speed_kms,newton_radial_azimuth_cv,mond_radial_azimuth_cv,newton_tangential_fraction,mond_tangential_fraction,full_minus_algebraic_fraction
2.0,8451.519535113342,10272.117224699703,130.011688206202,143.33260079060662,0.2000424893075879,0.19072188423149716,0.35626164436158747,0.347556455820949,-0.08015623715513474
2.5,8181.4892672198575,10184.125238258695,143.0165136201049,159.56288132158662,0.2068272915419124,0.19521965260159144,0.36029044510273195,0.3443042753191617,-0.06362551307345961
3.0,7776.741445332119,9855.61238972559,152.74234624358877,171.95010081176682,0.3024781090727103,0.27952540129990755,0.349912074387025,0.3274080221512172,-0.05593621468232004
3.5,7607.228763463377,9826.975737254117,163.17261005487967,185.45731336452982,0.2583834811874285,0.23680439889219593,0.19567297345326592,0.1851614046597932,-0.0462829652311408
4.0,6852.156625180858,9098.700097151945,165.5555088202245,190.77421311227516,0.20609290599385977,0.18834422218764735,0.12683002224836518,0.12276480916523297,-0.042796768550807274
4.5,6248.25916670142,8514.334421911073,167.68174095636172,195.74091268459904,0.1149295712840909,0.10546023306933852,0.106129949599994,0.1038021912376781,-0.03872455028527945
5.0,5528.11479335456,7772.630133741868,166.2545457025846,197.13739033656032,0.09895078289076058,0.09107166605770647,0.10526755504422518,0.10193891027243171,-0.035960465708112094
5.5,5044.591716039616,7284.7103389709955,166.56906807152967,200.1646993461646,0.09712733790007788,0.08984989258919054,0.09751128977563937,0.09436469938268516,-0.031513291554953464
6.0,4550.388834635677,6770.221689202093,165.2341762705708,201.54733968775813,0.1139411963495694,0.1011081680118732,0.09889525122797566,0.09427611142607764,-0.027235580780051005
6.5,4281.814518582869,6519.051586136964,166.82863774181172,205.8490595312261,0.06912104772930405,0.05943141540995167,0.08731509431907392,0.08284714370280548,-0.020581695802042815
7.0,3835.193649071094,6022.502636527149,163.84857504262177,205.3229613455106,0.08245555554303227,0.06962587642694677,0.07934277462989656,0.07484954710667764,-0.019231140671513564
7.5,3466.5935969783864,5611.1949902302285,161.2434556108802,205.14376038945642,0.07042244280113912,0.058754706451298065,0.07904932615875722,0.07394530981801335,-0.016996397525159895
8.0,3094.873034944387,5176.031023864662,157.34987854954034,203.4901673077038,0.0852775326880773,0.07052869013476154,0.07615682802760126,0.07052466672061869,-0.016746048708965504
8.5,2798.3539424319565,4829.05080663646,154.22713286147683,202.60042412692505,0.08331689008312852,0.06835992450694314,0.06579025477181667,0.060564574586849024,-0.015445856219431571
9.0,2528.617482134382,4506.151419364873,150.85608154532397,201.38362091859372,0.08935287919457402,0.07316220997559789,0.06850118918081703,0.06265628085411254,-0.014001988470139077
9.5,2349.6286433401915,4296.927343997107,149.40372188045322,202.04160405216672,0.10184989612441063,0.08189493643756252,0.06485374093056498,0.05869064598427368,-0.010909674282766995
10.0,2187.6652839923186,4108.195464582656,147.90758209072038,202.68683885695825,0.10307369525638715,0.08281303253477248,0.05468941012000568,0.0496009105658746,-0.007196746294561056
10.5,2002.5283811277056,3873.120244104703,145.00533783913235,201.66249666980565,0.11308751390336935,0.09045951929869905,0.05133301677751769,0.046479587225021705,-0.006208682269643569
11.0,1861.5375417242021,3700.7567068776457,143.09756447601134,201.7630386757052,0.1039124436614656,0.08316712283672523,0.04923896698014775,0.044435209393770575,-0.002948727754699626
11.5,1720.8595742416846,3518.522965403261,140.6765264846249,201.15420478363734,0.09904049481283984,0.0786185553194766,0.04473518571631899,0.040570993218399555,-0.0013826003001768503
12.0,1594.7425614131362,3352.228320093751,138.3362235170443,200.5660485753384,0.10162767295205508,0.08036674738392997,0.04325647318971144,0.039040831317644326,0.00035674049487911775
12.5,1489.4807391658867,3215.263706911346,136.44965826110956,200.47642339285642,0.09050088839530637,0.07149355836103707,0.03656315510416444,0.033014813503295534,0.0030129770063636605
13.0,1374.6330484063194,3054.314164032513,133.67957820580583,199.26385555946334,0.08317686211062635,0.06676208883529104,0.03376840784723587,0.030175523930760947,0.003580627999699755
13.5,1298.6498238612273,2956.4344299011864,132.4076003185866,199.7795405031907,0.08093525577093552,0.06386367086245653,0.03271738779484223,0.02934718499603482,0.00754099808298917
14.0,1223.705680444259,2855.585275660613,130.8888059622351,199.9454772162866,0.0709005829425144,0.05612541960323103,0.03106335004453845,0.027978212086286938,0.010721472281694995
14.5,1172.8881884155844,2793.774467652293,130.41042416933539,201.27029035840894,0.06636386883766203,0.05118623585959735,0.032035689774085004,0.02961446168329553,0.015737503191485046
15.0,1118.864928084897,2723.950414348003,129.54911779426925,202.136726537312,0.05689700942582829,0.04425811465537044,0.029438452156887552,0.027215244583925036,0.020110687100883456
