recno	Abell	RAJ2000	DEJ2000	VBCG	e_VBCG	VCl	e_VCl	SigCl	e_SigCl	Ng	AB	Notes	Alpha	Lm	Lm-2rm	Lm-4rm	Sigma	e_Sigma	rx	Xref	T6	Simbad
     192	2029	227.7337	+05.7444	 23401	   9	 23186	 124	 1222	   75	  97	 0.170	I1101        	 0.935	 -23.731	 -24.385	 -24.924	 386	  2	     1	C	T6	Simbad
