plateifu,r_lo_Re,r_hi_Re,r_med_Re,r_med_arcsec,sigma_los_kms,e_sigma_los_kms,sigma_scatter_kms,n_bins,n_bins_reliable,frac_reliable,median_sigmacorr_kms,above_50kms,above_70kms,Reff_arcsec,mangaid,objra,objdec,z,incl_deg,ba_disk,pa_disk_deg,Rd_kpc,kpc_per_arcsec,logMstar_nsa,Sigma_b_Msun_pc2,dl_TType,SNR_MED_r,STELLAR_SIGMA_1RE,nsa_elpetro_th50_r,struct_source,r_med_kpc
12084-9102,0.5,0.75,0.6293677985668182,3.0543922185897827,78.63739628669703,0.737867412256778,8.569396878494317,82,82,1.0,14.972548484802246,True,True,4.8531117,1-117056,345.015282876,13.0742523564,0.06214074,29.4768122730527,0.8761000037193298,9.632699966430664,3.592470465263216,1.19756753856453,10.787653700306969,756.2883652012821,3.52776312828064,10.864466,80.22593,4.8531117,pymorph_Sersic,3.6578409710272197
12084-9102,0.75,1.0,0.8793408870697021,4.2675395011901855,71.05079280642308,0.8328616598763157,10.805809710476883,113,113,1.0,13.376164436340332,True,True,4.8531117,1-117056,345.015282876,13.0742523564,0.06214074,29.4768122730527,0.8761000037193298,9.632699966430664,3.592470465263216,1.19756753856453,10.787653700306969,756.2883652012821,3.52776312828064,10.864466,80.22593,4.8531117,pymorph_Sersic,5.110666776167232
12084-9102,1.0,1.25,1.1323013305664062,5.495184898376465,70.95232596780781,0.9983510813396911,11.743637789859408,123,123,1.0,13.051258087158203,True,True,4.8531117,1-117056,345.015282876,13.0742523564,0.06214074,29.4768122730527,0.8761000037193298,9.632699966430664,3.592470465263216,1.19756753856453,10.787653700306969,756.2883652012821,3.52776312828064,10.864466,80.22593,4.8531117,pymorph_Sersic,6.5808550527056795
12084-9102,1.25,1.5,1.3385536670684814,6.496150493621826,68.71834755676207,1.7036645257038863,12.8818502131375,65,65,1.0,11.386943817138672,True,False,4.8531117,1-117056,345.015282876,13.0742523564,0.06214074,29.4768122730527,0.8761000037193298,9.632699966430664,3.592470465263216,1.19756753856453,10.787653700306969,756.2883652012821,3.52776312828064,10.864466,80.22593,4.8531117,pymorph_Sersic,7.779578956791446
12084-9102,1.5,2.0,1.7224155068397522,8.359074592590332,64.98690743066634,3.5089695563366847,17.852657859923962,30,30,1.0,11.793900489807129,True,False,4.8531117,1-117056,345.015282876,13.0742523564,0.06214074,29.4768122730527,0.8761000037193298,9.632699966430664,3.592470465263216,1.19756753856453,10.787653700306969,756.2883652012821,3.52776312828064,10.864466,80.22593,4.8531117,pymorph_Sersic,10.010556384525705
12084-9102,2.0,2.5,2.3493270874023438,11.401546478271484,85.8588349579031,12.15396570806777,38.69730887165009,7,7,1.0,18.953584671020508,True,True,4.8531117,1-117056,345.015282876,13.0742523564,0.06214074,29.4768122730527,0.8761000037193298,9.632699966430664,3.592470465263216,1.19756753856453,10.787653700306969,756.2883652012821,3.52776312828064,10.864466,80.22593,4.8531117,pymorph_Sersic,13.654121951812666
12084-9102,2.5,3.0,2.824308395385742,13.706684112548828,45.393085820203005,13.753830529672928,25.650115910241585,5,5,1.0,12.275554656982422,False,False,4.8531117,1-117056,345.015282876,13.0742523564,0.06214074,29.4768122730527,0.8761000037193298,9.632699966430664,3.592470465263216,1.19756753856453,10.787653700306969,756.2883652012821,3.52776312828064,10.864466,80.22593,4.8531117,pymorph_Sersic,16.41467995454665
12087-12701,0.0,0.25,0.18109439313411713,1.0032012462615967,91.73150837945862,0.7642505544279156,4.590229063110436,21,21,1.0,23.68720245361328,True,True,5.5396595,1-117697,348.146860856,13.2744503009,0.06698224,15.27735713224184,0.966099977493286,-9.644399642944336,4.540498739107614,1.2835597100692742,10.855793665927576,553.8685158196562,3.7190966606140137,8.376999,67.8677,5.5396595,pymorph_SerExp_disk,1.2876687007926695
12087-12701,0.25,0.5,0.3839377462863922,2.1268844604492188,77.55388252247725,0.6102177371037704,9.231644148457052,76,76,1.0,23.830195426940918,True,True,5.5396595,1-117697,348.146860856,13.2744503009,0.06698224,15.27735713224184,0.966099977493286,-9.644399642944336,4.540498739107614,1.2835597100692742,10.855793665927576,553.8685158196562,3.7190966606140137,8.376999,67.8677,5.5396595,pymorph_SerExp_disk,2.729983201405044
12087-12701,0.5,0.75,0.6409999132156372,3.550921320915222,58.80401643591632,0.7484852417179111,9.376162979110765,124,124,1.0,22.672210693359375,True,False,5.5396595,1-117697,348.146860856,13.2744503009,0.06698224,15.27735713224184,0.966099977493286,-9.644399642944336,4.540498739107614,1.2835597100692742,10.855793665927576,553.8685158196562,3.7190966606140137,8.376999,67.8677,5.5396595,pymorph_SerExp_disk,4.557819541152747
12087-12701,0.75,1.0,0.8537216186523438,4.729327201843262,54.20957438038053,1.0460487863088848,11.15428355855352,115,115,1.0,21.084415435791016,True,False,5.5396595,1-117697,348.146860856,13.2744503009,0.06698224,15.27735713224184,0.966099977493286,-9.644399642944336,4.540498739107614,1.2835597100692742,10.855793665927576,553.8685158196562,3.7190966606140137,8.376999,67.8677,5.5396595,pymorph_SerExp_disk,6.070373852020668
12087-12701,1.0,1.25,1.0951250195503235,6.066619634628296,54.312714688956,2.126976178307702,14.726936620626606,40,40,1.0,20.810001373291016,True,False,5.5396595,1-117697,348.146860856,13.2744503009,0.06698224,15.27735713224184,0.966099977493286,-9.644399642944336,4.540498739107614,1.2835597100692742,10.855793665927576,553.8685158196562,3.7190966606140137,8.376999,67.8677,5.5396595,pymorph_SerExp_disk,7.786868539324061
12087-12701,1.25,1.5,1.3719220757484436,7.599981307983398,58.27296618037578,3.4368668744987807,18.08460145476083,20,20,1.0,19.297321319580078,True,False,5.5396595,1-117697,348.146860856,13.2744503009,0.06698224,15.27735713224184,0.966099977493286,-9.644399642944336,4.540498739107614,1.2835597100692742,10.855793665927576,553.8685158196562,3.7190966606140137,8.376999,67.8677,5.5396595,pymorph_SerExp_disk,9.755029804207075
12087-12701,1.5,2.0,1.5586764812469482,8.634536743164062,71.0341970419143,8.233732397945927,25.701459379920305,7,7,1.0,12.069082260131836,True,True,5.5396595,1-117697,348.146860856,13.2744503009,0.06698224,15.27735713224184,0.966099977493286,-9.644399642944336,4.540498739107614,1.2835597100692742,10.855793665927576,553.8685158196562,3.7190966606140137,8.376999,67.8677,5.5396595,pymorph_SerExp_disk,11.082943478638159
12087-12701,2.0,2.5,2.1850087642669678,12.104204177856445,65.78599166887453,7.189774106913655,28.368185459410995,8,8,1.0,19.109392166137695,True,False,5.5396595,1-117697,348.146860856,13.2744503009,0.06698224,15.27735713224184,0.966099977493286,-9.644399642944336,4.540498739107614,1.2835597100692742,10.855793665927576,553.8685158196562,3.7190966606140137,8.376999,67.8677,5.5396595,pymorph_SerExp_disk,15.536468805148717
12089-12704,0.0,0.25,0.16603726148605347,1.685377836227417,70.44720802903305,0.5872454950589482,7.292689484465885,73,73,1.0,26.211458206176758,True,True,10.1506,1-118325,352.348200554,14.2043024757,0.041508455,28.05441650506298,0.887499988079071,4.005799770355225,5.080004057663214,0.8197117577317876,10.908254209206008,552.2418853581158,4.052762031555176,7.5911684,50.491554,10.1505995,pymorph_SerExp_disk,1.381524028576173
12089-12704,0.25,0.5,0.391594260931015,3.9749168157577515,55.68907914546314,0.5224024364284493,10.169810674208033,222,220,0.990990990990991,24.585116386413574,True,False,10.1506,1-118325,352.348200554,14.2043024757,0.041508455,28.05441650506298,0.887499988079071,4.005799770355225,5.080004057663214,0.8197117577317876,10.908254209206008,552.2418853581158,4.052762031555176,7.5911684,50.491554,10.1505995,pymorph_SerExp_disk,3.2582860498824266
12089-12704,0.5,0.75,0.628435492515564,6.378997325897217,44.322610287751516,0.6889307878701434,13.025626512611097,261,252,0.9655172413793104,21.839136123657227,False,False,10.1506,1-118325,352.348200554,14.2043024757,0.041508455,28.05441650506298,0.887499988079071,4.005799770355225,5.080004057663214,0.8197117577317876,10.908254209206008,552.2418853581158,4.052762031555176,7.5911684,50.491554,10.1505995,pymorph_SerExp_disk,5.22893911057758
12089-12704,0.75,1.0,0.87120720744133,8.843276023864746,43.36108536990649,0.8894143859716502,13.051758001986075,214,208,0.9719626168224299,19.235063552856445,False,False,10.1506,1-118325,352.348200554,14.2043024757,0.041508455,28.05441650506298,0.887499988079071,4.005799770355225,5.080004057663214,0.8197117577317876,10.908254209206008,552.2418853581158,4.052762031555176,7.5911684,50.491554,10.1505995,pymorph_SerExp_disk,7.248937333629545
12089-12704,1.0,1.25,1.104714274406433,11.213512897491455,44.8122812912027,1.318107115824067,15.546170640083863,122,118,0.9672131147540983,18.382529258728027,False,False,10.1506,1-118325,352.348200554,14.2043024757,0.041508455,28.05441650506298,0.887499988079071,4.005799770355225,5.080004057663214,0.8197117577317876,10.908254209206008,552.2418853581158,4.052762031555176,7.5911684,50.491554,10.1505995,pymorph_SerExp_disk,9.191848367550792
12089-12704,1.25,1.5,1.334020972251892,13.54111385345459,45.58814427826225,3.1577095231742187,17.215828133420832,31,31,1.0,19.188344955444336,False,False,10.1506,1-118325,352.348200554,14.2043024757,0.041508455,28.05441650506298,0.887499988079071,4.005799770355225,5.080004057663214,0.8197117577317876,10.908254209206008,552.2418853581158,4.052762031555176,7.5911684,50.491554,10.1505995,pymorph_SerExp_disk,11.099810238461522
12089-12704,1.5,2.0,1.554974913597107,15.783928871154785,47.25476246423219,6.069195587570443,18.322363499362947,9,9,1.0,17.017333984375,False,False,10.1506,1-118325,352.348200554,14.2043024757,0.041508455,28.05441650506298,0.887499988079071,4.005799770355225,5.080004057663214,0.8197117577317876,10.908254209206008,552.2418853581158,4.052762031555176,7.5911684,50.491554,10.1505995,pymorph_SerExp_disk,12.938272078887799
12700-1902,0.0,0.25,0.1930643618106842,0.5994916558265686,68.44944585024263,2.088042549458223,4.1152249227246225,7,7,1.0,0.0,True,False,3.1051388,1-120019,2.027154333,13.7580267287,0.03777012,11.77703555459888,0.97979998588562,29.50029945373535,1.100019629337173,0.749219542892097,9.823662616802078,2331.3854471658046,2.956207513809204,16.108715,74.171455,3.1051388,pymorph_SerExp_disk,0.4491508643460081
12700-1902,0.25,0.5,0.3864451199769974,1.1999657154083252,70.4374232671663,1.5362573889582307,7.384101456078704,16,16,1.0,0.0,True,True,3.1051388,1-120019,2.027154333,13.7580267287,0.03777012,11.77703555459888,0.97979998588562,29.50029945373535,1.100019629337173,0.749219542892097,9.823662616802078,2331.3854471658046,2.956207513809204,16.108715,74.171455,3.1051388,pymorph_SerExp_disk,0.8990377647844136
12700-1902,0.5,0.75,0.6066614091396332,1.8837679028511047,73.18731049884198,1.3756448391434917,10.044600578457542,30,30,1.0,0.0,True,True,3.1051388,1-120019,2.027154333,13.7580267287,0.03777012,11.77703555459888,0.97979998588562,29.50029945373535,1.100019629337173,0.749219542892097,9.823662616802078,2331.3854471658046,2.956207513809204,16.108715,74.171455,3.1051388,pymorph_SerExp_disk,1.411355727088909
12700-1902,0.75,1.0,0.8781952559947968,2.72691810131073,78.29359290894145,1.5433546735460466,14.721830393776116,40,40,1.0,0.0,True,True,3.1051388,1-120019,2.027154333,13.7580267287,0.03777012,11.77703555459888,0.97979998588562,29.50029945373535,1.100019629337173,0.749219542892097,9.823662616802078,2331.3854471658046,2.956207513809204,16.108715,74.171455,3.1051388,pymorph_SerExp_disk,2.04306033336821
12700-1902,1.0,1.25,1.1421124935150146,3.546417713165283,86.33204297967849,1.7467831391042288,18.567544610655467,56,56,1.0,0.0,True,True,3.1051388,1-120019,2.027154333,13.7580267287,0.03777012,11.77703555459888,0.97979998588562,29.50029945373535,1.100019629337173,0.749219542892097,9.823662616802078,2331.3854471658046,2.956207513809204,16.108715,74.171455,3.1051388,pymorph_SerExp_disk,2.6570454579621297
12700-1902,1.25,1.5,1.3769479990005493,4.2756147384643555,102.49209843109281,2.395884937078237,20.135826839951388,55,55,1.0,0.0,True,True,3.1051388,1-120019,2.027154333,13.7580267287,0.03777012,11.77703555459888,0.97979998588562,29.50029945373535,1.100019629337173,0.749219542892097,9.823662616802078,2331.3854471658046,2.956207513809204,16.108715,74.171455,3.1051388,pymorph_SerExp_disk,3.2033741199349772
12700-1902,1.5,2.0,1.6411892771720886,5.096120357513428,99.68266928061486,3.93143205175215,39.468737368104684,38,38,1.0,0.0,True,True,3.1051388,1-120019,2.027154333,13.7580267287,0.03777012,11.77703555459888,0.97979998588562,29.50029945373535,1.100019629337173,0.749219542892097,9.823662616802078,2331.3854471658046,2.956207513809204,16.108715,74.171455,3.1051388,pymorph_SerExp_disk,3.8181129647793206
12700-1902,2.0,2.5,2.1997182369232178,6.830430507659912,116.74618015743276,10.447398388385642,47.24737969272953,10,10,1.0,8.534443855285645,True,True,3.1051388,1-120019,2.027154333,13.7580267287,0.03777012,11.77703555459888,0.97979998588562,29.50029945373535,1.100019629337173,0.749219542892097,9.823662616802078,2331.3854471658046,2.956207513809204,16.108715,74.171455,3.1051388,pymorph_SerExp_disk,5.117492022705194
8144-12703,0.0,0.25,0.1805371567606926,1.5839391350746155,125.85026329682839,0.2508170408602621,7.224499693746268,58,58,1.0,20.76076316833496,True,True,8.77348,1-120935,114.775045083,29.1600739978,0.0389089,3.2034099886666025,0.9984999895095824,20.062299728393555,5.956755928968259,0.770760391758872,11.000941132659015,518.00639019689,3.544462919235229,12.674361,89.80395,8.77348,pymorph_SerExp_disk,1.2208375482723195
8144-12703,0.25,0.5,0.40489381551742554,3.552327871322632,96.22237781810543,0.2354778083940289,11.112747662511335,173,173,1.0,20.464406967163086,True,True,8.77348,1-120935,114.775045083,29.1600739978,0.0389089,3.2034099886666025,0.9984999895095824,20.062299728393555,5.956755928968259,0.770760391758872,11.000941132659015,518.00639019689,3.544462919235229,12.674361,89.80395,8.77348,pymorph_SerExp_disk,2.7379936217565914
8144-12703,0.5,0.75,0.6438775062561035,5.649045944213867,73.20297665052361,0.2823952557962657,5.641263462714335,277,277,1.0,20.36529541015625,True,True,8.77348,1-120935,114.775045083,29.1600739978,0.0389089,3.2034099886666025,0.9984999895095824,20.062299728393555,5.956755928968259,0.770760391758872,11.000941132659015,518.00639019689,3.544462919235229,12.674361,89.80395,8.77348,pymorph_SerExp_disk,4.354060865026147
8144-12703,0.75,1.0,0.8858427405357361,7.771923542022705,65.44563357891607,0.3319915311435759,8.937480551839089,401,401,1.0,18.7934513092041,True,False,8.77348,1-120935,114.775045083,29.1600739978,0.0389089,3.2034099886666025,0.9984999895095824,20.062299728393555,5.956755928968259,0.770760391758872,11.000941132659015,518.00639019689,3.544462919235229,12.674361,89.80395,8.77348,pymorph_SerExp_disk,5.9902908339694205
8144-12703,1.0,1.25,1.12478768825531,9.868302345275879,59.466226130289634,0.4085736978185737,10.380921957402562,471,471,1.0,19.16697120666504,True,False,8.77348,1-120935,114.775045083,29.1600739978,0.0389089,3.2034099886666025,0.9984999895095824,20.062299728393555,5.956755928968259,0.770760391758872,11.000941132659015,518.00639019689,3.544462919235229,12.674361,89.80395,8.77348,pymorph_SerExp_disk,7.606096581639832
8144-12703,1.25,1.5,1.3311271667480469,11.678617000579834,61.68885413048168,0.8331197973652504,15.35167942848488,182,182,1.0,18.97355556488037,True,False,8.77348,1-120935,114.775045083,29.1600739978,0.0389089,3.2034099886666025,0.9984999895095824,20.062299728393555,5.956755928968259,0.770760391758872,11.000941132659015,518.00639019689,3.544462919235229,12.674361,89.80395,8.77348,pymorph_SerExp_disk,9.001415414568736
8144-12703,1.5,2.0,1.6069660186767578,14.098684310913086,63.94562747089679,2.177271971661481,22.166294915432815,45,44,0.9777777777777777,19.00370216369629,True,False,8.77348,1-120935,114.775045083,29.1600739978,0.0389089,3.2034099886666025,0.9984999895095824,20.062299728393555,5.956755928968259,0.770760391758872,11.000941132659015,518.00639019689,3.544462919235229,12.674361,89.80395,8.77348,pymorph_SerExp_disk,10.866707442764033
8717-3703,0.0,0.25,0.1866960972547531,0.5153465270996094,74.27260455418711,1.7980185249271932,4.915043002673495,5,5,1.0,17.587556838989258,True,True,2.76035,1-121735,118.318165157,35.5725757854,0.0457813,28.984881648392584,0.8801000118255615,-8.350299835205078,1.7922842369751977,0.8995091371600975,10.080132991337011,595.8533049645216,2.266939401626587,14.174924,65.50807,2.76035,pymorph_SerExp_disk,0.46355890992982246
8717-3703,0.25,0.5,0.39528967440128326,1.0911378860473633,71.05100118891743,1.1102298573176868,6.589115146988985,16,16,1.0,17.517438888549805,True,True,2.76035,1-121735,118.318165157,35.5725757854,0.0457813,28.984881648392584,0.8801000118255615,-8.350299835205078,1.7922842369751977,0.8995091371600975,10.080132991337011,595.8533049645216,2.266939401626587,14.174924,65.50807,2.76035,pymorph_SerExp_disk,0.9814884984011565
8717-3703,0.5,0.75,0.6054450273513794,1.6712400913238525,64.07362163087589,0.9916885873257263,8.216913140867268,27,27,1.0,17.271530151367188,True,False,2.76035,1-121735,118.318165157,35.5725757854,0.0457813,28.984881648392584,0.8801000118255615,-8.350299835205078,1.7922842369751977,0.8995091371600975,10.080132991337011,595.8533049645216,2.266939401626587,14.174924,65.50807,2.76035,pymorph_SerExp_disk,1.5032957325340812
8717-3703,0.75,1.0,0.8627932369709015,2.3816112279891968,58.16884018811084,1.0547495301160668,7.4533431002061254,40,40,1.0,17.092751502990723,True,False,2.76035,1-121735,118.318165157,35.5725757854,0.0457813,28.984881648392584,0.8801000118255615,-8.350299835205078,1.7922842369751977,0.8995091371600975,10.080132991337011,595.8533049645216,2.266939401626587,14.174924,65.50807,2.76035,pymorph_SerExp_disk,2.1422810607393625
8717-3703,1.0,1.25,1.1426347494125366,3.154071807861328,55.60816157286128,1.360305334685158,9.622272507309935,41,41,1.0,17.594093322753906,True,False,2.76035,1-121735,118.318165157,35.5725757854,0.0457813,28.984881648392584,0.8801000118255615,-8.350299835205078,1.7922842369751977,0.8995091371600975,10.080132991337011,595.8533049645216,2.266939401626587,14.174924,65.50807,2.76035,pymorph_SerExp_disk,2.837116410430332
8717-3703,1.25,1.5,1.3805501461029053,3.81080162525177,54.29417326465879,1.8808220731539085,10.692060007650753,36,36,1.0,17.663705825805664,True,False,2.76035,1-121735,118.318165157,35.5725757854,0.0457813,28.984881648392584,0.8801000118255615,-8.350299835205078,1.7922842369751977,0.8995091371600975,10.080132991337011,595.8533049645216,2.266939401626587,14.174924,65.50807,2.76035,pymorph_SerExp_disk,3.4278508818185167
8717-3703,1.5,2.0,1.627946138381958,4.493700981140137,58.014674633259084,2.6679811760000414,15.82969449913153,33,32,0.9696969696969697,19.603607177734375,True,False,2.76035,1-121735,118.318165157,35.5725757854,0.0457813,28.984881648392584,0.8801000118255615,-8.350299835205078,1.7922842369751977,0.8995091371600975,10.080132991337011,595.8533049645216,2.266939401626587,14.174924,65.50807,2.76035,pymorph_SerExp_disk,4.042125092200848
8717-3703,2.5,3.0,2.703492760658264,7.462586402893066,60.94013071267619,8.650507605426252,24.160974484856286,8,8,1.0,20.299643516540527,True,False,2.76035,1-121735,118.318165157,35.5725757854,0.0457813,28.984881648392584,0.8801000118255615,-8.350299835205078,1.7922842369751977,0.8995091371600975,10.080132991337011,595.8533049645216,2.266939401626587,14.174924,65.50807,2.76035,pymorph_SerExp_disk,6.712664656249018
8565-6101,0.0,0.25,0.1611139178276062,0.5257388949394226,58.219822060828,1.260153406421132,1.4001647653548293,9,9,1.0,33.990325927734375,True,False,3.26315,1-134390,240.362810999,47.2780611698,0.0423296,26.75064787627071,0.8974999785423279,-14.223099708557127,2.0389729539445187,0.8351108320098325,9.8981395054331,302.7866387557912,4.311460018157959,9.399478,52.98317,3.26315,pymorph_SerExp_disk,0.43905024597279113
8565-6101,0.25,0.5,0.3999532014131546,1.3051072359085083,55.796982790990114,1.0106564192638605,4.664964687219168,24,24,1.0,33.47097587585449,True,False,3.26315,1-134390,240.362810999,47.2780611698,0.0423296,26.75064787627071,0.8974999785423279,-14.223099708557127,2.0389729539445187,0.8351108320098325,9.8981395054331,302.7866387557912,4.311460018157959,9.399478,52.98317,3.26315,pymorph_SerExp_disk,1.089909189641607
8565-6101,0.5,0.75,0.6443921029567719,2.1027480363845825,53.58716037431661,1.3205608054639077,12.4730299001534,36,35,0.9722222222222222,33.575897216796875,True,False,3.26315,1-134390,240.362810999,47.2780611698,0.0423296,26.75064787627071,0.8974999785423279,-14.223099708557127,2.0389729539445187,0.8351108320098325,9.8981395054331,302.7866387557912,4.311460018157959,9.399478,52.98317,3.26315,pymorph_SerExp_disk,1.7560276621721702
8565-6101,0.75,1.0,0.8743330836296082,2.8530800342559814,51.088938838365785,1.852646916488926,12.48011791064955,51,48,0.9411764705882353,32.42277526855469,True,False,3.26315,1-134390,240.362810999,47.2780611698,0.0423296,26.75064787627071,0.8974999785423279,-14.223099708557127,2.0389729539445187,0.8351108320098325,9.8981395054331,302.7866387557912,4.311460018157959,9.399478,52.98317,3.26315,pymorph_SerExp_disk,2.3826380411981543
8565-6101,1.0,1.25,1.094747543334961,3.572325348854065,58.93209496257109,3.2356227650569895,16.235028016896994,30,29,0.9666666666666667,32.525503158569336,True,False,3.26315,1-134390,240.362810999,47.2780611698,0.0423296,26.75064787627071,0.8974999785423279,-14.223099708557127,2.0389729539445187,0.8351108320098325,9.8981395054331,302.7866387557912,4.311460018157959,9.399478,52.98317,3.26315,pymorph_SerExp_disk,2.9832875942913333
