tier,match_cost,cl_plateifu,cl_mangaid,cl_objra,cl_objdec,cl_z,cl_t14_GroupID,cl_t14_grp_sigma_v,cl_t14_Ngal,cl_t14_Rproj_kpc,cl_R_over_Rvir_t14,cl_R_over_R200_t17,cl_t14_psi_norm_host_deg,cl_t14_theta_sky_deg,cl_incl_deg,cl_pa_disk_deg,cl_t14_PA_to_host_deg,cl_gext_over_a0,cl_t14_mcxc_name,cl_t14_mcxc_L500_1e44,cl_t14_grp_MNFW_rank_only,cl_xray_name,cl_xray_oname,cl_xray_L500_1e44,cl_xray_Rproj_Mpc,cl_xray_R_over_R500_rank_only,cl_t17_grp_M200_rank_only,cl_gema_grp_Q_group,cl_gema_lss_t1,cl_logMstar_nsa,cl_logRd,cl_logSigma_b,cl_log_gbar_2p2Rd,cl_f_gas_or_nan,cl_pym_r_BT_SE,cl_hi_detected,cl_logMHI_use,cl_logMHI_limit,cl_dl_TType,cl_dl_P_LTG,cl_struct_source,cl_vamp_ha_deproj_kms,cl_vamp_stel_deproj_kms,cl_STELLAR_SIGMA_1RE,fi_plateifu,fi_mangaid,fi_objra,fi_objdec,fi_z,fi_R_over_Rvir_t14,fi_R_over_R200_t17,fi_incl_deg,fi_pa_disk_deg,fi_gext_over_a0,fi_xray_name,fi_xray_oname,fi_xray_L500_1e44,fi_xray_Rproj_Mpc,fi_xray_R_over_R500_rank_only,fi_logMstar_nsa,fi_logRd,fi_logSigma_b,fi_log_gbar_2p2Rd,fi_f_gas_or_nan,fi_pym_r_BT_SE,fi_hi_detected,fi_logMHI_use,fi_logMHI_limit,fi_dl_TType,fi_dl_P_LTG,fi_struct_source,fi_vamp_ha_deproj_kms,fi_vamp_stel_deproj_kms,fi_STELLAR_SIGMA_1RE,fi_gema_overdensity,fi_gema_local_density,fi_t14_Ngal,d_logMstar_nsa,d_logRd,d_logSigma_b,d_log_gbar_2p2Rd,d_incl_deg,d_pym_r_BT_SE,d_z
B2_disk_strict,1.743336165572191,8950-1902,1-456308,194.807114101,27.4025447808,0.0188625,52.0,840.2,680.0,671.9601247083008,0.6878796245917089,0.2672322131752425,54.316165964454186,52.8781461995979,47.017325547844266,42.269798278808594,349.3916520792107,0.2837200718194278,,,912.0,J1259.7+2756,RXC J1259.7+2756  ,3.455556,0.7536331683102082,0.6623599651170753,40.637,-2.7613802,2.43983,10.279411308384075,0.37317263199205836,2.7348861760418455,-10.0591690999569,,0.458761990070343,False,,9.031714,-1.521580934524536,0.0318391621112823,pymorph_SerExp_disk,685.8706932546947,143.7892864415599,169.75957,10001-1902,1-48201,134.193923352,56.7867469988,0.0253909,,,38.56302754836173,-53.595001220703125,,,,,,,10.365407750666716,0.44723384198643623,2.672760198335728,-10.125393298288078,,0.4571160078048706,False,,8.865786,0.0215451121330261,0.1440043523907661,pymorph_SerExp_disk,570.4995602319453,106.04252935062507,142.84221,-0.3843661650511867,-0.2106775195621948,1.0,-0.08599644228264047,-0.07406120999437787,0.062125977706117386,0.06622419833117732,8.454297999482534,0.0016459822654724121,-0.0065284
B2_disk_strict,1.3482063782860483,8931-12704,1-456341,194.506503345,27.4896759526,0.0254306,52.0,840.2,680.0,792.421352640162,0.8111947160691918,0.2023972490354874,67.41115972682493,31.35744313622962,47.57411332232943,-7.201600074768066,24.155843061461542,0.24058990107577796,,,912.0,J1259.7+2756,RXC J1259.7+2756  ,3.455556,1.0775722290733,0.9470664695669716,679.68,-0.1754935,30.7296,10.448491784938424,0.5477363419851077,2.5548392326100937,-10.26667609418478,,0.4061889946460724,False,,9.278272,0.0992118269205093,0.2229633256793022,pymorph_SerExp_disk,605.914426304937,94.41832781073587,69.66157,9509-3704,1-230100,122.735620823,25.6847130209,0.0254099,,,43.97666810136589,-62.00360107421875,,,,,,,10.52120481918397,0.5636730658832235,2.595678819059408,-10.203264574082176,,0.5278549790382385,False,,9.273967,-0.8828412294387817,0.0755902417004108,pymorph_SerExp_disk,165.22536793378694,165.6826929478212,144.53003,0.3954158301952912,0.1447036454938244,1.0,-0.07271303424554532,-0.015936723898115845,-0.04083958644931407,-0.06341152010260309,3.597445220963543,-0.12166598439216614,2.0700000000001967e-05
B2_disk_strict,1.041447945663644,11939-6103,1-456366,194.294817823,27.4049167636,0.020677704,52.0,840.2,680.0,904.124820244919,0.9255445659131958,0.0854213826611754,83.07879963261651,9.457837881667777,47.167353677272594,46.7036018371582,37.245763955490425,0.21086532586328713,,,912.0,J1259.7+2756,RXC J1259.7+2756  ,3.455556,1.1683237800054729,1.0268270170552585,679.68,-0.257715,30.7296,10.114453910567615,0.0516013435518173,3.2130713551058654,-9.59245353122631,,0.2070906802712046,False,,9.124574,-0.5668666958808899,0.121277630329132,pymorph_SerExp_disk,369.5560526253988,33.417417734549325,66.878815,8145-1901,1-201356,116.993596062,28.3248061942,0.0234804,,,48.772360475177074,86.9916000366211,,,,,,,10.141158503584574,0.09512152796402253,3.2727153062787333,-9.53247631364482,0.2413870134754029,0.1397150009870529,True,9.52,,2.78540587425232,0.8051161766052246,pymorph_SerExp_disk,155.63398586925186,137.89284060654438,92.63829,1.424611096718275,0.3846420884665151,1.0,-0.02670459301695871,-0.043520184412205225,-0.059643951172867915,-0.05997721758149055,-1.6050067979044798,0.06737567928415172,-0.002802695999999997
B2_disk_strict,0.9832808087618422,8935-6102,1-456516,194.191120031,28.0516146988,0.0230821,52.0,840.2,680.0,813.7121105750277,0.8329898762832983,0.342409316595007,81.61402775358108,15.36409617437963,33.39738088951284,-54.26679992675781,110.36910389886256,0.23429487206145264,,,912.0,J1259.7+2756,RXC J1259.7+2756  ,3.455556,1.1101996078371452,0.9757423166084948,679.68,0.399592,30.7296,9.897377954034274,0.38966891445214114,2.3198602567718773,-10.488151364771236,,0.3404879868030548,False,,9.0737505,-0.2315999865531921,0.033052971586585,pymorph_SerExp_disk,280.98649642029204,93.06370720610936,54.066006,9876-6101,1-623893,195.553227073,28.2148516578,0.0273098,,0.1394947076549045,33.85403646119861,8.987600326538086,,J1259.7+2756,RXC J1259.7+2756  ,3.455556,1.2158861718281746,1.0686290840465589,9.960258126308812,0.391251664448662,2.3795749290533728,-10.449992448825858,,0.3845499753952026,False,,9.302686,5.591762065887451,0.9964030981063844,pymorph_SerExp_disk,81.62563088742857,84.47835232390939,44.052532,82.48952614507012,1.921631996169704,1.0,-0.06288017227453757,-0.0015827499965208602,-0.05971467228149541,-0.03815891594537746,-0.4566555716857721,-0.04406198859214777,-0.004227699999999997
B2_disk_strict,0.9605295462936573,8935-6101,1-456530,194.153758743,27.8848722825,0.0210654,52.0,840.2,680.0,748.5666032127345,0.7663009977316674,0.2163036441781972,87.46592204397741,2.744650147303368,67.4180375852536,87.48370361328125,90.2283537605846,0.2546848523882791,,,912.0,J1259.7+2756,RXC J1259.7+2756  ,3.455556,1.0554229591867827,0.9275997180407654,679.68,0.1979274,30.7296,9.175297577535646,0.1838159966553031,2.0094857158669255,-10.80293509845571,,0.4373429539785558,False,,9.096163,3.2998197078704834,0.8187580704689026,pymorph_Sersic,224.9065820227025,59.675204701582295,44.51716,9870-3703,1-199321,232.941324427,44.1081191767,0.0184499,,,59.477737648231454,-2.328700065612793,,,,,,,9.168399460664624,0.16926157132219155,2.0316964496621255,-10.787759586173582,,0.3787029981613159,False,,,2.0751099586486816,0.3558831661939621,pymorph_SerExp_disk,190.3963511695356,10.4001386234328,34.053123,4.023976229950375,0.7010475759469327,1.0,0.006898116871022708,0.014554425333111548,-0.0222107337952,-0.015175512282128878,7.9402999370221465,0.05863995581723991,0.0026154999999999998
B2_disk_strict,1.5573289254770823,11939-3704,1-456538,194.26079886,27.6566774614,0.022663753,52.0,840.2,680.0,747.198555049905,0.7649005389513506,0.0986168348102158,65.0108044224465,41.45980404846146,39.646339421933625,-78.41909790039062,60.12109805114793,0.25515115567815494,,,912.0,J1259.7+2756,RXC J1259.7+2756  ,3.455556,1.0800431450752443,0.9492381306690494,679.68,-0.2977517,30.7296,9.418223917900267,-0.09742254595858182,2.8148891414593176,-10.004372542187886,,0.2150280028581619,False,,9.180494,2.775108337402344,0.9285396039485933,pymorph_SerExp_disk,547.4010591985964,62.31639811182861,35.358315,8333-1901,1-266298,215.704219892,42.3956483269,0.0255679,,,34.36953189604315,36.71020126342773,,,,,,,9.490746555871462,-0.035936083636498674,2.7644388547863445,-10.040657369619726,,0.3584089875221252,False,,8.917142,0.2091651856899261,0.0615122243762016,pymorph_SerExp_disk,558.9382473009991,55.18159781865129,44.229435,-0.5902717888436,-0.3875041323911361,1.0,-0.07252263797119518,-0.06148646232208315,0.05045028667297302,0.03628482743184058,5.276807525890476,-0.1433809846639633,-0.0029041470000000028
B2_disk_strict,1.0443901275291385,9873-3702,1-456556,194.364626896,27.6362425071,0.0268237,52.0,840.2,680.0,754.9863649914237,0.7728728509710391,0.1488438585774422,44.60767312347859,51.26524780036514,65.8774827543571,-77.96119689941406,50.7735553002208,0.252519229064748,,,912.0,J1259.7+2756,RXC J1259.7+2756  ,3.455556,1.133716167300615,0.9964107640188216,679.68,0.492173,30.7296,9.455863704011229,0.024347896797576384,2.608988042057959,-10.20494341381085,,0.2345840036869049,False,,9.357053,2.970343351364136,0.5661218166351318,pymorph_SerExp_disk,1899.1863223604844,33.85847063664637,44.08352,8566-3701,1-43268,114.324525988,40.1432338104,0.0322944,,,70.9199789268189,31.552499771118164,,,,,,,9.508812697992322,0.04663326150946798,2.6173663066152715,-10.195054507707365,,0.1684689968824386,False,,9.118005,2.43761682510376,0.4618450552225113,pymorph_Sersic,111.37508795058412,94.58162456933502,58.202026,-0.8653840656167762,-0.8709035299699894,1.0,-0.05294899398109365,-0.022285364711891593,-0.008378264557312498,-0.009888906103485695,-5.042496172461796,0.0661150068044663,-0.005470700000000002
B2_disk_strict,1.409473659539747,9877-3704,1-456557,194.662274497,27.9539019989,0.0199885,52.0,840.2,680.0,118.97214657483278,0.1217907320888899,0.1116161164767771,34.07227442676923,64.06981677916428,67.08103487249731,36.11069869995117,152.04088192078692,1.6024639407688077,,,912.0,J1259.7+2756,RXC J1259.7+2756  ,3.455556,0.3450580664956402,0.3032677680573389,673.66,-0.0342829,30.7296,9.433903658335725,0.07173495042961688,2.492253889118374,-10.320166925204262,,0.532397985458374,False,,9.050678,2.006457567214966,0.3386451303958893,pymorph_Sersic,333.5081205419308,58.648392234593615,38.713528,10517-1901,1-182337,150.482585714,6.30027090934,0.0236498,,,75.21382839946678,-15.896400451660156,,,,,,,9.343356336245009,0.01754425496359373,2.510087957959706,-10.302332856362929,,0.5057100057601929,False,,,3.0773513317108154,0.8207852244377136,pymorph_Sersic,69.60867941162714,33.71691911143992,55.18182,,,1.0,0.09054732209071581,0.05419069546602315,-0.017834068841332318,-0.017834068841333206,-8.132793526969465,0.026687979698181152,-0.0036612999999999993
B2_disk_strict,1.5685801788464488,9877-6103,1-456565,194.660044171,27.544099446,0.0199132,52.0,840.2,680.0,494.14873794796944,0.5058556837724167,0.3543192611780695,38.336163512471884,65.68775361660987,59.39723958143484,72.47949981689453,6.791746200284665,0.38581212538097137,,,912.0,J1259.7+2756,RXC J1259.7+2756  ,3.455556,0.6698056027362125,0.5886848327792341,40.637,-0.9057389,30.7296,9.88252918440588,-0.17857060593741067,3.441490527922585,-9.37093028640005,,0.7363070249557495,False,,9.094208,-1.8280322551727293,0.0143879153765738,pymorph_Sersic,471.3479011708645,92.58322670123472,100.311295,11953-3701,1-283130,189.060174536,42.6367411213,0.028490335,,,56.961482503338736,88.11239624023438,,,,,,,9.821770310117964,-0.22280685258496646,3.469204146929782,-9.343216667392854,,0.5870850086212158,False,,,-1.2836811542510986,0.0067010086495429,pymorph_Sersic,365.0166373459748,27.9120755882622,84.24559,,,1.0,0.0607588742879166,0.044236246647555794,-0.027713619007196932,-0.027713619007196044,2.4357570780961026,0.1492220163345337,-0.008577135
B2_disk_strict,2.0056050466042272,11014-6103,1-456578,194.628984666,28.2336267553,0.024293859,52.0,840.2,680.0,631.5926206422088,0.6465557684257768,0.5499808167117729,66.80054058240731,31.736703331471578,48.49508845095784,-42.62670135498047,169.1100019764911,0.30185370856324706,,,912.0,J1259.7+2756,RXC J1259.7+2756  ,3.455556,0.6994129645919631,0.614706419926141,679.68,0.0624861,30.7296,9.643884540385269,0.2683767565233769,2.3089511589803986,-10.503469655342236,,0.6292380094528198,False,,9.133858,1.6795870065689087,0.4223708510398865,pymorph_Sersic,98.19616486137888,33.1277545983277,38.623352,11941-6101,1-135579,247.86927656,40.1416815463,0.034046546,,,55.15258562082828,-22.736799240112305,,J1628.6+3932,RXC J1628.6+3932  ,1.900691,1.968414727046368,1.9605724372971791,9.593245140841208,0.18614813423972157,2.4227690040036505,-10.432257614977493,,0.5118330121040344,False,,9.123238,3.0165934562683105,0.4234195947647095,pymorph_SerExp_disk,318.0115858151529,72.54880335594757,37.93581,,,1.0,0.05063939954406038,0.08222862228365532,-0.11381784502325187,-0.0712120403647436,-6.657497169870446,0.1174049973487854,-0.009752686999999996
B2_disk_strict,0.8088275034024937,8932-12703,1-456583,194.557532291,28.1825781033,0.0239513,52.0,840.2,680.0,570.2099781133577,0.5837189012567277,0.4931328897898435,79.43951089407024,11.376803440658405,68.29400339905749,-34.893001556396484,156.4838018842619,0.3343480159235829,,,912.0,J1259.7+2756,RXC J1259.7+2756  ,3.455556,0.7113017555472424,0.6251553485210427,679.68,0.3035544,30.7296,10.254396632349492,0.5918820720836112,2.272452619824154,-10.535183168628308,,0.2279808279364332,False,,9.137839,2.2677266597747803,0.4216555804014206,pymorph_SerExp_disk,537.9377963284983,95.29534683404874,74.1343,8241-12705,1-605282,127.632008288,18.206109898,0.0268904,,0.0561110713692238,69.33128423553175,-34.34590148925781,,,,,,,10.22893851927857,0.5567858235764371,2.317187003767581,-10.495488431649903,,0.2804948024316719,False,,,4.156683444976807,0.9995517432689668,pymorph_SerExp_disk,85.08171428276198,52.67829263322369,71.23978,-0.0090820063957007,-0.0039622853722453,1.0,0.02545811307092194,0.03509624850717408,-0.04473438394342688,-0.03969473697840442,-1.0372808364742667,-0.0525139744952387,-0.0029391
B2_disk_strict,1.6357778995401648,11015-9101,1-456587,194.826471094,27.7157490546,0.022256613,52.0,840.2,680.0,319.872880559592,0.3274510330384825,0.1412193267022123,89.96425806302203,0.061713113132589,35.39168244558579,-32.81740188598633,327.2443112271473,0.5960135617264781,,,912.0,J1259.7+2756,RXC J1259.7+2756  ,3.455556,0.3899044061423754,0.3426827264390714,673.66,-0.1259729,30.7296,9.355377465241368,-0.18059362827843387,2.918384853440121,-9.894035960882515,,0.5525569915771484,False,,9.16271,0.0483484268188476,0.0602000877261161,pymorph_Sersic,599.3643869150861,27.609273111206456,45.383694,8147-1902,1-145741,117.177504896,26.5397644478,0.0154964,,,42.87206135375325,16.49850082397461,,,,,,,9.291372928570176,-0.1744585627739311,2.8421101857599234,-9.970310628562713,,0.6480669975280762,False,,8.872685,-0.2216874361038208,0.0400589723140001,pymorph_Sersic,63.082389402695085,44.957231405742384,51.684067,0.9554072264828066,0.2912372158481778,1.0,0.06400453667119166,-0.006135065504502768,0.07627466768019753,0.07627466768019708,-7.480378908167459,-0.09551000595092773,0.006760213000000001
