case,published_radius_kpc,model_distance_radius_kpc,published_projected_rotation_amplitude_kms,published_formal_error_projected_kms,inside_predeclared_force_range,newton_projected_force_speed_kms,mond_projected_force_speed_kms
uncovered_zero,0.96,1.3175272727272729,116.93381857825291,7.308363661140807,False,,
uncovered_zero,1.28,1.7567030303030304,135.20472773110492,7.308363661140807,False,,
uncovered_zero,1.6,2.195878787878788,143.42663684988833,7.308363661140807,True,110.20621148077483,124.00369553688823
uncovered_zero,1.92,2.6350545454545458,172.66009149445156,7.308363661140807,True,119.05837234099978,135.03190364813372
uncovered_zero,2.24,3.0742303030303035,178.14136424030715,5.481272745855605,True,128.66110185603267,146.79609402650016
uncovered_zero,2.56,3.513406060606061,183.62263698616277,5.481272745855605,True,136.6168743665995,156.90463573053913
uncovered_zero,2.88,3.952581818181818,195.4987279355166,3.6541818305704035,True,140.84915731885562,163.29012380014117
uncovered_zero,3.2,4.391757575757576,196.41227339315918,3.6541818305704035,True,142.2177369736253,166.77027706029017
uncovered_zero,3.52,4.830933333333334,196.41227339315918,3.6541818305704035,True,142.88634869500098,169.5705161427907
uncovered_zero,3.84,5.2701090909090915,197.3258188508018,2.7406363729278027,True,143.45574718047394,172.25635890806606
uncovered_zero,4.8,6.587636363636364,195.4987279355166,1.8270909152852017,True,143.34181649250291,178.29636102738357
uncovered_zero,5.76,7.905163636363636,191.84454610494618,1.8270909152852017,True,138.20627204756627,178.7587427554478
uncovered_zero,6.72,9.22269090909091,187.27681881673317,1.8270909152852017,True,131.9345023529795,177.57962179953827
uncovered_zero,7.68,10.540218181818183,185.44972790144797,0.9135454576426009,True,126.0172334160891,176.30809810366006
uncovered_zero,8.64,11.857745454545457,183.62263698616277,0.9135454576426009,True,120.22237538601465,174.6911082368254
uncovered_zero,9.6,13.175272727272729,183.62263698616277,0.9135454576426009,True,115.39627912817674,173.79143589295222
uncovered_zero,10.56,14.492800000000003,181.79554607087758,0.9135454576426009,True,112.11644871153821,174.40218044856206
uncovered_zero,11.52,15.810327272727273,179.96845515559238,0.9135454576426009,False,,
uncovered_zero,12.48,17.127854545454547,179.05490969794977,1.8270909152852017,False,,
uncovered_zero,13.44,18.44538181818182,176.31427332502196,2.7406363729278027,False,,
uncovered_zero,14.4,19.762909090909094,173.57363695209418,2.7406363729278027,False,,
uncovered_zero,15.36,21.080436363636366,171.74654603680895,4.567727288213004,False,,
uncovered_zero,16.32,22.397963636363638,170.83300057916637,4.567727288213004,False,,
uncovered_zero,17.28,23.715490909090914,171.74654603680895,2.7406363729278027,False,,
uncovered_zero,18.24,25.033018181818182,169.91945512152375,2.7406363729278027,False,,
uncovered_zero,19.2,26.350545454545458,169.00590966388117,2.7406363729278027,False,,
uncovered_zero,20.16,27.66807272727273,169.00590966388117,2.7406363729278027,False,,
uncovered_zero,21.12,28.985600000000005,165.35172783331075,2.7406363729278027,False,,
uncovered_zero,22.08,30.303127272727274,162.61109146038297,2.7406363729278027,False,,
uncovered_zero,23.04,31.620654545454546,161.69754600274035,2.7406363729278027,False,,
uncovered_zero,24.0,32.93818181818182,166.26527329095336,3.6541818305704035,False,,
uncovered_zero,24.96,34.25570909090909,164.43818237566816,7.308363661140807,False,,
low_conversion,0.32,0.4391757575757576,40.196000136274435,7.308363661140807,False,,
low_conversion,0.64,0.8783515151515152,58.466909289126455,7.308363661140807,False,,
low_conversion,0.96,1.3175272727272729,116.93381857825291,7.308363661140807,False,,
low_conversion,1.28,1.7567030303030304,135.20472773110492,7.308363661140807,False,,
low_conversion,1.6,2.195878787878788,143.42663684988833,7.308363661140807,True,91.00544614305088,106.23883889455104
low_conversion,1.92,2.6350545454545458,172.66009149445156,7.308363661140807,True,97.09558012804126,114.66438798725515
low_conversion,2.24,3.0742303030303035,178.14136424030715,5.481272745855605,True,104.14252409564689,124.02219668813882
low_conversion,2.56,3.513406060606061,183.62263698616277,5.481272745855605,True,110.02336231352233,132.16348918528814
low_conversion,2.88,3.952581818181818,195.4987279355166,3.6541818305704035,True,113.09714262521175,137.4410820602592
low_conversion,3.2,4.391757575757576,196.41227339315918,3.6541818305704035,True,114.10678267694136,140.55587798679088
low_conversion,3.52,4.830933333333334,196.41227339315918,3.6541818305704035,True,114.59782467673641,143.1475530800093
low_conversion,3.84,5.2701090909090915,197.3258188508018,2.7406363729278027,True,115.11552084290278,145.74906316445103
low_conversion,4.8,6.587636363636364,195.4987279355166,1.8270909152852017,True,115.60268209118091,152.241203008282
low_conversion,5.76,7.905163636363636,191.84454610494618,1.8270909152852017,True,111.92878877667145,153.82453036422945
low_conversion,6.72,9.22269090909091,187.27681881673317,1.8270909152852017,True,106.82750047376364,153.36747580211113
low_conversion,7.68,10.540218181818183,185.44972790144797,0.9135454576426009,True,102.85176844894342,153.68860716276475
low_conversion,8.64,11.857745454545457,183.62263698616277,0.9135454576426009,True,98.86757890102878,153.57557379620383
low_conversion,9.6,13.175272727272729,183.62263698616277,0.9135454576426009,True,95.39325273075985,153.76415496247694
low_conversion,10.56,14.492800000000003,181.79554607087758,0.9135454576426009,True,93.71094409884317,155.93326063748006
low_conversion,11.52,15.810327272727273,179.96845515559238,0.9135454576426009,False,,
low_conversion,12.48,17.127854545454547,179.05490969794977,1.8270909152852017,False,,
low_conversion,13.44,18.44538181818182,176.31427332502196,2.7406363729278027,False,,
low_conversion,14.4,19.762909090909094,173.57363695209418,2.7406363729278027,False,,
low_conversion,15.36,21.080436363636366,171.74654603680895,4.567727288213004,False,,
low_conversion,16.32,22.397963636363638,170.83300057916637,4.567727288213004,False,,
low_conversion,17.28,23.715490909090914,171.74654603680895,2.7406363729278027,False,,
low_conversion,18.24,25.033018181818182,169.91945512152375,2.7406363729278027,False,,
low_conversion,19.2,26.350545454545458,169.00590966388117,2.7406363729278027,False,,
low_conversion,20.16,27.66807272727273,169.00590966388117,2.7406363729278027,False,,
low_conversion,21.12,28.985600000000005,165.35172783331075,2.7406363729278027,False,,
low_conversion,22.08,30.303127272727274,162.61109146038297,2.7406363729278027,False,,
low_conversion,23.04,31.620654545454546,161.69754600274035,2.7406363729278027,False,,
low_conversion,24.0,32.93818181818182,166.26527329095336,3.6541818305704035,False,,
low_conversion,24.96,34.25570909090909,164.43818237566816,7.308363661140807,False,,
high_conversion,0.32,0.4391757575757576,40.196000136274435,7.308363661140807,False,,
high_conversion,0.64,0.8783515151515152,58.466909289126455,7.308363661140807,False,,
high_conversion,0.96,1.3175272727272729,116.93381857825291,7.308363661140807,False,,
high_conversion,1.28,1.7567030303030304,135.20472773110492,7.308363661140807,False,,
high_conversion,1.6,2.195878787878788,143.42663684988833,7.308363661140807,True,138.4177314392392,150.5066854939402
high_conversion,1.92,2.6350545454545458,172.66009149445156,7.308363661140807,True,147.59821711999808,161.73767841716904
high_conversion,2.24,3.0742303030303035,178.14136424030715,5.481272745855605,True,158.27598892306594,174.4570324652161
high_conversion,2.56,3.513406060606061,183.62263698616277,5.481272745855605,True,167.6272090477774,185.87559668980296
high_conversion,2.88,3.952581818181818,195.4987279355166,3.6541818305704035,True,172.83349892931105,193.16357859544036
high_conversion,3.2,4.391757575757576,196.41227339315918,3.6541818305704035,True,174.5270049774821,196.9261673093248
high_conversion,3.52,4.830933333333334,196.41227339315918,3.6541818305704035,True,175.0688021028755,199.56365116477372
high_conversion,3.84,5.2701090909090915,197.3258188508018,2.7406363729278027,True,175.22107675350466,201.80330374838545
high_conversion,4.8,6.587636363636364,195.4987279355166,1.8270909152852017,True,172.82313960219238,205.5266966457465
high_conversion,5.76,7.905163636363636,191.84454610494618,1.8270909152852017,True,165.59346751519456,204.00487757355128
high_conversion,6.72,9.22269090909091,187.27681881673317,1.8270909152852017,True,157.4067358713968,201.12343482570355
high_conversion,7.68,10.540218181818183,185.44972790144797,0.9135454576426009,True,150.93573156879745,199.61574560348706
high_conversion,8.64,11.857745454545457,183.62263698616277,0.9135454576426009,True,144.70938576427776,197.97365436804395
high_conversion,9.6,13.175272727272729,183.62263698616277,0.9135454576426009,True,139.04020123136544,196.59860483247658
high_conversion,10.56,14.492800000000003,181.79554607087758,0.9135454576426009,True,134.91430295116163,196.6484013840823
high_conversion,11.52,15.810327272727273,179.96845515559238,0.9135454576426009,False,,
high_conversion,12.48,17.127854545454547,179.05490969794977,1.8270909152852017,False,,
high_conversion,13.44,18.44538181818182,176.31427332502196,2.7406363729278027,False,,
high_conversion,14.4,19.762909090909094,173.57363695209418,2.7406363729278027,False,,
high_conversion,15.36,21.080436363636366,171.74654603680895,4.567727288213004,False,,
high_conversion,16.32,22.397963636363638,170.83300057916637,4.567727288213004,False,,
high_conversion,17.28,23.715490909090914,171.74654603680895,2.7406363729278027,False,,
high_conversion,18.24,25.033018181818182,169.91945512152375,2.7406363729278027,False,,
high_conversion,19.2,26.350545454545458,169.00590966388117,2.7406363729278027,False,,
high_conversion,20.16,27.66807272727273,169.00590966388117,2.7406363729278027,False,,
high_conversion,21.12,28.985600000000005,165.35172783331075,2.7406363729278027,False,,
high_conversion,22.08,30.303127272727274,162.61109146038297,2.7406363729278027,False,,
high_conversion,23.04,31.620654545454546,161.69754600274035,2.7406363729278027,False,,
high_conversion,24.0,32.93818181818182,166.26527329095336,3.6541818305704035,False,,
high_conversion,24.96,34.25570909090909,164.43818237566816,7.308363661140807,False,,
thicker,0.32,0.4391757575757576,40.196000136274435,7.308363661140807,False,,
thicker,0.64,0.8783515151515152,58.466909289126455,7.308363661140807,False,,
thicker,0.96,1.3175272727272729,116.93381857825291,7.308363661140807,False,,
thicker,1.28,1.7567030303030304,135.20472773110492,7.308363661140807,False,,
thicker,1.6,2.195878787878788,143.42663684988833,7.308363661140807,True,106.75016800922155,122.11618493180268
thicker,1.92,2.6350545454545458,172.66009149445156,7.308363661140807,True,114.76744153002105,132.2559524958668
thicker,2.24,3.0742303030303035,178.14136424030715,5.481272745855605,True,123.30291954367601,142.84842742803676
thicker,2.56,3.513406060606061,183.62263698616277,5.481272745855605,True,130.59567041095895,152.15591163488455
thicker,2.88,3.952581818181818,195.4987279355166,3.6541818305704035,True,135.01129556819393,158.57522047767603
thicker,3.2,4.391757575757576,196.41227339315918,3.6541818305704035,True,137.11623562035405,162.66252262818932
thicker,3.52,4.830933333333334,196.41227339315918,3.6541818305704035,True,138.33861740340538,165.8763168252494
thicker,3.84,5.2701090909090915,197.3258188508018,2.7406363729278027,True,139.21032050436938,168.72288397789347
thicker,4.8,6.587636363636364,195.4987279355166,1.8270909152852017,True,139.50331628861895,174.75533882136494
thicker,5.76,7.905163636363636,191.84454610494618,1.8270909152852017,True,135.4505898072193,176.00981358512973
thicker,6.72,9.22269090909091,187.27681881673317,1.8270909152852017,True,129.9336208890081,175.40211672727773
thicker,7.68,10.540218181818183,185.44972790144797,0.9135454576426009,True,125.26929311585803,175.30629490780606
thicker,8.64,11.857745454545457,183.62263698616277,0.9135454576426009,True,120.63579262151015,174.8814628836408
thicker,9.6,13.175272727272729,183.62263698616277,0.9135454576426009,True,116.42357426534504,174.6356962073964
thicker,10.56,14.492800000000003,181.79554607087758,0.9135454576426009,True,113.55154007482437,175.66480170436722
thicker,11.52,15.810327272727273,179.96845515559238,0.9135454576426009,False,,
thicker,12.48,17.127854545454547,179.05490969794977,1.8270909152852017,False,,
thicker,13.44,18.44538181818182,176.31427332502196,2.7406363729278027,False,,
thicker,14.4,19.762909090909094,173.57363695209418,2.7406363729278027,False,,
thicker,15.36,21.080436363636366,171.74654603680895,4.567727288213004,False,,
thicker,16.32,22.397963636363638,170.83300057916637,4.567727288213004,False,,
thicker,17.28,23.715490909090914,171.74654603680895,2.7406363729278027,False,,
thicker,18.24,25.033018181818182,169.91945512152375,2.7406363729278027,False,,
thicker,19.2,26.350545454545458,169.00590966388117,2.7406363729278027,False,,
thicker,20.16,27.66807272727273,169.00590966388117,2.7406363729278027,False,,
thicker,21.12,28.985600000000005,165.35172783331075,2.7406363729278027,False,,
thicker,22.08,30.303127272727274,162.61109146038297,2.7406363729278027,False,,
thicker,23.04,31.620654545454546,161.69754600274035,2.7406363729278027,False,,
thicker,24.0,32.93818181818182,166.26527329095336,3.6541818305704035,False,,
thicker,24.96,34.25570909090909,164.43818237566816,7.308363661140807,False,,
axisymmetrized,0.32,0.4391757575757576,40.196000136274435,7.308363661140807,False,,
axisymmetrized,0.64,0.8783515151515152,58.466909289126455,7.308363661140807,False,,
axisymmetrized,0.96,1.3175272727272729,116.93381857825291,7.308363661140807,False,,
axisymmetrized,1.28,1.7567030303030304,135.20472773110492,7.308363661140807,False,,
axisymmetrized,1.6,2.195878787878788,143.42663684988833,7.308363661140807,True,113.36577806159723,127.02195527908826
axisymmetrized,1.92,2.6350545454545458,172.66009149445156,7.308363661140807,True,121.79202430877942,137.65620672080743
axisymmetrized,2.24,3.0742303030303035,178.14136424030715,5.481272745855605,True,131.16805020994798,149.26230961611498
axisymmetrized,2.56,3.513406060606061,183.62263698616277,5.481272745855605,True,138.82837003867243,159.0504731767632
axisymmetrized,2.88,3.952581818181818,195.4987279355166,3.6541818305704035,True,142.20646330202533,164.49125236652645
axisymmetrized,3.2,4.391757575757576,196.41227339315918,3.6541818305704035,True,143.9775893955145,168.3701456581561
axisymmetrized,3.52,4.830933333333334,196.41227339315918,3.6541818305704035,True,144.79215061272353,171.29171171818987
axisymmetrized,3.84,5.2701090909090915,197.3258188508018,2.7406363729278027,True,145.24516426281775,173.84801549443998
axisymmetrized,4.8,6.587636363636364,195.4987279355166,1.8270909152852017,True,144.20983911416607,178.90721439613387
axisymmetrized,5.76,7.905163636363636,191.84454610494618,1.8270909152852017,True,139.09423581706434,179.38355354677196
axisymmetrized,6.72,9.22269090909091,187.27681881673317,1.8270909152852017,True,132.58500178467182,177.95218251746292
axisymmetrized,7.68,10.540218181818183,185.44972790144797,0.9135454576426009,True,127.51125220705558,177.59854042742137
axisymmetrized,8.64,11.857745454545457,183.62263698616277,0.9135454576426009,True,122.5234728564306,176.91744172876216
axisymmetrized,9.6,13.175272727272729,183.62263698616277,0.9135454576426009,True,117.9210815367861,176.31132106656523
axisymmetrized,10.56,14.492800000000003,181.79554607087758,0.9135454576426009,True,114.93442842017893,177.29078850917287
axisymmetrized,11.52,15.810327272727273,179.96845515559238,0.9135454576426009,False,,
axisymmetrized,12.48,17.127854545454547,179.05490969794977,1.8270909152852017,False,,
axisymmetrized,13.44,18.44538181818182,176.31427332502196,2.7406363729278027,False,,
axisymmetrized,14.4,19.762909090909094,173.57363695209418,2.7406363729278027,False,,
axisymmetrized,15.36,21.080436363636366,171.74654603680895,4.567727288213004,False,,
axisymmetrized,16.32,22.397963636363638,170.83300057916637,4.567727288213004,False,,
axisymmetrized,17.28,23.715490909090914,171.74654603680895,2.7406363729278027,False,,
axisymmetrized,18.24,25.033018181818182,169.91945512152375,2.7406363729278027,False,,
axisymmetrized,19.2,26.350545454545458,169.00590966388117,2.7406363729278027,False,,
axisymmetrized,20.16,27.66807272727273,169.00590966388117,2.7406363729278027,False,,
axisymmetrized,21.12,28.985600000000005,165.35172783331075,2.7406363729278027,False,,
axisymmetrized,22.08,30.303127272727274,162.61109146038297,2.7406363729278027,False,,
axisymmetrized,23.04,31.620654545454546,161.69754600274035,2.7406363729278027,False,,
axisymmetrized,24.0,32.93818181818182,166.26527329095336,3.6541818305704035,False,,
axisymmetrized,24.96,34.25570909090909,164.43818237566816,7.308363661140807,False,,
nominal_finer,0.32,0.4391757575757576,40.196000136274435,7.308363661140807,False,,
nominal_finer,0.64,0.8783515151515152,58.466909289126455,7.308363661140807,False,,
nominal_finer,0.96,1.3175272727272729,116.93381857825291,7.308363661140807,False,,
nominal_finer,1.28,1.7567030303030304,135.20472773110492,7.308363661140807,False,,
nominal_finer,1.6,2.195878787878788,143.42663684988833,7.308363661140807,True,116.807268746791,130.32544205135142
nominal_finer,1.92,2.6350545454545458,172.66009149445156,7.308363661140807,True,124.42640125018973,140.16314121379273
nominal_finer,2.24,3.0742303030303035,178.14136424030715,5.481272745855605,True,133.17350443599193,151.08295765130165
nominal_finer,2.56,3.513406060606061,183.62263698616277,5.481272745855605,True,141.222830961457,161.31077910199977
nominal_finer,2.88,3.952581818181818,195.4987279355166,3.6541818305704035,True,144.43415155869727,166.683537222703
nominal_finer,3.2,4.391757575757576,196.41227339315918,3.6541818305704035,True,145.50913454941428,169.89700335619028
nominal_finer,3.52,4.830933333333334,196.41227339315918,3.6541818305704035,True,145.627165262879,172.15040810640852
nominal_finer,3.84,5.2701090909090915,197.3258188508018,2.7406363729278027,True,145.7873103912878,174.41653545730202
nominal_finer,4.8,6.587636363636364,195.4987279355166,1.8270909152852017,True,144.91595051456724,179.66050011515864
nominal_finer,5.76,7.905163636363636,191.84454610494618,1.8270909152852017,True,139.23947682791382,179.54192973420987
nominal_finer,6.72,9.22269090909091,187.27681881673317,1.8270909152852017,True,132.55947034190163,177.9114329188585
nominal_finer,7.68,10.540218181818183,185.44972790144797,0.9135454576426009,True,127.41156848536795,177.44729681367406
nominal_finer,8.64,11.857745454545457,183.62263698616277,0.9135454576426009,True,122.30285881673225,176.62940935335166
nominal_finer,9.6,13.175272727272729,183.62263698616277,0.9135454576426009,True,117.70511009643933,176.04268757761585
nominal_finer,10.56,14.492800000000003,181.79554607087758,0.9135454576426009,True,114.73329947699219,177.06210140184547
nominal_finer,11.52,15.810327272727273,179.96845515559238,0.9135454576426009,False,,
nominal_finer,12.48,17.127854545454547,179.05490969794977,1.8270909152852017,False,,
nominal_finer,13.44,18.44538181818182,176.31427332502196,2.7406363729278027,False,,
nominal_finer,14.4,19.762909090909094,173.57363695209418,2.7406363729278027,False,,
nominal_finer,15.36,21.080436363636366,171.74654603680895,4.567727288213004,False,,
nominal_finer,16.32,22.397963636363638,170.83300057916637,4.567727288213004,False,,
nominal_finer,17.28,23.715490909090914,171.74654603680895,2.7406363729278027,False,,
nominal_finer,18.24,25.033018181818182,169.91945512152375,2.7406363729278027,False,,
nominal_finer,19.2,26.350545454545458,169.00590966388117,2.7406363729278027,False,,
nominal_finer,20.16,27.66807272727273,169.00590966388117,2.7406363729278027,False,,
nominal_finer,21.12,28.985600000000005,165.35172783331075,2.7406363729278027,False,,
nominal_finer,22.08,30.303127272727274,162.61109146038297,2.7406363729278027,False,,
nominal_finer,23.04,31.620654545454546,161.69754600274035,2.7406363729278027,False,,
nominal_finer,24.0,32.93818181818182,166.26527329095336,3.6541818305704035,False,,
nominal_finer,24.96,34.25570909090909,164.43818237566816,7.308363661140807,False,,
