id_a,id_b,minimum_original_separation_arcsec,status
MANGA:1-255938,MANGA:1-256104,6.191153061414693,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-295303,MANGA:1-295787,5.342190227046835,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-289729,MANGA:1-37822,0.4167509268732321,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-289817,MANGA:1-38822,7.101632639018908,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-114973,MANGA:1-562804,14.304674344310587,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-523108,MANGA:1-568584,26.319296362635686,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-406028,MANGA:1-575215,24.998896355028513,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-218233,MANGA:1-584801,19.230596881664788,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-385771,MANGA:1-585315,27.595549860085352,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-210794,MANGA:1-594477,28.51339459886439,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-42031,MANGA:1-603378,22.672242522615313,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-604928,MANGA:1-604930,29.253370413436777,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-231891,MANGA:1-605770,0.17720007772102464,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-568627,MANGA:1-627041,21.16206749368586,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-585711,MANGA:1-71,11.686674274610192,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-569095,MANGA:1-94470,28.059582805203288,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-315494,MANGA:46-51,28.24221305135103,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-24179,MANGA:54-11,5.433068740765847,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-623253,MANGA:54-53,18.21247984035497,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-135044,MANGA:54-55,22.31533029838387,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-135093,MANGA:54-71,3.0483686425043377,REVIEW_REQUIRED_NOT_MERGED
MANGA:54-80,MANGA:59-80,0.0,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-118223,NAME:2MASSJ23253174+1522128,0.12575130944747268,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-40577,NAME:2MASXJ01131189+1505583,0.1824269310311705,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-364321,NAME:2MASXJ15141134+0711511,0.2303335680744014,REVIEW_REQUIRED_NOT_MERGED
NAME:2MASXJ15114720+0555519,NAME:AGC251911,5.611064629655851,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-218839,NAME:CGCG149-035NED02,0.07119558922565027,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-605088,NAME:CGCG287-053,0.5498229410673073,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-118221,NAME:IC1488,0.1807002932156125,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-298347,NAME:LSBCF561-01,0.5014115880533203,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-551344,NAME:MCG+00-04-045,0.2755624638544493,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-174390,NAME:MCG+08-21-065,0.2112821557185582,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-605161,NAME:NGC2552,16.416435257119307,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-46562,NAME:NGC2600,0.10175926433674944,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-166892,NAME:NGC2998,0.1481268008483709,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-405438,NAME:NGC4395,1.1844115557397574,REVIEW_REQUIRED_NOT_MERGED
NAME:DDO154,NAME:NGC4789A,15.813550410087762,REVIEW_REQUIRED_NOT_MERGED
NAME:MESSIER063,NAME:NGC5055,7.591782526690503,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-625154,NAME:NGC5056,0.2201699814531195,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-591588,NAME:NGC5065,0.1799349076474744,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-135468,NAME:NGC6195,0.07318628944741705,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-603098,NAME:NGC768,0.11812263007662699,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-446131,NAME:UGC10224,0.23615640775321275,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-211790,NAME:UGC10545,0.09056383889037221,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-604039,NAME:UGC2690,0.35813549632698094,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-545674,NAME:UGC5237,0.07921445135451208,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-389720,NAME:UGC5272,13.316781422522132,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-183175,NAME:UGC5573,0.22351173391389798,REVIEW_REQUIRED_NOT_MERGED
NAME:SDSSJ103847.36+054135.9,NAME:UGC5788,15.75322034308489,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-148691,NAME:UGC5872,0.14837860997411859,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-80655,NAME:UGC5929,0.10876141892444498,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-195331,NAME:UGC8143,0.18696084940620036,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-457076,NAME:UGC8161,0.1607937786477836,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-244372,NAME:UGC8707,0.075747937900534,REVIEW_REQUIRED_NOT_MERGED
NAME:SDSSJ140232.36+090443.7,NAME:UGC8948,9.126245198973894,REVIEW_REQUIRED_NOT_MERGED
NAME:SDSSJ143712.96+083834.3,NAME:UGC9410,17.81050433210814,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-631824,NAME:UGC9701,0.11715148031187879,REVIEW_REQUIRED_NOT_MERGED
NAME:IC2537,NAME:WALLABY J100351-273417,2.170423936031079,REVIEW_REQUIRED_NOT_MERGED
NAME:NGC3175,NAME:WALLABY J101441-285221,3.951418263871499,REVIEW_REQUIRED_NOT_MERGED
NAME:ESO436-G034,NAME:WALLABY J103244-283639,7.33887051930145,REVIEW_REQUIRED_NOT_MERGED
NAME:ESO436-G039,NAME:WALLABY J103359-301003,2.5256632893469426,REVIEW_REQUIRED_NOT_MERGED
NAME:ESO437-G022,NAME:WALLABY J103818-285307,2.666700221241567,REVIEW_REQUIRED_NOT_MERGED
NAME:ESO501-G068,NAME:WALLABY J103918-265030,6.963094044095081,REVIEW_REQUIRED_NOT_MERGED
NAME:ESO437-G031,NAME:WALLABY J103922-293505,1.0466140009781322,REVIEW_REQUIRED_NOT_MERGED
NAME:ESO437-G035,NAME:WALLABY J104004-301606,6.514360428298977,REVIEW_REQUIRED_NOT_MERGED
NAME:ESO501-G075,NAME:WALLABY J104059-270456,6.456823428027742,REVIEW_REQUIRED_NOT_MERGED
NAME:ESO437-G054,NAME:WALLABY J104339-285157,3.763495062066521,REVIEW_REQUIRED_NOT_MERGED
NAME:NGC4480,NAME:WALLABY J123026+041450,11.939713638646008,REVIEW_REQUIRED_NOT_MERGED
NAME:IC3474,NAME:WALLABY J123236+023943,3.949559950213754,REVIEW_REQUIRED_NOT_MERGED
NAME:UGC7883,NAME:WALLABY J124257-011345,3.1402935976986974,REVIEW_REQUIRED_NOT_MERGED
NAME:UGC7963,NAME:WALLABY J124753-011107,2.2432106087329737,REVIEW_REQUIRED_NOT_MERGED
NAME:NGC4808,NAME:WALLABY J125548+041805,10.889163545911003,REVIEW_REQUIRED_NOT_MERGED
NAME:UGCA320,NAME:WALLABY J130314-172514,28.080708145051435,REVIEW_REQUIRED_NOT_MERGED
NAME:ESO576-G003,NAME:WALLABY J131035-214450,10.525858980217567,REVIEW_REQUIRED_NOT_MERGED
NAME:MCG-03-34-014,NAME:WALLABY J131234-173225,21.752569722452392,REVIEW_REQUIRED_NOT_MERGED
NAME:ESO576-G012,NAME:WALLABY J131321-185558,11.202376477722163,REVIEW_REQUIRED_NOT_MERGED
NAME:IC4237,NAME:WALLABY J132433-210813,7.777804911830838,REVIEW_REQUIRED_NOT_MERGED
NAME:ESO508-G071,NAME:WALLABY J132500-240035,13.811996460481355,REVIEW_REQUIRED_NOT_MERGED
NAME:ESO576-G072,NAME:WALLABY J133017-214446,3.414078747510678,REVIEW_REQUIRED_NOT_MERGED
NAME:ESO577-G001,NAME:WALLABY J133058-215044,9.302045372631971,REVIEW_REQUIRED_NOT_MERGED
NAME:2MASXJ13310459-1506057,NAME:WALLABY J133103-150604,23.006900973343388,REVIEW_REQUIRED_NOT_MERGED
NAME:ESO509-G045,NAME:WALLABY J133208-225710,7.159756452887026,REVIEW_REQUIRED_NOT_MERGED
NAME:ESO509-G044,NAME:WALLABY J133209-245132,4.820649291408823,REVIEW_REQUIRED_NOT_MERGED
NAME:MCG-03-35-004,NAME:WALLABY J133314-160715,2.5644682109794794,REVIEW_REQUIRED_NOT_MERGED
NAME:ESO509-G074,NAME:WALLABY J133541-240428,5.6479174456417685,REVIEW_REQUIRED_NOT_MERGED
NAME:AGC600240,NAME:WINGSJ205104.03-523932.9,25.91876119701426,REVIEW_REQUIRED_NOT_MERGED
NAME:DC0608-33:[D80]050,NAME:WISEAJ060929.45-333740.3,6.9318339229659145,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-174429,NAME:WISEAJ113323.01+490217.0,0.22683582091439436,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-593707,NAME:WISEAJ151348.75+070916.2,2.0556642614418337,REVIEW_REQUIRED_NOT_MERGED
MANGA:1-364846,NAME:WISEAJ151449.87+073524.6,0.1581021920705129,REVIEW_REQUIRED_NOT_MERGED
