name,v_pec_lin_kms,kappa_los,kappa_2phase,dlnn_dlnr,in_void_VoidFinder,in_void_REVOLVER
PGC34652,-138.9668676455373,8.855104048297316e-05,0.00011401455639092113,0.8247320807820101,1.0,0.0
PGC34699,-78.2388890213731,5.1892591406637865e-05,0.000143138998358985,5.116670968092938,0.0,0.0
PGC34788,132.45255287552834,2.854210490833962e-05,9.191169341993101e-05,3.4795191771576626,0.0,0.0
PGC34794,-134.62185213473376,7.381072752257284e-05,0.00013410012853180814,2.995810740746836,1.0,0.0
PGC34918,461.84274830939853,0.00018825665734853092,0.00011685168512188851,4.9909164836648126,0.0,1.0
PGC34956,156.54745633762928,3.1444633084336296e-05,9.15827263847117e-05,3.683709997509074,0.0,0.0
PGC35037,281.61112247964815,2.2893245021495138e-05,7.702111813541063e-05,-0.9089466174478036,0.0,0.0
PGC35353,-90.07349016876995,4.7745208544830863e-05,0.00015187549167265275,1.6768536872798603,1.0,0.0
PGC35533,239.99228890473444,5.703993301793586e-05,8.395649281265796e-05,2.949515848348586,0.0,0.0
PGC35654,56.96575732328785,9.73748556485098e-05,0.00010740852328347714,0.7751338660100487,1.0,1.0
PGC35747,238.49472733437042,4.030015593396905e-05,6.855253132268129e-05,5.191445370753956,0.0,1.0
PGC35983,174.52113679818865,4.0668108100759915e-05,8.497046962402e-05,5.383166002005011,0.0,0.0
PGC36289,131.53323475879148,6.604291328596076e-05,9.455511190190065e-05,-2.247035647643217,1.0,1.0
PGC36444,135.88944176662142,2.9593766508064726e-05,9.443396599514775e-05,4.879740040101332,0.0,0.0
PGC36545,191.67078225966083,7.621882388852539e-05,0.00011122066828168219,0.16054154096249945,0.0,1.0
PGC36881,45.957015698555665,7.5403696715865056e-06,0.0001257306387439921,5.7313552247819075,0.0,1.0
PGC37201,115.65894041707865,8.353956407571524e-06,7.459733065652643e-05,-1.7736509149708877,0.0,0.0
PGC37593,68.4873509290434,-7.232563104768921e-06,0.00012813809950905795,3.7068117747036227,0.0,0.0
PGC37807,123.98209485949674,8.284801162452468e-06,7.554596660441075e-05,-0.8189089231013441,0.0,0.0
PGC37947,46.288577463041136,-1.5372928533780312e-05,0.00013075679406310514,2.5786886169641807,0.0,0.0
PGC38342,86.72971540962878,-1.535923264758773e-05,0.00015629902351697845,1.8919947032385507,0.0,0.0
PGC38718,76.59031562755303,6.726610511116844e-06,6.718181671117505e-05,-0.5580648130465503,0.0,0.0
PGC38738,84.74402509647727,5.0389582660466855e-06,6.921138326823168e-05,-1.4313376603438621,0.0,0.0
PGC38946,115.38992474056293,5.838584536370796e-06,8.350370211670212e-05,1.1751773044789438,0.0,0.0
PGC41404,356.1644778410478,-6.482867020970097e-05,0.00018927287143366211,0.18257642272521069,0.0,0.0
PGC41894,321.582530949003,-4.8913872746906066e-05,0.00019375936319899388,11.941274104862236,0.0,0.0
PGC43036,-97.57251901917341,-2.830662954341552e-05,0.00013667061239280655,14.53403600860662,1.0,0.0
PGC43605,304.2048603257315,2.2668630907152164e-06,0.00024235200622395217,11.672755377540664,0.0,0.0
PGC43617,-141.606114970877,-1.0025222598738548e-05,0.00014297179798925403,4.823133407286721,1.0,0.0
PGC43885,-109.58765142504157,-9.282198988242056e-06,0.00012646909784977644,5.494933832203737,1.0,0.0
PGC43967,-194.49081533440034,-7.120594275394156e-06,0.00013529722029644066,8.769015288149937,1.0,0.0
PGC44018,-120.5595731372304,-1.4690944719412547e-05,0.00013214731516579209,11.248351648887523,1.0,0.0
PGC44139,214.0860411482161,-5.3678435010863286e-06,8.725661178885178e-05,4.911419442428131,0.0,0.0
PGC44385,572.9124188589893,3.6622468801307333e-05,0.0002610258321689222,-4.4252388052906735,0.0,0.0
PGC44427,524.4706295275028,2.605706656566843e-05,0.00016811128143962665,-8.511705014040535,0.0,0.0
PGC44540,34.90749607150566,-8.972142942605045e-06,0.00012590479816373176,1.9586969378378891,0.0,0.0
PGC44683,-213.28855623424937,6.288883463290925e-06,0.00011778432498712264,7.514046069709202,1.0,1.0
PGC44932,224.0634876073434,2.243147569667985e-06,8.465328788749981e-05,6.2597868035747375,0.0,0.0
PGC45012,520.1730976637845,-1.2011430480667117e-05,9.345006560682648e-05,4.179160870327794,0.0,1.0
PGC45021,366.2310074288511,6.632103413139072e-05,0.00012134153538618793,3.040498615681843,0.0,0.0
PGC45080,282.38010530656277,8.697226972711549e-06,8.819489750749896e-05,5.878686090561742,1.0,0.0
