#REFERENCE 0
  3     39.953142   -1.576043   4.890192   3.047718   -65.69   17.6454   0.0  
  4     39.984877   -1.574839   5.247376   3.856686   -27.4    17.6479   0.0  
  5     39.963756   -1.58106    4.450888   3.463316   82.42    17.6749   0.0  
  6     39.991653   -1.595277   5.08008    3.693598   -65.53   17.6982   0.0  
  7     39.99207    -1.551076   3.483708   2.846188   89.1     17.7193   0.0  
  8     39.937641   -1.545367   3.972348   2.969382   47.05    17.7537   0.0  
  9     39.988133   -1.549861   4.169022   2.077508   75.4     17.8148   0.0  
  10    39.980479   -1.568274   3.578476   3.523734   8.5      17.8263   0.0  
  11    40.00413    -1.587609   3.835004   3.497752   -30.58   17.8482   0.0  
  12    39.963228   -1.625184   3.919804   2.727314   33.43    17.8542   0.0  
  13    40.02523    -1.566675   3.46085    3.1387     -78.16   17.9153   0.0  
  14    39.96186    -1.564763   3.487204   2.31512    71.41    17.966    0.0  
  15    40.091806   -1.633317   4.348244   1.545921   17.31    18.0595   0.0  
  16    39.988432   -1.620366   3.53358    3.04764    -88.19   18.0698   0.0  
  17    39.97761    -1.565412   3.231164   2.813784   76.39    18.0718   0.0  
  18    39.982405   -1.572211   3.765988   2.477702   -88.25   18.137    0.0  
  19    39.968856   -1.561615   3.475224   3.005978   -8.75    18.1557   0.0  
  20    39.971812   -1.529385   2.860012   2.59261    72.38    18.2182   0.0  
  21    39.957904   -1.62097    3.150342   2.722012   -48.19   18.2312   0.0  
  22    39.957204   -1.565598   3.348334   1.530032   55.48    18.3103   0.0  
  23    40.064699   -1.662716   3.296872   2.930588   27.56    18.3161   0.0  
  24    40.002119   -1.607797   3.386292   2.617566   55.22    18.3299   0.0  
  25    39.975963   -1.563601   3.096292   2.821444   48.27    18.3533   0.0  
  26    39.975766   -1.585825   2.47332    1.965018   -50.82   18.376    0.0  
  27    39.965953   -1.572139   4.073978   1.368417   1.57     18.3852   0.0  
  28    40.001872   -1.596487   3.221994   2.381758   -48.94   18.3853   0.0  
  29    39.971595   -1.530769   4.637416   1.525803   80.96    18.4212   0.0  
  30    40.009161   -1.620816   3.147576   2.177884   -77.74   18.4314   0.0  
