#REFERENCE 0 39.971340 -1.582260
  1.1   39.9670192  -1.5769372   0.1 0.1 50.0  0.8041 25.0
  1.2   39.9762454  -1.5760758   0.1 0.1 50.0  0.8041 25.0
  1.3   39.9686633  -1.5766314   0.1 0.1 50.0  0.8041 25.0
  202.1 39.97379975 -1.584254141 0.1 0.1 50.0  0.7251 25.0
  202.2 39.97096959 -1.585073447 0.1 0.1 50.0  0.7251 25.0
  202.3 39.96869348 -1.584528259 0.1 0.1 50.0  0.7251 25.0
  202.4 39.96944975 -1.584794156 0.1 0.1 50.0  0.7251 25.0
  202.5 39.96947492 -1.584807291 0.1 0.1 50.0  0.7251 25.0
  102.1 39.97383878 -1.584225278 0.1 0.1 50.0  0.7251 25.0
  102.2 39.97085294 -1.585072222 0.1 0.1 50.0  0.7251 25.0
  102.3 39.96968712 -1.5849      0.1 0.1 50.0  0.7251 25.0
  102.4 39.96933294 -1.584729722 0.1 0.1 50.0  0.7251 25.0
  102.5 39.96874002 -1.584545    0.1 0.1 50.0  0.7251 25.0
  2.1   39.973825   -1.584229    0.1 0.1 50.0  0.7251 25.0
  2.2   39.971003   -1.5850422   0.1 0.1 50.0  0.7251 25.0
  2.3   39.968722   -1.5845058   0.1 0.1 50.0  0.7251 25.0
  2.4   39.969394   -1.5847328   0.1 0.1 50.0  0.7251 25.0
  2.5   39.96963    -1.5848508   0.1 0.1 50.0  0.7251 25.0
  3.1   39.9656304  -1.5668761   0.1 0.1 50.0  1.9553 25.0
  3.2   39.9684983  -1.5658106   0.1 0.1 50.0  1.9553 25.0
  3.3   39.9789229  -1.567485    0.1 0.1 50.0  1.9553 25.0
  4.1   39.9796308  -1.5763969   0.1 0.1 50.0  1.2728 25.0
  4.2   39.9706879  -1.5762892   0.1 0.1 50.0  1.2728 25.0
  4.3   39.9619175  -1.5779589   0.1 0.1 50.0  1.2728 25.0
  5.1   39.9735762  -1.5890331   0.1 0.1 50.0  1.2775 25.0
  5.2   39.9705817  -1.5892317   0.1 0.1 50.0  1.2775 25.0
  5.3   39.9694267  -1.5891156   0.1 0.1 50.0  1.2775 25.0
  5.4   39.9686275  -1.5890169   0.1 0.1 50.0  1.2775 25.0
  6.1   39.9694063  -1.5772247   0.1 0.1 50.0  1.0633 25.0
  6.2   39.9643204  -1.5782533   0.1 0.1 50.0  1.0633 25.0
  6.3   39.9796183  -1.5771256   0.1 0.1 50.0  1.0633 25.0
  7.1   39.9697325  -1.5804058   0.1 0.1 50.0  2.7512 25.0
  7.2   39.9698513  -1.5807781   0.1 0.1 50.0  2.7512 25.0
  7.3   39.9687875  -1.58565     0.1 0.1 50.0  2.7512 25.0
  7.4   39.9865404  -1.5775961   0.1 0.1 50.0  2.7512 25.0
  7.5   39.9615171  -1.5800242   0.1 0.1 50.0  2.7512 25.0
  10.1  39.9679829  -1.5708981   0.1 0.1 50.0  2.7512 25.0
  10.2  39.9685546  -1.5717972   0.1 0.1 50.0  2.7512 25.0
  10.3  39.9690233  -1.5775039   0.1 0.1 50.0  2.7512 25.0
  9.1   39.9623742  -1.5779111   0.1 0.1 50.0  1.5182 25.0
  9.2   39.9694583  -1.5762853   0.1 0.1 50.0  1.5182 25.0
  9.3   39.9819971  -1.5765564   0.1 0.1 50.0  1.5182 25.0
  12.1  39.9697508  -1.5666753   0.1 0.1 50.0  3.4809 25.0
  12.2  39.9591133  -1.5754194   0.1 0.1 50.0  3.4809 25.0
  12.3  39.9840312  -1.5709764   0.1 0.1 50.0  3.4809 25.0
  13.1  39.9794888  -1.5718025   0.1 0.1 50.0  4.248  25.0
  13.2  39.975185   -1.5688453   0.1 0.1 50.0  4.248  25.0
