gass_id	response_log10_velocity	response_upper_log10_velocity	response_lower_log10_velocity	mass_quartile	mass_stratum	molecular_ratio_stratum	survey_stratum	log_mstar	log_matomic	log_mmol	log_mbar	log_r50	structure_proxy	inclination	log_hi_snr	stellar_fraction	atomic_fraction	molecular_fraction	phase_entropy	atomic_molecular_boundary	stellar_gas_boundary	molecular_to_atomic	gas_to_stars	molecular_atomic_ratio_squared	phase_entropy_squared	phase_entropy_x_structure	molecular_atomic_x_structure	gas_stars_x_structure	phase_boundary_x_structure
7493	2.114604926984549	2.189525366083449	2.024008755966637	q3	high_mass	high_molecular_ratio	gass_high	10.562	9.543538908370218	9.465621	10.63238373529566	0.4314763444315574	-0.029367074372505773	66.611099	1.1643528557844371	0.850386319107324	0.08149954292264068	0.06811413797003528	0.4780058674087642	0.022205084444510238	0.508917709529682	-0.07791790837021721	-0.7546449568407567	0.006071200444789565	0.22848960927720507	-0.014037633858687311	0.002288221010058259	0.02216171457237891	-0.0006520983663297032
7561	2.3014395759311546	2.3037682382497375	2.2990983601162522	q3	high_mass	low_molecular_ratio	gass_high	10.585	9.953538908370218	8.949501	10.684260254629848	0.3932065545633652	0.1009004957408611	68.298569	1.545307116465824	0.7956823881402121	0.18589968494155212	0.018417926918235787	0.5172085109025667	0.01369554724550626	0.6502877013748039	-1.004037908370218	-0.5904339416165199	1.0080921214444423	0.26750464375005045	0.05218659515146155	-0.10130792269717227	-0.059575077411337496	0.0013818875065139664
8096	2.2801200097304424	2.3200674540144863	2.236122418170798	q2	low_mass	low_molecular_ratio	gass_high	10.278	9.813538908370218	8.969607	10.4217493029099	0.4272913145278625	-0.03115798199038673	52.149734	1.0681858617461617	0.7182087586327833	0.24648449505302755	0.03530674631418907	0.6380492532473223	0.034810262148872936	0.8095397506237587	-0.8439319083702174	-0.4063232068440917	0.7122210659653969	0.40710684956946563	-0.01988032714165977	0.026295215202111935	0.012660211161124391	-0.0010846175211152238
8349	2.2342488991594025	2.2395777326644697	2.2288538672726967	q2	low_mass	high_molecular_ratio	gass_high	10.365	8.953538908370218	9.071916	10.402305789202229	0.3785977394533029	0.05189427238329149	70.845901	0.8195439355418687	0.9176862208909328	0.03558222644251482	0.0467315526665523	0.31010259753489483	0.006651250755966284	0.3021528835114033	0.11837709162978202	-1.0472216697515206	0.014013135822725809	0.09616362099788896	0.016092548663242046	0.006143093036977763	-0.05434480657577074	0.0003451618184196878
9514	2.4370305110574133	2.4893910856937627	2.3774804000255427	q3	high_mass	low_molecular_ratio	gass_high	10.512	9.693538908370218	8.66849	10.578784748469614	0.41700642511879876	0.05778310134639437	41.010441	1.187520720836463	0.8574627284376783	0.13024293065178139	0.012294340910540354	0.41089819022024776	0.006405003962483465	0.48888159111156276	-1.0250489083702177	-0.7792868102220322	1.0507252645509748	0.1688373227262749	0.023742971768546606	-0.0592305049573672	-0.04502960873296808	0.00037010099308823957
9619	2.441004595698685	2.4426160798552643	2.439387109725066	q4	high_mass	low_molecular_ratio	gass_high	11.038	9.863538908370218	8.789356	11.068420938612016	0.6924238707996805	0.017995942903587702	77.01358	1.0681858617461617	0.9323501851172892	0.06239042869615714	0.005259386186553593	0.24212410504685714	0.001312541435430903	0.25229326971618277	-1.0741829083702183	-1.139312448858292	1.1538689206347008	0.058624082244741506	0.004357251570005512	-0.01933093428704023	-0.020503001779000506	2.3620420730607577e-05
10019	2.2771087284061133	2.2784070686313944	2.275806495100869	q4	high_mass	low_molecular_ratio	gass_high	10.678	10.363538908370218	9.358615	10.863458397641553	0.6459525315178177	-0.020521667144601727	61.918957	1.7888751157754168	0.6524415373176772	0.316286394640896	0.03127206804142689	0.6836376640828199	0.03956371861515078	0.907046310800893	-1.0049239083702175	-0.27351373477105734	1.0098720616140733	0.4673604557526145	-0.014029384589820677	0.02062271395322585	0.005612957824448518	-0.0008119134644228075
10218	2.323853543595151	2.327912400072018	2.3197563954541054	q4	high_mass	low_molecular_ratio	gass_high	10.762	10.383538908370218	9.666579	10.937692661350745	0.6582213344477108	0.0	30.347157	1.5224442335063197	0.6672788176303358	0.2791555373821003	0.053565644987563825	0.7126471516356512	0.059812585646888745	0.8880711886887873	-0.7169599083702171	-0.3022268879655315	0.5140315102102301	0.5078659627344068	0.0	-0.0	-0.0	0.0
10850	2.1719717629223103	2.19893663134166	2.143221191506988	q2	low_mass	low_molecular_ratio	gass_high	10.283	9.613538908370218	8.896587	10.381691326470387	0.3816204101174824	-0.03657544702268025	71.013222	1.0681858617461617	0.7967254194833338	0.1705483734813946	0.03272620703527167	0.5412436840254553	0.022325605520323824	0.6478161017297585	-0.7169519083702177	-0.5932256000148555	0.514020038915697	0.2929447254974469	-0.01979622969143333	0.026222836542404402	0.021697491505841052	-0.0008165690019578618
11071	2.164875551420579	2.191204490142928	2.1368468278203356	q3	high_mass	high_molecular_ratio	gass_high	10.556	9.143538908370218	8.731519	10.578702520755165	0.5633861472626732	-0.03657544702268025	55.177917	1.0492180226701815	0.9490683252475596	0.03671439597689286	0.014217278775547541	0.21063687810754939	0.002087915210717308	0.1933505570374081	-0.41201990837021685	-1.2703095222167988	0.16976040489340188	0.04436789441889462	-0.00770413797624543	0.015069812330884438	0.04646213863224678	-7.636643217743916e-05
11223	2.2750203666020483	2.31868486765688	2.2264699758572033	q3	high_mass	high_molecular_ratio	gass_high	10.637	9.483538908370218	9.89655	10.734609275019771	0.49672213298672957	-0.053245511953225154	55.908234	1.0453229787866574	0.798712948198307	0.05609570794868586	0.14519134385300705	0.5655175061536555	0.03257844488582204	0.643082298314702	0.4130110916297823	-0.5985748860674197	0.17057816180922442	0.31981004976624977	-0.030111269133662542	-0.02199098701618814	0.03187142625100318	-0.0017346559765855243
11298	2.2185138704119987	2.2212113603382297	2.2157995210643078	q2	low_mass	high_molecular_ratio	gass_high	10.103	9.793538908370218	9.253872	10.315700092007578	0.5513889972730203	0.0016671593674629915	76.03022	1.1271047983648077	0.6127734047021011	0.3004960837362403	0.08673051156165859	0.7950541716178221	0.10424871625887648	0.9491286367675845	-0.5396669083702182	-0.1993347303414204	0.2912403719898695	0.6321111358069014	0.001325482009853181	-0.0008997107415992013	-0.0003323227629494084	0.0001737992238569774
11349	2.139344358850926	2.1574425809437225	2.1204590146905526	q2	low_mass	high_molecular_ratio	gass_high	10.129	9.193538908370218	9.030894	10.206659133675341	0.45414332717459044	-0.07452923313069962	58.484444	1.0453229787866574	0.8362591185230794	0.09702413391299938	0.06671674756392122	0.5065452320761972	0.02589253859952667	0.5477192208403266	-0.1626449083702181	-0.7081837422991372	0.026453366218756644	0.25658807213912843	-0.03775242769265124	0.012121800293445263	0.052780391229183696	-0.0019297510456297619
11824	2.2169766112815825	2.2288758345812902	2.204742154864571	q2	low_mass	low_molecular_ratio	gass_high	10.25	9.663538908370217	8.748065	10.360800023638738	0.6781995973581741	-0.06666848492265731	60.897072	1.021189299069938	0.774818490602089	0.20078852284556414	0.024392986552346972	0.5558154401375273	0.019591326950549836	0.6978991888927584	-0.9154739083702165	-0.5366672504668062	0.8380924769066395	0.30893080349527313	-0.037055373290588875	0.06103325845726594	0.03577879249623022	-0.0013061240854175815
13159	2.1429317299190513	2.1620948892060605	2.1228838099079224	q2	low_mass	high_molecular_ratio	gass_high	10.367	9.513538908370219	9.143838	10.446163640178616	0.35956989360376196	0.0033279433489274797	73.140251	1.1789769472931695	0.8333671165277055	0.11678182777395339	0.04985105569834116	0.5026150082626091	0.02328678960365374	0.555465462472013	-0.3697009083702178	-0.6990756502575333	0.13667876164976417	0.2526218465308226	0.00167267427381868	-0.0012303436791031139	-0.002326484160671711	7.749711657935304e-05
13624	2.274022382177103	2.2755762102457244	2.2724629748215817	q3	high_mass	low_molecular_ratio	gass_high	10.312	10.333538908370217	9.341739	10.646037986669464	0.5829832741625227	-0.08863748704206653	47.923672	1.7986506454452689	0.4634063849476006	0.4869685586554189	0.04962505639698053	0.7790440452471435	0.09666336874732594	0.9946436293495874	-0.9917999083702164	0.06368348734976023	0.9836670582431696	0.6069096244350335	-0.06905250646579278	0.08791065152648783	-0.00564474428475798	-0.008567998094783601
14831	2.389853082033257	2.408779583745017	2.3700640332146583	q4	high_mass	high_molecular_ratio	gass_high	11.212	10.083538908370217	9.517746	11.25126041695299	0.640292572222108	0.01959555606338077	66.188431	1.1072099696478683	0.9135652740476512	0.06796393117475519	0.01847079477759357	0.3086202624520268	0.005021391300029588	0.3158550564075645	-0.5657929083702161	-1.0240513236751285	0.32012161516202775	0.0952464663959579	0.006047585655173978	-0.011087026656231829	-0.020066855124855267	9.839695473590223e-05
15151	2.372969953468854	2.3837665304965765	2.3618981156011514	q4	high_mass	high_molecular_ratio	gass_high	10.989	9.793538908370218	9.565789	11.030983515539223	0.4867279359890697	0.05337398244133932	67.777771	1.110589710299249	0.9078549888613161	0.057883581224271424	0.0342614299144125	0.3352236503505343	0.007932697045242314	0.33461723224374296	-0.2277499083702172	-0.9935446575870936	0.05187002076264233	0.11237489575433728	0.01789222122773109	-0.012155919610368611	-0.053029435108740024	0.0004233996328052276
15166	1.9783067512396337	1.9833275526146845	1.9732272257103587	q2	low_mass	low_molecular_ratio	gass_high	10.018	9.623538908370218	8.716809	10.180324951698726	0.5796464293318135	-0.09900300251390023	64.695427	1.1238516409670858	0.6881372194900582	0.277468672695601	0.03439410781434076	0.6634138547240558	0.03817314977517812	0.8584175465701986	-0.9067299083702183	-0.34371150164184894	0.8221591267330645	0.4401179426398306	-0.06567996352700194	0.08976898339780524	0.03402847066110439	-0.0037792564431554493
15181	2.4347733625358585	2.4388666490286184	2.43064112886932	q4	high_mass	low_molecular_ratio	gass_high	11.18	10.473538908370218	9.552505	11.266415965742016	0.8303512493574017	0.05337398244133932	75.961136	1.3873898263387294	0.8195661906426903	0.16111016507306097	0.019323644284248816	0.4855855005300621	0.012452942081793752	0.5915097991924791	-0.9210339083702174	-0.6572661161209459	0.848303460367718	0.23579327832503094	0.0259176319790605	-0.04915924765323011	-0.03508091014112666	0.0006646631120166752
15211	2.3907491081440635	2.39542401315405	2.386023332657788	q4	high_mass	high_molecular_ratio	gass_high	10.886	9.973538908370218	9.413396	10.948962915578743	0.5460118089775978	0.0563183630881206	69.95549	1.3463529744506386	0.8650417815705694	0.10582200670054194	0.02913621172888874	0.424268420795719	0.012333009571211492	0.46697799083113906	-0.5601429083702169	-0.8068377478823795	0.31376007779744514	0.1800036928844933	0.02389410296919684	-0.03154633169482974	-0.045439781238441355	0.0006945749110007553
18421	2.3518929755758884	2.3643219647987967	2.339097777335459	q3	high_mass	high_molecular_ratio	gass_high	10.602	9.333538908370217	9.156314	10.63931865063483	0.4916557937187796	0.13280135741700455	43.578545	0.8195439355418687	0.9176590444353127	0.04945614462539477	0.03288481093929257	0.30934056104555746	0.006505423863169669	0.3022436904055261	-0.17722490837021673	-1.0470654466980824	0.031408668146831714	0.09569158270798026	0.04108084641098779	-0.023535708399669033	-0.13905171262594757	0.0008639291196019058
18673	2.3666871092842237	2.3691617284120787	2.3641983088805287	q3	high_mass	high_molecular_ratio	gass_high	10.381	9.463538908370218	9.436691	10.472530904478795	0.30937462491667045	-0.05894749077769524	48.783962	1.0413926851582251	0.8099703019871993	0.09795080372239101	0.09207889429040961	0.5624312095132034	0.036076806806458805	0.6156736475438577	-0.026847908370217888	-0.6296476173304838	0.0007208101838556157	0.31632886543448485	-0.033153908535867534	0.0015826168310538258	0.03711614711578647	-0.002126637236512423
18681	2.336433823828044	2.3446476758867725	2.3280616227378177	q3	high_mass	low_molecular_ratio	gass_high	10.673	9.833538908370217	8.848065	10.73734118072409	0.48733637993388906	0.0290714479472583	74.905006	1.1789769472931695	0.8623008600782238	0.1247951558211046	0.01290398410067157	0.40377742299017144	0.00644141882622546	0.4749523471463171	-0.9854739083702168	-0.7967275916434826	0.9711588240784703	0.16303620731658383	0.011738394334736866	-0.02864915343056595	-0.02316202470860797	0.00018726137211310312
18686	2.332209001798708	2.3422509400928484	2.3219293625541373	q4	high_mass	low_molecular_ratio	gass_high	10.551	10.443538908370218	9.40556	10.818720754632794	0.6696979996658811	-0.09275405323689868	52.727966	1.6646419755561255	0.5398576319600389	0.42151996910887163	0.038622398931089486	0.7487769361658879	0.06512044961737343	0.9936454766981524	-1.0379789083702184	-0.0693870221897163	1.0774002142214303	0.5606669001339742	-0.06945209579969265	0.09627675092574922	0.006435927550134816	-0.006040185650620634
18702	2.232043706493865	2.2372762334275422	2.2267473666839166	q2	low_mass	high_molecular_ratio	gass_high	10.204	9.403538908370217	9.036355	10.29259568184185	0.36338631374941904	-0.07255066714861173	75.246559	1.0453229787866574	0.8154631081106258	0.129105048903876	0.05543184298549804	0.5379428436403865	0.0286261231978988	0.601932109684734	-0.3671839083702168	-0.6453211165392048	0.13482402256602777	0.2893825030239053	-0.03902811219393137	0.026639437518493948	0.04681847753000633	-0.002076844335885909
18877	2.419488238051192	2.420405438987465	2.418569095947468	q4	high_mass	high_molecular_ratio	gass_high	10.965	9.743538908370217	9.238426	10.997949764798364	0.6157291677920634	-0.0118528267950001	64.185432	0.9294189257142927	0.9269370367515924	0.05566588827019857	0.0173970749782089	0.27452312696026593	0.0038736945278609754	0.2708990665990773	-0.5051129083702165	-1.1033529530862871	0.2551390502022187	0.07536294723604228	-0.0032538750750818546	0.005987015814830933	0.013077851446683633	-4.591423029547583e-05
18887	2.4226055729178273	2.4286555441342363	2.4164701300617977	q4	high_mass	high_molecular_ratio	gass_high	10.762	9.893538908370218	9.33427	10.831195577862319	0.5176576677775325	0.047424649928138135	70.544174	1.0374264979406236	0.8527160199509435	0.11543654781813771	0.031847432230918835	0.45044579441290855	0.01470543053443745	0.5023656370798627	-0.5592689083702173	-0.7626489105608703	0.31278171186961445	0.20290141370427628	0.02136223411163427	-0.026523132195149516	-0.0361683576014252	0.0006973998951382494
20292	2.4018908949264333	2.4219080084483204	2.3809064034443055	q3	high_mass	high_molecular_ratio	gass_high	10.672	9.333538908370217	8.961202	10.699485675670816	0.4334658013722908	-0.03295630539594956	39.06786	1.0128372247051722	0.9386729964006556	0.043057938458675594	0.01826906514066885	0.24390389222220546	0.0031465131300978198	0.23026400891548174	-0.3723369083702167	-1.184862578491531	0.13863477333469115	0.059489108641141215	-0.00803817115933577	0.012270848862432552	0.039048692988999156	-0.00010369744764786892
23227	2.478732433904828	2.481056941587466	2.4763954176004623	q4	high_mass	low_molecular_ratio	gass_high	11.177	10.183538908370219	9.18954	11.223030569815133	0.6391676239958893	0.08745377201361475	68.158516	1.1398790864012365	0.8994342684828264	0.09130789664534446	0.009257834871829287	0.32516050679057995	0.003381253718546617	0.3618090606463579	-0.9939989083702191	-0.9515194131665916	0.9880338298411873	0.10572935517630679	0.028436512828694808	-0.08692895391439108	-0.08321396182559959	0.0002957033918219629
24168	2.3621685799975283	2.36995882442378	2.354236040160947	q3	high_mass	low_molecular_ratio	gass_high	10.437	9.553538908370218	8.621093	10.49620667359542	0.41133344861256604	0.036813087553472235	73.718307	1.307496037913213	0.8725560345161798	0.11411224110611876	0.013331724377701418	0.3861273596355242	0.006085251786194341	0.44480800458231606	-0.9324459083702173	-0.835474050107522	0.8694553720363598	0.14909433785910145	0.014214540297053614	-0.03432621286370976	-0.030756379355262254	0.0002240169067900956
24496	2.311962202193553	2.328134610003115	2.2951641890895864	q3	high_mass	high_molecular_ratio	gass_high	10.601	9.903538908370217	9.516407	10.709225791943135	0.4766142820325037	-0.017033339298780394	64.101387	1.1931245983544616	0.779424778199333	0.15642750428447796	0.06414771751618907	0.6013189569492505	0.04013786942641259	0.6876871733130143	-0.38713190837021794	-0.548217483450594	0.14987111447836682	0.3615844879865346	-0.010242469820505305	0.006594149148654284	0.009337974405137492	-0.0006836819486702297
24741	2.3795534244182623	2.39136438545125	2.367412254325721	q4	high_mass	low_molecular_ratio	gass_high	10.914	10.243538908370217	9.456645	11.01037283918789	0.6068541017166745	0.05040950347760033	56.357449	1.2148438480476977	0.800990122954111	0.17106693301869438	0.027942944027194678	0.5277261252636011	0.019120454936980953	0.6376197835362768	-0.786893908370217	-0.6047525294271356	0.6192020230301555	0.278494863285734	0.026602411946696044	-0.03966693121049097	-0.03048527473524479	0.0009638526396390418
26570	2.304412877918392	2.345414482922407	2.259132896456843	q2	low_mass	high_molecular_ratio	gass_high	10.002	9.003538908370217	8.808866	10.068123139563854	0.4357169882208347	-0.0785136141222885	30.071587	0.9344984512435677	0.8587699919188658	0.08618184132530136	0.055048166755832656	0.45659712739947717	0.018976609490399598	0.48513637159414724	-0.19467290837021664	-0.7839498764723701	0.03789754125331876	0.2084809367494544	-0.03584909066998795	0.015284473607842816	0.0615507380925674	-0.0014899221948785916
26822	2.3607229604282094	2.3650336110226955	2.356369094571142	q4	high_mass	high_molecular_ratio	gass_high	11.029	10.013538908370219	9.726283	11.088301599758848	0.7247754305386863	-0.018774000875081607	60.898384	1.2576785748691846	0.8723653359263736	0.0841855025164766	0.04344916155714993	0.42209535091494876	0.014631157998432976	0.4453762264017562	-0.2872559083702178	-0.8347297605628264	0.08251595689359897	0.17816448526401374	-0.007924418487445127	0.005392942675114831	0.015671217255263162	-0.00027468537306603796
29624	2.18865556192514	2.197284212947496	2.1798519939548195	q3	high_mass	high_molecular_ratio	gass_high	10.317	9.733538908370218	9.473462	10.464463042579219	0.5401667403209931	-0.018774000875081607	75.522484	1.2174839442139063	0.7120933948641983	0.18581290185426602	0.10209370328153575	0.7167938045720684	0.07588130907116224	0.8200655674199173	-0.2600769083702176	-0.393285328870851	0.06763999826741054	0.5137933582729006	-0.013457087514289087	0.0048826841053309835	0.007383539108378114	-0.0014245957629043376
33737	2.169951678812074	2.1757812224727977	2.164042819201554	q3	high_mass	low_molecular_ratio	gass_high	10.687	10.083538908370217	9.085261	10.792242115455648	0.5964321423490819	-0.029367074372505773	48.636795	1.7041505168397992	0.784797994467862	0.19556754901195933	0.019634456520178662	0.5338450012494151	0.0153594501513329	0.6755604093883346	-0.9982779083702177	-0.5619115702103985	0.9965587823400167	0.2849904853589881	-0.01567746585508201	0.029316501579537687	0.01650169887314027	-0.0004510621149149883
35981	2.3052062038105023	2.3088203257653492	2.3015617532050587	q3	high_mass	low_molecular_ratio	gass_high	10.297	10.543538908370218	9.116916	10.748820253260687	0.8538684899520093	-0.07058107428570728	62.736713	1.6253124509616739	0.3533293762600515	0.6233308980913516	0.023339725648596998	0.6826100654129901	0.05819348859898288	0.9139509125269379	-1.426622908370218	0.2625033859916101	2.0352529226866993	0.4659565014031266	-0.04817935173508576	0.10069257747337013	-0.018527770986923525	-0.004107358941749271
38758	2.2888821059189985	2.2986970882125974	2.2788401676248577	q3	high_mass	low_molecular_ratio	gass_high	10.78	9.453538908370218	8.653345	10.803098733896164	0.22703784493022588	0.10747088553550187	64.134499	1.0	0.9482028713225146	0.044713655298168654	0.007083473379316859	0.2042955769188971	0.0012669119479861116	0.1964567445530141	-0.800193908370218	-1.2625955803757125	0.6403102909928048	0.041736682748625006	0.021955826562460107	-0.08599754793266157	-0.13569226509618876	0.0001361561489455751
39567	2.2775043111964517	2.286844337450595	2.2679589932902213	q3	high_mass	high_molecular_ratio	gass_high	10.569	9.113538908370218	9.036598	10.596099677816026	0.282032685605381	0.07778704105601952	58.190952	0.8129133566428556	0.9395076531648165	0.03291843883859519	0.02757390799658836	0.24577713808512502	0.0036307600157069785	0.22733209123822165	-0.0769409083702183	-1.191199888647044	0.005919903380834329	0.060406401605314616	0.0191182763308586	-0.005985005598281607	-0.09265991464411351	0.0002824260784063528
39595	2.3096866915103997	2.3353486818315363	2.282412606643738	q4	high_mass	high_molecular_ratio	gass_high	10.871	10.173538908370217	9.610938	10.969865948554983	0.5616617867811469	0.08333720581878251	57.723206	0.9777236052888477	0.7964051347614933	0.15983539542827221	0.04375946981023453	0.5564299648219938	0.027977248643401502	0.6485759843480841	-0.5626009083702158	-0.5923672307601734	0.31651978209899195	0.30961430575180526	0.04637131850210841	-0.04688558769468268	-0.049366229830162804	0.0023315457284384046
40781	2.524263876865927	2.5389560003498044	2.509057264979296	q4	high_mass	high_molecular_ratio	gass_high	11.102	10.083538908370217	9.685773	11.156685404632322	0.6092421357313318	0.08881733508636311	44.04945	1.1789769472931695	0.8816873206971235	0.08449937636924068	0.03381330293363593	0.3953545192951053	0.01142881204350581	0.41725915687620524	-0.3977659083702176	-0.8722833058859787	0.15821771786158434	0.15630519592706377	0.03511433481814138	-0.03532850796964922	-0.07747387866911554	0.0010150766289071177
41743	2.2504827245484376	2.254485467002112	2.246442746746698	q3	high_mass	high_molecular_ratio	gass_high	10.45	9.733538908370218	9.417935	10.5588990186239	0.51067903103221	-0.01357280718927387	65.502716	1.08278537031645	0.7782174797407561	0.14949955149011024	0.0722829687691338	0.6090911896518496	0.043225085645436596	0.6903801358668084	-0.31560390837021723	-0.5451736670386271	0.09960582697855648	0.3709920773115054	-0.008267077277829998	0.004283630996490216	0.007399537067384677	-0.0005866857532053606
41869	2.2014898993583176	2.204414452375634	2.198545518711536	q2	low_mass	high_molecular_ratio	gass_high	10.149	9.423538908370217	9.118821	10.256702343330822	0.4123597323681313	-0.0785136141222885	68.531479	0.9956351945975499	0.7803647735383656	0.14683735910421902	0.07279786735741524	0.6061812704716626	0.042757786364728344	0.6855823750351234	-0.3047179083702161	-0.550595660458553	0.09285300368151943	0.36745573267063897	-0.04759348235797071	0.02392450427393001	0.04322925522264941	-0.00335706833936353
42025	2.32846196219174	2.3318861151353762	2.3250105971513286	q4	high_mass	high_molecular_ratio	gass_high	10.875	9.603538908370219	9.148035	10.905305883472566	0.5179344941856538	0.06503359498633261	62.810818	1.0413926851582251	0.9325972200111788	0.04991522405751376	0.017487555931307255	0.2598323686992932	0.0034915810901180212	0.2514385809543984	-0.45550390837021804	-1.1410163073970614	0.207483810540544	0.06751285982388545	0.016897833030329282	-0.029623056691640323	-0.07420439240806129	0.00022707007047667311
42191	2.0973683538657864	2.1869791281323434	1.9843288405571942	q2	low_mass	high_molecular_ratio	gass_high	10.122	8.953538908370218	8.774795	10.168419087788969	0.045753147594141216	0.030630855302779574	50.102211	0.8692317197309762	0.8986299982603622	0.06097050898937055	0.0403994927502674	0.3606780293442341	0.009852710543584756	0.36437649794777505	-0.17874390837021858	-0.9476714582634275	0.0319493847794611	0.13008864085164018	0.01104787652773492	-0.005475078793541456	-0.029027987312641158	0.00030179695100071536
