galaxy,source_id,calibration,x_pixel,y_pixel,finite_7x7,original_clipped_distance_arcsec,replayed_clipped_distance_arcsec,unique_match_within_1p5arcsec,peak_index
IC2574,1072243262666745856,True,1390.418774809314,128.3864638634317,True,0.45012775713426906,0.4501277570649439,True,29
IC2574,1072994297827974784,False,1380.2160308995487,389.6053409870225,True,0.4206098529193556,0.4206098529041203,True,281
IC2574,1072995431699341696,True,1366.6736987005302,675.6923803454349,True,0.3028137576831486,0.30281375760095364,True,808
IC2574,1073022301014777856,False,1344.1018877557046,1027.3765753356763,True,0.34159961789270493,0.3415996179050907,True,1980
IC2574,1073036319787968128,True,1332.559797946279,1801.5710985621195,False,12.0,12.0,False,3849
IC2574,1073023464950122112,False,1278.1257017357989,1335.6238907510115,True,0.3044404165905103,0.3044404166087874,True,2946
IC2574,1073018143486402688,True,1276.8773860216202,697.0569748521292,True,0.5341081989664495,0.5341081989284854,True,867
IC2574,1072243365745960704,False,1228.5202211317178,214.49257678387823,False,12.0,12.0,False,130
IC2574,1072243640623867776,True,1224.21794775827,325.668108666153,True,0.257325742436676,0.2573257423365811,True,200
IC2574,1073024225160059776,False,1210.4323353759205,1653.4541477529624,True,0.3764153307386357,0.3764153307121875,True,3637
IC2574,1073024156440619776,True,1183.407130809375,1575.528281624606,True,0.8942221430241585,0.8942221429847051,True,3501
IC2574,1072242609831715840,False,1171.083342432221,126.12346096401802,False,12.0,12.0,False,83
IC2574,1072242536816818688,True,1158.7752386936302,75.83092740313225,False,12.0,12.0,False,77
IC2574,1073017902968233472,False,1154.7908093369745,622.6235481662447,True,0.30968260571952866,0.30968260570778133,True,665
IC2574,1072242541112238592,True,1131.511736445779,90.9944980736625,False,12.0,12.0,False,77
IC2574,1073018006047854976,False,1092.9979397743982,697.5725061852486,True,0.38083871117668366,0.3808387110569541,True,866
IC2574,1072267241468727168,True,1079.2144577786448,459.1134051485339,True,0.08233695340946254,0.08233695339000896,True,363
IC2574,1072266111892759424,False,1072.9782651538444,285.57345374012414,False,12.0,12.0,False,253
IC2574,1073037591098283904,True,1059.8107162429321,1804.94393371784,True,0.3556594286346381,0.35565942864799766,True,3901
IC2574,1072267241468730624,False,1056.5489700445867,504.4645459523588,True,0.38722592941925704,0.38722592937181977,True,442
IC2574,1073024019001628032,True,1057.3293839219832,1569.1441985595634,True,0.40685587437041576,0.406855874368141,True,3483
IC2574,1073019552235675520,False,1039.3207044761693,1048.5447947988112,True,0.3155668725552449,0.31556687253268073,True,2053
IC2574,1072267280123864448,True,1003.0371033211661,505.5427428831716,False,12.0,12.0,False,464
IC2574,1072267348843341312,False,988.8434095432381,600.6701885880015,True,0.36424853666524054,0.36424853666195944,True,625
IC2574,1073018349644831488,True,980.3882834379104,705.9455433756997,True,0.18674706209563438,0.18674706208029643,True,893
IC2574,1073019964552536320,False,962.1692217644764,1275.3239444987503,True,0.35858892230039124,0.3585889222384065,True,2783
IC2574,1072265871374589312,True,952.540780601319,131.58279176826636,False,12.0,12.0,False,196
IC2574,1072267653785596288,False,948.836067817902,570.3574229315448,False,0.6410914762126505,0.6410914761937614,False,561
IC2574,1073025801412528256,True,926.0158772217288,1770.542526307773,True,0.3483924655645779,0.3483924655363044,True,3859
IC2574,1072266180612235136,False,894.4766798150342,303.5104237475765,False,12.0,12.0,False,386
IC2574,1072265974453804800,True,880.0563950959156,284.69016066684605,False,12.0,12.0,False,319
IC2574,1072267795519939712,False,805.0020829727389,748.9021562471462,True,0.5697182898577137,0.5697182898293159,True,1022
IC2574,1072267585066124544,True,787.6222291134611,622.5223574312256,False,12.0,12.0,False,789
IC2574,1072263294394210304,False,699.3572312739332,226.0653785660843,False,12.0,12.0,False,561
IC2574,1072263294394209920,True,678.4046668604257,250.96721360193555,False,12.0,12.0,False,561
IC2574,1073025011138543488,False,661.5088452408089,1700.0110601740153,True,0.49846697629768427,0.49846697628173997,True,3745
IC2574,1072268276556274944,True,643.0121458297469,647.0224004826607,False,12.0,12.0,False,1155
IC2574,1073021338942030464,False,646.2861483049012,1389.6463146008164,True,1.9346943434670754,1.9346943434809287,False,3071
IC2574,1072268276555427712,True,640.5595267997128,654.3274474690057,False,12.0,12.0,False,1155
IC2574,1073021338942030336,False,644.0925067947951,1387.8454060987997,True,0.20318841125866896,0.20318841122982542,True,3071
IC2574,1073021545100461184,True,632.0274084361827,1475.8754411132008,True,0.1735191180862395,0.17351911807144055,True,3295
IC2574,1072266524209617408,False,606.1881584801694,502.5033290562188,False,12.0,12.0,False,956
IC2574,1072263500552639744,True,588.8713666144154,357.1415731396105,False,12.0,12.0,False,640
IC2574,1072268207836797952,False,574.9697591375755,631.4266612612703,False,12.0,12.0,False,1155
IC2574,1073021957417321216,True,564.8082979833977,1548.3452353302591,True,0.30786380187657725,0.3078638018697464,True,3435
IC2574,1073020445588830848,False,548.6874103120135,1261.6426242601012,True,0.261389752800847,0.26138975278066906,True,2737
IC2574,1072263431833162624,True,541.8108297116928,382.73124045701934,False,12.0,12.0,False,789
IC2574,1072269062534881536,False,533.5455169510666,796.1506269786978,False,12.0,12.0,False,1360
IC2574,1072264909301912064,True,527.4949529180086,384.691391926267,False,12.0,12.0,False,789
IC2574,1072269165614097408,False,490.1855924882259,817.0938283362451,False,12.0,12.0,False,1610
IC2574,1072268413995228032,True,487.05433090799727,774.8281814641861,False,12.0,12.0,False,1562
IC2574,1072268340980076672,False,456.93287279726565,733.0185548069701,False,12.0,12.0,False,1360
IC2574,1072268134821940608,True,447.9611389272079,623.8825653282678,False,12.0,12.0,False,1360
IC2574,1072268139117816960,False,446.08337466199714,644.0805555163611,False,12.0,12.0,False,1360
IC2574,1073020956689222016,True,400.74634311294517,1348.1941254906637,True,0.25982237414653025,0.25982237418357274,True,2982
IC2574,1072268379635489024,False,391.3560974198865,805.0202065851502,False,12.0,12.0,False,1735
IC2574,1072268757592610304,True,334.42287065174537,813.4048114446712,False,12.0,12.0,False,1735
IC2574,1072269612290703488,False,295.6172846044974,1049.0745824916532,False,12.0,12.0,False,2374
NGC2841,1019055762062630400,True,1111.708036641051,326.1957820519883,False,12.0,12.0,False,278
NGC2841,1019058850143597440,False,1055.3958261223895,435.80632220548625,False,12.0,12.0,False,308
NGC2841,1019060744224670336,True,1023.3274052810966,813.6818311221256,True,0.2722123703518414,0.27221237034908363,True,720
NGC2841,1019055727702891264,False,1021.2816888958104,316.86239754344,False,12.0,12.0,False,250
NGC2841,1019055933861299456,True,1006.1337605973617,494.7006065800741,True,0.03391058255016683,0.033910582579561206,True,308
NGC2841,1019055624623675776,False,953.5800097519427,292.03287543928275,False,12.0,12.0,False,209
NGC2841,1019062324772634368,True,939.5500887603907,1264.5356036908197,True,0.24655088216246943,0.24655088219958768,True,1392
NGC2841,1019060881663623424,False,934.3478823247899,984.1630108940117,True,0.1351247836458674,0.13512478367038688,True,950
NGC2841,1019055865141843712,True,926.4716933256759,416.76598042574653,True,0.5211401056977694,0.521140105689121,True,250
NGC2841,1019060396331838592,False,890.5683774413407,654.3730337168045,True,0.3399288501800086,0.33992885019584373,True,498
NGC2841,1019060606785716224,True,884.7128742307987,824.5660468969485,True,0.253224503272585,0.2532245032920584,True,734
NGC2841,1019055590263936256,False,863.1770049626681,292.2720909847649,False,12.0,12.0,False,178
NGC2841,1019061190901268096,True,840.3971677123384,959.5406769119097,True,0.3288895182773227,0.32888951826733354,True,897
NGC2841,1019156023780185472,False,768.6378157752993,1296.0358015073548,True,0.14674370865760708,0.14674370866344327,True,1424
NGC2841,1019056311818441216,True,763.3099848956042,293.78380085927415,True,0.3987286809642954,0.39872868089727237,True,159
NGC2841,1019061156541549568,False,700.5739332464125,1078.7451038212973,True,0.25705413419511064,0.2570541341478613,True,1103
NGC2841,1019056277458702336,True,699.7353880105838,349.7569649094569,True,0.3392161000292906,0.33921609999798064,True,191
NGC2841,1019156229938615296,False,683.321297763856,1448.0450372275989,True,0.15079190920926802,0.15079190917052257,True,1538
NGC2841,1019155233506202752,True,655.9894693002462,1220.6425443413152,True,0.3080239909966995,0.3080239909916367,True,1307
NGC2841,1019156264298353280,False,655.6997696371335,1482.653072167997,True,0.26469145372665737,0.26469145367921293,True,1554
NGC2841,1019057720567692800,True,637.7103141743297,680.7764959933052,True,0.6613643110251406,0.6613643109812405,True,539
NGC2841,1019057720567692672,False,630.5161654613021,688.8231573470807,True,0.31906596056215003,0.31906596056519354,True,552
NGC2841,1019056861574253696,True,616.5641780098077,515.4359404461846,True,0.2951305636959946,0.29513056369730867,True,330
NGC2841,1019056861574233344,False,593.588838657475,567.9443133443957,True,0.06051669230893824,0.06051669232599502,True,389
NGC2841,1019056105660009984,True,588.8881470387103,215.32931982361436,True,0.20769032658709746,0.20769032659628178,True,97
NGC2841,1019056105660009856,False,574.6328737743163,246.154230585473,True,0.41345750961055727,0.4134575095925606,True,123
NGC2841,1019151900611580672,True,562.6388844263217,959.56263499523,True,0.30017814244037017,0.30017814239455676,True,899
NGC2841,1019155027347771648,False,562.0437493885687,1193.4729986101352,True,0.7295488182321372,0.7295488182260467,True,1257
NGC2841,1019155164786724352,True,511.1870262334743,1282.5384441755627,True,0.2926918870025875,0.2926918870065465,True,1411
NGC2841,1019155542743845632,False,461.8278524380171,1363.692833810666,True,0.1766941199125876,0.17669411985459463,True,1480
NGC2841,1019152038050532608,True,435.34299885299515,1072.5233811932733,True,0.240103419613757,0.2401034196302826,True,1090
NGC2841,1019056651120349952,False,413.45615886654815,521.8065767500867,True,0.37772470393591,0.37772470389541946,True,336
NGC2841,1019150801099951488,True,395.46975837145635,745.7884501753746,True,0.3292909988446261,0.32929099879704926,True,640
NGC2841,1019150899883406848,False,391.5161082988275,843.9140397590919,True,0.11666588997415658,0.1166658900001539,True,755
NGC2841,1019155675886156288,True,385.735312028028,1440.486312430756,False,12.0,12.0,False,1511
NGC2841,1019152549149959040,False,337.64080827374096,1349.4289538724797,False,12.0,12.0,False,1408
NGC2841,1019103590819455872,True,286.18218947396485,538.4332514738306,False,12.0,12.0,False,375
NGC2841,1019009475199560448,False,254.61890313121899,350.28490638156836,True,0.3034166178740332,0.3034166178908783,True,190
NGC2841,1019103728258386048,True,194.82533183893486,623.0241399421452,True,0.33297269277497443,0.33297269278777597,True,453
NGC2841,1019008650565830016,False,192.47083333687743,231.61729168835507,False,12.0,12.0,False,104
NGC2841,1019154168354309120,True,188.99497387946002,1459.1201821059328,False,12.0,12.0,False,1326
NGC2841,1019152416007652608,False,182.16504397795399,1242.0466900186389,False,12.0,12.0,False,1293
NGC2841,1019151075977856896,True,145.0628354944614,839.9955534203327,True,0.45715575819685655,0.45715575822019705,True,750
NGC2841,1019104136278312448,False,103.05437823415912,764.5799814917776,True,0.1776607998314374,0.17766079979266322,True,666
NGC2841,1019154237073785344,True,100.36067602187188,1510.2150656165186,False,12.0,12.0,False,1293
NGC2841,1019151522654478208,False,64.62727566604832,1125.551439142936,False,12.0,12.0,False,1101
NGC2841,1019102246492710784,True,49.23807651474715,237.53368813157954,False,12.0,12.0,False,156
NGC2903,637965444191878656,True,2076.315507195589,773.9401445001924,True,0.19758167864195658,0.19758167863217815,True,1729
NGC2903,637965375472401408,False,2038.3372369688443,742.7987819846683,True,0.17004076561716833,0.1700407656170055,True,1603
NGC2903,634962948519210496,True,1993.9703630930494,656.7954319570442,True,0.2935758358240882,0.2935758358828992,True,1240
NGC2903,637966200106119808,False,1944.572164690769,958.9164197286699,True,0.3171428645463815,0.31714286453931034,True,2371
NGC2903,634962918454600832,True,1935.5142426981233,657.1028733592234,True,0.2224989914386801,0.22249899136230153,True,1247
NGC2903,637973033399236992,False,1930.2756312301433,1308.7291387359492,True,0.12160176328990921,0.12160176326573002,True,3339
NGC2903,637965787789260288,True,1921.4242214663755,784.3354044331608,True,0.3908453278919057,0.3908453278155621,True,1775
NGC2903,637965783494411008,False,1917.4863691195965,808.6822469036612,True,0.13984925412698454,0.13984925410302104,True,1891
NGC2903,637972964679757056,True,1872.587265013226,1257.6759103078061,True,0.6512462852038723,0.6512462851718108,True,3204
NGC2903,637972208765505408,False,1842.8873282968912,1173.4042050582837,True,0.12444155165990078,0.12444155165785727,True,2969
NGC2903,634961887662522496,True,1722.9404850541264,538.047427298245,True,0.5429275657588016,0.5429275657553979,True,823
NGC2903,637972758521334144,False,1684.5228168706572,1375.3963752856641,True,0.2848755146903239,0.28487551462033306,True,3536
NGC2903,634958413033662976,True,1676.4434752119678,182.90791652738994,False,12.0,12.0,False,366
NGC2903,634969442509814400,False,1650.0944378777533,1004.0742986489096,True,0.12281045830015666,0.12281045832904847,True,2508
NGC2903,637972865894978816,True,1635.5586881316124,1437.7561409824261,True,0.3152775166768387,0.3152775166237729,True,3746
NGC2903,634958382969210240,False,1633.3078272216421,164.09041732367893,False,12.0,12.0,False,321
NGC2903,634958344314177536,True,1631.358165720039,138.29570014253022,False,12.0,12.0,False,321
NGC2903,637972694096287488,False,1629.969412017736,1345.8125756248198,True,0.1067743399804071,0.10677433996453926,True,3445
NGC2903,634962226964391168,True,1596.3605519555563,573.7115745181231,True,0.33401126839578404,0.33401126834043415,True,934
NGC2903,634969481164628608,False,1581.7142623796553,1014.2379015180829,True,0.08679272794362454,0.08679272798793765,True,2528
NGC2903,634961917727011968,True,1569.43537162321,390.1378580136366,True,0.33367083294413624,0.3336708328896009,True,428
NGC2903,634961922022260096,False,1551.704339342494,377.7857228392331,True,0.2094760992834356,0.20947609926355001,True,407
NGC2903,634958962789506304,True,1467.8672863185393,360.01030104846046,True,0.3877193442031597,0.38771934413862635,True,378
NGC2903,634958894070028288,False,1455.6161026325997,331.39282880445717,True,0.4047709290503179,0.40477092909960105,True,327
NGC2903,634958898364837248,True,1441.0399590698323,341.97212921387387,True,0.1426259525833376,0.14262595254201418,True,348
NGC2903,634958932725020800,False,1430.8557858884583,377.0933888761454,True,0.08472965786130002,0.0847296578245327,True,405
NGC2903,637974446443321472,True,1365.7087780811273,1576.985922607347,True,0.09588841140711404,0.09588841135868321,True,4144
NGC2903,634965044463835648,False,1265.1275567589703,578.8154522523887,True,0.060146853731266305,0.06014685366077859,True,948
NGC2903,634964735225862400,True,1242.1949596509846,461.4620449808926,True,0.1909031512533265,0.19090315119694692,True,617
NGC2903,634958790990555904,False,1232.1521806295054,384.9787787988354,True,0.21313783303760048,0.21313783308542741,True,415
NGC2903,634957592695223808,True,1199.3201601923531,77.46821275517414,False,12.0,12.0,False,154
NGC2903,634969034488029312,False,1162.5428557356227,1107.5660378515058,True,0.261464731156702,0.2614647311610556,True,2803
NGC2903,634957622759672960,True,1150.5087271861955,144.316326263115,False,12.0,12.0,False,154
NGC2903,634968652236403968,False,1099.0961875502046,891.9533249141605,True,0.061743619010982194,0.061743619035178436,True,2193
NGC2903,634970645100694272,True,1044.7328577233636,1251.80519693882,True,0.1474025813143404,0.1474025812773944,True,3187
NGC2903,634965284981105280,False,1020.9806900132967,665.8232765844094,True,0.033085538669727264,0.03308553870079033,True,1279
NGC2903,634963566994190336,True,981.1050849782024,204.6649266352655,True,0.22107379435869381,0.221073794343946,True,160
NGC2903,634965216261935616,False,943.7359934807978,613.1875577924286,True,0.08131043214590082,0.08131043220643608,True,1066
NGC2903,634965220557115648,True,937.430312779362,633.978386070134,True,0.23084482502653206,0.2308448249991939,True,1150
NGC2903,634965254916853888,False,932.5942397004153,632.5219757218171,True,0.31239170236952946,0.31239170237454184,True,1141
NGC2903,634964017966274560,True,922.1875094540435,440.5221917978707,True,0.2036624224838658,0.20366242245933272,True,559
NGC2903,634970615035993728,False,883.9203407121274,1225.8827742873111,True,0.1184417170524387,0.11844171700778827,True,3120
NGC2903,634964391628200320,True,873.8189677264013,528.9550736724041,True,0.09642181400439565,0.09642181406841827,True,796
NGC2903,634967174767078656,False,817.5265783286889,973.8089183430337,True,0.14148280356473586,0.14148280354572387,True,2420
NGC2903,634970782539240704,True,800.4448348443484,1209.5826083385318,True,0.1563198986985134,0.15631989862549117,True,3072
NGC2903,634964567722084352,False,723.5957637153492,654.54838058203,True,0.22059952846590672,0.22059952842224867,True,1222
NGC2903,634964155405225216,True,719.7751876147636,439.5884672556385,True,0.13123897647731855,0.1312389764988046,True,557
NGC2903,634950755107264000,False,694.2436552706524,55.513504737660355,False,8.227274296666193,8.227274296625783,False,16
NGC2903,634971160496361472,True,680.232511278505,1422.832737410146,True,1.5408364032907043,1.5408364033129258,False,3675
NGC2903,634994731277329536,False,679.3493259625047,1579.828372937065,True,0.10237979319636246,0.10237979317188314,True,4151
NGC2903,634967694458273280,True,660.5164079012941,1088.4230381482419,True,0.2229134962548763,0.22291349624624485,True,2748
NGC2903,634967488299843456,False,638.3554123315671,1026.5628591631155,True,0.3573681788880707,0.3573681788320368,True,2575
NGC2903,634964292844176896,True,613.8481408599602,590.0001777255433,True,0.09575369324158862,0.09575369316431714,True,981
NGC2903,634952434439224576,False,592.8984311568224,398.5726459165311,True,0.13927269149391716,0.13927269147722904,True,449
NGC2903,634967453940103424,True,534.5631127282336,1054.2595959666298,True,0.2614352181504992,0.26143521812723264,True,2655
NGC2903,634950823826738304,False,523.5068121739577,67.49344743959512,True,0.41806160133992587,0.41806160135266446,True,18
NGC2903,634954152426190848,True,455.44282316876024,669.6593349421672,True,0.21028911410130438,0.21028911409586754,True,1300
NGC2903,634953744404497152,False,445.454624912162,458.8266336154831,True,0.09926132184392103,0.09926132183589177,True,606
NGC2903,634953774469036288,True,383.3509135566037,486.6819309370236,True,0.16707180104268007,0.16707180099427774,True,671
NGC2903,634966835464810368,False,374.5538820443069,1062.4771263950354,True,0.2828384524538457,0.2828384524356065,True,2683
NGC2903,634966831169716736,True,359.5876388062385,1102.1353721904088,True,0.1851429124627227,0.18514291243292932,True,2794
NGC2903,634953774469039744,False,357.0527764291696,500.6254209137695,True,0.22677494557826364,0.22677494551028657,True,709
NGC2903,634966350133336064,True,356.6096494632849,837.3769031448284,True,0.3030365979818251,0.3030365979466826,True,1993
NGC2903,634951373582549888,False,349.50480282865203,264.1631848805973,False,12.0,12.0,False,245
NGC2903,634954564743063296,True,340.452819051093,754.5367712084908,True,0.27012997885164036,0.2701299787970666,True,1650
NGC2903,634954603397951744,False,282.44796613700817,830.9416570169443,True,0.18309180060270533,0.18309180052265878,True,1966
NGC2903,634953813123971712,True,273.5503059243821,510.6345373787391,False,12.0,12.0,False,720
NGC2976,1069932364103084544,True,1317.0721145016146,362.1483869557517,False,12.0,12.0,False,299
NGC2976,1069932364103084416,False,1306.8779205025617,345.49942882327923,False,12.0,12.0,False,299
NGC2976,1069935795781204736,True,1305.0066690144504,700.0163173441471,False,12.0,12.0,False,1119
NGC2976,1069935353400323456,False,1302.9987152331505,489.64953851441305,False,0.5862855161522529,0.5862855161410234,False,638
NGC2976,1069938445776778368,True,1292.4446105337456,1119.2589594088536,False,12.0,12.0,False,1530
NGC2976,1069930886634333696,False,1264.2145380343218,75.39758182563145,False,12.0,12.0,False,152
NGC2976,1069931642548577920,True,1248.5370626489373,147.30911277293666,False,12.0,12.0,False,152
NGC2976,1069937243185933056,False,1207.0935781889505,703.8724888628603,False,12.0,12.0,False,1165
NGC2976,1069937277545671296,True,1161.1378665902462,821.0267492371636,False,12.0,12.0,False,1304
NGC2976,1069938205258607872,False,1126.7223948873186,998.4990893357257,False,12.0,12.0,False,1530
NGC2976,1069931230231716224,True,1127.0486542421622,147.56919058646469,False,12.0,12.0,False,134
NGC2976,1069937449344400896,False,1124.7211278047012,926.6188869823759,False,12.0,12.0,False,1418
NGC2976,1069932157944652800,True,1120.681210147186,310.6038348787524,True,0.26866379182671696,0.26866379181220224,True,152
NGC2976,1069939098611805696,False,1044.6330812639942,1339.5071407247056,False,12.0,12.0,False,1889
NGC2976,1069937586783315712,True,990.8076185105549,916.9977740386648,True,0.1900859207424885,0.1900859207332528,True,1488
NGC2976,1069933699837145216,False,986.3171157270965,477.3228103508977,True,0.3084511942514995,0.3084511942399407,True,584
NGC2976,1069934150809478016,True,980.8179218656526,700.8325739579473,True,0.16944864601522802,0.16944864597365694,True,1187
NGC2976,1069934082090000896,False,966.296117434031,620.6728862071958,True,0.21315829060400474,0.21315829057751273,True,1064
NGC2976,1069937586783315328,True,955.5169154547696,954.0746329487447,True,0.25549538614028183,0.25549538618469686,True,1544
NGC2976,1069934112154028672,False,931.0458560336633,713.8419782764347,True,0.1846933957047879,0.18469339568392465,True,1211
NGC2976,1069937930380698752,True,872.0228086455294,1062.9032647520949,True,0.118355310819288,0.11835531082060048,True,1715
NGC2976,1069933051297848832,False,865.065592909992,448.31398333802133,True,0.3310329492145764,0.33103294921497833,True,479
NGC2976,1069744897370337280,True,864.9797817987387,154.44089919930644,True,0.12731825811968173,0.1273182581441533,True,37
NGC2976,1069932604621248768,False,835.0435977173958,251.98512776392127,True,0.12244787872248357,0.12244787872442353,True,105
NGC2976,1069744828650860416,True,830.8795638827005,102.72193854726453,False,12.0,12.0,False,27
NGC2976,1069937655502790912,False,830.3527681937999,927.2541028373321,True,2.301303639972621,2.301303639972431,False,1499
NGC2976,1069937655502790656,True,827.7298987303251,924.8350568911225,True,0.375710890673119,0.37571089061870616,True,1499
NGC2976,1070031835545794560,False,737.9202891379739,1249.3666326599814,True,0.1709476429296009,0.17094764294699843,True,1916
NGC2976,1069744656852168320,True,737.1602132658559,100.2566407927668,True,0.4927308219927704,0.49273082198277574,True,21
NGC2976,1070031595027625600,False,735.7875798739902,1145.0844400658714,True,0.1540237504121095,0.15402375040458488,True,1804
NGC2976,1070031629387363840,True,679.6254913260486,1168.3028938142957,True,0.4433858282296225,0.4433858282224111,True,1830
NGC2976,1069934356967905664,False,677.5554844673846,736.6188567551583,True,0.35896522719348967,0.3589652271854854,True,1239
NGC2976,1069933429254969344,True,676.3975454352237,572.8521546062932,True,0.2503761983643937,0.2503761983428771,True,932
NGC2976,1070031938625009408,False,668.520744518177,1343.3020087409934,True,0.5526864743060398,0.5526864743147236,True,1973
NGC2976,1070032037408269440,True,657.1209044672601,1436.779206758907,False,12.0,12.0,False,2006
NGC2976,1069933601053661312,False,633.7096290798474,716.7085061629086,True,0.23179924462615492,0.2317992446056529,True,1217
NGC2976,1070028605730386816,True,631.858391799418,1048.31186049992,True,0.33624466193683367,0.3362446619166992,True,1697
NGC2976,1070028502651171456,False,614.580936623276,988.0421898574341,True,0.1829534215323713,0.1829534215270096,True,1598
NGC2976,1069745378406673664,True,610.5312280653773,275.2920846522261,True,0.2508756649738547,0.2508756649927193,True,119
NGC2976,1069933566693922688,False,611.1398816660294,688.3835898432828,True,0.2995300720677218,0.2995300720656923,True,1171
NGC2976,1070031663747101696,True,601.7344231462313,1188.7181685145265,True,0.22251704684805773,0.22251704684217416,True,1851
NGC2976,1070031732466578560,False,597.8265161016257,1250.2848528754262,True,0.1912739038555126,0.19127390385322393,True,1917
