model_id,region,block_a,block_b,kind,axis,lag_native_pixels,local_channel_means_removed,product,normalized_product,pearson
channel_constant__diagonal,training,training_r02_c13,training_r02_c13,within_core,y,8,False,-0.017297233762798687,-0.016370558501155538,-0.018466637140230096
channel_constant__diagonal,training,training_r02_c13,training_r02_c13,within_core,x,8,False,-0.012541796674203728,-0.011844672862986995,-0.016244123839032957
channel_constant__diagonal,training,training_r02_c13,training_r02_c13,within_core,y,12,False,-0.04896471942041741,-0.04714700801078745,-0.045138573008649874
channel_constant__diagonal,training,training_r02_c13,training_r02_c13,within_core,x,12,False,-0.04858073073547815,-0.046779168957470786,-0.04848262254900325
channel_constant__diagonal,training,training_r02_c14,training_r02_c14,within_core,y,1,False,0.8276755315657894,0.8101415606439294,0.8100401776300871
channel_constant__diagonal,training,training_r02_c14,training_r02_c14,within_core,x,1,False,0.8294214139498122,0.812618254121625,0.8124890237949001
channel_constant__diagonal,training,training_r02_c14,training_r02_c14,within_core,y,2,False,0.45656805662605565,0.44823449931736986,0.4481897816947501
channel_constant__diagonal,training,training_r02_c14,training_r02_c14,within_core,x,2,False,0.4672873735110313,0.45757162196207596,0.45715260545061026
channel_constant__diagonal,training,training_r02_c14,training_r02_c14,within_core,y,4,False,0.11164274188138938,0.11004777109501832,0.11031081541259657
channel_constant__diagonal,training,training_r02_c14,training_r02_c14,within_core,x,4,False,0.13201738655346476,0.12898048783209198,0.12824697183563336
channel_constant__diagonal,training,training_r02_c14,training_r02_c14,within_core,y,8,False,0.052065331173971933,0.05109679504695809,0.051185384535786735
channel_constant__diagonal,training,training_r02_c14,training_r02_c14,within_core,x,8,False,-0.006363366943802025,-0.006164192664427498,-0.006158493634742528
channel_constant__diagonal,training,training_r02_c14,training_r02_c14,within_core,y,12,False,0.008621811704419242,0.008431315342218504,0.007471599678316493
channel_constant__diagonal,training,training_r02_c14,training_r02_c14,within_core,x,12,False,0.036077622498196835,0.03528847400715406,0.034960396267089994
channel_constant__diagonal,training,training_r03_c14,training_r03_c14,within_core,y,1,False,0.7894111292849851,0.8074045345677628,0.8068329589494886
channel_constant__diagonal,training,training_r03_c14,training_r03_c14,within_core,x,1,False,0.7940029863659163,0.8134676281890298,0.812959901756341
channel_constant__diagonal,training,training_r03_c14,training_r03_c14,within_core,y,2,False,0.42958949852386874,0.4383999818207095,0.4367296099177618
channel_constant__diagonal,training,training_r03_c14,training_r03_c14,within_core,x,2,False,0.44684576009009297,0.4576086716212273,0.45613870177591337
channel_constant__diagonal,training,training_r03_c14,training_r03_c14,within_core,y,4,False,0.0911304919538176,0.0922341999781989,0.08998626862056912
channel_constant__diagonal,training,training_r03_c14,training_r03_c14,within_core,x,4,False,0.10550489593163301,0.10868698189390662,0.10591672669537246
channel_constant__diagonal,training,training_r03_c14,training_r03_c14,within_core,y,8,False,-0.002547718462797019,-0.00258569604804579,-0.003029993026051422
channel_constant__diagonal,training,training_r03_c14,training_r03_c14,within_core,x,8,False,-0.01514190755503572,-0.015708031067845615,-0.014491063068824717
channel_constant__diagonal,training,training_r03_c14,training_r03_c14,within_core,y,12,False,0.017350907107748347,0.017794850208007962,0.015352465000266319
channel_constant__diagonal,training,training_r03_c14,training_r03_c14,within_core,x,12,False,-0.0068568692188632156,-0.0070351954340994415,-0.0058027831490786224
channel_constant__diagonal,training,training_r03_c15,training_r03_c15,within_core,y,1,False,0.8362449223927539,0.8205689923397107,0.8200739297652879
channel_constant__diagonal,training,training_r03_c15,training_r03_c15,within_core,x,1,False,0.8283627799481812,0.8141340212156986,0.8134355833167297
channel_constant__diagonal,training,training_r03_c15,training_r03_c15,within_core,y,2,False,0.4866160603156087,0.47821339021087494,0.4768927103166037
channel_constant__diagonal,training,training_r03_c15,training_r03_c15,within_core,x,2,False,0.4599423136230993,0.45179123926788084,0.44929079912156583
channel_constant__diagonal,training,training_r03_c15,training_r03_c15,within_core,y,4,False,0.15470332605379356,0.15193709943387085,0.15010598460381044
channel_constant__diagonal,training,training_r03_c15,training_r03_c15,within_core,x,4,False,0.08866511591183272,0.08684903348024811,0.08236733589591584
channel_constant__diagonal,training,training_r03_c15,training_r03_c15,within_core,y,8,False,0.07251625762495308,0.07152387454843319,0.0708415620414991
channel_constant__diagonal,training,training_r03_c15,training_r03_c15,within_core,x,8,False,-0.024381932437840145,-0.024170019314071284,-0.02205614284927261
channel_constant__diagonal,training,training_r03_c15,training_r03_c15,within_core,y,12,False,0.07345866177275505,0.07202635183330906,0.079416486025665
channel_constant__diagonal,training,training_r03_c15,training_r03_c15,within_core,x,12,False,-0.02480614327198005,-0.024326845201966044,-0.024162486263860663
channel_constant__diagonal,training,training_r04_c16,training_r04_c16,within_core,y,1,False,0.8076691488560075,0.8146833334292063,0.8143284591435339
channel_constant__diagonal,training,training_r04_c16,training_r04_c16,within_core,x,1,False,0.8181629370700609,0.8228109201913639,0.8224505556661136
channel_constant__diagonal,training,training_r04_c16,training_r04_c16,within_core,y,2,False,0.4521202395871359,0.45662384855993227,0.4557431742685011
channel_constant__diagonal,training,training_r04_c16,training_r04_c16,within_core,x,2,False,0.4871611316346271,0.4896729559635649,0.48880437863508663
channel_constant__diagonal,training,training_r04_c16,training_r04_c16,within_core,y,4,False,0.10101345299685001,0.1020758680089521,0.10089451190289228
channel_constant__diagonal,training,training_r04_c16,training_r04_c16,within_core,x,4,False,0.1761339586715568,0.1775482572241529,0.17670173616464885
channel_constant__diagonal,training,training_r04_c16,training_r04_c16,within_core,y,8,False,0.06795615659516659,0.0689033082233436,0.06788467756408219
channel_constant__diagonal,training,training_r04_c16,training_r04_c16,within_core,x,8,False,0.06579748606003925,0.0660668634390052,0.06532275939194267
channel_constant__diagonal,training,training_r04_c16,training_r04_c16,within_core,y,12,False,-0.03208699135215464,-0.032394573809651175,-0.032424460273900536
channel_constant__diagonal,training,training_r04_c16,training_r04_c16,within_core,x,12,False,0.02244683339337501,0.02266688200125695,0.02059560396696577
channel_constant__diagonal,training,training_r05_c17,training_r05_c17,within_core,y,1,False,0.8377380978321554,0.813489636173318,0.8097718272980932
channel_constant__diagonal,training,training_r05_c17,training_r05_c17,within_core,x,1,False,0.8458252559224032,0.8229070654193303,0.819262879349338
channel_constant__diagonal,training,training_r05_c17,training_r05_c17,within_core,y,2,False,0.4726456819694551,0.45818171741856745,0.4469390918920733
channel_constant__diagonal,training,training_r05_c17,training_r05_c17,within_core,x,2,False,0.5014231215222177,0.48790986149263693,0.4770141365813926
channel_constant__diagonal,training,training_r05_c17,training_r05_c17,within_core,y,4,False,0.13520918404244991,0.13108648168980816,0.1131521296356116
channel_constant__diagonal,training,training_r05_c17,training_r05_c17,within_core,x,4,False,0.17703841751465435,0.17304062424232458,0.15436478728860956
channel_constant__diagonal,training,training_r05_c17,training_r05_c17,within_core,y,8,False,0.04995268895468223,0.04861075391523042,0.02896910030783524
channel_constant__diagonal,training,training_r05_c17,training_r05_c17,within_core,x,8,False,-0.0021642541797934475,-0.0020976835523426433,-0.02223584172260764
channel_constant__diagonal,training,training_r05_c17,training_r05_c17,within_core,y,12,False,-0.002676576315341968,-0.0026070108645455227,-0.013687681184274858
channel_constant__diagonal,training,training_r05_c17,training_r05_c17,within_core,x,12,False,0.016067595674725224,0.015659897102292965,-0.003932428258023684
channel_constant__diagonal,training,training_r06_c17,training_r06_c17,within_core,y,1,False,0.807642992654245,0.8067585265792832,0.8069293189717416
channel_constant__diagonal,training,training_r06_c17,training_r06_c17,within_core,x,1,False,0.8173627144006006,0.8181338231055203,0.8181406196056367
channel_constant__diagonal,training,training_r06_c17,training_r06_c17,within_core,y,2,False,0.43935350034093784,0.4393774411878306,0.4399742303564933
channel_constant__diagonal,training,training_r06_c17,training_r06_c17,within_core,x,2,False,0.47163111717021344,0.4718808612301454,0.4718595372868209
channel_constant__diagonal,training,training_r06_c17,training_r06_c17,within_core,y,4,False,0.11343513532774631,0.11364580872415153,0.11499312297731565
channel_constant__diagonal,training,training_r06_c17,training_r06_c17,within_core,x,4,False,0.15205366928971073,0.1517976027918593,0.15179082205203767
channel_constant__diagonal,training,training_r06_c17,training_r06_c17,within_core,y,8,False,0.017633962733345745,0.017601634685271598,0.02171601765090915
channel_constant__diagonal,training,training_r06_c17,training_r06_c17,within_core,x,8,False,0.016948338542177938,0.0170508310686069,0.017013716982470038
channel_constant__diagonal,training,training_r06_c17,training_r06_c17,within_core,y,12,False,-0.03464005250281903,-0.03461792535754991,-0.03033103779277186
channel_constant__diagonal,training,training_r06_c17,training_r06_c17,within_core,x,12,False,0.02014021676519783,0.020116108852407916,0.020010872691933395
channel_constant__diagonal,training,training_r06_c18,training_r06_c18,within_core,y,1,False,0.7909453225157042,0.8098163217573586,0.8093767036529196
channel_constant__diagonal,training,training_r06_c18,training_r06_c18,within_core,x,1,False,0.7931010171687611,0.8144893460801856,0.814131017717306
channel_constant__diagonal,training,training_r06_c18,training_r06_c18,within_core,y,2,False,0.4342280239520716,0.4459473073384036,0.44458671209650424
channel_constant__diagonal,training,training_r06_c18,training_r06_c18,within_core,x,2,False,0.4464919792785179,0.45937140062622106,0.45836809214717955
channel_constant__diagonal,training,training_r06_c18,training_r06_c18,within_core,y,4,False,0.09911814004555818,0.10227186914097261,0.0994958515328776
channel_constant__diagonal,training,training_r06_c18,training_r06_c18,within_core,x,4,False,0.12228698461193614,0.12582331441798714,0.1243138508517835
channel_constant__diagonal,training,training_r06_c18,training_r06_c18,within_core,y,8,False,0.029105524056995055,0.02983399678869143,0.025604371681260455
channel_constant__diagonal,training,training_r06_c18,training_r06_c18,within_core,x,8,False,0.036548526208356906,0.037535380135692784,0.0363047134745737
channel_constant__diagonal,training,training_r06_c18,training_r06_c18,within_core,y,12,False,-0.03443032408340869,-0.03525000051887283,-0.034567868656095915
channel_constant__diagonal,training,training_r06_c18,training_r06_c18,within_core,x,12,False,0.023440146047488095,0.023994632101164575,0.021892661713020695
channel_constant__diagonal,training,training_r07_c18,training_r07_c18,within_core,y,1,False,0.793670944911651,0.8037908110588168,0.8037766744650234
channel_constant__diagonal,training,training_r07_c18,training_r07_c18,within_core,x,1,False,0.8082090783287497,0.8167662417608659,0.8167597402998997
channel_constant__diagonal,training,training_r07_c18,training_r07_c18,within_core,y,2,False,0.42013431726757616,0.42548246144048374,0.42549425207093755
channel_constant__diagonal,training,training_r07_c18,training_r07_c18,within_core,x,2,False,0.4665707860873665,0.471162566498807,0.47099153499893504
channel_constant__diagonal,training,training_r07_c18,training_r07_c18,within_core,y,4,False,0.06795140847468335,0.06885500964511082,0.06942794988441967
channel_constant__diagonal,training,training_r07_c18,training_r07_c18,within_core,x,4,False,0.14025935221737623,0.14332838550335278,0.14287796155020344
channel_constant__diagonal,training,training_r07_c18,training_r07_c18,within_core,y,8,False,0.023820816913151743,0.024009483243970446,0.024185006279427695
channel_constant__diagonal,training,training_r07_c18,training_r07_c18,within_core,x,8,False,0.060415513380176644,0.06234134688875198,0.06364142288896042
channel_constant__diagonal,training,training_r07_c18,training_r07_c18,within_core,y,12,False,0.0311625351432547,0.03157937878746419,0.031569485735276556
channel_constant__diagonal,training,training_r07_c18,training_r07_c18,within_core,x,12,False,-0.001374241630555552,-0.0013923569160981134,0.0012659545152935655
channel_constant__diagonal,training,training_r08_c18,training_r08_c18,within_core,y,1,False,0.7652682225802979,0.8049821301341431,0.8046982414725765
channel_constant__diagonal,training,training_r08_c18,training_r08_c18,within_core,x,1,False,0.7711612463284049,0.8107793620687508,0.8104361245497115
channel_constant__diagonal,training,training_r08_c18,training_r08_c18,within_core,y,2,False,0.411783053885788,0.4339378567605178,0.43330775909599545
channel_constant__diagonal,training,training_r08_c18,training_r08_c18,within_core,x,2,False,0.42951581917769055,0.451580408074217,0.450667737834026
channel_constant__diagonal,training,training_r08_c18,training_r08_c18,within_core,y,4,False,0.0924208183263502,0.09753052342643882,0.09628205286240939
channel_constant__diagonal,training,training_r08_c18,training_r08_c18,within_core,x,4,False,0.11952460465340975,0.1263222949297417,0.12526981585666225
channel_constant__diagonal,training,training_r08_c18,training_r08_c18,within_core,y,8,False,0.057897170571231206,0.06089142219971925,0.059123623245708364
channel_constant__diagonal,training,training_r08_c18,training_r08_c18,within_core,x,8,False,0.02012943612939431,0.021306274573028475,0.02118410289156365
channel_constant__diagonal,training,training_r08_c18,training_r08_c18,within_core,y,12,False,0.008738124177314498,0.009167132557502143,0.007708184769717582
channel_constant__diagonal,training,training_r08_c18,training_r08_c18,within_core,x,12,False,-0.008527586184177092,-0.008938987553799186,-0.004235263260167591
channel_constant__diagonal,training,training_r08_c19,training_r08_c19,within_core,y,1,False,0.8619278820601012,0.8162616354564617,0.8163041101986149
channel_constant__diagonal,training,training_r08_c19,training_r08_c19,within_core,x,1,False,0.8841873604858017,0.8344247065093484,0.8344599301643243
channel_constant__diagonal,training,training_r08_c19,training_r08_c19,within_core,y,2,False,0.49010692182371174,0.464237536632494,0.46428192978670807
channel_constant__diagonal,training,training_r08_c19,training_r08_c19,within_core,x,2,False,0.5483479003097734,0.5172799381533782,0.5172825929150513
channel_constant__diagonal,training,training_r08_c19,training_r08_c19,within_core,y,4,False,0.1427033557141739,0.13634159216733183,0.13663224034902866
channel_constant__diagonal,training,training_r08_c19,training_r08_c19,within_core,x,4,False,0.22462063362804152,0.21095415662828992,0.2106534231274655
channel_constant__diagonal,training,training_r08_c19,training_r08_c19,within_core,y,8,False,0.027555928062942547,0.026675535379251106,0.02997291941830497
channel_constant__diagonal,training,training_r08_c19,training_r08_c19,within_core,x,8,False,0.06365989198602827,0.06009724777552295,0.060949551917419874
channel_constant__diagonal,training,training_r08_c19,training_r08_c19,within_core,y,12,False,-0.00915993530495311,-0.008656875817040966,-0.002121411315787512
channel_constant__diagonal,training,training_r08_c19,training_r08_c19,within_core,x,12,False,0.037023741552616486,0.034992883659857976,0.03914052240435711
channel_constant__diagonal,training,training_r09_c18,training_r09_c18,within_core,y,1,False,0.8216483263014581,0.8144200446547615,0.8081046879760363
channel_constant__diagonal,training,training_r09_c18,training_r09_c18,within_core,x,1,False,0.8303958600045501,0.8210603709235518,0.8156916231744997
channel_constant__diagonal,training,training_r09_c18,training_r09_c18,within_core,y,2,False,0.46661671137833277,0.4609270016313255,0.440680476507722
channel_constant__diagonal,training,training_r09_c18,training_r09_c18,within_core,x,2,False,0.4876345320608472,0.4818455230054858,0.46636324283795283
channel_constant__diagonal,training,training_r09_c18,training_r09_c18,within_core,y,4,False,0.13099976096752974,0.12813919372724128,0.09194361231799911
channel_constant__diagonal,training,training_r09_c18,training_r09_c18,within_core,x,4,False,0.17516591696339287,0.1730769868728082,0.15131052654605479
channel_constant__diagonal,training,training_r09_c18,training_r09_c18,within_core,y,8,False,0.017105865022279582,0.016913050915890238,-0.02003784713500461
channel_constant__diagonal,training,training_r09_c18,training_r09_c18,within_core,x,8,False,0.057622176983867915,0.05708868075914829,0.03632897490177902
channel_constant__diagonal,training,training_r09_c18,training_r09_c18,within_core,y,12,False,0.00662206366591048,0.006567543416111584,-0.01895077023279979
channel_constant__diagonal,training,training_r09_c18,training_r09_c18,within_core,x,12,False,-0.006316805609998234,-0.006259547598415032,-0.03444043843784728
channel_constant__diagonal,training,training_r09_c19,training_r09_c19,within_core,y,1,False,0.8114977568870535,0.8070976894227101,0.8068864968315295
channel_constant__diagonal,training,training_r09_c19,training_r09_c19,within_core,x,1,False,0.8317958544191245,0.8215175972096973,0.8213441016360713
channel_constant__diagonal,training,training_r09_c19,training_r09_c19,within_core,y,2,False,0.4376083877355017,0.4361639887474101,0.43571059948145596
channel_constant__diagonal,training,training_r09_c19,training_r09_c19,within_core,x,2,False,0.48858128052414834,0.48320452556115,0.4826744561238011
channel_constant__diagonal,training,training_r09_c19,training_r09_c19,within_core,y,4,False,0.08600759068015526,0.08529888284895205,0.08507854095780418
channel_constant__diagonal,training,training_r09_c19,training_r09_c19,within_core,x,4,False,0.1440024326807591,0.14382114599170948,0.14319611693517303
channel_constant__diagonal,training,training_r09_c19,training_r09_c19,within_core,y,8,False,-0.03799639836756096,-0.03694087104177087,-0.03707439577362879
channel_constant__diagonal,training,training_r09_c19,training_r09_c19,within_core,x,8,False,0.012251474471679938,0.012161643559623844,0.011426880895099514
channel_constant__diagonal,training,training_r09_c19,training_r09_c19,within_core,y,12,False,-0.044998505642099056,-0.04459003361211811,-0.04601526499319458
channel_constant__diagonal,training,training_r09_c19,training_r09_c19,within_core,x,12,False,0.013235668983557826,0.013115285177579011,0.011783168552389265
channel_constant__diagonal,training,training_r10_c19,training_r10_c19,within_core,y,1,False,0.8244325919292653,0.8096089509789782,0.8093961372384911
channel_constant__diagonal,training,training_r10_c19,training_r10_c19,within_core,x,1,False,0.8352512288270928,0.8242542488566418,0.8241806553729808
channel_constant__diagonal,training,training_r10_c19,training_r10_c19,within_core,y,2,False,0.4588849361576243,0.4495483170573794,0.44863186800308874
channel_constant__diagonal,training,training_r10_c19,training_r10_c19,within_core,x,2,False,0.49000109931408853,0.48549816674240487,0.4854164951965611
channel_constant__diagonal,training,training_r10_c19,training_r10_c19,within_core,y,4,False,0.12244848820831965,0.1196925014065565,0.1185835891789743
channel_constant__diagonal,training,training_r10_c19,training_r10_c19,within_core,x,4,False,0.1571835026249595,0.15663469675588104,0.1565914202590504
channel_constant__diagonal,training,training_r10_c19,training_r10_c19,within_core,y,8,False,-0.0009659438730281321,-0.0009563393140366629,0.0013546354805026493
channel_constant__diagonal,training,training_r10_c19,training_r10_c19,within_core,x,8,False,0.013478979766980946,0.013336261150532236,0.013454940942516758
channel_constant__diagonal,training,training_r10_c19,training_r10_c19,within_core,y,12,False,-0.023359959741788446,-0.023010935233681116,-0.009687110495530761
channel_constant__diagonal,training,training_r10_c19,training_r10_c19,within_core,x,12,False,-0.02379068158774779,-0.023446477615585763,-0.024156084824360366
channel_constant__diagonal,training,training_r11_c19,training_r11_c19,within_core,y,1,False,0.8307883216804095,0.8090511148785222,0.8087639876970665
channel_constant__diagonal,training,training_r11_c19,training_r11_c19,within_core,x,1,False,0.8484281247588237,0.819774337464028,0.8194880801627126
channel_constant__diagonal,training,training_r11_c19,training_r11_c19,within_core,y,2,False,0.45454033132661265,0.4437567312582992,0.4428664404791128
channel_constant__diagonal,training,training_r11_c19,training_r11_c19,within_core,x,2,False,0.48958061210254195,0.4717100807437284,0.47112279458608125
channel_constant__diagonal,training,training_r11_c19,training_r11_c19,within_core,y,4,False,0.11351565192237667,0.11093752702162825,0.10956928903993947
channel_constant__diagonal,training,training_r11_c19,training_r11_c19,within_core,x,4,False,0.12773644482706925,0.12313722988719476,0.12262957754035873
channel_constant__diagonal,training,training_r11_c19,training_r11_c19,within_core,y,8,False,0.024571180041005867,0.023803005911366183,0.02280549599770974
channel_constant__diagonal,training,training_r11_c19,training_r11_c19,within_core,x,8,False,-0.030882886393730186,-0.030278217927646105,-0.030859534887418695
channel_constant__diagonal,training,training_r11_c19,training_r11_c19,within_core,y,12,False,-0.012787921344741097,-0.012397737379331537,-0.013902506057796587
channel_constant__diagonal,training,training_r11_c19,training_r11_c19,within_core,x,12,False,-0.0055846732251031,-0.005415637813555425,-0.005550234451582761
channel_constant__diagonal,training,training_r12_c18,training_r12_c18,within_core,y,1,False,0.8288249276007911,0.805728673871429,0.8057239953740188
channel_constant__diagonal,training,training_r12_c18,training_r12_c18,within_core,x,1,False,0.8324289723887233,0.8152441477060749,0.8152853033473703
channel_constant__diagonal,training,training_r12_c18,training_r12_c18,within_core,y,2,False,0.44324328580304045,0.4316453961654362,0.43167339250355813
channel_constant__diagonal,training,training_r12_c18,training_r12_c18,within_core,x,2,False,0.4667057856230715,0.45881647449279417,0.4588165504506159
channel_constant__diagonal,training,training_r12_c18,training_r12_c18,within_core,y,4,False,0.08749158239358103,0.08523095659405777,0.0856441344966079
channel_constant__diagonal,training,training_r12_c18,training_r12_c18,within_core,x,4,False,0.13493938438271838,0.13304661753682448,0.13307075370782692
channel_constant__diagonal,training,training_r12_c18,training_r12_c18,within_core,y,8,False,0.016271742957539036,0.015718959555878015,0.016285356683365854
channel_constant__diagonal,training,training_r12_c18,training_r12_c18,within_core,x,8,False,-0.026068526078123575,-0.02571976077785085,-0.026207051262465256
channel_constant__diagonal,training,training_r12_c18,training_r12_c18,within_core,y,12,False,-0.005038947047914944,-0.004913504993915982,-0.0030974381985630927
channel_constant__diagonal,training,training_r12_c18,training_r12_c18,within_core,x,12,False,-0.06380193468558235,-0.06223672039912263,-0.06173956237864867
channel_constant__diagonal,training,training_r12_c19,training_r12_c19,within_core,y,1,False,0.8152632194418491,0.8076406683553435,0.8076277602105231
channel_constant__diagonal,training,training_r12_c19,training_r12_c19,within_core,x,1,False,0.8194453063532978,0.8149052055777526,0.8149161534388
channel_constant__diagonal,training,training_r12_c19,training_r12_c19,within_core,y,2,False,0.44260493511839843,0.4382995333734004,0.4382153704471975
channel_constant__diagonal,training,training_r12_c19,training_r12_c19,within_core,x,2,False,0.45978062598906166,0.4595213437409329,0.4595779090939379
channel_constant__diagonal,training,training_r12_c19,training_r12_c19,within_core,y,4,False,0.07854255017590599,0.07753922644155292,0.07741783601094185
channel_constant__diagonal,training,training_r12_c19,training_r12_c19,within_core,x,4,False,0.13776673692558697,0.13729477123151387,0.1376317749526514
channel_constant__diagonal,training,training_r12_c19,training_r12_c19,within_core,y,8,False,-0.010022041110358797,-0.010031894662280582,-0.0075159233875742755
channel_constant__diagonal,training,training_r12_c19,training_r12_c19,within_core,x,8,False,0.0183783654812683,0.017928102361598162,0.01778897941258708
channel_constant__diagonal,training,training_r12_c19,training_r12_c19,within_core,y,12,False,-0.04818970942578586,-0.0478519455657958,-0.042186384407166
channel_constant__diagonal,training,training_r12_c19,training_r12_c19,within_core,x,12,False,0.00461423822686845,0.0045764423078992434,0.00620373904712608
channel_constant__diagonal,training,training_r13_c18,training_r13_c18,within_core,y,1,False,0.805698666032605,0.8082439436619139,0.8081261529435854
channel_constant__diagonal,training,training_r13_c18,training_r13_c18,within_core,x,1,False,0.8166150911968868,0.8178475231923189,0.8178877616780292
channel_constant__diagonal,training,training_r13_c18,training_r13_c18,within_core,y,2,False,0.4423487872945939,0.4436571313866655,0.4432927003126507
channel_constant__diagonal,training,training_r13_c18,training_r13_c18,within_core,x,2,False,0.46923010818331706,0.47003021207714646,0.47007340810906073
channel_constant__diagonal,training,training_r13_c18,training_r13_c18,within_core,y,4,False,0.09215631092151275,0.09256841786702237,0.092059703846281
channel_constant__diagonal,training,training_r13_c18,training_r13_c18,within_core,x,4,False,0.136878454040142,0.13728658061198235,0.13718204708643467
channel_constant__diagonal,training,training_r13_c18,training_r13_c18,within_core,y,8,False,-0.004887782615032271,-0.004871232260433641,-0.004863521946327115
channel_constant__diagonal,training,training_r13_c18,training_r13_c18,within_core,x,8,False,0.026661285504413008,0.02684829480096909,0.029133341963504925
channel_constant__diagonal,training,training_r13_c18,training_r13_c18,within_core,y,12,False,0.0027925684832618915,0.0027958555028491606,0.00851273317906212
channel_constant__diagonal,training,training_r13_c18,training_r13_c18,within_core,x,12,False,-0.0011190516050439024,-0.0011208202570608587,0.00465081823223063
channel_constant__diagonal,training,training_r14_c18,training_r14_c18,within_core,y,1,False,0.7621734757646483,0.7977692459718911,0.7977351847345315
channel_constant__diagonal,training,training_r14_c18,training_r14_c18,within_core,x,1,False,0.7727108511670642,0.8096875815703393,0.8096814065078264
channel_constant__diagonal,training,training_r14_c18,training_r14_c18,within_core,y,2,False,0.3979319327104047,0.41759742175605213,0.41764981655017563
channel_constant__diagonal,training,training_r14_c18,training_r14_c18,within_core,x,2,False,0.4275391466403655,0.4476731360103233,0.44757120537047423
channel_constant__diagonal,training,training_r14_c18,training_r14_c18,within_core,y,4,False,0.09345257551426622,0.09780010467083523,0.09748329787216715
channel_constant__diagonal,training,training_r14_c18,training_r14_c18,within_core,x,4,False,0.1223770961832054,0.12787555419445074,0.12738211961050944
channel_constant__diagonal,training,training_r14_c18,training_r14_c18,within_core,y,8,False,-0.0007375417275291228,-0.0007709903607868613,-0.00031166024115702144
channel_constant__diagonal,training,training_r14_c18,training_r14_c18,within_core,x,8,False,0.00583021295700409,0.006062771989669165,0.005067064553569868
channel_constant__diagonal,training,training_r14_c18,training_r14_c18,within_core,y,12,False,-0.016243402401589554,-0.016984478864263373,-0.016307607100266134
channel_constant__diagonal,training,training_r14_c18,training_r14_c18,within_core,x,12,False,0.006567514516676325,0.006867688600398635,0.008240261732780259
channel_constant__diagonal,training,training_r15_c17,training_r15_c17,within_core,y,1,False,0.7792265849531224,0.8102667794717849,0.8096855999580712
channel_constant__diagonal,training,training_r15_c17,training_r15_c17,within_core,x,1,False,0.7771519080380486,0.8092599250491558,0.8087886563600736
channel_constant__diagonal,training,training_r15_c17,training_r15_c17,within_core,y,2,False,0.4400711061713744,0.4571428391377237,0.4550633019161302
channel_constant__diagonal,training,training_r15_c17,training_r15_c17,within_core,x,2,False,0.4301331494360124,0.4483773312681054,0.4471320918715322
channel_constant__diagonal,training,training_r15_c17,training_r15_c17,within_core,y,4,False,0.12319540602775787,0.12865695246652015,0.12542974207939883
channel_constant__diagonal,training,training_r15_c17,training_r15_c17,within_core,x,4,False,0.10691531143723691,0.11143472525122892,0.10978937224518284
channel_constant__diagonal,training,training_r15_c17,training_r15_c17,within_core,y,8,False,-0.0018899243518599716,-0.0019639033841509206,-0.003434410477568399
channel_constant__diagonal,training,training_r15_c17,training_r15_c17,within_core,x,8,False,-0.032156888442894827,-0.03341166460229379,-0.03481876869457236
