model_id,region,channel,fitted_sigma_mjy,raw_channel_mean_mjy,predicted_channel_mean_mjy,residual_channel_mean_mjy,standardized_residual_mean,whitened_mean,whitened_variance,whitened_skewness,whitened_q01,whitened_q50,whitened_q99,positive_3sigma_fraction,negative_3sigma_fraction
channel_constant__diagonal,training,0,0.3105594158904942,-0.004324271770861185,-0.004324271770861178,4.2537280636979175e-18,1.3696986296489613e-17,-3.402982450958334e-17,1.0000000000000004,-0.004492465562021867,-2.397390149842167,-0.010750762162269929,2.312038258320264,0.0018558429118773947,0.002274904214559387
channel_constant__diagonal,training,1,0.34959373811622235,-0.008001600384979417,-0.008001600384979424,-1.3505586602240889e-17,-3.8632232588076163e-17,1.7865657867531254e-17,0.9999999999999998,-0.10821724710716088,-2.4267150143533516,0.013452043283935724,2.276530399690953,0.0014367816091954023,0.003232758620689655
channel_constant__diagonal,training,2,0.3517890348834739,0.011874492809637979,0.011874492809637975,-3.402982450958334e-18,-9.673361343071802e-18,7.23133770828646e-18,1.0,-0.06472828599426607,-2.3506207555541,0.011434843031633606,2.2842989516986933,0.0011973180076628352,0.002334770114942529
channel_constant__diagonal,training,3,0.3562935134029896,-0.0027648421985122192,-0.0027648421985122184,1.297387059427865e-17,3.641343472791326e-17,2.9776096445885425e-18,0.9999999999999993,-0.08863035252723747,-2.4624735246650276,0.007502943616272932,2.32663698840312,0.0019755747126436784,0.003472222222222222
channel_constant__diagonal,training,4,0.3630393478374336,-0.011611301153099824,-0.011611301153099829,2.3395504350338548e-17,6.44434397805686e-17,1.0208947352875003e-17,1.0000000000000004,0.016426698383099844,-2.431743045393104,0.002886987310552487,2.417003164920533,0.0038314176245210726,0.002514367816091954
channel_constant__diagonal,training,5,0.3508433587766743,0.00733914649087519,0.0073391464908751924,-1.658953944842188e-17,-4.728474697730214e-17,-6.805964901916668e-18,0.9999999999999998,-0.016801332615001743,-2.4536913592303162,-0.000374245048025738,2.404720025468051,0.002454501915708812,0.0026340996168582377
channel_constant__diagonal,training,6,0.36276247526060923,0.01710017753350577,0.017100177533505775,-1.701491225479167e-17,-4.690372741162968e-17,-2.2970131543968756e-17,0.9999999999999998,-0.0230601850868988,-2.42991731496356,0.0005266362721199906,2.3627494611036393,0.002274904214559387,0.0021551724137931034
channel_constant__diagonal,training,7,0.35310356918361635,-0.017546940247691583,-0.01754694024769158,-2.637311399492709e-17,-7.468945741868978e-17,-6.805964901916668e-18,0.9999999999999998,0.056853056445371065,-2.3682772323708536,-0.010053874625914953,2.390737929938801,0.002454501915708812,0.001257183908045977
channel_constant__diagonal,training,8,0.3586880950544263,-0.01588916252015005,-0.015889162520150046,-3.254101968728907e-17,-9.072232989040629e-17,-2.5522368382187506e-18,0.9999999999999998,-0.04786079207410613,-2.4150032790246523,0.008889926101169753,2.325293521541301,0.0013170498084291188,0.0022150383141762453
channel_constant__diagonal,training,9,0.3539964177692253,0.002677516829935057,0.002677516829935065,-2.488430917263282e-17,-7.029537001940854e-17,-2.126864031848959e-17,1.0000000000000009,-0.0858325565352441,-2.420661451024564,0.014420054960658606,2.3096313736006375,0.0011374521072796935,0.0020953065134099616
channel_constant__diagonal,training,10,0.3552630693761965,-0.012234774710800901,-0.01223477471080089,-2.871266442996095e-17,-8.082085334785087e-17,-3.062684205862501e-17,1.0000000000000004,0.01344859106293289,-2.3800996667626677,-0.00925316958966696,2.347164491402725,0.0015565134099616857,0.001736111111111111
channel_constant__diagonal,training,11,0.3558662657041988,-0.021911876679951963,-0.021911876679951967,1.701491225479167e-17,4.781265855902934e-17,-4.2537280636979176e-19,0.9999999999999998,0.02885432820875459,-2.3164133625832064,9.725844361591399e-05,2.36369015454651,0.0014367816091954023,0.0010177203065134099
channel_constant__diagonal,training,12,0.3488530842818854,-0.005139781891814069,-0.005139781891814073,2.4246249963078133e-17,6.950275361041763e-17,1.3611929803833336e-17,0.9999999999999998,-0.01267492539017077,-2.3765309276236213,0.0034484351575417363,2.3501728081325046,0.0017959770114942528,0.0019157088122605363
channel_constant__diagonal,training,13,0.35746111499648253,-0.010705621603137372,-0.010705621603137372,1.658953944842188e-17,4.6409354059630023e-17,0.0,1.0,0.029899798497238093,-2.3508825885180094,-0.01130847154162551,2.4208628680223683,0.0016163793103448276,0.0020354406130268198
channel_constant__diagonal,training,14,0.34894668055778577,-0.03526589808215903,-0.03526589808215902,-6.8591365027128925e-18,-1.9656689359384853e-17,-1.9779835496195318e-17,0.9999999999999996,0.05172236198671723,-2.2965718954150045,-0.007148711983637701,2.3804104023883625,0.002274904214559387,0.0015565134099616857
channel_constant__diagonal,training,15,0.3633988181706433,-0.017571221626628466,-0.017571221626628483,-8.720142530580731e-18,-2.399606739085751e-17,4.594026308793751e-17,1.0000000000000007,-0.06805877073458852,-2.4800801150373935,0.012740699447773483,2.287815379230389,0.0023946360153256703,0.0029932950191570882
channel_constant__diagonal,training,16,0.35330351001981414,-0.026073555205757507,-0.026073555205757493,1.1059692965614586e-17,3.1303660031552845e-17,-2.892535083314584e-17,1.0000000000000002,-0.004389989094456382,-2.342998103810155,-0.003771206573699699,2.379252930588311,0.0016762452107279694,0.0020354406130268198
channel_constant__diagonal,training,17,0.35396987518803497,-0.016563175695572592,-0.016563175695572592,-5.104473676437501e-18,-1.4420644337956488e-17,1.5313421029312504e-17,0.9999999999999998,-0.06805374224767285,-2.445967021633534,-0.0018531419846797808,2.378357423004445,0.0014966475095785441,0.003352490421455939
channel_constant__diagonal,training,18,0.3666104053903174,-0.004503738479356101,-0.004503738479356101,-6.593278498731773e-18,-1.7984428160766842e-17,-2.1268640318489587e-18,1.0,-0.007886523860607038,-2.3870983535363646,0.008772664115020532,2.3705139319808435,0.0016762452107279694,0.0020953065134099616
channel_constant__diagonal,training,19,0.3661060004725067,-0.004357625834997768,-0.004357625834997759,8.507456127395835e-19,2.3237685578537017e-18,-3.2328333284104177e-17,1.0000000000000002,0.04171091706352691,-2.348342396452974,-0.00501914653045237,2.425001172160011,0.0019157088122605363,0.0013170498084291188
channel_constant__diagonal,training,20,0.41327567912689966,-0.039119753563360046,-0.03911975356336003,1.2761184191093753e-18,3.087813978807915e-18,-4.083578941150001e-17,1.0000000000000002,-0.05306628725511356,-2.407036648639636,0.006022529486601485,2.346926410069801,0.0018558429118773947,0.0028136973180076627
channel_constant__diagonal,training,21,0.44765702358475246,-0.005454432688299718,-0.005454432688299695,-1.3611929803833336e-17,-3.0407050680969076e-17,-6.380592095546876e-17,1.0000000000000004,0.13224224990337397,-2.3227638794454495,-0.022812462909177728,2.4872044390538752,0.0029334291187739464,0.0010177203065134099
channel_constant__diagonal,training,22,0.39542769811813266,-0.05986773747845203,-0.05986773747845201,4.041041660513022e-18,1.021941983261318e-17,-3.062684205862501e-17,1.0000000000000004,-0.05217474929673053,-2.421430365332942,-0.003902968969968582,2.3630148753142572,0.001736111111111111,0.0034123563218390806
channel_constant__diagonal,training,23,0.39409730079204125,-0.04434529540814975,-0.04434529540814976,1.9992521899380213e-17,5.072991329603128e-17,1.595148023886719e-17,1.0000000000000004,0.006171803334473145,-2.3553584430692784,0.003583992011696835,2.419234837476349,0.0019157088122605363,0.0017959770114942528
channel_constant__diagonal,training,24,0.3853412868394892,-0.01718129389533676,-0.017181293895336736,-2.5522368382187506e-18,-6.623315293182857e-18,-4.8492499926156265e-17,1.0000000000000004,-0.02945195632398222,-2.394578388629809,0.013792074827561056,2.3969021621517963,0.0019157088122605363,0.0016163793103448276
channel_constant__diagonal,training,25,0.3628379237209285,-0.030883665505408407,-0.030883665505408393,-2.211938593122917e-17,-6.096216653538668e-17,-2.233207233441407e-17,0.9999999999999998,0.006140499619686006,-2.3644452905396633,0.004946568386721937,2.434131735494016,0.0015565134099616857,0.0020354406130268198
channel_constant__diagonal,training,26,0.3568036489300848,-0.03876464606017703,-0.03876464606017703,-2.1694013124859382e-17,-6.080098449080125e-17,-3.402982450958334e-18,1.0,-0.02865643382195949,-2.359647031743711,0.00975701721433709,2.3549490553881864,0.0015565134099616857,0.0015565134099616857
channel_constant__diagonal,training,27,0.35245816537648067,-0.021121358381252155,-0.02112135838125216,2.1906699528044277e-17,6.215404175597544e-17,1.914177628664063e-17,1.0000000000000004,-0.02193978843500177,-2.4519559170165675,-0.000744676507345682,2.4624121980611924,0.0037116858237547894,0.0028735632183908046
channel_constant__diagonal,training,28,0.3589531665549979,-0.013869299797094031,-0.013869299797094045,-3.5093256525507825e-18,-9.776555772528871e-18,2.807460522040626e-17,0.9999999999999998,0.03814528710793556,-2.393781977778787,-0.007107289633299655,2.4738264138250288,0.00305316091954023,0.002454501915708812
channel_constant__diagonal,training,29,0.35653085524509676,-0.016660435937087378,-0.016660435937087374,-1.914177628664063e-17,-5.368897531598391e-17,-2.382087715670834e-17,1.0000000000000004,0.01553513416821313,-2.381164039654089,0.0010970006709130967,2.40769298315526,0.0023946360153256703,0.0016762452107279694
channel_constant__diagonal,training,30,0.36780678432860303,-0.0517732568368306,-0.05177325683683057,-2.4458936366263026e-18,-6.649941602058954e-18,-4.65783222974922e-17,1.0000000000000002,-0.024991269752874964,-2.4299933598459504,0.005087611356756417,2.3807006872058656,0.002753831417624521,0.0019157088122605363
channel_constant__diagonal,training,31,0.3657268963840865,-0.06427904312017728,-0.06427904312017729,-1.5313421029312504e-17,-4.1871191812019057e-17,2.2544758737598963e-17,0.9999999999999998,0.03654437149948643,-2.366016971975393,0.005900332187292253,2.3803295467013004,0.0021551724137931034,0.0016163793103448276
channel_constant__diagonal,training,32,0.37503703272855493,0.0050766294337601,0.005076629433760094,1.701491225479167e-17,4.5368619016103294e-17,1.3611929803833336e-17,1.0000000000000002,-0.009981200050815339,-2.3528749510503424,-0.007922162739305117,2.3532568488585066,0.0017959770114942528,0.0018558429118773947
channel_constant__diagonal,training,33,0.3715903692729955,0.00862955776978831,0.008629557769788312,-2.9776096445885425e-18,-8.013150745575401e-18,0.0,0.9999999999999993,-0.029612673304723457,-2.412752496758896,0.001903241368345515,2.3851653327549953,0.0010177203065134099,0.002574233716475096
channel_constant__diagonal,training,34,0.364690040880445,-0.001954607568347962,-0.0019546075683479726,2.6798486801296883e-17,7.348291370008137e-17,2.892535083314584e-17,0.9999999999999998,0.008775497020973026,-2.391458233745003,0.0007736334020378907,2.3949265194360976,0.002334770114942529,0.002514367816091954
channel_constant__diagonal,training,35,0.3636043139536411,-0.012356962635529696,-0.012356962635529701,-2.020520830256511e-18,-5.5569220515742385e-18,6.3805920955468766e-18,1.0,-0.00300519434075176,-2.370431653439773,0.0013693038229569015,2.3968204146760295,0.002274904214559387,0.0020354406130268198
channel_constant__diagonal,training,36,0.37105585094268523,-0.011574328443756162,-0.011574328443756166,3.402982450958334e-18,9.17107880744339e-18,4.2537280636979175e-18,1.000000000000001,0.011820314349758335,-2.4142734654548197,0.005141552435806905,2.432248799080796,0.0023946360153256703,0.0019157088122605363
channel_constant__diagonal,training,37,0.368042016960991,-0.010111027239010072,-0.010111027239010074,-2.8712664429960945e-18,-7.801463720650194e-18,5.104473676437501e-18,1.0,0.009629783924119131,-2.358975853409971,0.00027959572743916164,2.444321965295972,0.0022150383141762453,0.0028735632183908046
channel_constant__diagonal,training,38,0.36385194502912327,-0.003072701324634259,-0.0030727013246342636,1.871640348027084e-17,5.1439613655968636e-17,1.701491225479167e-17,1.0,-0.058708504683558115,-2.420697738512645,0.007435089340191775,2.3372115092494985,0.0011374521072796935,0.0026340996168582377
channel_constant__diagonal,training,39,0.3637762025140895,0.01300801481879962,0.01300801481879962,-2.2970131543968756e-17,-6.31435794458795e-17,-3.402982450958334e-18,1.0,0.024134194448868204,-2.357414606631605,-0.014932340540684964,2.400977675154752,0.0016762452107279694,0.0019755747126436784
channel_constant__diagonal,training,40,0.3647406412872726,-0.0015377277572966854,-0.0015377277572966703,-2.4033563559893235e-17,-6.589220075687757e-17,-4.062310300831511e-17,1.0000000000000004,0.07852333655953266,-2.312199575997849,-0.012882388432550872,2.4519962665335058,0.002334770114942529,0.0016163793103448276
channel_constant__diagonal,training,41,0.31063652112070445,0.0033076007445057252,0.0033076007445057105,2.4246249963078133e-17,7.805344289719475e-17,4.381339905608855e-17,0.9999999999999996,-0.017757686455614208,-2.394630576622381,0.0013393714672907929,2.321136644300279,0.0018558429118773947,0.0013170498084291188
channel_constant__diagonal,validation,0,0.3105594158904942,0.0014010983616134186,-0.004324271770861178,0.005725370132474606,0.018435667506836822,0.018435667506836787,1.092827889892183,-0.0200199714998037,-2.4524080759391973,0.030774619485837464,2.499948919419121,0.0029578189300411522,0.003472222222222222
