model_id,region,block_id,q_over_n,logpdf_per_channel,conditional_even_q_over_n,conditional_even_logpdf_per_channel,marginal_even_q_over_n,marginal_even_logpdf_per_channel,whitened_mean,whitened_channel_mean_rms,whitened_within_block_variance,positive_3sigma_fraction,negative_3sigma_fraction,absolute_5sigma_fraction,predicted_channel_mean_rms_mjy,residual_channel_mean_rms_mjy
channel_constant__diagonal,training,training_r02_c12,1.0122847046222057,-0.4105601853923929,0.9788714594239624,-0.39541334786215476,0.9788714594239624,-0.39541334786215476,0.003440864926838064,0.2109502696931103,0.9677846883386098,0.0021081349206349205,0.002190806878306878,0.0,0.023336253966182465,0.08494785580830506
channel_constant__diagonal,training,training_r02_c13,1.0386767398043,-0.42375620298344013,1.0248252453076023,-0.41839024080397447,1.0248252453076023,-0.41839024080397447,0.04803321290851316,0.21560116627415557,0.9921928769055237,0.0021081349206349205,0.0028935185185185184,0.0,0.02333625396618247,0.08348061120478666
channel_constant__diagonal,training,training_r02_c14,1.0226092695654887,-0.41572246786403433,1.0153731089599722,-0.4136641726301595,1.0153731089599722,-0.4136641726301595,0.03416325954080222,0.22525895870761445,0.9718676710874499,0.001488095238095238,0.0030588624338624337,0.0,0.02333625396618247,0.08923166749197238
channel_constant__diagonal,training,training_r03_c14,0.9752118440140306,-0.3920237550883054,0.9976723465285913,-0.4048137914144692,0.9976723465285913,-0.4048137914144692,-0.052975935889894056,0.17305312178029644,0.9452644610561246,0.0018601190476190475,0.001984126984126984,0.0,0.02333625396618247,0.06304164629754286
channel_constant__diagonal,training,training_r03_c15,1.0202171320781592,-0.41452639912036965,1.0774003114347577,-0.4446777738675523,1.0774003114347577,-0.4446777738675523,0.055222398792264614,0.19934654822509484,0.9804780857888995,0.0030588624338624337,0.0011987433862433862,0.0,0.02333625396618247,0.07510315730399608
channel_constant__diagonal,training,training_r04_c16,0.9905685628906488,-0.3997021145266145,0.966133985081413,-0.38904461069087987,0.966133985081413,-0.38904461069087987,-0.045763769937738626,0.2248407420062392,0.9400152036247327,0.001488095238095238,0.002728174603174603,0.0,0.02333625396618247,0.0838337182054819
channel_constant__diagonal,training,training_r05_c17,1.026709479975967,-0.4177725730692736,1.078381756713696,-0.4451684965070214,1.078381756713696,-0.4451684965070214,-0.141505501946466,0.2583919260405164,0.9599430925330394,0.0016121031746031745,0.0035962301587301585,0.0,0.023336253966182465,0.09344559519604381
channel_constant__diagonal,training,training_r06_c17,1.0012797240084317,-0.40505769508550593,0.9849774830096113,-0.3984663596549792,0.9849774830096113,-0.3984663596549792,-0.011551001819134082,0.19975517467477213,0.961377594199083,0.0019427910052910052,0.002521494708994709,0.0,0.02333625396618247,0.07270621663506789
channel_constant__diagonal,training,training_r06_c18,0.9769864883688302,-0.39291107726570507,0.9661727427833798,-0.3890639895418633,0.9661727427833798,-0.3890639895418633,0.046270234672005243,0.18055968209071768,0.9443846895721292,0.0020667989417989417,0.0016121031746031745,0.0,0.02333625396618247,0.06475368537318488
channel_constant__diagonal,training,training_r07_c18,0.9869901598223568,-0.3979129129924684,0.992981708850732,-0.40246847257553947,0.992981708850732,-0.40246847257553947,0.012926651011497986,0.20535664053412334,0.9448188100108955,0.0020667989417989417,0.002686838624338624,8.267195767195767e-05,0.02333625396618247,0.07584964058634963
channel_constant__diagonal,training,training_r08_c18,0.954030046319206,-0.3814328562408932,0.9737822759401522,-0.3928687561202497,0.9737822759401522,-0.3928687561202497,0.0446065523184978,0.22627831984293242,0.9028281682882655,0.001240079365079365,0.0007853835978835978,0.0,0.023336253966182465,0.08542361454696006
channel_constant__diagonal,training,training_r08_c19,1.0581561373625639,-0.43349590176257197,1.0271705654440801,-0.4195629008722136,1.0271705654440801,-0.4195629008722136,0.005433849573306259,0.22782487521586903,1.0062519635954377,0.0038029100529100527,0.001984126984126984,0.0,0.023336253966182465,0.08784906027419159
channel_constant__diagonal,training,training_r09_c18,1.0096564995638533,-0.4092460828632166,1.0046638424568157,-0.40830953937858133,1.0046638424568157,-0.40830953937858133,0.1688421273749895,0.2586224159125371,0.9427709455514156,0.0031001984126984125,0.0007853835978835978,0.0,0.02333625396618247,0.09281431418559843
channel_constant__diagonal,training,training_r09_c19,1.0091939794202258,-0.4090148227914029,0.9913672301363539,-0.4016612332183504,0.9913672301363539,-0.4016612332183504,-0.03722914209603954,0.16811913472775372,0.980929935958617,0.0023974867724867724,0.002232142857142857,0.0,0.02333625396618247,0.061428859236340526
channel_constant__diagonal,training,training_r10_c19,1.015262693764937,-0.4120491799637585,1.0593686707114205,-0.43566195350588377,1.0593686707114205,-0.43566195350588377,0.026539658433812088,0.15578829072954875,0.9909927022365027,0.0021081349206349205,0.002521494708994709,0.0,0.02333625396618247,0.05532408826188532
channel_constant__diagonal,training,training_r11_c19,1.0314753033737316,-0.42015548476815584,1.095930649305865,-0.453942942803106,1.095930649305865,-0.453942942803106,-0.0414073333841855,0.2100809328312704,0.9873413050344749,0.0018601190476190475,0.0021494708994708994,0.0,0.02333625396618247,0.07891273829006862
channel_constant__diagonal,training,training_r12_c18,1.0280072130450826,-0.4184214396038313,1.0310346379170794,-0.4214949371087132,1.0310346379170794,-0.4214949371087132,-0.00951219725806047,0.1698422573376984,0.9991608206675177,0.0028108465608465607,0.002025462962962963,0.0,0.023336253966182465,0.06308334801536578
channel_constant__diagonal,training,training_r12_c19,1.0083964039003792,-0.40861603503147964,0.9868857598258096,-0.3994204980630783,0.9868857598258096,-0.3994204980630783,0.0018404415399660384,0.1795082030360819,0.9761732089431356,0.0020667989417989417,0.002728174603174603,0.0,0.023336253966182465,0.06652472588782278
channel_constant__diagonal,training,training_r13_c18,0.999556691453243,-0.40419617880791164,0.9772919754972846,-0.3946236058988158,0.9772919754972846,-0.3946236058988158,-0.025172176104979835,0.18152542786366702,0.9666052104921558,0.0023148148148148147,0.002190806878306878,0.0,0.023336253966182465,0.06642059182056564
channel_constant__diagonal,training,training_r14_c18,0.9563677793106283,-0.38260172273660437,0.9168641785192393,-0.36440970740979306,0.9168641785192393,-0.36440970740979306,0.020296091752451208,0.16000005671477624,0.9307677611618966,0.0016947751322751322,0.001240079365079365,0.0,0.02333625396618247,0.05737199209430021
channel_constant__diagonal,training,training_r15_c17,0.9595599983040716,-0.3841978322333259,1.0033290296623503,-0.4076421329813486,1.0033290296623503,-0.4076421329813486,0.04941715967035043,0.19661856450008752,0.9209011383979967,0.001984126984126984,0.0013227513227513227,0.0,0.023336253966182465,0.07323697829608634
channel_constant__diagonal,training,training_r16_c16,1.022377870365895,-0.4156067682642376,0.9842156882779817,-0.39808546228916425,0.9842156882779817,-0.39808546228916425,-0.08925268846411306,0.19240626011732914,0.9853577014335577,0.000992063492063492,0.0026455026455026454,0.0,0.02333625396618247,0.07022018129497146
channel_constant__diagonal,training,training_r16_c17,1.0268049117569344,-0.41782028895975737,1.0088517328931041,-0.4104034845967255,1.0088517328931041,-0.4104034845967255,-0.05795275781984419,0.17958358710682215,0.9945546469987809,0.0018601190476190475,0.002438822751322751,0.0,0.023336253966182465,0.0651267541690704
channel_constant__diagonal,training,training_r17_c15,1.0316282943281982,-0.42023198024538916,1.040920092581327,-0.42643766444083697,1.040920092581327,-0.42643766444083697,-0.08594152477716349,0.22103478955900355,0.9827719161328055,0.0014054232804232803,0.003017526455026455,0.0,0.02333625396618247,0.08310015971058554
channel_constant__diagonal,training,training_r17_c16,0.9468548632439799,-0.37784526470328006,0.913927945965663,-0.36294159113300495,0.913927945965663,-0.36294159113300495,0.058274095788417406,0.20681853094201816,0.9040809585029653,0.0019014550264550263,0.000992063492063492,0.0,0.023336253966182465,0.07629790501676864
channel_constant__diagonal,training,training_r18_c12,0.988987388388078,-0.3989115272753291,0.9735980090446255,-0.3927766226724862,0.9735980090446255,-0.3927766226724862,-0.02109852246533939,0.20817959910303488,0.9456486429053778,0.0016534391534391533,0.002521494708994709,0.0,0.02333625396618247,0.07736557487463691
channel_constant__diagonal,training,training_r18_c13,0.9867281213587157,-0.39778189376064804,1.0052696453122265,-0.4086124408062867,1.0052696453122265,-0.4086124408062867,0.03950746572877597,0.2137350206101271,0.9410454623235044,0.001984126984126984,0.0018187830687830687,0.0,0.023336253966182465,0.07942907460768499
channel_constant__diagonal,training,training_r18_c14,0.9461562651984853,-0.3774959656805327,0.9788689478743835,-0.39541209208736516,0.9788689478743835,-0.39541209208736516,0.02192005072800017,0.19931306552636885,0.9064305671089665,0.0012814153439153438,0.0014467592592592592,0.0,0.02333625396618247,0.07314653723316611
channel_constant__diagonal,training,training_r19_c12,0.969265434391375,-0.3890505502769776,0.943868974540523,-0.377912105420435,0.943868974540523,-0.377912105420435,-0.01737156279753001,0.18541450505169613,0.9348868957078096,0.001984126984126984,0.0030588624338624337,0.0,0.023336253966182465,0.06666938974975362
channel_constant__diagonal,validation,validation_r02_c07,0.9881686570706092,-0.39850216161659463,1.002111221014277,-0.40703322865731184,1.002111221014277,-0.40703322865731184,-0.03182230952346026,0.1795024448241246,0.9559475293727715,0.0010333994708994708,0.0017774470899470898,0.0,0.023336253966182465,0.06561547989785918
channel_constant__diagonal,validation,validation_r02_c08,1.0493053042927558,-0.42907048522766805,1.0527208023589985,-0.4323380193296727,1.0527208023589985,-0.4323380193296727,-0.09069700701536518,0.2436176314963157,0.9899557539168813,0.0012814153439153438,0.003472222222222222,0.0,0.023336253966182465,0.09166013641860693
channel_constant__diagonal,validation,validation_r03_c05,1.0235354496424625,-0.41618555790252126,1.0155554066102817,-0.41375532145531435,1.0155554066102817,-0.41375532145531435,-0.09731862613428263,0.2349259262260769,0.9683452588292822,0.0019427910052910052,0.002521494708994709,0.0,0.02333625396618247,0.08448892237995836
channel_constant__diagonal,validation,validation_r03_c06,1.0002088170583345,-0.40452224161045747,0.9831275781846962,-0.39754140724252146,0.9831275781846962,-0.39754140724252146,-0.0633388893205298,0.20848626139768847,0.9567422958667497,0.002438822751322751,0.002686838624338624,4.1335978835978834e-05,0.02333625396618247,0.07529905121018789
channel_constant__diagonal,validation,validation_r04_c04,1.0195104706904767,-0.41417306842652846,1.0028083682778388,-0.4073818022890928,1.0028083682778388,-0.4073818022890928,-0.02898254525756908,0.17817712247829062,0.9877633837158328,0.001984126984126984,0.0025628306878306877,0.0,0.023336253966182465,0.06351658711753196
channel_constant__diagonal,validation,validation_r04_c05,1.000392578981816,-0.4046141225721981,1.0142363349634769,-0.41309578563191185,1.0142363349634769,-0.41309578563191185,-0.003210068842319885,0.18993978144042822,0.9643154584081783,0.0018187830687830687,0.0018601190476190475,0.0,0.02333625396618247,0.06954710085022157
channel_constant__diagonal,validation,validation_r05_c03,0.9727743832549033,-0.39080502470874184,0.951890904349788,-0.3819230703250674,0.951890904349788,-0.3819230703250674,-0.07408596418974502,0.18973911466871904,0.9367734516196342,0.001736111111111111,0.002025462962962963,0.0,0.02333625396618247,0.06799649621642265
channel_constant__diagonal,validation,validation_r05_c04,1.0123208716112475,-0.4105782688869139,0.9757687643012887,-0.3938620003008177,0.9757687643012887,-0.3938620003008177,0.048556160197367575,0.18856804068552038,0.9767629656432716,0.0023561507936507935,0.0020667989417989417,0.0,0.023336253966182465,0.0688404897726949
channel_constant__diagonal,validation,validation_r06_c03,1.0108232339002365,-0.4098294500314084,1.015872673358056,-0.41391395482920135,1.015872673358056,-0.41391395482920135,-0.06489414611003763,0.2143168509103745,0.964891521316097,0.0028108465608465607,0.0017774470899470898,0.0,0.02333625396618247,0.07755128688921807
channel_constant__diagonal,validation,validation_r07_c02,1.061172344062614,-0.435004005112597,1.0724176199266957,-0.4421864281135214,1.0724176199266957,-0.4421864281135214,-0.09269551062545085,0.252557613235308,0.9973869960594984,0.0010747354497354497,0.00318287037037037,0.0,0.02333625396618247,0.0967631663699376
channel_constant__diagonal,validation,validation_r08_c02,0.9854574101959523,-0.3971465381792663,1.0028774241915468,-0.4074163302459468,1.0028774241915468,-0.4074163302459468,-0.055714572509530956,0.18585227488939043,0.9509163421143908,0.0021081349206349205,0.002521494708994709,4.1335978835978834e-05,0.023336253966182465,0.06795210895022229
channel_constant__diagonal,validation,validation_r09_c02,0.9663239662085853,-0.38757981618558285,0.9469492626224055,-0.3794522494613761,0.9469492626224055,-0.3794522494613761,-0.09801313622959035,0.17481016520747442,0.9357653723487213,0.0007027116402116402,0.002190806878306878,0.0,0.02333625396618247,0.06482267952650655
channel_constant__diagonal,validation,validation_r10_c01,0.9698932608422294,-0.38936446350240483,0.969404829532368,-0.39068003291635744,0.969404829532368,-0.39068003291635744,0.058015933059316335,0.16912614130516684,0.941289609169454,0.0017774470899470898,0.0010747354497354497,0.0,0.023336253966182465,0.06073669349887195
channel_constant__diagonal,validation,validation_r10_c02,1.0303298956448816,-0.419582780903731,1.0009854440744488,-0.4064703401873978,1.0009854440744488,-0.4064703401873978,0.007022189104853316,0.2097622752180211,0.9863296835402411,0.0020667989417989417,0.002190806878306878,0.0,0.02333625396618247,0.07556028418773371
channel_constant__diagonal,validation,validation_r11_c02,0.9818304924827627,-0.3953330793226714,0.9572004636066127,-0.3845778499534799,0.9572004636066127,-0.3845778499534799,-0.07913193014452945,0.22045048396931063,0.9332320766004595,0.001240079365079365,0.001984126984126984,0.0,0.023336253966182465,0.08000992402237966
channel_constant__diagonal,validation,validation_r12_c02,1.0476354033890283,-0.4282355347758042,1.0627027745229416,-0.4373290054116442,1.0627027745229416,-0.4373290054116442,0.011062951748385147,0.18558199003292813,1.0131947283644462,0.002273478835978836,0.0026041666666666665,0.0,0.02333625396618247,0.06934430641148383
channel_constant__diagonal,validation,validation_r13_c02,1.0430124453742706,-0.4259240557684255,1.0539528029195422,-0.4329540196099444,1.0539528029195422,-0.4329540196099444,0.08003031366671058,0.19360468443259535,1.0055296715400257,0.0033895502645502644,0.0021494708994708994,0.0,0.02333625396618247,0.07143047370128842
channel_constant__diagonal,validation,validation_r14_c02,1.009818175281463,-0.40932692072202165,1.004231385708656,-0.4080933110045016,1.004231385708656,-0.4080933110045016,-0.043999843262154795,0.2155223338563949,0.963368298890556,0.002232142857142857,0.0021081349206349205,0.0,0.023336253966182465,0.08275059149878852
channel_constant__diagonal,validation,validation_r14_c03,0.996708263970277,-0.4027719650664286,1.046503079959126,-0.4292291581297364,1.046503079959126,-0.4292291581297364,-0.016556410681432005,0.24505580320103404,0.9366559172877729,0.0011987433862433862,0.0023974867724867724,0.0,0.023336253966182465,0.08943690072009591
channel_constant__diagonal,validation,validation_r15_c03,1.0108772294161124,-0.4098564477893462,1.047778954154429,-0.4298670952273879,1.047778954154429,-0.4298670952273879,-0.04296753300291986,0.23052397729760501,0.9577359253070055,0.002025462962962963,0.0023148148148148147,0.0,0.023336253966182465,0.08428409259817789
channel_constant__diagonal,validation,validation_r16_c04,0.9953580945898961,-0.4020968803762381,0.9845484526752534,-0.3982518444878001,0.9845484526752534,-0.3982518444878001,0.07518937740376798,0.24545620049282912,0.9351093482295203,0.002728174603174603,0.002273478835978836,0.0,0.023336253966182465,0.09004260891419433
channel_constant__diagonal,validation,validation_r17_c05,0.9604764879534728,-0.3846560770580265,0.9423666996705093,-0.3771609679854282,0.9423666996705093,-0.3771609679854282,0.07358539612657194,0.18624685039745253,0.9257885986705019,0.0028935185185185184,0.0011987433862433862,0.0,0.02333625396618247,0.0696437673355796
channel_constant__diagonal,validation,validation_r17_c06,1.0062532217952307,-0.4075444439789054,0.9767891689703541,-0.39437220263535044,0.9767891689703541,-0.39437220263535044,0.026724457914854057,0.18094402177773247,0.9735124827781301,0.002438822751322751,0.0016121031746031745,0.0,0.023336253966182465,0.06597270162066862
channel_constant__diagonal,validation,validation_r18_c06,0.9856445586861294,-0.39724011242435475,0.9662300750644351,-0.38909265568239093,0.9662300750644351,-0.38909265568239093,0.1545892443829295,0.253931802722796,0.9211631982520804,0.00248015873015873,0.0012814153439153438,0.0,0.02333625396618247,0.09177455724673969
channel_constant__diagonal,validation,validation_r18_c07,1.0503712589347938,-0.42960346254868703,1.0454445604944897,-0.4286998983974183,1.0454445604944897,-0.4286998983974183,-0.13775797184379518,0.2204133700179734,1.0017892052521138,0.0016121031746031745,0.0026455026455026454,0.0,0.02333625396618247,0.0800658354109049
channel_constant__diagonal,validation,validation_r18_c08,0.996477657655958,-0.4026566619092691,0.9939658094550113,-0.40296052287767903,0.9939658094550113,-0.40296052287767903,-0.12644450398466178,0.21338275418177416,0.9509454578737585,0.0009507275132275132,0.0030588624338624337,0.0,0.02333625396618247,0.07741886175398205
channel_constant__diagonal,validation,validation_r19_c08,1.0546466702953887,-0.43174116822898445,1.0197649937541617,-0.41586011502725434,1.0197649937541617,-0.41586011502725434,0.04493214684851077,0.18175910670731196,1.0216102974243486,0.0023561507936507935,0.002438822751322751,0.0,0.02333625396618247,0.0674366652420499
channel_constant__full_shrink_010,training,training_r02_c12,1.0114602875459309,-0.3679415745950011,0.9695705061508969,-0.324568158964228,0.9851301172355394,-0.3789045353990089,-0.0031804801993544226,0.20429093740487975,0.9697255004401664,0.002273478835978836,0.0015294312169312168,0.0,0.023336253966182465,0.08494785580830506
