radius_kpc,newton_inward_mean,mond_inward_mean,newton_force_speed_kms,mond_force_speed_kms,newton_radial_azimuth_cv,mond_radial_azimuth_cv,newton_tangential_fraction,mond_tangential_fraction,full_minus_algebraic_fraction
2.0,8047.238314683695,9958.935705494327,126.86400840808787,141.13068911823768,0.09595320785805565,0.08982138355479655,0.14321891013995378,0.1395681095514385,-0.08233161769711825
2.5,7392.527658761774,9370.970324398028,135.94601556097345,153.06020322407477,0.07913965747501281,0.07743314825589002,0.16530229525645745,0.15745976658004637,-0.07486541621845455
3.0,7273.335115522604,9368.31295372824,147.71596171899571,167.64527688302084,0.1531583603299395,0.14544441865218685,0.13862554023878196,0.13002997348423212,-0.06186288671989351
3.5,7097.080010053361,9292.11081974634,157.60640861077562,180.33964586055998,0.16987407469238028,0.15764524911229194,0.09200368730867538,0.08734869625806707,-0.05097708754825549
4.0,6629.124272180987,8870.156008466736,162.8388684826935,188.36301132087198,0.1240897980983928,0.11565995053434389,0.07037340505691228,0.06887610954863226,-0.04455630487866032
4.5,5984.705121151745,8221.977307431465,164.10719985784553,192.350975779801,0.08277625835276808,0.07822611590925412,0.07028299333167996,0.0693539812469311,-0.04150084252506379
5.0,5417.460303349175,7649.858518514808,164.5822029161898,195.574263625289,0.06459469923896437,0.06150810667550266,0.07491122964256486,0.07327618803952976,-0.03742966682254182
5.5,4954.858545548995,7184.00861539753,165.08095589897545,198.77637531831195,0.06610528844122046,0.0620776127471379,0.07530664325789531,0.07336021561246564,-0.032689006579800055
6.0,4534.7228423770675,6754.3746938937,164.94949849654714,201.31132149822622,0.058782854358896436,0.05356524962850978,0.07758869719299187,0.07492700648665655,-0.028057748458404287
6.5,4151.6342996038675,6353.977606106597,164.2730134484211,203.2261165295762,0.04921653755651197,0.04285251555930812,0.07761277685920395,0.07422792468839627,-0.02393479322289724
7.0,3787.7316150106863,5961.635866813544,162.83157342811253,204.28277232232486,0.05299173895972652,0.04382069637282787,0.07508042387352414,0.07135142763147617,-0.020652401820488994
7.5,3435.435674111546,5568.428232016518,160.51718772716083,204.36049456811335,0.06283382682987425,0.0512040909942225,0.07329199018942932,0.06905824162211761,-0.018366593306735648
8.0,3100.4100549860746,5182.963861183168,157.4905725428941,203.62640027625432,0.06942615651620858,0.056115664329412535,0.07109191044710027,0.06639851613161248,-0.016931870043627575
8.5,2803.408943851367,4834.754513105712,154.36636946801795,202.7200369016308,0.07408574121530126,0.059355135237470706,0.06859712163657779,0.06343482608131266,-0.015569741298928564
9.0,2556.6549446941863,4542.777067093478,151.69012658128966,202.20037983110046,0.07948896260605691,0.06336280783792213,0.06478334043584029,0.05944637425501261,-0.013735566540657895
9.5,2349.7073425613635,4296.003278785367,149.40622394777586,202.01987810228226,0.08642049562672735,0.06847562442037125,0.060335271818061406,0.054951996846849545,-0.011434073364763136
10.0,2167.5105223194746,4075.7536735410727,147.22467599962565,201.8849591609309,0.09221563401327541,0.07292899341991907,0.05536754941023333,0.050222643615529895,-0.008997352489973888
10.5,2001.492794393527,3870.6936970135616,144.96783898897036,201.59931502523116,0.09636544677255093,0.0762231872942537,0.04974865766691641,0.04500432453195752,-0.006777075145942754
11.0,1850.9796842141457,3681.225020343261,142.69119288293726,201.2299063851491,0.09635293722921574,0.07605974750759363,0.044841309562715634,0.04038845012281952,-0.004655894943841709
11.5,1717.634848090613,3510.68922497943,140.54465750444606,200.93015226009123,0.09533884465371671,0.0751695256152181,0.040084829368204754,0.036028437302701034,-0.0025039143932978412
12.0,1595.8259198522746,3351.7634023055816,138.3832035986568,200.55213992293122,0.09347957234691007,0.07364061030742383,0.03551114061095197,0.031881187674664864,-0.0004555792538112529
12.5,1486.5216708172281,3207.3530331544357,136.31405241285782,200.2296504377672,0.08817890269420638,0.06946757436552914,0.03164090079161406,0.02840679042735982,0.001760323309201275
13.0,1388.3402854727485,3075.9646314911543,134.34442195768952,199.9688480973599,0.07965681933424776,0.06282091113234457,0.0282664525155199,0.02523654114858442,0.004108897972922694
13.5,1303.2432386635617,2962.0399018385583,132.64156106574623,199.96884426035106,0.07323150898886334,0.057620566016156935,0.02479660341365671,0.022119490342668264,0.006998114872103945
14.0,1231.720148076125,2867.547299633241,131.31672427023815,200.36382456637568,0.06538425664478528,0.05125103210391107,0.022349839905236618,0.019992889991658533,0.01058206767284705
14.5,1171.2817177380894,2789.1252051950923,130.32108389359834,201.10274855239757,0.05323709844929743,0.041720001961030595,0.02048121833447559,0.018484116690813807,0.014711949893446808
15.0,1115.702626397645,2715.9564454268443,129.3659128053626,201.83990359045126,0.047296393504889817,0.03706187817392197,0.018318157724373018,0.016816659238284504,0.018806216034425487
