radius_kpc,angle_deg,newton_inward,newton_tangential,mond_inward,mond_tangential,algebraic_inward
2.0,0.0,6285.485569437376,497.6274929697611,8064.893042732139,596.4445833417703,8894.108763549726
2.0,5.0,5849.272990269226,185.24950637950167,7530.624949938347,200.11183282180838,8420.217386021732
2.0,10.0,5547.302815423027,-219.9200207055468,7159.275997451986,-309.3154180356569,8085.679734945129
2.0,14.999999999999998,5442.427866114478,-693.9748120531585,7029.370366966735,-900.4757144241657,7955.2791249587
2.0,20.0,5709.411820694528,-1157.7508500761942,7367.025054615309,-1459.612716267593,8227.65117561747
2.0,25.0,5986.335316009617,-1552.3969048555812,7711.314742696991,-1930.7432097200226,8508.202496149714
2.0,29.999999999999996,6225.0163380397225,-1881.3747276121012,8002.618621330084,-2318.7305360496343,8747.40792830883
2.0,35.0,6587.74319351405,-1958.6318841603834,8425.814067204257,-2390.9162452280425,9144.617831642296
2.0,40.0,6871.680057233783,-1991.1222455198085,8759.40326385445,-2408.906558290423,9456.160983213893
2.0,45.0,7227.220366100814,-2051.108575455025,9182.062839513836,-2453.0899294823325,9842.777142705485
2.0,50.0,7493.899493861071,-1998.5536169648726,9491.159276403454,-2362.2182498660027,10138.43242352945
2.0,54.99999999999999,7570.797935955298,-1679.262040494341,9564.454939392343,-1959.977431126425,10242.74677496737
2.0,59.99999999999999,7610.147691833266,-1343.523820459695,9593.569801602716,-1541.8221222116185,10303.412919287883
2.0,65.0,7595.215063300164,-1040.6443458917684,9560.054398622708,-1162.8429663783531,10300.312127155712
2.0,70.0,7548.090178391899,-734.5892003013059,9488.95892471484,-783.8878830566805,10259.502457468043
2.0,74.99999999999999,7481.593491954,-435.5672827210685,9395.338562964955,-416.53987051647755,10194.452574967394
2.0,80.0,7314.583794106192,-284.6425097253916,9177.688577213647,-240.87831248033808,10016.524280621521
2.0,85.0,7185.943882145494,-191.57480539866867,9005.861414282526,-140.6520161025885,9878.527112267066
2.0,90.0,7129.268004951889,-121.75461939213754,8921.165096985424,-71.93754877876981,9817.722331634634
2.0,95.0,7174.974140429988,28.01881050652537,8978.362761748454,96.65357725338549,9867.411363715419
2.0,100.0,7276.695792240555,181.2047232980874,9102.368752259306,270.6102463061263,9976.602352306689
2.0,105.00000000000001,7387.574081633491,337.6654006026447,9235.80099129985,450.79625290716535,10094.594750283539
2.0,109.99999999999999,7260.2370983538285,510.4874745374009,9077.400364123196,657.2503966266017,9954.266957456575
2.0,115.0,7211.318426645685,588.4916033797813,9011.962939093668,746.8687246996878,9899.661981255824
2.0,119.99999999999999,7268.419694447873,573.5347388430928,9073.607474700038,721.12987609415,9961.743507654868
2.0,125.00000000000001,7286.9706908021435,609.8960577546782,9094.36648338111,742.4631231136768,9980.934524324606
2.0,130.0,7375.76245030354,681.1662882402197,9201.756720269987,808.8105385651261,10075.041074543062
2.0,135.0,7407.460838587165,707.9045133020368,9244.959818575986,833.0543917499172,10108.545976232268
2.0,140.0,7440.035947089997,729.2657723548659,9291.180692847222,857.0822311429883,10143.116923081017
2.0,145.0,7464.5393829026725,901.6335386776263,9326.011094005144,1065.6962238531523,10164.235127257909
2.0,149.99999999999997,7562.57259901102,1124.2296620654797,9447.315667938083,1335.622667056893,10261.759965340472
2.0,155.0,7463.852815965247,1269.063395059944,9334.54710930259,1524.312660352652,10148.58406112069
2.0,160.0,7366.92675452055,1504.7321369426581,9219.749045624914,1822.5961864458632,10031.253132609603
2.0,165.00000000000003,7260.2802276109405,1810.7708868043974,9089.070563861882,2205.1754544157607,9896.106544673026
2.0,170.0,7048.642124698791,2013.5947476183076,8843.264394449172,2478.475853796932,9649.409701623483
2.0,175.0,6873.724691770825,2205.3247972078134,8637.323280405028,2742.6843178851327,9440.807724713317
2.0,180.0,6745.367817848237,2391.1086475653856,8480.016734637014,3000.322521251873,9281.703178694885
2.0,185.0,6276.022121619159,1750.2420114637403,7893.8082557515345,2177.165684445703,8815.324231558761
2.0,190.0,6008.7336523503645,1017.5856350616127,7555.950808774484,1239.9534752653376,8568.81549136637
2.0,194.99999999999997,5960.026826515897,182.23981102389007,7487.589160564512,175.26574603709128,8542.300342660308
2.0,200.0,6098.416127465083,-826.9651443521648,7673.419887979862,-1102.4255488676267,8677.189034313546
