radius_kpc,newton_inward_mean,mond_inward_mean,newton_force_speed_kms,mond_force_speed_kms,newton_radial_azimuth_cv,mond_radial_azimuth_cv,newton_tangential_fraction,mond_tangential_fraction,full_minus_algebraic_fraction
2.0,11686.03574801458,13705.328717683135,152.8792709821353,165.56164240356603,0.10118039585328446,0.09598423904838446,0.16939653905919477,0.16557301311702796,-0.06544853539105991
2.5,10725.055600566824,12828.760558536273,163.7456533817526,179.0862959479052,0.08772915126304898,0.08675612253382886,0.18618363956141934,0.17842569773798544,-0.059817705033135354
3.0,10544.803080454449,12783.559556039123,177.86064556658775,195.83329305334516,0.17218394307464036,0.16441113376884306,0.1488561841263074,0.14080088850677205,-0.04942208265337237
3.5,10326.816520836255,12691.292601150331,190.11538029030393,210.75939861374192,0.18127895293490703,0.17011497566259173,0.09738561687127445,0.0928446489780185,-0.03997731036605934
4.0,9686.91858241374,12119.676728737464,196.84428955307533,220.17880668890422,0.13291372794261602,0.12477624646040054,0.0728112191296142,0.07113036404849234,-0.03418312256483073
4.5,8754.60343981848,11199.08632159734,198.4835395673484,224.49028586374965,0.08863118674868978,0.08386445071222372,0.07121397997471327,0.07016905773750738,-0.031391575786236706
5.0,7910.38510802437,10360.705564869962,198.87665911343606,227.60388358802186,0.06747934063898794,0.06421868618169024,0.07539121615118365,0.073754533344298,-0.02799066819027635
5.5,7196.606968586672,9648.440110442889,198.950592678752,230.36149983761584,0.06672583863792392,0.06271525516172692,0.07531122702480665,0.07341707866770342,-0.024327948160585814
6.0,6539.996476181329,8983.470691275083,198.09083486392797,232.16551024570919,0.05818433546148447,0.05315682386880989,0.07703918328793226,0.07452559831555247,-0.02087751204640924
6.5,5945.958871121807,8371.826490645504,196.59280928429644,233.27424244694436,0.049590944849753474,0.04318538573867487,0.07632456043434874,0.07320385011882248,-0.017813600246482833
7.0,5394.302998018808,7791.443962928076,194.319636131122,233.53823614238533,0.054660905029423466,0.04564041189934507,0.07326714887902731,0.06985549278460869,-0.015328015952518695
7.5,4873.090788010981,7229.3598657848715,191.17578536541274,232.85231154829992,0.06421707176971027,0.05319333313654495,0.07075607339865915,0.06696593571838602,-0.013563505341556101
8.0,4382.382048608964,6687.351658707763,187.2406376534531,231.2981047688504,0.0697190965689775,0.05745529371851037,0.0680069995374171,0.06387418785401767,-0.012511756238018083
8.5,3951.6843384490835,6204.738387839237,183.27388487402456,229.6525120625366,0.0730508034760335,0.05978863597795769,0.0650765928903506,0.06059263597709126,-0.011445825817682193
9.0,3598.3520046298127,5806.581170971652,179.95879539958116,228.60277893924402,0.07715122337730501,0.06287305142017659,0.06111921071415089,0.05651907841164204,-0.009824446795282386
9.5,3302.1570253756063,5470.650424998532,177.11716952646987,227.97188212033092,0.08279082918582177,0.06704795231144282,0.05662269687905108,0.05200446999354915,-0.007784625108351816
10.0,3040.732134187747,5170.55927689129,174.37695186542706,227.38863817023247,0.08754676832950174,0.07070123850696995,0.05171635392435488,0.047316004157237426,-0.005634497185105716
10.5,2803.472014093291,4893.275897583362,171.57055734589065,226.6702382859852,0.09057752278143516,0.07307984665494191,0.04628457791886677,0.04224887830937051,-0.003656698249644449
11.0,2590.080364840393,4640.1493732750205,168.79242877938668,225.92397638591885,0.08954509144048226,0.07200381760839682,0.04178877381627766,0.037994422863238196,-0.0016965041979149999
11.5,2401.672891568052,4413.68222455823,166.19036750977054,225.29390933271952,0.08769748344575531,0.07034074575498732,0.03737777322262954,0.03391488302825182,0.00031091117312960097
12.0,2228.1945585378885,4201.0763459209265,163.51860659403462,224.52820791840637,0.08473177345315912,0.06783598117150558,0.033174268846971916,0.03008252123786874,0.002139813295880016
12.5,2073.392824099826,4009.3540343897444,160.98885148123713,223.868098285289,0.0794246189158403,0.06361580005861936,0.029906645360080274,0.027105381868335263,0.004162579709321205
13.0,1934.5108769091703,3835.2488388458587,158.58323177378878,223.28957634649262,0.07177251284467759,0.05755187402920685,0.026513569912541567,0.0239143693122859,0.006281195700447421
13.5,1813.5755613452238,3683.345941617113,156.47130752364959,222.99141286567746,0.06568290673568472,0.05250839578029115,0.02336677222035505,0.021038567903392796,0.008859799310208447
14.0,1709.056967779812,3552.178163040557,154.6828935238715,223.0033503841765,0.058344796789938126,0.046432827985614746,0.020630521516281145,0.01863345840623394,0.011836145264371012
14.5,1617.3018257203466,3437.1282985530142,153.1367900700058,223.24506787165245,0.04656260014879135,0.037022686671036496,0.018933144551507228,0.017268614861520173,0.01511846805688044
15.0,1532.5484056527323,3329.123660866162,151.61868646308406,223.46555643542123,0.04039939443067062,0.032203641858433815,0.017310801187368406,0.01604911542553751,0.01834153409510411
