radius_kpc,angle_deg,newton_inward,newton_tangential,mond_inward,mond_tangential,algebraic_inward
2.0,0.0,4412.030107508937,-74.45147754951904,6055.49724143741,-111.99143477289545,6810.480254248516
2.0,5.0,4188.350665290861,-189.0670604223476,5766.347936314998,-274.39164359794603,6552.7034437619195
2.0,10.0,4058.4705377793744,-355.2811743280199,5597.813954773578,-502.2683435711658,6398.251277671336
2.0,14.999999999999998,4058.248933046067,-554.5235167285346,5599.485269147315,-768.5602793185963,6388.704189592451
2.0,20.0,4213.596780928576,-686.1871207256031,5818.055243485797,-928.3833072281195,6560.774099107671
2.0,25.0,4367.144292965046,-806.2581350587809,6027.152934345113,-1069.8646257138894,6729.996438164702
2.0,29.999999999999996,4495.756731139763,-924.2732902200928,6196.020914094588,-1206.878413575806,6869.444564440225
2.0,35.0,4703.678353665678,-943.9081742117367,6457.585521623836,-1219.9089250826537,7106.578656770107
2.0,40.0,4859.687210197932,-944.2516291188961,6656.225668419158,-1207.1601952316028,7284.562892067204
2.0,45.0,5002.728263257318,-1026.590883557615,6838.9004935277935,-1293.1497165437809,7441.290102428651
2.0,50.0,5104.977526814285,-1069.8602833865307,6961.625783813768,-1329.1002106593742,7554.094450281416
2.0,54.99999999999999,5145.332213402538,-928.476800439714,6995.494823968505,-1135.5836886736565,7609.331475577743
2.0,59.99999999999999,5172.528795146041,-755.1501449658224,7013.921577250708,-904.2504202626815,7649.935617229722
2.0,65.0,5129.584582872919,-573.4583945189056,6946.230080836867,-658.5647797804736,7610.033716400557
2.0,70.0,5065.894442150136,-389.29774288670956,6852.372897821437,-413.5003540800187,7544.807038296953
2.0,74.99999999999999,4991.62340672671,-210.72258592226262,6745.084425762035,-178.79403022962356,7465.286223140133
2.0,80.0,4869.801410068769,-99.05160271690477,6575.623338865054,-38.27012019467543,7329.487204892754
2.0,85.0,4780.627564667672,-18.883124278003947,6446.878332060236,57.090736687240565,7229.24261534915
2.0,90.0,4743.122382338115,48.01806228570029,6383.413715426828,132.14953965419005,7186.776474584379
2.0,95.0,4757.26202637248,121.37768245982988,6403.028082266278,213.5313203096017,7202.261067550036
2.0,100.0,4820.334117726528,195.71767289206684,6484.235895315699,297.276890537859,7272.574619230401
2.0,105.00000000000001,4903.840154201868,273.3872598135192,6590.053804286823,387.5743693288873,7365.346935777297
2.0,109.99999999999999,4853.917445605931,368.8124301467037,6521.976375126135,507.68822330386297,7306.673761294951
2.0,115.0,4854.761900573918,412.54320794895443,6518.157856514965,559.645626896754,7306.304955236636
2.0,119.99999999999999,4919.731603669097,405.3538924312377,6596.705535628275,544.0709434320206,7379.852102084484
2.0,125.00000000000001,4932.129071036032,434.0797776262368,6610.029498242911,561.0485131727487,7392.91994509113
2.0,130.0,4989.793401634513,470.80982340974197,6684.342132192049,589.4031759463164,7456.658674400646
2.0,135.0,5037.957836082187,461.0705072256728,6749.303326775024,569.5262793700063,7511.196347520836
2.0,140.0,5093.595360218083,452.06441129078894,6826.170849922195,557.0896015186077,7574.020070180618
2.0,145.0,5140.915183703029,560.180471205078,6891.135065018065,696.2448136101289,7623.287166147055
2.0,149.99999999999997,5233.5941062125175,707.9823457060884,7013.6190620580255,887.9826096508209,7720.88651640879
2.0,155.0,5188.010887091413,748.7792456320149,6957.77647157969,953.660776747307,7667.671700812868
2.0,160.0,5148.358156835852,860.2717634275409,6906.88946805151,1109.4712713020044,7616.90810453134
2.0,165.00000000000003,5107.529486059767,1027.996588393161,6851.459256023157,1336.5442201942294,7559.974278078026
2.0,170.0,4967.224320611834,1108.8184612612727,6676.87047856802,1462.8014913211844,7394.744477850181
2.0,175.0,4858.404015930523,1187.2398148569916,6539.126293638799,1588.2784888664921,7264.133893452539
2.0,180.0,4796.558109518133,1265.7970274322718,6454.6506654830555,1713.3929492544223,7186.242270685501
2.0,185.0,4440.749302757734,889.2908797946036,5971.872919359719,1183.2198371386646,6808.752797772366
2.0,190.0,4225.765075975644,441.0424639663168,5673.377900615977,556.7816042718438,6588.031451649508
2.0,194.99999999999997,4171.756793704834,-75.37538877546513,5589.0552755837325,-159.95190123152065,6535.103452861068
2.0,200.0,4301.782220622923,-630.264997347811,5780.995997086727,-922.6485524622365,6666.062216711057
2.0,204.99999999999997,4549.017286893659,-1085.0687216533308,6129.257327000524,-1540.8392222615194,6917.556590579848
2.0,210.00000000000003,4874.732027076948,-1404.1052380467959,6580.800917656549,-1964.8890109346862,7262.901165670272
2.0,214.99999999999997,5142.538041092186,-1144.2010230602568,6939.520337114606,-1589.9105289503,7591.105218942908
2.0,219.99999999999997,5308.551882118603,-837.0859737750429,7163.6943811372785,-1149.868640075188,7798.383351927948
2.0,225.0,5459.387489758199,-742.902191255539,7357.111524238193,-982.5498106275563,7971.99436421387
2.0,230.0,5597.583180291063,-760.7139542157265,7524.985921163929,-971.8594362762724,8125.258415269444
2.0,235.00000000000003,5695.369899887406,-654.5341061611907,7636.25356619284,-823.155906364439,8238.445430516324
2.0,239.99999999999997,5760.484966482955,-519.7601948544384,7706.672415588553,-642.8524512051836,8315.267480978217
2.0,244.99999999999997,5745.361849545003,-397.5391880165498,7673.343253026624,-475.2922556703634,8301.82011866876
2.0,250.00000000000003,5722.233234720932,-261.88478421567834,7629.272670775437,-296.73092423772505,8278.883066091796
2.0,255.00000000000003,5702.455264436599,-117.27374533560533,7589.1152131834315,-112.16319507256844,8258.644877385148
2.0,260.0,5699.946410338796,-42.631478202867925,7583.233170824075,-17.642742188077364,8256.22821154801
2.0,265.0,5768.17677022632,49.64594101321984,7665.831819315388,96.86889767015407,8331.625007610492
2.0,270.0,5902.221914524314,173.14776796244297,7829.306147147439,248.94836484545013,8478.721869564808
2.0,275.0,5812.772332498673,259.5981623998532,7715.2260792384,355.59825117678696,8378.977653255788
2.0,280.0,5779.495122910402,315.9496320127838,7669.986693349027,423.9909232305165,8341.272575367757
2.0,285.0,5775.506941031194,329.06496907501196,7659.652190340807,435.7229168120218,8336.617160300655
2.0,290.0,5624.749432980337,306.64381738567795,7461.007145862668,387.8037020355864,8170.16957848625
2.0,294.99999999999994,5528.237402546085,229.87108829493718,7335.747507799173,271.7426908244688,8064.374224983072
2.0,299.99999999999994,5490.538058754521,103.34280780175641,7290.248447658506,94.90075634116874,8023.842514395865
2.0,305.0,5470.744964859091,162.74896982693645,7278.4723463609325,156.88600189275303,8001.343511635465
2.0,310.0,5458.254917464889,257.7508544424668,7277.260982771359,271.7524785601395,7986.173928838839
2.0,315.0,5410.964460935538,298.7278403192845,7233.417033917415,332.48002414053644,7932.810435471024
2.0,320.0,5373.731332434875,379.86316567057565,7199.188028316404,451.56451294395447,7889.522798750318
2.0,325.0,5340.294089824458,558.0210208266785,7162.396062349122,694.0812514108015,7846.7017350120195
2.0,330.00000000000006,5297.122920817817,726.7179915099332,7111.501889095605,920.7968536186304,7791.237372259115
2.0,335.0,5117.278344650366,706.5036911525099,6898.208960744134,904.2881802105799,7590.230561438405
2.0,340.0,4987.710661020484,693.2341913390403,6750.36550465793,896.5392841413932,7444.818114353954
2.0,345.0,4906.279335906436,690.9324287044399,6664.219087168372,903.8817240418643,7352.876517374847
2.0,350.0,4662.452610003599,470.82808152173186,6361.158221538949,611.1002588775091,7086.375936727638
2.0,355.0,4487.8709457931045,206.28787144624488,6145.608275171749,259.4202407558305,6895.329476049875
2.5,0.0,4555.068451817657,521.842652727224,6460.096705350232,656.3829655310292,6961.989660045866
2.5,5.0,4338.84731196444,117.96639708539965,6173.054183748671,116.63519448372182,6726.440760668279
2.5,10.0,4211.281185014115,-312.3607208430079,6000.54939276247,-457.75981353117334,6576.053463501089
2.5,14.999999999999998,4461.966106862258,-684.7960393900942,6321.605047787562,-936.4728294231763,6847.031503824565
2.5,20.0,4817.100249460582,-942.5653729685325,6782.214604374247,-1257.0375209752042,7236.176724790883
2.5,25.0,5001.996349653938,-1061.7160530844737,7020.639335502541,-1393.5299139420222,7437.880674951825
2.5,29.999999999999996,5020.681093217835,-1072.1487611191128,7030.333296903747,-1386.9070739652561,7458.323464132453
2.5,35.0,5136.432451787898,-1119.5433459057247,7172.440992969365,-1433.8270357441525,7586.053821129005
