radius_kpc,angle_deg,newton_inward,newton_tangential,mond_inward,mond_tangential,algebraic_inward
2.0,0.0,7774.767391837966,0.0,9682.069655605424,-2.1827872842550278e-11,10513.111016754197
2.0,5.0,7718.015052801518,125.91229192659193,9615.767651369822,158.48215565009014,10451.920692881333
2.0,10.0,7730.057184409239,236.0565370607942,9626.989882168082,298.49291659922324,10464.124464645532
2.0,14.999999999999998,7792.280163887667,326.83535425841706,9694.689031598842,414.26651451992893,10529.986463528594
2.0,20.0,7763.904414909964,359.5104407192125,9659.068078125414,450.5384222740108,10499.132008775501
2.0,25.0,7788.666480058179,349.99496878898935,9686.244055096386,437.7005522808413,10525.828819078924
2.0,29.999999999999996,7868.980507135315,297.6024530593804,9779.282460027855,375.245117751826,10612.570962583413
2.0,35.0,7803.115771814367,305.2880348071817,9701.21345186856,375.5363658305405,10541.854964121334
2.0,40.0,7769.383351051287,268.638231367619,9662.649764699978,324.4986448768277,10506.037635660135
2.0,45.0,7742.8715331646235,-1.8189894035458565e-12,9631.380517911515,-1.3642420526593924e-11,10478.887697718648
2.0,50.0,7769.383351051291,-268.6382313676254,9662.649764699972,-324.4986448768541,10506.037635660143
2.0,54.99999999999999,7803.115771814371,-305.2880348071908,9701.213451868553,-375.5363658305614,10541.85496412134
2.0,59.99999999999999,7868.980507135322,-297.60245305938633,9779.28246002785,-375.245117751841,10612.570962583422
2.0,65.0,7788.666480058184,-349.9949687889857,9686.244055096375,-437.700552280839,10525.82881907893
2.0,70.0,7763.904414909963,-359.5104407192043,9659.068078125398,-450.53842227400446,10499.132008775501
2.0,74.99999999999999,7792.28016388766,-326.8353542583918,9694.68903159881,-414.2665145199044,10529.986463528589
2.0,80.0,7730.057184409237,-236.05653706078442,9626.989882168056,-298.4929165992189,10464.124464645529
2.0,85.0,7718.015052801521,-125.91229192658659,9615.7676513698,-158.48215565009457,10451.920692881336
2.0,90.0,7774.767391837973,-4.760672000264795e-13,9682.069655605403,6.683101833540483e-12,10513.111016754203
2.0,95.0,7718.015052801522,125.91229192659091,9615.7676513698,158.48215565010787,10451.920692881338
2.0,100.0,7730.057184409242,236.0565370607942,9626.98988216806,298.49291659923233,10464.124464645534
2.0,105.00000000000001,7792.280163887665,326.835354258405,9694.689031598817,414.26651451991484,10529.986463528592
2.0,109.99999999999999,7763.9044149099645,359.5104407192116,9659.068078125403,450.5384222740058,10499.132008775501
2.0,115.0,7788.66648005818,349.99496878899026,9686.24405509638,437.70055228083766,10525.828819078926
2.0,119.99999999999999,7868.980507135313,297.6024530593827,9779.282460027849,375.2451177518328,10612.570962583413
2.0,125.00000000000001,7803.115771814365,305.28803480718625,9701.213451868545,375.5363658305596,10541.854964121332
2.0,130.0,7769.383351051287,268.63823136762176,9662.649764699958,324.4986448768559,10506.037635660135
2.0,135.0,7742.871533164622,-4.092726157978177e-12,9631.3805179115,1.0913936421275139e-11,10478.887697718645
2.0,140.0,7769.383351051286,-268.63823136763085,9662.649764699963,-324.49864487684135,10506.037635660135
