seed,galaxy,radial_index,candidate_index,log10_predicted_speed,log10_predicted_over_observed
9062301,DDO161,5,11,1.5922153605758722,0.13131751781932444
9062301,DDO161,6,11,1.6555040478864254,0.13830814993645113
9062301,DDO161,7,11,1.6967044248872087,0.15016176140907778
9062301,DDO161,8,11,1.723720982606918,0.1485331376792569
9062301,DDO161,9,11,1.7422745861732691,0.1337485525960751
9062301,DDO161,10,11,1.758828516352264,0.12840064132724005
9062301,DDO161,11,11,1.7716703132101579,0.1136589165530455
9062301,DDO161,12,11,1.7831787642557149,0.09386990513209459
9062301,DDO161,13,11,1.793108876152341,0.08130164711115007
9062301,DDO161,14,11,1.8012593351850066,0.07698346558421765
9062301,DDO161,15,11,1.8100839613776936,0.06972127188344968
9062301,DDO161,16,11,1.8185585553859351,0.05813607196272308
9062301,DDO161,17,11,1.8277060131414684,0.05173168201209921
9062301,DDO161,18,11,1.8376886189674502,0.05593324431498137
9062301,DDO161,19,11,1.847497882418106,0.05650940732929022
9062301,DDO161,20,11,1.855334939754082,0.056684294308813055
9062301,DDO161,21,11,1.8630275253728885,0.06368697591930683
9062301,DDO161,22,11,1.8677520023218166,0.05819228768654883
9062301,DDO161,23,11,1.8714060763437148,0.05450223696805456
9062301,DDO161,24,11,1.87113632547614,0.041832552645115095
9062301,DDO161,25,11,1.869739632464317,0.04496316998877137
9062301,DDO161,26,11,1.8671044955685203,0.042328033092974726
9062301,DDO161,27,11,1.8643181151906627,0.04084388602036171
9062301,DDO161,28,11,1.861220025852127,0.03644356337658139
9062301,DDO161,29,11,1.8591032303505761,0.03758970194580291
9062301,DDO161,30,11,1.8555369781834286,0.03533551869778839
9062301,DDO168,0,11,1.3115315050006366,0.1354402459449553
9062301,DDO168,1,11,1.5085961863863937,0.13938032897625097
9062301,DDO168,2,11,1.5756316716532897,0.11024882020487148
9062301,DDO168,3,11,1.6042494850116762,0.045540914478510386
9062301,DDO168,4,11,1.6441138270141182,0.0006611505279308094
9062301,DDO168,5,11,1.665948622676844,-0.05088910062268037
9062301,DDO168,6,11,1.6824160438594726,-0.04103962817571305
9062301,DDO168,7,11,1.6933395485149796,-0.0454410099693896
9062301,DDO168,8,11,1.7038882518194547,-0.036474437674789195
9062301,DDO168,9,11,1.7106387230990394,-0.005364620535759812
9062301,DDO170,0,11,1.5246582180566284,0.08217844899217974
9062301,DDO170,1,11,1.6438896273533623,0.016523770760629608
9062301,DDO170,2,11,1.7232043028560202,0.0030449994500634237
9062301,DDO170,3,11,1.7755309869722435,0.03045619539018607
9062301,DDO170,4,11,1.8108660480095053,0.04296843199141476
9062301,DDO170,5,11,1.8284676385458585,0.057615626903714245
9062301,DDO170,6,11,1.8331522352828866,0.05500098489924299
9062301,DDO170,7,11,1.8288510233071706,0.03506063861635189
9062301,ESO079-G014,0,11,1.4829759411294439,-0.038162142574592384
9062301,ESO079-G014,1,11,1.691450288160393,-0.010980248285132221
9062301,ESO079-G014,2,11,1.811960948851434,0.08037218366469534
9062301,ESO079-G014,3,11,1.8985066053856965,0.06855990944406054
9062301,ESO079-G014,4,11,1.9389722471682984,0.02675019063588291
9062301,ESO079-G014,5,11,1.9734995807295,-0.03510059103241758
9062301,ESO079-G014,6,11,2.0087714627007895,-0.05568652652612904
9062301,ESO079-G014,7,11,2.0294548467215887,-0.09111908448426131
9062301,ESO079-G014,8,11,2.0488757180085773,-0.08784484914782942
9062301,ESO079-G014,9,11,2.1007346754132112,-0.08678604542325186
9062301,ESO079-G014,10,11,2.1527967744321432,-0.05939082997181444
9062301,ESO079-G014,11,11,2.1778183323363725,-0.052630589041901654
9062301,ESO079-G014,12,11,2.1913581402008258,-0.05167990848546866
9062301,ESO079-G014,13,11,2.1946297755069404,-0.05334349085486645
9062301,ESO079-G014,14,11,2.1953169540556767,-0.055103048253217324
9062301,ESO116-G012,0,11,1.2969513273617717,-0.023194958749282346
9062301,ESO116-G012,1,11,1.58591784314716,-0.016142148180802396
9062301,ESO116-G012,2,11,1.7347441467292621,0.022936917688071157
9062301,ESO116-G012,3,11,1.811497919849234,-0.020371854431267655
9062301,ESO116-G012,4,11,1.8401592938609028,-0.0640150744232606
9062301,ESO116-G012,5,11,1.8712767614296115,-0.04936823997717599
9062301,ESO116-G012,6,11,1.8961784124585463,-0.0647677832752851
9062301,ESO116-G012,7,11,1.913386215721204,-0.09521395604071348
9062301,ESO116-G012,8,11,1.9323967886763387,-0.08879251039359959
9062301,ESO116-G012,9,11,1.9330775219020684,-0.10434897603855542
9062301,ESO116-G012,10,11,1.9318689988111128,-0.10155475667583702
9062301,ESO116-G012,11,11,1.9400328064236005,-0.09739369151702326
9062301,ESO116-G012,12,11,1.9506560222835585,-0.09073666287466642
9062301,ESO116-G012,13,11,1.957793206097619,-0.0875297726890385
9062301,ESO116-G012,14,11,1.9509753710055806,-0.09824265166460089
9062301,F565-V2,0,11,1.3763555387362671,0.039895804887737585
9062301,F565-V2,1,11,1.5605413969894124,-0.04476364915169695
9062301,F565-V2,2,11,1.6485961404344744,-0.11257967272125691
9062301,F565-V2,3,11,1.7005635671175423,-0.13512700437488334
9062301,F565-V2,4,11,1.756469380446196,-0.10981795863799904
9062301,F565-V2,5,11,1.7972493443366793,-0.09762031240857327
9062301,F565-V2,6,11,1.8228520415432008,-0.09674898224091022
9062301,F568-3,0,11,1.313658437466604,0.2202367523043689
9062301,F568-3,1,11,1.4812760305940365,0.14083191575391818
9062301,F568-3,2,11,1.5874937336820714,0.07829121135096861
9062301,F568-3,3,11,1.6162656097661188,0.037626399798046384
9062301,F568-3,4,11,1.6957225595122223,-0.029371961569246707
9062301,F568-3,5,11,1.7141289113577274,-0.08105567832469651
9062301,F568-3,6,11,1.7595753533978546,-0.07293355930838175
9062301,F568-3,7,11,1.7916274554634672,-0.10046714722701311
9062301,F568-3,8,11,1.8071798897840743,-0.10821994542819557
9062301,F568-3,9,11,1.8239812616373123,-0.10899956028588575
9062301,F568-3,10,11,1.8335669315957086,-0.09839918313246399
9062301,F568-3,11,11,1.8685628833958459,-0.0832601519200662
9062301,F568-3,12,11,1.936511143759054,-0.04212580462542026
9062301,F568-3,13,11,1.9584070908447837,-0.03059752485375311
9062301,F568-3,14,11,1.983717089807468,-0.020604283975174553
9062301,F568-3,15,11,2.0023544351274434,-0.027029342557766345
9062301,F568-3,16,11,2.0192851112054195,-0.048900750540742166
9062301,F568-3,17,11,2.0306462417159477,-0.04853500433167701
9062301,F568-V1,0,11,1.2396357983721746,-0.0009134499104250793
9062301,F568-V1,1,11,1.5601437035235095,-0.10543728749444359
9062301,F568-V1,2,11,1.6516024776621405,-0.18787556971205777
9062301,F568-V1,3,11,1.6989130521903961,-0.231526542576304
9062301,F568-V1,4,11,1.7502566317775339,-0.2191592805764475
9062301,F568-V1,5,11,1.7906608818385643,-0.2093391181614357
9062301,F568-V1,6,11,1.8153003766690845,-0.21812337881786537
9062301,F568-V1,7,11,1.8305726968555585,-0.21864532581462304
9062301,F568-V1,8,11,1.8427981722996134,-0.2102802711838061
9062301,F568-V1,9,11,1.8683940979486033,-0.18468434553481616
9062301,F568-V1,10,11,1.8865847043212196,-0.16263331834896189
9062301,F568-V1,11,11,1.8988890294832526,-0.14643394930340503
9062301,F568-V1,12,11,1.913642239941652,-0.13168073884500564
9062301,F568-V1,13,11,1.9529043697748594,-0.10017407370856013
9062301,F568-V1,14,11,1.9778134084317824,-0.09406859887434305
9062301,F571-V1,0,11,1.5765228844632522,0.07137290614334613
9062301,F571-V1,1,11,1.752699993274856,-0.0077224901483561315
9062301,F571-V1,2,11,1.8027034826192754,-0.04794275256379121
9062301,F571-V1,3,11,1.8502506935252805,-0.036240031647201354
9062301,F571-V1,4,11,1.8876810780433726,-0.028772870506552417
9062301,F571-V1,5,11,1.9025130995873891,-0.02331447503735329
9062301,F571-V1,6,11,1.8988798096254802,-0.024882151203220015
9062301,F583-1,0,11,0.9846629069408612,-0.17968994884357592
9062301,F583-1,1,11,1.1501664471041202,0.1501664471041202
9062301,F583-1,2,11,1.3186281773248392,0.28924439963962945
9062301,F583-1,3,11,1.3571240049161812,0.11657475663358152
9062301,F583-1,4,11,1.4282588887104026,0.05719102643866636
9062301,F583-1,5,11,1.4643027957270547,-0.027058898107217955
9062301,F583-1,6,11,1.4760696631653276,-0.03313285916577513
9062301,F583-1,7,11,1.5054635784308952,-0.1062597295764467
9062301,F583-1,8,11,1.5135927215470677,-0.12788138895703183
9062301,F583-1,9,11,1.531007887303195,-0.12027012669494908
9062301,F583-1,10,11,1.5701720611249848,-0.1433184819689577
9062301,F583-1,11,11,1.5985998534613737,-0.14725534171235521
9062301,F583-1,12,11,1.6281756352827697,-0.14561080969842388
9062301,F583-1,13,11,1.6412227473888548,-0.15116894210939913
9062301,F583-1,14,11,1.6566450923149696,-0.1426954571386121
9062301,F583-1,15,11,1.676521230596689,-0.146952998573612
9062301,F583-1,16,11,1.7076835949143245,-0.14540593493754095
9062301,F583-1,17,11,1.728002816796217,-0.1311354804983138
9062301,F583-1,18,11,1.7364549547340056,-0.129241105182065
9062301,F583-1,19,11,1.750481535287871,-0.10925703090927574
9062301,F583-1,20,11,1.773231869022127,-0.11382250902883007
9062301,F583-1,21,11,1.8099821796872746,-0.09473336559140644
9062301,F583-1,22,11,1.8762875268449102,-0.0515958834857968
9062301,F583-1,23,11,1.951013892723713,0.01199411627504654
9062301,F583-1,24,11,1.9557943933541293,0.022307105505423808
9062301,F583-4,0,11,0.9953824627995099,-0.034001314885699796
9062301,F583-4,1,11,1.3964346622471118,0.0037377089874459646
9062301,F583-4,2,11,1.551913373533925,-0.03803622779178273
9062301,F583-4,3,11,1.6376036430999772,0.007175768074953348
9062301,F583-4,4,11,1.7487721524314297,0.008409462937185808
9062301,F583-4,5,11,1.760711682523516,0.0033156537304919187
9062301,F583-4,6,11,1.7800044599716989,0.0033032759832880565
9062301,F583-4,7,11,1.7809899667477258,-0.014890050596349402
9062301,F583-4,8,11,1.7949368311362808,0.003948356047464907
9062301,F583-4,9,11,1.7994315196921093,-0.0094543476677027
9062301,F583-4,10,11,1.8192485146315618,-0.008120758422263563
9062301,F583-4,11,11,1.8185849296477692,-0.025892246097912297
9062301,KK98-251,0,11,0.913055964863062,0.28466703481275046
9062301,KK98-251,1,11,1.0646193819502203,0.22956328023010408
9062301,KK98-251,2,11,1.1677579345932738,0.18730004231717368
9062301,KK98-251,3,11,1.2623829774892081,0.17247786604981008
9062301,KK98-251,4,11,1.3290166813478645,0.15003973405469506
9062301,KK98-251,5,11,1.3893639495628096,0.1463259008765152
9062301,KK98-251,6,11,1.4398955106487181,0.14542928448712522
9062301,KK98-251,7,11,1.4775906416770201,0.1391341480724153
9062301,KK98-251,8,11,1.5090830758771014,0.12169324953837202
9062301,KK98-251,9,11,1.5337185040396855,0.09755585699892944
9062301,KK98-251,10,11,1.5564448359025698,0.07500220740026475
9062301,KK98-251,11,11,1.5742896143759568,0.0610720143080179
9062301,KK98-251,12,11,1.6021530065104683,0.07970877300414858
9062301,KK98-251,13,11,1.6169909134226104,0.07791481462983363
9062301,KK98-251,14,11,1.6185214529229368,0.08449534686680171
9062301,NGC0024,0,11,1.3052075987682266,0.06465835048562685
9062301,NGC0024,1,11,1.4305196477893918,-0.06084204604488086
9062301,NGC0024,2,11,1.4937822185494647,-0.06372498335619325
9062301,NGC0024,3,11,1.5510747769281048,-0.11168305475346929
9062301,NGC0024,4,11,1.587391829047052,-0.17603616451588544
9062301,NGC0024,5,11,1.6196903198751988,-0.18239893800653384
9062301,NGC0024,6,11,1.6548079892359644,-0.2019209011469183
9062301,NGC0024,7,11,1.6877377604221802,-0.19535559815350978
9062301,NGC0024,8,11,1.7159860604526098,-0.17666497342469056
9062301,NGC0024,9,11,1.7383071192416752,-0.16748876112619326
9062301,NGC0024,10,11,1.761191111542381,-0.15683922524249905
9062301,NGC0024,11,11,1.7803844664681898,-0.15208929820896344
9062301,NGC0024,12,11,1.7994835851893238,-0.14499908696084485
9062301,NGC0024,13,11,1.81611193959059,-0.14767588775496532
9062301,NGC0024,14,11,1.8309301918342118,-0.13474177938589493
9062301,NGC0024,15,11,1.8408344202225457,-0.13734609671486808
9062301,NGC0024,16,11,1.8507370550878244,-0.13379025825596824
9062301,NGC0024,17,11,1.857532579716514,-0.14678879406612855
9062301,NGC0024,18,11,1.8636915958914182,-0.13587389233456415
9062301,NGC0024,19,11,1.8682831418303834,-0.14455408287478866
9062301,NGC0024,20,11,1.8741179347916441,-0.14291540450713613
9062301,NGC0024,21,11,1.878602579525946,-0.15078119815926372
9062301,NGC0024,22,11,1.8821948377419226,-0.14718893994328708
9062301,NGC0024,23,11,1.8859125232114582,-0.13939334205331222
9062301,NGC0024,24,11,1.889239061106567,-0.1401447165786427
9062301,NGC0024,25,11,1.9164470666426912,-0.1005862726560891
9062301,NGC0024,26,11,1.9096051432995687,-0.11570072196520176
9062301,NGC0024,27,11,1.900831086229834,-0.1365954117107897
9062301,NGC0024,28,11,1.8929797369182597,-0.1484129482399652
9062301,NGC0055,0,11,1.5978172939955129,0.1399353972615205
9062301,NGC0055,1,11,1.6893693081779801,0.11418146325031908
9062301,NGC0055,2,11,1.7474110745388196,0.11293380437808809
9062301,NGC0055,3,11,1.7901610455549888,0.0903233196877431
9062301,NGC0055,4,11,1.825096911590585,0.060920779200254405
9062301,NGC0055,5,11,1.8544354712461562,0.04420295325107215
9062301,NGC0055,6,11,1.8754240253340595,0.03973345384163385
9062301,NGC0055,7,11,1.8924591895793257,0.033320892284794956
9062301,NGC0055,8,11,1.9067411134717427,0.036337208192715575
9062301,NGC0055,9,11,1.9188679929300536,0.021790989720633203
9062301,NGC0055,10,11,1.9304712188298756,0.014544007132759829
9062301,NGC0055,11,11,1.9407460977582003,0.014918523133457873
9062301,NGC0055,12,11,1.9510946739274617,0.019636803238456624
9062301,NGC0055,13,11,1.9584795989842756,0.02753056781675256
9062301,NGC0055,14,11,1.963172887529685,0.024653162353193148
9062301,NGC0055,15,11,1.966544878058613,0.0350870073696079
9062301,NGC0055,16,11,1.967387685285697,0.03592981459669198
9062301,NGC0055,17,11,1.968358089864455,0.032850824039742266
9062301,NGC0055,18,11,1.972117735483209,0.03711458402955414
9062301,NGC0055,19,11,1.977138495280515,0.03562706264611215
9062301,NGC0055,20,11,1.9837433037427281,0.046727196277913885
9062301,NGC0247,0,11,1.487768990934841,-0.051307107857935685
9062301,NGC0247,1,11,1.5986566902777688,-0.07344116765794872
9062301,NGC0247,2,11,1.6648814243545693,-0.10670605652668597
9062301,NGC0247,3,11,1.7123835148736095,-0.09650235248620254
9062301,NGC0247,4,11,1.7515737389995243,-0.07708615753579551
9062301,NGC0247,5,11,1.7853836753165704,-0.05847174730659077
9062301,NGC0247,6,11,1.8136968269156506,-0.039392702936214885
9062301,NGC0247,7,11,1.8364795702459151,-0.02803151081247668
9062301,NGC0247,8,11,1.853611950237218,-0.02202798676695039
9062301,NGC0247,9,11,1.8702721939483793,-0.02459746279687325
9062301,NGC0247,10,11,1.8865040864939175,-0.024120318395283613
9062301,NGC0247,11,11,1.902297105759319,-0.019389369724283068
9062301,NGC0247,12,11,1.9187741858904335,-0.0212439691172297
9062301,NGC0247,13,11,1.93254188927462,-0.02506539778547534
9062301,NGC0247,14,11,1.9453560665273164,-0.02359361445402608
9062301,NGC0247,15,11,1.9577147742804124,-0.024103832890251198
9062301,NGC0247,16,11,1.9696012648095358,-0.023393833621805804
9062301,NGC0247,17,11,1.9796866263779933,-0.024634747404649326
9062301,NGC0247,18,11,1.988175913268489,-0.02466131143668293
9062301,NGC0247,19,11,1.994806781635627,-0.02222655766315329
9062301,NGC0247,20,11,1.998965834445943,-0.02222346462399538
9062301,NGC0247,21,11,2.001269219590555,-0.019920079479383457
9062301,NGC0247,22,11,2.001136496607805,-0.020052802462133368
9062301,NGC0247,23,11,1.9994878330651293,-0.025818032199641072
9062301,NGC0247,24,11,1.9967881311908737,-0.03663562429607614
9062301,NGC0247,25,11,1.9937478783386384,-0.0356358993465713
9062301,NGC0289,0,11,2.168354186498145,-0.04648966154955314
9062301,NGC0289,1,11,2.27157561858322,-0.01622611134700591
9062301,NGC0289,2,11,2.261717272524662,0.01867922383836751
9062301,NGC0289,3,11,2.277017330517851,0.009845602114837426
9062301,NGC0289,4,11,2.2866741568519973,0.04363610816570285
9062301,NGC0289,5,11,2.2766902373849582,0.05397376623737493
9062301,NGC0289,6,11,2.262324867647345,0.01681219983319515
9062301,NGC0289,7,11,2.2373669039437107,-0.029804824459302992
9062301,NGC0289,8,11,2.2248121563927854,-0.0376389333376439
9062301,NGC0289,9,11,2.2159146375926393,-0.019613809314909414
9062301,NGC0289,10,11,2.215721173570694,0.008895297538844549
9062301,NGC0289,11,11,2.22139794203211,0.028273343677648555
9062301,NGC0289,12,11,2.225081975616994,0.023684851296542853
9062301,NGC0289,13,11,2.225281575635222,-0.012764527493573485
9062301,NGC0289,14,11,2.233680051350764,-0.014293215011042637
9062301,NGC0289,15,11,2.242963071061291,-0.009889959918602198
9062301,NGC0289,16,11,2.247352345777369,-0.010326229091815353
9062301,NGC0289,17,11,2.2511370490355387,-0.008934338949535992
9062301,NGC0289,18,11,2.25213162740679,-0.007939760578284716
9062301,NGC0289,19,11,2.251876771945822,-0.003395733157483871
9062301,NGC0289,20,11,2.2514932448888962,0.003519978527089407
9062301,NGC0289,21,11,2.2516759048952624,0.008637856208967953
9062301,NGC0289,22,11,2.2519580935755434,0.016429646667994735
9062301,NGC0289,23,11,2.250290391144769,0.0249811094189063
9062301,NGC0289,24,11,2.246100933030887,0.04744384607646435
9062301,NGC0289,25,11,2.2420232441388777,0.04336615718445502
9062301,NGC0289,26,11,2.2392443035709726,0.0191362155309176
9062301,NGC0289,27,11,2.236572903671715,0.019088959457808752
9062301,NGC0300,0,11,1.5641330832203766,0.04430508944465772
9062301,NGC0300,1,11,1.643818399557692,-0.025498481008420226
9062301,NGC0300,2,11,1.6983990511480727,-0.03318971403866611
9062301,NGC0300,3,11,1.7425780581927093,-0.026799267883429234
9062301,NGC0300,4,11,1.7742471135816318,-0.04265672579402846
9062301,NGC0300,5,11,1.7955393565185525,-0.05449390117121644
9062301,NGC0300,6,11,1.8103324201835642,-0.10401073693587648
9062301,NGC0300,7,11,1.8220654760219106,-0.10273051977600156
9062301,NGC0300,8,11,1.8346232317932805,-0.08654281884445836
9062301,NGC0300,9,11,1.8420258416055533,-0.06913176713442337
9062301,NGC0300,10,11,1.8471867837244837,-0.060224577050102424
9062301,NGC0300,11,11,1.854138853077956,-0.06389148370692421
9062301,NGC0300,12,11,1.8690474407805282,-0.07642114435129144
9062301,NGC0300,13,11,1.8835828054919872,-0.06336046520583816
9062301,NGC0300,14,11,1.8950080349290224,-0.051444230084050746
9062301,NGC0300,15,11,1.9006780094846998,-0.04479057564711986
9062301,NGC0300,16,11,1.9004231920631758,-0.05139984325273628
9062301,NGC0300,17,11,1.8979977064597917,-0.05479473658430045
9062301,NGC0300,18,11,1.8969433264031852,-0.07479626448459298
9062301,NGC0300,19,11,1.8969157114050104,-0.0898560228612344
9062301,NGC0300,20,11,1.893242810161314,-0.08993226187649905
9062301,NGC0300,21,11,1.8894466152680591,-0.08736172207000714
9062301,NGC0300,22,11,1.8856692136919686,-0.0804725190470641
9062301,NGC0300,23,11,1.8821421438762937,-0.08540583234256838
9062301,NGC0300,24,11,1.8815986064310846,-0.08921300444143321
9062301,NGC0801,0,11,2.173362052862196,0.08345694142279791
9062301,NGC0801,1,11,2.2331900129881777,0.08090166860512138
9062301,NGC0801,2,11,2.2763939132498168,-0.03535994780593743
9062301,NGC0801,3,11,2.334267732402702,-0.023667114597751837
9062301,NGC0801,4,11,2.3638730733961433,-0.012703883660368565
9062301,NGC0801,5,11,2.3843469493434566,0.024511467003568654
9062301,NGC0801,6,11,2.381323099278373,0.02914058116701046
9062301,NGC0801,7,11,2.384382016321251,0.04195933549904485
9062301,NGC0801,8,11,2.3986616807161254,0.05230870626548656
9062301,NGC0801,9,11,2.3944610495961487,0.0540169347560302
9062301,NGC0801,10,11,2.3818908174023465,0.05147704405315556
9062301,NGC0801,11,11,2.3765073223330324,0.042053571182101734
9062301,NGC0801,12,11,2.3787759846089243,0.044322233457993576
9062301,NGC1003,0,11,1.760247485041117,0.08814962710539942
9062301,NGC1003,1,11,1.8336983004887977,0.05918133476024812
9062301,NGC1003,2,11,1.903237941322792,0.04832491901493641
9062301,NGC1003,3,11,1.9351026324457274,0.045240911187539146
9062301,NGC1003,4,11,1.9585936746080672,0.037427623970328394
9062301,NGC1003,5,11,1.9732310740787475,0.020438631034655375
9062301,NGC1003,6,11,1.9680537891724332,-0.004149049206631172
9062301,NGC1003,7,11,1.9687321223214214,-0.026903072276128537
9062301,NGC1003,8,11,1.973314903511906,-0.03952232119326604
9062301,NGC1003,9,11,1.9751558973767445,-0.024844102623255537
9062301,NGC1003,10,11,1.9754089536511474,-0.017144564180988198
9062301,NGC1003,11,11,1.9734967510254953,-0.019498347405846328
9062301,NGC1003,12,11,1.9750026424020795,-0.0004291661071835762
9062301,NGC1003,13,11,1.9777553165536301,0.000489104126337514
9062301,NGC1003,14,11,1.9805117588395271,0.00141885820120069
9062301,NGC1003,15,11,1.9828169153045339,-0.0035068617462314933
9062301,NGC1003,16,11,1.9841465850079876,-0.0035196799182870553
9062301,NGC1003,17,11,1.985407505135706,-0.014592494864293926
9062301,NGC1003,18,11,1.9854048523021384,-0.03162848699664189
9062301,NGC1003,19,11,1.9892098096204602,-0.027823529678320025
9062301,NGC1003,20,11,1.9860203960750136,-0.0351689029949247
9062301,NGC1003,21,11,1.9847712625462242,-0.052655235394399647
9062301,NGC1003,22,11,1.9791703289119864,-0.06222235624623851
9062301,NGC1003,23,11,1.9784073468799972,-0.050976430805212525
9062301,NGC1003,24,11,1.9781635620795757,-0.047142303185194745
9062301,NGC1003,25,11,1.9748430198307076,-0.050462845434062764
9062301,NGC1003,26,11,1.9724546196126782,-0.06096913587427166
9062301,NGC1003,27,11,1.9678052645097537,-0.06962123343087012
9062301,NGC1003,28,11,1.9714407939159841,-0.06995189124224077
9062301,NGC1003,29,11,1.9709507716632864,-0.07044191349493856
9062301,NGC1003,30,11,1.96941323259721,-0.0719794525610149
9062301,NGC1003,31,11,1.9777918374832384,-0.07528660600018111
9062301,NGC1003,32,11,1.9970528592592884,-0.05985199207718428
9062301,NGC1003,33,11,2.003163051587145,-0.04605497108303647
9062301,NGC1003,34,11,2.017863491715381,-0.03521495176803846
9062301,NGC1003,35,11,2.0322596944734,-0.028438145880211874
9062301,NGC1090,0,11,1.6404793376025575,0.3203330514915035
9062301,NGC1090,1,11,1.9330569393004522,0.1427717752672104
9062301,NGC1090,2,11,2.0022577838665194,0.09216723827245121
9062301,NGC1090,3,11,2.1190352967071147,0.02561361154487951
9062301,NGC1090,4,11,2.1575363383992787,-0.03558825995518289
9062301,NGC1090,5,11,2.195717277751851,-0.024390810288204
9062301,NGC1090,6,11,2.219200796486573,0.0017168522726667135
9062301,NGC1090,7,11,2.221448885941375,-0.01910036234122492
9062301,NGC1090,8,11,2.226194832019732,0.011350983972033823
9062301,NGC1090,9,11,2.236045316384023,-0.009467351430127113
9062301,NGC1090,10,11,2.247699560630208,0.00715031234760799
9062301,NGC1090,11,11,2.2471496741388903,0.021840392413027487
9062301,NGC1090,12,11,2.2440288970478988,0.02392080900784377
9062301,NGC1090,13,11,2.2389205638595113,0.01620409271192802
9062301,NGC1090,14,11,2.234942165081142,0.012225693933558546
9062301,NGC1090,15,11,2.231070173481909,0.013586229268002903
9062301,NGC1090,16,11,2.2279946230043035,0.010510678790397243
9062301,NGC1090,17,11,2.225913273851652,0.008429329637745564
9062301,NGC1090,18,11,2.2243304891638105,0.006846544949904221
9062301,NGC1090,19,11,2.2239546310245717,0.011767026620614018
9062301,NGC1090,20,11,2.224177177095488,0.01466216255285735
9062301,NGC1090,21,11,2.2246811587379445,0.015166144195313702
9062301,NGC1090,22,11,2.225551072443923,0.016036057901292367
9062301,NGC1090,23,11,2.225623480870616,0.02150349821469133
9062301,NGC2403,0,11,1.354084030611061,-0.03508205375347129
9062301,NGC2403,1,11,1.5171306745038593,-0.03064403088396328
9062301,NGC2403,2,11,1.6294234522880033,-0.006060294526908816
9062301,NGC2403,3,11,1.7051907025858597,-0.01081264104893953
9062301,NGC2403,4,11,1.7547295199008563,-0.029887772732019036
9062301,NGC2403,5,11,1.7819743692427878,-0.03625152437116763
9062301,NGC2403,6,11,1.8046188616346217,-0.05090029403317842
9062301,NGC2403,7,11,1.8197293870842413,-0.05300944038842759
