seed,family,galaxy,fold,candidate_index,radii,mse_logspeed,mse_speed_kms
9062301,newton_fixed,UGC07323,4,0,10,0.0362735727358669,554.3347998781818
9062301,newton_fixed,UGC07399,2,0,10,0.2020117188059618,3467.7860215333785
9062301,newton_fixed,UGC07524,0,0,31,0.1061234554320332,1175.7162906591557
9062301,newton_fixed,UGC07577,0,0,9,0.022079262415087324,5.9742763689512115
9062301,newton_fixed,UGC07603,2,0,12,0.12345004526381093,989.3505701432899
9062301,newton_fixed,UGC07866,1,0,7,0.06121941361206716,122.69280769252774
9062301,newton_fixed,UGC08490,1,0,30,0.14997308105700005,2013.4278026426132
9062301,newton_fixed,UGC08699,0,0,41,0.030649467046667045,3278.4928091426596
9062301,newton_fixed,UGC08837,1,0,8,0.028089730229061236,150.92835998553153
9062301,newton_fixed,UGC09037,0,0,22,0.018579633937240835,1497.0599765082216
9062301,newton_fixed,UGC09133,4,0,68,0.03924235015439958,6644.473548678883
9062301,newton_fixed,UGC09992,3,0,5,0.037460206039314506,125.71541480946958
9062301,newton_fixed,UGC10310,1,0,7,0.09012817448170665,977.1819439909515
9062301,newton_fixed,UGC11820,0,0,10,0.12040750042339096,947.5973734751014
9062301,newton_fixed,UGC11914,1,0,65,0.008262994070752244,2865.434999941108
9062301,newton_fixed,UGCA442,2,0,8,0.13740553150244453,761.686776577119
9062301,newton_fixed,UGCA444,1,0,36,0.1332533857495859,209.41853063919973
9062301,mond_fixed,CamB,2,1,9,0.20584368941640968,244.09313797301425
9062301,mond_fixed,D564-8,1,1,6,0.02753833243096267,51.323559300728284
9062301,mond_fixed,D631-7,4,1,16,0.025879425421062738,110.70758485402212
9062301,mond_fixed,DDO064,0,1,14,0.005550146547520265,12.590380248596555
9062301,mond_fixed,DDO161,0,1,31,0.023868097550687157,344.8282015091504
9062301,mond_fixed,DDO168,0,1,10,0.011884732968400787,62.093110221306326
9062301,mond_fixed,DDO170,2,1,8,0.01074998980763409,206.49949386407062
9062301,mond_fixed,ESO079-G014,4,1,15,0.0024365175282382323,129.90604146052758
9062301,mond_fixed,ESO116-G012,4,1,15,0.0017026467782766512,82.96978537850563
9062301,mond_fixed,F565-V2,2,1,7,0.0032136046553516615,47.84110196502697
9062301,mond_fixed,F568-3,0,1,18,0.008118977576168064,63.6232650720971
9062301,mond_fixed,F568-V1,2,1,15,0.017607068050432266,663.68948991694
9062301,mond_fixed,F571-V1,1,1,7,0.002757291680077107,40.44987006230654
9062301,mond_fixed,F583-1,2,1,25,0.012839186971722016,106.50575011215653
9062301,mond_fixed,F583-4,3,1,12,0.0015836447258602319,28.955111961114742
9062301,mond_fixed,KK98-251,4,1,15,0.04273776339890408,118.16986703882256
9062301,mond_fixed,NGC0024,3,1,29,0.013932696484557233,426.534518326219
9062301,mond_fixed,NGC0055,3,1,21,0.010926438592539169,306.88227201847724
9062301,mond_fixed,NGC0247,2,1,26,0.0008286811380461139,29.979090852265685
9062301,mond_fixed,NGC0289,1,1,28,0.0032124699654962896,556.7271321612782
9062301,mond_fixed,NGC0300,4,1,25,0.0010594362297723676,31.439836924832722
9062301,mond_fixed,NGC0801,0,1,13,0.004584267671734698,1246.5328061646846
9062301,mond_fixed,NGC1003,3,1,36,0.0017174137131244602,67.79570173997288
9062301,mond_fixed,NGC1090,1,1,24,0.007510378827226737,352.08028168036464
9062301,mond_fixed,NGC2403,1,1,73,0.0005878604840940151,38.9360081438137
9062301,mond_fixed,NGC2683,2,1,11,0.001350517141218433,200.24661112984086
9062301,mond_fixed,NGC2841,3,1,50,0.0069162339679225944,2811.5160556254377
9062301,mond_fixed,NGC2915,4,1,30,0.025074319056583687,425.57670558556936
9062301,mond_fixed,NGC2955,2,1,24,0.0015362839008018127,541.6303631617106
9062301,mond_fixed,NGC2976,4,1,27,0.011627681121076728,32.24024372751406
9062301,mond_fixed,NGC2998,3,1,13,0.014252624484766515,732.9717507705129
9062301,mond_fixed,NGC3109,3,1,25,0.0035573304673822237,25.420145374841645
9062301,mond_fixed,NGC3198,3,1,43,0.005402308890426161,124.9682786139475
9062301,mond_fixed,NGC3521,0,1,41,0.00020628298958536733,46.442669212264974
9062301,mond_fixed,NGC3741,4,1,21,0.0019479007299001187,7.4053572152075775
9062301,mond_fixed,NGC3769,4,1,12,0.0034960943248887356,255.37183759547426
9062301,mond_fixed,NGC3877,0,1,13,0.01295231371634525,572.1012274955821
9062301,mond_fixed,NGC3893,1,1,10,0.0003320219520341535,47.383583863688
9062301,mond_fixed,NGC3917,0,1,17,0.0040183008777799015,44.0590844858543
9062301,mond_fixed,NGC3949,4,1,7,0.000986881533291895,127.64005217133861
9062301,mond_fixed,NGC3972,4,1,10,0.0017914547678271578,45.89840303182833
9062301,mond_fixed,NGC3992,3,1,9,0.0011374357941199122,343.7140269102328
9062301,mond_fixed,NGC4051,3,1,7,0.004495723779292747,643.370463151478
9062301,mond_fixed,NGC4068,4,1,6,0.05792166096299926,129.72391298393632
9062301,mond_fixed,NGC4088,2,1,12,0.01024433308058023,1779.4573084562646
9062301,mond_fixed,NGC4100,0,1,24,0.0007030289234199819,97.49387260180328
9062301,mond_fixed,NGC5005,0,1,18,0.0005991034522490181,195.3818187744397
9062301,mond_fixed,NGC5033,1,1,22,0.0008882935945106436,233.96691778221538
9062301,mond_fixed,NGC5371,2,1,19,0.006406483242225192,2013.4443781372147
9062301,mond_fixed,NGC5585,3,1,24,0.006286254486897485,69.97650711942423
9062301,mond_fixed,NGC5985,1,1,33,0.016053405184009568,4816.891607753498
9062301,mond_fixed,NGC6015,1,1,44,0.001682633427193477,117.12892717502433
9062301,mond_fixed,NGC6195,2,1,23,0.0036454838906899685,1313.2447829312152
9062301,mond_fixed,NGC6503,1,1,31,0.0003650464981992309,17.969761164132347
9062301,mond_fixed,NGC6674,4,1,15,0.0019125759922267,643.9987349039267
9062301,mond_fixed,NGC6946,4,1,58,0.002075559366363078,314.28008697701574
9062301,mond_fixed,NGC7331,3,1,36,0.0023674802036222184,859.1614075489134
9062301,mond_fixed,UGC00128,1,1,22,0.002292306309984803,137.22846221954387
9062301,mond_fixed,UGC00191,2,1,9,0.0025356397307140684,53.34165255963803
9062301,mond_fixed,UGC00731,0,1,12,0.011474125157994437,131.48758074111313
9062301,mond_fixed,UGC00891,1,1,5,0.008321393639273927,59.01327202902117
9062301,mond_fixed,UGC02259,2,1,8,0.010083575328800914,186.63740683634788
9062301,mond_fixed,UGC02487,2,1,17,0.006438189972401677,3700.1197167933
9062301,mond_fixed,UGC02916,0,1,43,0.004238222976032068,918.7303786675176
9062301,mond_fixed,UGC02953,3,1,115,0.004237335238383473,837.0022650742683
9062301,mond_fixed,UGC03205,2,1,48,0.0019378453518078852,400.50065837058474
9062301,mond_fixed,UGC03580,3,1,47,0.016346942210467147,738.3507493132033
9062301,mond_fixed,UGC04325,3,1,8,0.012710722294253593,269.94924735320427
9062301,mond_fixed,UGC04483,0,1,8,0.014890543409951544,27.922904954611315
9062301,mond_fixed,UGC04499,2,1,9,0.005325463992301268,80.72875853335138
9062301,mond_fixed,UGC05414,3,1,6,0.007438180748801649,68.25737145538807
9062301,mond_fixed,UGC05716,3,1,12,0.0014603623435860762,31.422731724879082
9062301,mond_fixed,UGC05750,0,1,11,0.043166979773464405,238.13072921582128
9062301,mond_fixed,UGC05764,1,1,10,0.01209003891808132,71.78833417748044
9062301,mond_fixed,UGC05829,1,1,11,0.003408234832981603,74.07740181331773
9062301,mond_fixed,UGC06399,0,1,9,0.0014233549202768926,16.058269330078403
9062301,mond_fixed,UGC06614,4,1,13,0.004788631467644377,963.4572018769193
9062301,mond_fixed,UGC06786,1,1,45,0.004577558903907057,890.9356901614955
9062301,mond_fixed,UGC06787,4,1,71,0.0032680397044886817,885.3658268204979
9062301,mond_fixed,UGC06818,0,1,8,0.020595549550483875,186.69270746521943
9062301,mond_fixed,UGC06917,2,1,11,0.0005448907423710501,21.29962685455371
9062301,mond_fixed,UGC06923,4,1,6,0.004939060283348962,84.16607557947503
9062301,mond_fixed,UGC06983,3,1,17,0.00198640528824678,83.70470690982741
9062301,mond_fixed,UGC07089,3,1,12,0.01162102467218653,228.30929606604244
9062301,mond_fixed,UGC07261,4,1,7,0.001617975648647825,21.31474653431738
9062301,mond_fixed,UGC07323,4,1,10,0.005327523942642132,88.51821019207793
9062301,mond_fixed,UGC07399,2,1,10,0.0242193958526976,743.6975936575591
9062301,mond_fixed,UGC07524,0,1,31,0.0023822084074787875,54.66249063155013
9062301,mond_fixed,UGC07577,0,1,9,0.11564892877567183,172.2846631486365
9062301,mond_fixed,UGC07603,2,1,12,0.0036729039569391234,46.454071626100365
9062301,mond_fixed,UGC07866,1,1,7,0.013946104408783326,65.7625239433453
9062301,mond_fixed,UGC08490,1,1,30,0.003267690114447881,77.12598678678403
9062301,mond_fixed,UGC08699,0,1,41,0.0009905166339975425,181.6635886591283
9062301,mond_fixed,UGC08837,1,1,8,0.04961463326558827,214.0877219762782
9062301,mond_fixed,UGC09037,0,1,22,0.01466247810881918,1466.088477730174
9062301,mond_fixed,UGC09133,4,1,68,0.0015688921597687572,453.51631640647815
9062301,mond_fixed,UGC09992,3,1,5,0.025479767373247066,235.60104585859472
9062301,mond_fixed,UGC10310,1,1,7,0.0020291585143245934,64.4068360206192
9062301,mond_fixed,UGC11820,0,1,10,0.0037905193777308154,85.15859469849265
9062301,mond_fixed,UGC11914,1,1,65,0.002394995967007398,911.9025694194645
9062301,mond_fixed,UGCA442,2,1,8,0.0016798061389136838,12.099592645473768
9062301,mond_fixed,UGCA444,1,1,36,0.005234330172042357,24.280476516831836
9062301,newton_ml,CamB,2,4,9,0.025052879757683458,11.580917018938347
9062301,newton_ml,D564-8,1,4,6,0.11070415513650206,127.73567750019798
9062301,newton_ml,D631-7,4,4,16,0.10398965245836965,673.4797632097707
9062301,newton_ml,DDO064,0,4,14,0.13431175190046635,296.3319642765805
9062301,newton_ml,DDO161,0,4,31,0.04767883546891685,523.421226620722
9062301,newton_ml,DDO168,0,4,10,0.05833869522764159,422.1431480861702
9062301,newton_ml,DDO170,2,4,8,0.08701166343429281,714.8424789973299
9062301,newton_ml,ESO079-G014,4,4,15,0.035411931375511255,2444.709872155981
9062301,newton_ml,ESO116-G012,4,4,15,0.06838353466274774,1925.331195269114
9062301,newton_ml,F565-V2,2,4,7,0.17371594770426166,1631.1889795792717
9062301,newton_ml,F568-3,0,4,18,0.0861270525290739,1775.7363310172348
9062301,newton_ml,F568-V1,2,4,15,0.1836561652638736,3990.225071143658
9062301,newton_ml,F571-V1,1,4,7,0.09959558092038115,1478.8719799758585
9062301,newton_ml,F583-1,2,4,25,0.17846362798459783,1350.9203941108135
9062301,newton_ml,F583-4,3,4,12,0.08375145270385276,683.6557256467303
9062301,newton_ml,KK98-251,4,4,15,0.036728112421488886,79.93476976297121
9062301,newton_ml,NGC0024,3,4,29,0.08318749912429349,1918.1502507636092
9062301,newton_ml,NGC0055,3,4,21,0.037137066707003195,805.8539165593481
9062301,newton_ml,NGC0247,2,4,26,0.08029758765138609,1732.012253385061
9062301,newton_ml,NGC0289,1,4,28,0.05193570790864653,4479.487538491262
9062301,newton_ml,NGC0300,4,4,25,0.10209699051361824,1945.8862133668465
9062301,newton_ml,NGC0801,0,4,13,0.01047330136376215,1863.3136561340552
9062301,newton_ml,NGC1003,3,4,36,0.11564482815378084,3020.3604467983673
9062301,newton_ml,NGC1090,1,4,24,0.0247884287749796,2133.778389285286
9062301,newton_ml,NGC2403,1,4,73,0.05018107400422353,2230.4555854937425
9062301,newton_ml,NGC2683,2,4,11,0.03278163791544679,2987.3089625987723
9062301,newton_ml,NGC2841,3,4,50,0.057905855085992816,13808.128350544486
9062301,newton_ml,NGC2915,4,4,30,0.23399934073778889,2734.8613164017024
9062301,newton_ml,NGC2955,2,4,24,0.003559910224550948,1031.958033954504
9062301,newton_ml,NGC2976,4,4,27,0.007989903104083654,119.2020492144894
9062301,newton_ml,NGC2998,3,4,13,0.04152892130988211,3897.488254815881
9062301,newton_ml,NGC3109,3,4,25,0.1764212868600494,1000.9591263782495
9062301,newton_ml,NGC3198,3,4,43,0.04356014367458931,2606.782990967294
9062301,newton_ml,NGC3521,0,4,41,0.003980005523124884,623.2413592920316
9062301,newton_ml,NGC3741,4,4,21,0.20531869256259588,661.5854084822129
9062301,newton_ml,NGC3769,4,4,12,0.05646082680887393,2191.3815751186435
9062301,newton_ml,NGC3877,0,4,13,0.013621852723956988,657.9279935729141
9062301,newton_ml,NGC3893,1,4,10,0.02175088610539635,2488.8825091362896
9062301,newton_ml,NGC3917,0,4,17,0.039131887293311095,2041.2037769693625
9062301,newton_ml,NGC3949,4,4,7,0.003478943996568569,410.072956809559
9062301,newton_ml,NGC3972,4,4,10,0.033253812879297316,1521.8189470676216
9062301,newton_ml,NGC3992,3,4,9,0.041559451082450544,8551.255973502086
9062301,newton_ml,NGC4051,3,4,7,0.0020569264336057747,202.49393657854287
9062301,newton_ml,NGC4068,4,4,6,0.015768671531443734,73.42258801748669
9062301,newton_ml,NGC4088,2,4,12,0.004257682186084571,505.66718674840564
9062301,newton_ml,NGC4100,0,4,24,0.031180938789959034,3261.7837323171134
9062301,newton_ml,NGC5005,0,4,18,0.002087280295070838,684.0168478657974
9062301,newton_ml,NGC5033,1,4,22,0.04120118874938499,5580.003720638021
9062301,newton_ml,NGC5371,2,4,19,0.005086728644159599,970.634018811744
9062301,newton_ml,NGC5585,3,4,24,0.04213119478660471,884.4426027913302
9062301,newton_ml,NGC5985,1,4,33,0.0598464128725188,15055.117098667655
9062301,newton_ml,NGC6015,1,4,44,0.05285984730284554,3604.2391108726424
9062301,newton_ml,NGC6195,2,4,23,0.0023121012423973756,603.1707488796226
9062301,newton_ml,NGC6503,1,4,31,0.07957871574789886,2804.6849234434653
9062301,newton_ml,NGC6674,4,4,15,0.06782597264117816,11796.767691290866
9062301,newton_ml,NGC6946,4,4,58,0.011001975898063676,1178.5908045327553
9062301,newton_ml,NGC7331,3,4,36,0.012171409579974481,2790.6384621696034
9062301,newton_ml,UGC00128,1,4,22,0.15325838935209635,5243.416461948255
9062301,newton_ml,UGC00191,2,4,9,0.07690156435167689,904.6364247933562
9062301,newton_ml,UGC00731,0,4,12,0.2196361033870712,1424.9129107447827
9062301,newton_ml,UGC00891,1,4,5,0.09652987058674459,771.9307267850236
9062301,newton_ml,UGC02259,2,4,8,0.14267699136685716,2124.9556600908686
9062301,newton_ml,UGC02487,2,4,17,0.06688811926969228,22960.80581541158
9062301,newton_ml,UGC02916,0,4,43,0.007275441306122316,1351.777704986575
9062301,newton_ml,UGC02953,3,4,115,0.02717887146589558,5674.861858367654
9062301,newton_ml,UGC03205,2,4,48,0.021659563858938715,3612.250958282688
9062301,newton_ml,UGC03580,3,4,47,0.032847230892724066,1320.94167080703
9062301,newton_ml,UGC04325,3,4,8,0.11846672931952734,1913.7118257915977
9062301,newton_ml,UGC04483,0,4,8,0.04787204919006401,65.5739647822892
9062301,newton_ml,UGC04499,2,4,9,0.05356480696038465,734.7951718104209
9062301,newton_ml,UGC05414,3,4,6,0.036311797707966664,320.41765747186315
9062301,newton_ml,UGC05716,3,4,12,0.13883549232337958,1426.5891326707958
9062301,newton_ml,UGC05750,0,4,11,0.06153051743911067,675.8974752108747
9062301,newton_ml,UGC05764,1,4,10,0.2098084714371319,857.0344443047263
9062301,newton_ml,UGC05829,1,4,11,0.11848023291223862,572.6930854001652
9062301,newton_ml,UGC06399,0,4,9,0.08645674107328868,1329.833824295244
9062301,newton_ml,UGC06614,4,4,13,0.028234723980266704,3503.8354206975955
9062301,newton_ml,UGC06786,1,4,45,0.037120397377854004,5212.370338738796
9062301,newton_ml,UGC06787,4,4,71,0.03086510124561234,5397.540274869854
9062301,newton_ml,UGC06818,0,4,8,0.04963699032420283,641.8923478330659
9062301,newton_ml,UGC06917,2,4,11,0.06252200190106337,1832.9832885344397
9062301,newton_ml,UGC06923,4,4,6,0.025852951060186476,538.921718663357
9062301,newton_ml,UGC06983,3,4,17,0.09111905062025392,2683.3940484418777
9062301,newton_ml,UGC07089,3,4,12,0.03374831326435799,529.2943686923153
9062301,newton_ml,UGC07261,4,4,7,0.07024911895805061,933.5690126003462
9062301,newton_ml,UGC07323,4,4,10,0.02442051097187866,418.38056548504983
9062301,newton_ml,UGC07399,2,4,10,0.18004158989364633,3262.8318327615552
9062301,newton_ml,UGC07524,0,4,31,0.08971023594918957,1064.6671336455663
9062301,newton_ml,UGC07577,0,4,9,0.013084560770369241,4.1417036096818665
9062301,newton_ml,UGC07603,2,4,12,0.10724116073814338,909.3970816823794
9062301,newton_ml,UGC07866,1,4,7,0.04891045610793421,105.54028811763321
9062301,newton_ml,UGC08490,1,4,30,0.13485114117215527,1882.3409588540148
9062301,newton_ml,UGC08699,0,4,41,0.021788557924524315,2506.819402462996
9062301,newton_ml,UGC08837,1,4,8,0.02098788531914967,126.00189138348492
9062301,newton_ml,UGC09037,0,4,22,0.01445806243189515,1153.6791858577383
9062301,newton_ml,UGC09133,4,4,68,0.030113437570009637,5217.976477268919
9062301,newton_ml,UGC09992,3,4,5,0.028346181303035393,100.72049169652684
9062301,newton_ml,UGC10310,1,4,7,0.07399473218007291,859.1144201662629
9062301,newton_ml,UGC11820,0,4,10,0.10400500608744392,900.495958902814
9062301,newton_ml,UGC11914,1,4,65,0.003052045287560248,1122.8111992845472
9062301,newton_ml,UGCA442,2,4,8,0.131622664816666,744.6114755977763
9062301,newton_ml,UGCA444,1,4,36,0.12742208983322595,207.0137744648122
9062301,mond_adjusted,CamB,2,11,9,0.16424275050780313,160.74742191728086
9062301,mond_adjusted,D564-8,1,11,6,0.01313607108936934,15.922223749463514
9062301,mond_adjusted,D631-7,4,11,16,0.018337427925243965,75.95543855167676
9062301,mond_adjusted,DDO064,0,11,14,0.006015819824398389,10.943565469925813
9062301,mond_adjusted,DDO161,0,11,31,0.010313790630969502,97.33529761067895
9062301,mond_adjusted,DDO168,0,11,10,0.005969815148249259,30.13881127467307
9062301,mond_adjusted,DDO170,2,11,8,0.0021729234586985277,31.577777858964623
9062301,mond_adjusted,ESO079-G014,4,11,15,0.0037457891150712327,309.57651450281105
9062301,mond_adjusted,ESO116-G012,4,11,15,0.005710223060550576,269.71043310700236
9062301,mond_adjusted,F565-V2,2,11,7,0.009354146364741198,189.118551816517
9062301,mond_adjusted,F568-3,0,11,18,0.008197153272002504,134.5410955279509
9062301,mond_adjusted,F568-V1,2,11,15,0.029979935342710165,1072.9906673852895
9062301,mond_adjusted,F571-V1,1,11,7,0.0015365914677965033,27.974914220126173
9062301,mond_adjusted,F583-1,2,11,25,0.016790011905255156,173.59332410726427
9062301,mond_adjusted,F583-4,3,11,12,0.0003186644458923547,3.1661891272769758
9062301,mond_adjusted,KK98-251,4,11,15,0.022416060281088404,41.96456609222263
9062301,mond_adjusted,NGC0024,3,11,29,0.02073600180305731,628.2086474930047
9062301,mond_adjusted,NGC0055,3,11,21,0.00353800104678078,59.82114347215165
9062301,mond_adjusted,NGC0247,2,11,26,0.0019814125920818637,45.7089636233774
9062301,mond_adjusted,NGC0289,1,11,28,0.0006667404548924437,104.22946438097476
9062301,mond_adjusted,NGC0300,4,11,25,0.004873643614219643,164.26722082148544
9062301,mond_adjusted,NGC0801,0,11,13,0.0023638029647606437,483.7220262028633
9062301,mond_adjusted,NGC1003,3,11,36,0.002093105451204142,100.10984662289376
9062301,mond_adjusted,NGC1090,1,11,24,0.00574266486304674,97.02204451614436
9062301,mond_adjusted,NGC2403,1,11,73,0.0030217299101438794,216.68670176404805
9062301,mond_adjusted,NGC2683,2,11,11,0.00044495366813294106,75.26049040821277
9062301,mond_adjusted,NGC2841,3,11,50,0.010312495812674063,3846.424722064945
9062301,mond_adjusted,NGC2915,4,11,30,0.0386567516576747,713.559471222184
9062301,mond_adjusted,NGC2955,2,11,24,0.0014643653561605965,543.8139961649966
9062301,mond_adjusted,NGC2976,4,11,27,0.008364071423177006,15.502483667176065
9062301,mond_adjusted,NGC2998,3,11,13,0.014530855317719714,669.1557892950407
9062301,mond_adjusted,NGC3109,3,11,25,0.007768540139922949,106.48386343430163
9062301,mond_adjusted,NGC3198,3,11,43,0.005092335676946655,92.70421059944672
9062301,mond_adjusted,NGC3521,0,11,41,0.0006421302555755153,141.3320274409932
9062301,mond_adjusted,NGC3741,4,11,21,0.0060532488480608045,47.525230823042676
9062301,mond_adjusted,NGC3769,4,11,12,0.0016134509624230627,99.38894722308616
9062301,mond_adjusted,NGC3877,0,11,13,0.012562160852490846,456.1792451499287
9062301,mond_adjusted,NGC3893,1,11,10,0.0012811946752494955,196.02793779788516
9062301,mond_adjusted,NGC3917,0,11,17,0.004343007754550394,123.47786207525736
9062301,mond_adjusted,NGC3949,4,11,7,0.0011465927374654605,145.37197051623872
9062301,mond_adjusted,NGC3972,4,11,10,0.0032794682262161914,155.99953064806317
