case,kind,time,energy,oscillator_energy,mean_radius,mean_inward_acceleration
nested_counter,memory_fast,25.900000000000002,-0.7570450908371538,0.00013916898434849197,1.481255491257896,6.284470409378827
nested_counter,memory_fast,26.0,-0.7570450908369118,0.00012995808609802861,1.482609448972556,6.27935439395404
nested_counter,memory_fast,26.1,-0.7570450908561308,8.756050978623316e-05,1.4841171812659437,6.274240635123043
nested_counter,memory_fast,26.200000000000003,-0.7570450908548825,6.440992376957007e-05,1.4856108404948036,6.267187674665233
nested_counter,memory_fast,26.3,-0.7570450908548455,5.623087699151623e-05,1.4869801024553315,6.263115447480815
nested_counter,memory_fast,26.400000000000002,-0.7570450908548305,4.798813778567013e-05,1.488184852995186,6.263327823168298
nested_counter,memory_fast,26.5,-0.7570450908551268,4.714149663442084e-05,1.4892487121784477,6.266137283470904
nested_counter,memory_fast,26.6,-0.7570450908499112,6.487242886473187e-05,1.4902647192858716,6.266509768976937
nested_counter,memory_fast,26.700000000000003,-0.7570450908685286,6.97234749909283e-05,1.4913795555332374,6.2661596377411835
nested_counter,memory_fast,26.8,-0.7570450908560915,4.654598157991637e-05,1.4926322734474808,6.267842946124132
nested_counter,memory_fast,26.900000000000002,-0.7570450908550784,3.084236347236684e-05,1.493896275978571,6.264815366943492
nested_counter,memory_fast,27.0,-0.7570450908549226,2.6371242171521042e-05,1.4950593748612993,6.26147958049871
nested_counter,memory_fast,27.1,-0.7570450908549247,1.944050483046084e-05,1.4960704382861711,6.260146074453389
nested_counter,memory_fast,27.200000000000003,-0.7570450908549806,1.272651244406577e-05,1.4969305435070321,6.26019921034095
nested_counter,memory_fast,27.3,-0.7570450908560544,2.21264099997056e-05,1.4976950906123692,6.257962239546265
nested_counter,memory_fast,27.400000000000002,-0.7570450908688863,3.413443440084144e-05,1.4984758980709532,6.2514944947821105
nested_counter,memory_fast,27.5,-0.7570450908549748,2.052514685791546e-05,1.4993381589700085,6.248139645485908
nested_counter,memory_fast,27.6,-0.7570450908553797,7.295322421752353e-06,1.5001613032467653,6.241165642343734
nested_counter,memory_fast,27.700000000000003,-0.7570450908551171,1.0004420158994916e-05,1.5007871266510169,6.233387334688948
nested_counter,memory_fast,27.8,-0.757045090855102,1.7787278278795997e-05,1.5011216310072317,6.228871658507383
nested_counter,memory_fast,27.900000000000002,-0.7570450908551353,3.258110842676543e-05,1.501133992460845,6.228515227380919
nested_counter,memory_fast,28.0,-0.7570450908554148,6.80859203002734e-05,1.500855348516609,6.230256869826385
nested_counter,memory_fast,28.1,-0.7570450908488039,0.00010801156784814216,1.5003871191946474,6.2298018316955215
nested_counter,memory_fast,28.200000000000003,-0.7570450908530632,9.964562935862386e-05,1.4998570276011582,6.233039386154266
nested_counter,memory_fast,28.3,-0.7570450908552085,6.039652797429019e-05,1.4992480846984493,6.237090377303036
nested_counter,memory_fast,28.400000000000002,-0.7570450908551136,4.086155966826451e-05,1.498446100126964,6.239533604166924
nested_counter,memory_fast,28.5,-0.7570450908549836,4.021175948116494e-05,1.4973894853831284,6.244486530929497
nested_counter,memory_fast,28.6,-0.7570450908549734,4.916128896245248e-05,1.4960827343830223,6.252964212661234
nested_counter,memory_fast,28.700000000000003,-0.7570450908550658,7.721098887875219e-05,1.4945884337047741,6.263253331889931
nested_counter,memory_fast,28.8,-0.7570450908543777,0.00012402908908543356,1.4930303459613286,6.270373401959361
nested_counter,memory_fast,28.900000000000002,-0.7570450908567512,0.00013680070125089447,1.4915805267523612,6.2753063278252466
nested_counter,memory_fast,29.0,-0.7570450908559582,9.692918876006188e-05,1.4903083314521806,6.281465837092258
nested_counter,memory_fast,29.1,-0.7570450908563254,6.134228488070027e-05,1.489112376072511,6.282176271282961
nested_counter,memory_fast,29.200000000000003,-0.7570450908563044,4.7146078119923784e-05,1.4878968820948872,6.281958224421348
nested_counter,memory_fast,29.3,-0.7570450908563073,3.760891885500981e-05,1.48662341602758,6.283435820360972
nested_counter,memory_fast,29.400000000000002,-0.7570450908563218,3.074038668918344e-05,1.4853046489296986,6.28633157177445
nested_counter,memory_fast,29.5,-0.7570450908559211,4.136896134370433e-05,1.4840089875264655,6.287140515137143
nested_counter,memory_fast,29.6,-0.7570450908509145,5.4819513707038894e-05,1.4828669157873193,6.283733713523533
nested_counter,memory_fast,29.700000000000003,-0.7570450908560746,4.056498619210346e-05,1.481965792258244,6.284424605053845
nested_counter,memory_fast,29.8,-0.7570450908564116,2.5607624498522106e-05,1.481197278998603,6.281700762220852
nested_counter,memory_fast,29.900000000000002,-0.7570450908563947,2.5114395693551215e-05,1.480419385961124,6.278729036611146
nested_counter,memory_fast,30.0,-0.7570450908563908,2.3603191751120594e-05,1.4795624468608684,6.2795651286056655
nested_counter,memory_fast,30.1,-0.7570450908564181,1.7821289493308026e-05,1.4786246005243509,6.284675146511198
nested_counter,memory_fast,30.200000000000003,-0.7570450908559648,2.368851213789344e-05,1.4776704004221632,6.291167489973905
nested_counter,memory_fast,30.3,-0.7570450908575136,4.043964304364604e-05,1.4768404945119058,6.293892757470925
