spectral_branch,replicate,spatial_fwhm_arcsec,spectral_fwhm_channels,observed_peak_snr,peak_selected,selected_voxel_fraction,known_source_flux,true_flux_fraction_retained,measured_selected_flux_over_true
independent_channels,0,90.0,3.0,2.0,False,0.00010172526041666667,1809.173535193344,0.020872527842846267,0.0652976121881633
independent_channels,0,90.0,3.0,3.0,False,0.0003662109375,2713.760302790016,0.09767243191808042,0.16885909572521102
independent_channels,0,90.0,3.0,5.0,True,0.0010353370949074073,4522.93383798336,0.27983465003099794,0.3518456163554054
independent_channels,0,90.0,6.0,1.0,False,4.0690104166666664e-05,1809.1735351932998,0.0030217254253230748,0.023657611500158614
independent_channels,0,90.0,6.0,2.0,False,0.00016954210069444444,3618.3470703865996,0.022846604639760567,0.05699832991525782
independent_channels,0,90.0,6.0,3.0,False,0.00079345703125,5427.520605579901,0.12461320469980332,0.18772874316276533
independent_channels,0,90.0,6.0,5.0,True,0.002251519097222222,9045.8676759665,0.316959652994387,0.3857609781448757
independent_channels,0,180.0,1.0,1.0,False,2.712673611111111e-05,1178.5957513721262,0.0008339596343604445,0.023056915588426624
independent_channels,0,180.0,1.0,2.0,False,2.712673611111111e-05,2357.1915027442524,0.0008339596343604445,0.011945437611393536
independent_channels,0,180.0,1.0,3.0,False,4.0690104166666664e-05,3535.787254116379,0.002519709601922723,0.012606784003701677
independent_channels,0,180.0,1.0,5.0,False,4.7471788194444445e-05,5892.97875686063,0.003376432575215363,0.010254431259459578
independent_channels,0,180.0,3.0,1.0,False,4.0690104166666664e-05,3345.4460664206326,0.00143304268031446,0.012789778264338648
independent_channels,0,180.0,3.0,2.0,False,0.0002780490451388889,6690.892132841265,0.021751492327632783,0.05166513449249135
independent_channels,0,180.0,3.0,3.0,False,0.0010195131655092592,10036.3381992619,0.08197777540633859,0.1371195011288141
independent_channels,0,180.0,3.0,5.0,True,0.003445095486111111,16727.230332103165,0.25407197451730956,0.3153261080939668
independent_channels,0,180.0,6.0,1.0,False,8.816189236111111e-05,6690.892132841103,0.00295488735338636,0.014692329192368467
independent_channels,0,180.0,6.0,2.0,False,0.0005922670717592593,13381.784265682207,0.026736583274847417,0.05674627450112329
independent_channels,0,180.0,6.0,3.0,False,0.002545392071759259,20072.676398523312,0.11078928515395593,0.16421253114857381
independent_channels,0,180.0,6.0,5.0,True,0.008757414641203705,33454.460664205515,0.32139285574796006,0.3856660703172901
independent_channels,1,30.0,1.0,1.0,False,6.781684027777777e-06,63.7352978774065,9.637506608000896e-240,0.11657496906427742
independent_channels,1,30.0,1.0,2.0,False,6.781684027777777e-06,127.470595754813,9.637506608000896e-240,0.05828748453213871
independent_channels,1,30.0,1.0,3.0,False,6.781684027777777e-06,191.20589363221953,9.637506608000896e-240,0.0388583230214258
independent_channels,1,30.0,1.0,5.0,False,6.781684027777777e-06,318.6764893870325,9.637506608000896e-240,0.023314993812855483
independent_channels,1,30.0,3.0,1.0,False,6.781684027777777e-06,180.91275259382348,6.339944256702155e-59,0.04106919093228607
independent_channels,1,30.0,3.0,2.0,False,6.781684027777777e-06,361.82550518764697,6.339944256702155e-59,0.020534595466143037
independent_channels,1,30.0,3.0,3.0,False,6.781684027777777e-06,542.7382577814703,6.339944256702157e-59,0.013689730310762028
independent_channels,1,30.0,3.0,5.0,True,0.00022379557291666666,904.5637629691173,0.29844049981176146,0.3295219961962309
independent_channels,1,30.0,6.0,1.0,False,6.781684027777777e-06,361.8255051876382,1.5228037649084923e-42,0.020534595466143533
independent_channels,1,30.0,6.0,2.0,False,6.781684027777777e-06,723.6510103752764,1.5228037649084923e-42,0.010267297733071766
independent_channels,1,30.0,6.0,3.0,True,0.00010398582175925926,1085.4765155629143,0.09116890624200015,0.1163440429401531
independent_channels,1,30.0,6.0,5.0,True,0.0005267107928240741,1809.1275259381905,0.3490003836378834,0.4288402202784651
independent_channels,1,90.0,1.0,1.0,False,6.781684027777777e-06,318.6845938836407,1.1831109039386182e-189,0.023314400887148052
independent_channels,1,90.0,1.0,2.0,False,6.781684027777777e-06,637.3691877672813,1.1831109039386182e-189,0.011657200443574026
independent_channels,1,90.0,1.0,3.0,False,6.781684027777777e-06,956.0537816509219,1.1831109039386184e-189,0.007771466962382685
independent_channels,1,90.0,1.0,5.0,False,6.781684027777777e-06,1593.4229694182034,1.1831109039386184e-189,0.00466288017742961
independent_channels,1,90.0,3.0,1.0,False,6.781684027777777e-06,904.586767596672,5.5910118741154044e-36,0.008213629299598551
independent_channels,1,90.0,3.0,2.0,False,6.781684027777777e-06,1809.173535193344,5.5910118741154044e-36,0.0041068146497992754
independent_channels,1,90.0,3.0,3.0,False,0.00011528862847222222,2713.760302790016,0.02976731685546163,0.04573384571199515
independent_channels,1,90.0,3.0,5.0,True,0.0011800130208333333,4522.93383798336,0.31921962496668166,0.3704619328032979
independent_channels,1,90.0,6.0,1.0,False,6.781684027777777e-06,1809.1735351932998,9.155307702569211e-22,0.004106814649799375
independent_channels,1,90.0,6.0,2.0,False,3.390842013888889e-05,3618.3470703865996,0.0037543697009905703,0.011112396825123667
independent_channels,1,90.0,6.0,3.0,True,0.0006759078414351852,5427.520605579901,0.10777150404520926,0.15253477876059646
independent_channels,1,90.0,6.0,5.0,True,0.002590603298611111,9045.8676759665,0.35405136994197584,0.42257977173977584
independent_channels,1,180.0,1.0,1.0,False,6.781684027777777e-06,1178.5957513721262,1.0328653528620502e-180,0.006304061735935499
independent_channels,1,180.0,1.0,2.0,False,6.781684027777777e-06,2357.1915027442524,1.0328653528620502e-180,0.0031520308679677494
independent_channels,1,180.0,1.0,3.0,False,6.781684027777778e-05,3535.787254116379,0.004417411325822726,0.020266489759683554
independent_channels,1,180.0,1.0,5.0,False,0.00011528862847222222,5892.97875686063,0.00753752210775795,0.023081683680415244
independent_channels,1,180.0,3.0,1.0,False,6.781684027777777e-06,3345.4460664206326,4.880998456441331e-27,0.002220911720245016
independent_channels,1,180.0,3.0,2.0,False,8.816189236111111e-05,6690.892132841265,0.007254783626819597,0.014170531977489055
independent_channels,1,180.0,3.0,3.0,False,0.0006465205439814815,10036.3381992619,0.05029051395702923,0.0792717898756998
independent_channels,1,180.0,3.0,5.0,True,0.004069010416666667,16727.230332103165,0.29608629896481514,0.35405838799087674
independent_channels,1,180.0,6.0,1.0,False,6.781684027777777e-06,6690.892132841103,7.992657481676765e-13,0.0011104558609218006
independent_channels,1,180.0,6.0,2.0,False,0.0003006546585648148,13381.784265682207,0.013334533934609892,0.02561794862208585
independent_channels,1,180.0,6.0,3.0,True,0.0026109483506944445,20072.676398523312,0.11653584090438655,0.1636969823540975
independent_channels,1,180.0,6.0,5.0,True,0.008479365596064815,33454.460664205515,0.32087089497383203,0.382301220983999
independent_channels,2,30.0,1.0,1.0,False,2.9387297453703702e-05,63.7352978774065,1.4087717788774795e-208,0.4715956858018057
independent_channels,2,30.0,1.0,2.0,False,2.9387297453703702e-05,127.470595754813,1.4087717788774795e-208,0.23579784290090286
independent_channels,2,30.0,1.0,3.0,False,2.9387297453703702e-05,191.20589363221953,1.4087717788774792e-208,0.15719856193393522
independent_channels,2,30.0,1.0,5.0,False,2.9387297453703702e-05,318.6764893870325,1.4087717788774795e-208,0.09431913716036114
independent_channels,2,30.0,3.0,1.0,False,2.9387297453703702e-05,180.91275259382348,4.155274480003187e-52,0.16614246967852545
independent_channels,2,30.0,3.0,2.0,False,2.9387297453703702e-05,361.82550518764697,4.155274480003187e-52,0.08307123483926272
independent_channels,2,30.0,3.0,3.0,False,2.9387297453703702e-05,542.7382577814703,4.155274480003188e-52,0.05538082322617516
independent_channels,2,30.0,3.0,5.0,True,0.0001853660300925926,904.5637629691173,0.2450108200570645,0.30198809763637574
independent_channels,2,30.0,6.0,1.0,False,2.9387297453703702e-05,361.8255051876382,1.638536851041538e-39,0.08307123483926473
independent_channels,2,30.0,6.0,2.0,False,2.9387297453703702e-05,723.6510103752764,1.638536851041538e-39,0.04153561741963237
independent_channels,2,30.0,6.0,3.0,True,0.00011528862847222222,1085.4765155629143,0.07770602685893757,0.1306537128879154
independent_channels,2,30.0,6.0,5.0,True,0.0005199291087962963,1809.1275259381905,0.3441166655437897,0.4131393850985096
independent_channels,2,90.0,1.0,1.0,False,2.9387297453703702e-05,318.6845938836407,8.842388923117986e-161,0.09431673852188953
independent_channels,2,90.0,1.0,2.0,False,2.9387297453703702e-05,637.3691877672813,8.842388923117986e-161,0.047158369260944764
independent_channels,2,90.0,1.0,3.0,False,2.9387297453703702e-05,956.0537816509219,8.842388923117987e-161,0.03143891284062985
independent_channels,2,90.0,1.0,5.0,False,2.9387297453703702e-05,1593.4229694182034,8.842388923117986e-161,0.018863347704377906
independent_channels,2,90.0,3.0,1.0,False,2.9387297453703702e-05,904.586767596672,1.008886361489117e-31,0.03322764889888322
independent_channels,2,90.0,3.0,2.0,False,2.9387297453703702e-05,1809.173535193344,1.008886361489117e-31,0.01661382444944161
independent_channels,2,90.0,3.0,3.0,False,4.295066550925926e-05,2713.760302790016,0.0041244790114630964,0.017090501457564775
independent_channels,2,90.0,3.0,5.0,True,0.001003689236111111,4522.93383798336,0.2772424549958586,0.31809883033880226
independent_channels,2,90.0,6.0,1.0,False,2.9387297453703702e-05,1809.1735351932998,9.123907002457244e-20,0.016613824449442018
independent_channels,2,90.0,6.0,2.0,False,3.616898148148148e-05,3618.3470703865996,0.001406877739353501,0.010281761158564644
independent_channels,2,90.0,6.0,3.0,True,0.0005696614583333334,5427.520605579901,0.09527089819993222,0.1269470954983752
independent_channels,2,90.0,6.0,5.0,True,0.0020955403645833335,9045.8676759665,0.3047622841346611,0.3475318968933986
independent_channels,2,180.0,1.0,1.0,False,2.9387297453703702e-05,1178.5957513721262,2.3207164962616686e-152,0.025502630123420238
independent_channels,2,180.0,1.0,2.0,False,2.9387297453703702e-05,2357.1915027442524,2.3207164962616686e-152,0.012751315061710119
independent_channels,2,180.0,1.0,3.0,False,2.9387297453703702e-05,3535.787254116379,2.320716496261668e-152,0.008500876707806745
independent_channels,2,180.0,1.0,5.0,False,2.9387297453703702e-05,5892.97875686063,2.3207164962616686e-152,0.005100526024684048
independent_channels,2,180.0,3.0,1.0,False,2.9387297453703702e-05,3345.4460664206326,2.647471738954693e-23,0.008984539255907616
independent_channels,2,180.0,3.0,2.0,False,2.9387297453703702e-05,6690.892132841265,2.647471738954693e-23,0.004492269627953808
independent_channels,2,180.0,3.0,3.0,False,0.00035942925347222225,10036.3381992619,0.02696081474712257,0.038873634614252535
independent_channels,2,180.0,3.0,5.0,True,0.003323025173611111,16727.230332103165,0.2518032514495239,0.2863910411745667
independent_channels,2,180.0,6.0,1.0,False,2.9387297453703702e-05,6690.892132841103,2.3313918884760624e-11,0.004492269651267836
independent_channels,2,180.0,6.0,2.0,False,0.0001514576099537037,13381.784265682207,0.006216708952768896,0.011913482431029812
independent_channels,2,180.0,6.0,3.0,True,0.002025462962962963,20072.676398523312,0.09483047878402211,0.1221725118505702
independent_channels,2,180.0,6.0,5.0,True,0.007258662471064815,33454.460664205515,0.2928787446266407,0.3248094523739209
independent_channels,3,30.0,1.0,1.0,False,0.00010172526041666667,63.7352978774065,2.1469995898902883e-50,1.8690690604249567
independent_channels,3,30.0,1.0,2.0,False,0.00010172526041666667,127.470595754813,2.1469995898902883e-50,0.9345345302124783
independent_channels,3,30.0,1.0,3.0,False,0.00010172526041666667,191.20589363221953,2.146999589890288e-50,0.6230230201416521
independent_channels,3,30.0,1.0,5.0,False,0.00010172526041666667,318.6764893870325,2.146999589890288e-50,0.3738138120849913
independent_channels,3,30.0,3.0,1.0,False,0.00010172526041666667,180.91275259382348,2.3638722403474408e-23,0.6584702936176317
independent_channels,3,30.0,3.0,2.0,False,0.00010172526041666667,361.82550518764697,2.3638722403474408e-23,0.3292351468088158
independent_channels,3,30.0,3.0,3.0,False,0.00010172526041666667,542.7382577814703,2.3638722403474417e-23,0.21949009787254392
independent_channels,3,30.0,3.0,5.0,True,0.00018988715277777778,904.5637629691173,0.15019566503866472,0.27419012495002654
independent_channels,3,30.0,6.0,1.0,False,0.00010172526041666667,361.8255051876382,1.19858000257045e-21,0.32923514680882376
independent_channels,3,30.0,6.0,2.0,False,0.00010172526041666667,723.6510103752764,1.19858000257045e-21,0.16461757340441188
independent_channels,3,30.0,6.0,3.0,False,0.00010172526041666667,1085.4765155629143,1.1985800025704505e-21,0.10974504893627463
independent_channels,3,30.0,6.0,5.0,True,0.00048149956597222225,1809.1275259381905,0.2772835899777447,0.3572937976058551
independent_channels,3,90.0,1.0,1.0,False,0.00010172526041666667,318.6845938836407,2.6283865341766018e-39,0.37380430559227007
independent_channels,3,90.0,1.0,2.0,False,0.00010172526041666667,637.3691877672813,2.6283865341766018e-39,0.18690215279613503
independent_channels,3,90.0,1.0,3.0,False,0.00010172526041666667,956.0537816509219,2.6283865341766025e-39,0.12460143519742338
independent_channels,3,90.0,1.0,5.0,False,0.00010172526041666667,1593.4229694182034,2.628386534176602e-39,0.07476086111845402
independent_channels,3,90.0,3.0,1.0,False,0.00010172526041666667,904.586767596672,5.489042476814507e-13,0.13169070960060736
independent_channels,3,90.0,3.0,2.0,False,0.00010172526041666667,1809.173535193344,5.489042476814507e-13,0.06584535480057813
independent_channels,3,90.0,3.0,3.0,False,0.00011528862847222222,2713.760302790016,0.004256226035246781,0.04986182570150922
independent_channels,3,90.0,3.0,5.0,True,0.0006872106481481482,4522.93383798336,0.19355019878978186,0.2182643649559333
independent_channels,3,90.0,6.0,1.0,False,0.00010172526041666667,1809.1735351932998,1.3574039453845004e-10,0.06584535493577123
independent_channels,3,90.0,6.0,2.0,False,0.00010172526041666667,3618.3470703865996,1.3574039453845004e-10,0.03292267753575581
independent_channels,3,90.0,6.0,3.0,False,0.0002780490451388889,5427.520605579901,0.028035362914659377,0.058750677436691365
independent_channels,3,90.0,6.0,5.0,True,0.001998336226851852,9045.8676759665,0.2733644497971893,0.2996263755724062
independent_channels,3,180.0,1.0,1.0,False,0.00010172526041666667,1178.5957513721262,2.6574510555119423e-35,0.1010742429547555
independent_channels,3,180.0,1.0,2.0,False,0.00010172526041666667,2357.1915027442524,2.6574510555119423e-35,0.05053712147737775
independent_channels,3,180.0,1.0,3.0,False,0.00010172526041666667,3535.787254116379,2.657451055511942e-35,0.03369141431825184
independent_channels,3,180.0,1.0,5.0,False,0.00010172526041666667,5892.97875686063,2.657451055511942e-35,0.020214848590951105
independent_channels,3,180.0,3.0,1.0,False,0.00010850694444444444,3345.4460664206326,0.00026644485423988164,0.037516254110006385
independent_channels,3,180.0,3.0,2.0,False,0.00012885199652777778,6690.892132841265,0.001093915282800673,0.02192800379173012
independent_channels,3,180.0,3.0,3.0,False,0.0002848307291666667,10036.3381992619,0.013154871527382237,0.033120128945063325
independent_channels,3,180.0,3.0,5.0,True,0.0026267722800925927,16727.230332103165,0.19491253696407085,0.2168142935301396
independent_channels,3,180.0,6.0,1.0,False,0.00010850694444444444,6690.892132841103,0.0001551982879161717,0.018780102915799873
independent_channels,3,180.0,6.0,2.0,False,0.00021023220486111112,13381.784265682207,0.0031811870348665075,0.01717475657821655
independent_channels,3,180.0,6.0,3.0,False,0.001186794704861111,20072.676398523312,0.04314729716808775,0.06801638243917851
independent_channels,3,180.0,6.0,5.0,True,0.006722909432870371,33454.460664205515,0.2531323558876183,0.2808300341191315
independent_channels,4,30.0,1.0,1.0,False,6.781684027777778e-05,63.7352978774065,3.4332536807593163e-47,1.2357580484269848
independent_channels,4,30.0,1.0,2.0,False,6.781684027777778e-05,127.470595754813,3.4332536807593163e-47,0.6178790242134924
independent_channels,4,30.0,1.0,3.0,False,6.781684027777778e-05,191.20589363221953,3.433253680759316e-47,0.41191934947566156
independent_channels,4,30.0,1.0,5.0,False,6.781684027777778e-05,318.6764893870325,3.4332536807593163e-47,0.24715160968539696
independent_channels,4,30.0,3.0,1.0,False,6.781684027777778e-05,180.91275259382348,2.9120433633491433e-37,0.43535575127601805
independent_channels,4,30.0,3.0,2.0,False,6.781684027777778e-05,361.82550518764697,2.9120433633491433e-37,0.21767787563800903
independent_channels,4,30.0,3.0,3.0,False,9.494357638888889e-05,542.7382577814703,0.039668891179902986,0.2036246090630813
independent_channels,4,30.0,3.0,5.0,True,0.0003707320601851852,904.5637629691173,0.3680644625642784,0.5591132471104799
independent_channels,4,30.0,6.0,1.0,False,6.781684027777778e-05,361.8255051876382,7.644404058806571e-32,0.2176778756380143
independent_channels,4,30.0,6.0,2.0,False,6.781684027777778e-05,723.6510103752764,7.644404058806571e-32,0.10883893781900715
independent_channels,4,30.0,6.0,3.0,True,0.0002735279224537037,1085.4765155629143,0.16999723651687357,0.30559249164059704
independent_channels,4,30.0,6.0,5.0,True,0.0005674008969907407,1809.1275259381905,0.3515367370590002,0.4660456018114588
independent_channels,4,90.0,1.0,1.0,False,6.781684027777778e-05,318.6845938836407,1.576411172702929e-31,0.2471453243505523
independent_channels,4,90.0,1.0,2.0,False,6.781684027777778e-05,637.3691877672813,1.576411172702929e-31,0.12357266217527615
independent_channels,4,90.0,1.0,3.0,False,6.781684027777778e-05,956.0537816509219,1.5764111727029292e-31,0.08238177478351745
independent_channels,4,90.0,1.0,5.0,False,6.781684027777778e-05,1593.4229694182034,1.576411172702929e-31,0.04942906487011046
independent_channels,4,90.0,3.0,1.0,False,6.781684027777778e-05,904.586767596672,2.678601251729093e-22,0.08706893594093978
independent_channels,4,90.0,3.0,2.0,False,8.816189236111111e-05,1809.173535193344,0.006401736874614144,0.0551671531323802
independent_channels,4,90.0,3.0,3.0,False,0.0003616898148148148,2713.760302790016,0.08620592049409688,0.15852706345887632
independent_channels,4,90.0,3.0,5.0,True,0.0009923864293981482,4522.93383798336,0.2573820158951253,0.3274365041690423
independent_channels,4,90.0,6.0,1.0,False,6.781684027777778e-05,1809.1735351932998,1.7968687107420685e-21,0.043534467970470954
independent_channels,4,90.0,6.0,2.0,False,0.00025092230902777775,3618.3470703865996,0.03125958442530576,0.07747595816128872
independent_channels,4,90.0,6.0,3.0,True,0.0007618091724537037,5427.520605579901,0.12225154544649608,0.1802833653623639
independent_channels,4,90.0,6.0,5.0,True,0.001914695457175926,9045.8676759665,0.28403843524134165,0.32875679154870113
independent_channels,4,180.0,1.0,1.0,False,6.781684027777778e-05,1178.5957513721262,3.1551787365715745e-19,0.06682648162374762
independent_channels,4,180.0,1.0,2.0,False,6.781684027777778e-05,2357.1915027442524,3.1551787365715745e-19,0.03341324081187381
independent_channels,4,180.0,1.0,3.0,False,6.781684027777778e-05,3535.787254116379,3.155178736571574e-19,0.02227549387458254
independent_channels,4,180.0,1.0,5.0,False,6.781684027777778e-05,5892.97875686063,3.155178736571575e-19,0.013365296324749526
independent_channels,4,180.0,3.0,1.0,False,6.781684027777778e-05,3345.4460664206326,5.361199185375236e-10,0.023542872176303017
independent_channels,4,180.0,3.0,2.0,False,0.00014919704861111112,6690.892132841265,0.007385511530356009,0.024847930508804916
independent_channels,4,180.0,3.0,3.0,False,0.0006691261574074075,10036.3381992619,0.049273805594623514,0.07966584310547764
independent_channels,4,180.0,3.0,5.0,True,0.0031421802662037037,16727.230332103165,0.22635104027717068,0.2688714248572043
independent_channels,4,180.0,6.0,1.0,False,8.138020833333333e-05,6690.892132841103,0.00038637699798746607,0.013815150871392574
independent_channels,4,180.0,6.0,2.0,False,0.0003978587962962963,13381.784265682207,0.017094127368140675,0.034085098012117676
independent_channels,4,180.0,6.0,3.0,True,0.0017248083043981482,20072.676398523312,0.07769577591740394,0.10936550425817557
independent_channels,4,180.0,6.0,5.0,True,0.007312915943287037,33454.460664205515,0.2830533860379876,0.32054193745581566
independent_channels,5,30.0,1.0,1.0,False,2.0345052083333332e-05,63.7352978774065,9.633016730290216e-31,0.33069643163567336
independent_channels,5,30.0,1.0,2.0,False,2.0345052083333332e-05,127.470595754813,9.633016730290216e-31,0.16534821581783668
independent_channels,5,30.0,1.0,3.0,False,2.0345052083333332e-05,191.20589363221953,9.633016730290214e-31,0.11023214387855777
independent_channels,5,30.0,1.0,5.0,False,2.0345052083333332e-05,318.6764893870325,9.633016730290216e-31,0.06613928632713467
independent_channels,5,30.0,3.0,1.0,False,2.0345052083333332e-05,180.91275259382348,6.249798777667806e-27,0.11650386871629868
independent_channels,5,30.0,3.0,2.0,False,2.0345052083333332e-05,361.82550518764697,6.249798777667806e-27,0.05825193435814934
independent_channels,5,30.0,3.0,3.0,False,5.6514033564814815e-05,542.7382577814703,0.06007637781966627,0.1128539940365989
independent_channels,5,30.0,3.0,5.0,True,0.00021701388888888888,904.5637629691173,0.26592943510436373,0.3321774125357311
independent_channels,5,30.0,6.0,1.0,False,2.0345052083333332e-05,361.8255051876382,3.937738233275466e-26,0.05825193435815075
independent_channels,5,30.0,6.0,2.0,False,5.425347222222222e-05,723.6510103752764,0.02658058604857189,0.07679841717653964
independent_channels,5,30.0,6.0,3.0,False,0.00020797164351851852,1085.4765155629143,0.1433163096757329,0.22428254875229203
independent_channels,5,30.0,6.0,5.0,True,0.0005334924768518518,1809.1275259381905,0.33687988173683053,0.4285832094478087
independent_channels,5,90.0,1.0,1.0,False,2.0345052083333332e-05,318.6845938836407,1.1030050617048067e-14,0.06613760433299852
independent_channels,5,90.0,1.0,2.0,False,2.0345052083333332e-05,637.3691877672813,1.1030050617048067e-14,0.033068802166504783
independent_channels,5,90.0,1.0,3.0,False,2.0345052083333332e-05,956.0537816509219,1.1030050617048067e-14,0.022045868111006867
independent_channels,5,90.0,1.0,5.0,False,2.0345052083333332e-05,1593.4229694182034,1.1030050617048065e-14,0.01322752086660853
independent_channels,5,90.0,3.0,1.0,False,2.0345052083333332e-05,904.586767596672,9.202713279279414e-11,0.023300181271211324
independent_channels,5,90.0,3.0,2.0,False,2.0345052083333332e-05,1809.173535193344,9.202713279279414e-11,0.011650090681619226
independent_channels,5,90.0,3.0,3.0,False,0.00018762659143518518,2713.760302790016,0.05274859411948104,0.07664120080525023
independent_channels,5,90.0,3.0,5.0,True,0.0011008933738425927,4522.93383798336,0.29641233611650925,0.34389280839015357
independent_channels,5,90.0,6.0,1.0,False,2.0345052083333332e-05,1809.1735351932998,6.232579882024838e-10,0.011650091212850365
independent_channels,5,90.0,6.0,2.0,False,0.00016502097800925926,3618.3470703865996,0.02327448116284279,0.0470951886818418
independent_channels,5,90.0,6.0,3.0,False,0.0007233796296296296,5427.520605579901,0.10664616674948565,0.16020284501261609
independent_channels,5,90.0,6.0,5.0,True,0.0023193359375,9045.8676759665,0.32175920113614037,0.38403336602225363
independent_channels,5,180.0,1.0,1.0,False,2.0345052083333332e-05,1178.5957513721262,2.0812833207557342e-10,0.01788317648189061
independent_channels,5,180.0,1.0,2.0,False,2.0345052083333332e-05,2357.1915027442524,2.0812833207557342e-10,0.008941588345009473
independent_channels,5,180.0,1.0,3.0,False,2.0345052083333332e-05,3535.787254116379,2.0812833207557342e-10,0.005961058966049092
independent_channels,5,180.0,1.0,5.0,False,2.712673611111111e-05,5892.97875686063,0.0007950244874670786,0.004742048099267404
independent_channels,5,180.0,3.0,1.0,False,2.0345052083333332e-05,3345.4460664206326,1.7364746593590644e-06,0.006301953294428874
independent_channels,5,180.0,3.0,2.0,False,5.425347222222222e-05,6690.892132841265,0.002039597568034559,0.008190143908011325
independent_channels,5,180.0,3.0,3.0,False,0.0005289713541666666,10036.3381992619,0.040901638786980936,0.059861683242839844
independent_channels,5,180.0,3.0,5.0,True,0.003969545717592593,16727.230332103165,0.2903957537996454,0.3404963542981828
independent_channels,5,180.0,6.0,1.0,False,2.0345052083333332e-05,6690.892132841103,3.7803860137146436e-06,0.0031538887958985485
independent_channels,5,180.0,6.0,2.0,False,0.00043628833912037036,13381.784265682207,0.01812274111727191,0.035827160414322726
independent_channels,5,180.0,6.0,3.0,False,0.0020458080150462963,20072.676398523312,0.0886075786878958,0.12477389608208916
independent_channels,5,180.0,6.0,5.0,True,0.00870316116898148,33454.460664205515,0.3305382338488525,0.3838277617709232
independent_channels,6,30.0,1.0,1.0,False,8.138020833333333e-05,63.7352978774065,5.569474494523888e-32,1.4473131601055316
independent_channels,6,30.0,1.0,2.0,False,8.138020833333333e-05,127.470595754813,5.569474494523888e-32,0.7236565800527658
independent_channels,6,30.0,1.0,3.0,False,8.138020833333333e-05,191.20589363221953,5.569474494523887e-32,0.4824377200351771
independent_channels,6,30.0,1.0,5.0,False,8.138020833333333e-05,318.6764893870325,5.569474494523887e-32,0.2894626320211063
independent_channels,6,30.0,3.0,1.0,False,8.138020833333333e-05,180.91275259382348,5.107667758541101e-16,0.5098863073976908
independent_channels,6,30.0,3.0,2.0,False,8.138020833333333e-05,361.82550518764697,5.107667758541101e-16,0.2549431536988456
independent_channels,6,30.0,3.0,3.0,True,0.00012885199652777778,542.7382577814703,0.08974882379041949,0.2777996402686358
independent_channels,6,30.0,3.0,5.0,True,0.00029161241319444444,904.5637629691173,0.31651255742781625,0.45507707280478604
independent_channels,6,30.0,6.0,1.0,False,8.138020833333333e-05,361.8255051876382,4.36598161172985e-08,0.25494319735866744
independent_channels,6,30.0,6.0,2.0,True,9.494357638888889e-05,723.6510103752764,0.015338005083950395,0.14686341732507613
independent_channels,6,30.0,6.0,3.0,True,0.00021023220486111112,1085.4765155629143,0.1250139588674224,0.23111675501191137
independent_channels,6,30.0,6.0,5.0,True,0.00044080946180555556,1809.1275259381905,0.2836984296953391,0.3523588022701577
independent_channels,6,90.0,1.0,1.0,False,8.138020833333333e-05,318.6845938836407,4.542436151848578e-13,0.2894552706712962
