spectral_branch,noise_realizations,noise_voxel_fraction_selected_mean,noise_voxel_fraction_selected_q025,noise_voxel_fraction_selected_median,noise_voxel_fraction_selected_q975,selected_noise_flux_mean,selected_noise_flux_q025,selected_noise_flux_median,selected_noise_flux_q975,any_noise_selection_fraction,average_noise_mean_square
independent_channels,128,3.104739718967014e-05,0.0,2.0345052083333332e-05,0.00010053846571180558,32.44368699273436,0.0,20.945237196763024,117.08315751809343,0.84375,1.0010241983216033
hanning_channels,128,0.002665272465458623,0.0016785798249421295,0.002661810980902778,0.0037546793619791666,3013.9324963419763,1838.3040582873919,2996.0507793509073,4235.474474831042,1.0,0.9991019412688236
decimated_hanning_channels,128,0.0001505745781792535,4.0690104166666664e-05,0.00013563368055555556,0.00031834355107060187,162.4368456776969,39.61628976613686,145.00710514207384,353.9113392278959,1.0,0.9996499281310536
