spectral_branch,spatial_fwhm_arcsec,spectral_fwhm_channels,observed_peak_snr,paired_noise_realizations,peak_selection_fraction,fraction_retaining_at_least_half_true_flux,true_flux_fraction_retained_mean,true_flux_fraction_retained_q025,true_flux_fraction_retained_median,true_flux_fraction_retained_q975,measured_selected_flux_over_true_mean,measured_selected_flux_over_true_q025,measured_selected_flux_over_true_median,measured_selected_flux_over_true_q975
hanning_channels,30.0,6.0,5.0,128,0.9921875,0.0234375,0.35867028988536415,0.1797858587576476,0.3631036100489521,0.4925892039794282,2.0510187929097063,1.4316522546250363,2.043887132969277,2.7291831588636435
hanning_channels,90.0,1.0,1.0,128,0.03125,0.0,0.005884449242218804,2.0576713795725625e-08,0.0012310226247368218,0.05277225827509998,5.062189698396947,3.101705905330753,5.061146293916538,7.060613230677019
hanning_channels,90.0,1.0,2.0,128,0.0703125,0.0,0.01640282623279774,3.7557570661685446e-07,0.005644776640586107,0.09157537921439098,2.5705497485729607,1.5718343539868127,2.569689412307361,3.6190290758741064
hanning_channels,90.0,1.0,3.0,128,0.1640625,0.0,0.04154144903206264,1.3199157325210009e-05,0.029422536623372894,0.139629608009728,1.7716930448604837,1.1126540363311288,1.7627469208781488,2.4721531640857193
hanning_channels,90.0,1.0,5.0,128,0.5859375,0.0,0.15654619600336697,0.015491916227907685,0.15224922265820917,0.3295009541174111,1.2351007635277702,0.8148797604509997,1.1998989335792791,1.7498806040640635
hanning_channels,90.0,3.0,1.0,128,0.0546875,0.0,0.008546031013058494,2.908582146785164e-06,0.0025656835132232218,0.05370400752507115,2.934486046551165,1.7903997791073616,2.939022210174275,4.089535087208976
hanning_channels,90.0,3.0,2.0,128,0.2109375,0.0,0.03740686346567826,0.0001698263600904081,0.024476196241586853,0.11401158955304275,1.5441472320446632,0.9542459827989431,1.5500048761483423,2.1470873113361035
hanning_channels,90.0,3.0,3.0,128,0.5234375,0.0,0.11031508705145568,0.009642386952471604,0.10150916010157464,0.22800835669693367,1.161575108404222,0.7517407191237504,1.1570592321574158,1.6492330039741045
hanning_channels,90.0,3.0,5.0,128,0.9609375,0.0078125,0.32483406338139154,0.18229387622347176,0.3308306663167207,0.4544234294696893,0.9970662798808734,0.7088633974633949,0.9933386755449323,1.369906564962312
hanning_channels,90.0,6.0,1.0,128,0.0703125,0.0,0.010512507109195216,0.00015673709091260893,0.0058002304880972674,0.0432725237346466,1.6538528495577438,1.0179786824635302,1.6650295047915746,2.2851679037812045
hanning_channels,90.0,6.0,2.0,128,0.328125,0.0,0.0520217391460666,0.003951201006618684,0.043447052976732445,0.12765277165134575,0.9269063916198083,0.5908402444849207,0.9259868168363765,1.3060164851248608
hanning_channels,90.0,6.0,3.0,128,0.765625,0.0,0.147652638999325,0.045800791015006344,0.1427772347402658,0.24571055554510454,0.7791692474065227,0.5315847049285872,0.7625250062280596,1.0982432046550152
hanning_channels,90.0,6.0,5.0,128,0.9921875,0.0,0.3644015949837584,0.2795740221107424,0.3625523230109623,0.44994558224518066,0.7789736603193435,0.58449881529223,0.777288571398094,1.0070919382989165
hanning_channels,180.0,1.0,1.0,128,0.03125,0.0,0.006699726531628601,2.2189828957732305e-05,0.004672246620519125,0.023346713612724206,1.399617593054713,0.8890420855091661,1.4064010862550407,1.9209957923409262
hanning_channels,180.0,1.0,2.0,128,0.0703125,0.0,0.018772638653734477,0.0016942743474878334,0.01566135593346732,0.04715903107302737,0.7449220429944171,0.4815044074012907,0.7432401498856265,1.041571422922615
hanning_channels,180.0,1.0,3.0,128,0.1640625,0.0,0.04488697671973736,0.010826733842459269,0.040222742555764864,0.10570714020232092,0.5586179096769521,0.36216309900692784,0.5584475847663648,0.8039383637855908
hanning_channels,180.0,1.0,5.0,128,0.5859375,0.0,0.16604867275769197,0.08643502229214146,0.16659710902169853,0.24964130803153908,0.5167533301451906,0.3677171889256931,0.5137887621539715,0.7062421924597485
hanning_channels,180.0,3.0,1.0,128,0.0546875,0.0,0.009718919909316448,0.0007258524530202846,0.008518408053984149,0.028843857697642777,0.8316616673315284,0.523466065071067,0.8345209025838075,1.1276352158412986
hanning_channels,180.0,3.0,2.0,128,0.2109375,0.0,0.04098699638792012,0.011932031314194447,0.03816932051144289,0.09647930653564178,0.4999270568937181,0.32840347453315233,0.4970672290555695,0.6900958688675058
hanning_channels,180.0,3.0,3.0,128,0.5234375,0.0,0.11760069506960183,0.06375659497856431,0.11658518713586294,0.1956162629197823,0.471935271972742,0.31960934479473513,0.46051363314034166,0.6347277435284876
hanning_channels,180.0,3.0,5.0,128,0.9609375,0.0,0.3293507116266848,0.2653016275659149,0.32833235271189143,0.39352775941447765,0.5841935412766787,0.468273626971989,0.5799441801279144,0.7170948800914289
hanning_channels,180.0,6.0,1.0,128,0.0703125,0.0,0.011991753358584115,0.002199518281910944,0.011124713948436256,0.03373551628247162,0.48999814659069624,0.3176853717984932,0.49073083876847434,0.6739785409135474
hanning_channels,180.0,6.0,2.0,128,0.328125,0.0,0.0559992604574136,0.023161959512283295,0.054027514113561825,0.10500339009707468,0.35124999235718013,0.2310985598701628,0.3445544065727786,0.4819924017645672
hanning_channels,180.0,6.0,3.0,128,0.765625,0.0,0.15378582084773487,0.10221066225603209,0.1552995628934221,0.207008793884342,0.3998829930059762,0.2918314191766148,0.39698239644672006,0.535998375786202
hanning_channels,180.0,6.0,5.0,128,0.9921875,0.0,0.3688717092358781,0.3302930643690412,0.3687819903668586,0.41431993701662606,0.5529665518832232,0.46936098656560454,0.5512197635868265,0.6502304297352199
