mode_a,mode_b,product
98,122,-0.012273844644910242
98,99,0.012121092919368496
99,123,0.04691096252274943
99,100,0.027497740065960966
100,124,0.06882858953983838
100,101,-0.048473148501853025
101,125,-0.0220207634575271
101,102,0.005871859662314206
102,126,0.03581945315189719
102,103,0.002897053643996772
103,127,-0.040908340569994296
103,104,-0.02961810426837824
104,128,0.014965985928559758
104,105,0.013403375733428435
105,129,-0.019829709110616676
105,106,0.03178177505831182
106,130,0.006796229722194877
106,107,-0.025953224920155064
107,131,0.009251577033883287
107,108,-0.049526435638678507
108,132,-0.00408123260375512
108,109,0.0285175765100593
109,133,0.025563250918686206
109,110,0.013436379230979574
110,134,-0.04072028574669631
110,111,-0.00035488996031215325
111,135,-0.03138865534154715
111,112,-0.016011846758280313
112,136,-0.04225267769665997
112,113,0.02429591247490329
113,137,0.01650836827318562
113,114,-0.003363615582423178
114,138,-0.052492641196178004
114,115,-0.011747343503282819
115,139,0.017521530126000835
115,116,-0.00991783158772315
116,140,-0.0509528574731231
116,117,-0.01256255876228221
117,141,0.016374380648908508
117,118,-0.012000422300779903
118,142,-0.04966171691392654
118,119,-0.01290894084341058
119,143,0.015747581464946973
120,144,-0.009637455625365476
120,121,-0.0022933680205370244
121,145,0.03451704152532042
121,122,-0.005223686800763585
122,146,0.06089604055896191
122,123,0.004852526773630885
123,147,0.020351965794458894
123,124,-0.005607040178192183
124,148,-0.026348344703382348
124,125,0.04259864396007123
125,149,-0.018148117682523904
125,126,-0.00588108329998517
126,150,0.015112509653961225
126,127,0.013559163566688466
127,151,0.020601050667209977
127,128,-0.05075566663721968
128,152,0.015887816103883123
128,129,0.057673278414139
129,153,-0.03761408104630565
129,130,-0.020731031985478567
130,154,-0.0075967582724568465
130,131,-0.037694799958267355
131,155,-0.006874257939643379
131,132,-0.04282736869092371
132,156,0.017928166396315393
132,133,-0.03019267967013006
133,157,0.01638740361505906
133,134,-0.08164008550410702
134,158,-0.016277838072390506
134,135,-0.022849428449415347
135,159,-0.027993128904736216
135,136,-0.0007127488887544264
136,160,0.04909990562842944
136,137,-0.002760060286231411
137,161,0.013786244492917335
137,138,0.016178541972939418
138,162,0.050729913245769816
138,139,0.013633792668201316
139,163,0.006233862909656163
139,140,0.018819321409762394
140,164,0.04460257946771915
140,141,0.016562805836339452
141,165,0.004454650523661941
141,142,0.01817443595431281
142,166,0.04191074447421837
142,143,0.017219893024732976
143,167,0.003740139071874376
144,168,0.018142175514046448
144,145,-0.010901104754396382
145,169,0.008979754539990592
145,146,0.024750990690548574
146,170,0.055197421484172324
146,147,-0.008907725334493403
147,171,-0.026146059378209654
147,148,-0.03003323849015129
148,172,-0.053773287739721905
148,149,0.07573948697163689
149,173,0.005270999577507314
149,150,0.011639687855051923
150,174,-0.012585765454382487
150,151,-0.022138164264541915
151,175,0.007806295608261694
151,152,-0.014186721949386678
152,176,-0.0005481658898425233
152,153,0.023151618772255328
153,177,-0.012161661718183819
153,154,0.00456405603657538
154,178,0.043081000982234136
154,155,-0.030344260334983466
155,179,0.012493877945748138
155,156,0.01174424079732659
156,180,-0.02056408377326252
156,157,0.009234767237675027
157,181,0.007447523258550551
157,158,-0.0064023867734841105
158,182,-0.01673408732475365
158,159,-0.03243568155752566
159,183,-0.015495679602897626
159,160,-0.04314386251179545
160,184,-0.02474364131784768
160,161,0.036783363251786966
161,185,0.012782557438451527
161,162,0.03513175069450495
162,186,0.00116212293849446
162,163,0.026581692118116385
163,187,-0.0036910331394954866
163,164,0.025851277392195657
164,188,0.003579897628675015
164,165,0.023107545722681453
165,189,-0.007196139827223838
165,166,0.022738123750818882
166,190,0.004371435342530725
166,167,0.021816898501165447
167,191,-0.008343601666587966
168,192,0.003567612093243647
168,169,-0.013789494222371149
169,193,-0.08893652342373083
169,170,0.0056465288338979494
170,194,0.005799407572176893
170,171,0.015420196909068304
171,195,-0.02478279603456518
171,172,-0.00945264116637543
172,196,0.018481297014759188
172,173,0.01762641343262373
173,197,0.004358807405439366
173,174,0.0032514204279539627
174,198,-0.0004618528770306889
174,175,0.031193458879631108
175,199,0.015396906208770158
175,176,0.010914753064380361
176,200,-0.04484099384170594
176,177,-0.012835581864476265
177,201,-0.0001395924399707714
177,178,-0.01919011489623605
178,202,-0.00277744700477844
178,179,0.020837839623615965
179,203,-0.04398501301253337
179,180,0.02300375700762956
180,204,-0.003172622098955404
180,181,-0.005301060050271201
181,205,-0.010610539707831743
181,182,-0.0009028077638446568
182,206,0.025258973894463545
182,183,-0.02307949819225351
183,207,-0.010562591583605676
183,184,0.016312861994539123
184,208,-0.019801127743791454
184,185,0.0025752562422803353
185,209,-0.003859801611426095
185,186,0.020107690459802288
186,210,-0.003302079121867885
186,187,0.018905605380615566
187,211,-0.007220345332715998
187,188,0.023514057787613795
188,212,-0.0019868081346489023
188,189,0.023277824369220754
189,213,-0.007651313350452669
189,190,0.025106631411846533
190,214,-0.001513325614726339
190,191,0.024950220570841956
191,215,-0.007796758761547422
192,216,-0.00918505922399134
192,193,0.009989252097406958
193,217,-0.009621815702268157
193,194,-0.0009317529678080901
194,218,0.014119240520776026
194,195,-0.012771361722579372
195,219,-0.04671525806869378
195,196,0.0252948052598911
196,220,-0.022002372000069242
196,197,-0.03104610356932008
197,221,0.005328150092579605
197,198,0.004230118392949432
198,222,0.01389722057222092
198,199,-0.024401769844619402
199,223,-0.032265259150276185
199,200,-0.012496928007488282
200,224,-0.020816431866678812
200,201,0.005932016068680791
201,225,-0.0007739840131158484
201,202,0.030447470425478126
202,226,0.01107828243029725
202,203,-0.04569701210569267
203,227,0.03053512453954322
203,204,-0.05578060659676759
204,228,0.021192862393937327
204,205,0.011327397616756074
205,229,0.0411973815703338
205,206,-0.05642354975233669
206,230,0.005327508599401931
206,207,-0.008864536590682868
207,231,-0.0009064358762926433
207,208,-0.005438192782953817
208,232,0.020618494050399994
208,209,0.014405677920031163
209,233,-0.0010487322851790984
209,210,5.294352808177501e-05
210,234,0.0199706110595757
210,211,-0.0015014868058935585
211,235,0.007365993406916615
211,212,-0.003010233907482539
212,236,0.01949586425525347
212,213,-0.0030351851024252455
213,237,0.009920351511143372
213,214,-0.003472243658693094
214,238,0.019315720971672428
214,215,-0.0034232623579329344
215,239,0.010835169993069826
216,240,-0.03837637794170226
216,217,0.009830430435491313
217,241,-0.06167962547185574
217,218,0.020971164226678773
218,242,-0.00409210581025556
218,219,-0.02814220242222926
219,243,-0.03412976831671874
219,220,0.020741396793524994
220,244,0.04057786034305886
220,221,-0.014645926266643437
221,245,0.03184640590398444
221,222,-0.047208337457946115
222,246,-0.003916021615339972
222,223,0.05001922927633324
223,247,-0.017190115976921147
223,224,-0.014352534047851062
224,248,-0.00983999181204568
224,225,0.011104756205076017
225,249,0.02706627659465807
225,226,0.00817782757677698
226,250,0.010828998314925701
226,227,0.013391754400306734
227,251,-0.027421842800412398
227,228,-0.012273582396729984
228,252,0.02596839270726246
228,229,0.011139160088720144
229,253,-0.014411593699523967
229,230,0.05353374969747012
230,254,0.035956663160178357
230,231,0.045193016693616764
231,255,-0.03115638770634687
231,232,0.038510648262516295
232,256,0.04666460460189859
232,233,0.015577717805903583
233,257,-0.05245683739708108
233,234,0.017945214669990283
234,258,0.04659337216337952
234,235,0.02089903099349758
235,259,-0.04696445402125085
235,236,0.021735850086953255
236,260,0.043906172741257965
236,237,0.021355750467845953
237,261,-0.04465765623061907
237,238,0.021725542699758526
238,262,0.04291503306250018
238,239,0.02147700605801436
239,263,-0.04378895495957167
240,264,-0.0052360658412086165
240,241,0.017836614392611333
241,265,0.022723541922596454
241,242,-0.010439834274785871
242,266,0.035214033894370916
242,243,0.05063191558513481
243,267,0.045734795162819745
243,244,-0.031096456430543578
244,268,-0.006367135623037104
244,245,-0.023497897090411553
245,269,0.024285603927396298
245,246,-0.01604457251603892
246,270,-0.034168838476991384
246,247,-0.005799016443155335
247,271,0.02917043856492229
247,248,-0.01790578589190826
248,272,-0.046653111586541667
248,249,-0.001271417756007159
249,273,0.01051396190625341
249,250,0.044812235817080236
250,274,0.03343415512472558
250,251,-0.03111119196699406
251,275,-0.02696596996777079
251,252,-0.03334330658348612
252,276,-0.06018094017196107
252,253,0.027065975408455664
253,277,0.03594560421279349
253,254,0.005938247870297234
254,278,0.0005971842175871044
254,255,0.0016235891102543152
255,279,0.01615145501407367
255,256,-0.001959134914278209
256,280,-0.002092967135139405
256,257,-0.0130141627588143
257,281,-0.002797914632103161
257,258,-0.0026376313024987475
258,282,0.0075981989969672184
258,259,-0.0015084435988624006
259,283,-0.006801892422348924
259,260,-0.0013441629727160857
260,284,0.006061303587064621
260,261,-0.0013673034330214417
261,285,-0.0074103295814552566
261,262,-0.0012517690118811597
262,286,0.005588992836804054
262,263,-0.0012665665985086218
263,287,-0.00763120039592673
264,288,0.045627268684232655
264,265,0.012751192554777514
265,289,0.00992555128765525
265,266,0.006719822741697262
266,290,0.027320301260535574
266,267,0.008087699025070496
267,291,-0.030305137084137443
267,268,0.0029558058099295337
268,292,0.015790602588687808
268,269,-0.018610549481725924
269,293,0.0338329483913164
269,270,0.034938147423025374
270,294,0.02860631978138411
270,271,-0.05180227537744935
271,295,0.007494205856989081
271,272,0.02479392651773431
272,296,0.009383864641105718
272,273,-0.009245544791743818
273,297,0.045308868228799225
273,274,-0.053091641720999436
274,298,-0.006534961783420002
274,275,-0.007561381939518125
275,299,-0.015428496296217434
275,276,-0.016682863050837108
276,300,-0.004171653816067527
276,277,-0.07276363213747362
277,301,-0.036942244347009226
277,278,-0.03310036865933199
278,302,-0.010205731200508389
278,279,-0.022494509941081327
279,303,-0.02355485425725576
279,280,-0.04664172258171257
280,304,0.0037318953076115463
280,281,-0.03603220579276913
281,305,-0.02955115992184233
281,282,-0.02693943231114654
282,306,0.005410585757695209
282,283,-0.02645077890156849
283,307,-0.03553094200968879
283,284,-0.026133857982807873
284,308,0.0057309688441306746
284,285,-0.024991525294065543
285,309,-0.03631715325214941
285,286,-0.024774403267579695
286,310,0.005907520412150092
286,287,-0.02421420464607838
287,311,-0.0365111782045927
288,312,-0.001258106962251057
288,289,0.04090716024728753
289,313,0.014055801361509074
289,290,-0.004485048473268939
290,314,-0.0065453270771163
290,291,0.015227562858706724
291,315,0.000986961086740642
291,292,-0.05498546516685236
292,316,0.0007519801754548048
292,293,0.01973312329027267
293,317,0.016582271112848428
293,294,-0.005218112708447988
294,318,-0.00022680960571227796
294,295,-0.01851727287378119
295,319,-0.007218337435619792
295,296,-0.012923161018300627
296,320,0.0691575867839387
296,297,0.0012714477390377052
297,321,-0.03358984859923533
297,298,0.015313611578981087
298,322,0.003454140300545186
298,299,0.02471349460318736
299,323,0.0024936825045493646
299,300,0.04852969719960953
300,324,0.013409358938685643
300,301,0.06598738383537084
301,325,0.013535116841015549
301,302,0.03380443609021349
302,326,0.03210915713541753
302,303,0.018176960077372475
303,327,0.03831029638611305
303,304,0.02204057488582215
304,328,0.021841005663519132
304,305,0.02830646643973481
305,329,0.040305942827863775
305,306,0.035571115683022916
306,330,0.02520212031110393
306,307,0.034779847201611404
307,331,0.03794706708094332
307,308,0.035903668525937044
308,332,0.024947087535502364
308,309,0.03542899796716936
309,333,0.037483053244700484
309,310,0.03584088912327032
310,334,0.024823152790189547
310,311,0.03562066566896865
311,335,0.03730344322901992
312,336,0.01357494166082051
312,313,0.05744010258500526
313,337,0.0037361104098273734
313,314,-0.018243068920077727
314,338,0.01933508831486455
314,315,-0.02764291138706314
315,339,-0.02642527805346074
315,316,0.025604043230096147
316,340,-0.00593160866097729
316,317,-0.003227698262112267
317,341,0.01562600418067371
317,318,-0.036186449531377195
318,342,-0.010990071823301494
318,319,-0.031703183368548424
319,343,0.002404168023807893
319,320,0.04994546628315458
320,344,-0.0013311430227597844
320,321,-0.0007293287307459093
321,345,0.006703287214317057
321,322,-0.0505675683370135
322,346,-0.03973960857952717
322,323,-0.0038570485941447257
323,347,0.041999496388393405
323,324,-0.05819395601940387
324,348,-0.011414885470196149
324,325,-0.05680731050635284
325,349,0.0043947490224398
325,326,-0.040059019927716925
326,350,0.014515581197731442
326,327,-0.04897222242031179
327,351,0.041779813857598797
327,328,-0.04986285414064717
328,352,0.009040822686588443
328,329,-0.05128768965301377
329,353,0.02198987822792232
329,330,-0.0555924217150023
330,354,0.012333754534853374
330,331,-0.05790680550308075
331,355,0.020383841718756967
331,332,-0.05685366340663811
332,356,0.010521284745350693
332,333,-0.05729971524519212
333,357,0.01939373401132284
333,334,-0.05687500658426412
334,358,0.009918688424757639
334,335,-0.05700331731452014
335,359,0.019000240116227182
336,360,-0.02685493020866773
336,337,-0.034010184178341674
337,361,0.04231285866580654
337,338,0.012260257230369125
338,362,-0.005686503493340388
338,339,-0.03017665451420639
339,363,-0.025352692134165206
339,340,0.00773141402095141
340,364,-0.07619516260929154
340,341,-0.024282578746031604
341,365,-0.07067821234056842
341,342,0.040758296839655594
342,366,0.01912819714624733
342,343,-0.03357548587302717
343,367,0.004068147391090564
343,344,-0.04116448107483606
344,368,0.0005649277275389347
344,345,-0.0038629186793394596
345,369,-0.0671945668488092
345,346,0.007450233182401837
346,370,-0.014126553260417563
346,347,-0.03007075575647264
347,371,0.014911460905800913
347,348,0.0012772549638540797
348,372,-0.010506262518011417
348,349,-0.004234750403297241
349,373,-0.009305950429316739
349,350,0.009633189769572212
350,374,0.013117145246128083
350,351,0.009161845067776384
351,375,0.047592962420997385
351,352,-0.026018617250010992
352,376,0.027241615033062303
352,353,-0.012659484505009299
353,377,0.01635305432347005
353,354,-9.42364688406674e-05
354,378,0.021861971337802495
354,355,-0.0020167930680219533
355,379,0.01574863676689256
355,356,-0.001446413108953962
356,380,0.019837494104269396
356,357,-0.0013899926512156897
357,381,0.01451596335937376
357,358,-0.0011068515573264487
358,382,0.018971259895917317
358,359,-0.0010436104009567157
359,383,0.013987849279945242
360,384,-0.006054637886179115
360,361,-0.008490169602626555
361,385,0.0047668413534775154
361,362,-0.03401005585741857
362,386,-0.019813461326656873
362,363,0.002894064977187176
363,387,0.03250099117657887
363,364,0.04854498756188578
364,388,0.009993927609924881
364,365,0.02776817588329154
365,389,0.004181714436224445
365,366,-0.00025291078614186365
366,390,-0.02845010926119333
366,367,0.019513129420664556
367,391,0.03340813112704876
367,368,-0.041149028337495314
368,392,-0.02144417813042232
368,369,0.027085830093503505
369,393,0.026874429163693862
369,370,-0.04227149563100489
370,394,-0.012347084247090193
370,371,0.005433830048808754
371,395,0.01997151171179279
371,372,-0.014798868564600857
372,396,-0.01934749213684245
372,373,-0.03697628612820471
373,397,0.00928586003506404
373,374,-0.01273531933387914
374,398,0.040314635331203906
374,375,-0.025246881986525648
375,399,0.026064841474013698
375,376,-0.01646937528578051
376,400,0.038390591131797956
376,377,-0.032836572348435136
377,401,0.025203916637885296
377,378,-0.041203857569162075
378,402,0.0357675316007516
378,379,-0.03724372751067213
379,403,0.023539511254812268
379,380,-0.036710085758933406
380,404,0.03300788952707627
380,381,-0.036609248001989454
381,405,0.023294215751940833
381,382,-0.0364279314410519
382,406,0.0317294787708095
382,383,-0.03647497313141645
383,407,0.02325039727551083
384,408,-0.007641487298573381
384,385,0.01634937791277954
385,409,0.0025516524838908763
385,386,0.007583252669805092
386,410,0.02747849202138958
386,387,0.06064130333288581
387,411,0.003269457462346182
387,388,-0.01876280548293346
388,412,0.0113130611935242
388,389,0.027221964858024545
389,413,0.055039558283809534
389,390,-0.029956079866343494
390,414,-0.009582671044253619
390,391,-0.020012809841109522
391,415,0.027468440718260954
391,392,-0.024571789485505962
392,416,-0.032560475898208374
392,393,0.004433976237802387
393,417,0.022774890241859507
393,394,-0.026929232718082927
394,418,-0.024705177158739166
394,395,0.008073290469044229
395,419,0.04235034993714605
395,396,0.04569232520481262
396,420,-0.038016653402672296
396,397,0.060980025999096465
397,421,-0.005026286956749767
397,398,0.04859377423736339
398,422,0.021405303135301135
398,399,0.03608580386387093
399,423,0.021193034341477183
399,400,0.022718722799200727
400,424,0.004329966037903206
400,401,0.042454619549134
401,425,0.030742959192563358
401,402,0.05522131178148933
402,426,0.005270373123673909
402,403,0.05972099850443722
403,427,0.024925238285734473
403,404,0.06007019691122002
404,428,0.002617760894596671
404,405,0.060950824857726585
405,429,0.023663350958177183
405,406,0.06114135550536077
406,430,0.0014880690714731508
406,407,0.06146532092232777
407,431,0.023371503779903244
408,432,-0.00714394316125703
408,409,0.0231019863306271
409,433,-0.002581468533132151
409,410,-0.031894111154113475
410,434,0.03053391937894201
410,411,-0.014578797462903725
411,435,-0.006761989421476089
411,412,0.06397223524961385
412,436,-0.01267246914195415
412,413,0.02488749722136929
413,437,0.0297058680076852
413,414,0.020921260000866703
414,438,-0.007480854765306815
414,415,0.03785899555136327
415,439,0.05054198232532143
415,416,-0.007866127096955739
416,440,-0.035604291577906885
416,417,-0.015671849649561552
417,441,0.006941049694054283
417,418,-0.011712403877995376
418,442,-0.03182675613381868
418,419,0.03321719689567564
419,443,0.053004720061494016
419,420,-0.02432782001144139
420,444,-0.030605105190146274
420,421,-0.06761096069184785
421,445,-0.013043612054324218
421,422,-0.012660413800639272
422,446,0.031821307923870966
422,423,0.016832746617143592
423,447,0.046932804011411956
423,424,0.026307198117513704
424,448,-0.00350297194450384
424,425,0.006527500796526132
425,449,0.043686439114666555
425,426,0.009130390938566015
426,450,0.011317067130506439
426,427,0.009621788634375229
427,451,0.044062274162291484
427,428,0.00686617009720104
428,452,0.01055536779612844
428,429,0.0066238410616616525
429,453,0.04290891487073641
429,430,0.005717867943627155
430,454,0.010026521769011011
430,431,0.005592727013844005
431,455,0.04242982752774112
432,456,-0.009232814818617863
432,433,-0.012939152810165503
433,457,-0.0018087576377844594
433,434,0.05584072237566166
434,458,0.026359645675902335
434,435,0.03549387206288718
435,459,0.002689774416335972
435,436,-0.01650361156175781
436,460,-7.607798648353963e-05
436,437,-0.02773451408225349
437,461,-0.018676200723594112
437,438,0.033578020360627785
438,462,0.003649521161437078
438,439,0.058863944223411395
439,463,0.054463670941316454
439,440,0.003858768855328447
440,464,-0.034057877001886984
440,441,0.022136094029177326
441,465,0.014811286636735782
441,442,-0.052424908448205056
442,466,-0.031966851924084896
442,443,-0.01849559523114855
443,467,0.047560291035634215
443,444,0.025676548049212412
444,468,-0.02181755258994016
444,445,0.04130341546199726
445,469,-0.010212587300663722
445,446,0.02735599528696735
446,470,0.04536868159962304
446,447,0.002885193268184008
447,471,0.04033862643991365
447,448,-0.030645131866382964
448,472,0.012400888620249927
448,449,-0.006024799879689006
449,473,0.043172882871173913
449,450,0.018513226394239916
450,474,0.03257173048639886
450,451,0.02108758351955442
451,475,0.045076099476791136
451,452,0.021789850109752172
452,476,0.031133791118649366
452,453,0.02302388637232138
453,477,0.04419076678396178
453,454,0.0234200892991137
454,478,0.030254856608440434
454,455,0.023903710435893614
455,479,0.0437863402984601
456,480,-0.009572668405594995
456,457,0.045654940140897673
457,481,-0.001530740810980284
457,458,-0.012986053455330847
458,482,0.020781292232785166
458,459,-0.03792483398846847
459,483,0.002327084449387566
459,460,0.055486821577410216
460,484,0.008999181158803982
460,461,0.03907430489315125
461,485,-0.016158416965045257
461,462,0.04982334022622273
462,486,0.009040258089854002
462,463,0.033239892661746664
463,487,0.05213226635531883
463,464,-0.020129287378122307
464,488,-0.03673801950413913
464,465,0.0015790530756235742
465,489,0.010311445980413203
465,466,0.0007200231182556222
466,490,-0.029347991011299448
466,467,0.03186236836014211
467,491,0.050562550413898275
467,468,-0.022695585827077418
468,492,-0.02503086552497322
468,469,-0.06123752329959439
469,493,-0.011274565908342388
469,470,0.0035959721613268414
470,494,0.044917093631100136
470,471,0.024715722230095768
471,495,0.04591904453196046
471,472,0.03781149125266139
472,496,0.012129663444404597
472,473,0.015105486426835789
473,497,0.04250837164768935
473,474,0.011917406838444753
474,498,0.033462225886645415
474,475,0.016518779069316102
475,499,0.046632506372511956
475,476,0.0144967801122984
476,500,0.03213294763561911
476,477,0.014558080650046773
477,501,0.046072315391443124
477,478,0.013807827589074537
478,502,0.0312838202814077
478,479,0.0137679254368671
479,503,0.04575065091553645
480,504,-0.01087351397381617
480,481,-0.007503676889755691
481,505,-0.0005246351557661589
481,482,0.05054181470636471
482,506,0.019402732690562977
482,483,0.031001021012397656
483,507,0.0036425480594490522
483,484,-0.01337091277741827
484,508,0.010922722288539256
484,485,-0.019850505886344506
485,509,-0.024926507217341614
485,486,0.025445482924441504
486,510,0.013276936245531926
486,487,0.04895886938282962
487,511,0.052253042943669795
487,488,0.004481952761722335
488,512,-0.03492596667758955
488,489,0.030770627428161775
489,513,0.012949637211855247
489,490,-0.05270980588464972
490,514,-0.030489030558506963
490,491,-0.020131184555129217
491,515,0.04962311189928784
491,492,0.025376872496187208
492,516,-0.02282058711640282
492,493,0.04205127513347936
493,517,-0.010372449844601792
493,494,0.025502654956997432
494,518,0.04687335002533033
494,495,-0.0003959080532542722
495,519,0.04368972221831492
495,496,-0.03608297744339611
496,520,0.015060016046541334
496,497,-0.01336278054622984
497,521,0.04276676171542034
497,498,0.014646111968793056
498,522,0.03814250676251128
498,499,0.016918907053921132
499,523,0.04714109714075577
499,500,0.017990300575036984
500,524,0.03663770255545045
500,501,0.019291140617637384
501,525,0.046621373071787806
501,502,0.01991425929742152
502,526,0.03570277361089646
502,503,0.020498397863365877
503,527,0.04628493191130945
504,528,-0.010620806802835765
504,505,0.050701944799485275
505,529,-0.000247337620961906
505,506,-0.007371878974605767
506,530,0.017296653950841418
506,507,-0.04173241080132544
507,531,0.0029670011380014674
507,508,0.050677365825139604
508,532,0.013476102907870591
508,509,0.04243969758438049
509,533,-0.02481762745665566
509,510,0.05179291514468377
510,534,0.015035915969445916
510,511,0.03181400682768222
511,535,0.051463095114036614
511,512,-0.023302195380837856
512,536,-0.03558914370822518
512,513,0.0047500187764911725
513,537,0.011190453089981282
513,514,0.004033934493639283
514,538,-0.029393239635681797
514,515,0.0315098414425473
515,539,0.050801596704705736
515,516,-0.021241948233326074
516,540,-0.023890097318837393
516,517,-0.059119021340782764
517,541,-0.010438118877306307
517,518,0.008095638071922408
518,542,0.04656941324926158
518,519,0.025721516048407857
519,543,0.045270281251288735
519,520,0.03775496460642412
520,544,0.014595930701898583
520,521,0.01601933472633635
521,545,0.04237564594612254
521,522,0.012670733148409483
522,546,0.03841766391209787
522,523,0.018048882995082116
523,547,0.04751233161309747
523,524,0.016230874009769986
524,548,0.03697330083973804
524,525,0.01632841879915467
525,549,0.04713611103531205
525,526,0.015687093119077802
526,550,0.036114261295506794
526,527,0.015462559631810596
527,551,0.04669527742260869
