name,survey,indicator,ra,dec,z_helio,z_cmb,z_hd,mu,sigma_mu,sigma_mu_column,dl_mpc,is_calibrator,n_lightcurves,pantheon_row,cap,r_end_mpch,D_comov_indep_mpc,I_q_VoidFinder,I_q_VIDE,I_q_REVOLVER,I_q_ZOBOV_ellipsoid,I_q_SDSS_VoidFinder,I_T_VoidFinder,I_T_VIDE,I_T_REVOLVER,I_T_ZOBOV_ellipsoid,I_q_den,I_T_den,I_g,path_covered_frac,mean_delta_los,odd_parity_voids,dI_q_VoidFinder,expI_q_VoidFinder,sdI_q_VoidFinder,dI_q_VIDE,expI_q_VIDE,sdI_q_VIDE,dI_q_REVOLVER,expI_q_REVOLVER,sdI_q_REVOLVER,dI_q_ZOBOV_ellipsoid,expI_q_ZOBOV_ellipsoid,sdI_q_ZOBOV_ellipsoid,sigma_eff_lnz,delta_at_source
12779,PantheonPlus,SNIa,309.472,1.2211,0.07995,0.07891,0.07906,37.7843,0.1694665158667044,0.238199,360.46242493363343,0,1,724,SGC,232.09565261112675,333.7769572050868,59.928843628153246,0.2798507915369725,0.958872555865682,30.945977229859352,,-4.315072078380978e-07,0.0,-2.8233847678824493e-08,8.270528364109616e-08,64.3002365786177,-5.881342523237186e-07,3.6862396272985705e-05,0.8789479583307808,-0.2237230690381778,0,28.28270570755516,31.64613792059809,28.606436476199185,-17.607415525889326,17.8872663174263,23.4004782469056,-20.241634011074733,21.200506566940412,28.998695597612414,0.5010482346322824,30.44492899522707,22.150680799200344,0.0061242417981361,1.3754761547322036
12843,PantheonPlus,SNIa,323.878,-0.9803,0.16725,0.16595,0.16606,39.1817,0.1370497354977382,0.193496,686.025090865522,0,1,855,SGC,477.5108092485695,587.7276426348442,158.67324258407527,184.37118222077012,234.500241828254,178.05640162198245,,-1.6441896815318605e-06,3.1508297550310535e-08,-1.1903008894461624e-08,-1.796456689816398e-07,68.63192605565524,-9.445539831709708e-07,0.000121977530906,0.9423870439878383,0.324110355654763,0,0.8484155015534043,157.82482708252186,76.63753141707681,107.30185009415293,77.06933212661724,70.27632626123865,108.36479892517528,126.13544290307873,114.23668767174443,16.775535201347736,161.2808664206347,66.57176116758589,0.0101024686219361,-0.05599073561955793
12853,PantheonPlus,SNIa,316.766,0.7231,0.1694,0.16817,0.16828,39.2757,0.1165774420717833,0.165826,716.3743047864237,0,1,856,SGC,483.6228131225357,612.5998843735453,245.06998812242657,125.94160054299871,341.35764902571304,265.3589320899094,,-1.3278270497419577e-06,3.347404367662984e-07,3.332027277990811e-07,7.851812483631282e-07,76.16498497096848,-9.861600269518277e-07,0.0001406272792137,0.94288356054962,0.1090434401117582,0,83.8462871908514,161.22370093157517,77.28034645121758,46.727351666750366,79.21424887624835,71.60943563426447,211.74427607676145,129.61337294895162,116.45541146056809,100.24172689829405,165.11720519161534,67.70008926959372,0.0087181874777315,1.7481622563848178
12860,PantheonPlus,SNIa,323.694,1.1759,0.12168,0.12042,0.12058,38.7926,0.1864071618795801,0.252257,573.4822757726505,0,1,765,SGC,350.53821805226033,511.2708399656323,96.1121686268658,109.04139229052755,157.22905606767603,86.62436208842831,,-1.525009745086841e-06,6.199401249593338e-07,3.755578999029817e-07,-2.625828993257702e-07,44.98890792941855,-6.583259297229965e-07,9.062364261742396e-05,0.9185874276110868,0.3175700842022874,0,2.5317108417093976,93.5804577851564,57.21549206153013,68.73084813221045,40.3105441583171,46.97180923873267,97.09506201958158,60.13399404809445,68.58077065954117,10.022185201220651,76.60217688720766,42.00062248971254,0.010087199023461,2.5854327106116477
13727,PantheonPlus,SNIa,317.588,0.9326,0.22664,0.22534,0.22543,40.1329,0.1351675256857208,0.188923,1063.114398149143,0,1,1017,SGC,638.4813887595103,866.6881873647876,321.42811637357386,237.32764737748064,484.214682781969,399.6705637726021,,-2.0491497001166147e-06,8.666805237103643e-07,-1.049517762058234e-08,4.352674063714633e-07,117.1278405723298,-1.7504116665762018e-06,0.0002037483626876,0.9553919828190356,0.1402821148319835,0,65.22897778469672,256.19913858887713,95.77104523659536,88.88680095787464,148.440846419606,112.85072918210288,258.26680787590965,225.9478749060593,170.25827035339174,132.36405093583983,267.3065128367623,93.09570324789377,0.0132947247951175,-0.3051198563741562
14019,PantheonPlus,SNIa,316.642,-0.648,0.2164,0.21513,0.21521,40.4641,0.162888305289238,0.22943,1238.2832546972256,0,1,987,SGC,611.1838742735243,1017.9901797905504,333.76961179882124,198.1109302584412,451.4991855595485,375.02888003037776,,-1.9514387612231995e-06,9.659916713962944e-07,-1.0849698007956737e-07,3.753239751258194e-09,83.38003152838542,-1.0933465289209787e-06,0.0001817903041277,0.9555225924345008,0.2357926801386666,0,94.79519268975793,238.9744191090633,91.8322328678802,62.6251622915602,135.48576796688096,106.21535815667052,242.73958421431809,208.7596013452304,160.73505763502635,125.18054486006878,249.84833517030896,86.90446490699551,0.0153254973841923,0.6425558296930537
14024,PantheonPlus,SNIa,318.199,0.9163,0.14881,0.14759,0.14771,39.134,0.134010820458648,0.188785,671.1197196984218,0,1,819,SGC,426.6807538890741,584.1868713698713,167.63511776561137,151.90263823472728,268.2955312013148,219.8725578648257,,-1.2446582579348184e-06,2.670344989235581e-07,1.8381354826969138e-07,9.58249647559497e-07,69.04407825684054,-1.0846333527492644e-06,0.0001248018261033,0.9327817024141418,0.2200682679527639,0,40.158135305139325,127.47698246047204,68.25528202885602,90.59560012580934,61.30703810891793,60.17671355379554,170.20206246230794,98.0934687390069,95.90138234019614,92.19296757772304,127.67959028710268,60.701660464980655,0.0088403260440783,0.5754226742542826
14108,PantheonPlus,SNIa,53.5946,-1.1232,0.1352,0.13463,0.13477,39.2366,0.1406287666162226,0.199357,703.59055361453,0,1,791,SGC,390.4980333453551,619.7943566019468,81.13631114523349,30.875257592851938,30.875257592851938,15.99145901471438,,-1.832460937399502e-07,8.6289357943543e-08,8.6289357943543e-08,-6.65354344547642e-08,113.10365417999662,-8.675239105153111e-07,7.508020589779117e-05,0.9218996493168438,-0.0591338044728692,0,-30.22699217147469,111.36330331670818,63.86000635611696,-17.978049401995847,48.85330699484778,51.66430932505767,-48.23497825688247,79.11023584973441,82.83089039829457,-84.35832744940812,100.3497864641225,52.85954034587746,0.0084947864659654,0.548009033659052
14157,PantheonPlus,SNIa,51.1367,1.0224,0.2115,0.21083,0.21095,39.806,0.1101548001677639,0.155718,914.53430312046,0,1,976,SGC,599.6406940385991,754.8776748827569,187.5584021584948,9.855046035919372,9.855046035919372,75.15308812277952,,-7.99829796549619e-07,4.755595756089891e-08,4.755595756089891e-08,9.973716389505638e-09,163.2792101204501,-1.047219958568207e-06,9.632017077308934e-05,0.9505692419922868,-0.1178753819721532,0,-44.04376984440276,231.6021720028976,90.12645548015615,-120.09834339911669,129.95338943503606,103.21819078853224,-191.8838779477964,201.73892398371575,156.75054970881237,-167.8703089827826,243.0233971055621,83.76717262625756,0.0101958025497862,0.8848107401976685
14284,PantheonPlus,SNIa,49.0493,-0.6009,0.18107,0.18037,0.1805,39.3688,0.0968207105943764,0.13762,747.7561609862663,0,1,888,SGC,517.079815992975,633.1175637229514,58.66299630124741,0.4847423109869169,0.4847423109869169,33.05809847876711,,-3.891862124295526e-07,0.0,0.0,2.1016913759725482e-07,101.96933410834734,-7.063948340475462e-07,7.769750931762095e-05,0.9321578315223744,0.0203425996052106,0,-121.81516521592609,180.47816151717348,81.36229691901707,-91.00554062817643,91.49028293916336,79.6696509331421,-148.52731772139606,149.01206003238298,128.63423663067476,-155.43221707722282,188.49031555598992,72.96617890604468,0.0077552664260053,1.9401497824352767
