cluster,i_rad,j_az,z,kT,R_mpc,pa_deg,n_src,g_t,g_x,g_err,n_phot,sb,hardness,hardness_asym,sb_asym,xray_covered
1eRASS J030220.9-042324,3,6,0.362,3.19,2.2003348676863297,289.8995448152028,128,0.03720105981667833,-0.016649672111440163,0.027459933891656352,32,1.3782767312683684,0.53125,-0.10032894736842102,-0.7990274463347679,1
1eRASS J030220.9-042324,3,7,0.362,3.19,2.303528811373266,336.6962156385538,114,-0.03697581396717979,0.02799315093863282,0.027643465164098907,24,1.033707548451276,,,-0.9239661829430679,1
1eRASS J030220.9-042324,4,0,0.362,3.19,3.921313829113986,21.412502119809297,422,0.034491881968876224,-0.03260750855869603,0.014249700548565539,0,0.0,,,,1
1eRASS J030220.9-042324,4,1,0.362,3.19,3.9549527688586084,66.1307246505381,292,0.006137860631361807,-0.007956752801855942,0.015214120831201841,1057,14.489260271711101,0.6423841059602649,-0.0048761680123379225,0.030638756809814538,1
1eRASS J030220.9-042324,4,2,0.362,3.19,3.9568613416364378,111.04327511442722,271,0.00999221847688221,0.02086365522318567,0.0187555709607348,876,12.008128664161708,0.6472602739726028,0.0,-0.05093212432953109,1
1eRASS J030220.9-042324,4,3,0.362,3.19,3.9048910489999202,156.89207074168496,302,0.01077897941649085,-0.012238483538175094,0.015914540398766806,985,13.502290792464935,0.63248730964467,-0.014772964327932736,0.0,1
1eRASS J030220.9-042324,4,4,0.362,3.19,4.064364446104964,199.96234139555622,300,0.011015171013697688,0.02748011021494824,0.015803575052769348,1053,14.434428633975203,0.6799620132953467,0.032701739322743895,0.02899214068787459,1
1eRASS J030220.9-042324,4,5,0.362,3.19,4.058069126397475,248.85942459310667,312,0.011286305152933539,0.0016893615466851881,0.01660417496231937,387,5.304960950948152,0.6692506459948321,0.02199037202222931,-0.40572526547870047,1
1eRASS J030220.9-042324,4,6,0.362,3.19,4.039730847657387,293.32264624879673,370,0.014166203587590834,-0.0031979424747626585,0.015443065632829142,0,0.0,,,,1
1eRASS J030220.9-042324,4,7,0.362,3.19,3.9777447844073426,337.0233322279752,359,0.004889337746895727,-0.013214112034820508,0.015015768610309855,0,0.0,,,,1
1eRASS J032030.1+003156,0,0,0.3851,,,,6,,,,220,317.773297602381,0.5181818181818182,0.024936996235392306,-0.021042751238526503,1
1eRASS J032030.1+003156,0,1,0.3851,,,,2,,,,188,271.55172704203466,0.4734042553191489,-0.019840566627276957,-0.08930758279705309,1
1eRASS J032030.1+003156,0,2,0.3851,,,,3,,,,237,342.328506962565,0.4978902953586498,0.004645473412223933,0.011282913949370865,1
1eRASS J032030.1+003156,0,3,0.3851,,,,6,,,,297,428.99395176321434,0.5353535353535354,0.04210871340710948,0.1092910172564796,1
1eRASS J032030.1+003156,0,4,0.3851,,,,8,,,,225,324.9954180024351,0.5422222222222223,0.04897740027579639,-0.011282913949370421,1
1eRASS J032030.1+003156,0,5,0.3851,,,,4,,,,307,443.43819256332256,0.48859934853420195,-0.004645473412223933,0.12367294341645385,1
1eRASS J032030.1+003156,0,6,0.3851,,,,1,,,,243,350.9950514426299,0.48148148148148145,-0.011763340464944427,0.022140841537579448,1
1eRASS J032030.1+003156,0,7,0.3851,,,,4,,,,196,283.10711968212127,0.4642857142857143,-0.02895910766071158,-0.07120936070425676,1
1eRASS J032030.1+003156,1,0,0.3851,,0.7669758109201205,23.414116255299326,15,-0.04766573453975763,0.1253772757620212,0.04827350536808157,372,171.01036752624316,0.6344086021505376,0.01868675339299375,-0.049381970463198144,1
1eRASS J032030.1+003156,1,1,0.3851,,,,4,,,,370,170.09095694814508,0.6459459459459459,0.03022409718840202,-0.051723186278100464,1
1eRASS J032030.1+003156,1,2,0.3851,,0.7076380298539426,109.28617141254713,15,0.00011198974440743102,0.024869191744525412,0.07908699896835432,404,185.72093677581245,0.6262376237623762,0.010515775004832362,-0.01354354523449075,1
1eRASS J032030.1+003156,1,3,0.3851,,,,10,,,,461,211.9241382516078,0.6052060737527115,-0.010515775004832362,0.04377601504455253,1
1eRASS J032030.1+003156,1,4,0.3851,,,,10,,,,472,216.98089643114722,0.6038135593220338,-0.011908289435510033,0.0540170882889921,1
1eRASS J032030.1+003156,1,5,0.3851,,,,8,,,,437,200.8912113144308,0.551487414187643,-0.06423443456990086,0.020556526625326033,1
1eRASS J032030.1+003156,1,6,0.3851,,,,6,,,,430,197.67327429108752,0.5720930232558139,-0.04362882550172997,0.013543545234491194,1
1eRASS J032030.1+003156,1,7,0.3851,,,,7,,,,352,161.81626174526232,0.6392045454545454,0.023482696697001537,-0.0733822468669647,1
1eRASS J032030.1+003156,2,0,0.3851,,1.3580088983918888,19.998654995722607,22,0.09228203583497516,0.09199397921375958,0.06475967765459009,1076,157.42603321125236,0.6728624535315985,0.018120177452465414,0.01181904366197184,1
1eRASS J032030.1+003156,2,1,0.3851,,,,14,,,,1134,165.91182310553918,0.6384479717813051,-0.016294304297827966,0.03461982688848941,1
1eRASS J032030.1+003156,2,2,0.3851,,1.2749101807835421,116.16237248555672,26,-0.02290087232358725,0.09092648654581933,0.06343039624176472,1019,149.0865500392808,0.6290480863591756,-0.025694189719957405,-0.01181904366197184,1
1eRASS J032030.1+003156,2,3,0.3851,,1.277284558059105,156.92405392490832,19,0.08097946939438413,-0.07345868571291442,0.07499724899350552,1085,158.74279371208996,0.6460829493087558,-0.008659326770377285,0.015436510516150026,1
1eRASS J032030.1+003156,2,4,0.3851,,1.400988166641533,205.1416549595922,26,0.02037664489918517,-0.09664827232079322,0.06490853562520635,963,140.89337358962456,0.6303219106957425,-0.02442036538339054,-0.0363669405438638,1
1eRASS J032030.1+003156,2,5,0.3851,,1.2358251537709832,246.28951497933656,34,0.011264309533028894,0.013046333489095455,0.057400539811371006,834,122.0198064109521,0.6858513189448441,0.031109042865711034,-0.09882717703065991,1
1eRASS J032030.1+003156,2,6,0.3851,,1.2677186283174755,288.5582252307073,24,-0.01940803188063957,0.0019248051096717633,0.05369623609176923,822,120.26412574316862,0.6824817518248175,0.027739475745684472,-0.10512141012834819,1
1eRASS J032030.1+003156,2,7,0.3851,,1.3342009348446977,335.2964821474699,27,0.0673642952020379,-0.05559505974513027,0.07622030308729097,1123,164.302449160071,0.6634016028495102,0.008659326770377174,0.03038652859305957,1
1eRASS J032030.1+003156,3,0,0.3851,,2.158076616929013,29.19294491166406,76,0.008528965528599167,-0.04893251845798864,0.03252398086273747,117,5.447972707806082,0.6239316239316239,-0.02768439865424699,-1.204166079316541,1
1eRASS J032030.1+003156,3,1,0.3851,,2.2571411134824113,65.94581924502585,76,-0.04373915431137043,-0.03156370689915356,0.034575194938992235,1704,79.34483328291935,0.6924882629107981,0.0408722403249272,-0.04088235063202128,1
1eRASS J032030.1+003156,3,2,0.3851,,2.3007422963808692,113.97367554463536,94,0.04480733859179505,-0.00903248410086493,0.032078401039842795,3056,142.29918457312297,0.661976439790576,0.010360417204705041,0.21280140884094978,1
1eRASS J032030.1+003156,3,3,0.3851,,2.2070615495302315,157.59565958678544,91,-0.006213719248003071,0.009288255779659593,0.03327546794135291,3383,157.5255698334015,0.6115873485072421,-0.04002867407862887,0.25695005672527804,1
1eRASS J032030.1+003156,3,4,0.3851,,2.2433636608650582,202.87704461008852,101,-0.006523887907461896,0.009123356650907457,0.029607118109673907,3316,154.40579059046982,0.6848612786489746,0.03324525606310369,0.24826258081553343,1
1eRASS J032030.1+003156,3,5,0.3851,,2.1736550178500225,246.34726799282708,104,0.011877077307689861,-0.026001751545107404,0.03056863350746345,2057,95.78187914493257,0.6387943607194944,-0.012821661866376566,0.0408823506320215,1
1eRASS J032030.1+003156,3,6,0.3851,,2.3435259143793346,291.0317462894631,75,0.01571040224724149,-0.011484821261836786,0.03137068664149976,223,10.383742853339799,0.6412556053811659,-0.010360417204705041,-0.9240470780145418,1
1eRASS J032030.1+003156,3,7,0.3851,,2.2503878309856535,337.4214804593339,70,0.04482976342737929,0.05662639266763935,0.035765899481255324,806,37.53047865377523,0.6823821339950372,0.030766111409166297,-0.3660168992576118,1
1eRASS J032030.1+003156,4,0,0.3851,,4.100611597839711,19.980712654442762,240,0.010478394133861682,-0.01893208934543921,0.017065723448917075,286,4.238379839542792,0.6923076923076923,0.029133520922348444,-1.0802690991392105,1
1eRASS J032030.1+003156,4,1,0.3851,,4.052661195299675,64.6684197484535,235,-0.022647818748829283,0.0043542326914119776,0.01885775823765184,7467,110.6572806358952,0.658631311102183,-0.0045428602831608655,0.33651101906000225,1
1eRASS J032030.1+003156,4,2,0.3851,,3.893249137903868,113.1317076914282,291,0.008257926187017315,-0.02926782372763917,0.01728047401266774,3145,46.60735872504224,0.628616852146264,-0.0345573192390799,-0.03901448248696582,1
1eRASS J032030.1+003156,4,3,0.3851,,4.120077590637357,156.8982383956465,272,-0.0030924688834318326,-0.01808716970364832,0.017630646205327175,6347,94.05942951600736,0.6677170316685048,0.0045428602831609766,0.26593336604570306,1
1eRASS J032030.1+003156,4,4,0.3851,,4.024833109979437,201.97760163922646,300,-0.006776379801663216,-0.018277276036474964,0.0182454807772565,3764,55.78063537076598,0.6870350690754516,0.023860897690107796,0.03901448248696582,1
1eRASS J032030.1+003156,4,5,0.3851,,4.05719478911106,247.95309583607846,359,-0.0055761215034030335,0.000736621831213254,0.015396026669132807,761,11.27764705556666,0.6544021024967148,-0.008772068888629025,-0.6552504754976807,1
1eRASS J032030.1+003156,4,6,0.3851,,4.140928715054488,291.5420693525137,293,0.0012118711938097935,-0.00605651981247169,0.015729817076792392,0,0.0,,,,1
1eRASS J032030.1+003156,4,7,0.3851,,4.041122556317732,337.85368901611116,328,-0.004601212360288127,0.01077266997571766,0.017141338350116768,0,0.0,,,,1
1eRASS J033414.8-011127,0,0,0.1391,3.21,0.3479718010447758,24.912776056732245,21,-0.03795276119291503,0.02089838803008441,0.05276254017559323,1062,335.32695139921344,0.5574387947269304,0.0027238221422262177,0.058721827315530994,1
1eRASS J033414.8-011127,0,1,0.1391,3.21,0.4146500862944511,63.675217790206254,33,0.11829675829878952,0.07668406642388008,0.04988849682269905,1497,472.6783862943715,0.47762191048764197,-0.07709306209706218,0.2078191109131331,1
1eRASS J033414.8-011127,0,2,0.1391,3.21,0.39236786897439385,116.21692858082402,24,-0.0064909374061127905,0.06604124005302507,0.04565431117918448,1252,395.3195321580181,0.5239616613418531,-0.030753311242851078,0.1302016394444916,1
1eRASS J033414.8-011127,0,3,0.1391,3.21,0.4188816941775098,162.67074926310272,17,0.007938969910423819,-0.05123583904890504,0.05155455083509792,859,271.22961511480634,0.5785797438882422,0.023864771303538035,-0.033409525598676826,1
1eRASS J033414.8-011127,0,4,0.1391,3.21,0.415530168095394,202.48869319228234,26,0.0547339889227822,-0.03550935591388506,0.04835930926884609,952,300.594404644116,0.5304621848739496,-0.024252787710754564,0.011234258954555543,1
1eRASS J033414.8-011127,0,5,0.1391,3.21,0.4171729906202993,247.54754079672333,22,0.030355678788356013,-0.0797157338557641,0.05796999250844824,904,285.4383842418917,0.5519911504424779,-0.0027238221422262177,-0.011234258954555543,1
1eRASS J033414.8-011127,0,6,0.1391,3.21,,,9,,,,751,237.1285692098016,0.5832223701731025,0.028507397588398375,-0.09176275242575072,1
1eRASS J033414.8-011127,0,7,0.1391,3.21,,,13,,,,875,276.2816219155478,0.5737142857142857,0.018999313129581585,-0.025394636407605642,1
1eRASS J033414.8-011127,1,0,0.1391,3.21,0.7469520184695407,21.956424792523087,43,-0.00037720828369038013,0.01835714739929183,0.039061256601867676,3227,324.2856191584415,0.5550046482801364,-0.0394107189707259,0.11553966509599922,1
1eRASS J033414.8-011127,1,1,0.1391,3.21,0.6881010177953495,70.9653141125436,74,-0.01551560332350156,0.0056298315567104166,0.03282032148564453,4159,417.9435668050691,0.5260880019235393,-0.06832736532732298,0.2257296200570278,1
1eRASS J033414.8-011127,1,2,0.1391,3.21,0.685277156303711,108.43086292035387,65,0.002060244732831091,-0.03937391722335627,0.030494072593571786,2607,261.98097587420415,0.5941695435366321,-0.0002458237142302089,0.022881730860422778,1
1eRASS J033414.8-011127,1,3,0.1391,3.21,0.6916208379568445,156.62522938207502,74,-0.01661014166145809,-0.016934091349617243,0.03132997526795912,2362,237.36059264091685,0.5795935647756139,-0.014821802475248447,-0.019979407030410012,1
1eRASS J033414.8-011127,1,4,0.1391,3.21,0.653035323304351,201.03035319489254,57,-0.00749114095357762,0.012078887450724964,0.04642239239668776,2512,252.43429666129686,0.6190286624203821,0.024613295169519822,0.006760334757252462,1
1eRASS J033414.8-011127,1,5,0.1391,3.21,0.7141637111724721,251.31830988069723,57,0.034395747087194624,0.00835086688396221,0.04027016450290782,2278,228.91931838950407,0.6553994732221247,0.06098410597126236,-0.03570558056482431,1
1eRASS J033414.8-011127,1,6,0.1391,3.21,0.6992393788625211,292.87366251590174,35,0.06231131143601309,-0.02927872492191356,0.058846913820198056,1923,193.24488554127143,0.6266250650026001,0.032209697751737765,-0.10928001606942628,1
1eRASS J033414.8-011127,1,7,0.1391,3.21,0.7431739093597383,343.75827033433444,47,0.031730315735301697,0.014032045976325225,0.041223461693860104,2435,244.6964619308351,0.5946611909650924,0.00024582371423009786,-0.006760334757252906,1
1eRASS J033414.8-011127,2,0,0.1391,3.21,1.2761125961048438,23.616725217865074,163,0.005839499553521027,-0.018540508608454045,0.021591970367198964,2471,79.02895700245571,0.6471064346418454,-0.005846630155662558,-0.1652504108084527,1
1eRASS J033414.8-011127,2,1,0.1391,3.21,1.2482746222451182,68.59717288171676,181,0.023853377916658605,-0.001125508981190885,0.018548372717890678,1746,55.84158596774087,0.6420389461626576,-0.010914118634850367,-0.3160789168409812,1
1eRASS J033414.8-011127,2,2,0.1391,3.21,1.2756607907241484,109.41041348256786,202,-0.0065160133110500375,-0.02993000965597318,0.01993311339030677,5289,169.15586952083703,0.6490830024579316,-0.003870062339576319,0.16525041080845249,1
1eRASS J033414.8-011127,2,3,0.1391,3.21,1.3122121744598367,154.77484180384909,159,-0.018198177826442445,0.0126425957812665,0.02040669185237181,5570,178.14297470808512,0.6481149012567325,-0.004838163540775375,0.18773203896319668,1
1eRASS J033414.8-011127,2,4,0.1391,3.21,1.3510524771656498,202.68683679731822,110,-0.025466896561332705,0.005665169769229687,0.026507599921764137,6434,205.77592446531773,0.6568231271370842,0.003870062339576319,0.2503579003554188,1
1eRASS J033414.8-011127,2,5,0.1391,3.21,1.253297216079544,250.4785037098346,141,0.027120155574272244,-0.003210245867832617,0.02262002875408493,5710,182.62053601134042,0.6767075306479859,0.023754465850478024,0.19851295203531594,1
1eRASS J033414.8-011127,2,6,0.1391,3.21,1.2643419925325023,292.8761939436801,157,0.026066726487275878,-0.0015878077780706436,0.022894494228675653,2157,68.98642665086888,0.6615669911914697,0.008613926393961746,-0.22427301110798714,1
1eRASS J033414.8-011127,2,7,0.1391,3.21,1.3037127030263211,338.20173891940703,197,0.024559450030854947,-0.011490444761079705,0.017092511278095496,522,16.694907144994694,0.6666666666666666,0.01371360186915871,-0.8404526532082699,1
1eRASS J033414.8-011127,3,0,0.1391,3.21,2.222502468880636,25.25012063306308,410,0.0032671888175036575,0.0005214638955179031,0.012812849515572022,0,0.0,,,,1
1eRASS J033414.8-011127,3,1,0.1391,3.21,2.2481090008754774,64.98337746565555,511,-0.015406204390265027,0.00860505366343814,0.01196916085044872,8564,87.1715852851261,0.6383699205978515,-0.0053764432098462045,0.9617741566654594,1
1eRASS J033414.8-011127,3,2,0.1391,3.21,2.2416977267207203,114.07849020129689,515,0.004794260568757192,0.013313384313569085,0.01190588383707683,6042,61.500550944971025,0.6491228070175439,0.0053764432098462045,0.8102782189803204,1
1eRASS J033414.8-011127,3,3,0.1391,3.21,2.223802052937182,159.2336073566657,670,-0.007738379542568657,0.007802969307866886,0.010976929551529836,397,4.040999457986345,0.6372795969773299,-0.006466766830367732,-0.3721119951938262,1
1eRASS J033414.8-011127,3,4,0.1391,3.21,2.2945093727857544,201.09583074204647,515,0.00393103059853689,-0.015356061368289034,0.012958968487380117,2203,22.423984397843622,0.6622787108488425,0.018532347041144814,0.3721119951938263,1
1eRASS J033414.8-011127,3,5,0.1391,3.21,2.2679939039996238,247.7722343110168,501,-0.006166127061616403,-0.015480246968229017,0.012788753436138414,140,1.4250375922369982,0.5857142857142857,-0.05803207809341193,-0.8247744662787033,1
1eRASS J033414.8-011127,3,6,0.1391,3.21,2.2294056601120613,291.858216647438,531,-0.0013895572047521807,-0.0072065819451071775,0.014450005615387446,59,0.6005515567284493,0.711864406779661,0.06811804297196333,-1.200050490314797,1
1eRASS J033414.8-011127,3,7,0.1391,3.21,2.2217479719936124,336.68908322130704,576,-0.00057186292320258,-0.012015355298317104,0.012159106359064819,0,0.0,,,,1
1eRASS J033414.8-011127,4,0,0.1391,3.21,4.084884586861177,20.27960361873627,1459,0.0023350589093394905,-0.007353313922587969,0.006915112192001183,0,0.0,,,,1
1eRASS J033414.8-011127,4,1,0.1391,3.21,4.038291981336982,67.05086603504249,1677,0.010060273985073875,-0.006073316251534141,0.006776300044389093,840,2.7212118406672516,0.6309523809523809,,,1
1eRASS J033414.8-011127,4,2,0.1391,3.21,4.052534462105039,111.6038414641746,1631,0.012305754279940607,-0.007371276552327594,0.006829890448583958,630,2.0409088805004387,0.6634920634920635,,,1
1eRASS J033414.8-011127,4,3,0.1391,3.21,4.053869664966441,158.42359420702607,2019,0.0007118171504368917,0.010474780034463671,0.006130691595886219,0,0.0,,,,1
1eRASS J033414.8-011127,4,4,0.1391,3.21,4.0240935669008016,203.46147503298533,2081,-0.0021838084453501836,0.0015483367872671829,0.006008606489098898,0,0.0,,,,1
1eRASS J033414.8-011127,4,5,0.1391,3.21,4.024074389570261,246.68324192646028,2424,-0.004339485863335302,0.0015296171389307573,0.005664583525640562,0,0.0,,,,1
1eRASS J033414.8-011127,4,6,0.1391,3.21,4.095569395216955,293.3405514874036,1929,0.009777370769899953,0.0058697070010272105,0.006460357341344984,0,0.0,,,,1
1eRASS J033414.8-011127,4,7,0.1391,3.21,4.070521498468141,334.3223551599353,1863,0.003398908415898007,-0.008066774481337186,0.006346612390524393,0,0.0,,,,1
1eRASS J043900.7+071603,0,0,0.2537,,,,5,,,,326,267.000779514611,0.37423312883435583,-0.0021377585036302382,-0.038957659553428226,1
1eRASS J043900.7+071603,0,1,0.2537,,,,2,,,,521,426.7098347457433,0.3915547024952015,0.015183815157215452,0.16466246367815707,1
1eRASS J043900.7+071603,0,2,0.2537,,,,0,,,,305,249.80134279741213,0.4,0.02362911266201395,-0.06787542027458171,1
1eRASS J043900.7+071603,0,3,0.2537,,,,1,,,,472,386.57781573894596,0.3601694915254237,-0.016201395812562358,0.12176673901272039,1
1eRASS J043900.7+071603,0,4,0.2537,,,,2,,,,590,483.2222696736825,0.376271186440678,-9.970089730809706e-05,0.21867675202077663,1
1eRASS J043900.7+071603,0,5,0.2537,,,,1,,,,374,306.31377772535126,0.3877005347593583,0.011329647421372213,0.02069634257911268,1
1eRASS J043900.7+071603,0,6,0.2537,,,,3,,,,330,270.27686269883935,0.3424242424242424,-0.03394664491374366,-0.03366131974348008,1
1eRASS J043900.7+071603,0,7,0.2537,,,,5,,,,340,278.46707065941024,0.3764705882352941,9.970089730804155e-05,-0.020696342579112237,1
1eRASS J043900.7+071603,1,0,0.2537,,,,12,,,,401,104.52594012839852,0.48129675810473815,-0.0019551712434888735,0.03078256433680071,1
1eRASS J043900.7+071603,1,1,0.2537,,,,14,,,,338,88.10415901096933,0.48520710059171596,0.001955171243488929,-0.04344510800572676,1
1eRASS J043900.7+071603,1,2,0.2537,,,,13,,,,430,112.08517270626275,0.4046511627906977,-0.07860076655752934,0.061106647296205185,1
1eRASS J043900.7+071603,1,3,0.2537,,,,8,,,,423,110.26053035988173,0.42080378250591016,-0.062448146842316865,0.05397855909166083,1
1eRASS J043900.7+071603,1,4,0.2537,,,,10,,,,438,114.17047824498391,0.4680365296803653,-0.015215399667861729,0.06911230222071829,1
1eRASS J043900.7+071603,1,5,0.2537,,,,14,,,,334,87.06150624160874,0.5299401197604791,0.04668819041225203,-0.0486153414718169,1
1eRASS J043900.7+071603,1,6,0.2537,,,,9,,,,327,85.23686389522771,0.5321100917431193,0.04885816239489227,-0.05781405562309527,1
1eRASS J043900.7+071603,1,7,0.2537,,,,13,,,,348,90.71079093437078,0.5172413793103449,0.033989449962117835,-0.03078256433680049,1
1eRASS J043900.7+071603,2,0,0.2537,,1.2702042829964861,26.671924822428718,31,0.043367116513268814,-0.0124849597577321,0.04760577190144754,490,40.65000190758005,0.5755102040816327,0.009474559054390985,-0.04721060630218088,1
1eRASS J043900.7+071603,2,1,0.2537,,1.284243408933851,62.515339034742276,33,-0.014297864939905196,0.030819795290636016,0.055711359034192366,334,27.708368647207624,0.5508982035928144,-0.015137441434427301,-0.21366021951913017,1
1eRASS J043900.7+071603,2,2,0.2537,,1.2445630696182506,113.49056067307951,30,-0.004092524942751904,0.054646611124153685,0.04535242314653867,692,57.407757796011005,0.5520231213872833,-0.014012523639958419,0.10269940812606326,1
1eRASS J043900.7+071603,2,3,0.2537,,1.3371341694375503,156.9668676453685,35,-0.021528860359750747,0.010864834372467378,0.03899282773729404,641,53.17683923012002,0.5850234009360374,0.018987755908795756,0.06945134318812274,1
1eRASS J043900.7+071603,2,4,0.2537,,1.3046764056371216,202.91384021495801,34,0.0054135272200103715,0.020053890272642844,0.057117191735670494,609,50.52214522799234,0.5878489326765188,0.021813287649277147,0.04721060630218066,1
1eRASS J043900.7+071603,2,5,0.2537,,1.2472297423607182,229.4486158781725,15,-0.026666445378645348,0.010156626470158813,0.0647648203920987,662,54.91898216901631,0.6163141993957704,0.05027855436852868,0.08345130310900539,1
1eRASS J043900.7+071603,2,6,0.2537,,,,13,,,,442,36.66796090438853,0.5565610859728507,-0.009474559054390985,-0.09198441698160287,1
1eRASS J043900.7+071603,2,7,0.2537,,1.2773334326121728,335.7846484900686,29,0.042317217659138255,0.020886004188143622,0.05947906173210903,263,21.81826632998684,0.5361216730038023,-0.029913972023439372,-0.3174509378409367,1
