candidate,core,q,logpdf
constant_w0.0,validation_r11_c02,1.2855549941605449,-2.1235923511987647
constant_w0.0,validation_r12_c02,0.8043093433507836,-1.8829695257938843
constant_w0.0,validation_r13_c02,0.9066356361046615,-1.9341326721708232
constant_w0.0,validation_r14_c02,0.9694625987610053,-1.965546153498995
constant_w0.0,validation_r14_c03,1.487984315117383,-2.224807011677184
constant_w0.0,validation_r15_c03,1.2072270421642404,-2.0844283752006127
constant_w0.0,validation_r16_c04,1.6480861241144515,-2.304857916175718
constant_w0.0,validation_r17_c05,0.8352860458279563,-1.8984578770324707
constant_w0.0,validation_r17_c06,0.8720325433824417,-1.916831125809713
constant_w0.0,validation_r18_c06,1.6399235984970086,-2.300776653366997
constant_w0.0,validation_r18_c07,1.3399255160163237,-2.150777612126654
constant_w0.0,validation_r18_c08,1.0682715775169183,-2.0149506428769515
constant_w0.0,validation_r19_c08,0.884737194168246,-1.9231834512026156
constant_w0.25,validation_r02_c07,0.8186103305608172,-1.9150116555719232
constant_w0.25,validation_r02_c08,1.1806379846596602,-2.0960254826213447
constant_w0.25,validation_r03_c05,1.3010867560973014,-2.156249868340165
constant_w0.25,validation_r03_c06,1.097722129557723,-2.054567555070376
constant_w0.25,validation_r04_c04,0.7582002545828708,-1.8848066175829499
constant_w0.25,validation_r04_c05,0.8721096113379871,-1.9417612959605082
constant_w0.25,validation_r05_c03,0.8575759997653188,-1.934494490174174
constant_w0.25,validation_r05_c04,0.841636894664993,-1.9265249376240112
constant_w0.25,validation_r06_c03,1.1324230603936785,-2.0719180204883534
constant_w0.25,validation_r07_c02,1.3999377822101122,-2.2056753813965706
constant_w0.25,validation_r08_c02,0.8332472481362883,-1.9223301143596587
constant_w0.25,validation_r09_c02,0.7505678646081195,-1.8809904225955745
constant_w0.25,validation_r10_c01,0.6895847064872188,-1.850498843535124
constant_w0.25,validation_r10_c02,0.9751459823072657,-1.9932794814451473
constant_w0.25,validation_r11_c02,1.1957430054508493,-2.103577993016939
constant_w0.25,validation_r12_c02,0.7680022054988959,-1.8897075930409624
constant_w0.25,validation_r13_c02,0.8560696407565683,-1.933741310669799
constant_w0.25,validation_r14_c02,0.9351016561742996,-1.9732573183786646
constant_w0.25,validation_r14_c03,1.4020801454113676,-2.2067465629971985
constant_w0.25,validation_r15_c03,1.1701859366068477,-2.0907994585949385
constant_w0.25,validation_r16_c04,1.5030364108818848,-2.257224695732457
constant_w0.25,validation_r17_c05,0.7772081312362309,-1.89431055590963
constant_w0.25,validation_r17_c06,0.8149930324247101,-1.9132030065038694
constant_w0.25,validation_r18_c06,1.5396669029403243,-2.2755399417616764
constant_w0.25,validation_r18_c07,1.2349740994155578,-2.1231935399992934
constant_w0.25,validation_r18_c08,1.015653009311097,-2.013532994947063
constant_w0.25,validation_r19_c08,0.8116510730802159,-1.9115320268316225
constant_w0.5,validation_r02_c07,0.7694079777903737,-1.9101931620257786
constant_w0.5,validation_r02_c08,1.1757798606541818,-2.1133791034576825
constant_w0.5,validation_r03_c05,1.2414920341287956,-2.1462351901949894
constant_w0.5,validation_r03_c06,1.0267001204203885,-2.038839233340786
constant_w0.5,validation_r04_c04,0.7153327783834346,-1.8831555623223093
constant_w0.5,validation_r04_c05,0.8252650647283016,-1.9381217054947428
constant_w0.5,validation_r05_c03,0.8079401552851209,-1.9294592507731525
constant_w0.5,validation_r05_c04,0.800058394981648,-1.9255183706214158
constant_w0.5,validation_r06_c03,1.0636483392068707,-2.0573133427340276
constant_w0.5,validation_r07_c02,1.3536139094467148,-2.2022961278539492
constant_w0.5,validation_r08_c02,0.7818987066721353,-1.9164385264666595
constant_w0.5,validation_r09_c02,0.7117299131436919,-1.8813541297024379
constant_w0.5,validation_r10_c01,0.650929304459242,-1.8509538253602127
constant_w0.5,validation_r10_c02,0.946953320032347,-1.9989658331467655
constant_w0.5,validation_r11_c02,1.1276125277092088,-2.0892954369851964
constant_w0.5,validation_r12_c02,0.7491163523249027,-1.9000473492930434
constant_w0.5,validation_r13_c02,0.8232707114294006,-1.9371245288452923
constant_w0.5,validation_r14_c02,0.9321581177116794,-1.9915682319864318
constant_w0.5,validation_r14_c03,1.3444399143258425,-2.197709130293513
constant_w0.5,validation_r15_c03,1.147108432796148,-2.099043389528666
constant_w0.5,validation_r16_c04,1.39907452622886,-2.2250264362450216
constant_w0.5,validation_r17_c05,0.7407281573598878,-1.8958532518105358
constant_w0.5,validation_r17_c06,0.7716134924029993,-1.9112959193320915
constant_w0.5,validation_r18_c06,1.4656905890160534,-2.2583344676386186
constant_w0.5,validation_r18_c07,1.1545476156234467,-2.102762980942315
constant_w0.5,validation_r18_c08,0.9793609313255903,-2.0151696387933873
constant_w0.5,validation_r19_c08,0.7627550258143345,-1.906866686037759
constant_w0.75,validation_r02_c07,0.7329214956671432,-1.9064368443799897
constant_w0.75,validation_r02_c08,1.208861168273452,-2.144406680683144
constant_w0.75,validation_r03_c05,1.1970593012116137,-2.1385057471522253
constant_w0.75,validation_r03_c06,0.970728651440974,-2.0253404222669054
constant_w0.75,validation_r04_c04,0.6831820571255968,-1.8815671251092168
constant_w0.75,validation_r04_c05,0.7968966757207571,-1.9384244344067967
constant_w0.75,validation_r05_c03,0.772982601404445,-1.9264673972486408
constant_w0.75,validation_r05_c04,0.7750563055145543,-1.9275042493036953
constant_w0.75,validation_r06_c03,1.014034666430453,-2.0469934297616446
constant_w0.75,validation_r07_c02,1.365004535447734,-2.2224783642702852
constant_w0.75,validation_r08_c02,0.7498638690409848,-1.9149080310669109
constant_w0.75,validation_r09_c02,0.6875284723193313,-1.883740332706084
constant_w0.75,validation_r10_c01,0.622301580734014,-1.8511268869134252
constant_w0.75,validation_r10_c02,0.9329881336883603,-2.0064701633905986
constant_w0.75,validation_r11_c02,1.077379198610044,-2.0786656958514405
constant_w0.75,validation_r12_c02,0.7504837463535837,-1.9152179697232103
constant_w0.75,validation_r13_c02,0.8095621822017933,-1.9447571876473146
constant_w0.75,validation_r14_c02,0.9752725584657336,-2.027612375779285
constant_w0.75,validation_r14_c03,1.3113960327955414,-2.1956741129441886
constant_w0.75,validation_r15_c03,1.1399028601199317,-2.109927526606384
constant_w0.75,validation_r16_c04,1.3325432435201219,-2.206247718306479
constant_w0.75,validation_r17_c05,0.7303567495056744,-1.9051544712992552
constant_w0.75,validation_r17_c06,0.7383660579909308,-1.9091591255418838
constant_w0.75,validation_r18_c06,1.4124248257021839,-2.24618850939751
constant_w0.75,validation_r18_c07,1.093333345752838,-2.086642769422837
constant_w0.75,validation_r18_c08,0.9603177898347723,-2.0201349914638045
constant_w0.75,validation_r19_c08,0.7351672412811524,-1.9075597171869947
constant_w1.0,validation_r02_c07,0.7066592912090078,-1.8999816908437859
constant_w1.0,validation_r02_c08,1.378981541703031,-2.2361428160907972
constant_w1.0,validation_r03_c05,1.1716475703148301,-2.1324758303966966
constant_w1.0,validation_r03_c06,0.9306287442828372,-2.0119664173807004
constant_w1.0,validation_r04_c04,0.6621734496273942,-1.877738770052979
constant_w1.0,validation_r04_c05,0.7938811967977794,-1.9435926436381716
constant_w1.0,validation_r05_c03,0.7588754852498334,-1.9260897878641985
constant_w1.0,validation_r05_c04,0.7778311965225736,-1.9355676435005686
constant_w1.0,validation_r06_c03,0.9871325489970593,-2.0402183197378116
constant_w1.0,validation_r07_c02,1.5368008675454725,-2.315052479012018
constant_w1.0,validation_r08_c02,0.7578850396925114,-1.9255945650855377
constant_w1.0,validation_r09_c02,0.6896860039519341,-1.8914950472152487
constant_w1.0,validation_r10_c01,0.605479920134794,-1.849392005306679
constant_w1.0,validation_r10_c02,0.9370971558507435,-2.0152006231646533
constant_w1.0,validation_r11_c02,1.0507155761859441,-2.072009833332254
constant_w1.0,validation_r12_c02,0.7892581437823852,-1.9412811171304745
constant_w1.0,validation_r13_c02,0.8374608524849155,-1.9653824714817396
constant_w1.0,validation_r14_c02,1.1239310466229593,-2.1086175685507618
constant_w1.0,validation_r14_c03,1.3128978484276852,-2.2031009694531245
constant_w1.0,validation_r15_c03,1.1659735149974486,-2.129638802738006
constant_w1.0,validation_r16_c04,1.3307411730907632,-2.212022631784664
constant_w1.0,validation_r17_c05,0.7960896292826485,-1.944696859880606
constant_w1.0,validation_r17_c06,0.7143745802407265,-1.903839335359645
constant_w1.0,validation_r18_c06,1.3824265004045726,-2.2378652954415683
constant_w1.0,validation_r18_c07,1.0521845812846116,-2.0727443358815876
constant_w1.0,validation_r18_c08,0.9837642089469021,-2.0385341497127327
constant_w1.0,validation_r19_c08,0.7464309295932964,-1.9198675100359301
low_band_w0.0,validation_r02_c07,0.8868731218376172,-1.924251415037301
low_band_w0.0,validation_r02_c08,1.2077827345816767,-2.0847062214093306
low_band_w0.0,validation_r03_c05,1.3795592339479712,-2.170594471092478
low_band_w0.0,validation_r03_c06,1.1880698737342117,-2.0748497909855983
low_band_w0.0,validation_r04_c04,0.815671975648738,-1.8886508419428616
low_band_w0.0,validation_r04_c05,0.9402921243296595,-1.9509609162833221
low_band_w0.0,validation_r05_c03,0.9254674054495654,-1.9435485568432749
low_band_w0.0,validation_r05_c04,0.9022436873707061,-1.9319366978038455
low_band_w0.0,validation_r06_c03,1.2275674356549036,-2.094598571945944
low_band_w0.0,validation_r07_c02,1.4925796024763023,-2.2271046553566434
low_band_w0.0,validation_r08_c02,0.904727520327104,-1.9331786142820444
low_band_w0.0,validation_r09_c02,0.805588930497894,-1.8836093193674392
low_band_w0.0,validation_r10_c01,0.7403345672676142,-1.8509821377522995
low_band_w0.0,validation_r10_c02,1.0190885626540713,-1.9903591354455281
low_band_w0.0,validation_r11_c02,1.2855549941605449,-2.1235923511987647
low_band_w0.0,validation_r12_c02,0.8043093433507836,-1.8829695257938843
low_band_w0.0,validation_r13_c02,0.9066356361046615,-1.9341326721708232
low_band_w0.0,validation_r14_c02,0.9694625987610053,-1.965546153498995
low_band_w0.0,validation_r14_c03,1.487984315117383,-2.224807011677184
low_band_w0.0,validation_r15_c03,1.2072270421642404,-2.0844283752006127
low_band_w0.0,validation_r16_c04,1.6480861241144515,-2.304857916175718
low_band_w0.0,validation_r17_c05,0.8352860458279563,-1.8984578770324707
low_band_w0.0,validation_r17_c06,0.8720325433824417,-1.916831125809713
low_band_w0.0,validation_r18_c06,1.6399235984970086,-2.300776653366997
low_band_w0.0,validation_r18_c07,1.3399255160163237,-2.150777612126654
low_band_w0.0,validation_r18_c08,1.0682715775169183,-2.0149506428769515
low_band_w0.0,validation_r19_c08,0.884737194168246,-1.9231834512026156
low_band_w0.25,validation_r02_c07,0.8086595477609935,-1.9077835369526692
low_band_w0.25,validation_r02_c08,1.1837574792615324,-2.095332502702939
low_band_w0.25,validation_r03_c05,1.312262404185514,-2.1595849651649295
low_band_w0.25,validation_r03_c06,1.1037753536723365,-2.0553414399083407
low_band_w0.25,validation_r04_c04,0.7659694784877444,-1.8864385023160446
low_band_w0.25,validation_r04_c05,0.8753242008638596,-1.9411158635041024
low_band_w0.25,validation_r05_c03,0.8755335721466126,-1.9412205491454788
low_band_w0.25,validation_r05_c04,0.8473921806728726,-1.927149853408609
low_band_w0.25,validation_r06_c03,1.1330297686583162,-2.0699686474013306
low_band_w0.25,validation_r07_c02,1.3950902819644486,-2.2009989040543965
low_band_w0.25,validation_r08_c02,0.8381089242330608,-1.922508225188703
low_band_w0.25,validation_r09_c02,0.7487063023006402,-1.8778069142224925
low_band_w0.25,validation_r10_c01,0.6959442876032712,-1.8514259068738081
low_band_w0.25,validation_r10_c02,0.9905671113780453,-1.998737318761195
low_band_w0.25,validation_r11_c02,1.203111919789605,-2.105009722966975
low_band_w0.25,validation_r12_c02,0.7633035875061461,-1.8851055568252455
low_band_w0.25,validation_r13_c02,0.8602394827375351,-1.93357350444094
low_band_w0.25,validation_r14_c02,0.92999842831187,-1.9684529772281076
low_band_w0.25,validation_r14_c03,1.409328005114558,-2.2081177656294515
low_band_w0.25,validation_r15_c03,1.1743578084695028,-2.0906326673069238
low_band_w0.25,validation_r16_c04,1.5084602997697625,-2.2576839129570536
low_band_w0.25,validation_r17_c05,0.7814880719983035,-1.8941977990713244
low_band_w0.25,validation_r17_c06,0.8133312164920965,-1.9101193713182207
low_band_w0.25,validation_r18_c06,1.548579569203455,-2.2777435476738996
low_band_w0.25,validation_r18_c07,1.2370067773365223,-2.1219571517404336
low_band_w0.25,validation_r18_c08,1.0277664042973127,-2.017336965220829
low_band_w0.25,validation_r19_c08,0.8144405210700333,-1.910674023607189
low_band_w0.5,validation_r02_c07,0.7532050376551721,-1.898074271183479
low_band_w0.5,validation_r02_c08,1.180290211883042,-2.1116168582974137
low_band_w0.5,validation_r03_c05,1.2614166409351522,-2.1521800728234686
low_band_w0.5,validation_r03_c06,1.0376044964785454,-2.0402740005951654
low_band_w0.5,validation_r04_c04,0.7294475245502421,-1.8861955146310136
low_band_w0.5,validation_r04_c05,0.8298000357965615,-1.9363717702541736
low_band_w0.5,validation_r05_c03,0.8384322193335033,-1.9406878620226446
low_band_w0.5,validation_r05_c04,0.8092131354396059,-1.9260783200756957
low_band_w0.5,validation_r06_c03,1.0642234071833012,-2.0535834559475434
low_band_w0.5,validation_r07_c02,1.3397545198967942,-2.19134901230429
low_band_w0.5,validation_r08_c02,0.7910146939491577,-1.9169790993304718
low_band_w0.5,validation_r09_c02,0.7087640155308295,-1.8758537601213074
low_band_w0.5,validation_r10_c01,0.6622443347751437,-1.8525939197434649
low_band_w0.5,validation_r10_c02,0.9753400871341226,-2.009141795922954
low_band_w0.5,validation_r11_c02,1.141387415854843,-2.092165460283314
low_band_w0.5,validation_r12_c02,0.7386564806100439,-1.8907999926609147
low_band_w0.5,validation_r13_c02,0.829337726934259,-1.9361406158230223
low_band_w0.5,validation_r14_c02,0.9172658609090456,-1.9801046828104159
low_band_w0.5,validation_r14_c03,1.3563787613252047,-2.199661133018495
low_band_w0.5,validation_r15_c03,1.1539870774278511,-2.0984652910698185
low_band_w0.5,validation_r16_c04,1.407995768437236,-2.225469636574511
low_band_w0.5,validation_r17_c05,0.7475669557283666,-1.8952552302200762
low_band_w0.5,validation_r17_c06,0.7695936109348687,-1.906268557823327
low_band_w0.5,validation_r18_c06,1.480921150306728,-2.261932327509257
low_band_w0.5,validation_r18_c07,1.1563450195874556,-2.0996442621496207
low_band_w0.5,validation_r18_c08,1.0000837395266122,-2.021513622119199
low_band_w0.5,validation_r19_c08,0.7654938547111436,-1.9042186797114644
low_band_w0.75,validation_r02_c07,0.7116689871974924,-1.8908105914724702
low_band_w0.75,validation_r02_c08,1.2066907124333301,-2.138321454090389
low_band_w0.75,validation_r03_c05,1.2241236666336488,-2.1470379311905483
low_band_w0.75,validation_r03_c06,0.9852779961770292,-2.0276150959622385
low_band_w0.75,validation_r04_c04,0.702413107799809,-1.8861826517736284
low_band_w0.75,validation_r04_c05,0.799545582977162,-1.934748889362305
low_band_w0.75,validation_r05_c03,0.8119234396252543,-1.940937817686351
low_band_w0.75,validation_r05_c04,0.7845201611914481,-1.9272361784694478
low_band_w0.75,validation_r06_c03,1.0140895265359984,-2.042020861141723
low_band_w0.75,validation_r07_c02,1.3302577823781103,-2.200104989062779
low_band_w0.75,validation_r08_c02,0.760931829971037,-1.9154420128592424
low_band_w0.75,validation_r09_c02,0.6823396591138068,-1.8761459274306271
low_band_w0.75,validation_r10_c01,0.6370267516437111,-1.8534894736955796
low_band_w0.75,validation_r10_c02,0.9718116842548787,-2.0208819400011633
low_band_w0.75,validation_r11_c02,1.095576291704017,-2.0827642437257325
low_band_w0.75,validation_r12_c02,0.7299476088377723,-1.8999499022926098
low_band_w0.75,validation_r13_c02,0.8135955711614509,-1.9417738834544491
low_band_w0.75,validation_r14_c02,0.937163302028536,-2.003557748887992
low_band_w0.75,validation_r14_c03,1.323994420563463,-2.1969733081554557
low_band_w0.75,validation_r15_c03,1.1467661283436648,-2.108359162045556
low_band_w0.75,validation_r16_c04,1.3401465098947423,-2.205049352821095
low_band_w0.75,validation_r17_c05,0.7351335745995929,-1.9025428851735204
low_band_w0.75,validation_r17_c06,0.736204185852743,-1.9030781908000958
low_band_w0.75,validation_r18_c06,1.4307573067024844,-2.250354751224966
low_band_w0.75,validation_r18_c07,1.0928517429026159,-2.081401969325032
low_band_w0.75,validation_r18_c08,0.985521021685759,-2.0277366087166033
low_band_w0.75,validation_r19_c08,0.73424205757544,-1.902097126661444
low_band_w1.0,validation_r02_c07,0.6799899924657824,-1.8827109353636602
low_band_w1.0,validation_r02_c08,1.3134403330000588,-2.1994361056307987
low_band_w1.0,validation_r03_c05,1.201945086037337,-2.1436884821494377
low_band_w1.0,validation_r03_c06,0.9460010710139702,-2.0157164746377543
low_band_w1.0,validation_r04_c04,0.6841187472198115,-1.884775312740675
low_band_w1.0,validation_r04_c05,0.7856024229014079,-1.9355171505814732
low_band_w1.0,validation_r05_c03,0.7987018917076767,-1.9420668849846077
low_band_w1.0,validation_r05_c04,0.77750913625816,-1.931470507259849
low_band_w1.0,validation_r06_c03,0.9826560095081289,-2.034043943884834
low_band_w1.0,validation_r07_c02,1.41550678529989,-2.2504693317807143
low_band_w1.0,validation_r08_c02,0.7571130196522298,-1.9212724489568842
low_band_w1.0,validation_r09_c02,0.6740385377040391,-1.879735207982789
low_band_w1.0,validation_r10_c01,0.6203440584086524,-1.8528879683350952
low_band_w1.0,validation_r10_c02,0.9812377534948793,-2.033334815878209
low_band_w1.0,validation_r11_c02,1.0670201535058539,-2.076226015883696
low_band_w1.0,validation_r12_c02,0.7432494358841485,-1.9143406570728434
low_band_w1.0,validation_r13_c02,0.8232088579013274,-1.954320368081433
low_band_w1.0,validation_r14_c02,1.01441158114197,-2.0499217297017545
low_band_w1.0,validation_r14_c03,1.314928321105713,-2.200180099683626
low_band_w1.0,validation_r15_c03,1.1608903042308567,-2.123161091246198
low_band_w1.0,validation_r16_c04,1.3151735061421355,-2.200302692201837
low_band_w1.0,validation_r17_c05,0.7689169468121005,-1.9271744125368195
low_band_w1.0,validation_r17_c06,0.7112142612872838,-1.898323069774411
low_band_w1.0,validation_r18_c06,1.3971258393088475,-2.2412788587851926
low_band_w1.0,validation_r18_c07,1.0450903449083262,-2.0652611115849324
low_band_w1.0,validation_r18_c08,0.9966419052134432,-2.0410368917374906
low_band_w1.0,validation_r19_c08,0.727851289375231,-1.9066415838183848
