mode,band,q,q_pass
211,high,0.966985584653219,True
212,high,0.9499732377692467,True
213,high,0.9517038337764241,True
214,high,0.9561950488904242,True
215,high,0.9469909427789431,True
216,high,0.9956713417611729,True
217,high,1.0292693212855304,True
218,high,0.9484387600037598,True
219,high,1.036330744128602,True
220,high,0.9515958840773531,True
221,high,0.9391898459551398,True
222,high,0.9886024969015136,True
223,high,0.9704738812202803,True
224,high,0.9682561431697768,True
225,high,1.0494081946045615,True
226,high,1.0332291347226346,True
227,high,0.9496655046123943,True
228,high,0.9768295343900142,True
229,high,0.9725174432239673,True
230,high,1.0261029789679845,True
231,high,1.003608726383072,True
232,high,1.0876474198696444,True
233,high,0.9866850090227294,True
234,high,0.9494755775266536,True
235,high,1.0179600126448696,True
236,high,0.9433223232866828,True
237,high,1.0171178151483224,True
238,high,0.9425412680336006,True
239,high,1.01623949069182,True
240,high,1.003235321955619,True
241,high,1.0757420536379003,True
242,high,1.000482164829057,True
243,high,0.8853063819275678,True
244,high,1.0282565303353923,True
245,high,0.9308220550370426,True
246,high,0.9696308759385095,True
247,high,1.044231439455744,True
248,high,0.961427503977591,True
249,high,1.0453565454050218,True
250,high,1.109939824973223,True
251,high,1.0588666613702526,True
252,high,1.0963839755204527,True
253,high,0.9441760750497256,True
254,high,1.1624704010806344,True
255,high,0.8692573632623731,True
256,high,0.8847316320106631,True
257,high,1.0230233197434064,True
258,high,0.9528088775743807,True
259,high,0.9911518628633944,True
260,high,0.9697099081013889,True
261,high,0.9856290652480016,True
262,high,0.9779165094136955,True
263,high,0.9840062564373152,True
264,high,0.9836605289217675,True
265,high,0.9349883269778994,True
266,high,0.8936637402544159,True
267,high,1.0244786610881509,True
268,high,1.0429712707948489,True
269,high,1.0027039485086544,True
270,high,0.9241060033215822,True
271,high,1.0844648432045874,True
272,high,1.1081157822688588,True
273,high,1.214149930625818,False
274,high,1.076390467047418,True
275,high,1.1212475533117456,True
276,high,0.9096256778735549,True
277,high,0.936542515573568,True
278,high,0.9683241255447453,True
279,high,1.118757792696604,True
280,high,0.955033202294567,True
281,high,0.961541591766867,True
282,high,0.8996535885750261,True
283,high,0.9567682398308945,True
284,high,0.8874080231412478,True
285,high,0.952496303054554,True
286,high,0.8844033752596268,True
287,high,0.9512254329639628,True
288,high,1.0693671023958276,True
289,high,0.9922013409126239,True
290,high,1.0434649835803718,True
291,high,1.082429489856922,True
292,high,1.0379983610578298,True
293,high,1.0035394622069935,True
294,high,1.0024684323312612,True
295,high,0.9947716376510348,True
296,high,1.0234661315903109,True
297,high,0.924434531879235,True
298,high,0.9184077894843031,True
299,high,1.0335686504276413,True
300,high,0.9478442497661925,True
301,high,1.018722096161001,True
302,high,0.997972788138784,True
303,high,1.0307850242810797,True
304,high,1.0405967074007503,True
305,high,1.0026748818935673,True
306,high,0.9879555296840156,True
307,high,1.0073325356913483,True
308,high,0.9942426651809806,True
309,high,1.0080666875208733,True
310,high,0.9941525430951741,True
311,high,1.0082671797530705,True
312,high,0.9325619894247266,True
313,high,0.9694411009107459,True
314,high,0.9392451895739423,True
315,high,1.0189790452935332,True
316,high,0.9225427113877555,True
317,high,1.0172280390917507,True
318,high,1.0017279974396993,True
319,high,1.0452659476411015,True
320,high,0.8179574164214708,True
321,high,1.0991842429451428,True
322,high,0.9894648447728246,True
323,high,0.9914532428446334,True
324,high,0.9595602824113311,True
325,high,0.97167431856687,True
326,high,0.9412088782247666,True
327,high,1.009414083767722,True
328,high,1.0236696740186313,True
329,high,0.9144468763157495,True
330,high,0.9565641887041106,True
331,high,0.9136942491937956,True
332,high,0.9520046308457402,True
333,high,0.9152772345580137,True
334,high,0.9497736011945105,True
335,high,0.9158548748621388,True
336,high,0.9880259253380843,True
337,high,1.0049201770240717,True
338,high,0.9514232935736926,True
339,high,1.0479167134846463,True
340,high,1.039198489801804,True
341,high,1.0726120845869278,True
342,high,1.0747941014224136,True
343,high,0.9490683311658598,True
344,high,1.0459574793446595,True
345,high,0.8750955410440303,True
346,high,1.0599482398475053,True
347,high,1.0986815755597097,True
348,high,1.1146602638920888,True
349,high,1.006729901206501,True
350,high,0.987639937159729,True
351,high,1.0116069982533826,True
352,high,0.9220375833930441,True
353,high,1.044933796783173,True
354,high,0.9806547069565549,True
355,high,1.0525075029480875,True
356,high,0.9686633535930402,True
357,high,1.0559438719004888,True
358,high,0.966203656589523,True
359,high,1.0573466985711264,True
360,high,1.0029939813744264,True
361,high,1.061769311854167,True
362,high,1.0669788242480067,True
363,high,1.0228183161112154,True
364,high,0.9413108101290584,True
365,high,1.0824026152943471,True
366,high,1.007570423571644,True
367,high,1.0061315788188356,True
368,high,0.9909000718497525,True
369,high,1.0508297309074601,True
370,high,0.8304617113650885,True
371,high,0.9893789211292879,True
372,high,0.9621124378513731,True
373,high,1.0694856070954497,True
374,high,1.0718652817533025,True
375,high,0.9758620012948505,True
376,high,1.0916920257105092,True
377,high,1.000646784457676,True
378,high,1.1062084826632312,True
379,high,0.9594787768474721,True
380,high,1.1014967164640947,True
381,high,0.9514343336200382,True
382,high,1.099607870883034,True
383,high,0.949070220216434,True
384,high,0.9773696587201697,True
385,high,1.0274375821011144,True
386,high,0.9103094982760096,True
387,high,0.8945772601560241,True
388,high,0.9905790300213069,True
389,high,0.880385449750005,True
390,high,1.0402104772365217,True
391,high,1.0089038379855764,True
392,high,1.0051687678447028,True
