mode_a,mode_b,normalized_product
128,129,-0.023068972243577564
129,153,0.01869997637082982
129,130,-0.004207058720334215
130,154,-0.01219877588939187
130,131,-0.001162056091154323
131,155,0.014529260081634467
131,132,0.01025121890221649
132,156,0.021262526564225493
132,133,-0.045406338776643164
133,157,-0.012850033762430874
133,134,0.008725761166307286
134,158,0.0664656836951964
134,135,0.000991820774447961
135,159,-0.005267597834407719
135,136,-0.022411920276648005
136,160,-0.0360865278237162
136,137,-0.0034068734130722218
137,161,0.03239530551689999
137,138,-0.04760853109356312
138,162,-0.006682767738633585
138,139,-0.041220251973028206
139,163,0.04690611049292869
139,140,-0.03546592815695041
140,164,-0.00935919334740895
140,141,-0.029983342133088495
141,165,0.04940684812771127
141,142,-0.02833222473703433
142,166,-0.00911288311500282
142,143,-0.02604416687740228
143,167,0.049980365822776235
144,168,0.0101780315491815
144,145,-0.001276874291234285
145,169,-0.014413737575261413
145,146,-0.02232464897814383
146,170,-0.04112965029480539
146,147,0.026135115794490536
147,171,0.06110956006594641
147,148,-0.031115291990503374
148,172,-0.035379662517001996
148,149,-0.012850063520709672
149,173,0.04242981772931452
149,150,-0.0011987768213451934
150,174,-0.020846039421881495
150,151,0.02049216936077046
151,175,0.005990466838824364
151,152,-0.02856927728786757
152,176,-0.03315693959153806
152,153,0.018325875185055743
153,177,-0.04068534844944301
153,154,0.022334126593795977
154,178,-0.031181518925273353
154,155,0.04896432895198048
155,179,-0.0037847378417675435
155,156,0.05771186160153851
156,180,0.016086485439053822
156,157,0.03933935414786533
157,181,-0.010638037449581621
157,158,0.005996908345275249
158,182,0.00831703011848893
158,159,0.04206566341680371
159,183,-0.006504547888523918
159,160,-0.0014972720776124928
160,184,-0.01340969755013698
160,161,0.051927624833500115
161,185,0.010702531515998459
161,162,0.04997597987948885
162,186,-0.04143593920655923
162,163,0.03371423985177918
163,187,0.018808181076445437
163,164,0.034813033970212674
164,188,-0.043119494881918664
164,165,0.0321725949323955
165,189,0.01669296469000955
165,166,0.03204417376797353
166,190,-0.0416354781958354
166,167,0.03122007842308618
167,191,0.015594781767491774
168,192,0.0389073169292769
168,169,-0.02270507151288449
169,193,0.019940029534385128
169,170,-0.02213963374375861
170,194,0.023728358389013954
170,171,-0.040398093399933985
171,195,-0.02611921830649856
171,172,-0.002589956265179131
172,196,-0.029125449643584777
172,173,-0.020509541988876747
173,197,-0.029215943880199848
173,174,0.001253308073730881
174,198,-0.00687550952514898
174,175,0.010856298595540739
175,199,0.020408926776562752
175,176,0.02044781367836897
176,200,-0.022176738605852935
176,177,0.021653252179132127
177,201,-0.0008032946561758389
177,178,-0.02815486294988951
178,202,-0.03473974954107647
178,179,-0.00831319122005478
179,203,0.010991320263743672
179,180,0.015055994012239435
180,204,-0.0486009536656291
180,181,-0.023506170867782603
181,205,0.002020074259789323
181,182,-0.03943852532859682
182,206,-0.01882660895837423
182,183,0.0009313003046030647
183,207,0.005666511363078571
183,184,0.0003724173820097321
184,208,0.020716002116046104
184,185,0.015372603881286044
185,209,-0.0172860796945569
185,186,0.0267793372876243
186,210,-0.02640606376428769
186,187,0.009403407677201953
187,211,0.0036824796467321147
187,188,0.011336751614407356
188,212,-0.016706816149484258
188,189,0.004841714558930785
189,213,0.008632448953880975
189,190,0.0053166563620205875
190,214,-0.01358195781956315
190,191,0.0030345521665691307
191,215,0.01004867478325316
192,216,0.031027699438057884
192,193,0.03513954230977048
193,217,-0.012105782622191981
193,194,-0.00945023704674477
194,218,0.024847114756943397
194,195,-0.014201339585930568
195,219,0.0001708462456489041
195,196,0.03283103936581185
196,220,0.0874291464847008
196,197,0.031001681516342226
197,221,-0.026767127314682334
197,198,-0.0396189391149475
198,222,-0.008376886073864347
198,199,-0.05840741991226023
199,223,0.006613782410497997
199,200,-0.028562217458315116
200,224,0.01400440691296252
200,201,-0.02441255620139747
201,225,0.05440168743417822
201,202,-0.002489664522933781
202,226,0.04352750671675927
202,203,-0.007968408783730244
203,227,0.006700471507557362
203,204,-0.01519010232530081
204,228,0.011335809350773015
204,205,-7.663381067873634e-05
205,229,-0.01441383002839456
205,206,-0.03936994611611925
206,230,0.017282705323410884
206,207,-0.002121622428802185
207,231,0.027376199303998938
207,208,-0.049024363943103694
208,232,-0.05830900819991587
208,209,-0.014275085794272759
209,233,-0.011544754116510169
209,210,-0.02494351069796836
210,234,-0.031739697180500265
210,211,-0.048241266288407955
211,235,-0.0246374720574184
211,212,-0.048648413978013144
212,236,-0.030659984187429882
212,213,-0.05188045154772984
213,237,-0.02522309857432554
213,214,-0.05063813028172787
214,238,-0.029808451181218536
214,215,-0.0515283889017724
215,239,-0.025100250649896988
216,240,-0.01140672600834815
216,217,-0.016430875913376507
217,241,0.009539795142936458
217,218,0.014247471779570378
218,242,0.016822396355560813
218,219,0.0678652342833109
219,243,0.019438829134844446
219,220,0.035764126715420765
220,244,-0.038474500142161354
220,221,0.004644419043956421
221,245,0.0262838473786725
221,222,0.010034844261215809
222,246,0.04166754570022986
222,223,0.03815154499849099
223,247,0.005605528093920526
223,224,0.05038352106376982
224,248,0.034424690409706526
224,225,0.05774832589290194
225,249,-0.06124944471120298
225,226,0.015590507220632745
226,250,-0.005901941512216818
226,227,-0.010478561135975529
227,251,-0.02178338711844307
227,228,0.02557686962103866
228,252,0.025339403940231396
228,229,0.0056575214320626595
229,253,0.06763019279599311
229,230,0.019237586627673605
230,254,-0.019422367211046412
230,231,-0.03850547610123696
231,255,0.032534925721873616
231,232,0.00024232128312168084
232,256,0.014316610082665743
232,233,-0.02751811302704477
233,257,0.016678097316323613
233,234,0.003379988730036756
234,258,-0.024962146656924162
234,235,0.008468544255971362
235,259,0.028306442515344844
235,236,0.011884065067228907
236,260,-0.014528935771305795
236,237,0.013372802525796623
237,261,0.024743498345670238
237,238,0.014949514289074964
238,262,-0.011211304498824263
238,239,0.015379434524755752
239,263,0.022963626686993786
240,264,-0.026867341220004465
240,241,-0.055217091179120666
241,265,-0.014349612240809285
241,242,0.013572852263973867
242,266,-0.0006138473518285413
242,243,-0.03590923003699034
243,267,0.010239660481861083
243,244,-0.024024102517621302
244,268,0.015646252498459287
244,245,-0.012813752751366977
245,269,-0.023642795303214163
245,246,0.0026815490996070454
246,270,0.032201313986443
246,247,-0.015022292556876494
247,271,0.04953409164864615
247,248,0.04866681544121138
248,272,-0.06376805989270122
248,249,-0.010532417300286565
249,273,0.013749787927033871
249,250,0.004827358222432129
250,274,0.013574954920625052
250,251,0.005207321032612312
251,275,-0.02912581951484688
251,252,0.034867619592629844
252,276,0.007159166638834243
252,253,-0.045171909172226014
253,277,-0.004935400781987746
253,254,0.011295109298843203
254,278,-0.03942172722324786
254,255,0.00901400210418884
255,279,-0.00888676695355006
255,256,-0.014589510907962422
256,280,-0.010005787404814498
256,257,-0.004528732310626071
257,281,-0.028922313663230306
257,258,-0.0020773239108699327
258,282,-0.025216804426195547
258,259,-0.02366809720268288
259,283,-0.025393356865028395
259,260,-0.028600943116727232
260,284,-0.0262254250386272
260,261,-0.032454205470692846
261,285,-0.025581905571046504
261,262,-0.03377994289909523
262,286,-0.026475069290191795
262,263,-0.03494075118872917
263,287,-0.025732686103127664
264,288,0.01917258998080428
264,265,-0.07895414077907807
265,289,0.053623719533122706
265,266,-0.02769103914920451
266,290,-0.028369544698431403
266,267,-0.05092802571187583
267,291,-0.006337513904241219
267,268,-0.008173370990001266
268,292,0.002617750826304478
268,269,0.0007276731312239837
269,293,0.020082141463931936
269,270,0.028514297670293738
270,294,0.020051609860106286
270,271,0.032221482225243264
271,295,0.006269726099061762
271,272,0.04730731924645313
272,296,0.0464664685604834
272,273,0.033143973003837805
273,297,0.009838968484130226
273,274,0.022520752093392216
274,298,0.025099619648538244
274,275,0.026825973028765403
275,299,-0.021644300137759934
275,276,0.0060980944397136415
276,300,0.022583784046716217
276,277,-0.013525806568105847
277,301,0.04162658672311243
277,278,-0.017891441200761086
278,302,-0.0025752073418636346
278,279,0.031909873431925084
279,303,0.03169680727555142
279,280,-0.0046160008929012186
280,304,0.02035535059327533
280,281,-0.017142376057531713
281,305,-0.015564153427594292
281,282,-0.025826102224888688
282,306,0.036109303879633556
282,283,-0.027760193994157502
283,307,-0.005498373587329227
283,284,-0.029669963599367775
284,308,0.03436253988444361
284,285,-0.02925277562499881
285,309,-0.003913788519148622
285,286,-0.030228004252197484
286,310,0.033538254162854594
286,287,-0.03004138105238893
287,311,-0.0035113130187643415
288,312,-0.04948356754383702
288,289,0.016019719574604324
289,313,-0.041597031501886574
289,290,-0.033863872468096495
290,314,-0.019168936352085286
290,291,0.07719676685746146
291,315,0.05355860220527929
291,292,-0.022093193059267914
292,316,0.04174780562267702
292,293,-0.007470992289599852
293,317,0.0395970428607995
293,294,0.007228684512582779
294,318,0.008267326589674997
294,295,-0.023359588464148366
295,319,0.002288355614658227
295,296,-0.008126386040299392
296,320,-0.015543724502084634
296,297,-0.007560241742829347
297,321,0.03645360589393728
297,298,-0.03430529651550465
298,322,-0.013851521060050016
298,299,0.010376726113199996
299,323,-0.012301963855368584
299,300,-0.004856457031247212
300,324,-0.018249619080068617
300,301,0.02421370566454636
301,325,-0.0007401058011999573
301,302,0.008912019103785019
302,326,-0.019697635718150874
302,303,0.016274807793146075
303,327,0.013653328468096174
303,304,0.007127876573463187
304,328,2.843670153020791e-05
304,305,0.008561600563647015
305,329,0.012176312830450349
305,306,0.021332831121448372
306,330,0.002537858768956516
306,307,0.025794739989805235
307,331,0.004059499336706178
307,308,0.025439705909753963
308,332,0.001867101556682848
308,309,0.026962292104468072
309,333,0.0010897291835732556
309,310,0.026653293676752416
310,334,0.002083385043227633
310,311,0.027277734506013337
311,335,-9.047126132161705e-05
312,336,-0.01196375373817455
312,313,0.01081585392146321
313,337,-0.009443618506054612
313,314,-0.014060060343147142
314,338,-0.029922374212604172
314,315,-0.019960345300743337
315,339,0.044882318616049105
315,316,0.02973815077011273
316,340,-0.04309367215607236
316,317,-0.06418499403483621
317,341,0.011224826862702774
317,318,-0.0018272583484409005
318,342,-0.06155239372286086
318,319,-0.0010526919398189591
319,343,0.010541896649042115
319,320,-0.012656600166177251
320,344,-0.02438545068456735
320,321,-0.04393913898017634
321,345,-0.05538655871844721
321,322,0.029302465390478406
322,346,-0.047906721153446324
322,323,-0.01537855343085403
323,347,0.010696607236634967
323,324,-0.07299885841637847
324,348,0.0018651741913385462
324,325,0.034554142047097405
325,349,0.008157492550231649
325,326,0.014562900604832599
326,350,0.022889234938774868
326,327,-0.007359204244024604
327,351,0.03876158569115527
327,328,0.05650864498950474
328,352,-0.014643982185749535
328,329,0.04529138058346948
329,353,0.03417347240430614
329,330,0.024011462832170226
330,354,0.028319956146144874
330,331,0.031204383662067504
331,355,0.032357258778135715
331,332,0.029341422947233634
332,356,0.0306389046014622
332,333,0.028638600318047193
333,357,0.027949488194116714
333,334,0.027899679121019424
334,358,0.03155679546985755
334,335,0.027402200130948445
335,359,0.026070433966520284
336,360,0.011998044327326072
336,337,-0.0112253747261104
337,361,-0.035459955271424225
337,338,-0.023673105659544832
338,362,-0.007453843947985905
338,339,0.0021960606283178887
339,363,0.009435020664874727
339,340,-0.024595780436623894
340,364,0.004340433645840919
340,341,-0.01607187086429353
341,365,-0.018781821510750325
341,342,-0.007260560642640783
342,366,-0.009613720841304942
342,343,0.00584094879507663
343,367,-0.007871895359920946
343,344,-0.04828722426904033
344,368,-0.0013040481873173868
344,345,0.01500782433100083
345,369,-0.0356435736615235
345,346,0.03384679060423825
346,370,-0.009264621711883258
346,347,0.02077412779153409
347,371,0.027462329251888334
347,348,0.014686709958191678
348,372,-0.01741350243588788
348,349,-0.009417859887487055
349,373,0.034527279527780445
349,350,-0.01619175302109314
350,374,-0.013970574423677398
350,351,0.0034330197223932345
351,375,0.08112114077456185
351,352,-0.020430624338566288
352,376,-0.07066993031124527
352,353,0.0011254136939818035
353,377,0.016810980277547582
353,354,0.0012507378829606833
354,378,-0.04404644778563379
354,355,-0.00719111669551312
355,379,0.033301236368472355
355,356,-0.010268841217922563
356,380,-0.042339024332512035
356,357,-0.012011059460572142
357,381,0.03283462056733548
357,358,-0.012829251116895604
358,382,-0.04114903692151571
358,359,-0.013393952731120469
359,383,0.03225660435816606
360,384,0.011148235510103473
360,361,-0.023788595729405202
361,385,-0.039237220736724886
361,362,0.02680139628794684
362,386,0.0038209743759574843
362,363,-0.0020412275891941827
363,387,-0.04430693231617115
363,364,-0.025358483052223945
364,388,0.03534964870182679
364,365,0.05040833005970631
365,389,-0.020841904379714876
365,366,-0.04190383663154426
366,390,0.03959746131665753
366,367,0.010489821010776284
367,391,0.0019058480481933748
367,368,0.021540606501533895
368,392,0.009575068091064756
368,369,-0.02236753951809507
369,393,0.03757001695398569
369,370,0.017454826553666408
370,394,-0.05068177400107938
370,371,0.0025962936752103173
371,395,-0.006396318873729744
371,372,0.040315884849336764
372,396,-0.023832788001823306
372,373,0.010044700893212242
373,397,0.028332085031593988
373,374,-0.06352356784362855
374,398,-0.01193905140552086
374,375,-0.03431734116450371
375,399,0.03568638230059961
375,376,0.03610180706737595
376,400,-0.031067455001875813
376,377,0.02268316057192009
377,401,0.010263195425778446
377,378,-0.01745034673281154
378,402,-0.02354613070027678
378,379,-0.01327879056522447
379,403,0.01584486509366243
379,380,-0.017291654008243444
380,404,-0.027841273102418542
380,381,-0.016734992012893257
381,405,0.01522746080617506
381,382,-0.01811120408009057
382,406,-0.02907087459495623
382,383,-0.01794100500060792
383,407,0.014808010465933566
384,408,-0.06154891598201494
384,385,-0.015707803529271112
385,409,0.0009580226041396282
385,386,-0.00933524677679416
386,410,-0.014941665592663644
386,387,-0.023709030022591972
387,411,0.04285679711100442
387,388,-0.002413441973237313
388,412,-0.01646226241808911
388,389,-0.004892650807804253
389,413,-0.02693468946423452
389,390,0.018103801914480307
390,414,0.02240763544062045
390,391,-0.03216737799438233
391,415,-0.03616547412422683
391,392,0.05294981644595131
392,416,-0.0435284701651403
392,393,0.015096694565969604
393,417,0.024149111281882695
393,394,-0.005649598562935431
394,418,-0.025052381166186955
394,395,-0.01684246661913136
395,419,-0.04365183568335437
395,396,0.002539401638631391
396,420,-0.016772699161820486
396,397,0.0045207228653039696
397,421,0.0230443164993492
397,398,-0.012516371617049727
398,422,-0.004563638120687464
398,399,-0.007293686762928311
399,423,0.005907264367093558
399,400,0.01668069193582663
400,424,0.008346599340764652
400,401,0.017864746738855308
401,425,0.004641527959150992
401,402,0.0012182394016946947
402,426,0.023726026554738665
402,403,-0.00587637853578202
403,427,0.008426922961259159
403,404,-0.0037002805440249894
404,428,0.023181092062519733
404,405,-0.00399328783773553
405,429,0.006881091362895609
405,406,-0.0033905395603388167
406,430,0.022695258180174625
406,407,-0.0034214470237439315
407,431,0.006236141093140165
408,432,-0.03289011242208497
408,409,0.05932925066466023
409,433,0.0033049141499547933
409,410,0.0229293635214541
410,434,-0.03449587492209482
410,411,0.012520042181565506
411,435,0.004528457297982688
411,412,-0.004386498304135016
412,436,-0.013984709603218546
412,413,0.047931742960589475
413,437,-0.015284842349162062
413,414,0.062820423770296
414,438,-0.010957493676403975
414,415,-0.0337507094555989
415,439,-0.051549244944677684
415,416,-0.013305646625682501
416,440,-0.0422718327580089
416,417,-0.04311670967786753
417,441,0.025184237944431906
417,418,0.03707914995877141
418,442,-0.0399797522802417
418,419,-0.009759080262639316
419,443,-0.025384939375886022
419,420,0.024286704523635287
420,444,-0.016448715347119943
420,421,0.016420150986731424
421,445,0.023698193985172443
421,422,-0.033668225156374035
422,446,0.007116185693005157
422,423,-0.002437606447732978
423,447,0.02715519526819438
423,424,0.03949604810386663
424,448,-0.0062664607791254245
424,425,0.02786540564492119
425,449,-0.0062095695890551795
425,426,0.012102121479233806
426,450,0.03353937008222896
426,427,0.0041249639552962255
427,451,0.01364342318811809
427,428,0.013583392077036861
428,452,0.03819759359667848
428,429,0.01150144535648796
429,453,0.014169567844892634
429,430,0.014679005912129983
430,454,0.03931688166722612
430,431,0.013944351509645564
431,455,0.013986714865572429
432,456,-0.02288958975095126
432,433,-0.03448101404147888
433,457,-0.0024049014219134916
433,434,-0.01443635409592289
434,458,-0.04266293255974161
434,435,0.036746536764342204
435,459,0.009276998901917417
435,436,-0.07073883201777738
436,460,-0.009362405166546225
436,437,0.006826675385437568
437,461,-0.013420935030359836
437,438,-0.0655159489652104
438,462,0.0019412288518736536
438,439,-0.017192262089294176
439,463,-0.05721297263408638
439,440,0.0005686388089842529
440,464,-0.031869952817234884
440,441,0.017028640384876174
441,465,0.027648357408515938
441,442,0.013880059671554626
442,466,-0.050371609513657
442,443,-0.030163271978642336
443,467,-0.023772202725704798
443,444,0.02531256500861646
444,468,-0.011165998921483507
444,445,0.012734721701005935
445,469,0.02099589074677041
445,446,-0.0027027390294325627
446,470,-0.003584789742583439
446,447,0.010543588650958263
447,471,0.033030089490645724
447,448,0.005854048933556034
448,472,-0.012370248430027889
448,449,0.017221151164857767
449,473,-0.000262145134838889
449,450,0.0298283218077113
450,474,0.025451553657434574
450,451,0.024365188230104626
451,475,0.030084166498478254
451,452,0.027339403104241308
452,476,0.02672686846504939
452,453,0.02663310582463225
453,477,0.03284036913448691
453,454,0.027735792816441618
454,478,0.026656801159262982
454,455,0.027502024904644998
455,479,0.033356608289471776
456,480,-0.02899111806194876
456,457,0.017870639158580313
457,481,-0.001902418976899935
457,458,0.029420295509270833
458,482,-0.03936131805339452
458,459,-0.0012746773315551513
459,483,0.00944233099901052
459,460,0.007819135845225686
460,484,-0.013440511088995464
460,461,0.014556518792944308
461,485,-0.017503921253952656
461,462,0.012613870127131683
462,486,0.00748408855632773
462,463,0.010566042760462068
463,487,-0.05090687828405183
463,464,0.006812416898487652
464,488,-0.033682633589763825
464,465,-0.0385895468172076
465,489,0.030947601435616413
465,466,0.042227929353357826
466,490,-0.052861726130161116
466,467,-0.0072702254272058306
467,491,-0.020068704310614804
467,468,0.023457810689136077
468,492,-0.009949273755023167
468,469,0.02449107793898511
469,493,0.021718898604102334
469,470,-0.031243709467155736
470,494,-0.0007447355505627708
470,471,-0.012034762707782384
471,495,0.031605967099651
471,472,0.0477635882834523
472,496,-0.01479596388419688
472,473,0.03684915362316964
473,497,-0.0019758186022662996
473,474,0.020482616834513575
474,498,0.025357562181616708
474,475,0.02170810310795923
475,499,0.026379941470229068
475,476,0.030800957762783885
476,500,0.02815677721714906
476,477,0.03053830105185239
477,501,0.02922192646889495
477,478,0.03376948963448688
478,502,0.02870865792691411
478,479,0.03365396762395133
479,503,0.02981013640746753
480,504,-0.027609374136170487
480,481,-0.0413976308012377
481,505,-0.0018675043102034127
481,482,-0.011622587345608056
482,506,-0.039660852202838215
482,483,0.034880125911708394
483,507,0.01137606646701614
483,484,-0.06361646816059523
484,508,-0.013325335958955922
484,485,0.006990603915796313
485,509,-0.019197643397017558
485,486,-0.060000258527933954
486,510,0.00871686040555064
486,487,-0.020693923519988573
487,511,-0.04968456510854181
487,488,0.004722981465460466
488,512,-0.03202330524902453
488,489,0.02017556715776763
489,513,0.033186687291639226
489,490,0.013139120514148228
490,514,-0.0519398184313549
490,491,-0.035981508430098355
491,515,-0.020220410550125356
491,492,0.027925014120467693
492,516,-0.008068069999407151
492,493,0.010457341852866852
493,517,0.021377584910034598
493,494,-0.0043219855135461374
494,518,-0.002450295005246297
494,495,0.007463602317825626
495,519,0.03184290746409554
495,496,0.0028290674824946343
496,520,-0.015342536203791628
496,497,0.011611246936274269
497,521,-0.002880212922395397
497,498,0.026478906980061535
498,522,0.02428574365978646
498,499,0.023308276457362182
499,523,0.026055907275640524
499,500,0.026249369063838564
500,524,0.026748933312004133
500,501,0.02653320479185508
501,525,0.02922591802344215
501,502,0.027650256108655485
502,526,0.027217466208836638
502,503,0.027795908644192045
503,527,0.029929211125621014
504,528,-0.02913461838828217
504,505,0.0038549160871642956
505,529,-0.0020456730270331566
505,506,0.029595579261976843
506,530,-0.03847187678671696
506,507,-0.00579915076173958
507,531,0.011186424741280683
507,508,0.010869256904108827
508,532,-0.014789574215968741
508,509,0.01335491551458502
509,533,-0.01984381959836455
509,510,0.00789000245322591
510,534,0.010295364033187307
510,511,0.014745234094141172
511,535,-0.0477712056075975
511,512,0.009223114756435384
512,536,-0.03300061324910392
512,513,-0.034685894140602996
513,537,0.03437578120693235
513,514,0.040981196241148
514,538,-0.05291261029088613
514,515,-0.006989863580827446
515,539,-0.018566051447586048
515,516,0.02193703063006358
516,540,-0.007930072689169796
516,517,0.025366148723976065
517,541,0.02161614211473829
517,518,-0.029451774057015365
518,542,-0.0015816380492348792
518,519,-0.013821946354245203
519,543,0.03127897345425463
519,520,0.04867646418018588
520,544,-0.016235183507162982
520,521,0.03760032220766635
521,545,-0.0038356858005745642
521,522,0.01907015850632205
522,546,0.023929043506755492
522,523,0.022392654584980298
523,547,0.024351845485967603
523,524,0.030859831986279736
524,548,0.026867587516154673
524,525,0.031166071166591564
525,549,0.027579554689150205
