CATID	RA	Dec	r	priority
10002325	131.279479864139	0.922065413842108	17.03244	3
10002333	130.531347255324	1.50601262649255	16.03374	3
10002401	135.370600313226	-0.290817953466867	16.29053	3
10002407	136.650138123033	0.179726520464238	15.56618	3
10002474	129.39484931844	-0.0449590989314644	16.84577	3
10002475	129.66021045207	-0.0557215798356534	16.90156	3
10002481	129.430205810424	0.252958003224674	17.29427	3
10002511	135.772728587057	-0.501951721043786	17.50626	2
10002524	138.205166498874	2.17197692852736	17.46876	2
10002526	134.128417891183	-0.434875208857596	17.44761	2
10002541	134.258738034356	1.2880981375007	17.81253	1
10000010	134.111515958595	1.28804553232669	16.20704	8
10000037	184.393166394444	-0.957535494346822	16.77442	8
10000083	177.385297057024	-0.228016524332977	16.35673	8
10000095	177.883908848333	-0.68163091242799	17.27571	8
10000099	178.657011806104	-0.220489021117996	16.96113	8
10000120	219.504704615193	-1.17707781076138	16.76874	8
10000131	212.69297498824	-0.346375110314126	17.01298	8
10000187	216.047599973957	1.64497589872628	17.30954	8
10000197	212.652203220917	1.55728417295652	16.91656	8
10000200	213.551249669104	1.38915620037095	16.55702	8
10000260	217.763283891987	-1.63285316837558	17.36475	8
10000315	133.646986098911	0.131404718440361	16.69088	7
10000330	130.89428678435	1.48386807440622	15.66066	7
10000358	132.908021444058	2.72077296616187	15.87696	7
10000382	136.46731709983	-0.774834683147095	17.12724	7
10000517	179.697335399491	0.227388610211566	17.30859	7
10000628	176.548243681568	1.17896916704502	17.23816	7
10000635	175.749701019906	-1.41135886371975	17.07252	7
10000705	186.137535412805	-1.12326091891765	16.80324	7
10000708	186.189049226228	-0.30259067549159	16.69664	7
10000714	186.208870452164	0.932556195410782	16.33111	7
10000717	185.554249971368	-0.165970437006516	16.21552	7
10000738	218.601070763742	-1.0789592977415	16.3083	7
10000754	221.396196408621	-0.661843873684108	16.26191	7
10000835	222.930123557122	0.551959977616709	16.52411	7
10000871	213.890999323969	-0.571682555334733	16.65122	7
10000899	221.761364970258	-0.198914491640208	17.14868	7
10000915	220.466242783152	0.231034419310934	15.3005	7
10000920	221.340827767966	0.292626766648698	17.31431	7
10000921	221.986276029362	0.241180782630542	16.81291	7
10000974	213.410360818101	1.7620287323317	16.8524	7
10000993	221.482025018451	1.53238646131859	16.76692	7
10001000	218.410807938998	1.89229873996269	16.70227	7
10001024	213.750092385589	1.55799888330611	17.13009	7
10001117	218.370777779961	-1.94887944617819	16.27913	7
10001150	216.387487117991	-1.14155991785364	16.03149	7
10001189	213.779551256847	0.140062741499518	17.21635	7
10001205	223.849121580684	-0.3836129410378	17.17177	7
10001288	135.934544186489	-0.673743496676701	17.43728	5
10000117	186.056714548602	-1.49172804151382	16.02599	8
10000186	215.568194025878	1.59607510934036	17.20712	8
10000204	220.794882463956	1.25095843867409	17.23091	8
10000256	213.96327897298	-1.76701010184473	16.3944	8
10000297	133.968237266765	0.834847175778898	16.91665	7
10000306	128.544393588312	-0.329637664983822	15.4086	7
10000322	135.101324482264	0.625340469448375	16.21186	7
10000350	134.888747530826	1.92593609238075	16.88373	7
10000356	131.802665730696	2.70569155349845	17.24236	7
10000420	139.455396114269	1.79503503584705	17.07299	7
10000432	135.819596690948	0.317370215881301	16.67243	7
10000488	173.765400797034	-0.535072405489867	17.24073	7
10000549	182.398521486753	-1.7076094074987	16.76272	7
10000587	184.691471533774	1.57895431175671	17.22659	7
10000636	176.323740358815	-0.467792975273415	16.98631	7
10001299	183.949168051707	0.881226930888285	17.54536	5
10001323	185.479706674591	0.318342850208832	17.43806	5
10001328	184.647390840883	0.83075311264953	17.50912	5
10001329	179.876156701244	1.0737446039813	17.55175	5
10001363	180.565052592057	1.7487349495266	17.45712	5
10001370	174.735927320261	-1.78163737539554	17.38654	5
10001387	173.995103831998	-1.76540085088077	17.51955	5
10001418	211.085875631307	-1.06904382139644	17.51017	5
10001436	211.890707583393	0.128670620713325	17.46075	5
10001451	222.485929093581	0.0722842142279145	17.54816	5
10001462	220.177629313475	0.606597152411845	17.45278	5
10001501	222.816968077123	-0.00662560693825082	17.48886	5
10001508	217.562678176668	0.365345958251188	17.39185	5
10001517	214.347506241054	0.798788469698417	17.47313	5
10001519	217.174885316219	0.680038860028269	17.46715	5
10001521	218.776916932107	0.798939994663953	17.49046	5
10001568	218.120095043263	1.31000750821301	17.44246	5
10001600	218.08714699969	-1.75547492320765	17.52649	5
10001645	212.63114304397	-0.58311908572307	17.51615	5
10001657	211.972015348849	1.48708173088922	17.40324	5
10001690	129.372938053293	-0.78418814193433	17.72778	4
10001752	138.514323998941	-0.76016665564587	17.70727	4
10001758	141.270028852659	0.205976114076647	17.77178	4
10001762	141.49919652721	1.01421836552666	17.82374	4
10001777	135.902239924768	2.75131395565176	17.71106	4
10001798	128.824158307508	-0.140834848892014	17.70131	4
10001875	179.296736744749	-1.96409637503041	17.66304	4
10001910	177.138707739071	0.614512898766376	17.66385	4
10001984	219.53630069265	-0.69023322252977	17.63971	4
10001985	220.982802328727	-0.731300274261629	17.75942	4
10001998	214.049234045732	-0.341840825315731	17.66532	4
10002036	219.642189397309	0.857246888103289	17.68622	4
10002042	214.303630792416	-0.920699395564833	17.87007	4
10002072	220.794938241179	-0.0222261355555372	17.71962	4
10002091	211.181373019443	0.80108543537143	17.75149	4
10002115	221.21954720345	1.1432068439664	17.67601	4
10002139	213.697567955807	1.07808884204401	17.60049	4
10002167	221.763797505593	1.61492912455189	17.65316	4
10002249	214.217563691076	-0.779219304349187	17.76946	4
10002260	223.7468009309	0.145795995593595	17.80486	4
10002312	130.293528446346	-0.352216036211903	17.14916	3
10002357	133.475641577094	1.77057509572505	17.02338	3
10002399	135.380125665381	1.22005397946619	17.35172	3
10002465	138.099887394551	2.6902100095531	15.96388	3
10002473	129.353760184249	-0.0684363472128989	16.73968	3
10002487	130.112815910089	0.634753989290688	15.98332	3
10002568	138.770054351059	1.40032439652934	17.79938	1
10001292	136.31813771493	2.1043906708588	17.58082	5
10001358	185.111715707539	1.53603075926965	17.41444	5
10001395	173.863312653071	-0.640287111323873	17.36878	5
10001419	212.857057760375	-1.2060090536421	17.43732	5
10001429	222.912600538794	-0.632012719957934	17.53932	5
10001446	220.692571059995	0.0680533407701054	17.57393	5
10001472	217.628437707878	-0.89959070151189	17.61875	5
10001480	219.205929262886	-0.564397131664358	17.51143	5
10001502	213.272212734319	0.287606879548827	17.60354	5
10001584	221.627585046404	1.69947306239529	17.371	5
10001614	217.419193087664	-1.43897681507485	17.39501	5
10001684	132.08897993345	0.649173674185816	17.85	4
10001724	134.784872083272	2.56371301830213	17.8386	4
10001760	140.260417225945	0.505483331484242	17.67425	4
10001794	135.789940182332	1.80640137471877	17.6868	4
10001819	179.736801119563	-1.00657326583267	17.72824	4
10001859	179.440690052334	-1.66075682864456	17.66888	4
10001862	182.174236105708	-1.66344342386838	17.7332	4
10001913	176.088654183765	1.50564007740929	17.78953	4
10001933	180.800408695946	-0.815091444842543	17.61199	4
10000647	174.561396591267	-1.10572251906243	16.08541	7
10000728	186.424037832091	1.2831726818831	16.79469	7
10000872	214.594942132458	-0.621945323764864	16.98799	7
10000878	218.909751600705	-0.585211610132211	17.12325	7
10000911	219.022918735345	0.394601395451778	15.59397	7
10000913	220.037161807686	0.369129832056063	15.82515	7
10000923	222.836478796115	0.295894946029006	15.71172	7
10000964	220.952097978202	1.0805858058084	16.59097	7
10000986	219.841117795179	1.50376403338462	16.89611	7
10000992	221.320184321333	1.43348887783136	15.81691	7
10001015	215.696656789366	0.965660798175367	16.70142	7
10001090	218.910590417422	-1.78666204691304	16.54889	7
10001144	214.540157930364	-1.21817506915333	17.06355	7
10001163	222.339783466327	-0.968610360239545	16.02488	7
10001194	215.911753536105	-1.20230906491796	17.03516	7
10001247	133.253541589036	0.565067975997768	17.58319	5
10001281	140.378729113085	1.65217664442197	17.48274	5
10000014	135.096465611298	1.96032095874972	16.29524	8
10000062	181.652481059199	-1.30646137230698	16.69687	8
10000064	184.792094437388	-1.93984218262066	16.6146	8
10000065	184.917180194627	-1.89107267463424	15.5236	8
10000089	175.104578079734	-0.828271283069975	16.99943	8
10000090	175.552558764943	-0.208661228041791	17.31551	8
10000113	185.905041025489	0.529830088036842	15.97848	8
10000114	185.831489266505	0.957009061322428	15.9854	8
10000136	220.870153839647	-0.290549433252854	16.86368	8
10000152	213.220020228402	0.947704891318335	16.65559	8
10000190	218.44628654379	1.54404820511433	17.1738	8
10000215	219.164498916192	1.76751444199757	16.77822	8
10000216	219.969765405115	1.73857146497874	17.35425	8
10000335	134.336589628058	1.60976160838347	17.00353	7
10000451	134.837316004971	-0.146924861672818	16.97585	7
10000471	183.847639452512	0.569968351333317	16.70967	7
10000487	184.837250280786	-1.0336448194748	16.30989	7
10000507	181.581810216596	-0.183789402749147	15.4598	7
10000538	182.501627443401	1.09319362474765	16.55909	7
10000557	184.570711615079	-1.76181344156488	15.932	7
10000590	179.314224857254	1.97160464827601	17.21696	7
10000599	185.116490951392	1.36119193824224	16.34449	7
10000612	183.807997992708	-0.835133298412718	17.09418	7
10001988	221.373569720849	-0.782667399125347	17.77646	4
10002029	213.648907872725	1.04832994290325	17.62447	4
10002065	217.184790618803	-0.16249705901045	17.66938	4
10002066	217.896492117286	-0.117768341442521	17.80366	4
10002138	223.023351904645	1.93192037936717	17.86162	4
10002155	220.731084000624	1.31757713819997	17.81866	4
10002228	214.063708177796	-1.19732348349537	17.6597	4
10002273	223.693653973246	0.840066347067523	17.80517	4
10002296	134.436820908039	0.819250162159001	16.45829	3
10002299	130.62673848053	1.09690092882882	15.33424	3
10002354	131.332234514678	1.69326772417696	15.31868	3
10002360	134.569719520739	1.90301440994856	15.63327	3
10002391	139.150407565963	-0.149384864440646	17.21308	3
10002398	139.315095155509	0.768517752969499	16.76439	3
10002424	135.409822325726	2.07168174597306	17.30579	3
10002468	129.686968751134	-0.623673831875061	16.07952	3
10002476	132.405876967553	-0.0676952191261545	15.46727	3
10002498	133.530384291083	1.4389617583711	17.39466	2
10002516	138.533198174086	0.675278972947032	17.43072	2
10002553	129.356983162442	2.23918665371997	17.86265	1
10001377	176.546461002626	-0.856502554491795	17.42689	5
10001420	213.458077467839	-1.21799712985427	17.52247	5
10001431	216.563771731612	-0.218729749610879	17.4871	5
10001434	221.149921586239	-0.253136810454524	17.50297	5
10001443	218.209539899868	0.130033556145469	17.4947	5
10001505	215.622931081414	0.2748213296758	17.48604	5
10001548	221.966255282063	1.46964729732604	17.58511	5
10001562	213.348059490448	1.45185239879745	17.46528	5
10001571	220.94987352432	1.31960962783765	17.39691	5
10001594	214.673923399376	-1.84976902749393	17.41499	5
10001608	211.397938497902	-1.49633934229433	17.45359	5
10001700	132.340059053366	0.139615039957774	17.66072	4
10001702	133.796723188872	0.0164079141977519	17.86732	4
10001714	129.024259993796	1.50027125278053	17.64947	4
10001829	182.378649805098	-0.141353382116958	17.64954	4
10001845	175.371470622296	0.758602040872504	17.67868	4
10001849	185.014561880712	0.71434018295235	17.7762	4
10001880	179.254731937627	-1.63434360002523	17.67526	4
10000697	173.96267991052	1.01710403458374	16.35274	7
10000772	219.479483341782	-0.307641910160094	17.1304	7
10000888	215.494799944773	-0.0659510628771242	16.60018	7
10000944	221.401810853225	0.680432669461984	16.60236	7
10000980	219.252079292468	1.58784047056265	16.17747	7
10000981	219.278457660147	1.61891880457523	16.22333	7
10000984	219.744243861378	1.52953060337804	17.05361	7
10001005	221.786404394834	1.95770446281084	16.63135	7
10001020	212.176306319747	1.46536187416623	16.46356	7
10001060	219.788977955378	1.69743367071542	16.67284	7
10001081	212.020076800995	-1.81452705545229	17.25644	7
10001118	219.081264060962	-1.8888972039485	16.12598	7
10001148	216.008358235689	-1.15436081611483	17.34625	7
10001187	212.90819508662	0.741152767327069	17.16175	7
10001210	223.889130014381	0.568073477441534	17.08676	7
10001254	130.901169225981	1.68448269511381	17.62913	5
10000023	137.235342256275	1.31515099432881	17.29406	8
10000029	129.518480148707	-0.527804353929201	16.47709	8
10000030	131.935459204697	-0.511746035264288	17.14955	8
10000049	179.606300960755	0.755833108313627	16.96614	8
10000052	174.741802290658	1.0921871780759	16.63053	8
10000070	185.495465831058	-1.63831813054776	17.20135	8
10000103	181.153285908481	-0.394508680724068	16.96236	8
10000106	182.864935941124	0.0906778071220774	15.25471	8
10000110	182.449168046078	0.97858056909649	16.15194	8
10000129	212.045864730905	-0.27336125541423	16.48985	8
10000223	211.62779525678	-1.81825687230851	17.34018	8
10000254	222.494382673334	-1.96774964290867	16.7006	8
10000280	223.189657191959	-0.345408747090817	17.33598	8
10000284	223.955573121978	1.06758467956756	15.98349	8
10000291	223.343873513947	1.99870460497834	17.35496	8
10000327	129.895337080944	1.58031639038484	17.11017	7
10000334	134.283563293413	1.69439237087561	17.23668	7
10000336	134.574996182045	1.71379957725742	16.54591	7
10000345	131.752063801131	1.35380366047729	15.49707	7
10000347	128.822842674415	1.69319424742528	17.23258	7
10000349	130.715886813265	1.69873625819486	16.58913	7
10000366	134.276091076978	-0.933030629620212	16.3486	7
10000410	136.734330017134	2.34839383763132	17.29377	7
10000417	138.10917958569	0.848143408592943	16.93476	7
10000594	180.076960859566	1.30250835073955	16.31165	7
10000605	184.637245228291	1.77841918986955	17.10081	7
10000609	175.433167148919	1.61894759680172	15.81113	7
10000641	175.788859401182	-0.511308943575799	16.74987	7
10000644	175.695069439796	0.161930062665171	16.58626	7
10002004	218.921013912431	-0.375020436580762	17.79674	4
10002015	220.794621475865	0.192348924952356	17.81846	4
10002031	217.560205143441	0.874354455663676	17.81269	4
10002047	217.656218688884	-1.02130975042502	17.76137	4
10002050	219.068129773245	-0.925222310660771	17.69095	4
10002076	222.21215415545	-0.00515599529088555	17.86244	4
10002201	214.871685597004	-1.37701037427277	17.88468	4
10002213	221.9639577704	-1.79180809667665	17.78027	4
10002240	211.664174963455	-0.515443436374917	17.75006	4
10002322	130.479478436036	0.977686580197227	16.35038	3
10002548	130.794366402757	1.34752755962162	17.75775	1
10002556	133.270107892773	2.02871984234172	17.62568	1
10002559	134.853490600583	1.27942325881257	17.87451	1
10000040	175.35546958947	-0.0736487123997964	16.9271	8
10000057	177.997303103708	-1.83256636353068	16.86567	8
10000301	133.760587520127	1.22831515445255	17.0064	7
10000318	129.907514406571	0.565619081860649	16.63655	7
10000321	134.897940053617	0.482447811818861	16.86943	7
10000406	140.700718480053	1.6899946737273	16.94128	7
10000413	137.246767052996	2.7927694752882	17.27745	7
10000422	140.345131690517	2.36723671936352	17.29638	7
10000430	137.881675896451	1.07702460063391	16.93217	7
10000443	136.405992567543	2.09486347180051	16.82218	7
10000459	131.703159189387	0.688173278192263	17.33936	7
10000495	181.200414161787	-0.555102616438924	17.29262	7
10000533	175.152746190312	1.1298985089709	16.90412	7
10000562	179.742019454011	-1.36847852879509	16.62062	7
10000581	182.134263836655	-1.54340895899676	16.34726	7
10000588	184.913949536601	1.55901100180029	16.76081	7
10000624	177.615385927071	1.39861461460847	16.35403	7
10001297	183.176552633879	-0.320387055768678	17.33841	5
10001301	174.061717813986	-0.986093430921709	17.52698	5
10001310	185.291153132575	-0.604282211122466	17.54073	5
10001440	213.412613231368	0.154058291051253	17.50404	5
10001465	212.916633016312	1.03350162381629	17.41409	5
10001468	211.04727960352	-0.928000098619175	17.45926	5
10001473	218.179146946391	-0.889488038786571	17.60265	5
10001487	212.879687493155	-0.127066375259918	17.57792	5
10001535	220.236779687365	1.08826555666388	17.48134	5
10001536	222.88635513309	1.11555050717279	17.47478	5
10001565	214.791462597298	1.39768731990433	17.45583	5
10001573	221.116273529236	1.2230035043166	17.58825	5
10001621	222.345718008383	-1.34319574925608	17.54421	5
10001672	223.485102575325	0.512058404977242	17.54001	5
10001698	134.223150409534	-0.278510979193747	17.69662	4
10001722	131.395504930658	2.23664299606531	17.67035	4
10001746	135.42616252699	0.384732606485402	17.64209	4
10001757	139.892123335429	0.0765507739822244	17.74079	4
10001765	140.943079415061	1.99777534626734	17.83687	4
10001770	135.55673787332	1.96913522896858	17.83171	4
10001784	138.372728166634	2.14025819150269	17.65801	4
10001817	184.826437351491	0.869796524684035	17.62347	4
10001840	184.319510627417	0.371996808557188	17.58244	4
10001873	185.203164045703	-1.3360681562881	17.67966	4
10001907	178.053825655064	0.515276027683955	17.56569	4
10001921	175.775452698886	0.456136185091557	17.72349	4
10001963	212.129275677196	-1.05078185754088	17.85052	4
10001987	221.305359314017	-0.64011073345136	17.62679	4
10001997	212.197301351323	-0.352971279176977	17.80654	4
10002057	218.866945444123	-0.554058162411768	17.76192	4
10002089	222.498348291313	0.293935733579278	17.65609	4
10002098	219.901835264666	0.776449466837359	17.71895	4
10002206	213.975613641578	-1.97800364548921	17.68442	4
10002216	215.769872849141	-1.57058146186931	17.81079	4
10002252	211.190334614474	1.99442265848329	17.77836	4
10002257	223.529112601225	-0.788490105030437	17.8208	4
10002281	223.398894959235	-1.6055382750362	17.77567	4
10002293	132.632610493232	0.790311090182008	15.32455	3
10002298	130.216342213183	1.09849874308086	16.41598	3
10002319	133.502305476782	0.606273049640936	16.40438	3
10002321	130.381692915333	1.01871845148935	16.64272	3
10002388	139.162193435407	-0.573886221612725	15.64737	3
10002415	136.162725681706	1.71645526472556	15.20157	3
10002436	139.871468904938	1.9320757797514	15.59293	3
10002488	130.362547207925	0.796749325560817	16.83819	3
10002529	129.697259892864	0.730132927095757	17.38297	2
10002542	134.459754695052	1.31663450471893	17.77256	1
10000654	182.284941170901	-1.07893115418417	17.12173	7
10000735	212.586309194185	-1.2142264930733	16.16264	7
10000747	213.879874732708	-0.783370135262689	16.71717	7
10000816	216.215807069547	0.533320591140679	16.75029	7
10000823	220.011733809458	0.462955317656185	15.91828	7
10000852	220.724740135433	0.92234499194173	17.36118	7
10000862	215.152358672223	-0.983592893670453	17.01684	7
10000880	220.629863773464	-0.452077104578297	16.41997	7
10000948	222.273378983506	0.788005077895585	17.20915	7
10000953	214.440492883405	1.15587526925006	16.39844	7
10001038	219.106625405605	1.42283938943685	16.74459	7
10001059	219.578112018853	1.82296290538544	17.17307	7
10001129	217.461199572471	-1.57406387668434	16.73379	7
10001140	222.003675811286	-1.54424818170602	17.27962	7
10001145	215.1867191642	-1.12512631214072	15.90812	7
10001165	211.154296709194	-0.435858433538837	16.87592	7
10001190	214.483165637168	-0.407081888515955	17.33054	7
10001207	223.237403011016	0.439669592054359	17.31591	7
10000007	128.646104740348	0.587113874842517	16.48902	8
10000015	134.229692716049	2.93659049188646	16.62207	8
10000025	137.216384623749	1.02227201310002	16.85716	8
10000036	183.029204332195	-0.943706799053713	16.26621	8
10000059	182.400187818963	-1.67168961366067	17.08569	8
10000080	176.196364731809	0.895896775856523	16.32134	8
10000084	176.654119841177	-0.485539342464216	17.14938	8
10000118	212.268593980649	-1.16203098930349	16.21365	8
10000126	219.549257924625	-0.757294505614707	16.76453	8
10000183	213.658177547616	1.57058101547616	17.2086	8
10000277	213.113732354189	0.598375586520492	16.78304	8
10000281	223.163564731939	0.977723848315288	16.5762	8
10000316	128.677167961604	0.546023438809749	15.50586	7
10000369	136.142368526816	-0.967250445781266	16.79673	7
10000384	136.544439572897	-0.664598159152577	16.20656	7
10000415	138.880336109436	2.89743639049471	16.62143	7
10000428	137.350482736089	0.117760563723224	16.14272	7
10000472	184.389739439514	0.436842456893382	15.92201	7
10000479	178.495273472045	-0.986191861871782	17.15602	7
10000485	183.990588406131	-0.986447345452968	16.77493	7
10000511	183.288008510183	-0.173735180514132	17.30099	7
10000545	179.750863484635	-1.73659442368509	16.6775	7
10000592	179.550134227436	1.31673608795035	16.49279	7
10000600	174.137901635929	1.81757700935406	17.19462	7
10000617	178.085539527698	0.654286344538723	16.07886	7
10000626	175.549812092018	-1.5221373932753	16.01541	7
10001957	186.224104632254	-0.011538862771915	17.79305	4
10001959	186.02123316793	0.750285442446781	17.77133	4
10002146	216.058557541263	1.37454702510245	17.80091	4
10002156	214.594144196336	1.90815328414368	17.68349	4
10002157	215.597546115194	1.77470173291642	17.67037	4
10002175	212.189249694892	-1.61773446419511	17.78079	4
10002224	220.092655074183	-1.42932099732556	17.84776	4
10002275	223.784831069813	1.4922686412019	17.67566	4
10002300	130.858754372627	1.18953755920821	15.49193	3
10002545	134.551728592325	1.77944105624069	17.71127	1
10001298	183.256580763208	0.202742954118814	17.43557	5
10001327	182.283579090864	0.834413512754779	17.4213	5
10001373	176.703523471046	1.61547682941392	17.43638	5
10001453	211.861149498645	0.588086831709181	17.40042	5
10001481	219.766673226029	-0.417848445668786	17.47676	5
10001509	218.558993636124	0.312360862241146	17.43557	5
10001567	218.115549565488	1.33545633759234	17.52597	5
10001635	222.250598832663	-1.43137448550378	17.56621	5
10001681	223.439553605566	-1.26754867365084	17.40856	5
10001686	129.940226731584	1.16635437453659	17.66432	4
10001710	133.842580286643	0.946559601772645	17.74734	4
10001748	136.81229990876	0.717969007785521	17.7817	4
10001774	135.970031378334	2.50287800251286	17.6879	4
10001791	138.262725770866	1.82416821711425	17.65462	4
10001802	133.127564561235	0.329553872857956	17.70905	4
10001818	179.598905226768	-0.871880082569138	17.59878	4
10001824	180.236904361639	-0.526220093790388	17.75207	4
10001867	173.867440012687	-1.37229331518205	17.7802	4
10001878	182.04402354641	-1.90037425903355	17.62906	4
10001917	175.862468654796	-1.16471814851594	17.64441	4
10001918	177.012807751592	0.697556574059276	17.79998	4
10000725	186.403253608383	1.45430826713439	15.71672	7
10000766	217.550384540029	-0.30723762483538	17.22865	7
10000897	220.974160116405	0.00197565181729065	16.94318	7
10000908	217.07781871119	0.263768832450956	16.63749	7
10000934	216.542148375908	0.779676925884942	17.0259	7
10000947	222.322986209256	0.698670526321306	16.87471	7
10001031	216.37727004067	1.39614281523379	16.89565	7
10001092	219.137133859618	-1.80966701369677	16.26455	7
10001132	219.418074456576	-1.48957298643793	17.16819	7
10001141	222.246856181433	-1.51279150212068	17.26572	7
10001156	217.604043291773	-1.09754891780976	17.1934	7
10001174	212.727819197215	-0.583692394882732	16.86832	7
10001177	214.168679259635	-1.66476533052321	17.05551	7
10001201	223.277338610365	-0.698129017777287	16.40713	7
10001392	177.73508450805	-1.08312110266434	17.3436	5
10001408	186.083755880802	-0.272012702209844	17.32347	5
10001427	221.678442870953	-0.651203860341548	17.4506	5
10001445	219.207456594073	0.0517374045973237	17.39951	5
10001457	217.528539412557	0.473682692499316	17.3854	5
10001471	217.483014298083	-0.84182644527615	17.43935	5
10001476	212.813391407178	-0.478265201849078	17.57602	5
10001489	213.728307993339	-0.00504220676904103	17.42706	5
10001516	213.344231658896	0.838686415119357	17.42063	5
10001522	220.240512049631	0.674868709073032	17.61098	5
10001596	214.973293215131	-1.91657755234524	17.42601	5
10001618	219.255074303931	-1.27699937348319	17.61509	5
10001625	220.026339900628	-1.92324502343862	17.40084	5
10001641	212.559410988623	-1.63932306309063	17.61314	5
10001653	212.710676565451	0.49331174045305	17.59464	5
10001666	223.75359195267	-0.693987209318677	17.62799	5
10001691	131.295450220922	-0.798764612090133	17.82017	4
10001707	133.202742165764	0.615149562835388	17.77417	4
10001807	184.003010172101	-0.336480808414111	17.66781	4
10001989	221.617261441291	-0.665282368235992	17.86303	4
10001996	212.025792126608	-0.250031319177081	17.84562	4
10002001	218.283755049554	-0.270145817731004	17.86127	4
10002045	217.473800110397	-0.98026577170892	17.85633	4
10002061	221.989730262094	-0.542909177679133	17.74406	4
10002083	218.221647989218	0.324111448816513	17.84817	4
10002121	214.816289334715	1.63698864391111	17.68883	4
10002132	220.386133428345	1.92456906532288	17.8039	4
10002170	222.873304790597	1.58642913118851	17.8575	4
10002205	222.7757048606	-1.34222061124255	17.80929	4
10002211	220.736898218788	-1.85365567486514	17.87107	4
10002227	222.157610085994	-1.41771674010001	17.82464	4
10002230	216.491296735027	-1.26156571574294	17.80679	4
10002269	223.86421415392	-0.0230042464694316	17.76007	4
10002277	223.622781982459	1.80538850842506	17.6668	4
10002292	132.414722994259	0.697781002563857	17.34957	3
10002297	129.969570640343	1.12674900077788	17.20531	3
10002362	134.928617132546	1.91690005950056	16.93595	3
10002510	133.389445278627	2.57470604005994	17.59768	2
10002540	132.273882096198	0.558140214300305	17.74246	1
10002550	129.787324017941	1.81835996826293	17.68218	1
10002569	136.387863854582	0.840723421274516	17.70476	1
10000686	181.19495650108	0.175722976849507	16.12152	7
10000690	174.830302477808	0.461881343182188	16.331	7
10000722	185.812980866322	1.21444792738722	16.61182	7
10000741	220.585396456862	-1.07062877385128	15.70981	7
10000785	211.94664840318	0.048302439953676	16.50564	7
10000814	211.752550866484	0.599293295798596	16.82583	7
10000824	220.022949119335	0.630101948147601	16.5239	7
10000896	220.827086852445	-0.170607067267891	16.01747	7
