CUBEID	CUBEIDPUB	CUBENAME	CATID	Z_SPEC	NPIX_1_4_ARCSECOND	AREA_COV_1_4_ARCSECOND	V_GAS_1_4_ARCSECOND	V_GAS_1_4_ARCSECOND_ERR	VDISP_GAS_1_4_ARCSECOND	VDISP_GAS_1_4_ARCSECOND_ERR	OII3726_1_4_ARCSECOND	OII3726_1_4_ARCSECOND_ERR	OII3729_1_4_ARCSECOND	OII3729_1_4_ARCSECOND_ERR	NEIII3869_1_4_ARCSECOND	NEIII3869_1_4_ARCSECOND_ERR	HEPSILON_1_4_ARCSECOND	HEPSILON_1_4_ARCSECOND_ERR	HDELTA_1_4_ARCSECOND	HDELTA_1_4_ARCSECOND_ERR	HGAMMA_1_4_ARCSECOND	HGAMMA_1_4_ARCSECOND_ERR	OIII4363_1_4_ARCSECOND	OIII4363_1_4_ARCSECOND_ERR	HBETA_1_4_ARCSECOND	HBETA_1_4_ARCSECOND_ERR	OIII5007_1_4_ARCSECOND	OIII5007_1_4_ARCSECOND_ERR	OI6300_1_4_ARCSECOND	OI6300_1_4_ARCSECOND_ERR	HALPHA_1_4_ARCSECOND	HALPHA_1_4_ARCSECOND_ERR	NII6583_1_4_ARCSECOND	NII6583_1_4_ARCSECOND_ERR	SII6716_1_4_ARCSECOND	SII6716_1_4_ARCSECOND_ERR	SII6731_1_4_ARCSECOND	SII6731_1_4_ARCSECOND_ERR	EXT_CORR_1_4_ARCSECOND	EXT_CORR_1_4_ARCSECOND_ERR	SFR_1_4_ARCSECOND	SFR_1_4_ARCSECOND_ERR	NPIX_2_ARCSECOND	AREA_COV_2_ARCSECOND	V_GAS_2_ARCSECOND	V_GAS_2_ARCSECOND_ERR	VDISP_GAS_2_ARCSECOND	VDISP_GAS_2_ARCSECOND_ERR	OII3726_2_ARCSECOND	OII3726_2_ARCSECOND_ERR	OII3729_2_ARCSECOND	OII3729_2_ARCSECOND_ERR	NEIII3869_2_ARCSECOND	NEIII3869_2_ARCSECOND_ERR	HEPSILON_2_ARCSECOND	HEPSILON_2_ARCSECOND_ERR	HDELTA_2_ARCSECOND	HDELTA_2_ARCSECOND_ERR	HGAMMA_2_ARCSECOND	HGAMMA_2_ARCSECOND_ERR	OIII4363_2_ARCSECOND	OIII4363_2_ARCSECOND_ERR	HBETA_2_ARCSECOND	HBETA_2_ARCSECOND_ERR	OIII5007_2_ARCSECOND	OIII5007_2_ARCSECOND_ERR	OI6300_2_ARCSECOND	OI6300_2_ARCSECOND_ERR	HALPHA_2_ARCSECOND	HALPHA_2_ARCSECOND_ERR	NII6583_2_ARCSECOND	NII6583_2_ARCSECOND_ERR	SII6716_2_ARCSECOND	SII6716_2_ARCSECOND_ERR	SII6731_2_ARCSECOND	SII6731_2_ARCSECOND_ERR	EXT_CORR_2_ARCSECOND	EXT_CORR_2_ARCSECOND_ERR	SFR_2_ARCSECOND	SFR_2_ARCSECOND_ERR	NPIX_3_ARCSECOND	AREA_COV_3_ARCSECOND	V_GAS_3_ARCSECOND	V_GAS_3_ARCSECOND_ERR	VDISP_GAS_3_ARCSECOND	VDISP_GAS_3_ARCSECOND_ERR	OII3726_3_ARCSECOND	OII3726_3_ARCSECOND_ERR	OII3729_3_ARCSECOND	OII3729_3_ARCSECOND_ERR	NEIII3869_3_ARCSECOND	NEIII3869_3_ARCSECOND_ERR	HEPSILON_3_ARCSECOND	HEPSILON_3_ARCSECOND_ERR	HDELTA_3_ARCSECOND	HDELTA_3_ARCSECOND_ERR	HGAMMA_3_ARCSECOND	HGAMMA_3_ARCSECOND_ERR	OIII4363_3_ARCSECOND	OIII4363_3_ARCSECOND_ERR	HBETA_3_ARCSECOND	HBETA_3_ARCSECOND_ERR	OIII5007_3_ARCSECOND	OIII5007_3_ARCSECOND_ERR	OI6300_3_ARCSECOND	OI6300_3_ARCSECOND_ERR	HALPHA_3_ARCSECOND	HALPHA_3_ARCSECOND_ERR	NII6583_3_ARCSECOND	NII6583_3_ARCSECOND_ERR	SII6716_3_ARCSECOND	SII6716_3_ARCSECOND_ERR	SII6731_3_ARCSECOND	SII6731_3_ARCSECOND_ERR	EXT_CORR_3_ARCSECOND	EXT_CORR_3_ARCSECOND_ERR	SFR_3_ARCSECOND	SFR_3_ARCSECOND_ERR	NPIX_4_ARCSECOND	AREA_COV_4_ARCSECOND	V_GAS_4_ARCSECOND	V_GAS_4_ARCSECOND_ERR	VDISP_GAS_4_ARCSECOND	VDISP_GAS_4_ARCSECOND_ERR	OII3726_4_ARCSECOND	OII3726_4_ARCSECOND_ERR	OII3729_4_ARCSECOND	OII3729_4_ARCSECOND_ERR	NEIII3869_4_ARCSECOND	NEIII3869_4_ARCSECOND_ERR	HEPSILON_4_ARCSECOND	HEPSILON_4_ARCSECOND_ERR	HDELTA_4_ARCSECOND	HDELTA_4_ARCSECOND_ERR	HGAMMA_4_ARCSECOND	HGAMMA_4_ARCSECOND_ERR	OIII4363_4_ARCSECOND	OIII4363_4_ARCSECOND_ERR	HBETA_4_ARCSECOND	HBETA_4_ARCSECOND_ERR	OIII5007_4_ARCSECOND	OIII5007_4_ARCSECOND_ERR	OI6300_4_ARCSECOND	OI6300_4_ARCSECOND_ERR	HALPHA_4_ARCSECOND	HALPHA_4_ARCSECOND_ERR	NII6583_4_ARCSECOND	NII6583_4_ARCSECOND_ERR	SII6716_4_ARCSECOND	SII6716_4_ARCSECOND_ERR	SII6731_4_ARCSECOND	SII6731_4_ARCSECOND_ERR	EXT_CORR_4_ARCSECOND	EXT_CORR_4_ARCSECOND_ERR	SFR_4_ARCSECOND	SFR_4_ARCSECOND_ERR	NPIX_3KPC_ROUND	AREA_COV_3KPC_ROUND	V_GAS_3KPC_ROUND	V_GAS_3KPC_ROUND_ERR	VDISP_GAS_3KPC_ROUND	VDISP_GAS_3KPC_ROUND_ERR	OII3726_3KPC_ROUND	OII3726_3KPC_ROUND_ERR	OII3729_3KPC_ROUND	OII3729_3KPC_ROUND_ERR	NEIII3869_3KPC_ROUND	NEIII3869_3KPC_ROUND_ERR	HEPSILON_3KPC_ROUND	HEPSILON_3KPC_ROUND_ERR	HDELTA_3KPC_ROUND	HDELTA_3KPC_ROUND_ERR	HGAMMA_3KPC_ROUND	HGAMMA_3KPC_ROUND_ERR	OIII4363_3KPC_ROUND	OIII4363_3KPC_ROUND_ERR	HBETA_3KPC_ROUND	HBETA_3KPC_ROUND_ERR	OIII5007_3KPC_ROUND	OIII5007_3KPC_ROUND_ERR	OI6300_3KPC_ROUND	OI6300_3KPC_ROUND_ERR	HALPHA_3KPC_ROUND	HALPHA_3KPC_ROUND_ERR	NII6583_3KPC_ROUND	NII6583_3KPC_ROUND_ERR	SII6716_3KPC_ROUND	SII6716_3KPC_ROUND_ERR	SII6731_3KPC_ROUND	SII6731_3KPC_ROUND_ERR	EXT_CORR_3KPC_ROUND	EXT_CORR_3KPC_ROUND_ERR	SFR_3KPC_ROUND	SFR_3KPC_ROUND_ERR	NPIX_RE	AREA_COV_RE	V_GAS_RE	V_GAS_RE_ERR	VDISP_GAS_RE	VDISP_GAS_RE_ERR	OII3726_RE	OII3726_RE_ERR	OII3729_RE	OII3729_RE_ERR	NEIII3869_RE	NEIII3869_RE_ERR	HEPSILON_RE	HEPSILON_RE_ERR	HDELTA_RE	HDELTA_RE_ERR	HGAMMA_RE	HGAMMA_RE_ERR	OIII4363_RE	OIII4363_RE_ERR	HBETA_RE	HBETA_RE_ERR	OIII5007_RE	OIII5007_RE_ERR	OI6300_RE	OI6300_RE_ERR	HALPHA_RE	HALPHA_RE_ERR	NII6583_RE	NII6583_RE_ERR	SII6716_RE	SII6716_RE_ERR	SII6731_RE	SII6731_RE_ERR	EXT_CORR_RE	EXT_CORR_RE_ERR	SFR_RE	SFR_RE_ERR	NPIX_RE_MGE	AREA_COV_RE_MGE	V_GAS_RE_MGE	V_GAS_RE_MGE_ERR	VDISP_GAS_RE_MGE	VDISP_GAS_RE_MGE_ERR	OII3726_RE_MGE	OII3726_RE_MGE_ERR	OII3729_RE_MGE	OII3729_RE_MGE_ERR	NEIII3869_RE_MGE	NEIII3869_RE_MGE_ERR	HEPSILON_RE_MGE	HEPSILON_RE_MGE_ERR	HDELTA_RE_MGE	HDELTA_RE_MGE_ERR	HGAMMA_RE_MGE	HGAMMA_RE_MGE_ERR	OIII4363_RE_MGE	OIII4363_RE_MGE_ERR	HBETA_RE_MGE	HBETA_RE_MGE_ERR	OIII5007_RE_MGE	OIII5007_RE_MGE_ERR	OI6300_RE_MGE	OI6300_RE_MGE_ERR	HALPHA_RE_MGE	HALPHA_RE_MGE_ERR	NII6583_RE_MGE	NII6583_RE_MGE_ERR	SII6716_RE_MGE	SII6716_RE_MGE_ERR	SII6731_RE_MGE	SII6731_RE_MGE_ERR	EXT_CORR_RE_MGE	EXT_CORR_RE_MGE_ERR	SFR_RE_MGE	SFR_RE_MGE_ERR
522166_6_Y14SAR2_P004_09T071_2014_04_02-2014_04_06	522166_A	522166_blue_6_Y14SAR2_P004_09T071_2014_04_02-2014_04_06.fits	522166	0.02871	58	1.0339808	22.082205	0.33114284	25.746588	0.45622838	1.1942983	0.0671045	1.6754519	0.070425555	0.14362131	0.044751644	0.21721335	0.036438983	0.2749935	0.029523248	0.51873386	0.028065318			1.1205533	0.026584255	2.4272022	0.031096727	0.12258324	0.01008959	3.1247199	0.02893173	0.3562555	0.011440204	0.6347118	0.021894582	0.43456876	0.021670796	1.0		0.0030443948		58	1.0339808	22.529488	0.28528416	25.868124	0.39368534	3.7386072	0.21404901	5.1279554	0.22354272	0.43220094	0.12401865	0.49321225	0.09725379	0.72536457	0.08408655	1.2787278	0.06874786	0.034195457	0.06445661	2.7368941	0.055421315	5.8127046	0.063790485	0.3604199	0.026085248	8.768239	0.07024361	1.0062568	0.028496632	1.8122185	0.04263416	1.1975696	0.041818064	1.3071351	0.06717793	0.011166645	0.0005808207	58	1.0339808	22.474207	0.23384054	26.564447	0.31739476	8.503131	0.40029517	11.666132	0.41600743	1.0857658	0.23512083	1.0830263	0.19034563	1.5943096	0.15371981	2.9112337	0.12685074	0.0609032	0.1159766	6.455312	0.11205974	13.598827	0.1293972	0.91408384	0.052535545	21.878162	0.1411679	2.5309372	0.05759926	4.4881997	0.07630806	3.0449667	0.0728684	1.4927845	0.065244414	0.031819828	0.0014058078	58	1.0339808	22.63782	0.20896244	26.651344	0.28368545	12.364154	0.49054986	17.31183	0.5088845	1.5352284	0.29694298	1.7637013	0.24409992	2.476066	0.20983706	4.5049367	0.17352201	0.10098283	0.16285299	10.006009	0.15671816	20.935087	0.1798938	1.3316406	0.07051609	32.425137	0.18517925	3.7453156	0.0772079	6.66559	0.09812232	4.5817204	0.09355468	1.3428932	0.05283458	0.042424154	0.0016866219	58	1.0339808	22.68305	0.18448143	26.779	0.24979058	17.291666	0.6135418	24.613827	0.6366078	2.1396294	0.3756292	2.485612	0.31219554	3.4695852	0.27121088	5.9998994	0.22063549	0.061450016	0.20700803	13.49066	0.19640595	28.175781	0.22403848	1.8580345	0.08690284	43.874508	0.2168543	5.0046954	0.09337068	9.111713	0.11587112	6.2162504	0.110280916	1.3543122	0.049140524	0.057892315	0.0021199922	58	1.0339808	22.249727	0.19677904	26.815443	0.26594442	13.65706	0.5127238	19.295376	0.53233546	1.6994345	0.3106286	1.958356	0.25749478	2.9305294	0.2228138	4.858188	0.1833796	0.21331306	0.17198513	10.86792	0.16531344	22.696817	0.19000149	1.4299787	0.07295489	35.332954	0.18816878	4.019591	0.07910279	7.2573586	0.09955088	4.96608	0.09475464	1.3532414	0.05147036	0.046584893	0.0017891348	58	1.0339808	22.492075	0.204655	26.730015	0.2774829	12.893482	0.49257532	18.107262	0.51240176	1.6294184	0.2992227	1.8662661	0.24495418	2.637389	0.21303052	4.6884313	0.17708783	0.124946065	0.16625875	10.435181	0.1600775	21.918861	0.1844132	1.3603021	0.07168919	33.64512	0.18794496	3.8699634	0.07836283	6.9093833	0.0993335	4.739518	0.09459593	1.3269432	0.051125042	0.043497495	0.0016934132
527984_7_Y14SAR2_P006_09T073_2016_03_03-2016_03_13	527984_A	527984_blue_7_Y14SAR2_P006_09T073_2016_03_03-2016_03_13.fits	527984	0.05499	264	1.0058155	27.269247	4.315994	103.232544	4.1258235	0.22420646	0.058805566	0.14726256	0.05850852	0.0020539514	0.039278805	0.07479258	0.031119931	0.016098758	0.036960278	0.004025396	0.03508313			0.13021268	0.03060328	0.39706975	0.031250156	0.079968125	0.025236094	0.3684354	0.027767483	0.78915113	0.03330325	0.32906646	0.027518632	0.26271737	0.027006255	1.0		0.001369615		264	1.0058155	19.78101	4.430908	109.46222	4.193181	0.62849617	0.16358095	0.53556657	0.16485189			0.22267075	0.08282043			0.06900856	0.090191685			0.24592236	0.0827477	1.0635221	0.085405566	0.15773037	0.06676793	0.94072306	0.073178045	2.2048516	0.08828153	0.8535823	0.07189675	0.73918086	0.071318656	1.0		0.0034970264		264	1.0058155	34.803272	4.0279665	98.742966	3.8771331	1.3076831	0.32098198	0.7513421	0.31730446			0.381343	0.15888838	0.17830814	0.19473262	0.15756284	0.15590501			0.41789097	0.14357066	2.0285783	0.1512125	0.16546825	0.11717052	1.782018	0.12965511	3.6489928	0.15172498	1.6744823	0.12573387	1.2446343	0.12370911	1.0		0.00662444		264	1.0058155	36.97883	3.8497999	98.054794	3.7133462	1.7670938	0.4227739	0.88457793	0.41370267			0.72398835	0.21484128	0.5086708	0.26136568	0.37463683	0.20156015			0.51214594	0.18137477	2.8038483	0.19196208	0.17212698	0.14102305	2.0978878	0.15582885	4.547565	0.1821259	2.1209722	0.15157466	1.5793726	0.14863037	1.0		0.007798649		264	1.0058155	36.97883	4.1751723	98.33765	4.0242276	1.1388835	0.27068213	0.64244205	0.26867285			0.3466896	0.13346364	0.12564175	0.15061875	0.16654865	0.13145071			0.35812083	0.12081817	1.6935179	0.12790094	0.123543836	0.10178989	1.5048667	0.11257542	3.0393076	0.13189155	1.3842175	0.109690465	1.0118604	0.10768172	1.0		0.0055941637		264	1.0058155	37.568504	4.040959	103.93162	3.8513398	4.39591	1.0044959	1.0432484	0.97182			3.1220963	0.5042572	2.2338586	0.5111807	1.7682004	0.4133469			1.1676852	0.35329166	5.3248267	0.36783907	0.19291848	0.24556014	3.3454933	0.27519092	7.882543	0.31414112	3.5929759	0.2612697	3.1267705	0.25598606	1.0041842	0.7430499	0.012488511	0.009297844	264	1.0058155	37.607594	3.8693538	98.94149	3.7178109	2.310579	0.55024016	1.0048058	0.53717524			1.0529313	0.2787808	0.85114956	0.32829535	0.43384248	0.25160578			0.5644844	0.22540474	3.4705513	0.23847316	0.164206	0.16945139	2.3534234	0.18698013	5.5522056	0.2188266	2.4644632	0.18061365	2.0373054	0.1778652	1.0		0.008748572	
534654_8_Y13SAR1_P015_12T014_2013_04_12-2013_04_16	534654_A	534654_blue_8_Y13SAR1_P015_12T014_2013_04_12-2013_04_16.fits	534654	0.05011	148	1.0135907	-0.3696654	0.4285189	29.132591	0.5389636	0.25196934	0.050332453	0.24066879	0.04850663	0.07659619	0.036526944	0.062168386	0.027433671	0.1151517	0.024874447	0.31407657	0.02259778	0.034671407	0.022424286	0.6611788	0.020718023	0.20378344	0.01882723	0.05271023	0.011496568	2.772603	0.029106	0.9898443	0.020281464	0.3649696	0.013843447	0.2635492	0.012964025	2.4673934	0.1924324	0.020964049	0.0016497343	148	1.0135907	-0.89791846	0.37352878	28.921509	0.4704612	0.69953895	0.11888873	0.70569414	0.11782976	0.11242685	0.090750575	0.3338403	0.072238274	0.38663048	0.065384954	0.87508756	0.059700172	0.0622961	0.05989481	1.9933503	0.05769755	0.5681479	0.052233648	0.1518644	0.029512426	8.151379	0.074934654	2.9021978	0.052134205	1.1483761	0.035470188	0.80215853	0.03446553	2.3252208	0.16665475	0.05808237	0.00419702	148	1.0135907	-1.2865697	0.27734008	28.450447	0.3518492	1.7292099	0.26254264	2.069737	0.26262575	0.1380037	0.19049048	0.98978525	0.15201677	1.1770161	0.13021486	2.2963693	0.11457719	0.065349065	0.11518495	5.2770786	0.106155835	1.3492934	0.09552802	0.4055228	0.05519565	20.47398	0.14141475	7.136405	0.097250916	3.0234635	0.06644924	2.0335274	0.06360003	2.053831	0.10309247	0.12885939	0.006529072	148	1.0135907	-1.0330529	0.23094974	28.140495	0.29481915	2.5453722	0.35219115	3.39589	0.35281333	0.27665472	0.25238565	1.520292	0.20245951	1.8822407	0.17247191	3.6344013	0.15050493	0.06015141	0.15128508	8.237967	0.13667944	1.9578592	0.121808596	0.66573554	0.070934474	31.63784	0.18217915	10.952956	0.12490548	4.6338587	0.08657305	3.1403372	0.08197384	2.0050676	0.08310383	0.19439493	0.008134453	148	1.0135907	-1.2865697	0.27734008	28.450447	0.3518492	1.7292099	0.26254264	2.069737	0.26262575	0.1380037	0.19049048	0.98978525	0.15201677	1.1770161	0.13021486	2.2963693	0.11457719	0.065349065	0.11518495	5.2770786	0.106155835	1.3492934	0.09552802	0.4055228	0.05519565	20.47398	0.14141475	7.136405	0.097250916	3.0234635	0.06644924	2.0335274	0.06360003	2.053831	0.10309247	0.12885939	0.006529072	148	1.0135907	-0.6712052	0.16272715	27.267046	0.21207978	6.3032146	0.621862	8.692367	0.62351733	0.2646512	0.43619388	3.6329868	0.3472028	4.47241	0.29161838	8.747887	0.25500843	0.1320054	0.25345477	18.909424	0.23127171	4.1752167	0.20599015	1.565067	0.11609955	70.84796	0.28671664	24.103884	0.19829945	10.386381	0.13962051	7.2675214	0.1317975	1.8914199	0.05750496	0.41064295	0.0125949215	148	1.0135907	-0.72369546	0.1673179	27.350077	0.2175183	5.8361955	0.5868526	8.122189	0.58928233	0.24864224	0.41275114	3.4601955	0.3295601	4.1270413	0.27804184	8.262272	0.24410103	0.08139038	0.24270308	17.820518	0.22161171	3.9131978	0.19702865	1.4723853	0.112126864	66.83763	0.2784657	22.739708	0.19225018	9.7717495	0.13515389	6.8361554	0.12778124	1.8960676	0.058686458	0.38835055	0.012128505
534655_8_Y13SAR1_P015_12T014_2013_04_12-2013_04_16	534655_A	534655_blue_8_Y13SAR1_P015_12T014_2013_04_12-2013_04_16.fits	534655	0.04644	462	1.0013934	-41.29196	4.871998	133.94879	4.389357	0.5297008	0.097767085	0.7583585	0.09661559	0.13879943	0.052010074	0.07570568	0.03255954	0.009051569	0.04486524	0.1590343	0.043219242			0.21980835	0.035892516	0.619157	0.03728095	0.064229846	0.03470665	0.9843885	0.047883637	0.9720635	0.046078876	0.47284472	0.036570292	0.4253184	0.037158843	2.881541	1.1586671	0.0074267383	0.003008062	462	1.0013934	-36.124466	4.658068	140.15463	4.157957	1.5353396	0.25572565	2.1362755	0.2548723	0.3358802	0.13222943	0.18814577	0.09332121	0.06897416	0.10572	0.37002867	0.097385734			0.63412774	0.08910657	1.9122486	0.09583792	0.22319083	0.08900946	2.696324	0.122714065	2.7169478	0.11840237	1.2866443	0.09504225	1.1325898	0.09680389	2.549536	0.8887257	0.017998654	0.0063272794	462	1.0013934	-31.89174	3.9683979	148.99344	3.4636676	3.73176	0.51305073	5.9268703	0.5186444	0.7727959	0.25923654	0.52059484	0.19074664	0.3584949	0.20824373	0.8659849	0.19172475			1.8557335	0.18200119	4.8419423	0.19530472	0.42889193	0.17020138	6.4030843	0.22963369	6.2993097	0.22075082	2.9229908	0.17729017	2.4972963	0.1806896	1.5572482	0.38377807	0.026106814	0.006501694	462	1.0013934	-27.910297	3.651593	151.87152	3.162169	5.1894207	0.705932	8.937905	0.7197099	1.024819	0.35456514	0.65012443	0.26182073	0.5871454	0.2830338	1.2560027	0.25687507			2.5572767	0.24092762	6.807752	0.2562603	0.5994203	0.21495733	9.050543	0.28765386	8.75882	0.27522248	4.1350675	0.22129655	3.5088658	0.22541602	1.6533805	0.3879707	0.039179083	0.009277437	462	1.0013934	-31.89174	3.9683979	148.99344	3.4636676	3.73176	0.51305073	5.9268703	0.5186444	0.7727959	0.25923654	0.52059484	0.19074664	0.3584949	0.20824373	0.8659849	0.19172475			1.8557335	0.18200119	4.8419423	0.19530472	0.42889193	0.17020138	6.4030843	0.22963369	6.2993097	0.22075082	2.9229908	0.17729017	2.4972963	0.1806896	1.5572482	0.38377807	0.026106814	0.006501694	462	1.0013934	30.575016	3.317401	181.36977	2.684807	19.023432	2.3742237	30.845963	2.4057188	3.467587	1.1307272	4.657658	0.9146812	4.775629	0.83022773	8.967085	0.73405516			9.954763	0.63936543	21.967148	0.6623171	2.2815478	0.5091267	31.902315	0.68090594	25.371717	0.6202224	11.783612	0.5030853	9.579675	0.5263222	1.3081077	0.20893906	0.109262854	0.017607259	462	1.0013934	13.97246	3.256064	174.63205	2.668958	14.110987	1.7640897	25.63521	1.7844092	2.6397133	0.8400552	3.2621896	0.6770054	2.9860296	0.63559175	5.545361	0.56720304			7.249477	0.5093031	18.041924	0.5336492	1.6020951	0.41428784	24.247742	0.5522546	20.790625	0.5110088	9.6515465	0.4138876	8.042044	0.42961267	1.4470271	0.25220796	0.09186599	0.016147805
534710_8_Y13SAR1_P015_12T014_2013_04_12-2013_04_16	534710_A	534710_blue_8_Y13SAR1_P015_12T014_2013_04_12-2013_04_16.fits	534710	0.02698	40	0.9415278	8.071215	0.29724127	49.012486	0.28798646	0.9135452	0.066663995	1.1618735	0.07308385	0.06874012	0.039514277	0.16436446	0.03747781	0.2259217	0.034165513	0.37239236	0.02679031	0.030392056	0.024957938	1.0014374	0.021864085	0.78118294	0.019894367	0.12901281	0.012018018	4.4621625	0.026725719	1.1282442	0.013173263	0.9760468	0.013386443	0.6835293	0.013513505	2.8472857	0.15212719	0.010903799	0.0005862265	40	0.9415278	6.739972	0.28985986	49.68259	0.28154114	2.730625	0.15495299	3.4717255	0.16965893	0.21981841	0.07920759	0.44010612	0.06733596	0.6430921	0.057705957	1.2360513	0.04994423	0.056973193	0.04582471	2.984098	0.05173213	2.3364358	0.048296206	0.39625186	0.03295534	12.953584	0.07494879	3.2702768	0.037217095	2.8564966	0.0380309	1.9451833	0.038123738	2.6770566	0.11546505	0.029761096	0.0012951343	40	0.9415278	5.94145	0.24069983	51.760727	0.23051916	6.680984	0.34672394	8.63761	0.37532416	0.49833265	0.17234242	1.0597559	0.1428409	1.663786	0.12271383	3.0952578	0.104018375	0.14396295	0.09577962	7.1634946	0.10230174	5.5666704	0.0957012	0.98697364	0.059466332	29.357506	0.1336373	7.373368	0.06744086	6.597577	0.06965633	4.4677696	0.070219256	2.337214	0.08267626	0.058886945	0.0021002349	40	0.9415278	5.7783957	0.22112878	53.62866	0.21072453	9.489758	0.46763974	12.73528	0.5094752	0.7815586	0.23423572	1.5631675	0.1949628	2.5393832	0.1629409	4.470752	0.13592091	0.205201	0.1276343	10.432193	0.13538885	8.082965	0.1274091	1.456641	0.07751851	41.57911	0.16645	10.423501	0.08570746	9.467759	0.08914549	6.46184	0.09068834	2.1885436	0.070147306	0.07809654	0.0025226024	40	0.9415278	5.607523	0.21252438	56.39404	0.2013629	13.439091	0.5984054	18.365072	0.65186644	1.1884234	0.3067314	2.4295433	0.25950882	3.6617992	0.21433622	6.3092337	0.17877376	0.18169302	0.16813202	14.729591	0.17737786	11.560039	0.16758424	2.109445	0.10480667	57.45758	0.20775375	14.406668	0.110566184	13.370612	0.11593606	9.210041	0.119522505	2.0802035	0.061726335	0.10257808	0.0030663363	40	0.9415278	5.503101	0.23924164	55.32829	0.22442484	8.000813	0.37328145	10.534629	0.40557307	0.5288846	0.18541093	1.2562867	0.15570149	2.0570652	0.1341797	3.732686	0.11444442	0.10168289	0.1065513	8.795747	0.11477482	6.925587	0.10785689	1.1861986	0.068468116	35.560444	0.15157942	8.851251	0.07668376	7.94799	0.07949623	5.4818125	0.08012818	2.2634716	0.0733293	0.06907862	0.0022572163	40	0.9415278	5.477414	0.22044504	54.353573	0.20907827	9.831961	0.46524498	13.318737	0.51062304	0.8005734	0.23604064	1.6057268	0.19693965	2.6608448	0.16435462	4.6642537	0.1383112	0.17952229	0.12918797	10.850912	0.13769571	8.454267	0.12939142	1.5014377	0.07974941	43.390118	0.17147842	10.855682	0.08819826	9.862035	0.091789275	6.769338	0.093283005	2.2055564	0.06918083	0.08213163	0.0025965583
534753_8_Y13SAR1_P015_12T014_2013_04_12-2013_04_16	534753_A	534753_blue_8_Y13SAR1_P015_12T014_2013_04_12-2013_04_16.fits	534753	0.0287	30	1.1113749	-19.533077	0.33089885	65.91368	0.28535822	0.43729904	0.07364759	0.66722286	0.07389531	0.043145128	0.041689467	0.3210497	0.03199375	0.5020418	0.029074786	0.95352894	0.027681729	0.0063385353	0.025941264	2.3300147	0.03421804	0.39832738	0.026903857	0.14812641	0.018992122	12.2039175	0.0684982	4.0319543	0.036210615	1.4190097	0.025159352	1.0889416	0.026770975	4.170115	0.15472569	0.049548216	0.0018593264	30	1.1113749	-15.489652	0.27808872	66.50164	0.23914088	1.4552041	0.20967673	1.7230313	0.2061997	0.11655111	0.122091636	0.96018434	0.09394378	1.4496815	0.08428327	2.7777305	0.07723197	0.0012397402	0.07159276	6.6394315	0.08558629	1.0954803	0.065805316	0.5103318	0.044319015	33.420784	0.15494053	11.097406	0.08258288	3.9602177	0.05830535	2.9520924	0.062481426	3.7968764	0.12275102	0.123544626	0.0040349904	30	1.1113749	-14.644782	0.22387771	67.029305	0.19243152	3.3814518	0.39500958	4.4633226	0.39021948	0.15090565	0.22687867	2.3212483	0.17627768	3.4481852	0.15738171	6.524314	0.1444455			15.220927	0.16120681	2.6244917	0.12835476	1.3073591	0.08383997	76.44809	0.27850148	25.63341	0.1505759	9.324048	0.10847721	6.845604	0.116194695	3.7771165	0.09983817	0.28113037	0.007501189	30	1.1113749	-14.323698	0.20041198	67.62011	0.17246433	5.0529633	0.51376015	6.7593784	0.5068967	0.22421819	0.2962066	3.4095688	0.23064113	4.994857	0.2056931	9.406481	0.1882578	0.03933652	0.17800349	21.804375	0.2057209	3.8798056	0.16543414	1.9204156	0.10820146	108.16883	0.34632766	36.53032	0.18949524	13.47534	0.13877808	9.879932	0.1480644	3.668548	0.08626001	0.3863466	0.009168151	30	1.1113749	-14.195264	0.18535705	68.30505	0.15989374	6.7453794	0.66332424	9.728371	0.6571735	0.29823935	0.3787454	4.543005	0.29296154	6.6303935	0.2597914	12.307295	0.23369803	0.08018613	0.22342406	28.392778	0.24870075	5.1064973	0.20334272	2.5979855	0.13251787	139.62056	0.40381715	47.59792	0.22548364	17.78028	0.16711952	13.02916	0.1793038	3.5932384	0.078223675	0.48844555	0.01072674	30	1.1113749	-14.749763	0.22645421	67.50211	0.19373916	3.0492983	0.376306	4.229343	0.37437925	0.123372644	0.21832801	2.1971724	0.17082919	3.2779987	0.15291893	6.1527724	0.13978478			14.424058	0.15351892	2.4568236	0.12188224	1.236666	0.079513334	72.438095	0.26549745	24.267622	0.14315394	8.844252	0.103127874	6.4930096	0.110344745	3.7761738	0.10031672	0.26631752	0.0071419296	30	1.1113749	-6.17654	0.14148343	69.41517	0.13127674	36.618027	2.8050628	60.531284	2.735175	0.27011037	1.5243409	20.376003	1.20292	25.526373	0.97207373	44.65405	0.8195847	2.1829247	0.8179554	97.50691	0.7540745	25.03713	0.6923389	11.707068	0.41918206	429.12344	0.8226844	155.00475	0.5406943	70.63654	0.47363362	50.168865	0.5385642	2.7653286	0.051998165	1.1553398	0.021837182
