branch,case_index,spatial_fwhm_arcsec,spectral_fwhm_stored_channels,subchannel_phase,peak_detector_sigma,position,y,x,peak_selected,true_flux_fraction_retained,reference_flux_jy_kms,post_continuum_flux_over_reference,selected_noisy_flux_over_reference,paired_selected_flux_difference_over_reference,selected_voxel_fraction
boxcar_independent,20,30,6,0,2,0,96,352,False,0.0,0.15583085341113362,0.9999999999999682,0.0,0.0,0.0
boxcar_independent,21,30,6,0,5,0,96,352,True,0.1232040695921445,0.389577133527834,0.9999999999999682,0.1908660432159207,0.1908660432159207,0.0029067868574041414
boxcar_independent,22,30,6,0.5,2,0,96,352,False,0.0001205693422024462,0.15882125165328262,0.9999999999999846,0.00040740697368033153,0.00040740697368033153,1.0886842162562326e-05
boxcar_independent,23,30,6,0.5,5,0,96,352,True,0.20067192167803835,0.39705312913320634,0.9999999999999849,0.2928902709984172,0.2928902709984172,0.005294634238392812
boxcar_independent,0,6,1,0,2,1,128,384,False,0.0,0.016566471225813277,0.9999999999999997,0.0,0.0,0.0
boxcar_independent,1,6,1,0,5,1,128,384,False,0.0,0.04141617806453318,0.9999999999999999,0.0,0.0,0.0
boxcar_independent,2,6,1,0.5,2,1,128,384,False,0.0,0.025689176080952437,1.0,0.0,0.0,0.0
boxcar_independent,3,6,1,0.5,5,1,128,384,False,0.0,0.06422294020238109,0.9999999999999998,0.0,0.0,0.0
boxcar_independent,4,6,3,0,2,1,128,384,False,0.0,0.04129383944041109,0.9999999999999999,0.0,0.0,0.0
boxcar_independent,5,6,3,0,5,1,128,384,True,0.652367152395431,0.10323459860102767,1.0000000000000004,0.7178001731950193,0.7178001731950193,0.002086644747824446
boxcar_independent,6,6,3,0.5,2,1,128,384,False,0.0,0.044427510597597704,1.0000000000000002,0.0,0.0,0.0
boxcar_independent,7,6,3,0.5,5,1,128,384,False,0.27575931599416753,0.11106877649399426,1.0,0.32408800562773715,0.32408800562773715,0.0010886842162562327
boxcar_independent,8,6,6,0,2,1,128,384,False,0.0,0.0810326599700814,0.9999999999999684,0.0,0.0,0.0
boxcar_independent,9,6,6,0,5,1,128,384,True,0.5771391712095044,0.20258164992520347,0.9999999999999685,0.6483912224179638,0.6483912224179638,0.0029866236999295985
boxcar_independent,10,6,6,0.5,2,1,128,384,False,0.0,0.08258767888082215,0.9999999999999848,0.0,0.0,0.0
boxcar_independent,11,6,6,0.5,5,1,128,384,True,0.5602635208813666,0.20646919720205534,0.9999999999999849,0.6284004095509812,0.6284004095509812,0.003059202647680014
boxcar_independent,12,30,1,0,2,1,128,384,False,0.0,0.03185835624898194,1.0,0.0,0.0,0.0
boxcar_independent,13,30,1,0,5,1,128,384,False,0.0,0.07964589062245483,1.0000000000000002,0.0,0.0,0.0
boxcar_independent,14,30,1,0.5,2,1,128,384,False,0.0,0.04940188602474281,0.9999999999999998,0.0,0.0,0.0
boxcar_independent,15,30,1,0.5,5,1,128,384,False,0.0,0.12350471506185697,1.0000000000000002,0.0,0.0,0.0
boxcar_independent,16,30,3,0,2,1,128,384,False,0.0,0.07941062582664128,1.0,0.0,0.0,0.0
boxcar_independent,17,30,3,0,5,1,128,384,True,0.37257105977649563,0.19852656456660317,1.0000000000000002,0.5499453896866033,0.5499453896866033,0.0049970605526161085
boxcar_independent,18,30,3,0.5,2,1,128,384,False,0.0,0.08543687068784347,0.9999999999999999,0.0,0.0,0.0
boxcar_independent,19,30,3,0.5,5,1,128,384,False,0.24683800768153952,0.2135921767196086,1.0000000000000004,0.3854434310153991,0.3854434310153991,0.0034402421233696956
boxcar_independent,20,30,6,0,2,1,128,384,False,0.0,0.15583085341113362,0.9999999999999682,0.0,0.0,0.0
boxcar_independent,21,30,6,0,5,1,128,384,True,0.3130258167123256,0.389577133527834,0.9999999999999682,0.4386022950167748,0.4386022950167748,0.007319586880629405
boxcar_independent,22,30,6,0.5,2,1,128,384,False,0.0,0.15882125165328262,0.9999999999999846,0.0,0.0,0.0
boxcar_independent,23,30,6,0.5,5,1,128,384,True,0.3124777012284507,0.39705312913320634,0.9999999999999849,0.43166247046385237,0.43166247046385237,0.0074066816179299035
boxcar_independent,0,6,1,0,2,2,192,192,False,0.0,0.016566471225813277,0.9999999999999997,0.631539978943077,0.0,0.0006169210558785318
boxcar_independent,1,6,1,0,5,2,192,192,False,0.0,0.04141617806453318,0.9999999999999999,0.2526159915772309,0.0,0.0006169210558785318
boxcar_independent,2,6,1,0.5,2,2,192,192,False,0.0,0.025689176080952437,1.0,0.4072683707777097,0.0,0.0006169210558785318
boxcar_independent,3,6,1,0.5,5,2,192,192,False,0.0,0.06422294020238109,0.9999999999999998,0.1629073483110839,0.0,0.0006169210558785318
boxcar_independent,4,6,3,0,2,2,192,192,False,4.3660383016022886e-26,0.04129383944041109,0.9999999999999999,0.2533644008619958,0.0,0.0006169210558785318
boxcar_independent,5,6,3,0,5,2,192,192,False,4.3660383016022904e-26,0.10323459860102767,1.0000000000000004,0.10134576034479839,0.0,0.0006169210558785318
boxcar_independent,6,6,3,0.5,2,2,192,192,False,4.349287000052858e-25,0.044427510597597704,1.0000000000000002,0.235493475740163,0.0,0.0006169210558785318
boxcar_independent,7,6,3,0.5,5,2,192,192,True,0.10884672475591095,0.11106877649399426,1.0,0.19628634953728014,0.10208895924121493,0.0007040157931790305
boxcar_independent,8,6,6,0,2,2,192,192,False,3.6013434468376453e-20,0.0810326599700814,0.9999999999999684,0.12911323524334628,0.0,0.0006169210558785318
boxcar_independent,9,6,6,0,5,2,192,192,False,0.1259754202189109,0.20258164992520347,0.9999999999999685,0.2368200974159302,0.18517480331859165,0.0017382657986224515
boxcar_independent,10,6,6,0.5,2,2,192,192,False,6.671603460120817e-20,0.08258767888082215,0.9999999999999848,0.12668220043099795,0.0,0.0006169210558785318
boxcar_independent,11,6,6,0.5,5,2,192,192,True,0.31961401458997635,0.20646919720205534,0.9999999999999849,0.42155293305860414,0.37088005288620496,0.0027398552775781855
boxcar_independent,12,30,1,0,2,2,192,192,False,0.0,0.03185835624898194,1.0,0.32840328632603394,0.0,0.0006169210558785318
boxcar_independent,13,30,1,0,5,2,192,192,False,0.0,0.07964589062245483,1.0000000000000002,0.1313613145304136,0.0,0.0006169210558785318
boxcar_independent,14,30,1,0.5,2,2,192,192,False,0.0,0.04940188602474281,0.9999999999999998,0.2117811632509566,0.0,0.0006169210558785318
boxcar_independent,15,30,1,0.5,5,2,192,192,False,0.0,0.12350471506185697,1.0000000000000002,0.08471246530038269,0.0,0.0006169210558785318
boxcar_independent,16,30,3,0,2,2,192,192,False,1.767176021782505e-14,0.07941062582664128,1.0,0.13175049031791675,1.7662517968663487e-14,0.0006169210558785318
boxcar_independent,17,30,3,0,5,2,192,192,False,1.7671760217825057e-14,0.19852656456660317,1.0000000000000002,0.05270019612717731,1.766251796866349e-14,0.0006169210558785318
boxcar_independent,18,30,3,0.5,2,2,192,192,False,1.7603958479986563e-13,0.08543687068784347,0.9999999999999999,0.12245753858837093,1.760429270233089e-13,0.0006169210558785318
boxcar_independent,19,30,3,0.5,5,2,192,192,True,0.05245680036162478,0.2135921767196086,1.0000000000000004,0.1434683047641229,0.09448528932884491,0.0015640763240214544
boxcar_independent,20,30,6,0,2,2,192,192,False,1.4557470215646532e-08,0.15583085341113362,0.9999999999999682,0.06713940743179368,1.455747021964667e-08,0.0006169210558785318
boxcar_independent,21,30,6,0,5,2,192,192,False,0.07048451806947204,0.389577133527834,0.9999999999999682,0.1640194464667773,0.1371636893170479,0.0033966947547194462
boxcar_independent,22,30,6,0.5,2,2,192,192,False,2.693971823182258e-08,0.15882125165328262,0.9999999999999846,0.06587527209866775,2.6939718233727202e-08,0.0006169210558785318
boxcar_independent,23,30,6,0.5,5,2,192,192,True,0.15304845016878862,0.39705312913320634,0.9999999999999849,0.2570073163611523,0.23065721829757252,0.005156734237667022
boxcar_independent,0,6,1,0,2,3,224,224,False,0.0,0.016566471225813277,0.9999999999999997,0.8504363002753936,0.0,0.0007838526357044876
boxcar_independent,1,6,1,0,5,3,224,224,False,0.0,0.04141617806453318,0.9999999999999999,0.3401745201101576,0.0,0.0007838526357044876
boxcar_independent,2,6,1,0.5,2,3,224,224,False,0.0,0.025689176080952437,1.0,0.548430531734557,0.0,0.0007838526357044876
boxcar_independent,3,6,1,0.5,5,3,224,224,False,0.0,0.06422294020238109,0.9999999999999998,0.2193722126938228,0.0,0.0007838526357044876
boxcar_independent,4,6,3,0,2,3,224,224,False,-1.5709259305089922e-27,0.04129383944041109,0.9999999999999999,0.34118233346235805,0.0,0.0007838526357044876
boxcar_independent,5,6,3,0,5,3,224,224,True,0.7320483521059228,0.10323459860102767,1.0000000000000004,1.004687106923083,0.8682141735381398,0.00299388159470464
boxcar_independent,6,6,3,0.5,2,3,224,224,False,-1.564898714952016e-26,0.044427510597597704,1.0000000000000002,0.3171172165262219,0.0,0.0007838526357044876
boxcar_independent,7,6,3,0.5,5,3,224,224,True,0.7218192016052764,0.11106877649399426,1.0,1.0305920820334886,0.9037451954229998,0.0035055631763450694
boxcar_independent,8,6,6,0,2,3,224,224,False,-1.294060923935002e-21,0.0810326599700814,0.9999999999999684,0.1738648157804668,0.0,0.0007838526357044876
boxcar_independent,9,6,6,0,5,3,224,224,True,0.6697650858873394,0.20258164992520347,0.9999999999999685,0.8150179827479537,0.745472056435767,0.005385357923080831
boxcar_independent,10,6,6,0.5,2,3,224,224,False,-2.3947278464332525e-21,0.08258767888082215,0.9999999999999848,0.17059116673117908,0.0,0.0007838526357044876
boxcar_independent,11,6,6,0.5,5,3,224,224,True,0.6580143247601037,0.20646919720205534,0.9999999999999849,0.7878283017285044,0.7195918350360327,0.005254715817130083
boxcar_independent,12,30,1,0,2,3,224,224,False,0.0,0.03185835624898194,1.0,0.44223023899262304,0.0,0.0007838526357044876
boxcar_independent,13,30,1,0,5,3,224,224,False,0.0,0.07964589062245483,1.0000000000000002,0.17689209559704924,0.0,0.0007838526357044876
boxcar_independent,14,30,1,0.5,2,3,224,224,False,0.0,0.04940188602474281,0.9999999999999998,0.28518604514093054,0.0,0.0007838526357044876
boxcar_independent,15,30,1,0.5,5,3,224,224,False,0.007529679077679217,0.12350471506185697,1.0000000000000002,0.12139159667394052,0.007317178617568253,0.0008818342151675485
boxcar_independent,16,30,3,0,2,3,224,224,False,8.865517920395908e-13,0.07941062582664128,1.0,0.17741616252623987,8.865456625505113e-13,0.0007838526357044876
boxcar_independent,17,30,3,0,5,3,224,224,True,0.42927943309587435,0.19852656456660317,1.0000000000000002,0.5817197779661776,0.5107533129560363,0.005624868450657202
boxcar_independent,18,30,3,0.5,2,3,224,224,False,8.831503339254477e-12,0.08543687068784347,0.9999999999999999,0.16490220656757482,8.831486839002662e-12,0.0007838526357044876
boxcar_independent,19,30,3,0.5,5,3,224,224,True,0.434840344293593,0.2135921767196086,1.0000000000000004,0.5695288774365778,0.5035679948130805,0.005715592135345221
boxcar_independent,20,30,6,0,2,3,224,224,False,7.303030708464186e-07,0.15583085341113362,0.9999999999999682,0.09041112201624882,7.303030708349942e-07,0.0007838526357044876
boxcar_independent,21,30,6,0,5,3,224,224,True,0.443062750893713,0.389577133527834,0.9999999999999682,0.5424126077539714,0.5062484510687002,0.01066547637192356
boxcar_independent,22,30,6,0.5,2,3,224,224,False,1.3514642686015262e-06,0.15882125165328262,0.9999999999999846,0.08870943272694523,1.3514642685964364e-06,0.0007838526357044876
boxcar_independent,23,30,6,0.5,5,3,224,224,True,0.44427045000695164,0.39705312913320634,0.9999999999999849,0.5344140706754299,0.49893083817035927,0.010785231635711745
boxcar_independent,0,6,1,0,2,4,320,128,False,0.0,0.016566471225813277,0.9999999999999997,0.08589399991884433,0.0,9.798157946306095e-05
boxcar_independent,1,6,1,0,5,4,320,128,False,0.0,0.04141617806453318,0.9999999999999999,0.03435759996753775,0.0,9.798157946306095e-05
boxcar_independent,2,6,1,0.5,2,4,320,128,False,0.0,0.025689176080952437,1.0,0.05539144087928202,0.0,9.798157946306095e-05
boxcar_independent,3,6,1,0.5,5,4,320,128,False,0.0,0.06422294020238109,0.9999999999999998,0.022156576351712805,0.0,9.798157946306095e-05
boxcar_independent,4,6,3,0,2,4,320,128,False,0.0,0.04129383944041109,0.9999999999999999,0.03445938903741175,0.0,9.798157946306095e-05
boxcar_independent,5,6,3,0,5,4,320,128,False,0.0,0.10323459860102767,1.0000000000000004,0.013783755614964706,0.0,9.798157946306095e-05
boxcar_independent,6,6,3,0.5,2,4,320,128,False,0.0,0.044427510597597704,1.0000000000000002,0.03202881410606169,0.0,9.798157946306095e-05
boxcar_independent,7,6,3,0.5,5,4,320,128,False,0.0,0.11106877649399426,1.0,0.012811525642424677,0.0,9.798157946306095e-05
boxcar_independent,8,6,6,0,2,4,320,128,False,-8.562824226655523e-31,0.0810326599700814,0.9999999999999684,0.017560332817050845,0.0,9.798157946306095e-05
boxcar_independent,9,6,6,0,5,4,320,128,False,-8.562824226655526e-31,0.20258164992520347,0.9999999999999685,0.007024133126820338,0.0,9.798157946306095e-05
boxcar_independent,10,6,6,0.5,2,4,320,128,False,-2.123885805467081e-31,0.08258767888082215,0.9999999999999848,0.01722969451870588,0.0,9.798157946306095e-05
boxcar_independent,11,6,6,0.5,5,4,320,128,False,-2.1238858054670815e-31,0.20646919720205534,0.9999999999999849,0.006891877807482353,0.0,9.798157946306095e-05
boxcar_independent,12,30,1,0,2,4,320,128,False,0.0,0.03185835624898194,1.0,0.04466521960532771,0.0,9.798157946306095e-05
boxcar_independent,13,30,1,0,5,4,320,128,False,0.0,0.07964589062245483,1.0000000000000002,0.017866087842131086,0.0,9.798157946306095e-05
boxcar_independent,14,30,1,0.5,2,4,320,128,False,0.0,0.04940188602474281,0.9999999999999998,0.028803768289592357,0.0,9.798157946306095e-05
boxcar_independent,15,30,1,0.5,5,4,320,128,False,0.0,0.12350471506185697,1.0000000000000002,0.011521507315836947,0.0,9.798157946306095e-05
boxcar_independent,16,30,3,0,2,4,320,128,False,0.0,0.07941062582664128,1.0,0.017919018560966397,0.0,9.798157946306095e-05
boxcar_independent,17,30,3,0,5,4,320,128,False,0.0,0.19852656456660317,1.0000000000000002,0.007167607424386561,0.0,9.798157946306095e-05
boxcar_independent,18,30,3,0.5,2,4,320,128,False,0.0,0.08543687068784347,0.9999999999999999,0.01665510998553006,0.0,9.798157946306095e-05
boxcar_independent,19,30,3,0.5,5,4,320,128,False,0.004793011473773956,0.2135921767196086,1.0000000000000004,0.010063265130078877,0.0034012211358668476,0.00014152894811331025
boxcar_independent,20,30,6,0,2,4,320,128,False,1.7939049701674447e-17,0.15583085341113362,0.9999999999999682,0.009131442503053632,1.7953585931431557e-17,9.798157946306095e-05
boxcar_independent,21,30,6,0,5,4,320,128,False,1.793904970167444e-17,0.389577133527834,0.9999999999999682,0.003652577001221463,1.7714204785679138e-17,9.798157946306095e-05
boxcar_independent,22,30,6,0.5,2,4,320,128,False,4.449524130876169e-18,0.15882125165328262,0.9999999999999846,0.0089595092804832,3.523108637366386e-18,9.798157946306095e-05
boxcar_independent,23,30,6,0.5,5,4,320,128,False,0.007705201776539712,0.39705312913320634,0.9999999999999849,0.009947415790464856,0.006363612078271576,0.00024313947496389196
boxcar_independent,0,6,1,0,2,5,512,96,False,0.0,0.016566471225813277,0.9999999999999997,0.04053356717439631,0.0,0.0001197552637881856
boxcar_independent,1,6,1,0,5,5,512,96,False,0.0,0.04141617806453318,0.9999999999999999,0.01621342686975853,0.0,0.0001197552637881856
boxcar_independent,2,6,1,0.5,2,5,512,96,False,0.0,0.025689176080952437,1.0,0.026139342583746655,0.0,0.0001197552637881856
boxcar_independent,3,6,1,0.5,5,5,512,96,False,0.0,0.06422294020238109,0.9999999999999998,0.010455737033498662,0.0,0.0001197552637881856
boxcar_independent,4,6,3,0,2,5,512,96,False,4.721541892842929e-26,0.04129383944041109,0.9999999999999999,0.016261461355348387,0.0,0.0001197552637881856
boxcar_independent,5,6,3,0,5,5,512,96,False,0.21545347905274442,0.10323459860102767,1.0000000000000004,0.28105510175948123,0.2745505172173419,0.0006749842140788643
boxcar_independent,6,6,3,0.5,2,5,512,96,False,3.4882893592938843e-25,0.044427510597597704,1.0000000000000002,0.015114467707999724,0.0,0.0001197552637881856
boxcar_independent,7,6,3,0.5,5,5,512,96,False,0.24522824837526377,0.11106877649399426,1.0,0.2925854750176315,0.2865396879344316,0.0007040157931790305
boxcar_independent,8,6,6,0,2,5,512,96,False,1.4825964644776154e-21,0.0810326599700814,0.9999999999999684,0.008286759616704355,0.0,0.0001197552637881856
boxcar_independent,9,6,6,0,5,5,512,96,True,0.3360324591597189,0.20258164992520347,0.9999999999999685,0.4322688907417398,0.42895418689505804,0.001956002641873698
boxcar_independent,10,6,6,0.5,2,5,512,96,False,2.5470603113652172e-21,0.08258767888082215,0.9999999999999848,0.008130730677674197,0.0,0.0001197552637881856
boxcar_independent,11,6,6,0.5,5,5,512,96,True,0.33402088408233366,0.20646919720205534,0.9999999999999849,0.3893515483740371,0.3860992561029674,0.001277389480407313
boxcar_independent,12,30,1,0,2,5,512,96,False,0.0,0.03185835624898194,1.0,0.021077615211100676,0.0,0.0001197552637881856
boxcar_independent,13,30,1,0,5,5,512,96,False,0.019591330257674636,0.07964589062245483,1.0000000000000002,0.06054798904190657,0.0521169429574663,0.00030483158055174517
boxcar_independent,14,30,1,0.5,2,5,512,96,False,0.0,0.04940188602474281,0.9999999999999998,0.013592561505402605,0.0,0.0001197552637881856
boxcar_independent,15,30,1,0.5,5,5,512,96,False,0.0,0.12350471506185697,1.0000000000000002,0.0054370246021610445,0.0,0.0001197552637881856
boxcar_independent,16,30,3,0,2,5,512,96,False,1.0282569313896045e-13,0.07941062582664128,1.0,0.00845602420699085,1.0282427432062958e-13,0.0001197552637881856
boxcar_independent,17,30,3,0,5,5,512,96,False,0.12812364224773873,0.19852656456660317,1.0000000000000002,0.20289732854606274,0.19951491886330752,0.0016221394822217867
boxcar_independent,18,30,3,0.5,2,5,512,96,False,7.596793153151129e-13,0.08543687068784347,0.9999999999999999,0.007859582975511014,7.596784970626633e-13,0.0001197552637881856
boxcar_independent,19,30,3,0.5,5,5,512,96,False,0.11814416618628651,0.2135921767196086,1.0000000000000004,0.16359170661335756,0.160447873423457,0.0015060131658211219
boxcar_independent,20,30,6,0,2,5,512,96,False,3.228797171423538e-09,0.15583085341113362,0.9999999999999682,0.004309150997516441,3.2287971719444533e-09,0.0001197552637881856
boxcar_independent,21,30,6,0,5,5,512,96,True,0.19854168125850413,0.389577133527834,0.9999999999999682,0.3088731297659563,0.3071494706584686,0.004732147393327091
boxcar_independent,22,30,6,0.5,2,5,512,96,False,5.546985629023955e-09,0.15882125165328262,0.9999999999999846,0.00422801765042964,5.546985628905643e-09,0.0001197552637881856
boxcar_independent,23,30,6,0.5,5,5,512,96,True,0.17269426600879825,0.39705312913320634,0.9999999999999849,0.24091840063727296,0.23922719579589535,0.0037922500199592105
boxcar_independent,0,6,1,0,2,6,640,96,False,7.675552988859931e-19,0.016566471225813277,0.9999999999999997,0.7134398908612165,0.0,0.0010777973740936705
boxcar_independent,1,6,1,0,5,6,640,96,False,7.675552988859935e-19,0.04141617806453318,0.9999999999999999,0.2853759563444867,0.0,0.0010777973740936705
boxcar_independent,2,6,1,0.5,2,6,640,96,False,5.95070698262239e-20,0.025689176080952437,1.0,0.4600840986902336,0.0,0.0010777973740936705
boxcar_independent,3,6,1,0.5,5,6,640,96,False,5.95070698262239e-20,0.06422294020238109,0.9999999999999998,0.1840336394760934,0.0,0.0010777973740936705
boxcar_independent,4,6,3,0,2,6,640,96,False,2.211490877528903e-18,0.04129383944041109,0.9999999999999999,0.28622142148722524,0.0,0.0010777973740936705
boxcar_independent,5,6,3,0,5,6,640,96,False,0.0003791864037791421,0.10323459860102767,1.0000000000000004,0.2304299182720751,0.11594134967718493,0.0018507631676355956
boxcar_independent,6,6,3,0.5,2,6,640,96,False,1.3833350479123232e-18,0.044427510597597704,1.0000000000000002,0.2660329436495323,0.0,0.0010777973740936705
boxcar_independent,7,6,3,0.5,5,6,640,96,False,4.502083684855733e-05,0.11106877649399426,1.0,0.17469799663186872,0.06828481917205581,0.0015132710605961636
boxcar_independent,8,6,6,0,2,6,640,96,False,0.10791968565934436,0.0810326599700814,0.9999999999999684,0.34930482475576796,0.20344781564779166,0.002373331591438587
boxcar_independent,9,6,6,0,5,6,640,96,False,0.43366711983161743,0.20258164992520347,0.9999999999999685,0.7111701864039117,0.6528273827607212,0.007435713197030069
boxcar_independent,10,6,6,0.5,2,6,640,96,False,0.024011733552018827,0.08258767888082215,0.9999999999999848,0.1777630440798908,0.034652333336278096,0.001426176323295665
boxcar_independent,11,6,6,0.5,5,6,640,96,False,0.5648721313576295,0.20646919720205534,0.9999999999999849,0.8232317367947238,0.7659874524972787,0.007736915830194294
boxcar_independent,12,30,1,0,2,6,640,96,False,2.3824726557274283e-07,0.03185835624898194,1.0,0.37099180262458337,2.3824726556754975e-07,0.0010777973740936705
boxcar_independent,13,30,1,0,5,6,640,96,False,2.4093760957632e-07,0.07964589062245483,1.0000000000000002,0.1529601134658089,0.0045634877148817525,0.0010886842162562327
boxcar_independent,14,30,1,0.5,2,6,640,96,False,1.847084723266293e-08,0.04940188602474281,0.9999999999999998,0.2392455690836336,1.8470847226862523e-08,0.0010777973740936705
boxcar_independent,15,30,1,0.5,5,6,640,96,False,1.8470847232662935e-08,0.12350471506185697,1.0000000000000002,0.09569823871596182,1.8470847238944002e-08,0.0010777973740936705
boxcar_independent,16,30,3,0,2,6,640,96,False,0.014477147541090755,0.07941062582664128,1.0,0.2754358934388271,0.12659962247048367,0.0016221394822217867
boxcar_independent,17,30,3,0,5,6,640,96,False,0.034178662383587174,0.19852656456660317,1.0000000000000002,0.1855454177854822,0.12601090939814483,0.002427765802251399
boxcar_independent,18,30,3,0.5,2,6,640,96,False,0.00029422051013392516,0.08543687068784347,0.9999999999999999,0.1470010831388296,0.008662900476652344,0.0011104579005813573
boxcar_independent,19,30,3,0.5,5,6,640,96,False,0.010339287980519129,0.2135921767196086,1.0000000000000004,0.11339833711543064,0.058063064050559714,0.00173100790384741
boxcar_independent,20,30,6,0,2,6,640,96,False,0.12089753003894063,0.15583085341113362,0.9999999999999682,0.38168256647206766,0.3058363449788389,0.004692228972064363
boxcar_independent,21,30,6,0,5,6,640,96,False,0.30831994540638075,0.389577133527834,0.9999999999999682,0.5367459031311013,0.5064074145338097,0.011743273746017231
boxcar_independent,22,30,6,0.5,2,6,640,96,False,0.07523574956296644,0.15882125165328262,0.9999999999999846,0.28609972825718905,0.21168159277301737,0.0037450737039214405
boxcar_independent,23,30,6,0.5,5,6,640,96,False,0.3304292985797067,0.39705312913320634,0.9999999999999849,0.5809873845453545,0.5512201303516858,0.012628736908572299
boxcar_independent,0,6,1,0,2,7,704,128,False,-2.5099766332963236e-26,0.016566471225813277,0.9999999999999997,0.1928408772619547,0.0,0.00015241579027587258
boxcar_independent,1,6,1,0,5,7,704,128,False,-2.509976633296324e-26,0.04141617806453318,0.9999999999999999,0.07713635090478191,0.0,0.00015241579027587258
boxcar_independent,2,6,1,0.5,2,7,704,128,False,-1.5842884096525115e-23,0.025689176080952437,1.0,0.12435949032594736,0.0,0.00015241579027587258
boxcar_independent,3,6,1,0.5,5,7,704,128,False,-1.5842884096525113e-23,0.06422294020238109,0.9999999999999998,0.04974379613037894,0.0,0.00015241579027587258
boxcar_independent,4,6,3,0,2,7,704,128,False,-3.173366354529372e-19,0.04129383944041109,0.9999999999999999,0.0773648778513524,0.0,0.00015241579027587258
boxcar_independent,5,6,3,0,5,7,704,128,False,-3.1733663545293737e-19,0.10323459860102767,1.0000000000000004,0.03094595114054098,0.0,0.00015241579027587258
boxcar_independent,6,6,3,0.5,2,7,704,128,False,-7.428504501742799e-19,0.044427510597597704,1.0000000000000002,0.0719079867710055,0.0,0.00015241579027587258
boxcar_independent,7,6,3,0.5,5,7,704,128,False,-7.4285045017428e-19,0.11106877649399426,1.0,0.0287631947084022,0.0,0.00015241579027587258
boxcar_independent,8,6,6,0,2,7,704,128,False,-1.8873467559489925e-18,0.0810326599700814,0.9999999999999684,0.03942475596259948,0.0,0.00015241579027587258
boxcar_independent,9,6,6,0,5,7,704,128,False,-1.887346755948992e-18,0.20258164992520347,0.9999999999999685,0.015769902385039794,0.0,0.00015241579027587258
boxcar_independent,10,6,6,0.5,2,7,704,128,False,-2.4436915854662238e-18,0.08258767888082215,0.9999999999999848,0.03868243892567622,0.0,0.00015241579027587258
boxcar_independent,11,6,6,0.5,5,7,704,128,False,0.06254375635164507,0.20646919720205534,0.9999999999999849,0.07770353143408769,0.0622305558638172,0.00027217105406405817
boxcar_independent,12,30,1,0,2,7,704,128,False,2.5727390192948686e-15,0.03185835624898194,1.0,0.10027801871990598,2.5759813052350694e-15,0.00015241579027587258
