seed,family,galaxy,mse_logspeed
9062301,mond_fixed,UGC07524,0.002382208407478785
9062301,mond_fixed,UGC07577,0.11564892877567183
9062301,mond_fixed,UGC07603,0.0036729039569391164
9062301,mond_fixed,UGC07866,0.013946104408783319
9062301,mond_fixed,UGC08490,0.0032676901144478806
9062301,mond_fixed,UGC08699,0.0009905166339975447
9062301,mond_fixed,UGC08837,0.04961463326558827
9062301,mond_fixed,UGC09037,0.014662478108819156
9062301,mond_fixed,UGC09133,0.001568892159768758
9062301,mond_fixed,UGC09992,0.025479767373247093
9062301,mond_fixed,UGC10310,0.0020291585143246
9062301,mond_fixed,UGC11820,0.0037905193777308136
9062301,mond_fixed,UGC11914,0.0023949959670074043
9062301,mond_fixed,UGCA442,0.0016798061389136825
9062301,mond_fixed,UGCA444,0.005234330172042352
9062301,mond_adjusted,CamB,0.16424275050780313
9062301,mond_adjusted,D564-8,0.013136071089369351
9062301,mond_adjusted,D631-7,0.01833742792524396
9062301,mond_adjusted,DDO064,0.006015819824398388
9062301,mond_adjusted,DDO161,0.010313790630969502
9062301,mond_adjusted,DDO168,0.005969815148249259
9062301,mond_adjusted,DDO170,0.0021729234586985225
9062301,mond_adjusted,ESO079-G014,0.003745789115071239
9062301,mond_adjusted,ESO116-G012,0.005710223060550573
9062301,mond_adjusted,F565-V2,0.009354146364741186
9062301,mond_adjusted,F568-3,0.008197153272002497
9062301,mond_adjusted,F568-V1,0.029979935342710196
9062301,mond_adjusted,F571-V1,0.0015365914677965033
9062301,mond_adjusted,F583-1,0.016790011905255156
9062301,mond_adjusted,F583-4,0.000318664445892354
9062301,mond_adjusted,KK98-251,0.022416060281088387
9062301,mond_adjusted,NGC0024,0.0207360018030573
9062301,mond_adjusted,NGC0055,0.0035380010467807735
9062301,mond_adjusted,NGC0247,0.0019814125920818632
9062301,mond_adjusted,NGC0289,0.0006667404548924449
9062301,mond_adjusted,NGC0300,0.0048736436142196434
9062301,mond_adjusted,NGC0801,0.002363802964760636
9062301,mond_adjusted,NGC1003,0.0020931054512041396
9062301,mond_adjusted,NGC1090,0.005742664863046742
9062301,mond_adjusted,NGC2403,0.0030217299101438807
9062301,mond_adjusted,NGC2683,0.0004449536681329427
9062301,mond_adjusted,NGC2841,0.010312495812674063
9062301,mond_adjusted,NGC2915,0.0386567516576747
9062301,mond_adjusted,NGC2955,0.0014643653561605997
9062301,mond_adjusted,NGC2976,0.00836407142317701
9062301,mond_adjusted,NGC2998,0.014530855317719709
9062301,mond_adjusted,NGC3109,0.007768540139922945
9062301,mond_adjusted,NGC3198,0.0050923356769466575
9062301,mond_adjusted,NGC3521,0.0006421302555755139
9062301,mond_adjusted,NGC3741,0.0060532488480608045
9062301,mond_adjusted,NGC3769,0.001613450962423063
9062301,mond_adjusted,NGC3877,0.012562160852490846
9062301,mond_adjusted,NGC3893,0.0012811946752494976
9062301,mond_adjusted,NGC3917,0.0043430077545503825
9062301,mond_adjusted,NGC3949,0.0011465927374654686
9062301,mond_adjusted,NGC3972,0.0032794682262162005
9062301,mond_adjusted,NGC3992,0.0029410480242200096
9062301,mond_adjusted,NGC4051,0.0029776503067294397
9062301,mond_adjusted,NGC4068,0.040646774839028205
9062301,mond_adjusted,NGC4088,0.007844973900052959
9062301,mond_adjusted,NGC4100,0.001602906746174389
9062301,mond_adjusted,NGC5005,0.0016526399027619921
9062301,mond_adjusted,NGC5033,0.0025441892756028
9062301,mond_adjusted,NGC5371,0.003439112056506245
9062301,mond_adjusted,NGC5585,0.004562424210719492
9062301,mond_adjusted,NGC5985,0.020551957222111224
9062301,mond_adjusted,NGC6015,0.00362082505304176
9062301,mond_adjusted,NGC6195,0.003266427420803561
9062301,mond_adjusted,NGC6503,0.0019174420934731432
9062301,mond_adjusted,NGC6674,0.004340359751228049
9062301,mond_adjusted,NGC6946,0.0013739924532534988
9062301,mond_adjusted,NGC7331,0.0026483672310968504
9062301,mond_adjusted,UGC00128,0.004341378107094996
9062301,mond_adjusted,UGC00191,0.005155941175539726
9062301,mond_adjusted,UGC00731,0.019281272420989443
9062301,mond_adjusted,UGC00891,0.0041603203248832205
9062301,mond_adjusted,UGC02259,0.019660024504469978
9062301,mond_adjusted,UGC02487,0.010680740533293945
9062301,mond_adjusted,UGC02916,0.004038982034097443
9062301,mond_adjusted,UGC02953,0.0051944348338117405
9062301,mond_adjusted,UGC03205,0.002664936207658936
9062301,mond_adjusted,UGC03580,0.016382980028296638
9062301,mond_adjusted,UGC04325,0.022418868806148927
9062301,mond_adjusted,UGC04483,0.005294803272961992
9062301,mond_adjusted,UGC04499,0.002142539770115663
9062301,mond_adjusted,UGC05414,0.0023820739278521785
9062301,mond_adjusted,UGC05716,0.004106699253587825
9062301,mond_adjusted,UGC05750,0.029627712575255663
9062301,mond_adjusted,UGC05764,0.025604897944665826
9062301,mond_adjusted,UGC05829,0.0016203534510371154
9062301,mond_adjusted,UGC06399,0.004036330900037092
9062301,mond_adjusted,UGC06614,0.003405584897290883
9062301,mond_adjusted,UGC06786,0.006789793435123016
9062301,mond_adjusted,UGC06787,0.006322491817240741
9062301,mond_adjusted,UGC06818,0.014277508865556633
9062301,mond_adjusted,UGC06917,0.002978338241430224
9062301,mond_adjusted,UGC06923,0.002801750272163358
9062301,mond_adjusted,UGC06983,0.005714735245732969
9062301,mond_adjusted,UGC07089,0.004533040803772088
9062301,mond_adjusted,UGC07261,0.0034952217618527447
9062301,mond_adjusted,UGC07323,0.0017327403290964879
9062301,mond_adjusted,UGC07399,0.04037886548672623
9062301,mond_adjusted,UGC07524,0.001969030194087704
9062301,mond_adjusted,UGC07577,0.08451692030428808
9062301,mond_adjusted,UGC07603,0.009383120985435972
9062301,mond_adjusted,UGC07866,0.004604215229728604
9062301,mond_adjusted,UGC08490,0.01058045568556284
9062301,mond_adjusted,UGC08699,0.002633787950369365
9062301,mond_adjusted,UGC08837,0.03313511219202959
9062301,mond_adjusted,UGC09037,0.009689211722151552
9062301,mond_adjusted,UGC09133,0.0012403611774120882
9062301,mond_adjusted,UGC09992,0.012590537909834155
9062301,mond_adjusted,UGC10310,0.0018037523449365314
9062301,mond_adjusted,UGC11820,0.003993875865063608
9062301,mond_adjusted,UGC11914,0.0011430828218266605
9062301,mond_adjusted,UGCA442,0.0023597543502124015
9062301,mond_adjusted,UGCA444,0.00207839462599311
9062301,clock_potential,CamB,0.19633834899743433
9062301,clock_potential,D564-8,0.022424052371929907
9062301,clock_potential,D631-7,0.04375296697778846
9062301,clock_potential,DDO064,0.031923316824396405
9062301,clock_potential,DDO161,0.04143374026148201
9062301,clock_potential,DDO168,0.020112224790636405
9062301,clock_potential,DDO170,0.007465709623805916
9062301,clock_potential,ESO079-G014,0.009110959125615768
9062301,clock_potential,ESO116-G012,0.012800698936016316
9062301,clock_potential,F565-V2,0.025763747024462037
9062301,clock_potential,F568-3,0.024746788913954335
9062301,clock_potential,F568-V1,0.023800565995502794
9062301,clock_potential,F571-V1,0.013313935406311763
9062301,clock_potential,F583-1,0.04260178072209781
9062301,clock_potential,F583-4,0.012723929591272234
9062301,clock_potential,KK98-251,0.049800431637604343
9062301,clock_potential,NGC0024,0.014831922694369233
9062301,clock_potential,NGC0055,0.004693503553461004
9062301,clock_potential,NGC0247,0.004047336704865884
9062301,clock_potential,NGC0289,0.001970378175738709
9062301,clock_potential,NGC0300,0.010654657575411876
9062301,clock_potential,NGC0801,0.002212205031928462
9062301,clock_potential,NGC1003,0.007359970328563716
9062301,clock_potential,NGC1090,0.010511595116531785
9062301,clock_potential,NGC2403,0.006991100463363555
9062301,clock_potential,NGC2683,0.000468386234785308
9062301,clock_potential,NGC2841,0.011910496669953636
9062301,clock_potential,NGC2915,0.044419063285213355
9062301,clock_potential,NGC2955,0.0006734274001970877
9062301,clock_potential,NGC2976,0.03880457963489322
9062301,clock_potential,NGC2998,0.005345831491866287
9062301,clock_potential,NGC3109,0.0354535677311816
9062301,clock_potential,NGC3198,0.012678510958408277
9062301,clock_potential,NGC3521,0.0007535397646703437
9062301,clock_potential,NGC3741,0.029604908519657195
9062301,clock_potential,NGC3769,0.003110162559824529
9062301,clock_potential,NGC3877,0.020153729090991383
9062301,clock_potential,NGC3893,0.0023843417210397296
9062301,clock_potential,NGC3917,0.014630631489787152
9062301,clock_potential,NGC3949,0.0010696232402120803
9062301,clock_potential,NGC3972,0.0066846275457125934
9062301,clock_potential,NGC3992,0.001987073130354701
9062301,clock_potential,NGC4051,0.005311115245745227
9062301,clock_potential,NGC4068,0.12190537754757767
9062301,clock_potential,NGC4088,0.01421179236458219
9062301,clock_potential,NGC4100,0.0010757937936829607
9062301,clock_potential,NGC5005,0.0007262886776568775
9062301,clock_potential,NGC5033,0.005706052541002027
9062301,clock_potential,NGC5371,0.00309980929307817
9062301,clock_potential,NGC5585,0.020336046533674036
9062301,clock_potential,NGC5985,0.026001412292094912
9062301,clock_potential,NGC6015,0.005986934436530449
9062301,clock_potential,NGC6195,0.0019156608593158557
9062301,clock_potential,NGC6503,0.008857144741141614
9062301,clock_potential,NGC6674,0.004242671608716497
9062301,clock_potential,NGC6946,0.0024292243850677995
9062301,clock_potential,NGC7331,0.0027774016568514626
9062301,clock_potential,UGC00128,0.016970859843339445
9062301,clock_potential,UGC00191,0.007890567867909953
9062301,clock_potential,UGC00731,0.0026939448943364207
9062301,clock_potential,UGC00891,0.016800530784068398
9062301,clock_potential,UGC02259,0.020071572705077936
9062301,clock_potential,UGC02487,0.012139334353801032
9062301,clock_potential,UGC02916,0.0034987705247883642
9062301,clock_potential,UGC02953,0.005266863276994346
9062301,clock_potential,UGC03205,0.0017019319107492894
9062301,clock_potential,UGC03580,0.019423220040232655
9062301,clock_potential,UGC04325,0.01663186687834048
9062301,clock_potential,UGC04483,0.04810145533424312
9062301,clock_potential,UGC04499,0.009013690617182494
9062301,clock_potential,UGC05414,0.016329887042867326
9062301,clock_potential,UGC05716,0.00522578284733035
9062301,clock_potential,UGC05750,0.09547351642130388
9062301,clock_potential,UGC05764,0.02615449903670498
9062301,clock_potential,UGC05829,0.015946192265549382
9062301,clock_potential,UGC06399,0.012552297042534534
9062301,clock_potential,UGC06614,0.005519177978987768
9062301,clock_potential,UGC06786,0.013884815900646028
9062301,clock_potential,UGC06787,0.0076420295815815865
9062301,clock_potential,UGC06818,0.036071179305720624
9062301,clock_potential,UGC06917,0.0037706125008420913
9062301,clock_potential,UGC06923,0.006922617036879641
9062301,clock_potential,UGC06983,0.0073354981102088015
9062301,clock_potential,UGC07089,0.017132600197410797
9062301,clock_potential,UGC07261,0.0011296837338201462
9062301,clock_potential,UGC07323,0.01043529707965091
9062301,clock_potential,UGC07399,0.037996187210922634
9062301,clock_potential,UGC07524,0.006295327504263379
9062301,clock_potential,UGC07577,0.1137853258909183
9062301,clock_potential,UGC07603,0.014396980060024265
9062301,clock_potential,UGC07866,0.02163585166362941
9062301,clock_potential,UGC08490,0.01240305221387661
9062301,clock_potential,UGC08699,0.0025378344867625444
9062301,clock_potential,UGC08837,0.05949830739480814
9062301,clock_potential,UGC09037,0.016837129817589995
9062301,clock_potential,UGC09133,0.0016646852264416232
9062301,clock_potential,UGC09992,0.016020328366332937
9062301,clock_potential,UGC10310,0.0036825090335000647
9062301,clock_potential,UGC11820,0.018005085239945907
9062301,clock_potential,UGC11914,0.004672401888683145
9062301,clock_potential,UGCA442,0.020298703428013518
9062301,clock_potential,UGCA444,0.010709571381334292
9062301,kernel_point,CamB,0.19952915155899553
9062301,kernel_point,D564-8,0.03404302643118831
9062301,kernel_point,D631-7,0.01996800339686581
9062301,kernel_point,DDO064,0.006572798562217553
9062301,kernel_point,DDO161,0.013628912838512981
9062301,kernel_point,DDO168,0.006947289804636795
9062301,kernel_point,DDO170,0.004276175575115819
9062301,kernel_point,ESO079-G014,0.006495546870271433
9062301,kernel_point,ESO116-G012,0.010041849612510362
9062301,kernel_point,F565-V2,0.010827939028660373
9062301,kernel_point,F568-3,0.011869825537971147
9062301,kernel_point,F568-V1,0.025912551790154843
9062301,kernel_point,F571-V1,0.003270512126788067
9062301,kernel_point,F583-1,0.015213213299197243
9062301,kernel_point,F583-4,0.0017944308283657587
9062301,kernel_point,KK98-251,0.05906666645378418
9062301,kernel_point,NGC0024,0.028411801197521173
9062301,kernel_point,NGC0055,0.002866112594389066
9062301,kernel_point,NGC0247,0.0019351257892357228
9062301,kernel_point,NGC0289,0.0009913411047577252
9062301,kernel_point,NGC0300,0.006387182489627837
9062301,kernel_point,NGC0801,0.0012069977276100087
9062301,kernel_point,NGC1003,0.0006507759930928801
9062301,kernel_point,NGC1090,0.00530185492807202
9062301,kernel_point,NGC2403,0.006079467115753299
9062301,kernel_point,NGC2683,0.0015519730480131535
9062301,kernel_point,NGC2841,0.016488391872935392
9062301,kernel_point,NGC2915,0.032841878086193
9062301,kernel_point,NGC2955,0.0010175706009684312
9062301,kernel_point,NGC2976,0.007912821175937088
9062301,kernel_point,NGC2998,0.018456296823337888
9062301,kernel_point,NGC3109,0.01649535673596523
9062301,kernel_point,NGC3198,0.005523044493473816
9062301,kernel_point,NGC3521,0.0010408442174597373
9062301,kernel_point,NGC3741,0.0034588498794645784
9062301,kernel_point,NGC3769,0.0013817105799894909
9062301,kernel_point,NGC3877,0.011360759897638822
9062301,kernel_point,NGC3893,0.0037488150489687505
9062301,kernel_point,NGC3917,0.00712953663995277
9062301,kernel_point,NGC3949,0.001069822060116498
9062301,kernel_point,NGC3972,0.006814235209695821
9062301,kernel_point,NGC3992,0.007302640258952269
9062301,kernel_point,NGC4051,0.001003453132943265
9062301,kernel_point,NGC4068,0.0590565189825781
9062301,kernel_point,NGC4088,0.004072012315743024
9062301,kernel_point,NGC4100,0.005004760918512132
9062301,kernel_point,NGC5005,0.0015534802638903962
9062301,kernel_point,NGC5033,0.005097902131215086
9062301,kernel_point,NGC5371,0.001370861846555151
9062301,kernel_point,NGC5585,0.003835235844018682
9062301,kernel_point,NGC5985,0.03029817532871179
9062301,kernel_point,NGC6015,0.0070006570953663975
9062301,kernel_point,NGC6195,0.0015355044126586512
9062301,kernel_point,NGC6503,0.0034213738308162015
9062301,kernel_point,NGC6674,0.0076848083787420885
9062301,kernel_point,NGC6946,0.0011228205952322863
9062301,kernel_point,NGC7331,0.002567897715894746
9062301,kernel_point,UGC00128,0.0029205199756134007
9062301,kernel_point,UGC00191,0.005235282672409429
9062301,kernel_point,UGC00731,0.0012798648649623465
9062301,kernel_point,UGC00891,0.007140566153360675
9062301,kernel_point,UGC02259,0.021646233925504424
9062301,kernel_point,UGC02487,0.017580288389112728
9062301,kernel_point,UGC02916,0.003407207615909375
9062301,kernel_point,UGC02953,0.007229456724621395
9062301,kernel_point,UGC03205,0.0055530852935044075
9062301,kernel_point,UGC03580,0.013436841263665138
9062301,kernel_point,UGC04325,0.026044243408154494
9062301,kernel_point,UGC04483,0.011723336687203809
9062301,kernel_point,UGC04499,0.0022614636368337524
9062301,kernel_point,UGC05414,0.003676879703655297
9062301,kernel_point,UGC05716,0.0017701037418736132
9062301,kernel_point,UGC05750,0.06875810131107885
9062301,kernel_point,UGC05764,0.014701385301060998
9062301,kernel_point,UGC05829,0.00501741981710114
9062301,kernel_point,UGC06399,0.006146662272053023
9062301,kernel_point,UGC06614,0.0020898679498520586
9062301,kernel_point,UGC06786,0.01106087931687782
9062301,kernel_point,UGC06787,0.00975294970705819
9062301,kernel_point,UGC06818,0.014223608077383345
9062301,kernel_point,UGC06917,0.005506137325416506
9062301,kernel_point,UGC06923,0.0026223014425972306
9062301,kernel_point,UGC06983,0.007817575701311807
9062301,kernel_point,UGC07089,0.005234256962832633
9062301,kernel_point,UGC07261,0.0039715508326725974
9062301,kernel_point,UGC07323,0.0017654483226366153
9062301,kernel_point,UGC07399,0.044849044105011684
9062301,kernel_point,UGC07524,0.0014593737972791417
9062301,kernel_point,UGC07577,0.15255648999287144
9062301,kernel_point,UGC07603,0.010560184860598799
9062301,kernel_point,UGC07866,0.010425304923630559
9062301,kernel_point,UGC08490,0.012755715978647659
9062301,kernel_point,UGC08699,0.005305014636307653
9062301,kernel_point,UGC08837,0.05425384421262132
9062301,kernel_point,UGC09037,0.006101632342690022
9062301,kernel_point,UGC09133,0.001875252813191793
9062301,kernel_point,UGC09992,0.013970820287089795
9062301,kernel_point,UGC10310,0.0012277573894542133
9062301,kernel_point,UGC11820,0.0022398427969291556
9062301,kernel_point,UGC11914,0.0019299107678960468
9062301,kernel_point,UGCA442,0.005186828227823325
9062301,kernel_point,UGCA444,0.005358657376300835
9062301,finite_p2,CamB,0.13418053619563158
9062301,finite_p2,D564-8,0.014938968071707193
9062301,finite_p2,D631-7,0.028611746623574692
9062301,finite_p2,DDO064,0.02356887829704394
9062301,finite_p2,DDO161,0.03613810942550653
9062301,finite_p2,DDO168,0.018811557584959927
9062301,finite_p2,DDO170,0.007097688680411946
9062301,finite_p2,ESO079-G014,0.013053626543489636
9062301,finite_p2,ESO116-G012,0.024417520467911888
9062301,finite_p2,F565-V2,0.0325679232837802
9062301,finite_p2,F568-3,0.022557878522536167
9062301,finite_p2,F568-V1,0.05681679582631549
9062301,finite_p2,F571-V1,0.016295864034585526
9062301,finite_p2,F583-1,0.022575525127384064
9062301,finite_p2,F583-4,0.007140334141894167
9062301,finite_p2,KK98-251,0.030581935667667932
9062301,finite_p2,NGC0024,0.04283800566903237
9062301,finite_p2,NGC0055,0.004717310406643386
9062301,finite_p2,NGC0247,0.014273894135489896
9062301,finite_p2,NGC0289,0.007626936667580342
9062301,finite_p2,NGC0300,0.026062109605097927
9062301,finite_p2,NGC0801,0.002632567269878073
9062301,finite_p2,NGC1003,0.014908849090190582
9062301,finite_p2,NGC1090,0.008612978402235016
9062301,finite_p2,NGC2403,0.016937796955731745
9062301,finite_p2,NGC2683,0.0069676456657643965
9062301,finite_p2,NGC2841,0.02842138660690958
9062301,finite_p2,NGC2915,0.07580612436656002
9062301,finite_p2,NGC2955,0.0014675167541992587
9062301,finite_p2,NGC2976,0.006493147147189033
9062301,finite_p2,NGC2998,0.02391644287058389
9062301,finite_p2,NGC3109,0.029380520027661627
9062301,finite_p2,NGC3198,0.01203819363622609
9062301,finite_p2,NGC3521,0.0008614788311966761
9062301,finite_p2,NGC3741,0.02473152405168904
9062301,finite_p2,NGC3769,0.008371226217396286
9062301,finite_p2,NGC3877,0.010518400344801001
9062301,finite_p2,NGC3893,0.008399775152102015
9062301,finite_p2,NGC3917,0.005776917151052005
9062301,finite_p2,NGC3949,0.0016417030324021472
9062301,finite_p2,NGC3972,0.0134883796887515
9062301,finite_p2,NGC3992,0.015968201637562414
9062301,finite_p2,NGC4051,0.0006438803897147705
9062301,finite_p2,NGC4068,0.03732279974398367
9062301,finite_p2,NGC4088,0.00306206222039186
9062301,finite_p2,NGC4100,0.002531562210369029
9062301,finite_p2,NGC5005,0.0007906108407766612
9062301,finite_p2,NGC5033,0.01337483760050977
9062301,finite_p2,NGC5371,0.001005193230890262
9062301,finite_p2,NGC5585,0.009837796147841476
9062301,finite_p2,NGC5985,0.03948974441965894
9062301,finite_p2,NGC6015,0.017633514448206346
9062301,finite_p2,NGC6195,0.0013314859788511283
9062301,finite_p2,NGC6503,0.018251671586424125
9062301,finite_p2,NGC6674,0.02087550813480294
9062301,finite_p2,NGC6946,0.002978105413090443
9062301,finite_p2,NGC7331,0.004699256152247061
9062301,finite_p2,UGC00128,0.02719754885775456
9062301,finite_p2,UGC00191,0.017165191553233785
9062301,finite_p2,UGC00731,0.003855015571453971
9062301,finite_p2,UGC00891,0.016524652685947678
9062301,finite_p2,UGC02259,0.049702375456557715
9062301,finite_p2,UGC02487,0.031271512884922324
9062301,finite_p2,UGC02916,0.0028828140067749873
9062301,finite_p2,UGC02953,0.012362083850817846
9062301,finite_p2,UGC03205,0.00985625362885016
9062301,finite_p2,UGC03580,0.01630551405932533
9062301,finite_p2,UGC04325,0.04776255824504907
9062301,finite_p2,UGC04483,0.03560460535988312
9062301,finite_p2,UGC04499,0.008197508249072415
9062301,finite_p2,UGC05414,0.0039093098463035365
9062301,finite_p2,UGC05716,0.021652169219031566
9062301,finite_p2,UGC05750,0.11508061471355742
9062301,finite_p2,UGC05764,0.046183664170536376
9062301,finite_p2,UGC05829,0.0047562830101569205
9062301,finite_p2,UGC06399,0.005337050932140378
9062301,finite_p2,UGC06614,0.006616309933759345
9062301,finite_p2,UGC06786,0.018428197941956027
9062301,finite_p2,UGC06787,0.015956566830917805
9062301,finite_p2,UGC06818,0.029968281133656693
9062301,finite_p2,UGC06917,0.017793730926361943
9062301,finite_p2,UGC06923,0.0066725123373109485
9062301,finite_p2,UGC06983,0.02538651591548836
9062301,finite_p2,UGC07089,0.003450516164368873
9062301,finite_p2,UGC07261,0.015257860100703924
9062301,finite_p2,UGC07323,0.0032092310791926844
9062301,finite_p2,UGC07399,0.07912091005169819
9062301,finite_p2,UGC07524,0.009442586687035516
9062301,finite_p2,UGC07577,0.2341662219702719
9062301,finite_p2,UGC07603,0.03085484816818763
9062301,finite_p2,UGC07866,0.0014249083870133945
9062301,finite_p2,UGC08490,0.038827412581632366
9062301,finite_p2,UGC08699,0.002980514340855453
9062301,finite_p2,UGC08837,0.030314807160291515
9062301,finite_p2,UGC09037,0.009890869252319674
9062301,finite_p2,UGC09133,0.006711563757488906
9062301,finite_p2,UGC09992,0.001892793556021959
9062301,finite_p2,UGC10310,0.01044245207489033
9062301,finite_p2,UGC11820,0.00889687284501013
9062301,finite_p2,UGC11914,0.002294133868751796
9062301,finite_p2,UGCA442,0.022389790803167255
9062301,finite_p2,UGCA444,0.009551480227476525
9062301,finite_p3,CamB,0.25655793052607456
9062301,finite_p3,D564-8,0.07034022328250027
9062301,finite_p3,D631-7,0.026994830945088186
9062301,finite_p3,DDO064,0.008175678729196017
9062301,finite_p3,DDO161,0.026850663313480093
9062301,finite_p3,DDO168,0.009744229978054277
9062301,finite_p3,DDO170,0.019422273123762927
9062301,finite_p3,ESO079-G014,0.004872466956254051
9062301,finite_p3,ESO116-G012,0.0037545412929695775
9062301,finite_p3,F565-V2,0.009053494593981611
9062301,finite_p3,F568-3,0.003688633010572172
9062301,finite_p3,F568-V1,0.011678379645842746
9062301,finite_p3,F571-V1,0.006841524756532759
9062301,finite_p3,F583-1,0.011320841733764726
9062301,finite_p3,F583-4,0.007045206050417161
9062301,finite_p3,KK98-251,0.08548487564171878
9062301,finite_p3,NGC0024,0.027396299188209836
9062301,finite_p3,NGC0055,0.009617492246180187
9062301,finite_p3,NGC0247,0.002253090533800182
9062301,finite_p3,NGC0289,0.0049973004581033665
9062301,finite_p3,NGC0300,0.0003369083372879744
9062301,finite_p3,NGC0801,0.0038349427298233862
9062301,finite_p3,NGC1003,0.004564622283330752
9062301,finite_p3,NGC1090,0.005173143862028168
9062301,finite_p3,NGC2403,0.002521563364559702
9062301,finite_p3,NGC2683,0.0027019089806655
9062301,finite_p3,NGC2841,0.009396213600051401
9062301,finite_p3,NGC2915,0.013827975626592272
9062301,finite_p3,NGC2955,0.0008931628567347624
9062301,finite_p3,NGC2976,0.0025498499832946543
9062301,finite_p3,NGC2998,0.022515991451883252
9062301,finite_p3,NGC3109,0.01364405069410161
