h,curl_z,analytic_curl_z,absolute_error
0.1,0.053658593373207206,0.05343027387416936,0.00022831949903784343
0.05,0.053487213148344856,0.05343027387416936,5.6939274175493715e-05
0.025,0.053444499894832465,0.05343027387416936,1.4226020663102301e-05
0.0125,0.053433829829305224,0.05343027387416936,3.5559551358615993e-06
0.001,0.05343029663109483,0.05343027387416936,2.2756925469047395e-08
0.0001,0.05343027410162349,0.05343027387416936,2.2745412497915396e-10
