axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	halpha_ew	hbeta	hdelta_a	hgamma_a	log_half_light_radius	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_size_crossing_proxy	plateifu	ra	redshift	sersic_index	sfr_1re	sfr_tot	snr_med_g	minimum_predecessor_separation_arcsec	stellar_mass_msun	half_light_radius_kpc	dimensionless_potential	log_dimensionless_potential	internal_acceleration_m_s2	mean_stellar_density_msun_kpc3	log_mean_stellar_density	gema_zcomp_1mpc_percent	gema_zcomp_5mpc_percent	gema_footprint_1mpc	gema_footprint_5mpc	gema_nneigh	gema_q_nn	gema_dnn_mpc	gema_q_lss	gema_eta_k	gema_dkn_mpc
6.642990000000e-01	2.176281000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.700423240662e+00	1.981636000000e+00	0.000000000000e+00	9.371000000000e-01	1.457547000000e-01	1.785030000000e+00	-7.413975000000e-01	-5.135101000000e+00	7.687631186309e-01	2.736495660019e-01	-1.275128677094e+01	1.107014134573e+01	-1.132157248245e+00	9.532615108468e+00	1-78820	-4.381925994919e+00	10517-12705	1.505840606689e+02	1.496520000000e-01	6.000000000000e+00	2.083793000000e-02	8.753140000000e-02	1.877801000000e+00	1.282984352555e+03	1.175280000000e+11	5.871690000000e+00	9.578492773726e-07	-6.018702824069e+00	4.751436372769e-10	1.386000479534e+08	8.141763380535e+00	5.000000000000e+01	4.444400024414e+01	1	1	4	-2.589423000000e-01	1.404361000000e-01	-2.588260000000e-01	-2.143805300000e+00	4.637451200000e+00
5.975030000000e-01	2.054229000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.979090690613e+00	1.943362000000e+00	0.000000000000e+00	7.485000000000e-01	2.586600000000e-01	1.960288000000e+00	-1.584889000000e+00	-5.298342000000e+00	7.088218637015e-01	7.627534899386e-01	-1.253257411573e+01	1.072903107771e+01	-5.318005616969e-01	9.311387350310e+00	1-182089	-4.301282743304e+00	10518-12701	1.516649322510e+02	7.761200000000e-02	6.000000000000e+00	1.572016000000e-02	1.063330000000e-01	5.790999000000e+00	2.908180999986e+03	5.358349999967e+10	5.114720000000e+00	5.013351587357e-07	-6.299871837159e+00	2.854941145910e-10	9.560417921094e+07	7.980476877303e+00	8.888899993896e+01	6.875000000000e+01	1	1	22	-1.488555000000e+00	1.374298000000e-01	-1.296772200000e+00	1.252667500000e+00	3.765026000000e-01
9.522570000000e-01	2.128488000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.789804935455e+00	1.943024000000e+00	0.000000000000e+00	6.887000000000e-01	7.979158000000e-02	2.503614000000e+00	-1.009481000000e+00	-5.162257000000e+00	5.672993327146e-01	6.401005418053e-01	-1.277471338561e+01	1.100353807777e+01	-7.242748229523e-01	9.868939412343e+00	1-182093	-4.650820039814e+00	10518-6101	1.515596008301e+02	1.239900000000e-01	3.867260000000e+00	1.693654000000e-02	5.907924000000e-02	4.366169000000e+00	2.271751955023e+03	1.008179999995e+11	3.692320000000e+00	1.306645249592e-06	-5.883842306113e+00	1.030740217725e-09	4.781360289873e+08	8.679551470324e+00	1.000000000000e+02	8.695700073242e+01	1	1	20	-3.325689100000e+00	5.702982000000e-01	-2.438580300000e+00	-4.431005000000e-01	1.383642800000e+00
8.562870000000e-01	1.536700000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.863593101501e+00	1.390320000000e+00	0.000000000000e+00	6.660000000000e-01	1.677219000000e+01	3.476911000000e+00	4.643655000000e+00	2.314968000000e+00	7.355829326958e-01	7.361318606198e-01	-1.079104739144e+01	1.045159917280e+01	-5.541735695352e-01	8.980433307410e+00	1-608154	-4.122425187357e+00	10519-12701	1.544602508545e+02	6.863400000000e-02	4.531890000000e+00	4.576693000000e-01	1.269996000000e+00	5.446680000000e+00	6.750735808741e+02	2.828779999992e+10	5.439800000000e+00	2.488485926378e-07	-6.604064811064e+00	1.332426056032e-10	4.195287860712e+07	7.622761765410e+00	5.000000000000e+01	4.687500000000e+01	1	1	17	-1.692821600000e+00	1.371006000000e-01	-1.663377400000e+00	-8.599387000000e-01	1.905329300000e+00
7.973930000000e-01	2.205766000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	6.800637722015e+00	2.004958000000e+00	0.000000000000e+00	8.254000000000e-01	3.137092000000e-01	2.377716000000e+00	-8.556830000000e-01	-5.010798000000e+00	1.138691020661e+00	1.676056683126e-02	-1.254379510157e+01	1.119904997318e+01	-1.382956441385e+00	8.921667931859e+00	1-182981	-3.891488455599e+00	10519-12703	1.546761627197e+02	1.020610000000e-01	6.000000000000e+00	4.521212000000e-02	7.302961000000e-02	1.039347000000e+00	9.845286232611e+02	1.581429999997e+11	1.376230000001e+01	5.498926329281e-07	-6.259722098649e+00	1.163798361245e-10	1.448399285461e+07	7.160888301895e+00	1.000000000000e+02	7.096800231934e+01	1	1	23	1.166479000000e-01	1.690721000000e-01	1.431260000000e-01	2.560282000000e-01	8.090607000000e-01
8.996500000000e-01	1.681823000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.765793800354e+00	1.479817000000e+00	0.000000000000e+00	7.468000000000e-01	1.018837000000e+01	3.549500000000e+00	3.221533000000e+00	1.648350000000e+00	1.103947322159e+00	7.170101564881e-01	-1.121813175342e+01	1.102467034725e+01	-8.585618288454e-01	8.816775702934e+00	1-79331	-3.856414190388e+00	10519-12705	1.557125549316e+02	6.391050000000e-02	3.890140000000e+00	6.405287000000e-01	9.069961000000e-01	5.212069000000e+00	1.493386073137e+03	1.058449999995e+11	1.270420000000e+01	3.986960875692e-07	-6.399358026077e+00	9.140827481330e-11	1.232366180191e+07	7.090739771471e+00	6.666699981689e+01	5.405400085449e+01	1	1	20	-2.730334500000e+00	2.707305000000e-01	-2.609901900000e+00	-7.900408000000e-01	1.805804600000e+00
7.827320000000e-01	2.109740000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.974996566772e+00	1.928001000000e+00	0.000000000000e+00	7.160000000000e-01	1.988318000000e-02	2.279224000000e+00	-8.450327000000e-01	-4.872721000000e+00	4.079769339381e-01	1.180153125284e+00	-1.336551802880e+01	1.063344219512e+01	-1.060541316732e-01	9.817488327243e+00	1-182781	-4.704755696653e+00	10519-3701	1.540884704590e+02	6.970100000000e-02	5.750960000000e+00	1.853208000000e-03	5.212992000000e-03	1.514095000000e+01	1.589287739968e+03	4.299740000007e+10	2.558450000000e+00	8.042372971962e-07	-6.094615789986e+00	9.155838777603e-10	6.129468027244e+08	8.787422784003e+00	6.666699981689e+01	4.516099929810e+01	1	1	16	-4.857626900000e+00	9.336722000000e-01	-4.004490900000e+00	-6.521104000000e-01	1.624403700000e+00
8.355130000000e-01	1.971410000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	6.142394065857e+00	1.772902000000e+00	0.000000000000e+00	6.830000000000e-01	2.932762000000e-01	2.686716000000e+00	1.078273000000e+00	-2.626831000000e+00	4.260181304601e-01	1.082159319890e+00	-1.276825167159e+01	1.063860804770e+01	-1.301351415698e-01	9.786571786783e+00	1-182806	-4.680276828161e+00	10519-3702	1.540037078857e+02	6.977230000000e-02	6.000000000000e+00	7.419188000000e-03	2.352066000000e-02	1.208257000000e+01	1.887440221632e+03	4.351189999968e+10	2.666970000000e+00	7.807443787821e-07	-6.107491133928e+00	8.526712036036e-10	5.476020269632e+08	8.738465047017e+00	1.000000000000e+02	4.193500137329e+01	1	1	15	-4.236968500000e+00	9.774634000000e-01	-4.037461300000e+00	-9.342773000000e-01	2.017202900000e+00
8.901180000000e-01	2.120633000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.765297889709e+00	1.930743000000e+00	0.000000000000e+00	7.070000000000e-01	6.073669000000e-01	2.289429000000e+00	-1.367775000000e+00	-5.661542000000e+00	4.461035881939e-01	8.968944951314e-01	-1.237538799036e+01	1.098204543170e+01	-4.528844951171e-01	1.008983825531e+01	1-182750	-4.821867333558e+00	10519-3703	1.545058441162e+02	1.187610000000e-01	6.000000000000e+00	4.042569000000e-02	7.846124000000e-02	7.886685000000e+00	3.480849522044e+02	9.595010000064e+10	2.793210000000e+00	1.643844724901e-06	-5.784139207662e+00	1.714147007216e-09	1.051104893094e+09	9.021646057816e+00	6.000000000000e+01	4.285699844360e+01	1	1	6	-1.586997900000e+00	1.603964000000e-01	-1.529651400000e+00	-1.797609600000e+00	3.913154800000e+00
6.417960000000e-01	2.091005000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	6.666687011719e+00	1.859953000000e+00	0.000000000000e+00	8.630000000000e-01	2.715767000000e+00	2.213890000000e+00	-4.022076000000e-01	-4.711702000000e+00	5.379650941818e-01	1.102063059380e+00	-1.178235434220e+01	1.060125906567e+01	-3.020555325206e-01	9.525328877302e+00	1-183193	-4.493681891560e+00	10519-6104	1.547474517822e+02	6.944620000000e-02	2.488500000000e+00	6.590293000000e-02	1.609734000000e-01	1.264920000000e+01	1.038216904387e+03	3.992630000041e+10	3.451160000000e+00	5.536214651128e-07	-6.256787079680e+00	4.672385707361e-10	2.318863442309e+08	8.365275173822e+00	1.000000000000e+02	4.102600097656e+01	1	1	17	-6.785658800000e+00	2.992812200000e+00	-5.286227700000e+00	-1.763007700000e+00	3.810597200000e+00
9.859950000000e-01	2.150230000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.204116344452e+00	1.934083000000e+00	0.000000000000e+00	8.286000000000e-01	8.296410000000e-01	2.392598000000e+00	-1.018799000000e+00	-5.259768000000e+00	6.254256409328e-01	5.837940183188e-01	-1.237376313844e+01	1.090875301918e+01	-7.937180068610e-01	9.657901737319e+00	1-79286	-4.516238048193e+00	10519-9101	1.550128936768e+02	1.083830000000e-01	4.571370000000e+00	3.427598000000e-02	2.405880000000e-01	3.835253000000e+00	1.727244865920e+03	8.104999999915e+10	4.221100000000e+00	9.188536124298e-07	-6.036753672921e+00	6.340325390371e-10	2.572690169763e+08	8.410387487079e+00	1.000000000000e+02	6.153799819946e+01	1	1	8	-4.038874600000e+00	9.986958000000e-01	-3.698494900000e+00	-1.200271700000e+00	2.474083700000e+00
4.545460000000e-01	2.151181000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.071328639984e+00	1.952159000000e+00	0.000000000000e+00	7.634000000000e-01	8.406776000000e-01	2.655370000000e+00	-1.534678000000e+00	-3.581333000000e+00	8.618891090588e-01	3.871295276380e-01	-1.209624257606e+01	1.102732106166e+01	-9.962552014616e-01	9.303542843542e+00	1-79356	-4.220826867242e+00	10520-12702	1.562663116455e+02	1.249440000000e-01	6.000000000000e+00	8.532543000000e-02	1.551652000000e-01	2.438538000000e+00	1.504444669811e+03	1.064930000001e+11	7.275940000000e+00	7.004076831260e-07	-6.154649098567e+00	2.803836293219e-10	6.600322028110e+07	7.819565125181e+00	1.000000000000e+02	4.444400024414e+01	1	1	8	-8.771875000000e-01	1.290472000000e-01	-8.769070000000e-01	-1.631232900000e+00	3.444039600000e+00
5.668870000000e-01	2.205263000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.100587844849e+00	1.962730000000e+00	0.000000000000e+00	8.302000000000e-01	5.048563000000e-01	2.376941000000e+00	-6.707920000000e-01	-4.735392000000e+00	4.646340894890e-01	1.170304555846e+00	-1.250069511424e+01	1.060080741865e+01	-1.445446303397e-01	9.671539239670e+00	1-79734	-4.603452575091e+00	10520-3702	1.587191009521e+02	6.814950000000e-02	4.135710000000e+00	1.259251000000e-02	2.761846000000e-02	1.480146000000e+01	1.495132110028e+03	3.988480000015e+10	2.914970000000e+00	6.547752845857e-07	-6.183907722007e+00	6.542580111745e-10	3.844293531589e+08	8.584816540881e+00	1.000000000000e+02	6.101699829102e+01	1	1	37	-4.264372800000e+00	4.218900000000e-01	-3.690558700000e+00	-4.423131000000e-01	1.382806900000e+00
8.740565000000e-01	2.290107000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.321765899658e+00	2.066666000000e+00	0.000000000000e+00	8.008400000000e-01	2.230653000000e-01	2.150349000000e+00	-7.988142000000e-01	-5.842574000000e+00	9.218728440434e-01	2.719519079715e-01	-1.289774510581e+01	1.101158989549e+01	-9.589035257083e-01	9.167844207408e+00	1-61633	-4.122985681682e+00	10837-12702	1.598311309814e+02	8.280073000000e-02	6.000000000000e+00	1.299705000000e-02	3.479956000000e-02	1.870475000000e+00	2.173054700930e+03	1.027045999989e+11	8.353583999999e+00	5.883503285061e-07	-6.230363999721e+00	2.051417315038e-10	4.206130606690e+07	7.623882754057e+00	8.750000000000e+01	4.642900085449e+01	1	1	16	9.417661000000e-01	5.043730000000e-02	9.953584000000e-01	9.820505000000e-01	4.634188000000e-01
4.703702000000e-01	1.632900000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.112280607224e+00	1.455106000000e+00	0.000000000000e+00	7.237400000000e-01	1.207419000000e+01	3.249806000000e+00	4.659801000000e+00	1.440554000000e+00	1.128795898279e+00	3.771435423323e-01	-1.123776558950e+01	1.113692720412e+01	-9.843489960702e-01	8.879335407565e+00	1-79751	-3.875269754643e+00	10837-12703	1.599992980957e+02	8.389053000000e-02	4.596344000000e+00	7.927963000000e-01	1.025185000000e+00	2.383107000000e+00	3.645509168260e+03	1.370651999991e+11	1.345228000000e+01	4.875849080491e-07	-6.311949745327e+00	1.055711414001e-10	1.344159791444e+07	7.128450899981e+00	1.000000000000e+02	5.000000000000e+01	1	1	11	1.982440000000e+00	2.878380000000e-02	1.982440200000e+00	-1.803573600000e+00	3.931108500000e+00
8.501984000000e-01	2.178652000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	9.622932076454e-01	1.980851000000e+00	0.000000000000e+00	7.708900000000e-01	4.704990000000e-01	2.260467000000e+00	-1.765293000000e+00	-4.980007000000e+00	5.919668902573e-01	8.056102675551e-01	-1.249373015540e+01	1.060568087689e+01	-4.690604538465e-01	9.421747096372e+00	1-61613	-4.414890103057e+00	10837-1901	1.599760894775e+02	6.585085000000e-02	5.462409000000e+00	1.294049000000e-02	1.830111000000e-02	6.391610000000e+00	5.100070043246e+02	4.033489000030e+10	3.908111000000e+00	4.938930734233e-07	-6.306367064535e+00	3.680924467649e-10	1.613212568088e+08	8.207691596816e+00	1.000000000000e+02	6.216199874878e+01	1	1	35	-1.949763000000e-01	5.892230000000e-02	-1.470639000000e-01	1.119415200000e+00	4.170474000000e-01
7.858251000000e-01	2.044936000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	9.050834178925e-01	1.828949000000e+00	0.000000000000e+00	6.915100000000e-01	4.248823000000e-02	1.773625000000e+00	-1.783260000000e+00	-5.221445000000e+00	7.938656465697e-01	3.678318928965e-01	-1.239179180202e+01	1.106897355850e+01	-1.008386865698e+00	9.481242265358e+00	1-3087	-4.343688309394e+00	10837-3703	1.607606964111e+02	1.255030000000e-01	6.000000000000e+00	4.755342000000e-02	5.853702000000e-02	2.332555000000e+00	4.525959910071e+02	1.172124000008e+11	6.221078000000e+00	9.016269007759e-07	-6.044973139238e+00	4.221356930513e-10	1.162219102937e+08	8.065288009488e+00	1.000000000000e+02	7.500000000000e+01	1	1	23	-2.584035900000e+00	6.639860000000e-01	-1.930877200000e+00	2.821001000000e-01	7.930315000000e-01
6.886099000000e-01	2.042035000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	1.061668753624e+00	1.832726000000e+00	0.000000000000e+00	8.056400000000e-01	-1.399396000000e-01	1.701921000000e+00	-8.237771000000e-01	-5.016230000000e+00	7.634700731620e-01	6.281252076975e-01	-1.278732090669e+01	1.117997812106e+01	-7.498040343069e-01	9.653037974740e+00	1-3343	-4.444783950789e+00	10837-3704	1.609664916992e+02	1.159049000000e-01	6.000000000000e+00	2.469774000000e-02	4.535816000000e-02	4.247420000000e+00	1.269057355606e+03	1.513484999985e+11	5.800562000000e+00	1.248610540210e-06	-5.903573003270e+00	6.269714775916e-10	1.851310619191e+08	8.267479292272e+00	1.000000000000e+02	8.378399658203e+01	1	1	47	-2.669709200000e+00	1.831348000000e-01	-1.505835100000e+00	1.159140500000e+00	4.045234000000e-01
8.236151000000e-01	2.073118000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	1.548012614250e+00	1.865883000000e+00	0.000000000000e+00	9.294800000000e-01	1.631140000000e+00	2.361580000000e+00	-5.287718000000e-01	-4.917418000000e+00	6.082306985086e-01	5.570457144065e-01	-1.187288120748e+01	1.095581263410e+01	-7.828997203927e-01	9.739351237085e+00	1-61538	-4.565560269288e+00	10837-6101	1.612895812988e+02	1.185681000000e-01	6.000000000000e+00	1.210407000000e-01	1.845640000000e-01	3.606166000000e+00	1.344877242754e+03	9.032596999946e+10	4.057240000000e+00	1.065371033251e-06	-5.972499115577e+00	7.648231881575e-10	3.228731488891e+08	8.509031929272e+00	1.000000000000e+02	6.315800094604e+01	1	1	20	-3.926657400000e+00	9.424254000000e-01	-3.660151200000e+00	-1.832593100000e+00	4.019649500000e+00
7.198630000000e-01	2.124073000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.679006099701e+00	1.895331000000e+00	0.000000000000e+00	8.200500000000e-01	1.200390000000e+00	2.461870000000e+00	-5.483311000000e-01	-4.222589000000e+00	6.201300143850e-01	7.802721518088e-01	-1.212405623623e+01	1.091074960664e+01	-6.025231961777e-01	9.670489577868e+00	1-61484	-4.525179781741e+00	10837-9101	1.597358703613e+02	9.942193000000e-02	4.548513000000e+00	6.119182000000e-02	1.977645000000e-01	6.029373000000e+00	2.652821718564e+03	8.142347000045e+10	4.169942000000e+00	9.344122881859e-07	-6.029461458913e+00	6.526786210949e-10	2.680840366241e+08	8.428270954183e+00	1.000000000000e+02	5.000000000000e+01	1	1	6	-2.629501100000e+00	3.389087000000e-01	-2.453912500000e+00	-1.939118200000e+00	4.362109700000e+00
4.033062000000e-01	1.867463000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.452045440674e+01	1.625817000000e+00	0.000000000000e+00	8.099600000000e-01	6.775670000000e+00	2.723796000000e+00	1.595649000000e+00	-2.187155000000e+00	7.572078443693e-01	9.025057938958e-01	-1.137457806801e+01	1.030848800516e+01	-5.171481316582e-01	8.794072316419e+00	1-389513	-4.018432236025e+00	10838-12705	1.477223815918e+02	5.230141000000e-02	2.534741000000e+00	8.588354000000e-02	2.559725000000e-01	7.989246000000e+00	4.839733716774e+02	2.034642000013e+10	5.717522000000e+00	1.702939070561e-07	-6.768800890377e+00	8.675252535161e-11	2.598817979800e+07	7.414775862750e+00	1.000000000000e+02	5.692300033569e+01	1	1	37	-3.119922600000e+00	2.553603000000e-01	-2.808738900000e+00	-2.177700000000e-02	1.001342900000e+00
9.498847000000e-01	2.108019000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.732924759388e-01	1.896577000000e+00	0.000000000000e+00	7.307500000000e-01	3.193679000000e-01	2.112228000000e+00	-1.610569000000e+00	-5.336578000000e+00	7.880592179489e-01	8.095302220086e-01	-1.255702044078e+01	1.088156997708e+01	-4.085215627951e-01	9.305451541180e+00	1-52814	-4.258696161616e+00	10839-6102	1.327112579346e+02	5.209065000000e-02	5.974925000000e+00	2.111298000000e-02	2.881068000000e-02	6.449562000000e+00	3.524429707523e+03	7.613248000038e+10	6.138457000001e+00	5.935122784391e-07	-6.226570292037e+00	2.816186100388e-10	7.857849632819e+07	7.895303713931e+00	8.461499786377e+01	4.666699981689e+01	1	1	29	-2.538384900000e+00	1.498138000000e-01	-2.128575600000e+00	1.102633200000e+00	4.224540000000e-01
7.191499000000e-01	1.995911000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	1.728030443192e+00	1.784904000000e+00	0.000000000000e+00	8.755300000000e-01	3.280383000000e+00	2.285117000000e+00	1.976249000000e-01	-3.658724000000e+00	7.700327783704e-01	7.283619807742e-01	-1.172328817677e+01	1.084087728619e+01	-5.281404095257e-01	9.300811729449e+00	1-53060	-4.265389475539e+00	10839-6104	1.323878479004e+02	6.883238000000e-02	6.000000000000e+00	1.310959000000e-01	1.899448000000e-01	5.350101000000e+00	2.011014901117e+03	6.932299000003e+10	5.888881000001e+00	5.633307478589e-07	-6.249236543348e+00	2.786259350250e-10	8.103830370270e+07	7.908690341776e+00	1.000000000000e+02	4.210499954224e+01	1	1	16	-2.658448000000e+00	1.803490000000e-01	-2.208092500000e+00	-5.687619000000e-01	1.523740900000e+00
7.549140000000e-01	1.467077000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	1.202031970024e+00	1.269104000000e+00	0.000000000000e+00	5.965000000000e-01	2.306696000000e+01	4.530838000000e+00	6.516103000000e+00	4.622577000000e+00	6.638046349633e-01	8.481118611444e-01	-1.057054709678e+01	1.029020762654e+01	-4.452429562737e-01	8.962598356616e+00	1-53217	-4.149396860826e+00	10839-9101	1.336174926758e+02	5.861373000000e-02	3.150474000000e+00	5.243974000000e-01	6.454061000000e-01	7.048746000000e+00	2.017996395190e+03	1.950776999990e+10	4.611101000000e+00	2.024519389037e-07	-6.693678059591e+00	1.278816308411e-10	4.750125810157e+07	7.676705112348e+00	1.000000000000e+02	4.000000000000e+01	1	1	12	6.001479000000e-01	2.280550000000e-02	6.002329000000e-01	-1.183793000000e+00	2.442988900000e+00
6.298908000000e-01	1.610547000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.194946289062e+00	1.444424000000e+00	0.000000000000e+00	6.075900000000e-01	1.207255000000e+01	3.037288000000e+00	2.727683000000e+00	2.149409000000e-01	7.317398959280e-01	9.232540725866e-01	-1.104445042459e+01	1.062408553569e+01	-5.440186244502e-01	9.160605743831e+00	1-181037	-4.214432923951e+00	10842-1901	1.409635772705e+02	7.193141000000e-02	5.308911000000e+00	3.798701000000e-01	4.764292000000e-01	8.380194000000e+00	2.710511706703e+03	4.208095000029e+10	5.391875999999e+00	3.734776251668e-07	-6.427735411406e+00	2.017509336969e-10	6.408807671702e+07	7.806777238604e+00	5.000000000000e+01	5.555599975586e+01	1	1	11	-1.358078000000e+00	2.620794000000e-01	-1.356459500000e+00	-1.655966400000e+00	3.510044600000e+00
8.210821000000e-01	2.207675000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.968328952789e+00	2.045481000000e+00	0.000000000000e+00	8.745900000000e-01	1.568792000000e-01	1.320467000000e+00	-1.961427000000e+00	-6.312384000000e+00	3.956722927389e-01	1.197876029310e+00	-1.315923994122e+01	1.066801427751e+01	-1.450111647423e-01	9.876669692030e+00	1-60406	-4.740498699646e+00	10845-3704	1.483953094482e+02	7.096177000000e-02	6.000000000000e+00	3.226817000000e-03	7.738606000000e-03	1.577161000000e+01	8.825654788449e+02	4.656014000020e+10	2.486980000000e+00	8.959028818819e-07	-6.047739066397e+00	1.049251265047e-09	7.226180242888e+08	8.858908789991e+00	6.666699981689e+01	5.588199996948e+01	1	1	19	-6.724100000000e-01	3.236590000000e-02	-6.230878000000e-01	-4.135975000000e-01	1.352663200000e+00
8.842844000000e-01	2.058759000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.751585006714e+01	1.791744000000e+00	0.000000000000e+00	6.838000000000e-01	1.190540000000e-01	2.546082000000e+00	1.675673000000e-01	-2.523595000000e+00	9.798420387388e-01	7.141503037177e-01	-1.282965927141e+01	1.028404612837e+01	-5.330925093888e-01	8.324362050897e+00	1-457246	-3.672260006079e+00	11004-12704	1.970587768555e+02	2.443919000000e-02	6.000000000000e+00	2.846996000000e-03	6.428403000000e-03	5.177860000000e+00	4.124289086035e+02	1.923295999979e+10	9.546452999999e+00	9.641021213649e-08	-7.015876961537e+00	2.941520370943e-11	5.277538410711e+06	6.722431402851e+00	5.384600067139e+01	6.438999938965e+01	1	1	352	-2.520108500000e+00	2.092826000000e-01	-2.387087100000e+00	9.311510000000e-02	9.168229000000e-01
9.354199000000e-01	1.840502000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.612397384644e+01	1.630618000000e+00	0.000000000000e+00	6.766500000000e-01	5.488448000000e-01	3.511026000000e+00	3.500979000000e+00	4.026057000000e-01	4.041175664771e-01	1.278267376204e+00	-1.237656845180e+01	1.080625162666e+01	1.224262552780e-01	9.998016493708e+00	1-457327	-4.796949463615e+00	11004-1902	1.986566619873e+02	7.347642000000e-02	6.000000000000e+00	2.689572000000e-02	4.561045000000e-02	1.897874000000e+01	2.681446957615e+03	6.401055999967e+10	2.535815000000e+00	1.207961267165e-06	-5.917946990985e+00	1.387478631105e-09	9.371526075841e+08	8.971810317926e+00	1.000000000000e+02	5.555599975586e+01	1	1	15	-3.297457500000e+00	1.934893000000e-01	-3.129871400000e+00	-1.054145200000e+00	2.211594800000e+00
4.924658000000e-01	1.310903000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.731121253967e+01	1.207650000000e+00	0.000000000000e+00	4.093500000000e-01	6.229457000000e+01	4.307252000000e+00	6.377432000000e+00	4.595697000000e+00	7.017755851771e-01	1.015868788824e+00	-1.009043524681e+01	9.069725061958e+00	-2.459851591927e-01	7.666173891603e+00	1-457248	-3.482199153213e+00	11004-3702	1.970107879639e+02	1.959249000000e-02	1.732588000000e+00	9.534322000000e-02	1.561481000000e-01	1.037215000000e+01	7.598203084815e+02	1.174154000001e+09	5.032404999999e+00	1.116524932777e-08	-7.952131574387e+00	6.462249194296e-12	2.199427734369e+06	6.342309697124e+00	4.545500183105e+01	4.116199874878e+01	1	1	234	-5.093940300000e+00	7.450681000000e-01	-3.404693400000e+00	5.297420000000e-02	9.455092000000e-01
9.207500000000e-01	1.936019000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.716873359680e+01	1.733310000000e+00	0.000000000000e+00	6.755500000000e-01	1.680562000000e-01	2.366549000000e+00	3.667801000000e-01	-3.010860000000e+00	7.772131027266e-01	7.682742364814e-01	-1.294684790396e+01	1.012546662631e+01	-3.843670043799e-01	8.571040420861e+00	1-624320	-3.896913659067e+00	11004-6101	1.966483154297e+02	2.576452000000e-02	6.000000000000e+00	1.508755000000e-03	3.744690000000e-03	5.865084000000e+00	3.877413793786e+02	1.334954999988e+10	5.987053000001e+00	1.067019785241e-07	-6.971827527585e+00	5.190990455090e-11	1.485041905186e+07	7.171738708828e+00	5.714300155640e+01	6.125400161743e+01	1	1	294	-2.753736500000e+00	2.074251000000e-01	-2.705058100000e+00	2.032980000000e-02	9.694987000000e-01
7.739660000000e-01	1.971272000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.691908836365e+01	1.767939000000e+00	0.000000000000e+00	7.486200000000e-01	-1.144717000000e+00	2.440711000000e+00	1.056359000000e+00	-2.751336000000e+00	7.467752828104e-01	5.604915116185e-01	-1.284057597429e+01	9.584800325641e+00	-6.761203285839e-01	8.091249760020e+00	1-457072	-3.672237238605e+00	11004-6103	1.962181701660e+02	2.311298000000e-02	3.597288000000e+00	5.549123000000e-04	1.886861000000e-03	3.634892000000e+00	1.666467618074e+03	3.844150000000e+09	5.581813000001e+00	3.295672071437e-08	-7.482056008337e+00	1.719727236297e-11	5.276985099934e+06	6.722385867907e+00	3.333300018311e+01	6.285699844360e+01	1	1	420	-4.436232600000e+00	3.739313000000e-01	-3.273719300000e+00	-5.969640000000e-02	1.030914400000e+00
