east_arcsec,north_arcsec,sigma_star_nominal,sigma_atomic_with_helium,co21_signed,co21_error_bound,sigma_h2_nominal,sigma_total_nominal,conditional_lower,conditional_upper
-69.19412781306075,-95.34225882449334,193.94676741983352,12.802044184702465,1.3483209933660985,0.37817782022442625,9.023378955603889,215.77219056013985,142.5274641966438,311.1234053424439
-69.19565544866273,-83.34225761530831,216.4663057352269,13.515499626703189,1.9318162676300341,0.3964447701948144,12.928308867985612,242.9101142299157,159.31133403094566,352.0756498584374
-81.1937475217756,-83.34392460834152,156.97841724317277,11.62378311637467,0.8298809139449944,0.35739145356053187,5.553818424093423,174.1560187836409,116.27606127848985,251.3612238346305
-93.19183977880988,-83.34586656935272,113.8332434728255,10.056625945686786,0.2569069369152585,0.3341902281481876,1.7193002701251914,125.60916968863748,85.94545492757047,181.98592585121128
-105.1899322477536,-83.3480834983547,84.93019605003916,9.376298557281288,0.024162996162917002,0.32408394558775094,0.16170620509029068,94.46820081241074,65.9964292573074,138.55919728415222
-69.19718337994786,-71.34225667271323,232.71796338086676,13.92541972468608,2.5174298706369997,0.413098675077551,16.84741528810915,263.49079839366203,171.62699633607264,384.32365189975627
-81.19555013738164,-71.34392370385996,164.5876882911721,11.963288981702844,1.0646089219247845,0.3666504153487932,7.124690477496634,183.6756677503716,121.68841450915092,266.0465027241376
-93.19391707864163,-71.34586570927723,117.90417849141647,10.318245259416855,0.3281976812339718,0.3390411094193761,2.1963998667196574,130.418823617553,88.92103092036119,189.04895273317914
-105.19228423181104,-71.34808268896506,87.56855906721984,9.576858567354233,0.04553095947680262,0.32653453629860885,0.30470719034475596,97.45012482491883,67.9558979455008,142.7370904176094
-117.19065162487793,-71.35057464294903,67.63161437708229,9.694165867949804,-0.00929481358432659,0.3224743950360223,0.0,77.32578024503209,54.781908786004664,115.34842266578859
86.80407920832049,60.6543956251727,130.38145509170928,11.070211819465747,0.9172716456232339,0.32548996025858545,6.138664089940104,147.59033100111515,97.9911818806053,215.2120163641287
74.80268725311582,60.65630373982458,182.1887294818065,13.204845379008859,1.9391299020323312,0.35598392959016917,12.97725395975483,208.37082882057018,136.4063545934035,304.2364584075963
62.80129547811983,60.65793681080862,261.7225996495812,14.808302736226619,3.727443524366197,0.3987693156024519,24.945198970758394,301.4761013565662,194.35230699106512,442.5517924744451
-69.21401015754576,60.657747718380506,140.31096982994453,18.135488978232807,1.440677110979617,0.34186325723870387,9.641454511940513,168.08791332011785,112.50631021005617,244.6770522079572
-81.21540195348517,60.656080266923595,103.11149646116318,16.500407911609546,0.8248530317287182,0.32209572758601407,5.520170289261421,125.13207466203414,85.241405552385,182.64064662494866
86.8061269225107,72.6543964599756,119.09267139164866,9.84711762789174,0.8526199067960678,0.32188083468221385,5.705994760865992,134.6457837804064,89.24223188899086,197.72954472357335
74.8044596444009,72.65630461844523,162.27995266683456,12.124949888703771,1.7741072037712595,0.34810831333907627,11.87287128677689,186.27777384231524,121.77114952743487,273.5931344117657
62.80279254649979,72.65793772694167,225.78663628478085,13.911783185600664,3.290415748323319,0.38357970120678475,22.02047462339452,261.71889409377604,168.71556066486048,386.01910919640727
-69.21554164131264,72.65774863017782,120.14347947173108,17.50417409242076,1.2665294570688026,0.33344368332417146,8.476004828075832,146.1236583922277,98.13222388776741,213.96524816738994
74.80623237849184,84.65630575841203,144.03942842624753,10.867387301221996,1.5066179799620958,0.33762256933036966,10.082751096669408,164.9895668241389,107.88117346266233,243.23172954346998
62.80428990447025,84.65793890440807,191.4627478591516,12.834724597145577,2.711279463231287,0.36629772999594007,18.14471640777861,222.44218886407577,143.70132904973357,329.0811508608534
-69.21707342123868,84.65774980335965,100.09208691786951,16.656106625071782,1.0450726438784268,0.32535960458141705,6.993947693647932,123.74214123658922,83.52215223058647,182.4506458375273
74.80800545557908,96.65630720047318,128.4062023193722,9.370320348337074,1.1790608676394245,0.3257103280894888,7.890638114202302,145.66716078191158,95.37831499466046,215.07765973802628
62.80578755212644,96.65794038403277,163.49782813290267,11.514383875500364,2.0583454674616917,0.3484199775573043,13.77508120532055,188.7872932137236,122.53910703368172,279.1691744548416
74.80977887556737,108.65630898519782,114.18929414042486,7.694163924899414,0.859653115513049,0.3131293521408498,5.753063157664251,127.63652122298853,83.820360018516,188.73121486310217
62.80728548937316,108.65794220626981,141.355720186557,9.967898727391017,1.4250322410796177,0.3299909312827116,9.536754228763595,160.86037314271158,105.075164412892,237.08227286831107
62.80878371640079,120.6579444117267,122.55765007816947,8.312793776502305,0.9053243071372981,0.31210253977365243,6.058708824688071,136.92915267935985,90.01789382861529,201.18910470406036
