radius_kpc,angle_deg,newton_inward,newton_tangential,mond_inward,mond_tangential,algebraic_inward
2.0,0.0,8330.755678771791,-1.4551915228366852e-11,10276.478335935783,-2.9103830456733704e-11,11107.82724767752
2.0,5.0,8316.998139688612,83.5722041018472,10260.216467203476,105.7934871903418,11093.039395886288
2.0,10.0,8325.410596300155,152.34430417866542,10268.088229468445,192.3789963054994,11101.753858332568
2.0,14.999999999999998,8355.160077428704,188.76206792057883,10299.988052038392,238.99585575141782,11133.28839425795
2.0,20.0,8366.708984511457,162.43326615383694,10312.999617791145,203.88183937947724,11145.751897422826
2.0,25.0,8375.481478833886,124.02167769801054,10323.304026070831,153.00443392613806,11155.28087311957
2.0,29.999999999999996,8395.928892842601,79.6051128735312,10348.27286870615,96.72133771087829,11177.223982985297
2.0,35.0,8386.959587301137,105.65718792479493,10337.976026572673,127.32557957972404,11167.585655588939
2.0,40.0,8394.819853740672,57.65527314026167,10349.430675998885,69.9561591640022,11176.089309049663
2.0,45.0,8395.89454233116,-8.185452315956354e-12,10349.179396261909,-1.0913936421275139e-11,11177.287467093194
2.0,50.0,8394.819853740659,-57.65527314027622,10349.430675998836,-69.95615916404859,11176.08930904965
2.0,54.99999999999999,8386.959587301124,-105.65718792481175,10337.976026572604,-127.32557957977588,11167.585655588926
2.0,59.99999999999999,8395.928892842594,-79.60511287352756,10348.272868706033,-96.72133771087738,11177.223982985288
2.0,65.0,8375.481478833883,-124.02167769797734,10323.304026070746,-153.00443392610805,11155.280873119566
2.0,70.0,8366.70898451146,-162.4332661538201,10312.99961779108,-203.88183937947724,11145.75189742283
2.0,74.99999999999999,8355.16007742872,-188.76206792058065,10299.988052038394,-238.995855751431,11133.28839425797
2.0,80.0,8325.410596300193,-152.34430417866201,10268.088229468474,-192.3789963054851,11101.753858332606
2.0,85.0,8316.998139688652,-83.5722041018305,10260.216467203516,-105.7934871902919,11093.039395886333
2.0,90.0,8330.75567877182,1.4041803564542525e-11,10276.47833593584,7.213032332680372e-11,11107.827247677551
2.0,95.0,8316.998139688632,83.57220410183652,10260.216467203501,105.7934871903334,11093.039395886311
2.0,100.0,8325.410596300173,152.34430417864132,10268.08822946848,192.3789963054562,11101.753858332586
2.0,105.00000000000001,8355.16007742872,188.76206792054313,10299.988052038436,238.99585575138053,11133.28839425797
2.0,109.99999999999999,8366.70898451147,162.4332661538324,10312.999617791116,203.88183937948452,11145.75189742284
2.0,115.0,8375.48147883388,124.02167769801144,10323.30402607077,153.0044339261285,11155.280873119566
2.0,119.99999999999999,8395.928892842563,79.60511287354302,10348.272868706094,96.72133771087192,11177.223982985255
2.0,125.00000000000001,8386.959587301113,105.65718792481402,10337.976026572629,127.32557957976042,11167.585655588913
2.0,130.0,8394.819853740662,57.655273140253485,10349.430675998887,69.95615916398219,11176.089309049654
2.0,135.0,8395.894542331167,-1.4551915228366852e-11,10349.179396261954,-9.094947017729282e-12,11177.287467093203
2.0,140.0,8394.819853740679,-57.65527314026258,10349.430675998927,-69.95615916398492,11176.089309049672
2.0,145.0,8386.959587301142,-105.65718792480948,10337.976026572685,-127.32557957974132,11167.585655588944
2.0,149.99999999999997,8395.928892842603,-79.60511287351619,10348.272868706132,-96.7213377108119,11177.223982985299
2.0,155.0,8375.481478833886,-124.02167769799235,10323.304026070773,-153.0044339260985,11155.28087311957
2.0,160.0,8366.708984511455,-162.43326615383694,10312.999617791089,-203.88183937950453,11145.751897422824
2.0,165.00000000000003,8355.160077428713,-188.76206792059475,10299.988052038398,-238.99585575147148,11133.288394257961
2.0,170.0,8325.41059630016,-152.3443041786777,10268.088229468418,-192.37899630550692,11101.753858332573
2.0,175.0,8316.998139688627,-83.57220410185744,10260.21646720345,-105.79348719034238,11093.039395886306
2.0,180.0,8330.755678771835,1.3531691900718195e-11,10276.478335935826,1.3293409598305759e-11,11107.827247677567
2.0,185.0,8316.998139688645,83.57220410187608,10260.216467203496,105.7934871903733,11093.039395886324
2.0,190.0,8325.41059630016,152.3443041786793,10268.088229468436,192.37899630550646,11101.753858332573
