radius_kpc,newton_inward_mean,mond_inward_mean,newton_force_speed_kms,mond_force_speed_kms,newton_radial_azimuth_cv,mond_radial_azimuth_cv,newton_tangential_fraction,mond_tangential_fraction,full_minus_algebraic_fraction
2.0,8323.614703014822,10258.344802154796,129.02414272542038,143.23648140159543,0.10678204944558765,0.10095726634217109,0.15908340037513924,0.1569555327660562,-0.07877868692666519
2.5,7635.325757391842,9643.169281361763,138.16046610184696,155.26726378539814,0.08323662309945964,0.08004938282999344,0.18797429192766493,0.18009344749051073,-0.07081613352715964
3.0,7460.962627528901,9579.280625412965,149.60911697682968,169.52239343590833,0.18416660148511468,0.17335567650609962,0.15545759219353125,0.14574723183347074,-0.05884711049889073
3.5,7333.444682029571,9561.907631946173,160.2094141650343,182.93899724173522,0.18608849305819072,0.17178874472767253,0.09239155011187986,0.08811800426681222,-0.047811339758019024
4.0,6753.545010803651,9013.894086097525,164.35991008519872,189.8830596561739,0.13704671498035906,0.127497592023262,0.07151224910443088,0.0704521330773503,-0.04275087318483835
4.5,6080.477082923847,8337.582515494187,165.41507450398018,193.6985320536112,0.08371040806891246,0.0793498748076297,0.07411386699175376,0.07317851777569764,-0.0396087148123058
5.0,5462.992905689297,7707.9624283585645,165.2723949377103,196.31559322120293,0.06172789878968533,0.059073146678100215,0.07752338345635286,0.07585402704097088,-0.03614847279513887
5.5,4991.982750154225,7232.030659150566,165.69823513196584,199.43963654531692,0.06060199390918619,0.05668051605264631,0.07821093111967156,0.07612096939544834,-0.03158469365068463
6.0,4550.4598366400705,6776.690874855034,165.23546538149859,201.6436094924166,0.058176894481604076,0.05233369619222328,0.07883534893701528,0.07605663768690693,-0.027290360650169064
6.5,4180.361180737941,6392.882800751337,164.84037028227223,203.84734044103615,0.04664407242963764,0.03999041795464539,0.07780221780684714,0.07451707315074699,-0.022881343849444388
7.0,3794.3604915205683,5972.535305507963,162.97399620995975,204.46942837147012,0.051544882988358263,0.04234625199956474,0.07587457119937632,0.0721105633597678,-0.020078444348223062
7.5,3436.4077238215145,5572.65958064616,160.53989513096536,204.43812475868145,0.05960597613413022,0.04835314218558395,0.07466852346193817,0.0703871679031704,-0.017797009489441105
8.0,3100.4190203902326,5185.565551587138,157.49080024916333,203.67750099777123,0.06952751744098362,0.05589701245762392,0.07228290479923871,0.06751167447772426,-0.01640015396775802
8.5,2804.555898398814,4838.494157680717,154.3979440808391,202.79842292356736,0.07445547095995232,0.05940271986927477,0.0691801530434539,0.06403471375591474,-0.015063244917264768
9.0,2549.1375403655256,4534.479552014502,151.466953040225,202.0156329795556,0.08010429859107578,0.06367669412309146,0.06649023696367959,0.06097271573321699,-0.013486435507563179
9.5,2345.234166607847,4291.540606417042,149.2639426746277,201.9149220859169,0.0864391926268082,0.06846431462869401,0.061162835605929354,0.05579628391562776,-0.011150846060423944
10.0,2165.639136911061,4074.49917146342,147.16110684929836,201.8538870436589,0.09210391326622865,0.07281663721848873,0.05589360364093143,0.050799986519112446,-0.008710863269400447
10.5,1997.233464218083,3865.3901754857393,144.81350549686266,201.46115467404695,0.09748527164267613,0.07684777056533057,0.050477053570998645,0.045705323731343624,-0.006692984878555977
11.0,1850.6294904042693,3681.826391323744,142.67769410264157,201.2463423383421,0.09677214422012173,0.07622568413536997,0.04533262493003913,0.040896945068846696,-0.0043558367219157556
11.5,1714.7377795294035,3507.1575255817643,140.42608185300955,200.82906050716437,0.0959330275307144,0.07554849385706687,0.03998063137192595,0.0360214620275451,-0.002385963387405042
12.0,1591.8865297633956,3346.36781239413,138.21229452245103,200.39065284770535,0.09551100152179708,0.07508860475600501,0.035942564745121225,0.03231106312865178,-0.0004119916856275828
12.5,1485.7382258677,3206.774444812989,136.27812672379324,200.21158947514093,0.08809960253272302,0.06932280682261871,0.031062130700120955,0.027943222020629266,0.0019146200723736085
13.0,1385.8805778938447,3072.5262187323065,134.22536091447094,199.85705102277473,0.07798165069543297,0.06155503202765586,0.026800547661108384,0.024002263637998632,0.004098352506960284
13.5,1300.5795240437792,2958.075858787708,132.50593788427378,199.8349921651212,0.07396073473459792,0.05819118168533673,0.024196991134958875,0.0215885781506761,0.006976108032232079
14.0,1226.828508375659,2859.4248077570437,131.0557099757932,200.0798523305098,0.06360730573307405,0.04994172446026797,0.021672774335501504,0.019358298653553353,0.010264939868804277
14.5,1169.773333053993,2786.833969442439,130.23714266399926,201.02012973062017,0.054658974369856506,0.042718692853149866,0.019245503422257112,0.017457348824197333,0.014712591790867447
15.0,1115.005934745076,2714.906044739292,129.32551573906883,201.800868856131,0.04843152825053944,0.03782239751011128,0.01803563693305055,0.016730379702479547,0.018821472247228074
