radius_kpc,angle_deg,newton_inward,newton_tangential,mond_inward,mond_tangential,algebraic_inward
2.0,0.0,6999.217902160366,974.8100311081216,8764.999548063468,1230.9980192023795,9657.230197517738
2.0,5.0,6742.025955321532,78.65884727247641,8444.276816196356,106.67466191278902,9398.159203739979
2.0,10.0,6600.935361136682,-922.9962024320689,8262.069832046296,-1189.4958375503204,9224.960953608486
2.0,14.999999999999998,6603.831282612087,-1321.000432742005,8275.815787412475,-1691.041638740678,9207.877070600729
2.0,20.0,6834.906330644482,-1484.9781398698121,8580.777208413667,-1867.9423033337612,9451.555553562057
2.0,25.0,7046.91742524175,-2048.8446161553984,8848.127654238164,-2552.7020298797997,9644.786344383725
2.0,29.999999999999996,7408.869969746931,-2177.0054924164415,9289.70250426443,-2671.9735170978906,10032.447301129521
2.0,35.0,7894.860982256632,-1940.9059677348787,9878.997538504993,-2325.606552951465,10578.426887608543
2.0,40.0,8281.935218694973,-2127.0408272002173,10328.70290848843,-2522.7120294768147,10985.681501052635
2.0,45.0,8564.224836333866,-2233.804133511989,10646.886341253641,-2625.220905983125,11283.654916384392
2.0,50.0,8696.334597117542,-2116.8509274391968,10786.515717406595,-2457.2258900566467,11432.930545076048
2.0,54.99999999999999,8732.690534374811,-2055.279265047855,10812.438100532734,-2371.7909442900473,11475.529283911568
2.0,59.99999999999999,8713.07246262172,-1859.501216552143,10772.869732762521,-2129.575474513778,11465.104709335319
2.0,65.0,8612.198787391544,-1390.3885484409366,10638.473666839018,-1559.4317699584099,11378.87965459089
2.0,70.0,8422.711712611963,-783.454040077278,10404.855131949667,-818.7464833936456,11196.28208807815
2.0,74.99999999999999,8224.642203745816,-281.20542032144385,10159.195913651223,-211.07021569536346,10993.288534927424
2.0,80.0,8107.609097841681,-39.47472223284376,10016.87064400961,71.67093453471216,10869.51703204805
2.0,85.0,7968.858342319815,116.5831369679288,9840.423656740571,250.55623443896604,10720.875684373741
