radius_kpc,newton_inward_mean,mond_inward_mean,newton_force_speed_kms,mond_force_speed_kms,newton_radial_azimuth_cv,mond_radial_azimuth_cv,newton_tangential_fraction,mond_tangential_fraction,full_minus_algebraic_fraction
2.0,8364.532524577638,10312.567203327639,129.3408869969403,143.61453410659826,0.0034444456175708083,0.0031659286889310022,0.0142805341990807,0.014482726730205063,-0.0805863127602892
2.5,7628.876360057988,9643.587628689533,138.10210317060697,155.27063171032646,0.0017606570151176676,0.0019093949039152918,0.01058516610710997,0.010925357009866412,-0.07391075473453074
3.0,7449.930953811409,9585.567150809562,149.49847110065784,169.57800993179714,0.003620686281650703,0.0036328723705748994,0.011099316358042056,0.011454501847050035,-0.06032914707417555
3.5,7306.496599684314,9544.546701804615,159.91478386595497,182.77284660560537,0.0017865067156526127,0.0016968578492382621,0.013477866839427153,0.013364724152855946,-0.04868434907220006
4.0,6732.393814481544,8992.50513929576,164.10233166511125,189.65764038704856,0.0037006960212817835,0.003290848838056876,0.010686939766712757,0.010648722687614165,-0.04394796722374734
4.5,6083.195858980793,8340.927667880458,165.45205156000202,193.73738540989464,0.0030021476894692514,0.002583065920574069,0.008634568278778093,0.008622563654865956,-0.04047936187861937
5.0,5467.0546861687935,7711.305812239674,165.33382421889348,196.35816525216967,0.002165519229022888,0.0017783278456565794,0.007849395087488279,0.007824317670415576,-0.0371825902322393
5.5,4994.016811952556,7234.607859084728,165.73198986839884,199.4751694446354,0.002252395852233525,0.0019036973352103575,0.007007661192437432,0.006967427472753603,-0.03247919013013386
6.0,4556.003267090234,6783.3431544128,165.33608076442783,201.74255606211793,0.0022736653263486697,0.0018615519562975083,0.006269763873571219,0.006250735951784494,-0.02820973527615407
6.5,4176.0223030610505,6387.76886539845,164.75480257005205,203.76579110608807,0.0021028485355829188,0.0017771843452151941,0.0063968996005793885,0.006307365193701329,-0.02387183929308456
7.0,3797.19965462292,5977.315552489063,163.034958160391,204.5512377557844,0.002247908499171279,0.0018625232149518268,0.0052708332900126735,0.0052265638431102796,-0.020784352387515574
7.5,3437.0023554020954,5574.97250509264,160.5537843388181,204.4805462340973,0.0021166366399183634,0.0017163522163530845,0.004554873019206393,0.004527900068706938,-0.018526761678303662
8.0,3102.392108217216,5190.589640642261,157.5409053729784,203.77614464195284,0.0021818156551831184,0.0017306837362562548,0.004061113637043932,0.004067008532138096,-0.01695939332834011
8.5,2807.8565010527977,4845.550691986501,154.48877065647451,202.94625121417064,0.0020887269807552573,0.0015767263818050174,0.0034583941116993616,0.003501018368959035,-0.015515588225139605
9.0,2551.2370739687053,4540.021570120327,151.52931619234064,202.1390465275894,0.0014058469404489248,0.0009286761838185758,0.002993000842675788,0.0031034128671384577,-0.013952687845731036
9.5,2347.8971738006326,4298.511599163608,149.34866303755788,202.07884647348487,0.0008816479039923521,0.0005030323955019914,0.0028460301152942,0.0029758715626119407,-0.011415450032764613
10.0,2166.4089116881346,4078.8821340614213,147.18725867710612,201.9624255662776,0.0009445730771612871,0.000503869532781454,0.0028655822791925417,0.003025631079018886,-0.008989084693689142
10.5,1999.1145997298142,3871.781321967475,144.88168723880548,201.62763669858973,0.000995782365298343,0.0004721794752575742,0.002678249682960333,0.0028789477555169187,-0.006792418726762204
11.0,1851.1195387076705,3685.6591622661094,142.69658344117556,201.3510635306583,0.0010348928808320002,0.00039991331068098317,0.002457877155955433,0.002684095371055388,-0.004549314241334624
11.5,1714.86750112836,3510.231252689553,140.43139343813453,200.91704608103777,0.0009761083690041562,0.0004166768824578326,0.0021189788337025043,0.0024818263499009193,-0.0025556342957322163
12.0,1593.5656791047484,3351.827878717673,138.28516966492458,200.55406888071872,0.000759433103209787,0.0004726026448076856,0.0016915496047097106,0.0021078329385809673,-0.00042458570331649185
12.5,1485.814937818912,3209.129367494014,136.2816448489539,200.2850895440676,0.0006322496467105984,0.0006148752487330375,0.00137622852215634,0.0018849219770797998,0.0018121005042873897
13.0,1387.346328000886,3076.6920784005483,134.29632260047748,199.99249240710793,0.0006187187960407293,0.0007665749808722084,0.0014801559212316753,0.0021422650318097093,0.004138178177408242
13.5,1300.5052678393993,2959.045319522882,132.50215513655576,199.86773579935033,0.0003782326519591962,0.0010192187892816725,0.001360344140136895,0.002241894013166264,0.006775189517327327
14.0,1227.849113153741,2862.0500584552697,131.11021159372893,200.17167836228424,0.0002681937187130887,0.0013421124240067504,0.0012729505929676172,0.002300219517065267,0.010220979450811596
14.5,1169.8667476742307,2787.127138032657,130.24234273567234,201.0307028826033,0.00033180491437069927,0.0016237390538522665,0.0014145812705434364,0.0023792829848019426,0.014446398588990605
15.0,1114.7228206498755,2714.4205709505186,129.3090960054556,201.78282524600002,0.0003554639993548852,0.0018965601666867233,0.0016591228277736546,0.002605083816110571,0.018546218291672724
