trial,comparison,aperture,profile_L1,centroid_km_s,passed
boxcar_hanning_decimated_gaussian_background_0,planar,0,0.002756063586650586,0.005826922060506945,True
boxcar_hanning_decimated_gaussian_background_0,planar,1,0.0014389318012784603,0.008663542047230521,True
boxcar_hanning_decimated_gaussian_background_0,planar,2,0.0011549466867349957,0.014417037320072268,True
boxcar_hanning_decimated_gaussian_background_0,planar,3,0.00043106427357711175,0.002867237064592132,True
boxcar_hanning_decimated_gaussian_background_0,planar,4,0.000431092836163201,0.0038132617568500393,True
boxcar_hanning_decimated_gaussian_background_0,planar,5,0.0007304251695509126,0.006746195294056179,True
boxcar_hanning_decimated_gaussian_background_0,planar,6,0.00036295116743085187,0.002266149534505768,True
boxcar_hanning_decimated_gaussian_background_0,planar,7,0.00022647517398619962,0.000371386128410478,True
boxcar_hanning_decimated_gaussian_background_0,planar,8,0.000872363723063209,0.010971682324889542,True
boxcar_hanning_decimated_gaussian_background_0,planar,9,0.001988172125684611,0.011935290029970957,True
boxcar_hanning_decimated_gaussian_background_0,planar,10,0.0006678536380885459,0.00478924451172702,True
boxcar_hanning_decimated_gaussian_background_0,planar,11,0.0008097935342292711,0.0025814753389710177,True
boxcar_hanning_decimated_gaussian_background_0,planar,12,0.00041949081400736126,0.00414651467292515,True
boxcar_hanning_decimated_gaussian_background_0,planar,13,0.00040846986903378803,0.0014739264888916637,True
boxcar_hanning_decimated_gaussian_background_0,planar,14,6.383005903034977e-05,0.0007630779241338814,True
boxcar_hanning_decimated_gaussian_background_0,vertical,0,0.00037477530094663473,0.0002979750044289631,True
boxcar_hanning_decimated_gaussian_background_0,vertical,1,0.0011598787353938721,0.006679599338930586,True
boxcar_hanning_decimated_gaussian_background_0,vertical,2,0.0002461709446183893,0.0006565398350559803,True
boxcar_hanning_decimated_gaussian_background_0,vertical,3,0.00010908323082592272,0.0006751870650276715,True
boxcar_hanning_decimated_gaussian_background_0,vertical,4,0.0005942549463359092,0.005684230115967637,True
boxcar_hanning_decimated_gaussian_background_0,vertical,5,0.00021963835925942752,0.00011151070486192793,True
boxcar_hanning_decimated_gaussian_background_0,vertical,6,0.00028644170889809053,0.0005353348994997509,True
boxcar_hanning_decimated_gaussian_background_0,vertical,7,0.0008047863504561521,0.0006537337947278843,True
boxcar_hanning_decimated_gaussian_background_0,vertical,8,0.0007050448465118964,0.004416307786684115,True
boxcar_hanning_decimated_gaussian_background_0,vertical,9,0.0003298350648705618,0.0018289062516725352,True
boxcar_hanning_decimated_gaussian_background_0,vertical,10,7.695128540033169e-05,0.00023549351736562585,True
boxcar_hanning_decimated_gaussian_background_0,vertical,11,0.00020661312619014673,0.0018693893711940746,True
boxcar_hanning_decimated_gaussian_background_0,vertical,12,0.00042824471887098356,0.004347754795730907,True
boxcar_hanning_decimated_gaussian_background_0,vertical,13,0.00020938949283048284,0.000568249268887655,True
boxcar_hanning_decimated_gaussian_background_0,vertical,14,6.169507040853368e-05,0.0002156456814077501,True
boxcar_hanning_decimated_gaussian_background_0,joint,0,0.0024287186060916685,0.005615504257555415,True
boxcar_hanning_decimated_gaussian_background_0,joint,1,0.0004465843174034162,0.0021434560763253785,True
boxcar_hanning_decimated_gaussian_background_0,joint,2,0.001096504931534255,0.013769939895063033,True
boxcar_hanning_decimated_gaussian_background_0,joint,3,0.0005387238879820904,0.0022263398508002297,True
boxcar_hanning_decimated_gaussian_background_0,joint,4,0.0006668793908183965,0.009366083686220605,True
boxcar_hanning_decimated_gaussian_background_0,joint,5,0.0006751943011021041,0.006839868702243734,True
boxcar_hanning_decimated_gaussian_background_0,joint,6,0.0006372383413339225,0.0027116267815383566,True
boxcar_hanning_decimated_gaussian_background_0,joint,7,0.0006261917563529412,0.001039955575418361,True
boxcar_hanning_decimated_gaussian_background_0,joint,8,0.001174082415964006,0.014992705735096479,True
boxcar_hanning_decimated_gaussian_background_0,joint,9,0.0023104575791169537,0.013635504832240741,True
boxcar_hanning_decimated_gaussian_background_0,joint,10,0.0007240288168211813,0.004975045631077535,True
boxcar_hanning_decimated_gaussian_background_0,joint,11,0.0009852911464219313,0.004475242692585368,True
boxcar_hanning_decimated_gaussian_background_0,joint,12,0.0006353636215560321,3.830989488307068e-05,True
boxcar_hanning_decimated_gaussian_background_0,joint,13,0.00021723209675024248,0.0008967262933410325,True
boxcar_hanning_decimated_gaussian_background_0,joint,14,9.067195110968782e-05,0.0005585537780063987,True
boxcar_hanning_decimated_gaussian_background_0,fine_planar_vertical,0,0.00033219002775234096,0.00021141780295153012,True
boxcar_hanning_decimated_gaussian_background_0,fine_planar_vertical,1,0.0011125137555771936,0.006520085970905143,True
boxcar_hanning_decimated_gaussian_background_0,fine_planar_vertical,2,0.00023513181779951284,0.0006470974250092354,True
boxcar_hanning_decimated_gaussian_background_0,fine_planar_vertical,3,0.0001077403466841766,0.0006408972137919022,True
boxcar_hanning_decimated_gaussian_background_0,fine_planar_vertical,4,0.0005705611185815093,0.005552821929370566,True
boxcar_hanning_decimated_gaussian_background_0,fine_planar_vertical,5,0.0001987998211418176,9.367340818755565e-05,True
