case,cache,aperture,signed_centroid_km_s,positive_centroid_km_s,signed_to_positive_integral,signed_cancellation_kappa,stored_window_capture,parent_window_capture,signed_outside_window,unknown_emitter_max_mjy_beam,invalid_groups
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,3,-117.22475772667934,-75.06176276666376,0.5120272799461957,1.8260359520182992,0.9286938887957098,0.9999701492561011,True,2.150403739256087e-10,2761
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,4,-64.28976063925585,-60.906510519167334,0.8996303438383972,1.0621974250812363,0.9870360644721566,0.999998791829551,False,5.009766932931171e-08,2761
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,5,-84.68135314827603,-69.72503669443527,0.7228186750079235,1.2815065038568012,0.9610348609707603,0.9999907707974018,False,5.2735635538046044e-08,2761
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,6,-29.43050520852668,-29.43104766653641,0.9992855687197968,1.0000982959681581,0.999937613821408,0.9999999998986469,False,9.26225851880308e-09,2761
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,7,-51.06130103213235,-50.540057296260535,0.9747339014204829,1.0100828053390238,0.9971134732469897,0.9999999242581942,False,5.423607024721454e-07,2761
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,8,-4.0485899007523924,-4.048685796838013,0.9999949998280124,1.0,0.9999996551720494,0.9999999999999716,False,5.2750261025294825e-08,2761
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,9,-18.63071157925565,-18.631764216407035,0.9999082869243265,1.0000047931407787,0.999992884714914,0.999999999996532,False,9.947450088489855e-09,2761
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,10,13.224320176760552,13.224524391159088,0.999986584742274,1.0000002993836112,0.9999986777655524,0.9999999999999694,False,7.823364740906408e-10,2761
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,11,16.119755958012636,16.120205428931964,0.9999637629294877,1.0000009568343398,0.9999961991894265,0.9999999999998139,False,7.98665646676459e-08,2761
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,12,10.751883493729297,10.75203645609541,0.9999909880794333,1.000000066206643,0.9999991262778287,0.9999999999999797,False,3.2980127483797485e-08,2761
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,13,22.32167568981806,22.322219404034414,0.9999146180908633,1.0000068852944919,0.9999907449135617,0.9999999999993727,False,5.0404563090504195e-09,2761
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,14,22.207403732176914,22.207940602643355,0.9999171397967209,1.0000066342960874,0.9999910399660424,0.9999999999994111,False,1.7408264971827983e-08,2761
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,0,-166.89156905173405,-77.76967973693542,0.34474300976435224,2.7940753478139286,0.902689029111998,0.9999424595356714,True,6.898142400200095e-10,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,1,-109.79741638270099,-73.88347545133294,0.5452458038218669,1.697808077774744,0.9330355023029467,0.9999685666399152,True,2.179262667996639e-08,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,2,-254.3320256069158,-79.28777881991545,0.21648061194062226,4.574330843214062,0.8825429410030456,0.9999104841070111,True,1.8062638731989035e-09,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,3,-117.19241283103734,-75.05914482839023,0.5121891293328703,1.8254511091868244,0.9287194271326369,0.9999701720798528,True,8.59130320935605e-11,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,4,-64.28726220574056,-60.90475369798457,0.8996450527967659,1.06217968250267,0.9870384739871498,0.9999987931599509,False,4.180563317839658e-08,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,5,-84.66363512979028,-69.71896391672341,0.7229435862311292,1.2812749351655504,0.9610520467780097,0.9999907729471398,False,3.154867086154095e-08,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,6,-29.432232030390633,-29.43277375337101,0.9992849768098717,1.0000983547264066,0.9999375562610378,0.9999999998983571,False,1.2425941846770176e-08,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,7,-51.062001340551404,-50.540012545268915,0.9746982163763006,1.010096657111595,0.9971084598647025,0.9999999236756587,False,7.544259197046981e-07,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,8,-4.042034852586749,-4.042130500821113,0.999995011646803,1.0,0.9999996559919887,0.9999999999999704,False,3.1899960958802745e-08,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,9,-18.640818690633257,-18.641870618281967,0.9999082673139655,1.0000047948989363,0.9999928841085505,0.9999999999965361,False,7.779238927120969e-09,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,10,13.219766556117456,13.219970712074966,0.9999865927376449,1.0000002992576236,0.9999986785527827,0.9999999999999711,False,5.093309478408712e-10,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,11,16.119044787986414,16.11949378996368,0.9999638042652907,1.0000009575568647,0.9999962037280248,0.9999999999998183,False,6.535830512765817e-08,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,12,10.74338950886714,10.743542317802039,0.9999910027583035,1.0000000661780741,0.9999991277160617,0.999999999999984,False,1.0863068150399325e-08,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,13,22.31963340047973,22.320177247190216,0.9999146247194279,1.0000068810699065,0.9999907455308643,0.9999999999993767,False,2.8258557022874123e-09,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,14,22.20642518651185,22.20696204445074,0.9999171538960203,1.0000066302911776,0.9999910415932765,0.9999999999994116,False,2.9267543272702152e-08,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,0,-166.89194120656768,-77.76993210329822,0.3447439385236919,2.7940920883488274,0.9026893731833073,0.9999424607584374,True,6.233412368251551e-10,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,1,-109.74312208727578,-73.87908835585337,0.5455664679915995,1.6968089896097067,0.9330890144682473,0.9999686389729914,True,2.439317112695912e-08,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,2,-254.35499695584792,-79.28841025800345,0.21646118840596393,4.57483256326463,0.8825405383104125,0.9999104837516148,True,2.668413549083575e-09,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,3,-117.19715350662372,-75.05968597586435,0.5121672517521139,1.8255351336863943,0.9287161913473567,0.999970170094895,True,2.1048471861619163e-10,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,4,-64.2953593852931,-60.909860321220414,0.8995801700146916,1.0622364187273867,0.9870292041495716,0.9999987913633497,False,4.206070437674279e-08,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,5,-84.66431771389772,-69.71873212014098,0.7229300091929088,1.281291530628085,0.9610494586712579,0.9999907699319017,False,5.240077854301672e-08,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,6,-29.43268518852447,-29.43322590458702,0.9992857460000548,1.0000982629530926,0.9999376351861625,0.9999999998988177,False,8.972888283513468e-09,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,7,-51.060990914171846,-50.53961159158105,0.974726902265337,1.0100846867637097,0.997112570927393,0.9999999242106384,False,5.600530073528577e-07,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,8,-4.038013703877771,-4.038109450121896,0.9999950075286957,1.0,0.9999996556780326,0.9999999999999711,False,4.578089248537869e-08,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,9,-18.642519042541004,-18.643570830827286,0.9999082659918341,1.0000047972018717,0.9999928839612648,0.9999999999965354,False,7.609008906359437e-09,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,10,13.219580776882461,13.219784919568538,0.9999865933984023,1.00000029876816,0.9999986786268371,0.9999999999999696,False,7.285449652087703e-10,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,11,16.117150987363704,16.11760003549143,0.9999638044491951,1.0000009557718135,0.9999962038006136,0.9999999999998163,False,8.272553329499919e-08,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,12,10.747574153936704,10.747727061169112,0.9999909936266224,1.00000006616576,0.9999991268127051,0.9999999999999818,False,3.146063588230373e-08,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,13,22.32021064773007,22.32075444818502,0.999914624372217,1.0000068842564307,0.9999907455025852,0.9999999999993749,False,5.036856006189776e-09,10411
h0p1_newton_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,14,22.2066298421779,22.207166645952725,0.9999171596683999,1.000006632479317,0.999991042283379,0.9999999999994199,False,1.773345554797768e-08,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z24,0,-172.4243437939735,-77.61223333350574,0.330071884229088,2.906202964245789,0.899460990150457,0.9999287042333271,True,3.5831200740420476e-10,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z24,1,-111.34654822686177,-73.74092500965881,0.5328850684393126,1.7294004428401037,0.930450114842776,0.9999609251615428,True,1.0079276820489261e-08,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z24,2,-270.2814929436718,-79.12466649180591,0.2013172348577725,4.8992934597868985,0.8790712957846987,0.9998900889985917,True,8.755932506054585e-10,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z24,3,-119.26643880880276,-74.9190504434062,0.49849104066129046,1.8679752358992692,0.9258817020910992,0.999962530337972,True,4.7402185660234595e-11,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z24,4,-64.44828182515786,-60.843358567705536,0.893493441629462,1.0660355371340344,0.9860337828572483,0.999998385044159,False,2.606725489487078e-08,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z24,5,-85.34852267699466,-69.61828454076546,0.7119361887241862,1.2954168203754928,0.9589815956060352,0.9999881442774333,False,1.5369823260053132e-08,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z24,6,-29.428642046404768,-29.42931003629944,0.9991430487321055,1.0001159223620306,0.9999233193368386,0.9999999998303474,False,6.455344068776957e-09,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z24,7,-51.09094602573001,-50.518435719464755,0.9722616850347021,1.0110093879903537,0.9967721468900058,0.9999998913152123,False,3.663169972014043e-07,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z24,8,-4.052963845255383,-4.053092364038255,0.9999932488213111,1.0,0.9999995200955242,0.99999999999994,False,1.7673118452173134e-08,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z24,9,-18.628415569592192,-18.629740392271867,0.9998847570272029,1.0000059141109963,0.9999908184888735,0.9999999999937846,False,5.492980304917715e-09,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z24,10,13.224445369678552,13.224713590167468,0.9999823958219566,1.0000003686920909,0.9999982138792187,0.9999999999999352,False,2.712859887401541e-10,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z24,11,16.121384759124776,16.121959458424236,0.9999537428452503,1.0000011910459925,0.9999950117245502,0.9999999999996404,False,3.081965702597201e-08,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z24,12,10.747455850538604,10.747657407829031,0.9999881077238498,1.0000000840768322,0.9999988137650114,0.9999999999999585,False,6.238022149784431e-09,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z24,13,22.320714278421946,22.321402566518593,0.999892545497005,1.0000085232145426,0.9999880274769709,0.9999999999988148,False,1.3993237667131452e-09,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z24,14,22.206802576678253,22.20748279980398,0.9998956102970857,1.0000082135881234,0.9999883959590381,0.999999999998886,False,1.4495063024603255e-08,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z48,0,-172.4264766530034,-77.612559596418,0.33006922839949526,2.9062565217002776,0.8994608166852017,0.9999287051912534,True,3.2002123975620675e-10,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z48,1,-111.28876024993116,-73.73646577913792,0.5332135725769938,1.7283317308498551,0.930505444823817,0.9999610138607903,True,1.1539940264737e-08,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z48,2,-270.3085414378654,-79.1253064972529,0.20129716663495437,4.899882224257225,0.8790688025895321,0.999890088660908,True,1.3643112377377305e-09,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z48,3,-119.27169021773194,-74.91961858089907,0.49846783041187415,1.868069180364926,0.9258782408179033,0.99996252778881,True,1.0752018696280436e-10,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z48,4,-64.4566990160291,-60.84856255492715,0.8934247124350466,1.0660966115429593,0.9860238230526057,0.9999983826683174,False,2.5048834664655856e-08,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z48,5,-85.34917514254667,-69.61803213508553,0.7119229271391653,1.2954331425298875,0.958979004111338,0.9999881405301789,False,2.6367817769023022e-08,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z48,6,-29.42918660045325,-29.429853309517085,0.9991439387622223,1.0001158209637724,0.9999234129644984,0.9999999998310845,False,4.63112925940154e-09,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z48,7,-51.08993476160275,-50.51807257441627,0.9722921425487503,1.0109967315698665,0.9967765945377106,0.9999998920498635,False,2.711803512360727e-07,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z48,8,-4.0485473828980645,-4.048676022631907,0.9999932433900913,1.0,0.9999995196632975,0.9999999999999423,False,2.6375130512647413e-08,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z48,9,-18.63024464373878,-18.63156928906665,0.9998847543037096,1.000005917298602,0.9999908182179187,0.9999999999937839,False,4.973725044244928e-09,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z48,10,13.224209907287111,13.224478109272763,0.9999823967717589,1.0000003680363239,0.999998213988361,0.9999999999999372,False,3.911682370453204e-10,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z48,11,16.119515266547122,16.120090053395565,0.9999537404275132,1.0000011886798112,0.9999950115117585,0.9999999999996413,False,3.993328233382295e-08,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z48,12,10.751803363746559,10.752005050758605,0.9999880954505682,1.0000000840560082,0.9999988125145493,0.9999999999999588,False,1.6490063741898742e-08,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z48,13,22.321282608652623,22.32197083191193,0.9998925462597091,1.000008527280102,0.9999880275844631,0.9999999999988136,False,2.5202281545252097e-09,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p0625_z48,14,22.207018389152942,22.207698542707295,0.99989561758181,1.000008216480623,0.9999883968543607,0.9999999999988861,False,8.704132485913992e-09,2761
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z24,0,-172.26939908320932,-77.6082826052962,0.33040631377171775,2.903058750295732,0.8995148690565195,0.9999288009194962,True,3.4490712001000474e-10,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z24,1,-111.40946278721823,-73.74767469126904,0.5325519169944841,1.7305446538272629,0.9303971703065241,0.9999608604507678,True,1.0896313339983195e-08,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z24,2,-269.1343261571527,-79.115258134932,0.20224835690338908,4.875398812532031,0.8792202297873438,0.9998904304644178,True,9.031319365994517e-10,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z24,3,-119.23771219703742,-74.91702141630684,0.49863045652141297,1.8674506204255366,0.9259041583186528,0.9999625558628171,True,4.295651604678025e-11,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z24,4,-64.45417308808544,-60.84680860635582,0.8934397096254827,1.0660780920188848,0.9860263027509444,0.9999983843433905,False,2.090281658919829e-08,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z24,5,-85.33081648253147,-69.61199060622262,0.7120517612966488,1.295187385619562,0.9589969816022422,0.9999881434930923,False,1.5774335430770474e-08,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z24,6,-29.430912730886373,-29.431578551046336,0.9991432567197032,1.0001158869543416,0.9999233451422277,0.999999999830632,False,6.212970923385088e-09,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z24,7,-51.09064479003924,-50.51800780772969,0.9722551020685457,1.011011006838046,0.996771292829337,0.999999891268428,False,3.7721295985234905e-07,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z24,8,-4.041992439507502,-4.042120754311481,0.9999932590558661,1.0,0.9999995207853531,0.9999999999999403,False,1.5949980479401372e-08,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z24,9,-18.640351827806505,-18.641675647404227,0.9998847239830029,1.000005920022372,0.9999908169173112,0.9999999999937912,False,3.8896194635604845e-09,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z24,10,13.219656330152256,13.219924455419264,0.9999824072347938,1.0000003678338074,0.9999982150514408,0.9999999999999384,False,2.546654739204356e-10,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z24,11,16.11880433324252,16.11937853709452,0.9999537920208853,1.000001189709635,0.9999950173411944,0.9999999999996455,False,3.267915256382908e-08,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z24,12,10.743309471836216,10.743510958251923,0.9999881146305355,1.0000000840134171,0.9999988144532757,0.9999999999999631,False,5.431534075199663e-09,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z24,13,22.319240304658663,22.319928691368883,0.9998925550358742,1.0000085219035635,0.9999880284408016,0.999999999998818,False,1.4129278511437062e-09,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z24,14,22.206039880625234,22.206720020755217,0.9998956348550773,1.0000082115819444,0.9999883989030695,0.9999999999988864,False,1.4633771636351076e-08,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z48,0,-172.2698615019262,-77.60853508454578,0.33040703492323936,2.9030777009381117,0.8995151894289748,0.9999288023869611,True,3.1167061841257753e-10,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z48,1,-111.35295354005844,-73.74332525120198,0.5328728023610811,1.729499391946341,0.9304512470200079,0.9999609476560091,True,1.219658556347956e-08,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z48,2,-269.16089414213195,-79.11588718175929,0.20222844759862885,4.875977042813862,0.8792177411313067,0.999890429961658,True,1.3342067745417875e-09,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z48,3,-119.24271700509573,-74.9175593482134,0.4986082805186038,1.8675401762891046,0.9259008457692705,0.9999625533919406,True,1.0524235930809582e-10,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z48,4,-64.46239719699993,-60.85189173783876,0.8933725361678423,1.066137780474218,0.9860165633198512,0.9999983820000178,False,2.1030352188371396e-08,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z48,5,-85.33149916928916,-69.61175734124603,0.7120384529179926,1.2952038916163777,0.9589943978403822,0.9999881397940052,False,2.620038927150836e-08,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z48,6,-29.4313671140965,-29.43203175385767,0.9991441239966375,1.0001157867162795,0.9999234363332208,0.9999999998313529,False,4.486444141756734e-09,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z48,7,-51.089627027693574,-50.51762197328101,0.9722847550433389,1.0109986629005547,0.9967756219148535,0.9999998919838602,False,2.8002650367642883e-07,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z48,8,-4.037971260587044,-4.038099696614963,0.9999932537784462,1.0,0.9999995203680522,0.9999999999999413,False,2.2890446242689344e-08,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z48,9,-18.642052219090644,-18.643375861568867,0.9998847225129783,1.0000059230121847,0.9999908167522116,0.9999999999937907,False,3.804504453179719e-09,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z48,10,13.219470557494509,13.219738665607524,0.9999824080627544,1.0000003672109343,0.9999982151475217,0.9999999999999372,False,3.6427248260438515e-10,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z48,11,16.11691051921257,16.117484782199387,0.9999537920599023,1.0000011873930663,0.9999950174111014,0.9999999999996438,False,4.1362766647499596e-08,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z48,12,10.74749405984253,10.747695673895308,0.9999881027776798,1.0000000840021799,0.9999988132432963,0.9999999999999613,False,1.5730317941151865e-08,10411
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z48,13,22.31981756357553,22.320505892565297,0.9998925545476077,1.0000085258708447,0.9999880283985356,0.9999999999988166,False,2.518428003094888e-09,10411
