hostname,pl_name,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,st_mass,st_masserr1,st_masserr2,pl_refname
"CoRoT-2","CoRoT-2 b",2008,1.74299673000,0.00000031000,-0.00000031000,0.0281000000,0.0005700000,-0.0005800000,0.970000,0.060000,-0.060000,"<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>"
"CoRoT-20","CoRoT-20 b",2011,9.24285000000,0.00030000000,-0.00030000000,0.0901000000,0.0021000000,-0.0022000000,1.140000,0.080000,-0.080000,"<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>"
"CoRoT-20","CoRoT-20 b",2011,9.24318000000,0.00000900000,-0.00000900000,0.0891000000,0.0038000000,-0.0038000000,1.100000,0.100000,-0.100000,"<a refstr=RAETZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.483..824R/abstract target=ref>Raetz et al. 2019</a>"
"CoRoT-21","CoRoT-21 b",2012,2.72474000000,0.00014000000,-0.00014000000,0.0416000000,0.0009400000,-0.0010000000,1.290000,0.090000,-0.090000,"<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>"
"CoRoT-23","CoRoT-23 b",2011,3.63130000000,0.00010000000,-0.00010000000,0.0484000000,0.0011000000,-0.0012000000,1.140000,0.080000,-0.080000,"<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>"
"CoRoT-25","CoRoT-25 b",2013,4.86069000000,0.00006000000,-0.00006000000,0.0578900000,0.0019000000,-0.0009300000,1.090000,0.110000,-0.050000,"<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>"
"CoRoT-26","CoRoT-26 b",2013,4.20474000000,0.00005000000,-0.00005000000,0.0525000000,0.0009400000,-0.0009800000,1.090000,0.060000,-0.060000,"<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>"
"CoRoT-27","CoRoT-27 b",2014,3.57532000000,0.00006000000,-0.00006000000,0.0467000000,0.0015000000,-0.0017000000,1.050000,0.110000,-0.110000,"<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>"
"CoRoT-28","CoRoT-28 b",2015,5.20851000000,0.00038000000,-0.00038000000,0.0590000000,0.0027000000,-0.0028000000,1.010000,0.140000,-0.140000,"<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>"
"CoRoT-29","CoRoT-29 b",2015,2.85057000000,0.00000600000,-0.00000600000,0.0390000000,0.0018000000,-0.0020000000,0.970000,0.140000,-0.140000,"<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>"
"CoRoT-3","CoRoT-3 b",2008,4.25679940000,0.00000350000,-0.00000350000,0.0574000000,0.0012000000,-0.0013000000,1.370000,0.090000,-0.090000,"<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>"
"CoRoT-4","CoRoT-4 b",2008,9.20205000000,0.00037000000,-0.00037000000,0.0902500000,0.0006800000,-0.0005500000,1.160000,0.030000,-0.020000,"<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>"
"CoRoT-5","CoRoT-5 b",2009,4.03789620000,0.00000190000,-0.00000190000,0.0496300000,0.0003300000,-0.0003200000,1.000000,0.020000,-0.020000,"<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>"
"CoRoT-5","CoRoT-5 b",2009,4.03791560000,0.00000120000,-0.00000120000,0.0495000000,0.0012000000,-0.0012000000,0.990000,0.070000,-0.070000,"<a refstr=RAETZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.483..824R/abstract target=ref>Raetz et al. 2019</a>"
"CoRoT-6","CoRoT-6 b",2009,8.88659300000,0.00004000000,-0.00004000000,0.0854000000,0.0013000000,-0.0014000000,1.050000,0.050000,-0.050000,"<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>"
"CoRoT-8","CoRoT-8 b",2010,6.21238100000,0.00005700000,-0.00005700000,0.0633900000,0.0009600000,-0.0009800000,0.880000,0.040000,-0.040000,"<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>"
"CoRoT-8","CoRoT-8 b",2010,6.21244500000,0.00000700000,-0.00000700000,0.0636000000,0.0014000000,-0.0014000000,0.890000,0.040000,-0.040000,"<a refstr=RAETZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.483..824R/abstract target=ref>Raetz et al. 2019</a>"
"CoRoT-9","CoRoT-9 b",2009,95.27265600000,0.00006800000,-0.00006800000,0.4029000000,0.0054000000,-0.0056000000,0.960000,0.040000,-0.040000,"<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>"
"DMPP-1","DMPP-1 b",2019,18.57000000000,0.01000000000,-0.01000000000,0.1462000000,0.0012000000,-0.0012000000,1.210000,0.030000,-0.030000,"<a refstr=STAAB_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020NatAs...4..399S/abstract target=ref>Staab et al. 2020</a>"
"DMPP-1","DMPP-1 c",2019,6.58400000000,0.00300000000,-0.00200000000,0.0733000000,0.0006000000,-0.0007000000,1.210000,0.030000,-0.030000,"<a refstr=STAAB_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020NatAs...4..399S/abstract target=ref>Staab et al. 2020</a>"
"DMPP-1","DMPP-1 d",2019,2.88200000000,0.00100000000,-0.00100000000,0.0422000000,0.0004000000,-0.0003000000,1.210000,0.030000,-0.030000,"<a refstr=STAAB_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020NatAs...4..399S/abstract target=ref>Staab et al. 2020</a>"
"DMPP-2","DMPP-2 b",2019,5.20720000000,0.00020000000,-0.00550000000,0.0664000000,0.0005000000,-0.0005000000,1.440000,0.030000,-0.030000,"<a refstr=HASWELL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020NatAs...4..408H/abstract target=ref>Haswell et al. 2020</a>"
"DMPP-3 A","DMPP-3 A b",2019,6.67320000000,0.00110000000,-0.00030000000,0.0662000000,0.0013000000,-0.0013000000,0.870000,0.050000,-0.050000,"<a refstr=BARNES_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020NatAs...4..419B/abstract target=ref>Barnes et al. 2020</a>"
"EPIC 211822797","EPIC 211822797 b",2016,21.16986100000,0.00172500000,-0.00169500000,0.1310000000,0.0040000000,-0.0050000000,0.663459,0.066346,-0.066346,"<a refstr=DRESSING_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..207D/abstract target=ref>Dressing et al. 2017</a>"
"EPIC 211945201","EPIC 211945201 b",2018,19.49213000000,0.00001000000,-0.00001000000,0.1480000000,0.0040000000,-0.0040000000,1.180000,0.030000,-0.040000,"<a refstr=CHAKRABORTY_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156....3C/abstract target=ref>Chakraborty et al. 2018</a>"
"EPIC 220674823","EPIC 220674823 b",2016,0.57129200000,0.00001200000,-0.00001300000,0.0116000000,0.0013000000,-0.0013000000,0.945000,0.063000,-0.063000,"<a refstr=GUENTHER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...608A..93G/abstract target=ref>Guenther et al. 2017</a>"
"EPIC 220674823","EPIC 220674823 b",2016,0.57133100000,0.00002000000,-0.00002100000,0.0134000000,0.0002000000,-0.0002000000,0.970000,0.040000,-0.040000,"<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>"
"EPIC 220674823","EPIC 220674823 b",2016,0.57133600000,0.00002000000,-0.00002000000,0.0131200000,0.0001400000,-0.0001400000,0.920000,0.030000,-0.030000,"<a refstr=SINUKOFF_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..271S/abstract target=ref>Sinukoff et al. 2017</a>"
"EPIC 220674823","EPIC 220674823 c",2016,13.33970000000,0.00091000000,-0.00096000000,0.1050000000,0.0150000000,-0.0150000000,0.945000,0.063000,-0.063000,"<a refstr=GUENTHER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...608A..93G/abstract target=ref>Guenther et al. 2017</a>"
"EPIC 220674823","EPIC 220674823 c",2016,13.33907900000,0.00194000000,-0.00185900000,0.1091000000,0.0014000000,-0.0015000000,0.970000,0.040000,-0.040000,"<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>"
"EPIC 220674823","EPIC 220674823 c",2016,13.33870000000,0.00180000000,-0.00180000000,0.1071000000,0.0015000000,-0.0015000000,0.920000,0.030000,-0.030000,"<a refstr=SINUKOFF_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..271S/abstract target=ref>Sinukoff et al. 2017</a>"
"GJ 1132","GJ 1132 b",2015,1.62893100000,0.00002700000,-0.00002700000,0.0153000000,0.0005000000,-0.0005000000,0.181000,0.019000,-0.019000,"<a refstr=BONFILS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...618A.142B/abstract target=ref>Bonfils et al. 2018</a>"
"GJ 1132","GJ 1132 b",2015,1.62892870000,0.00000180000,-0.00000180000,0.0153300000,0.0005300000,-0.0005300000,0.181000,0.019000,-0.019000,"<a refstr=SOUTHWORTH_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..191S/abstract target=ref>Southworth et al. 2017</a>"
"GJ 1132","GJ 1132 c",2018,8.92900000000,0.01000000000,-0.01000000000,0.0476000000,0.0017000000,-0.0017000000,0.181000,0.019000,-0.019000,"<a refstr=BONFILS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...618A.142B/abstract target=ref>Bonfils et al. 2018</a>"
"GJ 143","GJ 143 b",2019,35.58900000000,0.00600000000,-0.00500000000,0.1932000000,0.0002000000,-0.0002000000,0.760000,0.030000,-0.020000,"<a refstr=TRIFONOV_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622L...7T/abstract target=ref>Trifonov et al. 2019</a>"
"GJ 3512","GJ 3512 b",2019,203.59000000000,0.14000000000,-0.14000000000,0.3380000000,0.0080000000,-0.0084000000,0.123000,0.009000,-0.009000,"<a refstr=MORALES_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019Sci...365.1441M/abstract target=ref>Morales et al. 2019</a>"
"GJ 357","GJ 357 b",2019,3.93072000000,0.00008000000,-0.00006000000,0.0350000000,0.0020000000,-0.0020000000,0.342000,0.011000,-0.011000,"<a refstr=LUQUE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...628A..39L/abstract target=ref>Luque et al. 2019</a>"
"GJ 3998","GJ 3998 b",2016,2.64977000000,0.00081000000,-0.00077000000,0.0290000000,0.0010000000,-0.0010000000,0.500000,0.050000,-0.050000,"<a refstr=AFFER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...593A.117A/abstract target=ref>Affer et al. 2016</a>"
"GJ 3998","GJ 3998 c",2016,13.74000000000,0.01600000000,-0.01600000000,0.0890000000,0.0030000000,-0.0030000000,0.500000,0.050000,-0.050000,"<a refstr=AFFER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...593A.117A/abstract target=ref>Affer et al. 2016</a>"
"GJ 411","GJ 411 b",2019,12.95320000000,0.00790000000,-0.00790000000,0.0785000000,0.0027000000,-0.0027000000,0.386000,0.039000,-0.039000,"<a refstr=D_IACUTE_AZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...625A..17D/abstract target=ref>D&iacute;az et al. 2019</a>"
"GJ 433","GJ 433 b",2013,7.37090000000,0.00080000000,-0.00080000000,0.0600000000,0.0000000000,0.0000000000,0.590000,0.220000,-0.220000,"<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>"
"GJ 436","GJ 436 b",2004,2.64400000000,0.00100000000,-0.00100000000,0.0280000000,0.0010000000,-0.0010000000,0.419868,0.020168,-0.020168,"<a refstr=TRIFONOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...609A.117T/abstract target=ref>Trifonov et al. 2018</a>"
"GJ 536","GJ 536 b",2016,8.70760000000,0.00220000000,-0.00250000000,0.0666100000,0.0000110000,-0.0000130000,0.520000,0.050000,-0.050000,"<a refstr=SU_AACUTE_REZ_MASCARE_NTILDE_O_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...597A.108S/abstract target=ref>Su&aacute;rez Mascare&ntilde;o et al. 2017</a>"
"GJ 536","GJ 536 b",2016,8.70800000000,0.00200000000,-0.00100000000,0.0670000000,0.0010000000,-0.0010000000,0.505730,0.020256,-0.020256,"<a refstr=TRIFONOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...609A.117T/abstract target=ref>Trifonov et al. 2018</a>"
"GJ 581","GJ 581 b",2005,5.36800000000,0.00100000000,-0.00100000000,0.0410000000,0.0010000000,-0.0010000000,0.310747,0.020262,-0.020262,"<a refstr=TRIFONOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...609A.117T/abstract target=ref>Trifonov et al. 2018</a>"
"GJ 581","GJ 581 c",2007,12.91900000000,0.00300000000,-0.00200000000,0.0740000000,0.0010000000,-0.0010000000,0.310747,0.020262,-0.020262,"<a refstr=TRIFONOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...609A.117T/abstract target=ref>Trifonov et al. 2018</a>"
"GJ 581","GJ 581 e",2009,3.15300000000,0.00100000000,-0.00600000000,0.0290000000,0.0010000000,-0.0010000000,0.310747,0.020262,-0.020262,"<a refstr=TRIFONOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...609A.117T/abstract target=ref>Trifonov et al. 2018</a>"
"GJ 676 A","GJ 676 A b",2010,1056.80005000000,2.80000000000,-2.80000000000,1.8200000000,0.0600000000,-0.0600000000,0.730000,0.210000,-0.210000,"<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>"
"GJ 687","GJ 687 b",2014,38.14000000000,0.01500000000,-0.01500000000,0.1700000000,0.0100000000,-0.0100000000,0.450000,0.070000,-0.070000,"<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>"
"GJ 849","GJ 849 b",2006,1924.00000000000,15.00000000000,-15.00000000000,2.3900000000,0.0820000000,-0.0820000000,0.461286,0.020190,-0.020190,"<a refstr=FENG_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...800...22F/abstract target=ref>Feng et al. 2015</a>"
"GJ 849","GJ 849 b",2006,1882.00000000000,250.00000000000,-250.00000000000,2.3500000000,0.2200000000,-0.2200000000,0.650000,0.240000,-0.240000,"<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>"
"GJ 876","GJ 876 b",1998,61.08200000000,0.00600000000,-0.01000000000,0.2140000000,0.0010000000,-0.0010000000,0.336778,0.020241,-0.020241,"<a refstr=TRIFONOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...609A.117T/abstract target=ref>Trifonov et al. 2018</a>"
"GJ 876","GJ 876 c",2000,30.12600000000,0.01100000000,-0.00300000000,0.1340000000,0.0010000000,-0.0010000000,0.336778,0.020241,-0.020241,"<a refstr=TRIFONOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...609A.117T/abstract target=ref>Trifonov et al. 2018</a>"
"GJ 876","GJ 876 d",2005,1.93800000000,0.00100000000,-0.00100000000,0.0210000000,0.0010000000,-0.0010000000,0.336778,0.020241,-0.020241,"<a refstr=TRIFONOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...609A.117T/abstract target=ref>Trifonov et al. 2018</a>"
"GJ 876","GJ 876 e",2010,124.40000000000,0.30000000000,-0.70000000000,0.3450000000,0.0010000000,-0.0020000000,0.336778,0.020241,-0.020241,"<a refstr=TRIFONOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...609A.117T/abstract target=ref>Trifonov et al. 2018</a>"
