radius_kpc,height_kpc,azimuth_radian,newton_gx,newton_gy,newton_gz,newton_inward,newton_tangential,mond_gx,mond_gy,mond_gz,mond_inward,mond_tangential
0.5,0.0,0.0,-1174.1974465128587,-377.3100088161882,7.275957614183426e-12,1174.1974465128587,-377.3100088161882,-1850.1771503338969,-712.3419365302543,0.0,1850.1771503338969,-712.3419365302543
0.5,0.0,0.1308996938995747,-1545.383725843942,-873.2056331334105,-6.500346737566774e-12,1646.138960156693,-664.0221846395386,-2468.37922401505,-1478.836227669076,-2.1257218815552336e-11,2640.288759286305,-1143.9964376701655
0.5,0.0,0.2617993877991494,-1818.9327325643578,-1266.2685726855534,-1.843445952552611e-12,2084.6885254922668,-752.3470844271465,-2841.946256589509,-1991.2247987349404,-1.2183346289711905e-11,3260.4761871583823,-1187.8256426821508
0.5,0.0,0.39269908169872414,-1811.1584067789677,-1726.7927825094034,-1.7488495543960124e-13,2334.107171152802,-902.2481929855888,-2749.5567103318235,-2645.0498495543316,-3.766445548386646e-13,3552.4759233588525,-1391.497619083058
0.5,0.0,0.5235987755982988,-1655.3103820620302,-2381.034083219412,-5.223902533507506e-13,2624.057883623549,-1234.3808123135873,-2449.6354416682166,-3594.5879145050694,-4.1603690604424636e-12,3918.740479747924,-1888.186729263808
0.5,0.0,0.6544984694978736,-1497.3280593327695,-2692.660178680294,-6.173854134425848e-13,2827.097875591738,-1224.7153779309342,-2246.182741336369,-4031.4458273105192,-4.383499096334448e-12,4236.205303548528,-1830.9715978693089
0.5,0.0,0.7853981633974483,-1460.2044912189835,-2241.9435427333283,-8.567367774335821e-13,2617.8139797641243,-552.772984444133,-2237.7060060218378,-3353.145983573456,6.7069014272280724e-12,3953.3293544531334,-788.7351721333196
0.5,0.0,0.916297857297023,-1420.7271305504169,-1762.4400379179874,2.4852343035067833e-12,2263.1215693705776,54.23309863941722,-2174.425842760004,-2666.51190590557,8.119196876462844e-12,3439.192710788603,101.81840726139103
0.5,0.0,1.0471975511965976,-1420.8855180307767,-1419.589571097056,-6.231177107481925e-12,1939.8433905328943,520.7281689355364,-2111.7492120388692,-2242.196395175587,-9.346765661222887e-12,2997.673644515385,707.730266459638
0.5,0.0,1.1780972450961724,-1489.0119824093563,-1741.743606279268,-8.41435409455656e-12,2178.9814849849718,709.1312726611606,-2189.9062864112343,-2761.9154858511974,-1.05423087969156e-11,3389.7180421456264,966.2702981053083
0.5,0.0,1.3089969389957472,-1375.6236586537589,-2134.8992840873793,-5.199039668162394e-12,2418.191956779244,776.1978250503727,-2031.6028956904568,-3378.484610019192,-1.04937624327126e-11,3789.183060027809,1087.9615450523388
0.5,0.0,1.4398966328953218,-994.3099259138876,-2284.2574594555217,-2.0210605407579347e-11,2394.4988087481133,687.6480384273195,-1499.8793479325834,-3654.9163390056506,-1.7154288241108515e-11,3819.4215631334664,1009.9853595752021
0.5,0.0,1.5707963267948966,-243.23030476813437,-2189.54237065083,-1.4551915228366852e-11,2189.54237065083,243.23030476813423,-326.91784321793966,-3576.121240424749,-1.0913936421275139e-11,3576.121240424749,326.91784321793943
0.5,0.0,1.7016960206944713,127.31653299033141,-2040.4331985710005,-1.4375607343033413e-11,2039.5951519576327,140.10265348765986,290.2908573495833,-3293.5298896799454,-2.8140904081160675e-11,3303.24384515037,142.08453663980777
0.5,0.0,1.832595714594046,-497.9400722116038,-2013.3809054983494,-1.8444418929273513e-11,1815.9002407700384,1002.0744990821629,-740.8860548039976,-3232.3871153607183,-2.5708589544262652e-11,2930.4907740567955,1552.2443212719518
