radius_kpc,height_kpc,azimuth_radian,newton_gx,newton_gy,newton_gz,newton_inward,newton_tangential,mond_gx,mond_gy,mond_gz,mond_inward,mond_tangential
0.5,0.0,0.0,-1303.8389831911045,-388.9282034863936,-7.275957614183426e-12,1303.8389831911045,-388.9282034863936,-2059.825262010443,-652.7630668515303,-1.8189894035458565e-11,2059.825262010443,-652.7630668515303
0.5,0.0,0.1308996938995747,-1557.7387294040218,-827.5134367228274,-7.145960155316673e-12,1652.4242365369453,-617.1082397338207,-2428.9738661687197,-1329.4244938507186,-1.988880012461469e-11,2581.7183750506583,-1001.0063732597536
0.5,0.0,0.2617993877991494,-1742.1970747645616,-1244.217194084962,-6.0625836452730415e-12,2004.8602550735645,-750.9077380086143,-2687.483812729896,-1976.0365775965774,-1.9529458901456523e-11,3107.34592255082,-1213.1327698531634
0.5,0.0,0.39269908169872414,-1769.488340885351,-1669.3162197433892,-2.3747503217526924e-12,2273.613721835447,-865.0932168900166,-2687.3819053835464,-2578.0331295329106,-1.3956256317674367e-11,3469.3877051856102,-1353.3755108834644
0.5,0.0,0.5235987755982988,-1865.722948834698,-2160.6433695780684,0.0,2696.085154903497,-938.310572155668,-2793.7208481691523,-3276.321457053427,-1.0913936421275139e-11,4057.593954123408,-1440.5171886877386
0.5,0.0,0.6544984694978736,-1568.7350386702724,-2124.544506334752,-5.781830202553605e-12,2537.9019326299313,-730.5290968211029,-2363.8935751545187,-3215.4720044792457,-1.9312222636280393e-11,3832.8581963261486,-1111.9582245309648
0.5,0.0,0.7853981633974483,-1328.4740034691822,-2051.786298660915,-9.986855744722276e-12,2390.2049818118794,-511.45902884568,-2019.2916597949393,-3084.0512820130025,-2.4235868780581436e-11,3608.6084008729003,-752.8987492040189
0.5,0.0,0.916297857297023,-1363.9632712264156,-2137.2222518640287,-5.945742112822124e-12,2525.9006425682846,-218.95365489194523,-2071.498113656959,-3203.466310782315,-1.3199712231870072e-11,3802.5288500282695,-306.7167812563953
0.5,0.0,1.0471975511965976,-1447.213334063075,-2234.6607036441387,-3.376783680416441e-12,2658.8796052261705,135.99316017212868,-2169.255732702219,-3353.304305690952,-6.753567360832882e-12,3988.674581699213,201.97841897967123
0.5,0.0,1.1780972450961724,-1354.745886692379,-2396.82190240346,-7.1397827790238254e-12,2732.8135046072484,334.3979640893632,-2019.4380606389263,-3598.811383713586,-1.4279565558047651e-11,4097.67366727561,488.51199864451723
0.5,0.0,1.3089969389957472,-1291.717426563225,-2653.401975614222,-8.197680590459829e-12,2897.310566657593,560.9522569834571,-1929.272873310991,-3973.324023630031,-1.6395361180919658e-11,4337.268853451591,835.1625646111738
0.5,0.0,1.4398966328953218,-825.8492677874482,-2498.1622885967154,-7.405955073050179e-12,2584.5851241790647,492.7084017389302,-1213.1186435406212,-3737.1299829559666,-1.3132832345898276e-11,3863.5020751402,714.946898868487
0.5,0.0,1.5707963267948966,-276.31295615970885,-2277.7176071059876,-7.275957614183426e-12,2277.7176071059876,276.31295615970873,-363.4767257647909,-3406.526193532067,-1.0913936421275139e-11,3406.526193532067,363.4767257647907
0.5,0.0,1.7016960206944713,-270.24743965160724,-2303.714968609389,-7.405955073050177e-12,2248.731998442765,568.6305781549341,-353.0573258829208,-3512.9547616224727,-1.7061641973300482e-11,3436.817718266368,808.569479992881
0.5,0.0,1.832595714594046,-298.5426562401247,-2354.9701987357903,-8.267646588819742e-12,2197.4580098895603,897.8811999929662,-408.57522798093214,-3657.9888469609527,-2.482632476564637e-11,3427.598849198385,1341.4105450548307
0.5,0.0,1.9634954084936205,-294.83649252300427,-2185.5491355627946,-9.491354794262266e-12,1906.3550726990145,1108.7668456791453,-451.400621091408,-3425.469186199211,-2.6877504419914737e-11,2991.9773313265523,1727.9101004247984
0.5,0.0,2.0943951023931953,-214.28126790119688,-1757.9417282974487,-1.117513154795041e-11,1415.2815611277135,1064.5438857062995,-366.94391922663544,-2786.414453410276,-2.546585164964199e-11,2229.633742512113,1710.9899825196287
0.5,0.0,2.2252947962927703,153.6773959826437,-1287.3443105076228,-1.1222629127996445e-11,1114.8717800308727,661.7650866607775,234.9240992840107,-2056.6009603427133,-2.181562671978979e-11,1774.6239719227744,1065.6015206370578
0.5,0.0,2.356194490192345,598.2178451727846,-948.4498985564105,-8.310130387915372e-12,1093.6592498334112,247.65145993645075,962.1725505618499,-1482.5957688606327,-1.7672807648592706e-11,1728.7122570936767,367.9947867459962
0.5,0.0,2.4870941840919194,917.9191248434176,-891.610535740492,-7.98878770210231e-12,1271.0123076683458,148.56843861446362,1448.3624552875817,-1351.7950916945244,-1.9018913696407764e-11,1971.983903601751,190.7439533816995
