radius_kpc,height_kpc,azimuth_radian,newton_gx,newton_gy,newton_gz,newton_inward,newton_tangential,mond_gx,mond_gy,mond_gz,mond_inward,mond_tangential
0.5,0.0,0.0,-1291.929574565038,-385.05285102615744,-1.4551915228366852e-11,1291.929574565038,-385.05285102615744,-1998.0167694347947,-634.0127086316243,-2.9103830456733704e-11,1998.0167694347947,-634.0127086316243
0.5,0.0,0.1308996938995747,-1549.8494086466308,-820.4553878694145,-7.192270581783467e-12,1643.6811497709612,-611.1403364644441,-2384.3249960697676,-1299.1929630485004,-1.4622520854054458e-11,2533.505475624309,-976.8613243953741
0.5,0.0,0.2617993877991494,-1736.1665531189376,-1234.15387483643,-9.567059754561945e-13,1996.430639791594,-742.748131902056,-2654.6034519372793,-1933.1175840164444,-1.0616549729960555e-12,3064.4776799483575,-1180.1862690987496
0.5,0.0,0.39269908169872414,-1763.6369239696203,-1660.866028681959,-1.3094812464646012e-11,2264.9739693912843,-859.5254986320625,-2653.1574223925354,-2537.7823962280004,-1.6622170487503672e-11,3422.3651170630997,-1329.2858248364082
0.5,0.0,0.5235987755982988,-1862.8750049444006,-2155.309862664909,-2.1305482589199527e-11,2690.952009689367,-935.1155916227607,-2765.0892352800256,-3244.162154576277,-3.300300439050079e-11,4016.718598771527,-1426.9822222191021
0.5,0.0,0.6544984694978736,-1559.4778173908603,-2114.724973678543,-1.5977575404204655e-11,2524.579932474103,-728.3741770429056,-2323.280086139135,-3172.4010662693167,-4.0350951830250934e-11,3774.4174232614896,-1102.511677442675
0.5,0.0,0.7853981633974483,-1314.9537225723593,-2036.5694998387803,-1.2055201292186168e-11,2369.8847978711065,-510.25940951628763,-1969.8540836726484,-3027.405459992691,-3.9519054590172545e-11,3533.5961106749537,-747.8017496490686
0.5,0.0,0.916297857297023,-1353.1633693890126,-2120.690396015359,-5.2329120249030374e-12,2506.2104758338382,-217.4578368988639,-2029.2051595144324,-3142.316278512491,-1.5466356928648292e-11,3728.268948467283,-303.04425666764564
0.5,0.0,1.0471975511965976,-1440.8489197578315,-2216.4390481252644,0.0,2639.9169814951947,139.59224346301562,-2137.8211649662576,-3288.147400731188,3.899173933767088e-12,3916.5297629041083,207.3337372432277
0.5,0.0,1.1780972450961724,-1351.2150393790266,-2378.454055411745,0.0,2714.4926299462727,338.1649572560809,-1999.4458840243856,-3534.3740776982568,4.2946195249980805e-12,4030.4906843505787,494.70072529829827
0.5,0.0,1.3089969389957472,-1292.2744464476348,-2639.063926704353,0.0,2883.6052422715406,565.2012570030506,-1921.6848773203378,-3916.544324369501,2.9051009255487317e-12,4280.459957650375,842.5287908578428
