radius_kpc,height_kpc,azimuth_radian,newton_gx,newton_gy,newton_gz,newton_inward,newton_tangential,mond_gx,mond_gy,mond_gz,mond_inward,mond_tangential
0.5,0.0,0.0,-1399.4041691349557,-880.7111024099795,0.0,1399.4041691349557,-880.7111024099795,-2494.2524433567196,-1599.4664499791834,-7.275957614183426e-12,2494.2524433567196,-1599.4664499791834
0.5,0.0,0.1308996938995747,-1599.7261762972805,-1599.1334598906492,-3.787804554912516e-12,1794.7690984663159,-1376.6464850726793,-2734.5518252665024,-2698.278822522092,-1.106926597590741e-11,3063.3534155726607,-2318.264035962876
0.5,0.0,0.2617993877991494,-1759.5075009449824,-2276.3812310815397,-6.097566644453094e-12,2288.7245532299203,-1743.42137033606,-2916.3321421262767,-3738.030782486612,-1.329766476067947e-11,3784.434091803706,-2855.858172040442
0.5,0.0,0.39269908169872414,-1597.8636824365665,-2515.9077692597307,-3.5505363293719123e-12,2439.0297726005683,-1712.9197352588471,-2645.7617531116243,-4064.766051880354,-4.631774248905415e-12,3999.8837560956786,-2742.8649708779367
0.5,0.0,0.5235987755982988,-1463.0692103394745,-2781.404710227186,-3.899173933767088e-12,2657.757458762416,-1677.2325320927016,-2412.506463136045,-4423.972314259894,-2.73317234690967e-12,4301.278040999909,-2625.0191782200804
0.5,0.0,0.6544984694978736,-1357.944461784557,-2551.2048466211436,-3.3977533361626715e-12,2630.404882809823,-1197.3426757636275,-2249.09570148349,-4119.673068373228,-8.68124407962375e-12,4292.225651558212,-1899.1936764892819
0.5,0.0,0.7853981633974483,-1231.4554310951519,-2362.4436777951587,-2.0683455474638925e-12,2541.270430796629,-799.7294586838589,-2043.8797776492356,-3880.8273237743624,-5.1005199695404506e-12,4189.400567960721,-1298.9180665490658
0.5,0.0,0.916297857297023,-1055.598009592462,-2498.5207932966864,-3.5616652464312397e-12,2624.817169927301,-683.5408816203343,-1726.8422030567376,-4124.4305373113375,-3.803133313941916e-12,4323.36567078051,-1140.798197789917
0.5,0.0,1.0471975511965976,-742.3701036515833,-2749.3718275744513,-7.275957614183426e-12,2752.210898954516,-731.7745450148678,-1192.658746721587,-4535.587622370139,-1.1818742881457182e-11,4524.263475423595,-1234.921038478465
0.5,0.0,1.1780972450961724,-468.6347678716795,-3148.686825342759,-5.940818464890354e-12,3088.3460737168675,-771.9882115050825,-729.6238835562368,-5146.115561130531,-1.3186738485257024e-11,5033.60581096118,-1295.2485938318264
0.5,0.0,1.3089969389957472,-279.9328341884173,-3509.998872987251,-2.170079944366544e-12,3462.850510501398,-638.0602024485966,-401.66754401771084,-5683.296881608637,-6.1989542412364705e-12,5593.602446605246,-1082.9644175832732
0.5,0.0,1.4398966328953218,-549.382713319204,-3456.5574631577656,-2.5999491773339755e-13,3498.6949685321365,93.51138419214112,-812.555224238995,-5588.248413257774,-1.9809162341354823e-12,5646.499912793196,76.19091509191264
0.5,0.0,1.5707963267948966,-912.9017596067133,-3379.810827798232,0.0,3379.810827798232,912.9017596067131,-1367.9811574718115,-5454.557081193954,0.0,5454.557081193954,1367.9811574718112
0.5,0.0,1.7016960206944713,-1316.3479400739798,-3062.1923115854956,-2.5999491773339755e-13,2864.1769476052646,1704.7827032431203,-2053.5513886166896,-5019.251141322939,6.866126892869657e-12,4708.268508724925,2691.126711084101
0.5,0.0,1.832595714594046,-1565.8822854113762,-2727.3492874997373,-1.9483949500924725e-12,2229.1369562539603,2218.41607865912,-2506.9169954275444,-4560.2621226944975,7.119952418990913e-12,3756.037096050586,3601.778558259443
0.5,0.0,1.9634954084936205,-1216.7732655047798,-2123.943323223205,-3.255008352538492e-12,1496.628794886476,1936.9498367867586,-2066.9221705913433,-3692.4389663706106,-3.1343653311445523e-12,2620.391915403543,3322.6223061524533
0.5,0.0,2.0943951023931953,-773.523155694755,-1403.9293832666112,-3.899173933767088e-12,829.0769331809277,1371.8553948804688,-1426.1269539598,-2595.2649873605997,-3.3767836804163376e-12,1534.50193162668,2532.694664831207
0.5,0.0,2.2252947962927703,-177.2752243618799,-815.5521848543065,-3.3977533361626715e-12,539.1027311255993,637.1186048814675,-394.22400569520175,-1544.8542853548759,-1.7465990053194944e-12,985.6269384929667,1253.2066341041593
0.5,0.0,2.356194490192345,278.89469102765656,-404.99713782577953,-2.0683455474638925e-12,483.58454978033444,89.16789525516856,405.1311703057177,-741.4585644001636,-5.29633006486883e-12,810.7613766494131,237.81938106298304
0.5,0.0,2.4870941840919194,650.5240815537779,-536.2144079951852,-4.495589691463339e-12,842.5221023067918,29.393522204003773,1058.0526319218318,-897.4458774313987,-1.1174906790758274e-11,1385.7400245422414,67.89005241562597
0.5,0.0,2.6179938779914944,927.1638728282759,-790.5575085324638,-3.899173933767088e-12,1198.2262216066833,221.06094912750893,1538.3842741668032,-1280.6764183504679,-9.74793483441772e-12,1972.6180713861704,339.90617523577123
0.5,0.0,2.748893571891069,1134.9009070253783,-1175.4244185719217,-1.1757860076192199e-12,1498.3271704140848,651.6427878378527,1849.4024735707587,-1864.8426001463652,-5.314215340800743e-12,2422.2694597524196,1015.1542232198108
0.5,0.0,2.8797932657906435,1368.3079075370133,-1631.036598746386,-3.498299917995371e-14,1743.8272812203588,1221.316228316856,2202.833844735054,-2561.461788278119,-6.150041143223025e-12,2790.7291957619705,1904.0467421365747
0.5,0.0,3.010692959690218,1672.9664717481842,-1558.78765910089,-6.954290891295945e-12,1862.1166292874589,1327.0860713193827,2697.691457797747,-2390.282807651297,-3.966289322778158e-12,2986.6068466173783,2017.7142131051414
0.5,0.0,3.141592653589793,2004.5773888655385,-1475.5644151421948,-1.4551915228366852e-11,2004.5773888655388,1475.5644151421945,3232.6121721042728,-2192.141658328208,0.0,3232.612172104273,2192.1416583282075
0.5,0.0,3.272492347489368,2052.4094247946828,-508.9374745767326,-1.0753103059831397e-11,1968.4211070132758,772.4766310246624,3364.99050753525,-549.1875561112585,-1.687213953605215e-11,3264.519186753635,983.7085782421439
0.5,0.0,3.4033920413889427,2060.670492809889,449.1954504871531,-6.7976046264553284e-12,2106.715186036375,99.45128254290273,3425.496516383944,1078.2732989611295,-2.7719102892680135e-11,3587.8532186351504,-154.9482898919647
0.5,0.0,3.5342917352885173,2054.865013033227,1572.4800541686602,-7.285513818604193e-13,2500.2097920698425,-666.4193410941749,3302.10285809441,2878.081397421848,-1.2214848993179418e-11,4152.139312631954,-1395.3404402213869
0.5,0.0,3.665191429188092,2041.4642045576015,2620.1762335197936,3.3767836804163376e-12,3078.0479788233715,-1248.407078341569,3183.2158418622957,4594.533473404391,-6.109956027326008e-12,5054.012521484011,-2387.3747855750107
0.5,0.0,3.796091123087667,1815.8150204887856,3494.3236044631394,-4.520081936984135e-12,3567.79234272766,-1666.8351569710878,2796.4734072450656,5766.391043888161,-1.74538338558223e-11,5728.94797077393,-2872.400448514743
0.5,0.0,3.926990816987241,1532.6050106367443,4422.783415218535,-1.0415224133439068e-11,4211.095540522146,-2043.6647487187035,2326.6247434742577,7009.618135480263,-2.3932966588073973e-11,6601.7206505133545,-3311.3763837392416
0.5,0.0,4.057890510886816,1180.8300308312778,5136.764142196675,-5.9457421128219704e-12,4794.112767485232,-2190.248430408208,1789.0506154843429,7948.263693429604,-1.5125325651538115e-11,7394.8865599491055,-3419.2470824057464
0.5,0.0,4.1887902047863905,869.1889076917263,5512.308757381167,-3.3767836804163376e-12,5208.393871241385,-2003.4147039419036,1323.8148445039474,8409.790103204501,-7.275957614183426e-12,7944.999292122026,-3058.4377663548894
0.5,0.0,4.319689898685966,766.6058984728876,5585.577815607803,-2.6858101123518215e-12,5453.76839758808,-1429.2565911175666,1134.8317096962646,8453.841580310174,-8.463332775059809e-12,8244.612500964751,-2186.6973231906404
0.5,0.0,4.4505895925855405,800.9552765748102,5622.8697786467255,-2.2168499427407175e-13,5638.577616908086,-681.6423994990541,1131.9849764323749,8465.15645121764,-1.0307249436819996e-11,8469.69251047926,-1097.5301856403385
