radius_kpc,height_kpc,azimuth_radian,newton_gx,newton_gy,newton_gz,newton_inward,newton_tangential,mond_gx,mond_gy,mond_gz,mond_inward,mond_tangential
0.5,0.0,0.0,-1303.8375089413312,-388.9277872762468,-7.275957614183426e-12,1303.8375089413312,-388.9277872762468,-2059.37648427191,-653.2289071375235,-1.8189894035458565e-11,2059.37648427191,-653.2289071375235
0.5,0.0,0.1308996938995747,-1557.7372550127325,-827.513005918443,-7.275957614183426e-12,1652.4227185280217,-617.1080050617085,-2428.523135516768,-1329.906089255161,-1.966182804775019e-11,2581.3343612762496,-1001.5426807044654
0.5,0.0,0.2617993877991494,-1742.1956036453823,-1244.2167490898707,-7.2409746150034725e-12,2004.8587189083512,-750.9076889300243,-2687.028114018414,-1976.5337165890312,-2.0597007374050016e-11,3107.0344204357025,-1213.73091275059
0.5,0.0,0.39269908169872414,-1769.486876811314,-1669.3157611417619,-6.100171606564206e-12,2273.6121937081653,-865.0933534742373,-2686.918292279852,-2578.545303736616,-1.6338772546309934e-11,3469.1553831103456,-1354.0261152011597
0.5,0.0,0.5235987755982988,-1865.7214951597632,-2160.642898098584,-3.3767836804163376e-12,2696.0836602443323,-938.3108906799243,-2793.2465711215164,-3276.8479401172463,-1.2602328261483308e-11,4057.4464596836333,-1441.2102749194867
0.5,0.0,0.6544984694978736,-1568.7335989878688,-2124.544023032296,-1.2617482655692356e-12,2537.9004962371937,-730.5295898146027,-2363.406038911006,-3216.011822413806,-1.1608877991959831e-11,3832.8000281560917,-1112.6832841527914
0.5,0.0,0.7853981633974483,-1328.4725804581399,-2051.7858044276973,-2.282529741822288e-12,2390.2036261154626,-511.45968559077824,-2018.7885171285573,-3084.603204285134,-1.4230638936829488e-11,3608.6428932629096,-753.6447927766342
0.5,0.0,0.916297857297023,-1363.961867341081,-2137.2217478268462,-8.05725493789458e-12,2525.89938805746,-218.95446183066952,-2070.9772982215313,-3204.028958158559,-2.859764467277319e-11,3802.6581758548978,-307.47248994255733
0.5,0.0,1.0471975511965976,-1447.2119517212063,-2234.6601912271726,-1.1175131547950514e-11,2658.878470289126,135.99221923743653,-2168.7154608463497,-3353.876089773497,-3.209819793031875e-11,3988.8996253122414,201.22463778626593
0.5,0.0,1.1780972450961724,-1354.744526689687,-2396.82138263876,-7.116604472509573e-12,2732.812503956782,334.39690651605156,-2018.8768254126946,-3599.390478913944,-1.6133062791607578e-11,4097.993906055857,487.77187476713834
