feature,partial_r,remaining_sky_variance_fraction
quadrupole_signed,0.13230810917612765,0.019088441027933074
quadrupole_axial,-0.03000778884357971,0.1000352434042501
octopole_signed,0.13230810917612779,0.024754160356564643
octopole_axial,-0.08867300507819997,0.1359785253833999
bisector_signed,0.13230810917612779,0.02184207377357534
bisector_axial,-0.06157788346430586,0.11358109445827301
