case,grid,model,x,y,z,gx,gy,gz
f4-stars-h0p4,base,newton,1.5,0.0,0.0,-2963.433009076576,-543.9661242958027,0.0
f4-stars-h0p4,base,newton,1.38581929876693,0.5740251485476346,0.0,-2425.244549986946,-2604.4606323837943,0.0
f4-stars-h0p4,base,newton,1.0606601717798214,1.0606601717798214,0.0,-1376.388525989614,-2689.74139717876,0.0
f4-stars-h0p4,base,newton,0.5740251485476348,1.38581929876693,0.0,-1060.7695145467226,-2135.6097919192634,0.0
f4-stars-h0p4,base,newton,9.184850993605148e-17,1.5,0.0,-151.74900116700033,-1000.7818003295491,0.0
f4-stars-h0p4,base,newton,-0.5740251485476346,1.38581929876693,0.0,892.1079238932248,-2664.672434018153,0.0
f4-stars-h0p4,base,newton,-1.0606601717798212,1.0606601717798214,0.0,1430.464973755119,-3293.7847282352304,0.0
f4-stars-h0p4,base,newton,-1.38581929876693,0.5740251485476349,0.0,3183.532488472045,-2950.9066463185945,0.0
f4-stars-h0p4,base,newton,-1.5,1.8369701987210297e-16,0.0,2933.283640411517,2165.9492507347404,0.0
f4-stars-h0p4,base,newton,-1.3858192987669302,-0.5740251485476345,0.0,2569.9529394547703,2251.826403641498,0.0
f4-stars-h0p4,base,newton,-1.0606601717798214,-1.0606601717798212,0.0,1337.7028055066373,2648.4708388654876,0.0
f4-stars-h0p4,base,newton,-0.5740251485476355,-1.3858192987669298,0.0,670.4380095718778,2685.13475292353,0.0
f4-stars-h0p4,base,newton,-2.755455298081545e-16,-1.5,0.0,-45.440636703138516,2654.5574755106195,0.0
f4-stars-h0p4,base,newton,0.574025148547635,-1.38581929876693,0.0,-602.324924245271,2820.6187264071564,0.0
f4-stars-h0p4,base,newton,1.060660171779821,-1.0606601717798214,0.0,-1448.0654554830553,3153.6599466718353,0.0
f4-stars-h0p4,base,newton,1.3858192987669298,-0.5740251485476355,0.0,-3141.1357842577963,3371.834850591713,0.0
f4-stars-h0p4,base,newton,2.0,0.0,0.0,-3273.847013621822,-52.437294532051965,0.0
f4-stars-h0p4,base,newton,1.8477590650225735,0.7653668647301796,0.0,-1879.909925700589,-1604.5984100579988,0.0
f4-stars-h0p4,base,newton,1.4142135623730951,1.4142135623730951,0.0,-1083.328427179346,-1619.017024397724,0.0
f4-stars-h0p4,base,newton,0.7653668647301797,1.8477590650225735,0.0,-866.7999044109943,-1688.1566362449262,0.0
f4-stars-h0p4,base,newton,1.2246467991473532e-16,2.0,0.0,-3.037957624176083,-3375.2637081975004,0.0
f4-stars-h0p4,base,newton,-0.7653668647301795,1.8477590650225735,0.0,710.98063662164,-1786.4227288625477,0.0
f4-stars-h0p4,base,newton,-1.414213562373095,1.4142135623730951,0.0,1144.8641663854737,-1957.8765762229189,0.0
f4-stars-h0p4,base,newton,-1.8477590650225735,0.7653668647301798,0.0,2169.2024680712475,-1710.4737122515494,0.0
f4-stars-h0p4,base,newton,-2.0,2.4492935982947064e-16,0.0,2702.9024776174306,541.6234416995967,0.0
f4-stars-h0p4,base,newton,-1.8477590650225737,-0.7653668647301793,0.0,1860.202348485725,1751.2267098872849,0.0
f4-stars-h0p4,base,newton,-1.4142135623730954,-1.414213562373095,0.0,966.0925515391214,1721.573390711551,0.0
f4-stars-h0p4,base,newton,-0.7653668647301807,-1.847759065022573,0.0,419.9051442794265,1666.6224460129615,0.0
f4-stars-h0p4,base,newton,-3.6739403974420594e-16,-2.0,0.0,-1.02359572936784,1625.7985719468215,0.0
f4-stars-h0p4,base,newton,0.76536686473018,-1.8477590650225733,0.0,-459.988681316868,1687.0846109186048,0.0
f4-stars-h0p4,base,newton,1.4142135623730947,-1.4142135623730954,0.0,-964.8142626728272,1829.084342172059,0.0
f4-stars-h0p4,base,newton,1.847759065022573,-0.7653668647301808,0.0,-2080.8619050255475,1582.3097247383696,0.0
f4-stars-h0p4,base,newton,2.5,0.0,0.0,-1970.4620661016197,-33.71880828358189,0.0
f4-stars-h0p4,base,newton,2.309698831278217,0.9567085809127245,0.0,-1445.1653361481453,-932.7455396266047,0.0
f4-stars-h0p4,base,newton,1.7677669529663689,1.7677669529663689,0.0,-910.9476103209449,-1105.6252101801508,0.0
f4-stars-h0p4,base,newton,0.9567085809127246,2.309698831278217,0.0,-527.2434978740722,-1244.6130287595527,0.0
f4-stars-h0p4,base,newton,1.5308084989341916e-16,2.5,0.0,-34.51986261904321,-1529.9472295182104,0.0
f4-stars-h0p4,base,newton,-0.9567085809127243,2.309698831278217,0.0,483.3806540032026,-1364.4485628596515,0.0
f4-stars-h0p4,base,newton,-1.7677669529663687,1.7677669529663689,0.0,900.0722730725645,-1270.588046456367,0.0
f4-stars-h0p4,base,newton,-2.309698831278217,0.9567085809127247,0.0,1570.420454940405,-968.2343887720439,0.0
f4-stars-h0p4,base,newton,-2.5,3.061616997868383e-16,0.0,2056.569173812193,153.2358040756275,0.0
f4-stars-h0p4,base,newton,-2.309698831278217,-0.9567085809127241,0.0,1395.070708564331,1039.5231511092397,0.0
f4-stars-h0p4,base,newton,-1.7677669529663693,-1.7677669529663687,0.0,769.5588301678458,1201.084285955712,0.0
f4-stars-h0p4,base,newton,-0.9567085809127258,-2.309698831278216,0.0,369.4002400486654,1207.7357152542345,0.0
f4-stars-h0p4,base,newton,-4.592425496802574e-16,-2.5,0.0,-7.194274081901095,996.4716645493202,0.0
f4-stars-h0p4,base,newton,0.956708580912725,-2.3096988312782165,0.0,-380.2828784105451,1172.2083109844048,0.0
f4-stars-h0p4,base,newton,1.7677669529663684,-1.7677669529663693,0.0,-759.2276240372319,1227.6656650444259,0.0
f4-stars-h0p4,base,newton,2.309698831278216,-0.956708580912726,0.0,-1432.1284306361708,906.7629342252566,0.0
f4-stars-h0p4,base,newton,3.0,0.0,0.0,-1339.0601068223032,-67.5020162650917,0.0
f4-stars-h0p4,base,newton,2.77163859753386,1.1480502970952693,0.0,-1101.0942380338508,-555.0098023085612,0.0
f4-stars-h0p4,base,newton,2.121320343559643,2.121320343559643,0.0,-726.5208269088563,-769.005000616914,0.0
f4-stars-h0p4,base,newton,1.1480502970952695,2.77163859753386,0.0,-401.30486259556295,-943.6336636570979,0.0
f4-stars-h0p4,base,newton,1.8369701987210297e-16,3.0,0.0,-67.2983861200255,-1056.936487691112,0.0
f4-stars-h0p4,base,newton,-1.1480502970952693,2.77163859753386,0.0,374.65168039390704,-934.1489443610258,0.0
f4-stars-h0p4,base,newton,-2.1213203435596424,2.121320343559643,0.0,726.0778328807561,-918.9779245955145,0.0
f4-stars-h0p4,base,newton,-2.77163859753386,1.1480502970952697,0.0,1205.6652261655142,-669.180035920539,0.0
f4-stars-h0p4,base,newton,-3.0,3.6739403974420594e-16,0.0,1408.9176798236952,52.02740234588295,0.0
f4-stars-h0p4,base,newton,-2.7716385975338604,-1.148050297095269,0.0,1060.7904635720324,699.0673835840539,0.0
f4-stars-h0p4,base,newton,-2.121320343559643,-2.1213203435596424,0.0,620.7768418295848,856.3500749176798,0.0
f4-stars-h0p4,base,newton,-1.148050297095271,-2.7716385975338595,0.0,293.5391132225577,906.5226831403672,0.0
f4-stars-h0p4,base,newton,-5.51091059616309e-16,-3.0,0.0,4.546391982763749,954.7799985009376,0.0
f4-stars-h0p4,base,newton,1.14805029709527,-2.77163859753386,0.0,-317.26686259400617,890.2392514687097,0.0
f4-stars-h0p4,base,newton,2.121320343559642,-2.121320343559643,0.0,-614.9972757453809,888.8188367489147,0.0
f4-stars-h0p4,base,newton,2.7716385975338595,-1.148050297095271,0.0,-860.8579106580565,551.1656185167259,0.0
f4-stars-h0p4,base,newton,0.5,0.0,0.2,-1517.797439317504,-837.8990470382581,-2650.40352381542
f4-stars-h0p4,base,newton,0.46193976625564337,0.1913417161825449,0.2,-1505.8533235971317,-1863.4689245757286,-2301.489591613243
f4-stars-h0p4,base,newton,0.3535533905932738,0.3535533905932738,0.2,-1186.3930614939097,-2586.928728063423,-2163.7061450178826
f4-stars-h0p4,base,newton,0.19134171618254492,0.46193976625564337,0.2,-708.5569434321853,-3103.9262569512457,-2078.508203352837
f4-stars-h0p4,base,newton,3.061616997868383e-17,0.5,0.2,-835.6794871109203,-3353.170917146985,-1900.9782508358694
f4-stars-h0p4,base,newton,-0.19134171618254486,0.46193976625564337,0.2,-681.9774539270722,-2603.843420970779,-2349.5456689224247
f4-stars-h0p4,base,newton,-0.35355339059327373,0.3535533905932738,0.2,342.29998927750734,-1702.479773279216,-2415.937030751951
f4-stars-h0p4,base,newton,-0.46193976625564337,0.19134171618254495,0.2,1113.7369988929497,-765.5496827988723,-2346.103798925974
f4-stars-h0p4,base,newton,-0.5,6.123233995736766e-17,0.2,1897.9049196910291,-486.9528046432418,-2646.213558232675
f4-stars-h0p4,base,newton,-0.4619397662556434,-0.19134171618254484,0.2,1922.472623436769,1628.1272727957228,-2789.1044144170482
f4-stars-h0p4,base,newton,-0.35355339059327384,-0.35355339059327373,0.2,1170.9484924052308,3248.8781338926765,-2548.609629105029
f4-stars-h0p4,base,newton,-0.19134171618254517,-0.46193976625564326,0.2,728.5492227745207,4233.7124471693305,-2191.0514799217376
f4-stars-h0p4,base,newton,-9.184850993605148e-17,-0.5,0.2,300.92074288578976,4213.3199447089955,-2195.4207064020025
f4-stars-h0p4,base,newton,0.191341716182545,-0.4619397662556433,0.2,-373.4284289257991,3609.6395063222312,-2282.70443024394
f4-stars-h0p4,base,newton,0.3535533905932737,-0.35355339059327384,0.2,-717.20305499881,2653.3128960947256,-2479.6449388417427
f4-stars-h0p4,base,newton,0.46193976625564326,-0.1913417161825452,0.2,-898.8548888346633,1201.399378686722,-2668.947795081055
f4-stars-h0p4,base,newton,1.0,0.0,0.2,-2683.1333024749083,-2382.4906082754524,-2074.5621456723775
f4-stars-h0p4,base,newton,0.9238795325112867,0.3826834323650898,0.2,-2018.498080528311,-2220.603438373896,-1601.969340656938
f4-stars-h0p4,base,newton,0.7071067811865476,0.7071067811865476,0.2,-1449.1244079407652,-3139.843948236938,-1395.706969574504
f4-stars-h0p4,base,newton,0.38268343236508984,0.9238795325112867,0.2,-871.3520331912246,-3333.1303690207833,-1007.215773302499
f4-stars-h0p4,base,newton,6.123233995736766e-17,1.0,0.2,-492.1568179678769,-3007.218466929089,-958.0583599413178
f4-stars-h0p4,base,newton,-0.3826834323650897,0.9238795325112867,0.2,194.29185736642432,-3950.614838787174,-1301.866782391902
f4-stars-h0p4,base,newton,-0.7071067811865475,0.7071067811865476,0.2,1297.2513191603878,-3778.110128092126,-1977.3530165811214
f4-stars-h0p4,base,newton,-0.9238795325112867,0.3826834323650899,0.2,1966.6054350698096,-1229.8513388049246,-2385.247964260226
f4-stars-h0p4,base,newton,-1.0,1.2246467991473532e-16,0.2,2652.835642731528,976.6470563697451,-2140.4447140242955
f4-stars-h0p4,base,newton,-0.9238795325112868,-0.38268343236508967,0.2,2301.7622497011685,2240.3366045685207,-1868.699581280521
f4-stars-h0p4,base,newton,-0.7071067811865477,-0.7071067811865475,0.2,1225.8421816294856,3708.4905536607366,-1251.8558520007637
f4-stars-h0p4,base,newton,-0.38268343236509034,-0.9238795325112865,0.2,729.3912393565677,3289.302344355221,-1040.1214113797855
f4-stars-h0p4,base,newton,-1.8369701987210297e-16,-1.0,0.2,63.23753594196566,3443.0332473212475,-1038.848339697354
f4-stars-h0p4,base,newton,0.38268343236509,-0.9238795325112866,0.2,-405.9868726566297,3750.636015805718,-1191.882455878267
f4-stars-h0p4,base,newton,0.7071067811865474,-0.7071067811865477,0.2,-1112.804471242292,3803.2533597720194,-1685.1297202747348
f4-stars-h0p4,base,newton,0.9238795325112865,-0.3826834323650904,0.2,-1643.4148768343407,2588.876694883246,-2556.9485893926385
f4-stars-h0p4,base,newton,1.5,0.0,0.2,-2865.047707758727,-468.4458114220855,-1556.9717941666272
f4-stars-h0p4,base,newton,1.38581929876693,0.5740251485476346,0.2,-2295.2065401556615,-2381.474621871749,-1151.5879682137445
f4-stars-h0p4,base,newton,1.0606601717798214,1.0606601717798214,0.2,-1349.0820715460095,-2534.341829184302,-655.1496311416146
f4-stars-h0p4,base,newton,0.5740251485476348,1.38581929876693,0.2,-1019.0763381056977,-2088.6177766556007,-530.6852946367735
f4-stars-h0p4,base,newton,9.184850993605148e-17,1.5,0.2,-141.2365351934311,-1195.0440314669534,-1304.1701304165622
f4-stars-h0p4,base,newton,-0.5740251485476346,1.38581929876693,0.2,840.5201033302585,-2559.758651637421,-583.0729776191886
f4-stars-h0p4,base,newton,-1.0606601717798212,1.0606601717798214,0.2,1383.5274175845668,-3083.5272989391633,-854.8978542285543
f4-stars-h0p4,base,newton,-1.38581929876693,0.5740251485476349,0.2,2936.920140547082,-2616.7906847245963,-1498.0917381641036
f4-stars-h0p4,base,newton,-1.5,1.8369701987210297e-16,0.2,2774.162968997652,1782.5925600003543,-1368.9262993297473
f4-stars-h0p4,base,newton,-1.3858192987669302,-0.5740251485476345,0.2,2421.7820224139036,2113.321155488667,-1203.2750188434661
f4-stars-h0p4,base,newton,-1.0606601717798214,-1.0606601717798212,0.2,1285.5097430266064,2538.4114154641884,-638.3351588828841
f4-stars-h0p4,base,newton,-0.5740251485476355,-1.3858192987669298,0.2,640.6738326154237,2561.6498718190983,-559.047995693307
f4-stars-h0p4,base,newton,-2.755455298081545e-16,-1.5,0.2,-35.220634485308345,2550.3234086345155,-445.7138844272806
f4-stars-h0p4,base,newton,0.574025148547635,-1.38581929876693,0.2,-581.316369485499,2699.5196949670753,-487.7623570922316
f4-stars-h0p4,base,newton,1.060660171779821,-1.0606601717798214,0.2,-1389.3225275101802,2976.4699324842636,-659.9792783088498
f4-stars-h0p4,base,newton,1.3858192987669298,-0.5740251485476355,0.2,-2918.076880591194,3002.8923057713237,-1359.6606268537694
f4-stars-h0p4,base,newton,2.0,0.0,0.2,-3045.976757352034,-51.232077298374136,-809.098579659636
f4-stars-h0p4,base,newton,1.8477590650225735,0.7653668647301796,0.2,-1828.481740812524,-1519.683073603601,-534.473394351482
f4-stars-h0p4,base,newton,1.4142135623730951,1.4142135623730951,0.2,-1070.594971074172,-1573.1225862911228,-340.041134688621
f4-stars-h0p4,base,newton,0.7653668647301797,1.8477590650225735,0.2,-831.010050559783,-1650.1284214889747,-344.68024337871475
f4-stars-h0p4,base,newton,1.2246467991473532e-16,2.0,0.2,-11.600912065178205,-3054.663524745507,-533.7453653193952
f4-stars-h0p4,base,newton,-0.7653668647301795,1.8477590650225735,0.2,690.3212846858584,-1756.717357042338,-358.23174856424794
f4-stars-h0p4,base,newton,-1.414213562373095,1.4142135623730951,0.2,1126.1084371739917,-1892.5354232810587,-393.8703929689772
f4-stars-h0p4,base,newton,-1.8477590650225735,0.7653668647301798,0.2,2101.7294713359715,-1613.2253576401727,-627.5854717982387
f4-stars-h0p4,base,newton,-2.0,2.4492935982947064e-16,0.2,2589.8274193059165,481.57282843930176,-799.3796013334645
f4-stars-h0p4,base,newton,-1.8477590650225737,-0.7653668647301793,0.2,1798.1991965479797,1640.4353421151748,-572.5825959507383
f4-stars-h0p4,base,newton,-1.4142135623730954,-1.414213562373095,0.2,952.5219684960852,1671.0066357448536,-366.06048055950174
f4-stars-h0p4,base,newton,-0.7653668647301807,-1.847759065022573,0.2,420.16359012641703,1637.288866438941,-270.34893818486324
f4-stars-h0p4,base,newton,-3.6739403974420594e-16,-2.0,0.2,-2.6187417760071168,1601.3679289859333,-245.21321119832794
f4-stars-h0p4,base,newton,0.76536686473018,-1.8477590650225733,0.2,-454.73263091726295,1660.8875781057536,-259.99049039185775
f4-stars-h0p4,base,newton,1.4142135623730947,-1.4142135623730954,0.2,-958.8383833810645,1776.8352176201747,-342.7499943028456
f4-stars-h0p4,base,newton,1.847759065022573,-0.7653668647301808,0.2,-2011.4003742624445,1512.0217532152208,-563.9013120444073
f4-stars-h0p4,base,newton,2.5,0.0,0.2,-1909.6768478069594,-33.036717797609526,-391.6638247841438
f4-stars-h0p4,base,newton,2.309698831278217,0.9567085809127245,0.2,-1413.0626454244587,-900.7200254175384,-318.8749685659476
f4-stars-h0p4,base,newton,1.7677669529663689,1.7677669529663689,0.2,-892.8068381729379,-1084.7136594589153,-217.3244903400192
f4-stars-h0p4,base,newton,0.9567085809127246,2.309698831278217,0.2,-517.5502809800818,-1230.6648503507417,-206.13936552260205
f4-stars-h0p4,base,newton,1.5308084989341916e-16,2.5,0.2,-33.37790792848181,-1497.2782700854386,-210.5107610166553
f4-stars-h0p4,base,newton,-0.9567085809127243,2.309698831278217,0.2,477.90811319833546,-1335.8770190909652,-201.19937407208207
f4-stars-h0p4,base,newton,-1.7677669529663687,1.7677669529663689,0.2,887.290622414018,-1245.583064409288,-238.64407943250893
f4-stars-h0p4,base,newton,-2.309698831278217,0.9567085809127247,0.2,1535.2272010813099,-938.9524928566832,-358.2453719163242
f4-stars-h0p4,base,newton,-2.5,3.061616997868383e-16,0.2,1979.2367549471846,139.28862871231453,-419.74527801588124
f4-stars-h0p4,base,newton,-2.309698831278217,-0.9567085809127241,0.2,1365.3068977814687,1000.0326984562862,-320.8842235648773
f4-stars-h0p4,base,newton,-1.7677669529663693,-1.7677669529663687,0.2,763.3695112028788,1174.9347271572415,-225.85995985224923
f4-stars-h0p4,base,newton,-0.9567085809127258,-2.309698831278216,0.2,362.91385291913224,1187.4857700355392,-184.52401977522936
f4-stars-h0p4,base,newton,-4.592425496802574e-16,-2.5,0.2,-10.244821706672118,1016.9369344898579,-194.20701921408545
f4-stars-h0p4,base,newton,0.956708580912725,-2.3096988312782165,0.2,-376.7414466127765,1158.7873484211727,-181.2902989515578
f4-stars-h0p4,base,newton,1.7677669529663684,-1.7677669529663693,0.2,-751.2776998243405,1199.0720892030965,-217.12179739781064
f4-stars-h0p4,base,newton,2.309698831278216,-0.956708580912726,0.2,-1399.6281226760966,880.8934405252569,-301.3403528646379
f4-stars-h0p4,base,newton,3.0,0.0,0.2,-1311.0669392065029,-60.68570049847639,-195.97812808105775
f4-stars-h0p4,base,newton,2.77163859753386,1.1480502970952693,0.2,-1081.166906019328,-550.9034128071005,-178.62375315535874
f4-stars-h0p4,base,newton,2.121320343559643,2.121320343559643,0.2,-713.7302401044756,-766.1089126626119,-155.555697294749
f4-stars-h0p4,base,newton,1.1480502970952695,2.77163859753386,0.2,-392.6397435931027,-933.6310585177304,-150.1415290329723
f4-stars-h0p4,base,newton,1.8369701987210297e-16,3.0,0.2,-61.527584887398376,-1041.9789106865553,-132.90575352505658
f4-stars-h0p4,base,newton,-1.1480502970952693,2.77163859753386,0.2,369.83592979370343,-927.6566067314291,-131.7071426510207
f4-stars-h0p4,base,newton,-2.1213203435596424,2.121320343559643,0.2,717.3388056665913,-903.4064071150428,-148.70603777603802
f4-stars-h0p4,base,newton,-2.77163859753386,1.1480502970952697,0.2,1179.1409518610988,-651.2297916223783,-202.1858933807747
f4-stars-h0p4,base,newton,-3.0,3.6739403974420594e-16,0.2,1376.4003423512602,44.65928601205658,-246.93862488380435
f4-stars-h0p4,base,newton,-2.7716385975338604,-1.148050297095269,0.2,1042.908961440753,675.4222408827757,-196.77773679463576
f4-stars-h0p4,base,newton,-2.121320343559643,-2.1213203435596424,0.2,616.1298286146654,842.5750751002948,-146.7550992116684
f4-stars-h0p4,base,newton,-1.148050297095271,-2.7716385975338595,0.2,292.40686710949836,897.5559849599443,-127.33510363085925
f4-stars-h0p4,base,newton,-5.51091059616309e-16,-3.0,0.2,5.449473308194774,934.0978398579681,-169.42430216939132
f4-stars-h0p4,base,newton,1.14805029709527,-2.77163859753386,0.2,-316.3553268495307,882.2630213634951,-126.21296004424288
f4-stars-h0p4,base,newton,2.121320343559642,-2.121320343559643,0.2,-610.7562997145068,873.9941337656669,-138.96319326721732
f4-stars-h0p4,base,newton,2.7716385975338595,-1.148050297095271,0.2,-871.5947867256341,545.6786976252204,-212.58141010743515
f4-stars-h0p4,base,newton,0.5,0.0,0.5,-1237.1762185860753,-502.4474132537871,-3973.5765339914797
f4-stars-h0p4,base,newton,0.46193976625564337,0.1913417161825449,0.5,-1211.0630186128014,-1362.2847054193087,-3597.5641676266846
f4-stars-h0p4,base,newton,0.3535533905932738,0.3535533905932738,0.5,-965.0334448845708,-1961.7145362618774,-3386.3462986813574
f4-stars-h0p4,base,newton,0.19134171618254492,0.46193976625564337,0.5,-606.6583502166155,-2357.152072449361,-3259.4671867664547
f4-stars-h0p4,base,newton,3.061616997868383e-17,0.5,0.5,-548.1162114106664,-2522.9895208099115,-3141.7401358001407
f4-stars-h0p4,base,newton,-0.19134171618254486,0.46193976625564337,0.5,-310.4238025055934,-2050.239160441002,-3553.7134117023843
f4-stars-h0p4,base,newton,-0.35355339059327373,0.3535533905932738,0.5,392.78059496265286,-1398.5134630278358,-3693.047424150765
f4-stars-h0p4,base,newton,-0.46193976625564337,0.19134171618254495,0.5,938.3654803698442,-640.4571172583228,-3711.682461578916
f4-stars-h0p4,base,newton,-0.5,6.123233995736766e-17,0.5,1427.4049053965718,-177.65844911558466,-3972.9526507268674
f4-stars-h0p4,base,newton,-0.4619397662556434,-0.19134171618254484,0.5,1404.763807346086,1260.6659065889728,-4028.6108415790322
f4-stars-h0p4,base,newton,-0.35355339059327384,-0.35355339059327373,0.5,913.9293317783859,2364.819574604963,-3748.1850836135845
f4-stars-h0p4,base,newton,-0.19134171618254517,-0.46193976625564326,0.5,549.9134747129614,3048.2452922050925,-3403.958560531027
f4-stars-h0p4,base,newton,-9.184850993605148e-17,-0.5,0.5,172.65571603673396,3096.933967948238,-3388.2359320940814
f4-stars-h0p4,base,newton,0.191341716182545,-0.4619397662556433,0.5,-325.81653510407523,2704.9627790043032,-3486.6184513830253
f4-stars-h0p4,base,newton,0.3535533905932737,-0.35355339059327384,0.5,-633.2945618257716,2013.3851599936559,-3728.903200486963
f4-stars-h0p4,base,newton,0.46193976625564326,-0.1913417161825452,0.5,-835.0478083494659,952.7062187180585,-3970.9986111604153
f4-stars-h0p4,base,newton,1.0,0.0,0.5,-2163.2560697895406,-1349.0662963210998,-3251.1249079311383
f4-stars-h0p4,base,newton,0.9238795325112867,0.3826834323650898,0.5,-1731.3567608453363,-1749.4487175072932,-2629.1046916816817
f4-stars-h0p4,base,newton,0.7071067811865476,0.7071067811865476,0.5,-1264.9530566856,-2484.680897833654,-2254.2504296738325
f4-stars-h0p4,base,newton,0.38268343236508984,0.9238795325112867,0.5,-770.5893802397068,-2666.4571137349467,-1836.1619539873595
f4-stars-h0p4,base,newton,6.123233995736766e-17,1.0,0.5,-356.76358988397817,-2533.7224766617364,-1809.9992499280634
f4-stars-h0p4,base,newton,-0.3826834323650897,0.9238795325112867,0.5,266.4988329179773,-3046.1362533678594,-2194.8982884185175
f4-stars-h0p4,base,newton,-0.7071067811865475,0.7071067811865476,0.5,1104.2561453112219,-2828.1835532489204,-2940.4410359540275
f4-stars-h0p4,base,newton,-0.9238795325112867,0.3826834323650899,0.5,1686.5348485759166,-1044.945732700372,-3430.0541095827016
f4-stars-h0p4,base,newton,-1.0,1.2246467991473532e-16,0.5,2168.703622916624,631.5780894565211,-3200.204642109035
f4-stars-h0p4,base,newton,-0.9238795325112868,-0.38268343236508967,0.5,1872.8470458860509,1766.9592282221702,-2875.8135042214294
f4-stars-h0p4,base,newton,-0.7071067811865477,-0.7071067811865475,0.5,1096.0912591593697,2875.513772547129,-2168.842132503359
f4-stars-h0p4,base,newton,-0.38268343236509034,-0.9238795325112865,0.5,615.715636201764,2762.504766762699,-1832.6280364054712
f4-stars-h0p4,base,newton,-1.8369701987210297e-16,-1.0,0.5,57.3454057481561,2884.547658187781,-1782.971511200507
f4-stars-h0p4,base,newton,0.38268343236509,-0.9238795325112866,0.5,-404.75370920024966,3011.5064811900606,-1989.716833878549
f4-stars-h0p4,base,newton,0.7071067811865474,-0.7071067811865477,0.5,-997.2568218591405,2935.2959572481495,-2574.373569964673
