theory,radius_kpc,height_kpc,angle_deg,gx_kms2_per_kpc,gy_kms2_per_kpc,gz_kms2_per_kpc,inward_kms2_per_kpc,tangential_kms2_per_kpc,downward_kms2_per_kpc
newton,2.0,0.25,165.0,9283.838987398116,-3864.943420220831,-6856.421771098225,9967.82081043402,1330.4143251333671,6856.421771098225
newton,2.0,0.25,170.0,9239.085295835263,-3104.392784651077,-6308.954916943535,9637.794979896682,1452.8797577884138,6308.954916943535
newton,2.0,0.25,175.0,9229.99968306805,-4531.292666645054,-6290.532480420056,9589.804925629349,3709.602252075365,6290.532480420056
newton,2.0,0.25,180.0,9189.403937895724,-6098.72346169778,-7372.4250279525295,9189.403937895724,6098.723461697779,7372.4250279525295
newton,2.0,0.25,185.0,8160.663835945973,-5171.76011440991,-9448.565865510378,7678.861452194316,5863.328723713334,9448.565865510378
newton,2.0,0.25,190.0,6351.636601976817,-1307.9084954133177,-10740.136972526301,6028.025043159266,2390.988547649416,10740.136972526301
newton,2.0,0.25,195.0,5049.808276427482,2924.0189483456425,-10641.839528230397,5634.532024082087,-1517.3988627098897,10641.839528230397
newton,2.0,0.25,200.0,5071.755247080202,5189.171003400393,-9788.429675282394,6540.691990437884,-3141.5832433724745,9788.429675282394
newton,2.0,0.25,205.0,3863.8507949503482,6595.715415000645,-9169.839308174533,6289.307847035159,-4344.81433510542,9169.839308174533
newton,2.0,0.25,210.0,2803.390733251617,7671.273174338334,-8156.652508694808,6263.4441788989525,-5241.822081721279,8156.652508694808
newton,2.0,0.25,215.0,3219.4920925943466,7861.80891852141,-7308.616818367358,7146.6018719792855,-4593.392046085603,7308.616818367358
newton,2.0,0.25,220.0,4277.799220103034,7820.064489950003,-6718.505387132013,8303.624882428176,-3240.800611949274,6718.505387132013
newton,2.0,0.25,225.0,5192.647569860224,7703.649262106453,-6970.361214474853,9119.058942078227,-1775.546324158206,6970.361214474853
newton,2.0,0.25,230.0,3841.6719004170495,8998.17683420236,-7368.873131420678,9362.382460111656,-2841.025167192924,7368.873131420678
newton,2.0,0.25,235.0,2007.0059834483188,10001.563974166738,-6560.038202519738,9343.972915247328,-4092.6183679976384,6560.038202519738
newton,2.0,0.25,240.0,1528.5687742721955,9527.89323519884,-5686.774179412295,9015.681973364193,-3440.1672276480626,5686.774179412295
newton,2.0,0.25,245.0,1456.431894797626,9002.644912777589,-5019.098879257471,8774.681904099298,-2484.706576563181,5019.098879257471
newton,2.0,0.25,250.0,1873.2652128297354,8257.095333926824,-4763.978244895766,8399.825990995809,-1063.7994322923143,4763.978244895766
newton,2.0,0.25,255.0,2038.614976818607,8123.10567458459,-4967.551503891652,8373.94994238843,-133.26359799406737,4967.551503891652
newton,2.0,0.25,260.0,1441.1407172975833,8647.904662517492,-5284.447979575136,8766.775018277987,-82.44633370727797,5284.447979575136
newton,2.0,0.25,265.0,346.8744203350722,8955.156753037523,-5221.265952175042,8951.311775700939,-434.93887979124645,5221.265952175042
newton,2.0,0.25,270.0,174.96392224828014,8639.114068417228,-4918.079115538392,8639.114068417228,174.96392224827855,4918.079115538392
newton,2.0,0.25,275.0,155.1130649744087,8180.523798176978,-5097.874774521451,8135.875440969544,867.5024406272723,5097.874774521451
newton,2.0,0.25,280.0,-491.92805465891365,8076.100326837295,-5172.383097607886,8038.828626208554,917.9455422582826,5172.383097607886
newton,2.0,0.25,285.0,-721.5378327413093,8430.82946105752,-5203.664317411892,8330.303646349654,1485.10720324363,5203.664317411892
newton,2.0,0.25,290.0,-1173.3602041669305,8675.031703084269,-5554.458285982612,8553.176101673907,1864.4376610640927,5554.458285982612
newton,2.0,0.25,295.0,-2277.0337436076597,8824.923164837171,-5823.205016998309,8960.412626940431,1665.8802747418827,5823.205016998309
newton,2.0,0.25,300.0,-3285.656069861091,8673.004447415793,-5930.410499713836,9153.87021352804,1491.0405991096545,5930.410499713836
newton,2.0,0.25,305.0,-4230.049702267234,8312.439559977802,-5984.60383206233,9235.408692398747,1302.7655991392785,5984.60383206233
newton,2.0,0.25,310.0,-5074.276944122188,8062.218235755995,-5912.192184896072,9437.69982651319,1295.1723326412716,5912.192184896072
newton,2.0,0.25,315.0,-5600.799587552256,8142.541546971332,-5939.197575910807,9718.009712381649,1797.2829755316084,5939.197575910807
newton,2.0,0.25,320.0,-5881.444677157468,8066.784195654934,-6225.335040431739,9690.676943430359,2398.9954413877845,6225.335040431739
newton,2.0,0.25,325.0,-6283.586174232539,7619.492396198353,-6582.199807418665,9517.573755503974,2637.405807469302,6582.199807418665
newton,2.0,0.25,330.0,-6811.2757509807925,7336.272780927169,-6927.466055835281,9566.874222993882,2947.7607218848366,6927.466055835281
newton,2.0,0.25,335.0,-7102.947996721709,6838.484712669404,-7554.817086779962,9327.525602553947,3195.9364110142587,7554.817086779962
newton,2.0,0.25,340.0,-7381.090258894955,5408.104814025799,-8048.443306735563,8785.636833251681,2557.4746379298417,8048.443306735563
newton,2.0,0.25,345.0,-7694.799054430397,4101.699382252232,-8135.485277391548,8494.203052191144,1970.376821467894,8135.485277391548
newton,2.0,0.25,350.0,-7808.516922890831,3742.964959433466,-8177.0832013484005,8339.847049466716,2330.1661773617225,8177.0832013484005
newton,2.0,0.25,355.0,-8112.649288353419,4014.4449544471686,-8958.588593417116,8431.66014025988,3292.104805023724,8958.588593417116
newton,3.0,0.25,0.0,-11167.847783787554,3008.8186348517193,-8235.240138591937,11167.847783787554,3008.8186348517193,8235.240138591937
newton,3.0,0.25,5.0,-12651.273444203993,687.3816187524947,-9025.22124391146,12543.222273691454,1787.3970579002794,9025.22124391146
newton,3.0,0.25,10.0,-11961.546288790134,-2925.390063050102,-9920.63220079487,12287.812176628524,-803.846099549572,9920.63220079487
newton,3.0,0.25,15.0,-11818.332739418982,-7721.482756781855,-8869.361323257779,13414.099610568286,-4399.570017701028,8869.361323257779
newton,3.0,0.25,20.0,-10561.739242785461,-8492.525708611987,-6540.681500567922,12829.403289166843,-4368.03617063148,6540.681500567922
newton,3.0,0.25,25.0,-8479.045456441147,-7934.221970613545,-5941.568018539703,11037.772021295901,-3607.4477040227966,5941.568018539703
newton,3.0,0.25,30.0,-7353.744017950303,-7577.674939749615,-4942.433075354661,10157.366602347618,-2885.586990468732,4942.433075354661
newton,3.0,0.25,35.0,-7237.985872935701,-7023.29346827693,-4964.56948895431,9957.406563331982,-1601.6070588228959,4964.56948895431
newton,3.0,0.25,40.0,-5754.500832128271,-7922.110177620885,-4600.335206354668,9500.43765012173,-2369.7666445198465,4600.335206354668
newton,3.0,0.25,45.0,-5591.099770464911,-7170.329812914911,-4221.530824179597,9023.69339604249,-1116.6842720699146,4221.530824179597
newton,3.0,0.25,50.0,-4019.6156799063883,-6895.957566120755,-4119.799273132767,7866.369128256638,-1353.4318253603647,4119.799273132767
newton,3.0,0.25,55.0,-3665.7439733700003,-5659.439752084261,-3818.3984910769577,6738.526007271097,-243.31961511785084,3818.3984910769577
newton,3.0,0.25,60.0,-3673.358898313511,-4729.827124097281,-4347.828680519831,5932.829894133693,816.308561108478,4347.828680519831
newton,3.0,0.25,65.0,-2828.9835985326154,-5768.191745294641,-4912.310712469492,6423.33722678586,126.18669596560085,4912.310712469492
newton,3.0,0.25,70.0,-2154.808720077205,-6391.339778383577,-4774.005611334915,6742.882813962697,-161.10909358412164,4774.005611334915
newton,3.0,0.25,75.0,-1532.2960336112185,-6127.15873109236,-4644.737790120732,6314.968256368302,-105.74105958751898,4644.737790120732
newton,3.0,0.25,80.0,-1240.7706286951768,-5764.535907986218,-4531.953164376526,5892.417213277665,220.91937933145084,4531.953164376526
newton,3.0,0.25,85.0,-665.9035068727511,-6424.001712577118,-4749.322356687744,6457.5937613413835,103.48090231544825,4749.322356687744
newton,3.0,0.25,90.0,-35.883621754852356,-6412.5065227080195,-4533.370167475427,6412.5065227080195,35.883621754851966,4533.370167475427
newton,3.0,0.25,95.0,-67.70071275551831,-6284.708865618238,-4535.174497747911,6254.893145074324,615.1915602398298,4535.174497747911
newton,3.0,0.25,100.0,661.7943179874262,-6661.793725258776,-4750.605114617269,6675.505486911768,505.0681651307335,4750.605114617269
newton,3.0,0.25,105.0,1261.7857448019915,-7192.814180322021,-4734.801184574762,7274.2991620649,642.8458596031853,4734.801184574762
newton,3.0,0.25,110.0,1798.4253657395943,-6451.997821151562,-4779.945426573722,6677.992443213657,516.7461743074639,4779.945426573722
newton,3.0,0.25,115.0,2243.287668973082,-6181.0691832476205,-4751.91510625079,6550.005468235334,579.1236309695144,4751.91510625079
newton,3.0,0.25,120.0,2099.0087353093954,-6298.955455332293,-4826.04998762795,6504.55980927904,1331.682840122762,4826.04998762795
newton,3.0,0.25,125.0,2819.7931728204944,-5241.463973668661,-5067.4473779160735,5910.922848411174,696.5408852912146,5067.4473779160735
newton,3.0,0.25,130.0,3111.8495319642348,-4860.884689576495,-4927.846951902489,5723.912027447659,740.7014087911762,4927.846951902489
newton,3.0,0.25,135.0,3321.6401192426174,-3917.505075418688,-5220.942641632206,5118.8486571390185,421.3401511835241,5220.942641632206
newton,3.0,0.25,140.0,4129.17496053538,-2415.3967281640075,-4733.635501951014,4715.718622525383,-803.8812613222494,4733.635501951014
newton,3.0,0.25,145.0,4099.29773152012,-2801.446384425637,-3983.4222570623087,4964.791750731312,-56.45005161897143,3983.4222570623087
newton,3.0,0.25,150.0,4024.6237950981413,-3687.925287378708,-4088.564164754396,5329.389090919682,1181.5250885799176,4088.564164754396
newton,3.0,0.25,155.0,4319.790120154341,-3553.716860643193,-4527.04004523987,5416.925066623507,1395.1390720600878,4527.04004523987
newton,3.0,0.25,160.0,4712.015074898587,-2822.441878984463,-4829.039605643056,5393.1777708927975,1040.6237350092865,4829.039605643056
newton,3.0,0.25,165.0,5619.403091709641,-2752.6960485895893,-4621.323472708508,6140.37673736442,1204.4916630141086,4621.323472708508
newton,3.0,0.25,170.0,5811.654295108617,-2643.0400979242413,-5091.722718539079,6182.321304154834,1593.703202382139,5091.722718539079
newton,3.0,0.25,175.0,5648.137287463246,-2401.7828715177325,-4763.221302268047,5835.9735899509105,1900.3757621439304,4763.221302268047
newton,3.0,0.25,180.0,5835.7048893482715,-4164.92656921281,-5464.7223280459,5835.704889348272,4164.926569212809,5464.7223280459
newton,3.0,0.25,185.0,8012.408605938872,-4868.951737565436,-7404.014209607921,7557.561867090963,5548.751329475608,7404.014209607921
newton,3.0,0.25,190.0,10364.26833161432,-3509.588255890523,-10109.411201404751,9597.378202276035,5256.006032917485,10109.411201404751
newton,3.0,0.25,195.0,9824.500985371662,4273.677779970281,-12016.614523886816,10595.848434260657,-1585.2877772683569,12016.614523886816
newton,3.0,0.25,200.0,7559.257979585775,10376.881952149379,-9080.294116226722,10652.481594581423,-7165.660899587612,9080.294116226722
newton,3.0,0.25,205.0,6269.325051843885,10531.412508349293,-6224.274386176776,10132.7053619029,-6895.16990911446,6224.274386176776
newton,3.0,0.25,210.0,5646.961478121631,9094.093938180078,-4653.617580293849,9437.459063335496,-5052.235635805202,4653.617580293849
newton,3.0,0.25,215.0,4967.571405354801,7401.428534738618,-4010.9530334969445,8314.481274710246,-3213.6134108872507,4010.9530334969445
newton,3.0,0.25,220.0,4154.11041726147,6288.18135466857,-3811.451236142245,7224.198263488683,-2146.815678582773,3811.451236142245
newton,3.0,0.25,225.0,3421.946101945479,5954.874031934602,-3704.772329828086,6630.413102633155,-1791.050515552115,3704.772329828086
newton,3.0,0.25,230.0,3681.14601578246,5982.532607486823,-3525.486079795919,6949.080908135305,-1025.5763849385162,3525.486079795919
newton,3.0,0.25,235.0,3867.642876421053,6069.579968980283,-3858.6499314929442,7190.297657701812,-313.18047995534425,3858.6499314929442
newton,3.0,0.25,240.0,3533.482324262135,6526.741595327064,-3870.5054449952504,7419.06518762088,-203.28534102924277,3870.5054449952504
newton,3.0,0.25,245.0,3185.818414173181,6428.613371717439,-4141.255450709755,7172.68739905483,170.48262829166651,4141.255450709755
newton,3.0,0.25,250.0,2192.2296447013923,6606.897358453774,-4158.756039553273,6958.239391312472,-199.6699612823286,4158.756039553273
newton,3.0,0.25,255.0,1328.3889702987897,6095.031639251113,-4072.327030105504,6231.160837219099,-294.38505497148094,4072.327030105504
newton,3.0,0.25,260.0,367.9196129859199,5884.059070417995,-3730.1413333191863,5858.555562052374,-659.426047508872,3730.1413333191863
newton,3.0,0.25,265.0,251.0130225118062,5822.54632105565,-3396.8075371538025,5822.267000845588,-257.41050711600485,3396.8075371538025
newton,3.0,0.25,270.0,-14.753730460593943,5918.310101571988,-3390.692037515866,5918.310101571988,-14.75373046059503,3390.692037515866
newton,3.0,0.25,275.0,-164.7728120726675,6245.639272284057,-3231.5914617322696,6236.233626063779,380.19752793339956,3231.5914617322696
newton,3.0,0.25,280.0,717.855183530261,6331.907543262783,-3545.4506355397584,6111.057395512883,1806.4735563236725,3545.4506355397584
newton,3.0,0.25,285.0,415.7543325525945,5937.7913089228705,-4573.559606199035,5627.8608370548745,1938.4013237975864,4573.559606199035
newton,3.0,0.25,290.0,-1057.429319662356,6073.272429610373,-5102.271515584506,6068.671413595056,1083.5229781417947,5102.271515584506
newton,3.0,0.25,295.0,-2483.1323986828124,6137.060800321069,-4983.253578311082,6611.483090851703,343.151738459449,4983.253578311082
newton,3.0,0.25,300.0,-3450.2109817067612,6065.7380169065855,-4838.869084662399,6978.188706195526,44.898649879191,4838.869084662399
newton,3.0,0.25,305.0,-3998.670819357142,5687.758679540739,-4669.011078972953,6952.682508476039,-13.155021879432752,4669.011078972953
newton,3.0,0.25,310.0,-4933.631322214247,4934.246980921872,-4112.501060043752,6951.129565392531,-607.7080363101677,4112.501060043752
newton,3.0,0.25,315.0,-4799.422380471518,5397.690206066424,-3643.779668410397,7210.447458463675,423.0392364438867,3643.779668410397
newton,3.0,0.25,320.0,-4884.994854978797,5925.5970591468995,-3779.17815470161,7551.023532935928,1399.256533158774,3779.17815470161
newton,3.0,0.25,325.0,-5271.864015512327,6372.117710021985,-4207.794064166224,7973.354753644295,2195.9162736697176,4207.794064166224
newton,3.0,0.25,330.0,-5877.025753218646,6207.150266368006,-4902.770028947362,8193.228734166727,2437.036939172711,4902.770028947362
newton,3.0,0.25,335.0,-6092.529063226208,5383.518825439804,-5711.88452228216,7796.879900804719,2304.3109908491438,5711.88452228216
newton,3.0,0.25,340.0,-6680.31946880511,3538.199247566948,-6306.110231657989,7487.582323096221,1040.0159016269367,6306.110231657989
newton,3.0,0.25,345.0,-8058.533406707485,2431.810191573942,-5598.080737339643,8413.344331205733,263.2463474234437,5598.080737339643
newton,3.0,0.25,350.0,-8886.074372198338,3143.6485430671087,-5678.911656594088,9296.963776312918,1552.8388366129666,5678.911656594088
newton,3.0,0.25,355.0,-9640.70239795438,3815.9987537508437,-6242.452230930279,9936.602820429824,2961.2351483084544,6242.452230930279
newton,4.0,0.25,0.0,-8931.153662452009,-324.65287998403073,-2684.304640096496,8931.153662452009,-324.65287998403073,2684.304640096496
newton,4.0,0.25,5.0,-8406.132586000727,-725.0747613542271,-2829.9004533044076,8437.339143003588,10.327096186967083,2829.9004533044076
newton,4.0,0.25,10.0,-8478.210648841798,-1884.521706051461,-2885.1183639047476,8676.651338679676,-383.66575779153095,2885.1183639047476
newton,4.0,0.25,15.0,-8183.70101176276,-3132.9518167093215,-3170.4936522351154,8715.715759442543,-908.1013910098186,3170.4936522351154
newton,4.0,0.25,20.0,-7593.978220163923,-4115.727063383753,-2613.991742325948,8543.66685600479,-1270.2248313580985,2613.991742325948
newton,4.0,0.25,25.0,-7056.831904469488,-3889.618398567974,-2413.7889227698847,8039.48547326681,-542.8454103599743,2413.7889227698847
newton,4.0,0.25,30.0,-6316.858727272431,-3966.5067569431126,-2455.2081413928386,7453.813508406918,-276.6662521591488,2455.2081413928386
newton,4.0,0.25,35.0,-5226.694567406319,-4643.195406848037,-2545.175766695011,6944.685014506496,-805.574165684538,2545.175766695011
newton,4.0,0.25,40.0,-5083.483613961856,-4365.052248209342,-2143.498678330497,6699.975874945197,-76.22373756553725,2143.498678330497
newton,4.0,0.25,45.0,-5339.301186929126,-4193.299379182388,-2644.659406036401,6740.566502640175,810.3456495097603,2644.659406036401
newton,4.0,0.25,50.0,-4426.583834245625,-4679.217684878347,-2926.2052169980707,6429.841947536929,383.216797358225,2926.2052169980707
newton,4.0,0.25,55.0,-3707.3321050527534,-5185.079241905701,-3058.720708387362,6373.806597993451,62.82939894211904,3058.720708387362
newton,4.0,0.25,60.0,-3189.3410147425425,-5156.14307304033,-2941.141297888368,6060.02139417136,183.9788035785159,2941.141297888368
newton,4.0,0.25,65.0,-2573.9075022387046,-5801.682041425272,-2750.497448127653,6345.889926531879,-119.14436712838915,2750.497448127653
newton,4.0,0.25,70.0,-2397.945234176809,-5505.302165676985,-2534.8317298512475,5993.4373929636,370.40720584872724,2534.8317298512475
newton,4.0,0.25,75.0,-2589.534006598397,-5211.545592644433,-2818.6671493446493,5704.1872016665275,1152.4505212307154,2818.6671493446493
newton,4.0,0.25,80.0,-1732.2595786282202,-5700.5936301800475,-3341.8017837354328,5914.7925228481945,716.0449677622552,3341.8017837354328
newton,4.0,0.25,85.0,-1006.5970272360153,-5416.714539866505,-3491.4123747346357,5483.833017247822,530.6688426733263,3491.4123747346357
newton,4.0,0.25,90.0,-146.2399812079675,-5752.8824165244005,-3387.678562616755,5752.8824165244005,146.23998120796716,3387.678562616755
newton,4.0,0.25,95.0,-224.02525111138738,-5435.952046333652,-3516.219608589386,5395.741520483715,696.9472055346981,3516.219608589386
newton,4.0,0.25,100.0,1154.5124592659388,-5665.814971035174,-3887.7356709862634,5780.217495253374,-153.1143761160182,3887.7356709862634
newton,4.0,0.25,105.0,1983.8561086507266,-6083.469852635142,-3064.283025850833,6389.640387773021,-341.739992818068,3064.283025850833
newton,4.0,0.25,110.0,1469.1799037997173,-6549.300047286608,-3034.0641091333587,6656.818047016798,859.4150266482295,3034.0641091333587
newton,4.0,0.25,115.0,1879.2309054605632,-6193.358512419851,-3427.4210230730946,6407.286346390977,914.2648055969976,3427.4210230730946
newton,4.0,0.25,120.0,1911.4117890691296,-5301.8022554841,-4005.366257447062,5547.2013336254295,995.5699613151194,4005.366257447062
newton,4.0,0.25,125.0,3326.3779197981585,-5109.145742624507,-3770.783213761011,6093.099172835898,205.676334772259,3770.783213761011
newton,4.0,0.25,130.0,3416.536810025997,-5821.088554496759,-3686.918510017102,6655.320069598411,1124.50455968679,3686.918510017102
newton,4.0,0.25,135.0,3806.2644487969783,-4886.451154966852,-3780.0754465384657,6146.678150347518,763.8073448802784,3780.0754465384657
newton,4.0,0.25,140.0,3952.443336133728,-4188.705717608494,-4298.274443198514,5720.195390289781,668.1531343797865,4298.274443198514
newton,4.0,0.25,145.0,4492.53254116326,-2531.5164456218927,-4307.8891742166325,5132.085396572576,-503.1139335691555,4307.8891742166325
newton,4.0,0.25,150.0,4919.102453282589,-1939.453402836703,-3493.19266530651,5229.7943897794285,-779.9353103285346,3493.19266530651
newton,4.0,0.25,155.0,5290.940895604035,-2602.24735880998,-3342.101629568463,5894.9781898362035,122.38880081208299,3342.101629568463
newton,4.0,0.25,160.0,6399.08182470219,-3057.514933423449,-3410.159408627881,7058.901666227734,684.5093380434068,3410.159408627881
newton,4.0,0.25,165.0,6261.639670224429,-3119.574587118022,-3659.231744748457,6855.684788149918,1392.6460605088025,3659.231744748457
newton,4.0,0.25,170.0,6901.3233468888975,-1938.3672699673011,-4945.033128612298,7133.070682139391,710.5168929714087,4945.033128612298
newton,4.0,0.25,175.0,8291.507266501572,586.2604861967131,-4075.171883116222,8208.85960995997,-1306.6820623594042,4075.171883116222
newton,4.0,0.25,180.0,7955.130070908228,-435.94933150708675,-3447.1594488821574,7955.130070908228,435.9493315070858,3447.1594488821574
newton,4.0,0.25,185.0,7935.346743263069,-390.5585162492911,-4161.892152427273,7871.110935588139,1080.683362551424,4161.892152427273
newton,4.0,0.25,190.0,8766.902816231814,1329.0141567934388,-4433.472472448754,8864.494749750384,213.53325234857425,4433.472472448754
newton,4.0,0.25,195.0,9294.746783061495,3348.265982741354,-4556.104854726017,9844.630970978704,-828.5190991533186,4556.104854726017
newton,4.0,0.25,200.0,8665.229468773658,5134.4552897097665,-4062.9904017497156,9898.739323308975,-1861.1267226356672,4062.9904017497156
newton,4.0,0.25,205.0,5988.109061485409,5539.748844586946,-3347.0132070039826,7768.268899228335,-2490.03327339774,3347.0132070039826
newton,4.0,0.25,210.0,5196.619967523138,4776.543677119467,-2933.090169949384,6888.676744248236,-1538.298182909824,2933.090169949384
newton,4.0,0.25,215.0,4795.000311699705,4587.006175088038,-2915.8967927205313,6558.832963122406,-1007.1562944027228,2915.8967927205313
newton,4.0,0.25,220.0,4250.515940717257,4937.059492153983,-2883.5925326373817,6429.564786616988,-1049.8280078441849,2883.5925326373817
newton,4.0,0.25,225.0,3487.199081932053,5206.48208245374,-2624.8503791305056,6147.360904810956,-1215.7166684476406,2624.8503791305056
newton,4.0,0.25,230.0,3732.58181260229,4397.144971240854,-2533.36344304013,5767.665812089691,32.893250521850405,2533.36344304013
newton,4.0,0.25,235.0,3703.721824273347,4402.0190448180865,-3002.3793723455465,5730.290464764113,509.0169073550701,3002.3793723455465
newton,4.0,0.25,240.0,3123.0350427408134,5713.804194203381,-3308.838944827514,6509.817105800608,-152.27441317912917,3308.838944827514
newton,4.0,0.25,245.0,2750.1200671260904,5778.936850226206,-3309.8424032333496,6399.746430500105,50.17098577026036,3309.8424032333496
newton,4.0,0.25,250.0,2608.4532327763673,6025.707340642891,-3548.334715533886,6554.4562715500815,390.23096621988543,3548.334715533886
newton,4.0,0.25,255.0,1573.0486672412217,6214.733915623374,-3271.5228208993385,6410.10694657037,-89.04316390999588,3271.5228208993385
newton,4.0,0.25,260.0,1969.2120341039629,5996.989258032167,-3102.52924777652,6247.831597202949,897.929022365081,3102.52924777652
newton,4.0,0.25,265.0,1311.5411373363404,5713.02406717803,-3835.276338239108,5805.592627761951,808.6274714335316,3835.276338239108
newton,4.0,0.25,270.0,122.80825202167034,5098.080866797711,-3528.510131982912,5098.080866797711,122.8082520216694,3528.510131982912
newton,4.0,0.25,275.0,-43.06573121560342,5313.894361894577,-3508.111915510542,5297.426815330064,420.2345568870851,3508.111915510542
newton,4.0,0.25,280.0,-703.5981044323114,5005.707021536384,-3511.4340100363643,5051.837612761256,176.32303397471526,3511.4340100363643
newton,4.0,0.25,285.0,-1192.8527842796202,4706.907821802097,-3303.96866346622,4855.256845615804,66.03007652789438,3303.96866346622
newton,4.0,0.25,290.0,-1120.468059710914,4750.501958268904,-3310.4193317649665,4847.234281588457,571.8717930993512,3310.4193317649665
newton,4.0,0.25,295.0,-1416.490259207363,4614.740549756036,-3464.4948434415064,4781.009946516534,666.4974773410208,3464.4948434415064
newton,4.0,0.25,300.0,-2296.3894065975555,4301.593182339239,-3457.5885251310056,4873.483675950506,162.06502807466472,3457.5885251310056
newton,4.0,0.25,305.0,-2886.9610116589542,5025.714063229153,-3677.8598130105715,5772.71675785785,517.7711480232647,3677.8598130105715
newton,4.0,0.25,310.0,-3343.3653287066295,4400.393822038503,-3868.493468640264,5519.971042855861,267.35219517517453,3868.493468640264
