theory,radius_kpc,height_kpc,angle_deg,gx_kms2_per_kpc,gy_kms2_per_kpc,gz_kms2_per_kpc,inward_kms2_per_kpc,tangential_kms2_per_kpc,downward_kms2_per_kpc
newton,2.0,0.25,120.0,3732.1854974461394,-7953.31983188427,-9057.236991863909,8753.869767557428,744.4924635179141,9057.236991863909
newton,2.0,0.25,125.0,4412.016593579706,-7881.757742006848,-9242.385647716404,8986.986721822626,906.6781057747867,9242.385647716404
newton,2.0,0.25,130.0,5424.123285013278,-7701.880803304647,-9282.083696181016,9386.54223195504,795.5540503701595,9282.083696181016
newton,2.0,0.25,135.0,6173.147184072494,-7727.754014572108,-9177.315845911899,9829.421502165806,1099.2730319252014,9177.315845911899
newton,2.0,0.25,140.0,6565.510396846203,-7640.520620060257,-9562.744022491112,9940.704741873158,1632.7496291722327,9562.744022491112
newton,2.0,0.25,145.0,7434.109210693985,-6841.512562742638,-10164.043196073515,10013.796152396435,1340.2091332851096,10164.043196073515
newton,2.0,0.25,150.0,8243.392637395522,-5805.864811638245,-10108.46247784515,10041.919843173248,906.3300991191154,10108.46247784515
newton,2.0,0.25,155.0,8489.321418084755,-5233.2569277359025,-10010.411092896149,9905.608053909451,1155.1992441014745,10010.411092896149
newton,2.0,0.25,160.0,8714.734766545818,-4779.038901551076,-10202.175382168776,9823.699522296956,1510.2127563371491,10202.175382168776
newton,2.0,0.25,165.0,8829.418466239076,-3825.891147939254,-10431.75479867446,9518.776821229763,1410.3054121226924,10431.75479867446
newton,2.0,0.25,170.0,8725.461962381176,-3144.367311521673,-10071.04111997823,9138.9162427273,1581.4367376350876,10071.04111997823
newton,2.0,0.25,175.0,8670.626274201204,-3587.3775664590034,-10227.332325424743,8950.292479815247,2818.0316387443613,10227.332325424743
newton,2.0,0.25,180.0,8630.909157281509,-3669.602317419369,-11422.728041884402,8630.909157281509,3669.602317419368,11422.728041884402
newton,2.0,0.25,185.0,7996.407540114433,-2642.99614888957,-13059.260610508172,7735.626502807185,3329.8715890723374,13059.260610508172
newton,2.0,0.25,190.0,6944.286222871522,-361.742804710353,-14113.860576224584,6775.970932597659,1562.1097664743484,14113.860576224584
newton,2.0,0.25,195.0,6175.173515829139,2195.6534394308105,-14063.023952252717,6533.0365073251805,-522.5858500173663,14063.023952252717
newton,2.0,0.25,200.0,5984.010903927286,4058.538764046488,-13486.258116874898,7011.232898894846,-1767.1266607244713,13486.258116874898
newton,2.0,0.25,205.0,5222.552320791028,5570.365030425434,-12906.299587505866,7087.3778229588115,-2841.3192200486583,12906.299587505866
newton,2.0,0.25,210.0,4542.697707984066,6574.7482636769955,-11744.705212028484,7221.4657486660435,-3422.5501658398734,11744.705212028484
newton,2.0,0.25,215.0,4678.12462773291,6991.316672046274,-10714.604360454648,7842.14985440005,-3043.6892913973097,10714.604360454648
newton,2.0,0.25,220.0,5396.599049153737,7093.321738721123,-10197.94161646669,8693.534038515498,-1964.9326979601833,10197.94161646669
newton,2.0,0.25,225.0,5723.785205633799,7609.220647499214,-10661.109976863538,9427.858852350284,-1333.2041864324915,10661.109976863538
newton,2.0,0.25,230.0,4973.122911274386,8713.149657524475,-10778.53397641661,9871.321666026077,-1791.07147007183,10778.53397641661
newton,2.0,0.25,235.0,4201.772660367088,9177.665454392176,-10254.539377973295,9927.941207656419,-1822.201980975076,10254.539377973295
newton,2.0,0.25,240.0,3476.3308272821987,9292.631060951255,-9849.855346282056,9785.819980421227,-1635.7247220902746,9849.855346282056
newton,2.0,0.25,245.0,2905.8011796553637,9244.41094367165,-9177.070787973978,9606.326268326466,-1273.3066471292686,9177.070787973978
newton,2.0,0.25,250.0,2906.722206298114,9047.484834913712,-9001.971485833279,9496.012281646814,-362.99665204112716,9001.971485833279
newton,2.0,0.25,255.0,2601.2416700830718,9301.640997566205,-9270.519963209115,9657.946151550197,105.16466867600502,9270.519963209115
newton,2.0,0.25,260.0,1953.3035307782332,9655.821039431703,-9679.054836618896,9848.31501988076,246.91273372120372,9679.054836618896
newton,2.0,0.25,265.0,917.1524428532913,9847.907976884593,-9792.204019424375,9890.368816237547,55.36066667637624,9792.204019424375
newton,2.0,0.25,270.0,278.6801807693555,9715.891718559142,-9647.350813701778,9715.891718559142,278.68018076935374,9647.350813701778
newton,2.0,0.25,275.0,-323.2406361401799,9559.183483129627,-9766.941147752514,9550.980181708943,511.12712860265583,9766.941147752514
newton,2.0,0.25,280.0,-1214.4493017507446,9408.204398823804,-9795.223646607938,9476.159542003135,437.718460969352,9795.223646607938
newton,2.0,0.25,285.0,-1835.2081582999365,9285.219630251055,-9752.237417859751,9443.820266721274,630.5167215504489,9752.237417859751
newton,2.0,0.25,290.0,-2489.0147304636503,9171.730741318821,-9999.732139948857,9469.900872305443,798.0078874461888,9999.732139948857
newton,2.0,0.25,295.0,-3465.596181591439,8912.546109571947,-10170.666630600725,9542.134175587635,625.7079384103308,10170.666630600725
newton,2.0,0.25,300.0,-4375.598203446217,8553.280253003486,-10182.431623594803,9595.157086511917,487.2609255637699,10182.431623594803
newton,2.0,0.25,305.0,-5161.774796946753,8090.63526975577,-10123.5711505593,9588.132814096421,412.3193687642706,10123.5711505593
newton,2.0,0.25,310.0,-5843.810422211537,7675.6354644719095,-9951.676457060405,9636.206827720302,457.184872457211,9951.676457060405
newton,2.0,0.25,315.0,-6300.817820885348,7503.216488612759,-9885.680347555623,9760.926267977873,850.2242516397209,9885.680347555623
newton,2.0,0.25,320.0,-6565.366337988119,7148.69481628756,-10162.352461206772,9624.454853596228,1256.081804458674,10162.352461206772
newton,2.0,0.25,325.0,-6866.209572250773,6556.994671298193,-10422.595784829055,9385.407244361882,1432.8795716948975,10422.595784829055
newton,2.0,0.25,330.0,-7149.580227796431,6157.139050186473,-10671.933494779596,9270.287628759881,1757.4487181964541,10671.933494779596
newton,2.0,0.25,335.0,-7378.382591268348,5649.120434161145,-11213.202213141807,9074.507056451208,2001.6026142084415,11213.202213141807
newton,2.0,0.25,340.0,-7518.763503899708,4700.895470287703,-11693.829101826668,8673.127524555743,1845.8282132796721,11693.829101826668
newton,2.0,0.25,345.0,-7561.510970303157,3854.173836350543,-11906.040583058108,8301.392323967299,1765.7829986725087,11906.040583058108
newton,2.0,0.25,350.0,-7563.637771420282,3230.4855317285974,-12047.542747748867,8009.697043834728,1867.9952821001934,12047.542747748867
newton,2.0,0.25,355.0,-7556.69418387039,2773.563788903658,-12610.87668256405,7769.67069315232,2104.400247012944,12610.87668256405
newton,3.0,0.25,0.0,-11086.52994587092,1449.756729839195,-11898.474704830849,11086.52994587092,1449.756729839195,11898.474704830849
newton,3.0,0.25,5.0,-11953.553410567702,-349.32805214599057,-12291.152987087336,11938.512476811422,693.8220725292779,12291.152987087336
newton,3.0,0.25,10.0,-11638.845951915453,-2395.2500269077213,-13158.059867912243,11877.956531790282,-337.79640720517637,13158.059867912243
newton,3.0,0.25,15.0,-11239.479556610611,-5770.27926610721,-12449.653151239012,12349.961747406938,-2664.670401742024,12449.653151239012
newton,3.0,0.25,20.0,-10305.67920284582,-6471.119457444289,-10133.982578055364,11897.423903413639,-2556.1133243588188,10133.982578055364
newton,3.0,0.25,25.0,-8635.41115220332,-6765.171482163162,-9740.043901006204,10685.425383674545,-2481.8451443623308,9740.043901006204
newton,3.0,0.25,30.0,-7487.748908045893,-6993.002567612272,-8352.90853318134,9981.08205533307,-2312.243418259089,8352.90853318134
newton,3.0,0.25,35.0,-7030.618448924133,-6774.198486048238,-8306.864526541063,9644.666101814304,-1516.5014629879843,8306.864526541063
newton,3.0,0.25,40.0,-5848.670686713506,-7526.157934094183,-7411.108347345293,9318.06274776952,-2005.9184128923512,7411.108347345293
newton,3.0,0.25,45.0,-5539.459948634745,-6846.292677028079,-7045.240267073555,8758.04967170527,-924.0702841234438,7045.240267073555
newton,3.0,0.25,50.0,-4447.022719893269,-6843.416895010834,-6799.279818031993,8100.852588711507,-992.2465450344107,6799.279818031993
newton,3.0,0.25,55.0,-4077.3542921612916,-6249.848898582055,-6600.308992328289,7458.25084640931,-244.79295526678834,6600.308992328289
newton,3.0,0.25,60.0,-3851.5479648021724,-6078.859780108037,-6902.803045819841,7190.220978018133,296.1084913589152,6902.803045819841
newton,3.0,0.25,65.0,-3194.5262949879007,-6664.1713848083955,-7260.082729299598,7389.855570071408,78.82353045103855,7260.082729299598
newton,3.0,0.25,70.0,-2608.2266522955524,-6850.310454253154,-7312.929997591673,7329.252237398206,107.9871751102728,7312.929997591673
newton,3.0,0.25,75.0,-1895.245559313142,-6661.803026587846,-7253.48402377781,6925.333238928101,106.46513489768518,7253.48402377781
newton,3.0,0.25,80.0,-1352.430794845785,-6594.594459942463,-7056.523383951783,6729.254895068301,186.74502175514817,7056.523383951783
newton,3.0,0.25,85.0,-924.796779619835,-6798.191960621658,-7239.532302963955,6852.924137999633,328.77617900046107,7239.532302963955
newton,3.0,0.25,90.0,-282.64816540223546,-6837.471621034318,-7271.457774840004,6837.471621034318,282.64816540223507,7271.457774840004
newton,3.0,0.25,95.0,232.70512573318126,-6759.261126275609,-7325.901820227907,6753.821685087865,357.2888114117555,7325.901820227907
newton,3.0,0.25,100.0,890.4238732642037,-6886.128928879263,-7358.438000034202,6936.133640345408,318.86740582166726,7358.438000034202
newton,3.0,0.25,105.0,1536.2482187853948,-6914.32727195832,-7330.50707726688,7076.337580425865,305.6577519391785,7330.50707726688
newton,3.0,0.25,110.0,2017.440989252683,-6524.847724328585,-7241.849590633268,6821.356714598581,335.8549433812568,7241.849590633268
newton,3.0,0.25,115.0,2475.5560425227222,-6235.473856286766,-7300.572046187481,6697.473703348783,391.6094036895124,7300.572046187481
newton,3.0,0.25,120.0,2732.2813477472573,-6233.128620355987,-7417.561874335766,6764.188404157762,750.339252742483,7417.561874335766
newton,3.0,0.25,125.0,3375.434189123906,-5491.291772497187,-7511.147789302899,6434.272394563564,384.6817494489537,7511.147789302899
newton,3.0,0.25,130.0,3644.5226896629233,-5145.256496025522,-7402.2374435749125,6284.149175338964,515.4407700670704,7402.2374435749125
newton,3.0,0.25,135.0,3951.235828635708,-4390.824645799295,-7648.496783590343,5898.727530541259,310.8362335501447,7648.496783590343
newton,3.0,0.25,140.0,4473.8131124584215,-3475.4243564627604,-7277.485661941271,5661.09938908867,-213.38212099279872,7277.485661941271
newton,3.0,0.25,145.0,4619.781914569533,-3420.5400170399616,-6734.199036013977,5746.244952858873,152.14430025278307,6734.199036013977
newton,3.0,0.25,150.0,4633.613908127305,-3670.781640031858,-6764.765765341381,5848.2181757830695,862.1831979494418,6764.765765341381
newton,3.0,0.25,155.0,5001.182326316543,-3486.4041472389727,-7177.565812899968,6006.028547162452,1046.1642460033468,7177.565812899968
newton,3.0,0.25,160.0,5258.394518607448,-3031.6645887923096,-7712.507729193641,5978.164883490588,1050.3559958690473,7712.507729193641
newton,3.0,0.25,165.0,5765.291980707358,-2863.6557384361786,-7537.2007748537235,6310.013063986899,1273.9116701724972,7537.2007748537235
newton,3.0,0.25,170.0,6216.970454297792,-2554.7191760490796,-8453.390236209378,6566.143033011978,1436.3416613441343,8453.390236209378
newton,3.0,0.25,175.0,6286.841787693825,-2085.1935315054543,-8071.880432116321,6444.655047653189,1529.3243750374663,8071.880432116321
newton,3.0,0.25,180.0,6725.000946695451,-2930.9315781097976,-9085.420186306786,6725.000946695451,2930.9315781097966,9085.420186306786
newton,3.0,0.25,185.0,7975.67505353037,-2422.0323010355673,-11091.371611756282,7734.2311778739795,3107.9416201029885,11091.371611756282
newton,3.0,0.25,190.0,9050.119188756682,-799.233406060129,-13122.364164739163,8773.84211827926,2358.627959550486,13122.364164739163
newton,3.0,0.25,195.0,8581.595035350714,2586.660530429226,-14451.846199709114,8958.661283889376,-277.44197767816513,14451.846199709114
newton,3.0,0.25,200.0,7565.342956017317,7189.191691906315,-13261.187584777232,9567.94532234563,-4168.130700174844,13261.187584777232
newton,3.0,0.25,205.0,6893.830113572252,8626.51838635347,-9199.457490271428,9893.656119753172,-4904.822289233394,9199.457490271428
newton,3.0,0.25,210.0,6237.944972526178,7672.356775186543,-7296.52876771053,9238.397201210366,-3525.4833879461094,7296.52876771053
newton,3.0,0.25,215.0,5076.39474007356,6875.6376575703,-7009.8517805925585,8102.042874219369,-2720.4922384664987,7009.8517805925585
newton,3.0,0.25,220.0,4428.295702900415,6453.513778495041,-6261.741844715207,7540.510011452485,-2097.2247587553543,6261.741844715207
newton,3.0,0.25,225.0,4043.68297232617,6260.19888121712,-6177.485827384616,7285.944731185473,-1567.3134297846564,6177.485827384616
newton,3.0,0.25,230.0,4276.743497199799,6388.880380174676,-5963.389242019961,7643.204042792184,-830.5175574705795,5963.389242019961
newton,3.0,0.25,235.0,4231.215165457099,6674.07463135982,-6232.416912614939,7894.00719405308,-362.08339038552276,6232.416912614939
newton,3.0,0.25,240.0,3932.863897463806,6922.945634869836,-6329.699016058807,7961.87873754777,-55.51277260458801,6329.699016058807
newton,3.0,0.25,245.0,3507.8292187825855,6900.852114355348,-6646.366270928413,7736.768695353715,262.74681147886076,6646.366270928413
newton,3.0,0.25,250.0,2704.990211800371,7056.186689253669,-6741.6476801332155,7555.807702713916,128.50135853570555,6741.6476801332155
newton,3.0,0.25,255.0,1944.3608149853364,6877.5921648036,-6772.71766030909,7146.481504136403,98.05649011975197,6772.71766030909
newton,3.0,0.25,260.0,1001.3916443945798,6901.130976953318,-6431.69221766948,6970.177124836351,-212.19056278732012,6431.69221766948
newton,3.0,0.25,265.0,620.6120403042246,6776.055099075155,-6017.780588056453,6804.360067007062,27.67830906401707,6017.780588056453
newton,3.0,0.25,270.0,300.9705294914311,6843.235619986604,-5997.001720416127,6843.235619986604,300.97052949142983,5997.001720416127
newton,3.0,0.25,275.0,-321.1399029945342,6884.8238302819545,-6168.352696888048,6886.614183793987,280.1340659061462,6168.352696888048
newton,3.0,0.25,280.0,-177.80705467890462,6961.4021614781295,-6165.432014722982,6886.518691480922,1033.7290333592537,6165.432014722982
newton,3.0,0.25,285.0,-564.6447032959722,6777.555670711985,-7260.181638171138,6692.756864381895,1208.7555852319394,7260.181638171138
newton,3.0,0.25,290.0,-1766.6791634084884,6663.27782319984,-7805.418691557663,6865.6728613867235,618.8398629583826,7805.418691557663
newton,3.0,0.25,295.0,-2903.119867092147,6553.264804781266,-7603.028393214367,7166.1863949418475,138.40923827674715,7603.028393214367
newton,3.0,0.25,300.0,-3770.9265445389647,6323.567058958097,-7387.086693965179,7361.832987861644,-103.93465389676521,7387.086693965179
newton,3.0,0.25,305.0,-4240.621062396311,5925.693073591754,-7162.173222482561,7286.363911946268,-74.8754962560588,7162.173222482561
newton,3.0,0.25,310.0,-5033.95538660074,5196.73713153942,-6573.372523230525,7216.695752187599,-515.8353118628379,6573.372523230525
newton,3.0,0.25,315.0,-4987.706474407502,5361.922981430578,-5797.1569298532395,7318.2931709911445,264.6110297479581,5797.1569298532395
newton,3.0,0.25,320.0,-5077.847126965484,5862.371322427701,-6044.36775769338,7658.116224057795,1226.8597579499874,6044.36775769338
newton,3.0,0.25,325.0,-5580.493865350451,5661.11785943313,-6884.062785025455,7818.356765520917,1436.4764831489806,6884.062785025455
newton,3.0,0.25,330.0,-5919.812367393695,5441.328393168586,-7525.089353179749,7847.372092384532,1752.422435120704,7525.089353179749
newton,3.0,0.25,335.0,-6214.095821993328,4769.276854318844,-8868.965135419574,7647.466926796846,1696.2423770218652,8868.965135419574
newton,3.0,0.25,340.0,-6962.50845639464,3523.543984430087,-9414.39461928787,7747.740837202605,929.7301410212563,9414.39461928787
newton,3.0,0.25,345.0,-8084.091025446658,2730.9815037035796,-9280.759607593802,8515.462328531812,545.6088458170811,9280.759607593802
newton,3.0,0.25,350.0,-9253.469031495952,2596.9257243385105,-9191.042131323462,9563.839464043336,950.6245529087619,9191.042131323462
newton,3.0,0.25,355.0,-10047.479454247767,2699.917573584285,-10027.318214596853,10244.559082990565,1813.9480375125945,10027.318214596853
newton,4.0,0.25,0.0,-8746.141812045826,-499.8897317844094,-4073.084913116443,8746.141812045826,-499.8897317844094,4073.084913116443
newton,4.0,0.25,5.0,-8501.25003964765,-867.0647257335663,-3990.6012496083017,8544.469886830833,-122.83252118910298,3990.6012496083017
newton,4.0,0.25,10.0,-8433.865787074043,-1876.2821767318237,-3961.866125649556,8631.549395753347,-383.25180987124327,3961.866125649556
newton,4.0,0.25,15.0,-8200.228898659183,-2616.654851154971,-4305.722466006015,8598.052984635677,-405.11908604209884,4305.722466006015
newton,4.0,0.25,20.0,-7861.615272925344,-3649.286808883135,-3871.9060347112472,8635.631456836423,-740.3771030216458,3871.9060347112472
newton,4.0,0.25,25.0,-7503.405040358354,-3623.1754788574026,-3682.484152922954,8331.614540223067,-112.63615499605658,3682.484152922954
newton,4.0,0.25,30.0,-6751.49894833978,-4029.9150998360487,-3807.441206945166,7861.927152804195,-114.2593773826311,3807.441206945166
newton,4.0,0.25,35.0,-5973.216719218557,-4604.965355763129,-4014.167938977172,7534.272304807708,-346.07042569148507,4014.167938977172
newton,4.0,0.25,40.0,-5621.985493249766,-4657.986807424095,-3514.409108064533,7300.786952295058,45.517706949678995,3514.409108064533
newton,4.0,0.25,45.0,-5676.925906430248,-4605.283602515591,-4210.578314156897,7270.620069356404,757.7655401044285,4210.578314156897
newton,4.0,0.25,50.0,-4779.160752758089,-4944.445027349252,-4604.3058768302035,6859.649954081252,482.8215370663247,4604.3058768302035
newton,4.0,0.25,55.0,-4036.661839315777,-5360.516356864869,-4737.856148808059,6706.412044719438,231.97392880683674,4737.856148808059
newton,4.0,0.25,60.0,-3552.1255881595152,-5407.678577696704,-4730.119453757046,6459.249817866004,372.3917079305279,4730.119453757046
newton,4.0,0.25,65.0,-2970.2164833930087,-5847.662886612713,-4568.326965568585,6555.050137307442,220.60120369783272,4568.326965568585
newton,4.0,0.25,70.0,-2660.746991465358,-5788.402393910386,-4377.583911694206,6349.348083071401,520.534097266428,4377.583911694206
newton,4.0,0.25,75.0,-2508.012128825276,-5705.931684713294,-4747.429399256398,6160.6280815937625,945.7498978208475,4747.429399256398
newton,4.0,0.25,80.0,-1620.4206689013959,-5963.1418427590315,-5292.934099778159,6153.931415269155,560.3141237107955,5292.934099778159
newton,4.0,0.25,85.0,-944.6670568743443,-5835.018266912242,-5323.120309690998,5895.147419757589,432.51696252126584,5323.120309690998
newton,4.0,0.25,90.0,-276.52613571297843,-6004.394880117325,-5345.921724528831,6004.394880117325,276.5261357129781,5345.921724528831
newton,4.0,0.25,95.0,-1.4005273069780628,-5858.010866321142,-5416.895511962357,5835.5973023952765,511.95448595581627,5416.895511962357
newton,4.0,0.25,100.0,1095.7279374981058,-5885.752781319215,-5736.526659184978,5986.606130921619,-57.0311233660625,5736.526659184978
newton,4.0,0.25,105.0,1738.4820666726473,-6118.571023027845,-4842.382433491433,6360.038039550593,-95.64201716748312,4842.382433491433
newton,4.0,0.25,110.0,1661.0849770019806,-6232.359813339366,-4812.104480446965,6424.627048587976,570.6833012283762,4812.104480446965
newton,4.0,0.25,115.0,2192.161212709004,-5974.717517848866,-5191.86555955871,6341.380372941175,538.2519542671171,5191.86555955871
newton,4.0,0.25,120.0,2352.1083672102272,-5435.91565248801,-5655.4483621100535,5883.695231489193,680.9722277860099,5655.4483621100535
newton,4.0,0.25,125.0,3290.560765728926,-5374.357383326163,-5822.092038905002,6289.80395489463,387.135177501154,5822.092038905002
newton,4.0,0.25,130.0,3675.710755653939,-5283.393643476567,-5758.223871532586,6410.015671921254,580.3421722419994,5758.223871532586
newton,4.0,0.25,135.0,3947.7626422099356,-4652.22874965914,-5604.951316102317,6081.112231336559,498.13276169342316,5604.951316102317
newton,4.0,0.25,140.0,4267.146300149602,-4206.614579557607,-6189.732717950521,5972.7834416716905,479.58495255745675,6189.732717950521
newton,4.0,0.25,145.0,4777.34177098431,-3216.9828375820944,-6312.63929184761,5758.5548297518035,-104.97260038420063,6312.63929184761
newton,4.0,0.25,150.0,5292.895111026479,-2530.0663083016857,-5312.226090662984,5848.81477986623,-455.3458592648676,5312.226090662984
newton,4.0,0.25,155.0,5688.086923027311,-2597.019199027184,-5345.0217704445295,6252.7052112810825,-50.19068487778577,5345.0217704445295
newton,4.0,0.25,160.0,6439.6758922201625,-2665.974262515564,-5196.635600370164,6963.132815540314,302.69747006303487,5196.635600370164
newton,4.0,0.25,165.0,6746.862237377158,-2464.778404194104,-5626.83577482027,7154.900074459876,634.5766749744266,5626.83577482027
newton,4.0,0.25,170.0,7212.2488280688,-1587.7411747319693,-6682.6144138929685,7378.386924134324,311.22595277815344,6682.6144138929685
newton,4.0,0.25,175.0,8096.717908739258,-64.45839134023498,-5962.942212166533,8071.525371604112,-641.4623554537708,5962.942212166533
newton,4.0,0.25,180.0,8138.821829091874,-199.50272424024297,-5449.0834195570205,8138.821829091874,199.50272424024197,5449.0834195570205
newton,4.0,0.25,185.0,8274.833808682177,323.296578017908,-6048.040729481942,8271.522721184438,399.132949776482,6048.040729481942
newton,4.0,0.25,190.0,8645.738416208993,1519.2813215584565,-6212.9978116020675,8778.210655650137,5.116696082263843,6212.9978116020675
newton,4.0,0.25,195.0,8734.373584324028,2871.898544115614,-6263.9491626313475,9180.059060374922,-513.4187435798203,6263.9491626313475
newton,4.0,0.25,200.0,8304.909790435948,4181.953210231895,-5976.394780077797,9234.374682710059,-1089.304135295201,5976.394780077797
newton,4.0,0.25,205.0,6758.63743552772,4769.914993451201,-5365.411675835229,8141.258920759433,-1466.6874973293525,5365.411675835229
newton,4.0,0.25,210.0,5795.609527326094,4841.152303537168,-5183.502625592355,7439.7212328481055,-1294.7561147896936,5183.502625592355
newton,4.0,0.25,215.0,5213.175343329939,4949.2176363114695,-4910.319574298261,7109.137854286967,-1064.007208915344,4910.319574298261
newton,4.0,0.25,220.0,4543.666790522498,5214.758967055411,-4567.52378024923,6832.633147788994,-1074.124413425593,4567.52378024923
newton,4.0,0.25,225.0,3951.2359145324085,5372.19320352312,-4246.046456242485,6592.659953289177,-1004.768534821786,4246.046456242485
newton,4.0,0.25,230.0,4001.2467641949142,5070.090385899237,-4201.207716649815,6455.866409551914,-193.8584307875699,4201.207716649815
newton,4.0,0.25,235.0,3816.631326612782,5188.389141993028,-4518.75702194657,6439.209367414722,150.4635990254419,4518.75702194657
newton,4.0,0.25,240.0,3440.8687119143033,5776.83244498053,-4766.376389743501,6723.318006716462,91.46349311455742,4766.376389743501
newton,4.0,0.25,245.0,3025.638225868822,6016.08728399017,-4824.747993254888,6731.1167206453565,199.65113442041866,4824.747993254888
newton,4.0,0.25,250.0,2720.1466987270464,6113.746170166622,-5149.821111496967,6675.387125229152,465.07743887181005,5149.821111496967
newton,4.0,0.25,255.0,1989.3988838577434,6310.655495409613,-5004.61846833102,6610.519443277261,288.29393141595096,5004.61846833102
newton,4.0,0.25,260.0,1973.3244901142803,6379.291255210154,-4841.009731935456,6625.039688507809,835.5929557995776,4841.009731935456
newton,4.0,0.25,265.0,1252.115548996978,6178.793788820371,-5594.246518429874,6264.4106737037855,708.8335093597678,5594.246518429874
newton,4.0,0.25,270.0,343.35402573505417,5856.178877397906,-5364.149818621576,5856.178877397906,343.3540257350531,5364.149818621576
newton,4.0,0.25,275.0,-96.84133792731112,5909.454398305952,-5250.848847549025,5895.407418943068,418.5700599184706,5250.848847549025
newton,4.0,0.25,280.0,-645.3069034413363,5690.376747356789,-5375.311099078957,5715.983506175834,352.62031083545037,5375.311099078957
newton,4.0,0.25,285.0,-1296.618980530968,5442.280033959567,-5280.879254311044,5592.428525101723,156.12796141846206,5280.879254311044
newton,4.0,0.25,290.0,-1662.8544119575843,5390.24054913874,-5228.353941548945,5633.89897259411,280.9988248184318,5228.353941548945
newton,4.0,0.25,295.0,-2083.0814863229793,5202.182532066735,-5271.449919280108,5595.126815212168,310.6243668734801,5271.449919280108
newton,4.0,0.25,300.0,-2741.4153282304865,4877.561843866431,-5281.963009972886,5594.800129433241,64.64560536155977,5281.963009972886
newton,4.0,0.25,305.0,-3142.0683019851676,5109.699532349252,-5411.768407166522,5987.83715705063,356.9715757226991,5411.768407166522
newton,4.0,0.25,310.0,-3495.5926853265637,4476.85758829771,-5496.252723442595,5676.395544789304,199.88923608716914,5496.252723442595
newton,4.0,0.25,315.0,-4085.7954206233594,4171.627527660431,-6051.952823958716,5838.879761856882,60.692464929441485,6051.952823958716
