theory,radius_kpc,height_kpc,angle_deg,gx_kms2_per_kpc,gy_kms2_per_kpc,gz_kms2_per_kpc,inward_kms2_per_kpc,tangential_kms2_per_kpc,downward_kms2_per_kpc
newton,2.0,0.25,70.0,-1402.9868579950326,-7438.822763000748,-4348.728717514728,7470.056623981535,-1225.8508300582246,4348.728717514728
newton,2.0,0.25,75.0,-1551.080279715987,-6508.787748616175,-4550.203545114931,6688.455301095686,-186.36972904648042,4550.203545114931
newton,2.0,0.25,80.0,-1159.1044508474758,-6071.638339230489,-4835.213799607586,6180.672885575645,87.16611668550968,4835.213799607586
newton,2.0,0.25,85.0,-516.0345223828697,-5793.403979168994,-4932.157397340941,5816.333700033485,9.142428388409144,4932.157397340941
newton,2.0,0.25,90.0,-381.5632701468421,-5489.951470632688,-4920.7835279626015,5489.951470632688,381.5632701468418,4920.7835279626015
newton,2.0,0.25,95.0,64.03361913712743,-5926.855588437576,-5134.647227645865,5909.883011193663,452.76954908435357,5134.647227645865
newton,2.0,0.25,100.0,1202.4193396703308,-6442.4732652207995,-4980.155774406452,6553.3955472885455,-65.42814590565149,4980.155774406452
newton,2.0,0.25,105.0,956.5131558324267,-6881.266828610165,-4756.575153219351,6894.357168961377,857.0821492727338,4756.575153219351
newton,2.0,0.25,110.0,1124.6454090237316,-6909.837044312644,-5040.021504175239,6877.774265358556,1306.482464392475,5040.021504175239
newton,2.0,0.25,115.0,2283.552389566843,-7064.81356385881,-5045.640745401734,7367.966488359947,916.1179151095457,5045.640745401734
newton,2.0,0.25,120.0,2913.9615203216645,-7728.401913526541,-4979.111986541654,8149.973147931083,1340.636254514382,4979.111986541654
newton,2.0,0.25,125.0,3657.845921168266,-8066.549673676569,-5123.687893554721,8705.784883735763,1630.4508514569657,5123.687893554721
newton,2.0,0.25,130.0,4803.600836548235,-8195.730693579557,-5177.2701649401115,9365.989054729369,1588.3424143611578,5177.2701649401115
newton,2.0,0.25,135.0,5528.660871894559,-8685.808956284962,-5212.618009139022,10051.148006477319,2232.440819682572,5212.618009139022
newton,2.0,0.25,140.0,5766.891230864197,-9302.439943616653,-5729.514334775928,10397.188117085017,3419.1961966460926,5729.514334775928
newton,2.0,0.25,145.0,7236.17505577736,-8455.439377261984,-6579.746822734878,10777.368375565271,2775.790949940686,6579.746822734878
newton,2.0,0.25,150.0,8803.196132146919,-6721.1655784981085,-6653.58147701569,10984.374274185198,1419.1020679474368,6653.58147701569
newton,2.0,0.25,155.0,8954.800871371854,-5986.386337908923,-6570.552702443836,10645.76194932223,1641.046175763397,6570.552702443836
newton,2.0,0.25,160.0,9149.681031344815,-5395.232361082778,-6726.09896718161,10443.16589311234,1940.4848194101119,6726.09896718161
newton,2.0,0.25,165.0,9355.691057032838,-3887.0696036439044,-6810.828917099188,10042.951257831839,1333.189893087425,6810.828917099188
newton,2.0,0.25,170.0,9264.286939498637,-3004.4997597939,-6312.290108342175,9645.267512236938,1350.1281129408683,6312.290108342175
newton,2.0,0.25,175.0,9228.78549135516,-4547.385235440138,-6289.83807487535,9589.997914068554,3725.7394075682787,6289.83807487535
newton,2.0,0.25,180.0,9130.990918952797,-6073.642731099564,-7419.432969016256,9130.990918952797,6073.642731099563,7419.432969016256
newton,2.0,0.25,185.0,8127.911969380344,-5385.588784961065,-9430.948177689128,7627.597819766399,6073.489198359503,9430.948177689128
newton,2.0,0.25,190.0,6291.137814870148,-1331.149847692569,-10714.924371594407,5964.409550098976,2403.3713074323778,10714.924371594407
newton,2.0,0.25,195.0,5138.731056478271,2986.1156905753746,-10593.517167812119,5736.496653406443,-1554.3648007373965,10593.517167812119
newton,2.0,0.25,200.0,5106.806918364784,5362.662913982313,-9787.800237106652,6632.967515413291,-3292.623933875796,9787.800237106652
newton,2.0,0.25,205.0,3890.551379495869,6603.617654176391,-9180.518692745776,6316.846425311507,-4340.692041377335,9180.518692745776
newton,2.0,0.25,210.0,2859.6990623718243,7669.708990651834,-8176.199361016909,6311.426530518458,-5212.3132943524815,8176.199361016909
newton,2.0,0.25,215.0,3201.2977663070315,7846.036006708566,-7319.890797343494,7122.65098185808,-4590.9074699634075,7319.890797343494
newton,2.0,0.25,220.0,4214.911919529808,7810.515374863025,-6749.116654700532,8249.312362419922,-3273.9087430152927,6749.116654700532
newton,2.0,0.25,225.0,5299.949093502117,7656.05785924404,-6974.130536959317,9161.280373386864,-1666.020485469182,6974.130536959317
newton,2.0,0.25,230.0,3928.0378723342774,9050.43876448286,-7332.14100685421,9457.932398036633,-2808.4583155737687,7332.14100685421
newton,2.0,0.25,235.0,1993.1405620204223,10018.368765996638,-6552.384370452488,9349.785715817523,-4113.615088916644,6552.384370452488
newton,2.0,0.25,240.0,1527.5694709243444,9539.433361162684,-5675.804327347517,9025.176363937831,-3446.80271271531,5675.804327347517
newton,2.0,0.25,245.0,1400.467666358945,8969.49239199761,-5012.468530838476,8720.984011414095,-2521.4165318882983,5012.468530838476
newton,2.0,0.25,250.0,1891.7566718887094,8239.037091325028,-4762.001895955159,8389.18124515619,-1040.2468619441563,4762.001895955159
newton,2.0,0.25,255.0,2050.897181307657,8078.360421387183,-4975.293860830154,8333.90821515882,-109.8189757689072,4975.293860830154
newton,2.0,0.25,260.0,1467.4070993656817,8622.928214560892,-5269.481622044078,8746.73912806765,-52.241882330777116,5269.481622044078
newton,2.0,0.25,265.0,272.6490017329526,8951.980118196376,-5198.945335743162,8941.678057425392,-508.60498629730006,5198.945335743162
newton,2.0,0.25,270.0,186.73207582643954,8625.647485746536,-4930.692148676957,8625.647485746536,186.73207582643795,4930.692148676957
newton,2.0,0.25,275.0,227.16232835549891,8156.831085059159,-5084.357284809405,8105.993378713763,937.2125787994395,5084.357284809405
newton,2.0,0.25,280.0,-503.23784598018983,8027.353517455626,-5166.052876306134,7992.786315047611,898.3427774639355,5166.052876306134
newton,2.0,0.25,285.0,-693.8501318459723,8356.79732275412,-5212.238892033013,8251.627987680182,1492.6905412664196,5212.238892033013
newton,2.0,0.25,290.0,-1134.2299751282687,8666.824955418286,-5566.724964792646,8532.080954907362,1898.4011755284287,5566.724964792646
newton,2.0,0.25,295.0,-2286.6621901544954,8739.244904454135,-5818.754907757016,8886.83090971842,1620.9447411873734,5818.754907757016
newton,2.0,0.25,300.0,-3315.662793623102,8678.26001462027,-5942.843833341315,9173.425030119419,1467.681797649649,5942.843833341315
newton,2.0,0.25,305.0,-4246.284117571853,8310.41288526219,-5990.763942561249,9243.060215739013,1288.3046917936408,5990.763942561249
newton,2.0,0.25,310.0,-5079.052186263361,8026.6394370607,-5926.139157668809,9413.51435196141,1268.6446739656121,5926.139157668809
newton,2.0,0.25,315.0,-5640.211744758735,8206.085529541277,-5938.0528820267,9790.81069698235,1814.3467528885249,5938.0528820267
newton,2.0,0.25,320.0,-5874.010656952489,8111.659269525326,-6224.111635520064,9713.827295029956,2438.1502384386717,6224.111635520064
newton,2.0,0.25,325.0,-6283.016166578126,7622.782027768808,-6586.992023017671,9518.993687721691,2640.427458854309,6586.992023017671
newton,2.0,0.25,330.0,-6788.202582270267,7341.901885693154,-6951.862650765385,9549.706825127756,2964.1722539680063,6951.862650765385
newton,2.0,0.25,335.0,-7079.288689768681,6891.995263154089,-7556.212778765862,9328.697524257153,3254.432294785625,7556.212778765862
newton,2.0,0.25,340.0,-7372.0105108675725,5369.689650663514,-8054.113689864678,8763.965901352707,2524.4816491137044,8054.113689864678
newton,2.0,0.25,345.0,-7653.577973451196,4073.4573982708434,-8131.944480549751,8447.076982159917,1953.7659605717588,8131.944480549751
newton,2.0,0.25,350.0,-7792.489378666618,3697.730708821096,-8186.904777211202,8316.208154466,2288.4022905039737,8186.904777211202
newton,2.0,0.25,355.0,-8100.55047226502,4213.630200818876,-8954.781863514625,8436.967501911333,3491.586572699869,8954.781863514625
newton,3.0,0.25,0.0,-11187.80312682339,2969.4451337875216,-8137.281788998982,11187.80312682339,2969.4451337875216,8137.281788998982
newton,3.0,0.25,5.0,-12623.227376940413,711.9047670694589,-9025.00387305357,12513.145596975075,1809.3825124106484,9025.00387305357
newton,3.0,0.25,10.0,-12022.04063684507,-2938.247040209209,-9890.884212171892,12349.62007026043,-806.0030170372729,9890.884212171892
newton,3.0,0.25,15.0,-11836.19857139422,-7820.317612490075,-8821.673572591251,13456.937022058557,-4490.413139795357,8821.673572591251
newton,3.0,0.25,20.0,-10551.048414486462,-8443.504917727785,-6588.642351380926,12802.591098780033,-4325.6281737996,6588.642351380926
newton,3.0,0.25,25.0,-8464.821818054657,-7957.571439771461,-5917.814939965026,11034.748939134319,-3634.6206790743145,5917.814939965026
newton,3.0,0.25,30.0,-7344.525881949896,-7565.520169644278,-4959.700530406712,10143.306077343059,-2879.6697187805535,4959.700530406712
newton,3.0,0.25,35.0,-7260.781103872081,-6996.08670800374,-4956.899815465031,9960.474166751403,-1566.245778200344,4956.899815465031
newton,3.0,0.25,40.0,-5725.665582337666,-7989.779774224184,-4599.273344461682,9521.845745502776,-2440.1395042535237,4599.273344461682
newton,3.0,0.25,45.0,-5606.700718149108,-7175.9545935299175,-4225.947109796888,9038.70225245848,-1109.63005668504,4225.947109796888
newton,3.0,0.25,50.0,-3943.801489694956,-6938.619690107799,-4122.282101950228,7850.317789162239,-1438.9315491831799,4122.282101950228
newton,3.0,0.25,55.0,-3651.6675816285942,-5648.770862054307,-3822.584665365748,6721.712677581048,-248.73089626583396,3822.584665365748
newton,3.0,0.25,60.0,-3669.995854343524,-4681.194570885288,-4342.703131241113,5889.031345616216,837.7123562024217,4342.703131241113
newton,3.0,0.25,65.0,-2838.457249513796,-5696.9466099348865,-4882.73664502415,6362.770943730839,164.8822348847325,4882.73664502415
newton,3.0,0.25,70.0,-2157.8618598610915,-6461.647137884804,-4777.756178833448,6809.99435617942,-182.2866138324348,4777.756178833448
newton,3.0,0.25,75.0,-1540.3665480496716,-6104.164168636198,-4636.693399137332,6294.846017468126,-91.99411056252438,4636.693399137332
newton,3.0,0.25,80.0,-1226.7145422590288,-5744.001326197196,-4539.596065342599,5869.753784132206,210.6426291389388,4539.596065342599
newton,3.0,0.25,85.0,-657.4528887395775,-6383.819717533698,-4707.556628519628,6416.828151020306,98.5645329586747,4707.556628519628
newton,3.0,0.25,90.0,-27.217951858241577,-6411.67568420904,-4491.938790095679,6411.67568420904,27.217951858241182,4491.938790095679
newton,3.0,0.25,95.0,-105.83948342210978,-6280.665946182498,-4509.712321907498,6247.541597282699,652.8328377233344,4509.712321907498
newton,3.0,0.25,100.0,664.9456396065194,-6713.0351122034535,-4736.402059109753,6726.515623306383,510.8626926320849,4736.402059109753
newton,3.0,0.25,105.0,1252.988493766657,-7224.823442198676,-4730.862400013293,7302.940838679519,659.6279581719159,4730.862400013293
newton,3.0,0.25,110.0,1795.849604015326,-6531.985739332005,-4784.058320866464,6752.275537285739,546.5240778330592,4784.058320866464
newton,3.0,0.25,115.0,2245.6138400373857,-6185.069945985204,-4736.438434905681,6554.614473030199,578.7061994137514,4736.438434905681
newton,3.0,0.25,120.0,2097.769395491744,-6294.407419653725,-4833.567714584222,6500.001424935255,1330.4821220494855,4833.567714584222
newton,3.0,0.25,125.0,2811.3424930473843,-5229.400975237792,-5063.735112235131,5896.194307797269,696.5442252513035,5063.735112235131
newton,3.0,0.25,130.0,3161.887312445032,-4880.280895267415,-4925.722580049295,5770.934048344053,714.8378858009096,4925.722580049295
newton,3.0,0.25,135.0,3318.8030999248417,-3914.136016388495,-5205.947833252257,5114.460297054595,420.96394229501357,5205.947833252257
newton,3.0,0.25,140.0,4142.405615840611,-2327.007257403694,-4733.724392449312,4669.038235869298,-880.0960255266509,4733.724392449312
newton,3.0,0.25,145.0,4131.191010516817,-2807.8139051052995,-4002.733107730597,4994.569455240368,-69.52731734764893,4002.733107730597
newton,3.0,0.25,150.0,4015.1224302411774,-3692.897577604612,-4108.25085468822,5323.646812695878,1190.5819006590211,4108.25085468822
newton,3.0,0.25,155.0,4332.147366379848,-3560.111892945194,-4535.064414034283,5430.82719253926,1395.7125417140173,4535.064414034283
newton,3.0,0.25,160.0,4679.276258292963,-2826.2835729426365,-4821.785423936609,5363.7272832334165,1055.4310812208685,4821.785423936609
newton,3.0,0.25,165.0,5598.226720054099,-2724.3822497852534,-4645.982539475879,6112.593782705473,1182.6234817992715,4645.982539475879
newton,3.0,0.25,170.0,5797.535877592588,-2688.616876362541,-5055.673156877769,6176.331701644525,1641.0392046186953,5055.673156877769
newton,3.0,0.25,175.0,5642.389682952633,-2388.661043528034,-4816.395252225006,5829.10421414606,1887.8048034114634,4816.395252225006
newton,3.0,0.25,180.0,5879.611058750248,-4118.334558385948,-5518.71835576219,5879.611058750249,4118.334558385947,5518.71835576219
newton,3.0,0.25,185.0,8010.513959989696,-4820.992519159749,-7380.6927205536795,7559.854352143378,5500.809481100294,7380.6927205536795
newton,3.0,0.25,190.0,10253.637198902925,-3628.201149374113,-10110.653248073872,9467.830892256103,5353.606035438773,10110.653248073872
newton,3.0,0.25,195.0,9793.27238863711,4433.344934008654,-11904.462159637525,10607.008826498435,-1747.5969605508244,11904.462159637525
newton,3.0,0.25,200.0,7722.3066430098315,10474.151574687072,-9108.59774638011,10838.96539067159,-7201.298518879557,9108.59774638011
newton,3.0,0.25,205.0,6292.092123742995,10510.3513323322,-6247.768237058268,10144.438498854526,-6866.460220935093,6247.768237058268
newton,3.0,0.25,210.0,5670.908133095887,9092.998446085629,-4685.650901409451,9457.649728831639,-5039.313584334635,4685.650901409451
newton,3.0,0.25,215.0,4952.853986804562,7401.121169771539,-4012.822167081824,8302.249173915685,-3221.8031967304582,4012.822167081824
newton,3.0,0.25,220.0,4109.664384977038,6265.789795056512,-3809.721033308368,7175.757610358319,-2158.2321076213493,3809.721033308368
newton,3.0,0.25,225.0,3438.2213610364593,5954.93256441889,-3710.2228952845107,6641.962837418516,-1779.583558199874,3710.2228952845107
newton,3.0,0.25,230.0,3712.855276120506,5935.756443934137,-3523.521871347887,6933.630607632967,-971.2185439008053,3523.521871347887
newton,3.0,0.25,235.0,3868.141724087681,6015.54868746291,-3844.9071649640755,7146.323950258207,-281.78077796522166,3844.9071649640755
newton,3.0,0.25,240.0,3528.5160631574004,6532.385079090834,-3878.4478866678996,7421.4694573737825,-210.4079911896547,3878.4478866678996
newton,3.0,0.25,245.0,3191.316165475961,6427.0766798308105,-4132.29468267128,7173.618133330767,176.1147171625248,4132.29468267128
newton,3.0,0.25,250.0,2190.711896807369,6647.801340827889,-4158.7803830172215,6996.15746135794,-215.08616369274068,4158.7803830172215
newton,3.0,0.25,255.0,1344.9076440372546,6100.301765178157,-4073.5186061633613,6240.526735323177,-279.79325035146235,4073.5186061633613
newton,3.0,0.25,260.0,350.08948842045766,5901.402832710339,-3738.2168963785125,5872.539664985908,-679.9970051340665,3738.2168963785125
newton,3.0,0.25,265.0,244.3772283129274,5816.556932580371,-3431.8954862345945,5815.722056229579,-263.49904051338865,3431.8954862345945
newton,3.0,0.25,270.0,-28.67171674396377,5924.2646880591055,-3408.224601521768,5924.2646880591055,-28.671716743964858,3408.224601521768
newton,3.0,0.25,275.0,-196.21210479446387,6233.758810790363,-3244.3187083685643,6227.138488221507,347.8424207665238,3244.3187083685643
newton,3.0,0.25,280.0,750.1933370861956,6298.343600968168,-3560.716864193093,6072.387903485391,1832.4921032488783,3560.716864193093
newton,3.0,0.25,285.0,413.41467147662416,5923.622060081252,-4560.164031920517,5614.779942505185,1932.4741132845356,4560.164031920517
newton,3.0,0.25,290.0,-1075.4679068379785,6058.705313806828,-5095.401457913449,6061.152362539529,1061.5900038484883,5095.401457913449
newton,3.0,0.25,295.0,-2478.1467363213046,6138.418673316254,-4983.201452764185,6610.606709760199,348.24414500610874,4983.201452764185
newton,3.0,0.25,300.0,-3453.4009982335106,6094.321870033493,-4831.439457415392,7004.538057404847,56.42794109198758,4831.439457415392
newton,3.0,0.25,305.0,-3997.1206345219384,5633.674738889119,-4658.754835424221,6907.4903884345995,-42.906458745427244,4658.754835424221
newton,3.0,0.25,310.0,-5009.23464282007,4873.1774631711505,-4113.026790384754,6952.944478412217,-704.8782692812965,4113.026790384754
newton,3.0,0.25,315.0,-4811.779341880912,5396.466732396205,-3661.3094407364943,7218.320023142302,413.4364187076285,3661.3094407364943
newton,3.0,0.25,320.0,-4879.056097504704,5929.770539785387,-3775.0996306695847,7549.156842417554,1406.2709645316322,3775.0996306695847
newton,3.0,0.25,325.0,-5284.203112788081,6406.198393833707,-4215.310064276582,8003.010227571544,2216.756120041641,4215.310064276582
newton,3.0,0.25,330.0,-5875.319608401501,6209.907775781994,-4911.303292921924,8193.129924119537,2440.278084784972,4911.303292921924
newton,3.0,0.25,335.0,-6062.950462728948,5384.425501945465,-5705.9690940773835,7770.455762893191,2317.633175553422,5705.9690940773835
newton,3.0,0.25,340.0,-6678.523123711209,3561.7212900078275,-6283.600863815393,7493.939323194041,1062.7337775409223,6283.600863815393
newton,3.0,0.25,345.0,-8063.037624521615,2362.8348642849915,-5632.448019715779,8399.842943175074,195.4555200647178,5632.448019715779
newton,3.0,0.25,350.0,-8978.020188740147,3164.0687813347613,-5680.622822428256,9391.058666463032,1556.9826220907246,5680.622822428256
newton,3.0,0.25,355.0,-9654.887710090185,3742.481325746381,-6315.418110893843,9944.326687127663,2886.7611448977636,6315.418110893843
newton,4.0,0.25,0.0,-8894.58129457751,-300.8468835707754,-2704.782175713801,8894.58129457751,-300.8468835707754,2704.782175713801
newton,4.0,0.25,5.0,-8393.246561017522,-729.9394207440441,-2831.668811546385,8424.926136238175,4.357857216333059,2831.668811546385
newton,4.0,0.25,10.0,-8436.620395228205,-1917.3063660721323,-2880.915176496558,8641.385930939286,-423.1744169084634,2880.915176496558
newton,4.0,0.25,15.0,-8198.291044378993,-3176.639399860022,-3156.3999131906394,8741.115827306863,-946.5241775534832,3156.3999131906394
newton,4.0,0.25,20.0,-7594.215615193132,-4113.218594248146,-2617.1195551599144,8543.03198738866,-1267.7864475399838,2617.1195551599144
newton,4.0,0.25,25.0,-7062.225137517343,-3871.4272387902806,-2414.738254991555,8036.685486051088,-524.0793418223757,2414.738254991555
newton,4.0,0.25,30.0,-6324.450321666981,-3966.0732165045574,-2472.9848011251324,7460.171251788549,-272.494997928517,2472.9848011251324
newton,4.0,0.25,35.0,-5239.753218280673,-4675.562251290548,-2536.110985644987,6973.946894357144,-824.5973980447402,2536.110985644987
newton,4.0,0.25,40.0,-5076.55997844426,-4356.361275286788,-2138.9419447234527,6689.085612720023,-74.01649317761348,2138.9419447234527
newton,4.0,0.25,45.0,-5382.240964203223,-4200.069993126988,-2646.1585345825897,6775.717057366351,835.9211101698911,2646.1585345825897
newton,4.0,0.25,50.0,-4393.359006241296,-4622.05253681171,-2924.392850038845,6364.694395745259,394.510151375056,2924.392850038845
newton,4.0,0.25,55.0,-3734.945961135264,-5179.159043895453,-3055.7744049132407,6384.795712856478,88.84503168002038,3055.7744049132407
newton,4.0,0.25,60.0,-3188.9452194065,-5184.085958700232,-2947.130037381342,6084.022745339858,169.664591932853,2947.130037381342
newton,4.0,0.25,65.0,-2593.908601390116,-5805.5640677115525,-2750.584701278577,6357.861066940889,-102.65783041931309,2750.584701278577
newton,4.0,0.25,70.0,-2392.5398841944702,-5502.215422676781,-2552.299044219543,5988.68806476836,366.38356664089747,2552.299044219543
newton,4.0,0.25,75.0,-2589.1135719815684,-5211.0877067323345,-2823.483454346994,5703.636101352482,1152.1629221705903,2823.483454346994
newton,4.0,0.25,80.0,-1727.455107569828,-5736.85903801146,-3342.958319755435,5949.672690002775,705.0160654325548,3342.958319755435
newton,4.0,0.25,85.0,-1015.6625122710649,-5411.437326203868,-3486.7551170212405,5479.365994058003,540.1597702772781,3486.7551170212405
newton,4.0,0.25,90.0,-166.65482115541818,-5716.437769068929,-3409.1748685346975,5716.437769068929,166.65482115541784,3409.1748685346975
newton,4.0,0.25,95.0,-213.19397029331154,-5427.785632821562,-3517.007790382395,5388.550190965154,685.4453911749574,3517.007790382395
newton,4.0,0.25,100.0,1108.7943431006745,-5586.636490793013,-3897.707841610965,5694.303046480708,-121.84001966784137,3897.707841610965
newton,4.0,0.25,105.0,1967.7079309149435,-6080.1499632323885,-3072.1959010690025,6382.254164916756,-327.0013015006357,3072.1959010690025
newton,4.0,0.25,110.0,1469.0669746022286,-6542.0648685602155,-3052.1936493031803,6649.980578897229,857.0465685167933,3052.1936493031803
newton,4.0,0.25,115.0,1928.9297837185366,-6185.627284595437,-3421.1981989255373,6421.283127950204,865.9549671605348,3421.1981989255373
newton,4.0,0.25,120.0,1902.437538129225,-5232.698899463862,-3965.840740619304,5482.868946355192,968.7902125988942,3965.840740619304
newton,4.0,0.25,125.0,3398.4584117994746,-5119.100594476929,-3759.988911249685,6142.597381813947,152.3413208459392,3759.988911249685
newton,4.0,0.25,130.0,3435.7211204927953,-5889.409302813919,-3690.61950090455,6719.988236264939,1153.7242557614127,3690.61950090455
newton,4.0,0.25,135.0,3786.839146825108,-4845.402884891412,-3780.264879633398,6103.916877470292,748.5175975048637,3780.264879633398
newton,4.0,0.25,140.0,3893.9587064273746,-4241.139503961681,-4304.4096612702515,5709.097352892139,745.9129403796828,4304.4096612702515
newton,4.0,0.25,145.0,4496.560753144443,-2541.1630872990686,-4297.567868189292,5140.918201007741,-497.5223547918067,4297.567868189292
newton,4.0,0.25,150.0,4933.253647896758,-1940.528220522152,-3520.5583862537505,5242.587092651921,-786.0800882155834,3520.5583862537505
newton,4.0,0.25,155.0,5276.025274562197,-2562.391332051881,-3335.6797182627943,5864.6161615891,92.57058723836144,3335.6797182627943
newton,4.0,0.25,160.0,6390.781664504207,-3090.6054041631087,-3438.2610375815157,7062.419674483441,718.4430311963374,3438.2610375815157
newton,4.0,0.25,165.0,6254.512453256787,-3071.6238166507264,-3679.038349924174,6836.389852587031,1348.1738324137866,3679.038349924174
newton,4.0,0.25,170.0,6895.634410136349,-1899.7646437302005,-4957.137330041189,7120.764897419855,673.4886008664221,4957.137330041189
newton,4.0,0.25,175.0,8317.87483952853,605.759091440737,-4086.2557875688335,8233.427430988386,-1328.4045549353023,4086.2557875688335
newton,4.0,0.25,180.0,7952.066265728499,-429.69253863033373,-3478.6504797029193,7952.066265728499,429.69253863033276,3478.6504797029193
newton,4.0,0.25,185.0,7918.421947669932,-394.7196467029478,-4151.365324568459,7853.887877536611,1083.3535655166527,4151.365324568459
newton,4.0,0.25,190.0,8776.68973241072,1374.9273640416968,-4437.859556634687,8882.105725450954,170.01705004427936,4437.859556634687
newton,4.0,0.25,195.0,9273.842495754627,3375.84230269082,-4552.316446437532,9831.576256785596,-860.5662064658304,4552.316446437532
newton,4.0,0.25,200.0,8671.04970451637,5180.289783993253,-4070.242411587749,9919.884876191734,-1902.2064208284014,4070.242411587749
newton,4.0,0.25,205.0,5973.797501927817,5534.52191007421,-3343.237216569825,7753.089223378645,-2491.344388369545,3343.237216569825
newton,4.0,0.25,210.0,5173.217652108027,4781.7035627501045,-2931.241170972915,6870.989687406693,-1554.467932654134,2931.241170972915
newton,4.0,0.25,215.0,4785.413778966983,4584.564696589602,-2918.0511090026475,6549.579760700193,-1010.6549615814388,2918.0511090026475
newton,4.0,0.25,220.0,4226.749689226556,4905.784628635276,-2881.782075073355,6391.255686964307,-1041.1467244232913,2881.782075073355
newton,4.0,0.25,225.0,3441.5291924543208,5200.809889536116,-2623.0557526620087,6111.056570188961,-1243.999310917135,2623.0557526620087
newton,4.0,0.25,230.0,3726.891895649329,4322.188014920886,-2529.1811006839225,5706.588044110159,76.71592404051626,2529.1811006839225
newton,4.0,0.25,235.0,3678.223382579683,4366.751281918746,-3012.3597557358216,5686.775499368461,508.35856447739934,3012.3597557358216
newton,4.0,0.25,240.0,3130.4673428939195,5668.253741806175,-3308.2171463991353,6474.085406947308,-123.06262623938528,3308.2171463991353
newton,4.0,0.25,245.0,2709.3844534095742,5784.398303154958,-3303.2233586426987,6387.480573558152,10.943872105936862,3303.2233586426987
newton,4.0,0.25,250.0,2610.894064523078,6038.281144980645,-3506.9070087066093,6567.106596325319,388.22410343910224,3506.9070087066093
newton,4.0,0.25,255.0,1561.5534715823262,6227.100697997608,-3264.7962000454168,6419.077165490038,-103.34742908025896,3264.7962000454168
newton,4.0,0.25,260.0,2033.6127131517508,5985.0814377078705,-3099.8212744715065,6247.287743983266,963.4190816898924,3099.8212744715065
newton,4.0,0.25,265.0,1336.127236168741,5693.853707436282,-3811.84379018994,5788.638036731716,834.7908196791607,3811.84379018994
newton,4.0,0.25,270.0,161.0229640341713,5141.275536959409,-3562.522282529768,5141.275536959409,161.02296403417037,3562.522282529768
newton,4.0,0.25,275.0,-44.377009846149114,5334.942329121095,-3533.53457515214,5318.508974149724,420.76271928457004,3533.53457515214
newton,4.0,0.25,280.0,-710.9338561057356,4997.803226692615,-3513.0813598951,5045.327734230802,167.72624928128107,3513.0813598951
newton,4.0,0.25,285.0,-1205.748934620779,4698.503476187477,-3304.996111367075,4850.47664045038,51.398147146975134,3304.996111367075
newton,4.0,0.25,290.0,-1122.2636231140275,4743.22456743228,-3315.957889831839,4841.00988997319,567.6955011623136,3315.957889831839
newton,4.0,0.25,295.0,-1419.6251984418757,4626.6043531508085,-3466.470073402171,4793.087086487041,668.6701174692273,3466.470073402171
newton,4.0,0.25,300.0,-2284.575182126674,4317.434999217959,-3467.778116457117,4881.295979574137,180.21735503181958,3467.778116457117
newton,4.0,0.25,305.0,-2929.7489274251047,5054.912274682766,-3675.0814385979934,5821.176672703697,499.4687454259456,3675.0814385979934
newton,4.0,0.25,310.0,-3279.4870426849234,4415.216732070567,-3868.0439519720358,5490.2658799340115,325.81378412617596,3868.0439519720358
